epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
169,"[0.8857396398757349, 0.8859440887332709, 0.8855867703913701, 0.8849099625353736, 0.8897634952208513]","[-21.850273606669443, -21.500883285098674, -21.391864003916332, -21.406071381183704, -21.4031947157074]","[0.09866768766624318, 0.10134694867489454, 0.09772029378613163, 0.0975816338282431, 0.10707144987033311]"
170,"[0.8957133338781501, 0.8953116640510173, 0.8951386209860968, 0.894435861699795, 0.9053909522216381]","[-22.17369573258834, -21.829174588319194, -21.715160814416425, -21.682368236833767, -21.589575801577492]","[0.380618063941574, 0.38963619043621683, 0.381685633118843, 0.3353911641850334, 0.3033667015866913]"
171,"[0.8853151914532594, 0.8856453284626046, 0.8853780664378517, 0.885891112439006, 0.8911285886637164]","[-21.54047678032132, -21.207103437055178, -21.085018539450225, -21.053551065864514, -21.020403522112176]","[0.5924331115305054, 0.5988685083648716, 0.5927946813188706, 0.5611571344922214, 0.5239185441367402]"
172,"[0.8845692137767579, 0.885166313729234, 0.8845750046711045, 0.8831122962213483, 0.8873075289260556]","[-21.70510972538373, -21.3670448200536, -21.248928385156994, -21.231002929655507, -21.20432579358259]","[0.1771943238438524, 0.17971201454058056, 0.1758913971679977, 0.14738941324352883, 0.14282637346226254]"
173,"[0.8756824560781551, 0.8754067617890205, 0.875283809591883, 0.8743379252474363, 0.8796363283131042]","[-21.211046579432196, -20.88831803036279, -20.75599303671321, -20.677392994275362, -20.65539064078794]","[0.5089924091640161, 0.49770885412824967, 0.5069899094881221, 0.5709465678382888, 0.6282525357282172]"
174,"[0.8704797149220133, 0.8691329229999581, 0.8694104104199808, 0.8692816044170198, 0.8807354976452089]","[-21.191350700819335, -20.851183829123855, -20.727202271338637, -20.6586368208369, -20.72299861204882]","[0.584105736349104, 0.589538056914878, 0.5878590712142137, 0.5872896027415352, 0.5421954891934517]"
175,"[0.8913548001257051, 0.889964129312296, 0.8902734405898216, 0.8899667895663705, 0.9041024169167545]","[-21.270999840813477, -20.94289386283471, -20.819895420198616, -20.809327695184454, -20.786444721847946]","[0.6278400767722555, 0.6302573651553797, 0.6315061073803339, 0.6327376481544418, 0.5750825298684603]"
176,"[0.9044268745674449, 0.9040164466556374, 0.9038519631581632, 0.9066692232005326, 0.9172226974352916]","[-21.935029267615832, -21.58650822338418, -21.474670038519562, -21.44819272857251, -21.44182411407975]","[0.18190561126002727, 0.1873260933880088, 0.18321056628675658, 0.18659176498420288, 0.16139035152347186]"
177,"[0.8999895971906368, 0.8993271175785371, 0.8994836820461894, 0.8990590806778325, 0.9105225048990789]","[-21.932243081819657, -21.569647660456273, -21.46250480843249, -21.447606991359, -21.536092323389692]","[0.6493800543996827, 0.6189219708569513, 0.6321612617604676, 0.623555489098968, 0.6216673038581403]"
178,"[0.8955731346466107, 0.8944573650375701, 0.8948310965905253, 0.8967875153928293, 0.9123860986937314]","[-21.60158777009006, -21.26893447167894, -21.139258507883746, -21.03814075186899, -21.02619059765566]","[0.8281409803354031, 0.8175731122235096, 0.8232227486232222, 0.8255953677926686, 0.8024127392355171]"
179,"[0.8886846528244189, 0.8884819187241494, 0.8883374359391915, 0.8911040920096368, 0.9041730599552152]","[-21.825139445124407, -21.47943839732365, -21.359595589187876, -21.288781572724364, -21.30655269993288]","[0.5726555875304721, 0.5594481271897408, 0.5716288159006762, 0.63388064898929, 0.7005590561763873]"
180,"[0.8848470922144581, 0.8851825682432546, 0.884602847422545, 0.8843964399027998, 0.8920113240961336]","[-21.206914865723483, -20.88514699048153, -20.757788413881638, -20.715159569090883, -20.65615700311513]","[0.4192279884474964, 0.42359638430931995, 0.41889440883506573, 0.3919953651670744, 0.38323526664287594]"
181,"[0.88293732469923, 0.8818285891537304, 0.8819300050872223, 0.8816478765169291, 0.8941103960548976]","[-21.83960793537923, -21.492253693467983, -21.376430022454326, -21.335166596897825, -21.340999112208458]","[0.3276925569744803, 0.3295850349846202, 0.32855581511320164, 0.29910432716126845, 0.29668208977669774]"
182,"[0.8867708035418941, 0.8871177213221472, 0.8865108835152449, 0.8857404924611779, 0.894741170699793]","[-21.62278651702531, -21.287607914650184, -21.167025408647444, -21.14565986964679, -21.127220178595444]","[0.15594766757506875, 0.15653269766614264, 0.1575681199777685, 0.1689370713772219, 0.16190856073144339]"
183,"[0.8926463729519848, 0.8928518937504114, 0.8926146137628553, 0.8935181839687033, 0.9001113951065637]","[-21.41862134803525, -21.086716331245462, -20.96807574053939, -20.979407999731357, -20.93275545414542]","[0.51265296448412, 0.5102697347066371, 0.5114001244026034, 0.51167121412575, 0.510586098858358]"
184,"[0.887755265259287, 0.8880650020614295, 0.8877058737631442, 0.8893585498927745, 0.8958719104649618]","[-22.170622709592465, -21.805224877239755, -21.70581880860797, -21.728532250499562, -21.728491859850383]","[0.4404224269990005, 0.44485926609570337, 0.43982832056347654, 0.4081229910811456, 0.3821563446856967]"
185,"[0.8899023868922031, 0.8892266280255191, 0.8891145132066187, 0.8877025502428214, 0.8971934269485973]","[-21.367818246904218, -21.042394770933676, -20.917028655495674, -20.886541395123775, -20.831194691407944]","[0.27408292889531105, 0.2745607571453499, 0.2745304991624764, 0.272597953145525, 0.26667345427677736]"
186,"[0.8903629296926812, 0.8901099867653328, 0.8899525604872947, 0.8897136647854835, 0.901101480462492]","[-22.13388057667753, -21.782690191019125, -21.673018701828344, -21.673164226915983, -21.665375670990773]","[0.555838925036167, 0.5607045766012521, 0.5568466118032737, 0.5209756469202003, 0.4770837696314364]"
187,"[0.9050698672923283, 0.9054041050745338, 0.9050821612299804, 0.9061212555710743, 0.9131933855216355]","[-22.392590173016515, -22.026892128771863, -21.926904783823225, -21.93761193354482, -21.94069550509799]","[0.33964225436997497, 0.33391279830006204, 0.3379440963208953, 0.388234902797434, 0.33841045935481967]"
188,"[0.9035982032823834, 0.903398935935279, 0.9031413239175063, 0.9025957222980439, 0.9140370311512117]","[-22.046101332641673, -21.69261259975342, -21.583074602580623, -21.57386170512215, -21.57544258639606]","[0.561983931130012, 0.5537396637566749, 0.5609809706357664, 0.5841567734794298, 0.5387641104896793]"
189,"[0.9041019966787162, 0.9032500878917432, 0.9035283585368881, 0.9042534917524296, 0.9175169394661584]","[-21.846846769518418, -21.498695654202123, -21.394540807147973, -21.47825196276971, -21.49158859128922]","[0.5450167093068973, 0.5371534307644179, 0.5395752718188197, 0.5213397377263704, 0.5545619686585256]"
190,"[0.8918956562458077, 0.8906097223513437, 0.8906847359482823, 0.8885723335758607, 0.907197927110387]","[-21.884595148239537, -21.545154926604045, -21.42999409914992, -21.42186451505043, -21.39133517883395]","[0.2579324059119426, 0.25830703650947634, 0.2553350648738274, 0.2311544155872898, 0.24068486480118087]"
191,"[0.8989362969589508, 0.8980491338679937, 0.8980091452325009, 0.8976654622956559, 0.9119826998619969]","[-22.17501245203847, -21.805047534206658, -21.709018583392623, -21.774567943712327, -21.876215549647657]","[0.2024219883079616, 0.20360742460543563, 0.2029125338095232, 0.20739281923605704, 0.19870275489539682]"
192,"[0.8929004499147715, 0.8914315021880372, 0.8916782675316353, 0.8907984027235141, 0.9054460982390723]","[-21.883454585106872, -21.53611208487061, -21.42402005226811, -21.41831904919712, -21.41016307555114]","[0.45570185306922534, 0.4532681048077907, 0.45609759429153457, 0.47843638079859446, 0.48435895624597247]"
193,"[0.8872844979042531, 0.8853543805747752, 0.8859830038050059, 0.8870413469117907, 0.9069886633899706]","[-21.727217731850494, -21.38480158238852, -21.268091940136685, -21.245250271927983, -21.23577632343837]","[0.17639573121601035, 0.17847481397734916, 0.17429954009691853, 0.1664567088846607, 0.17355885795101195]"
194,"[0.887768944722494, 0.8866394568664125, 0.8865816901958091, 0.8857206620919107, 0.9031805972423308]","[-22.035141185063736, -21.68737149072208, -21.57436666597537, -21.550372928212376, -21.53326352199025]","[0.36168755940826947, 0.35543292907573537, 0.35634943513861994, 0.3291213653389752, 0.3394214818513795]"
195,"[0.8926103684040316, 0.8924674188985124, 0.8923809101213916, 0.8928281157395743, 0.90272523968548]","[-22.097946965251705, -21.751200177984327, -21.641215393712155, -21.64367556554919, -21.586274843088923]","[0.3633570071739385, 0.35710126547796217, 0.3571714927585477, 0.3200323224041706, 0.3743639715342885]"
196,"[0.9037674031980337, 0.9039999053416246, 0.9039572671633253, 0.9070919285862237, 0.9126418913701555]","[-22.2668813363091, -21.90262607382215, -21.799330914016373, -21.769494235945537, -21.773809577861556]","[0.30655950341781524, 0.30613548215770986, 0.30802356780956336, 0.3259607589721977, 0.3159483588669775]"
197,"[0.8957843110931973, 0.8955478926985408, 0.895424877384195, 0.8952045426300155, 0.9045158372258194]","[-21.841814655315172, -21.50265557973396, -21.386737288617265, -21.380002424001255, -21.357600115387573]","[0.30698271653173004, 0.3107657996180864, 0.30556525911142324, 0.28784143436144216, 0.2929749508271263]"
198,"[0.8934290105903527, 0.8923223926411307, 0.8924960180478122, 0.8929332957592686, 0.9080782307711617]","[-21.699855158322535, -21.37364269485716, -21.24307799421176, -21.149143640179375, -21.063692697984333]","[0.6198653908132525, 0.6179280744840654, 0.6234481040297427, 0.6503600684645555, 0.6197032564885506]"
199,"[0.9022470541739527, 0.9011500202874985, 0.9016520583836451, 0.904026627379546, 0.916538766988968]","[-22.537317996646134, -22.16547732204627, -22.066975052159027, -22.0672831676978, -22.108870882075973]","[0.48636107031345693, 0.46719240415739255, 0.4793346266956662, 0.5100102407385041, 0.5712152547252018]"
200,"[0.8962439943983731, 0.895352910141994, 0.8956702137089786, 0.8984305319866427, 0.9101802984315387]","[-22.149789723840332, -21.80654965105529, -21.69252501917273, -21.67066955839667, -21.591662394729077]","[0.5143509234116961, 0.5008477173713741, 0.5093702367228677, 0.5316874093478388, 0.5560128820355281]"
201,"[0.905284925704899, 0.9060704283235929, 0.9054619972529878, 0.9108252613577889, 0.9210411294061698]","[-22.58172700305458, -22.204242747877743, -22.112585158180647, -22.11132140679017, -22.07852693794904]","[0.3836182211202702, 0.3657008074535348, 0.37078531862511804, 0.3384187470248969, 0.4560220181138009]"
202,"[0.9088156665112913, 0.9086677453801402, 0.9086157166892909, 0.9123421815443445, 0.9217317018570952]","[-22.126431009565476, -21.775835757073015, -21.668404824014004, -21.670807096456134, -21.640071049186663]","[0.5610156754263487, 0.5487558844897448, 0.5575787934897112, 0.5609566628002665, 0.6016518371951911]"
203,"[0.8997662296408647, 0.8999718159600575, 0.899689387289975, 0.8992687064731176, 0.9069770853863639]","[-22.021970323519955, -21.679447035803687, -21.56110007216983, -21.510294131184082, -21.46642299358074]","[0.5256648163680319, 0.5221696586717441, 0.5240981790361897, 0.5536668922952657, 0.5874178366484515]"
204,"[0.8720735673193505, 0.8712599298714169, 0.8714458426307564, 0.8715068917206586, 0.8786211552150708]","[-20.522351473106827, -20.210992841198184, -20.07705911590074, -20.039552234694263, -19.976688375094415]","[0.7617905705255187, 0.7619566766017054, 0.758790393012548, 0.724258661504063, 0.7220011728622913]"
205,"[0.8721753616283714, 0.8720684772493241, 0.871966622548884, 0.8733603931613175, 0.8800247278090965]","[-20.59807194167226, -20.27835905327119, -20.14096043032593, -20.03517530113832, -20.023168535658495]","[0.28222565061374116, 0.2815828688936749, 0.2804797052568544, 0.26974922741333324, 0.27228192171972865]"
206,"[0.8632934651366458, 0.8622443020743288, 0.8623032115417117, 0.8624573469297809, 0.880151994528931]","[-21.493865509123346, -21.17074582309456, -21.04400369729986, -20.985602717009805, -20.868899952898005]","[0.2290676010828889, 0.23107516711458495, 0.22983999278455908, 0.22836393339418273, 0.21942989954423092]"
207,"[0.88281967701792, 0.882556546706916, 0.8819706667265179, 0.878293767144307, 0.8907278971512429]","[-22.335053504222937, -21.97920907859195, -21.871446912100485, -21.85399049178906, -21.80566482507558]","[0.29034176770861836, 0.27498910906332047, 0.2823284793625696, 0.31684384032075397, 0.39206770123338647]"
208,"[0.8904149566558242, 0.8900828210288005, 0.8897107445317995, 0.889370443521756, 0.9050612205827443]","[-22.115563993137737, -21.774420008516433, -21.66349717714248, -21.672714541465567, -21.582918157400375]","[0.5693019723467599, 0.5516959886287155, 0.5623963989827738, 0.5719153661632149, 0.647429489201992]"
209,"[0.8828846371295805, 0.8821411686754308, 0.8820147884938792, 0.8827652464300221, 0.8994430956274726]","[-21.760681856962265, -21.424868060638346, -21.30577890861411, -21.273910764288622, -21.217210936116132]","[0.8531103716575398, 0.846507239062992, 0.8484382535160732, 0.7787540688161042, 0.7251191225348942]"
210,"[0.8909158824688861, 0.8906153142677053, 0.8904747475597621, 0.8895883934163061, 0.8969576439873771]","[-22.325374583906697, -21.963209155019847, -21.863253390318306, -21.895100942489353, -21.915923133204203]","[0.35183857636585614, 0.3536421922067228, 0.3534461043301432, 0.34466696136485075, 0.3177571589784975]"
211,"[0.8804751545996381, 0.8797854223067212, 0.8796251455174147, 0.8784928231680076, 0.8917276930165541]","[-21.609142258525065, -21.267101403220387, -21.14726920770184, -21.102409481939173, -21.127299599163855]","[0.35908661974730893, 0.3447360360646645, 0.35793399883820065, 0.4387050018371532, 0.5134035302976888]"
212,"[0.887475876895552, 0.886689104377651, 0.8866969953639781, 0.8850707570288388, 0.8956617297103391]","[-21.05452096418764, -20.7421109198583, -20.6068005858744, -20.52839759947943, -20.445147730712915]","[0.7340065179752898, 0.7211911258320787, 0.7299289191612157, 0.7576385431850128, 0.7828718491715315]"
213,"[0.889898321298212, 0.8901542960019057, 0.8899938875840887, 0.8903946874474223, 0.8946632149395554]","[-22.209367488600687, -21.86100565659231, -21.749565660397792, -21.73178461501979, -21.697295606426515]","[0.3939634060212752, 0.3854231390747316, 0.392593456432074, 0.39318993437056204, 0.41815665088310183]"
214,"[0.8909024557839323, 0.8917029430013357, 0.8913359187990257, 0.8962900750495785, 0.9030330278250095]","[-21.98112580896519, -21.66065757923363, -21.529525540774824, -21.421670955483442, -21.278512973191894]","[0.6224020118835736, 0.6175069437661912, 0.6194511096815984, 0.6037896091919036, 0.6006233820486696]"
215,"[0.8854102595041248, 0.8854464815535085, 0.8852649203254052, 0.8857833067788575, 0.89124506325487]","[-21.46383989772378, -21.132558186637453, -21.008714175402936, -20.970723535063758, -20.943733757047745]","[0.6057377446764997, 0.5868695330913137, 0.5981216985092073, 0.6440226293279716, 0.7342638706175147]"
216,"[0.8813695988743844, 0.8814989789058338, 0.8812590367928186, 0.8810181233021298, 0.887419765498383]","[-21.7909373683127, -21.445955984041387, -21.330962284642023, -21.319232956944163, -21.324695573733354]","[0.4220625629280715, 0.4078431998204003, 0.41887283106525613, 0.48057255608479704, 0.5691449434855834]"
217,"[0.894719679855573, 0.8951930651291424, 0.8947872257590536, 0.8949937356912725, 0.900342886963475]","[-21.8744302081346, -21.531032739409724, -21.41229300319713, -21.35730345820165, -21.354743275872035]","[0.2702599688274994, 0.27199804512896697, 0.27375527523297083, 0.2986921845668343, 0.2896401600107623]"
218,"[0.8857359359423425, 0.885458057677127, 0.8853783003740404, 0.8858636742183162, 0.8913514295002659]","[-21.43374363707095, -21.105584479731657, -20.983512895218798, -20.972479530539236, -20.92400486132268]","[0.3496340026994795, 0.3524146164810384, 0.35033426520158534, 0.34333822887029425, 0.3254604669214148]"
219,"[0.8757982460476204, 0.8747463852592956, 0.8748473720344894, 0.8756605404416147, 0.8888468279758899]","[-21.244445472178107, -20.893900602675902, -20.796327045157362, -20.810966655185027, -20.55415866950647]","[0.34487574096967033, 0.34807962734690534, 0.3367042437428565, 0.37942226146977814, 0.5349567100071377]"
220,"[0.8777651434832637, 0.8773138160362645, 0.8773854866152473, 0.8783569507310172, 0.884792051079799]","[-21.355681688776258, -21.017732541039624, -20.899372894860633, -20.870320598058388, -20.839873493833487]","[0.3153011870163645, 0.30899230529138616, 0.3117528552031446, 0.31854771570102863, 0.3373081473119377]"
221,"[0.8918148787439654, 0.8917207866191217, 0.8916411215211641, 0.8920306136595677, 0.8971369388419534]","[-21.476241278348144, -21.14950949527194, -21.021371173954748, -20.95442972778991, -20.908528813651266]","[0.5296427142957422, 0.5204353891964779, 0.525306388309763, 0.5286829265685989, 0.5576752114008043]"
222,"[0.8891682212675663, 0.8884538120642894, 0.8885747815609214, 0.888253443540934, 0.8951392860125268]","[-20.653068429926424, -20.34823287517628, -20.208066659207248, -20.132345941757833, -20.04359778863787]","[0.5534472109138113, 0.5515445524757288, 0.5496455554548098, 0.52303238336825, 0.5180614249021613]"
223,"[0.8778304774983785, 0.876808738388394, 0.8768910507216493, 0.8764539185135531, 0.889537231529582]","[-21.855635205206656, -21.509884664337942, -21.39673347726176, -21.386653853477352, -21.36231835397766]","[0.21072109893177676, 0.21760691376185487, 0.21383619908444843, 0.20534087592031958, 0.18250906027940125]"
224,"[0.8838942977094962, 0.8829404591030072, 0.8831511926711391, 0.8835836891116408, 0.8951094029747881]","[-21.909156237826934, -21.578398953870504, -21.456820188795295, -21.419615299783015, -21.33809410235813]","[0.43873572054917004, 0.4349498578250283, 0.4376562465213566, 0.45658418311283794, 0.476620277100041]"
225,"[0.8918703171577725, 0.8910174734308399, 0.891241051389794, 0.8911988884665987, 0.9035913962389002]","[-22.072625024886392, -21.723805768156303, -21.6119861075499, -21.60176936452519, -21.612988226681786]","[0.545956712077533, 0.5400341136541064, 0.5496439942157209, 0.5768615600214452, 0.5586556141497192]"
226,"[0.8819128447623736, 0.8814736959256187, 0.881361388124017, 0.8789896035656477, 0.8857188238423431]","[-21.167627599646742, -20.837339703944338, -20.715556357429186, -20.71397744749018, -20.700568913069198]","[0.5588060850582148, 0.5526203488393563, 0.5571678502467932, 0.5592186571042381, 0.5745965054309741]"
227,"[0.9000347822132088, 0.8991216728168201, 0.8994904147111122, 0.899802299768914, 0.9123519035131314]","[-22.651322230823226, -22.283988530840258, -22.18297537021366, -22.1560705825169, -22.12491776275124]","[0.29487855412138414, 0.28951445736408965, 0.2939383430486671, 0.3075967612752104, 0.3106261364710408]"
228,"[0.9025810008961355, 0.9017363840629997, 0.9020200340136685, 0.9018492770983383, 0.9111099313852258]","[-22.522632248558782, -22.174780843762033, -22.06033158816177, -22.004280325752234, -21.972632207019334]","[0.24055018211619864, 0.23534828361490262, 0.24170892636006, 0.3161685912855327, 0.3034755235995042]"
229,"[0.896303752745349, 0.895878015388758, 0.895868795448906, 0.8962805040411059, 0.9096749908345743]","[-22.493884056297592, -22.12744725594516, -22.026022520314964, -22.014409920520638, -21.983307140199326]","[0.21747927276247483, 0.2123682477948614, 0.21592157447813873, 0.2284964019293653, 0.22330604458644648]"
230,"[0.9020366163243316, 0.9025387621637367, 0.9022179607131233, 0.9009137035246423, 0.9041625612479242]","[-22.228888039883177, -21.88600668663557, -21.77173184403225, -21.755557716666075, -21.732200716326027]","[0.6253856343907946, 0.6483382054569238, 0.6285005766942247, 0.5385590032928733, 0.48103324387401586]"
231,"[0.9016412144569022, 0.9020397596500195, 0.901607541680956, 0.9005194984937994, 0.9044311771735349]","[-21.659937101293806, -21.334941156786634, -21.209006684877387, -21.176626479149952, -21.13053395342369]","[0.6781401956162337, 0.6624327612129786, 0.6702019827023866, 0.6877428685435105, 0.7544843622929754]"
232,"[0.8967327271317332, 0.8964060346239139, 0.8963540435308968, 0.8951405611894169, 0.9032087278921763]","[-21.978720172977553, -21.634563735124818, -21.524233294615783, -21.55960888603133, -21.550994503690966]","[0.4209446702467598, 0.4131477632494409, 0.42031319816406404, 0.46676677676929007, 0.4986441196643445]"
233,"[0.8988190373574377, 0.8977706637124082, 0.8981597169882409, 0.8980295835754154, 0.9083060987635762]","[-22.370551066366954, -22.022203506393215, -21.91116894094669, -21.888032180439552, -21.837639534648435]","[0.3262051786778447, 0.3247713652236475, 0.3251802761656361, 0.32593329227006745, 0.3219747922122291]"
234,"[0.8966837946553846, 0.8964098807915372, 0.8962865364886865, 0.8959035812287464, 0.9078117562636687]","[-22.673244804704744, -22.29907019275127, -22.20514119235667, -22.228327853876277, -22.209235148411675]","[0.34714643277119045, 0.3430509820821729, 0.34196933793889644, 0.31600006865854324, 0.28068820713492604]"
235,"[0.8974899577104273, 0.8971668081196131, 0.8970637346314007, 0.8948401482254192, 0.9025285860017315]","[-20.971103677874762, -20.64884925540542, -20.51500847017374, -20.43407067776474, -20.42779073060824]","[0.6895708561267361, 0.6754497518618922, 0.6836223629126409, 0.7007215443868605, 0.7433465734506773]"
236,"[0.883676863824113, 0.8828173696546894, 0.8819327756476106, 0.8796018999748273, 0.8826169635298005]","[-20.56806034375369, -20.249879359473653, -20.168339444948746, -19.971728314476472, -20.222127076932345]","[0.4056991693986965, 0.39481627453734125, 0.37889481992561996, 0.5139005555030909, 0.38885717369531053]"
237,"[0.8678867035251286, 0.8678319308670696, 0.8676242318780498, 0.865550772206648, 0.8684944885289724]","[-21.404450059390175, -21.08796775888383, -20.956220662421465, -20.907737820088276, -20.843540505585757]","[0.2896975542683997, 0.28762199218148776, 0.2885483113559539, 0.29207422358710056, 0.3091972287036707]"
238,"[0.8764447781493163, 0.8754020029025202, 0.8756722312143063, 0.8755766123707864, 0.8845796405519033]","[-20.720117264543937, -20.410305695155486, -20.271825391664322, -20.19296206482981, -20.120080321916802]","[0.6437712124624835, 0.6365008032115468, 0.640719886912454, 0.6532325470596099, 0.6817934953169187]"
239,"[0.8672522890333846, 0.8649702460282568, 0.8658086927436429, 0.8666343541927473, 0.8822238581517861]","[-20.901633333939706, -20.560933184250427, -20.440701911690994, -20.413041112506345, -20.458838494748736]","[0.2645367634333762, 0.2641410559442419, 0.2608908807490726, 0.2318758155372937, 0.2378488121668683]"
240,"[0.8674022300920556, 0.8667358987960126, 0.8669326732040323, 0.8672283679280671, 0.8749025286890403]","[-20.834762616578477, -20.47555788267232, -20.36837001375792, -20.37939102475546, -20.506784921637582]","[0.7155810584443913, 0.7199815327096015, 0.7204670538835427, 0.7665999299093692, 0.7696225817151751]"
241,"[0.8735017804300012, 0.8734967288654675, 0.8733865595913046, 0.8732203984083744, 0.8763960004558498]","[-20.91570141517379, -20.56122162300417, -20.457272385229132, -20.539002674590815, -20.6367720791476]","[0.23184220974326716, 0.2273195122075673, 0.23080552871263357, 0.2443419138500694, 0.2624947890638474]"
242,"[0.8750858176991818, 0.8748902462764794, 0.8748358355417879, 0.8744010727411667, 0.8802130725183206]","[-20.94542135969416, -20.578464665803466, -20.483357807088012, -20.609541788081646, -20.79002510124458]","[0.21158351153483898, 0.2153840702400353, 0.2125675161192935, 0.20740028296507798, 0.20431570068409907]"
243,"[0.8753005068543012, 0.8753264217712986, 0.8752674593275639, 0.8755503968500962, 0.8790052956489397]","[-20.574695914616413, -20.200474244330174, -20.11288795398861, -20.28980105905632, -20.511197310002533]","[0.19504675117647038, 0.18955348716464698, 0.1925770067778639, 0.20167052839996114, 0.23748242761269098]"
244,"[0.8925452421675617, 0.8912875659742904, 0.8917835740449879, 0.8928340311338449, 0.9036546030937833]","[-20.855241862280533, -20.49660928547891, -20.39622792115887, -20.50601378151454, -20.651936704191364]","[0.19301186150785227, 0.19542244672494302, 0.19229437074107603, 0.18428904750381028, 0.1832029631377214]"
245,"[0.8842087632666018, 0.8835156746636017, 0.8838964756071885, 0.8845387056667445, 0.8908065553622492]","[-20.33054473846988, -19.96047553631482, -19.870622810544806, -20.04916246018631, -20.267970485502083]","[0.6015716786835303, 0.6041296440454975, 0.6063984611341002, 0.5616982859260837, 0.5243297259716753]"
246,"[0.8825562678887106, 0.8820174995398125, 0.8822009618363198, 0.8838650914378416, 0.8918182315390121]","[-20.91731565542616, -20.5455330133955, -20.456405545368472, -20.625450796720028, -20.82125512432006]","[0.3764529215521129, 0.3742655424735466, 0.3788698958394636, 0.4038835037514855, 0.4260271017801469]"
247,"[0.8862963951142337, 0.8855539245170887, 0.8860228098709693, 0.8885877153796428, 0.8971113594746514]","[-20.458255056428946, -20.092169246694183, -19.999765646641002, -20.168090312655508, -20.357598499285018]","[0.34377710352551427, 0.34504466813406925, 0.3448037263528428, 0.3452895839357849, 0.3394370706743795]"
248,"[0.8820023028137205, 0.8812903089044853, 0.881771429769454, 0.8845755397951772, 0.8906080336387651]","[-20.218418997260592, -19.839600633017316, -19.754091028674292, -19.94379336648869, -20.20878751834523]","[0.17711256986517648, 0.17122997983953436, 0.17666056631345917, 0.20804375507577813, 0.23956237566375793]"
249,"[0.8824220353697066, 0.8813032213975058, 0.8817930257202965, 0.8837404064632522, 0.8992485096301116]","[-21.019786698263097, -20.65114257069789, -20.558606228893254, -20.701138386220457, -20.87215031233027]","[0.28837005004750565, 0.28662223283824917, 0.28826658955297274, 0.30138374088624076, 0.2784429830236816]"
250,"[0.8800663203660828, 0.878647272613989, 0.8791197807369672, 0.8797045855017616, 0.8920126251302514]","[-21.201641774936427, -20.856153249018146, -20.74142259670394, -20.744722155706086, -20.789927304935706]","[0.2288726346093016, 0.22610932973317727, 0.22658305172754212, 0.22473291443273818, 0.24404813396608252]"
251,"[0.8648413688580675, 0.8637298765459517, 0.8639804221688759, 0.8638927602936443, 0.8759490265334323]","[-20.75360878336679, -20.407998701361723, -20.296900513264575, -20.340117030600005, -20.41427688211734]","[0.4578084594899228, 0.46427689655238497, 0.456799241691164, 0.4033396664834324, 0.376806287620114]"
252,"[0.8798185168206577, 0.8799295315462375, 0.8796785547354503, 0.8794684646617249, 0.8823506567437815]","[-20.553308278979127, -20.216336097400674, -20.106663330722554, -20.15999693212505, -20.215186842127423]","[0.12358487720130207, 0.1232518165381615, 0.1232193125662685, 0.12181324866889641, 0.12483759289559965]"
253,"[0.8957299304054567, 0.8951073739594393, 0.8949044042802842, 0.8917040565300937, 0.9024007755144552]","[-21.60923525008084, -21.23208514892087, -21.144711261123568, -21.22258445646625, -21.345008705980973]","[0.3641215756451304, 0.3753443860661452, 0.36493154541137723, 0.3426947919287664, 0.34041224220381117]"
254,"[0.9067157312557778, 0.9053224257126565, 0.905855802206822, 0.9062998744227377, 0.9203458803469089]","[-22.661019893048696, -22.289113362745166, -22.190996978443618, -22.205818173131764, -22.240133078983455]","[0.1246097343948433, 0.12198972993775131, 0.12287117043659798, 0.12268787188417699, 0.14360751167907385]"
255,"[0.9102977932002014, 0.9078544564380139, 0.9069342799975266, 0.9214362007944025, 0.9198782993577709]","[-21.95443893192354, -21.763472652794697, -21.72546235599953, -20.02940806818678, -21.93104185635185]","[0.6249586796206082, 0.5872327243510728, 0.5621198196365872, 0.771030305961764, 0.44262745028815875]"
256,"[0.901068966612372, 0.9001495857031492, 0.9003697201734865, 0.900685943722653, 0.9159180216146958]","[-22.78400214717744, -22.41109817687277, -22.31707178758151, -22.34879269528203, -22.309042216097335]","[0.4039917531010963, 0.39322081249800034, 0.4007607592600078, 0.33020890749095266, 0.39693364340185355]"
257,"[0.8954742457759626, 0.8942439426529095, 0.8937857186004347, 0.9029515382687469, 0.9068955213823866]","[-22.430875243290085, -22.186932028357745, -22.13681372213629, -20.805730087982344, -22.251002813457095]","[0.3285344472696502, 0.2938552587429484, 0.3010028871957465, 0.5852232596648792, 0.43752048174731667]"
258,"[0.8907605693758696, 0.889480185825679, 0.8896308873043615, 0.889973907480533, 0.9073006982461204]","[-22.57769549110601, -22.222344700162434, -22.12430356477109, -21.89185142091908, -22.14002259575947]","[0.24129497523755805, 0.2569328766818906, 0.24881287423083479, 0.16475221702822643, 0.28820302713171253]"
259,"[0.8892120638463719, 0.8883129218154463, 0.888404942039047, 0.8877792314752406, 0.9050140264096331]","[-22.44782722236135, -22.084541979484833, -21.986076176963984, -22.035869022255774, -22.035985496880098]","[0.463080157187827, 0.463869129344333, 0.46603128568701047, 0.5112007854208166, 0.5007942871716452]"
