mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-3.14382104e-07 -3.89255677e-07 -4.00734587e-07 -3.41213693e-07
 -2.31437434e-07]","[2.46964111e-05 2.99436573e-05 3.10724517e-05 2.74976566e-05
 2.46300779e-05]","[6.09912721e-10 8.96622612e-10 9.65497255e-10 7.56121117e-10
 6.06640735e-10]",[ 0.08925936  0.1024451   0.09390843  0.06013757 -0.02149814],[0.46924779 0.50778613 0.47069218 0.38998812 0.38959485],"[2.46984120e-05 2.99461873e-05 3.10750357e-05 2.74997735e-05
 2.46311652e-05]",[0.02480469 0.0250651  0.02519531 0.02389323 0.02382812],"[1.04666686e-10 1.53263812e-10 1.65864244e-10 1.32244131e-10
 1.07007970e-10]",[0.55186607 0.54572446 0.55163823 0.5764467  0.57685408],"[4.38070316e-11 6.46349201e-11 6.93191626e-11 5.37722819e-11
 4.72146861e-11]",[0.23097716 0.23014472 0.23054457 0.23439115 0.25452295],"[1.64103343e-11 2.48005052e-11 2.60541264e-11 1.93706957e-11
 1.78318276e-11]",[0.08652521 0.08830684 0.0866519  0.08443606 0.09612707],"[3.68861009e-11 5.58940518e-11 5.85495841e-11 4.03339156e-11
 3.09868825e-11]",[0.19448583 0.19902122 0.19472665 0.17581387 0.16704279],"[4.59718433e-12 6.99228318e-12 7.27593427e-12 4.48439561e-12
 3.02474482e-12]",[0.02423914 0.02489733 0.02419861 0.0195473  0.01630567],298
"[1.61855511e-07 1.95248542e-07 2.04067133e-07 1.84619111e-07
 1.55486310e-07]","[2.83578869e-05 3.48646210e-05 3.58696898e-05 3.03411852e-05
 2.49054395e-05]","[8.04169751e-10 1.21554180e-09 1.28663464e-09 9.20587519e-10
 6.20280918e-10]",[0.19482123 0.21642894 0.19910617 0.12589704 0.0826982 ],[-0.56923449 -0.50800407 -0.57734706 -0.69122441 -0.41231954],"[2.83583488e-05 3.48651677e-05 3.58702702e-05 3.03417469e-05
 2.49059249e-05]",[0.02278646 0.02330729 0.02304688 0.02395833 0.02792969],"[1.53850327e-10 2.29915076e-10 2.46091788e-10 1.85184961e-10
 1.25672642e-10]",[0.52244444 0.5158373  0.52325721 0.56043707 0.54279977],"[7.44955536e-11 1.11719597e-10 1.18716967e-10 8.78748383e-11
 6.98322241e-11]",[0.25297176 0.250654   0.25242414 0.26594124 0.30161628],"[3.43045382e-11 5.30437097e-11 5.46239082e-11 3.30441525e-11
 2.44694314e-11]",[0.11649124 0.11900883 0.11614509 0.10000363 0.1056873 ],"[6.15885165e-11 9.50010740e-11 9.80550680e-11 6.17580375e-11
 4.57054081e-11]",[0.20914209 0.21314434 0.2084914  0.18690229 0.1974088 ],"[6.76767748e-12 1.05479635e-11 1.08005806e-11 6.30123623e-12
 4.03396577e-12]",[0.02298166 0.0236654  0.02296493 0.01906983 0.01742333],299
"[1.41401435e-07 1.80078689e-07 1.86009856e-07 1.83464223e-07
 1.00603776e-07]","[2.19568686e-05 2.63709131e-05 2.75927069e-05 2.64662166e-05
 2.47502089e-05]","[4.82104080e-10 6.95425056e-10 7.61357474e-10 7.00460621e-10
 6.12572839e-10]",[0.17221459 0.15021024 0.1763827  0.36388167 0.44892551],[0.91369376 0.79115287 0.87890645 1.36581379 2.80067147],"[2.19573239e-05 2.63715279e-05 2.75933339e-05 2.64668525e-05
 2.47504133e-05]",[0.02285156 0.02272135 0.02246094 0.02389323 0.0264974 ],"[8.44955463e-11 1.21452529e-10 1.33636889e-10 1.21001685e-10
 1.09048267e-10]",[0.58346213 0.58005994 0.58385378 0.60537723 0.60433564],"[3.66867609e-11 5.27644608e-11 5.79878271e-11 5.21523471e-11
 4.95482021e-11]",[0.25333093 0.25200422 0.25334631 0.26092069 0.27459166],"[1.33927691e-11 1.96678241e-11 2.11180759e-11 1.67095300e-11
 1.54199980e-11]",[0.0924803  0.09393396 0.09226396 0.08359858 0.08545624],"[2.63234475e-11 3.85097304e-11 4.15865329e-11 3.37670282e-11
 2.95185546e-11]",[0.18176976 0.18392332 0.18168976 0.16893806 0.16358916],"[2.05875560e-12 3.02525879e-12 3.27059745e-12 2.70026860e-12
 2.18851754e-12]",[0.0142162  0.0144487  0.0142891  0.01350957 0.01212857],300
"[-1.01537246e-07 -1.25202324e-07 -1.35021438e-07 -1.73753525e-07
 -1.29844885e-07]","[2.04991036e-05 2.47051819e-05 2.57972541e-05 2.47133880e-05
 2.24457789e-05]","[4.20213248e-10 6.10346012e-10 6.65498319e-10 6.10751547e-10
 5.03812992e-10]",[0.16864545 0.16984344 0.18609107 0.27489932 0.18803432],[0.48757925 0.52503829 0.48842392 0.61543186 0.55113545],"[2.04993551e-05 2.47054991e-05 2.57976074e-05 2.47139988e-05
 2.24461545e-05]",[0.02317708 0.02369792 0.0234375  0.02526042 0.02760417],"[8.28933861e-11 1.20367589e-10 1.31347691e-10 1.12691230e-10
 9.11767046e-11]",[0.61027865 0.61025398 0.61013991 0.60988521 0.59573282],"[3.54777241e-11 5.13510336e-11 5.63750731e-11 5.01664568e-11
 4.32254922e-11]",[0.26119451 0.2603456  0.26187504 0.27150099 0.28242789],"[1.12909876e-11 1.62751261e-11 1.79067436e-11 1.61172535e-11
 1.46602518e-11]",[0.08312664 0.08251358 0.0831809  0.08722662 0.09578755],"[2.00069472e-11 2.91184858e-11 3.16301620e-11 2.64075329e-11
 2.37987859e-11]",[0.14729538 0.14762838 0.1469293  0.14291763 0.15549715],"[1.73115644e-12 2.54724272e-12 2.73896442e-12 2.12134074e-12
 1.79498416e-12]",[0.01274514 0.01291432 0.01272311 0.0114807  0.01172812],301
"[-1.30840950e-07 -1.60156208e-07 -1.64124571e-07 -1.25303765e-07
 -9.29734163e-08]","[2.23733220e-05 2.66844626e-05 2.80752051e-05 2.69378633e-05
 2.66652181e-05]","[5.00565536e-10 7.12060546e-10 7.88217139e-10 7.25648478e-10
 7.11033856e-10]",[-0.13823591 -0.1019183  -0.116732   -0.09201383 -0.27988044],[1.17251141 1.07866678 1.12107672 1.32492072 1.91671207],"[2.23737045e-05 2.66849433e-05 2.80756848e-05 2.69381547e-05
 2.66653802e-05]",[0.02858073 0.0281901  0.02832031 0.03027344 0.03326823],"[8.00340115e-11 1.15740696e-10 1.26752950e-10 1.12314197e-10
 1.06360741e-10]",[0.58858785 0.59363567 0.58874575 0.55474989 0.53503042],"[3.26419577e-11 4.62435240e-11 5.16407177e-11 5.34421766e-11
 5.69146134e-11]",[0.24005619 0.23718369 0.23986229 0.26396522 0.28629971],"[1.07504412e-11 1.51522087e-11 1.69901340e-11 1.79684040e-11
 1.98782715e-11]",[0.07906113 0.07771589 0.07891626 0.08875076 0.09999441],"[2.78931757e-11 3.97270090e-11 4.41015339e-11 4.26153230e-11
 4.21913002e-11]",[0.20513259 0.20376039 0.20484408 0.21048849 0.21223648],"[3.56226723e-12 5.11353190e-12 5.64126823e-12 5.12781065e-12
 4.63821429e-12]",[0.0261977  0.02622738 0.02620273 0.02532763 0.02333178],302
"[1.28517710e-07 1.57762140e-07 1.64330473e-07 1.53756537e-07
 1.13982384e-07]","[2.14987075e-05 2.54777076e-05 2.69599022e-05 2.74943542e-05
 2.82282103e-05]","[4.62194426e-10 6.49113586e-10 7.26836326e-10 7.55939515e-10
 7.96831859e-10]",[ 0.11286033  0.1120645   0.11745375  0.14704321 -0.02400909],[0.24201896 0.24914828 0.25940567 0.65534019 1.26999179],"[2.14990917e-05 2.54781961e-05 2.69604030e-05 2.74947842e-05
 2.82284405e-05]",[0.03684896 0.03697917 0.03671875 0.0375     0.03971354],"[5.77036883e-11 8.20448008e-11 9.09051798e-11 8.87840959e-11
 9.64361479e-11]",[0.44093178 0.44297619 0.44112911 0.44148197 0.45377796],"[2.90995857e-11 4.15188242e-11 4.59158581e-11 4.39103649e-11
 4.62745341e-11]",[0.22235896 0.22416839 0.22281262 0.2183458  0.2177437 ],"[1.36389554e-11 1.92922153e-11 2.14672701e-11 2.13194494e-11
 2.37692211e-11]",[0.10421949 0.10416251 0.1041727  0.10601169 0.1118455 ],"[4.27918069e-11 5.98867307e-11 6.73391050e-11 6.69145729e-11
 6.78515107e-11]",[0.32698547 0.32334036 0.32677169 0.33273501 0.31927364],"[4.82236155e-12 6.79112013e-12 7.59585949e-12 7.29557165e-12
 7.05452969e-12]",[0.03684916 0.03666661 0.03685989 0.03627748 0.03319492],303
"[-8.42206343e-08 -1.04068371e-07 -1.10367801e-07 -1.25202304e-07
 -9.09150422e-08]","[2.04980517e-05 2.43826006e-05 2.57678224e-05 2.51062701e-05
 2.40947854e-05]","[4.20170123e-10 5.94511213e-10 6.63980671e-10 6.30324797e-10
 5.80558684e-10]",[0.15238222 0.15658345 0.15557163 0.15421185 0.10861719],[0.23220636 0.21901028 0.22258654 0.1955082  0.16686068],"[2.04982247e-05 2.43828227e-05 2.57680588e-05 2.51065823e-05
 2.40949569e-05]",[0.02773437 0.02734375 0.02760417 0.02838542 0.02825521],"[6.16401765e-11 8.73445322e-11 9.72245032e-11 9.00629875e-11
 8.37288912e-11]",[0.57456892 0.57913811 0.57530584 0.54969369 0.52068292],"[2.49924771e-11 3.50848715e-11 3.93601891e-11 3.90138044e-11
 4.05888396e-11]",[0.23296333 0.23263032 0.23290576 0.23811826 0.25240888],"[1.26476309e-11 1.74698377e-11 1.98580748e-11 2.12497235e-11
 2.40232538e-11]",[0.11789284 0.1158338  0.11750604 0.12969633 0.14939285],"[1.94274161e-11 2.69048344e-11 3.05383915e-11 3.17783617e-11
 3.24482103e-11]",[0.18108951 0.17839256 0.1807046  0.1939572  0.20178493],"[1.76789829e-12 2.44168850e-12 2.78446856e-12 2.93465172e-12
 2.91890227e-12]",[0.01647918 0.01618962 0.01647652 0.01791146 0.01815171],304
"[1.07123220e-07 1.28815744e-07 1.35105218e-07 1.25288010e-07
 1.07729499e-07]","[1.74447545e-05 2.07244880e-05 2.19166252e-05 2.17536520e-05
 2.09981536e-05]","[3.04319460e-10 4.29504403e-10 4.80338459e-10 4.73221374e-10
 4.40922455e-10]",[-0.0051915   0.00329702 -0.01259264 -0.12750192 -0.14611847],[ 0.08738539  0.11638428  0.09509578  0.0452443  -0.02004948],"[1.74450834e-05 2.07248883e-05 2.19170416e-05 2.17540128e-05
 2.09984300e-05]",[0.03151042 0.03138021 0.03164062 0.0313151  0.03229167],"[4.43031405e-11 6.31503161e-11 7.02768874e-11 6.76982206e-11
 6.00787803e-11]",[0.48574461 0.49113461 0.48708205 0.46787203 0.43839811],"[2.27546537e-11 3.20466058e-11 3.58923059e-11 3.56659946e-11
 3.51232150e-11]",[0.24948458 0.24923386 0.24876597 0.24649276 0.256296  ],"[1.40108871e-11 1.95259501e-11 2.20812695e-11 2.32290790e-11
 2.39931552e-11]",[0.15361694 0.15185783 0.15304306 0.16053947 0.17507935],"[2.19303764e-11 3.03937014e-11 3.46252649e-11 3.70937857e-11
 3.70026066e-11]",[0.24044711 0.23637884 0.23998424 0.25636043 0.27001002],"[1.42411142e-12 2.01849533e-12 2.28110157e-12 2.44017033e-12
 2.17415833e-12]",[0.01561412 0.0156983  0.01581009 0.01686436 0.01586495],305
"[9.40066391e-09 1.46525438e-08 1.56095908e-08 2.98835751e-08
 6.13674879e-09]","[1.49244360e-05 1.75415689e-05 1.86344343e-05 1.87210773e-05
 1.92828022e-05]","[2.22738789e-10 3.07706639e-10 3.47242143e-10 3.50478737e-10
 3.71826461e-10]",[ 0.01874817  0.03393663  0.03324774  0.02853178 -0.08221191],[1.07918504 1.1284703  1.16232244 1.59363222 1.25144743],"[1.49244389e-05 1.75415750e-05 1.86344409e-05 1.87211012e-05
 1.92828032e-05]",[0.0359375  0.03684896 0.03684896 0.03795573 0.03632813],"[2.14652588e-11 2.98431032e-11 3.30288654e-11 2.95071666e-11
 3.43093077e-11]",[0.35414164 0.35692785 0.35024463 0.31143451 0.32908996],"[1.49929039e-11 2.05826130e-11 2.32502222e-11 2.37230624e-11
 2.82886968e-11]",[0.24735838 0.24617104 0.24654996 0.25038597 0.27134113],"[1.00411696e-11 1.37440661e-11 1.56805081e-11 1.68027631e-11
 1.87175921e-11]",[0.16566287 0.16438103 0.16627921 0.1773454  0.17953646],"[2.12609700e-11 2.91575977e-11 3.33815970e-11 3.63282955e-11
 3.76818414e-11]",[0.35077121 0.3487291  0.35398506 0.38342838 0.36143882],"[1.24922744e-12 1.74243739e-12 1.98377124e-12 2.15012399e-12
 2.10005802e-12]",[0.02061021 0.0208398  0.0210363  0.02269357 0.02014346],306
"[8.04640739e-08 9.20801068e-08 9.88801269e-08 9.61420774e-08
 1.08898963e-07]","[1.59858932e-05 1.87457508e-05 1.99664897e-05 2.01470486e-05
 2.08177893e-05]","[2.55548781e-10 3.51403172e-10 3.98660710e-10 4.05903567e-10
 4.33380349e-10]",[0.1058846  0.10130073 0.09758379 0.05539035 0.05706353],[0.62056798 0.59955698 0.62053757 0.70028116 0.79063981],"[1.59860957e-05 1.87459769e-05 1.99667345e-05 2.01472780e-05
 2.08180741e-05]",[0.03886719 0.03873698 0.03951823 0.0406901  0.0389974 ],"[3.24303335e-11 4.53490278e-11 5.09159884e-11 5.03255835e-11
 5.04976160e-11]",[0.38584972 0.38737231 0.38501331 0.37361142 0.37196248],"[2.19208714e-11 3.08974458e-11 3.44848798e-11 3.29663550e-11
 3.24723371e-11]",[0.26081021 0.26392661 0.26076559 0.24473848 0.23918933],"[1.50267457e-11 2.06964076e-11 2.35417639e-11 2.44724274e-11
 2.60749451e-11]",[0.17878526 0.17678913 0.17801662 0.18168052 0.19206652],"[2.42948768e-11 3.37812525e-11 3.84199160e-11 4.07069707e-11
 4.02350992e-11]",[0.28905566 0.28856014 0.29052129 0.30220393 0.29636939],"[1.89777353e-12 2.67811765e-12 3.03144741e-12 3.20855683e-12
 2.88007905e-12]",[0.02257934 0.02287653 0.02292301 0.02381996 0.02121449],307
"[-1.18657466e-07 -1.37695535e-07 -1.48481937e-07 -1.58211057e-07
 -1.63342873e-07]","[1.77642204e-05 2.14076285e-05 2.23854641e-05 2.07918628e-05
 1.90108851e-05]","[3.15567527e-10 4.58286560e-10 5.01109004e-10 4.32301558e-10
 3.61413754e-10]",[ 0.01501244 -0.0043614   0.0155135   0.10886337  0.15060811],[0.57255214 0.67972157 0.58929924 0.28379625 0.2910268 ],"[1.77646167e-05 2.14080714e-05 2.23859566e-05 2.07924647e-05
 1.90115868e-05]",[0.03463542 0.034375   0.03450521 0.03528646 0.03476563],"[5.71849623e-11 8.33775336e-11 9.09650797e-11 7.63945272e-11
 5.97571730e-11]",[0.46735948 0.46517744 0.46748248 0.47770799 0.47339723],"[3.02039362e-11 4.44829475e-11 4.80473464e-11 3.84688937e-11
 3.09630271e-11]",[0.24684979 0.24817793 0.24692215 0.24055254 0.24528957],"[1.53087743e-11 2.28409632e-11 2.44068580e-11 1.85853984e-11
 1.47646976e-11]",[0.12511507 0.12743362 0.12543031 0.11621766 0.11696616],"[3.16199979e-11 4.63864935e-11 5.01804115e-11 4.05044177e-11
 3.22064278e-11]",[0.25842294 0.25879813 0.25788427 0.25328102 0.25513981],"[2.93240104e-12 4.28698016e-12 4.64309952e-12 3.73697542e-12
 2.98486787e-12]",[0.02396584 0.02391779 0.02386155 0.02336794 0.02364617],308
"[1.14995345e-08 1.74728451e-08 2.27314553e-08 7.85993571e-08
 4.45707539e-08]","[2.14589568e-05 2.58047581e-05 2.70516387e-05 2.54955794e-05
 2.31635312e-05]","[4.60486829e-10 6.65885541e-10 7.31791157e-10 6.50024567e-10
 5.36549179e-10]",[0.29457693 0.28898583 0.28735705 0.23006135 0.23471887],[ 0.2111052   0.27283752  0.2132849  -0.04106333 -0.12944647],"[2.14589599e-05 2.58047640e-05 2.70516483e-05 2.54957005e-05
 2.31635741e-05]",[0.028125   0.02890625 0.02838542 0.02682292 0.02773437],"[8.13916640e-11 1.16568802e-10 1.29065959e-10 1.17757125e-10
 1.00569965e-10]",[0.50784305 0.49978309 0.50700356 0.54519714 0.57031679],"[3.36347043e-11 4.86420850e-11 5.33274501e-11 4.64023554e-11
 4.00192004e-11]",[0.20986364 0.20855058 0.20948364 0.21483567 0.22694273],"[1.35332878e-11 1.99767946e-11 2.15481940e-11 1.73647954e-11
 1.42202668e-11]",[0.08444091 0.08564954 0.08464673 0.0803963  0.08064094],"[4.33435840e-11 6.51598079e-11 6.90907316e-11 4.93018071e-11
 3.41287315e-11]",[0.27044217 0.27936952 0.27140578 0.22825968 0.19353878],"[2.85408144e-12 4.17627367e-12 4.55816480e-12 4.00003226e-12
 3.22819105e-12]",[0.01780803 0.01790557 0.01790562 0.01851953 0.01830657],309
"[-7.30475860e-08 -9.82329437e-08 -1.06610998e-07 -1.74582151e-07
 -8.82320738e-08]","[2.42092416e-05 2.91576063e-05 3.05344638e-05 2.84736757e-05
 2.53704392e-05]","[5.86087379e-10 8.50166003e-10 9.32353481e-10 8.10750208e-10
 6.43659186e-10]",[0.2404781  0.23785771 0.23863941 0.20482537 0.14738019],[-0.27263946 -0.24835616 -0.28198476 -0.44781374 -0.36209296],"[2.42093518e-05 2.91577717e-05 3.05346499e-05 2.84742109e-05
 2.53705926e-05]",[0.02246094 0.02220052 0.02246094 0.02154948 0.02324219],"[1.14486520e-10 1.65457448e-10 1.82116657e-10 1.60088143e-10
 1.26552499e-10]",[0.56733265 0.56100689 0.56744885 0.60345036 0.61953118],"[4.10479469e-11 5.97199769e-11 6.51291867e-11 5.47240522e-11
 4.61151664e-11]",[0.2034112  0.20248903 0.20293302 0.20628167 0.2257544 ],"[1.61824269e-11 2.42952240e-11 2.58300624e-11 1.90450780e-11
 1.40856869e-11]",[0.08019127 0.08237639 0.08048269 0.0717902  0.06895575],"[4.13318128e-11 6.18320692e-11 6.56125893e-11 4.59667795e-11
 3.18999685e-11]",[0.20481789 0.20965038 0.20443923 0.17327123 0.15616464],"[3.72199237e-12 5.56170392e-12 5.88875177e-12 4.02413313e-12
 2.86663520e-12]",[0.01844416 0.01885774 0.01834849 0.01516892 0.01403346],310
"[4.08823123e-08 5.23153053e-08 5.67910530e-08 8.38538589e-08
 5.29813074e-08]","[2.46421031e-05 2.96857673e-05 3.10951820e-05 2.91188745e-05
 2.60516596e-05]","[6.07233247e-10 8.81244783e-10 9.66910345e-10 8.47908854e-10
 6.78688966e-10]",[0.11136309 0.10817842 0.11162241 0.10632295 0.04919464],[-0.53314666 -0.4824789  -0.5309827  -0.69732696 -0.64678986],"[2.46421371e-05 2.96858134e-05 3.10952339e-05 2.91189953e-05
 2.60517134e-05]",[0.02421875 0.02434896 0.02434896 0.02324219 0.02623698],"[1.16571643e-10 1.68892977e-10 1.85731761e-10 1.63921613e-10
 1.29269230e-10]",[0.53863421 0.53417351 0.53895643 0.56538771 0.57344297],"[4.37640199e-11 6.39281075e-11 6.96747168e-11 5.91456543e-11
 4.83708735e-11]",[0.20221726 0.20219137 0.2021821  0.20400132 0.21457494],"[1.78217261e-11 2.62239110e-11 2.82927474e-11 2.28472596e-11
 1.97130521e-11]",[0.08234757 0.0829408  0.0820999  0.07880327 0.08744781],"[4.67220303e-11 6.96275616e-11 7.43866253e-11 5.54214271e-11
 3.92138055e-11]",[0.21588512 0.22021756 0.21585511 0.19115596 0.17395386],"[4.50809555e-12 6.68938984e-12 7.15722259e-12 5.33335939e-12
 3.90137403e-12]",[0.02083023 0.02115715 0.02076883 0.01839547 0.01730664],311
"[1.25510285e-07 1.50572534e-07 1.59128639e-07 1.58017979e-07
 1.37408478e-07]","[2.21431497e-05 2.67057155e-05 2.79157066e-05 2.57100710e-05
 2.28672371e-05]","[4.90319078e-10 7.13195242e-10 7.79286675e-10 6.61007750e-10
 5.22910531e-10]",[0.07804362 0.06729095 0.0775144  0.11662444 0.13185158],[-0.07423184 -0.03618405 -0.07138866 -0.17385775 -0.11655915],"[2.21435054e-05 2.67061400e-05 2.79161601e-05 2.57105566e-05
 2.28676499e-05]",[0.02526042 0.02565104 0.02552083 0.0264974  0.02701823],"[8.30432668e-11 1.20948737e-10 1.32374477e-10 1.13712820e-10
 8.73486765e-11]",[0.51493219 0.51098664 0.51596921 0.5450375  0.54423236],"[3.47574489e-11 5.05800034e-11 5.52460867e-11 4.77348586e-11
 4.05471038e-11]",[0.21552294 0.21369141 0.21533819 0.2287982  0.25263172],"[1.49040434e-11 2.21670912e-11 2.37266766e-11 1.87600849e-11
 1.57978215e-11]",[0.09241654 0.09365197 0.09248184 0.08991906 0.09842949],"[4.01336238e-11 5.97210656e-11 6.35434572e-11 4.50827556e-11
 3.28452214e-11]",[0.24885937 0.25231075 0.24767968 0.21608639 0.20464457],"[3.02880202e-12 4.50539235e-12 4.79042235e-12 3.35913779e-12
 2.45259006e-12]",[0.0187809  0.01903447 0.01867211 0.0161007  0.01528104],312
"[-1.59560673e-08 -1.71067075e-08 -1.88641318e-08 -1.84137058e-08
 -2.75318335e-08]","[1.95431268e-05 2.33541929e-05 2.46163923e-05 2.37613806e-05
 2.19446898e-05]","[3.81933804e-10 5.45418326e-10 6.05966770e-10 5.64603207e-10
 4.81569412e-10]",[0.16869929 0.16378782 0.16829599 0.17937839 0.1632241 ],[ 0.08418955  0.14308318  0.09159146 -0.12319899 -0.26783932],"[1.95431333e-05 2.33541992e-05 2.46163995e-05 2.37613877e-05
 2.19447071e-05]",[0.02604167 0.02630208 0.02617188 0.02486979 0.02630208],"[7.33120076e-11 1.04663411e-10 1.16240432e-10 1.06844628e-10
 9.04211809e-11]",[0.56719105 0.56381351 0.56738121 0.58338351 0.58643306],"[3.25338388e-11 4.69005172e-11 5.16112751e-11 4.56550658e-11
 3.87794577e-11]",[0.25170368 0.25264937 0.25191981 0.24928172 0.25150696],"[1.13930690e-11 1.67564194e-11 1.81797043e-11 1.59948010e-11
 1.31105698e-11]",[0.08814445 0.0902655  0.08873696 0.08733339 0.08502954],"[2.40664595e-11 3.48706986e-11 3.80216702e-11 3.15245791e-11
 2.64567020e-11]",[0.18619433 0.18784569 0.18558759 0.1721277  0.17158684],"[2.07038519e-12 2.97134714e-12 3.26291664e-12 2.78185918e-12
 2.39500750e-12]",[0.01601789 0.01600641 0.01592662 0.01518926 0.01553299],313
"[-1.99879062e-07 -2.37273923e-07 -2.52885072e-07 -2.62122398e-07
 -2.41627479e-07]","[1.76345487e-05 2.11657455e-05 2.22174406e-05 2.09882065e-05
 1.91732498e-05]","[3.10977310e-10 4.47988784e-10 4.93614666e-10 4.40504812e-10
 3.67613509e-10]",[0.25851189 0.26510379 0.25912806 0.20053596 0.13810215],[0.302288   0.36201445 0.31194467 0.13718229 0.049688  ],"[1.76356815e-05 2.11670754e-05 2.22188797e-05 2.09898433e-05
 1.91747723e-05]",[0.0264974  0.0266276  0.02597656 0.02623698 0.02792969],"[5.67704157e-11 8.18099032e-11 9.02379646e-11 8.06871442e-11
 6.59112334e-11]",[0.57806751 0.57681827 0.57887705 0.58487802 0.57023296],"[2.31690222e-11 3.35424913e-11 3.67583488e-11 3.24164068e-11
 2.80603629e-11]",[0.23591969 0.23649853 0.23580501 0.23497726 0.24276505],"[7.48092761e-12 1.09600583e-11 1.18673417e-11 1.10828169e-11
 1.09787928e-11]",[0.07617491 0.07727624 0.07612906 0.08033617 0.09498335],"[1.90005174e-11 2.74732240e-11 3.00201416e-11 2.51172038e-11
 2.12355812e-11]",[0.19347369 0.19370586 0.19257938 0.18206742 0.18372025],"[1.54185327e-12 2.20590021e-12 2.42920138e-12 2.10044789e-12
 1.83999657e-12]",[0.0157     0.01555317 0.01558334 0.01522555 0.01591878],314
"[2.80223494e-07 3.30598666e-07 3.52822462e-07 3.62179707e-07
 3.45946889e-07]","[1.72571293e-05 2.05411712e-05 2.17216135e-05 2.13615915e-05
 2.02709684e-05]","[2.97808512e-10 4.21939716e-10 4.71828494e-10 4.56317591e-10
 4.10912161e-10]",[0.29685882 0.2976534  0.29547253 0.26877233 0.25702915],[0.36543817 0.39288129 0.35476173 0.12476005 0.07731256],"[1.72594043e-05 2.05438315e-05 2.17244788e-05 2.13646616e-05
 2.02739202e-05]",[0.02591146 0.02578125 0.02565104 0.02552083 0.02565104],"[4.75432864e-11 6.74323502e-11 7.52505008e-11 7.13621866e-11
 6.45556731e-11]",[0.56525651 0.56228632 0.56566343 0.58015188 0.57603264],"[1.82900012e-11 2.61434383e-11 2.89511773e-11 2.72088500e-11
 2.68577754e-11]",[0.21745536 0.21799771 0.21762808 0.2211993  0.23965292],"[8.14793048e-12 1.19202789e-11 1.29082416e-11 1.11122010e-11
 1.03784047e-11]",[0.09687321 0.09939754 0.09703218 0.09033866 0.09260689],"[1.69902961e-11 2.43202270e-11 2.68091642e-11 2.36135847e-11
 2.09543526e-11]",[0.20200277 0.20279481 0.20152642 0.19197093 0.18697646],"[1.32078099e-12 1.87992245e-12 2.07874267e-12 1.84621841e-12
 1.66566573e-12]",[0.01570316 0.01567578 0.01562606 0.01500917 0.0148628 ],315
"[3.79589923e-08 4.12120627e-08 4.92701929e-08 8.78657405e-08
 9.87806963e-08]","[1.86385758e-05 2.22378991e-05 2.34704336e-05 2.28354174e-05
 2.13660583e-05]","[3.47396509e-10 4.94524155e-10 5.50861255e-10 5.21456287e-10
 4.56508447e-10]",[0.41428223 0.41331865 0.41446899 0.4106826  0.39005896],[ 0.16723637  0.20199005  0.16897679  0.00620369 -0.05925724],"[1.86386145e-05 2.22379373e-05 2.34704853e-05 2.28355864e-05
 2.13662866e-05]",[0.02226563 0.02148438 0.02200521 0.0234375  0.02382812],"[5.82769480e-11 8.32094763e-11 9.24085966e-11 8.53766312e-11
 7.34468406e-11]",[0.59467406 0.5921812  0.59487259 0.6063633  0.60104194],"[2.19253185e-11 3.15326558e-11 3.48313190e-11 3.19734732e-11
 2.85854500e-11]",[0.223732   0.22441009 0.22422369 0.22708252 0.23392503],"[7.59253435e-12 1.09852545e-11 1.20291407e-11 1.07361020e-11
 1.04876808e-11]",[0.07747632 0.07817933 0.07743658 0.07625012 0.08582447],"[1.90496728e-11 2.75949163e-11 3.01351683e-11 2.53509981e-11
 2.12747310e-11]",[0.19438812 0.19638617 0.19399262 0.18004827 0.17409878],"[1.44077804e-12 2.07371946e-12 2.27758716e-12 1.95876218e-12
 1.65081164e-12]",[0.0147021  0.01475815 0.01466178 0.01391155 0.01350919],316
"[-2.72890829e-07 -3.11591963e-07 -3.42955838e-07 -4.12353721e-07
 -4.44077057e-07]","[1.58885807e-05 1.89007981e-05 1.99976425e-05 1.97346265e-05
 1.88699453e-05]","[2.52446995e-10 3.57240168e-10 3.99905706e-10 3.89455482e-10
 3.56074835e-10]",[0.46019508 0.46866584 0.45990231 0.40070734 0.36430581],[ 0.41538223  0.49738235  0.4222563   0.08385373 -0.07871707],"[1.58909240e-05 1.89033663e-05 2.00005831e-05 1.97389341e-05
 1.88751699e-05]",[0.02363281 0.02415365 0.0235026  0.02272135 0.02454427],"[4.27512331e-11 6.07525937e-11 6.76911261e-11 6.36147512e-11
 5.70271795e-11]",[0.57363784 0.56986761 0.57324435 0.58667187 0.58906512],"[1.74288551e-11 2.50905332e-11 2.76611162e-11 2.52724832e-11
 2.36678478e-11]",[0.23386111 0.23535262 0.234249   0.23306945 0.24447822],"[6.14658485e-12 8.95601284e-12 9.77871119e-12 8.68551043e-12
 8.18526190e-12]",[0.08247513 0.08400862 0.08281131 0.08010005 0.08455007],"[1.46314945e-11 2.11542334e-11 2.31691370e-11 1.99818041e-11
 1.69488220e-11]",[0.19632601 0.19842959 0.19620854 0.18427742 0.17507371],"[1.17768511e-12 1.66506749e-12 1.85701508e-12 1.74968134e-12
 1.63312011e-12]",[0.01580223 0.01561856 0.01572619 0.01613602 0.0168694 ],317
