epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
175,"[1.93610929e-10 2.68841624e-10 3.04011500e-10 3.07305803e-10
 3.14241427e-10]",[0.07739283 0.07914195 0.07846737 0.0793879  0.0738001 ],[2.44838927 2.60277007 2.67024014 2.64958275 2.63717238],[0.57559889 0.57566503 0.57630344 0.57883681 0.56983857],[0.31493989 0.32497658 0.32010423 0.32103683 0.28749374],[0.26288366 0.27191457 0.26773627 0.26849519 0.2395177 ],[2.99152977 3.01452515 3.00607351 3.03567734 2.98314415]
176,"[9.96755831e-11 1.41248756e-10 1.57955635e-10 1.62204529e-10
 1.63248782e-10]",[0.07458835 0.07656392 0.07559261 0.07557837 0.07136814],[1.98138145 2.17772351 2.25679001 2.24505301 2.1788726 ],[0.5722994  0.57316717 0.57196658 0.56715631 0.5626651 ],[0.31382794 0.32336963 0.31812678 0.31840952 0.29677476],[0.26785864 0.27639229 0.27149434 0.27201035 0.25553273],[2.90599105 2.92464116 2.91700507 2.99195328 3.00713609]
177,"[9.99729109e-11 1.43688228e-10 1.59923073e-10 1.62294451e-10
 1.48476876e-10]",[0.08537339 0.08672833 0.08596236 0.08435418 0.08012566],[1.90575241 2.0877425  2.14899696 2.18263976 2.06969708],[0.57143938 0.57163691 0.57235209 0.57122827 0.56627098],[0.36598812 0.37175914 0.36768025 0.35820998 0.33947874],[0.30617003 0.31175296 0.30771524 0.30094066 0.28497352],[3.08565663 3.09618001 3.08924118 3.08769568 3.06197984]
178,"[1.38872894e-10 1.93708367e-10 2.20508090e-10 2.43926492e-10
 2.46815882e-10]",[0.06574545 0.06742875 0.06637707 0.06430073 0.0620326 ],[2.37221512 2.59794889 2.70156828 2.79132185 2.65156472],[0.57430495 0.57431787 0.57453824 0.57521455 0.56418998],[0.26264188 0.2710749  0.26557476 0.25496483 0.24596881],[0.22559391 0.23287777 0.22793377 0.21981694 0.21349017],[2.83632873 2.85607621 2.84017068 2.81679191 2.85113066]
179,"[1.11281535e-10 1.57257776e-10 1.77264927e-10 1.90242963e-10
 1.86851086e-10]",[0.08285756 0.0840443  0.08328512 0.08152423 0.08000686],[2.07886106 2.25945603 2.33451165 2.37803635 2.27845146],[0.57751499 0.57797223 0.57728703 0.57459258 0.57086628],[0.3513999  0.35726269 0.35295671 0.34276104 0.33607249],[0.29613815 0.30253021 0.29801192 0.28835816 0.28089141],[2.96522495 2.97998624 2.9695571  2.98479945 3.00462935]
180,"[2.06277440e-10 2.84611810e-10 3.23248059e-10 3.37308260e-10
 3.57704737e-10]",[0.0745277  0.07560061 0.07512714 0.0748479  0.07324033],[2.65843612 2.81025342 2.89615856 2.93375657 2.9757497 ],[0.5832528  0.58280674 0.58307436 0.58196711 0.57509675],[0.27112062 0.27828286 0.27463242 0.27020962 0.25682901],[0.22983512 0.23729166 0.23345701 0.22992121 0.21609767],[2.61651418 2.65216586 2.6303445  2.60035116 2.5873484 ]
181,"[1.09894492e-10 1.55560150e-10 1.74650902e-10 1.81992115e-10
 1.80795207e-10]",[0.09909177 0.10038283 0.09993394 0.09944444 0.09382649],[1.95317917 2.09517475 2.14682881 2.17308666 2.15666152],[0.58303542 0.58361516 0.58367561 0.58038649 0.57410225],[0.41473202 0.42034795 0.41827681 0.41317522 0.38555027],[0.34805565 0.35251163 0.35018165 0.34588847 0.32412658],[3.36484903 3.36803268 3.3697469  3.39093969 3.34035622]
182,"[1.36143124e-10 1.90374954e-10 2.14761701e-10 2.19410085e-10
 2.23435484e-10]",[0.07594228 0.07729627 0.07671756 0.07681258 0.07346262],[2.29182698 2.47396452 2.55632879 2.57673467 2.56389394],[0.58205007 0.58141595 0.58177168 0.58093393 0.57663661],[0.32044136 0.32737866 0.32377812 0.32415229 0.3075911 ],[0.27995367 0.28631064 0.28284898 0.28147017 0.26689641],[3.09717453 3.10799509 3.10522044 3.13649479 3.12385758]
183,"[1.66872959e-10 2.32568381e-10 2.61860636e-10 2.58946466e-10
 2.71290626e-10]",[0.07187483 0.07257429 0.07237525 0.07360279 0.07205233],[2.42046531 2.61168504 2.68522722 2.64202355 2.62556679],[0.57454125 0.57450978 0.57475833 0.57746838 0.57175866],[0.29991628 0.30327487 0.30206637 0.30849123 0.30072204],[0.26006238 0.26358338 0.26228673 0.26828947 0.2623977 ],[3.14950082 3.14396898 3.15132758 3.20522108 3.20089869]
184,"[7.90139584e-11 1.13858340e-10 1.25767650e-10 1.22998971e-10
 1.22982674e-10]",[0.10725403 0.10703814 0.10759962 0.11097733 0.10997277],[1.67733291 1.82549947 1.86177425 1.81273458 1.77859371],[0.57925155 0.57884014 0.57972123 0.57431443 0.57199243],[0.45909255 0.45800774 0.45940823 0.46973426 0.46772458],[0.40067306 0.39912131 0.40092062 0.41212348 0.4103776 ],[3.34463888 3.33065739 3.34302966 3.41625975 3.42571358]
185,"[1.75551825e-10 2.43110005e-10 2.75561498e-10 2.84095220e-10
 3.00127150e-10]",[0.07187659 0.07366363 0.07286111 0.07230029 0.06693274],[2.47389937 2.64594094 2.73400756 2.78321585 2.82453456],[0.58062159 0.58097852 0.5815226  0.58240605 0.57227063],[0.29805005 0.30745871 0.30299472 0.30067043 0.27203017],[0.263277   0.27114965 0.26717391 0.26377051 0.24052339],[2.90728613 2.926645   2.92056707 2.95507446 2.93352546]
186,"[8.17719863e-11 1.16194539e-10 1.29653499e-10 1.29635158e-10
 1.30579399e-10]",[0.0890515  0.09045034 0.08992064 0.09040581 0.0855159 ],[1.82375887 1.99848643 2.05980167 2.05023907 2.01465453],[0.57798205 0.57877622 0.5786989  0.57926135 0.57346386],[0.38158138 0.38775349 0.38505893 0.38564883 0.36312439],[0.32626066 0.33266447 0.32949615 0.32731735 0.30588814],[3.18299457 3.18704052 3.18807839 3.23347522 3.20237347]
187,"[6.31646648e-11 9.10542081e-11 1.00628614e-10 9.95661847e-11
 9.92536037e-11]",[0.0925063  0.09304112 0.09288145 0.09261335 0.09099748],[1.55876993 1.73291691 1.78314093 1.77681766 1.73221382],[0.56774506 0.56818413 0.56752737 0.56801161 0.56341541],[0.39686419 0.39895896 0.39766593 0.39584942 0.39037106],[0.32854915 0.33173786 0.32949966 0.32772875 0.32758646],[3.09656958 3.08577998 3.09273282 3.13707908 3.16672731]
188,"[8.92749532e-11 1.27137590e-10 1.41856650e-10 1.43221080e-10
 1.42939283e-10]",[0.0786002  0.07959383 0.07916383 0.07894895 0.07686722],[1.86238122 2.06182038 2.12847925 2.13247885 2.05197236],[0.57027027 0.57028364 0.57031304 0.57163708 0.5642311 ],[0.33478542 0.33874508 0.33659249 0.33566039 0.32495899],[0.2886814  0.29362927 0.29079735 0.28958938 0.27795685],[2.962534   2.95626686 2.96501924 3.05268153 3.09604298]
189,"[1.08665046e-10 1.53936169e-10 1.70824183e-10 1.57123393e-10
 1.55006850e-10]",[0.06558128 0.06684591 0.06630723 0.06772246 0.06528871],[2.11592903 2.35415193 2.43017776 2.33709603 2.21243611],[0.57120149 0.57391878 0.57235168 0.57189812 0.56071025],[0.26721569 0.27406028 0.27081519 0.27836917 0.26602705],[0.23599317 0.24220847 0.23908626 0.24295912 0.23462174],[2.96592799 2.97281968 2.97297786 3.026604   3.00137796]
190,"[1.04823998e-10 1.47228071e-10 1.65180167e-10 1.66534139e-10
 1.71516230e-10]",[0.08280272 0.085302   0.084327   0.08414763 0.07355482],[2.00324328 2.17398458 2.24397344 2.26003729 2.25929737],[0.57655074 0.57702719 0.57835413 0.58017481 0.56878149],[0.34757965 0.35963407 0.35414639 0.34924682 0.2955667 ],[0.29259886 0.30478297 0.29891252 0.29405602 0.24631959],[3.04410814 3.0601559  3.05399653 3.06294681 2.9959595 ]
191,"[7.84681435e-11 1.13608079e-10 1.25056571e-10 1.17154490e-10
 1.05771936e-10]",[0.08538525 0.08655914 0.08639182 0.08904021 0.08411784],[1.76569876 1.9607672  2.01221875 1.9554571  1.8333395 ],[0.57473232 0.57497225 0.57566212 0.57533388 0.56637957],[0.36689374 0.37255027 0.37097479 0.38192836 0.35857656],[0.31364576 0.31913917 0.31676588 0.3210762  0.30359329],[3.04034415 3.04512928 3.05033164 3.13262984 3.11231118]
192,"[1.05063122e-10 1.48706353e-10 1.66349444e-10 1.67382711e-10
 1.68664986e-10]",[0.08450509 0.08569813 0.0854403  0.08682398 0.08174436],[2.06365728 2.25211157 2.31462999 2.30945019 2.26889714],[0.57611395 0.57670721 0.57627889 0.57658793 0.56739672],[0.33608161 0.34484416 0.34076786 0.33799952 0.2992618 ],[0.27629606 0.28420859 0.28025592 0.27407281 0.24073779],[3.08431664 3.08868214 3.09155516 3.13895734 3.11654185]
193,"[1.22844284e-10 1.73044257e-10 1.94450820e-10 1.98962786e-10
 2.00669782e-10]",[0.08424542 0.08637726 0.08552006 0.08546885 0.07783818],[2.11707676 2.28690151 2.35168437 2.35635737 2.3015969 ],[0.5803867  0.58263043 0.58150581 0.57878955 0.56926134],[0.35809998 0.36866441 0.36371948 0.36202565 0.32304989],[0.29715846 0.30666204 0.30198966 0.29881669 0.2633421 ],[3.08478147 3.10174536 3.09551157 3.11850029 3.07217162]
194,"[9.02259951e-11 1.27776154e-10 1.43052855e-10 1.46554934e-10
 1.48982230e-10]",[0.08661985 0.08827131 0.08766252 0.08815914 0.08331334],[1.9349735  2.11785435 2.18344881 2.19492344 2.1182064 ],[0.58118448 0.58007005 0.58113053 0.58164879 0.56910742],[0.37168857 0.37896786 0.37558302 0.37656482 0.35409648],[0.31683299 0.32405713 0.32046642 0.32218738 0.30674143],[3.17258353 3.17823661 3.17874085 3.22004357 3.20467497]
195,"[8.48548422e-11 1.20036426e-10 1.33987389e-10 1.33668425e-10
 1.41475356e-10]",[0.09899568 0.09996614 0.09975099 0.1001664  0.09491484],[1.7594313  1.90926769 1.95848068 1.95410644 1.9711946 ],[0.57587757 0.57473903 0.57516631 0.57912637 0.57099008],[0.41580946 0.42052878 0.4181827  0.41668387 0.39116911],[0.34592372 0.35221853 0.34874166 0.34440621 0.32201883],[3.22024222 3.22847804 3.22738593 3.24353048 3.1926982 ]
196,"[7.16129615e-11 1.03092944e-10 1.14301703e-10 1.17740765e-10
 1.17209118e-10]",[0.09295923 0.09377425 0.09325727 0.0920698  0.0906691 ],[1.64181781 1.80891735 1.86324068 1.86034276 1.81992267],[0.56910566 0.56834744 0.56914704 0.56962553 0.56430676],[0.39467629 0.39747486 0.39474587 0.39124027 0.38765682],[0.33931869 0.34203439 0.33963147 0.34092254 0.34084569],[3.15410474 3.15574528 3.15381763 3.17844686 3.17643623]
197,"[1.09392572e-10 1.53575945e-10 1.72443874e-10 1.73614982e-10
 1.77508790e-10]",[0.08150347 0.08246147 0.08210431 0.08238223 0.08033274],[2.02058968 2.2049165  2.27083045 2.28112876 2.22841735],[0.57543205 0.57475534 0.57657706 0.5770653  0.56801685],[0.34221121 0.3465527  0.34428169 0.34299198 0.33309644],[0.28947874 0.29462962 0.29176355 0.28748334 0.27694686],[2.89986059 2.91200152 2.9040865  2.8908263  2.90376618]
198,"[1.26053229e-10 1.74700868e-10 1.99046861e-10 2.18595295e-10
 2.37972812e-10]",[0.08041082 0.08195097 0.0810693  0.07873082 0.0736894 ],[2.14919827 2.31836604 2.39915311 2.4884834  2.50933256],[0.58033675 0.5805879  0.58078968 0.58014553 0.56597087],[0.33177634 0.34052564 0.33508712 0.32151662 0.29202616],[0.26270819 0.27196362 0.26615826 0.25356656 0.23129066],[3.04894982 3.05959131 3.05375882 3.04715878 3.01027259]
199,"[5.46591651e-11 7.92855923e-11 8.74893416e-11 8.74707027e-11
 8.38721347e-11]",[0.09510852 0.09612303 0.09593581 0.09718545 0.09357699],[1.49218379 1.67268776 1.71777746 1.69232296 1.59844145],[0.5689595  0.56755989 0.56868801 0.56759815 0.55962731],[0.4121788  0.4155211  0.41466303 0.42017664 0.40543018],[0.35763471 0.36080064 0.35960033 0.36498621 0.35553775],[3.10508965 3.10846936 3.10878279 3.15497481 3.15224561]
200,"[8.04502206e-11 1.13416608e-10 1.27101512e-10 1.29881252e-10
 1.40463562e-10]",[0.08587878 0.08724809 0.08666407 0.08589102 0.08096713],[1.80090057 1.98052975 2.04498649 2.05721524 2.04866418],[0.57530254 0.57614143 0.57550432 0.57129551 0.56251566],[0.36701708 0.37292583 0.36983492 0.36655688 0.3447707 ],[0.31567427 0.32168729 0.31874382 0.31623707 0.29520112],[3.09960782 3.10096403 3.10394774 3.14099936 3.10265547]
201,"[5.22789120e-11 7.62657688e-11 8.35785868e-11 8.36741892e-11
 8.64326231e-11]",[0.09396872 0.09509819 0.09453118 0.09370377 0.09179533],[1.45297938 1.62176648 1.67439983 1.65243173 1.59717584],[0.57093933 0.56944994 0.56985245 0.56355658 0.55694912],[0.40085574 0.40632877 0.40244803 0.40102277 0.39303738],[0.33829807 0.34375443 0.3396387  0.3412289  0.33479997],[3.19109357 3.18997006 3.19014928 3.2433243  3.22958904]
202,"[8.22806854e-11 1.16834188e-10 1.30084128e-10 1.29803785e-10
 1.33889162e-10]",[0.0803415  0.08083189 0.08074163 0.08231493 0.08285591],[1.75868538 1.95297081 2.01095269 1.95943169 1.88622506],[0.56608768 0.56609375 0.5663521  0.56543462 0.55521061],[0.33496402 0.33802082 0.33660127 0.34167849 0.34309806],[0.27605278 0.28008446 0.27747325 0.27949653 0.28082663],[2.99399264 2.98740385 2.99412041 3.06656231 3.09483852]
203,"[9.14241711e-11 1.28780062e-10 1.44950394e-10 1.52470828e-10
 1.59289246e-10]",[0.08628989 0.08722242 0.08666228 0.0845382  0.08200837],[1.82836783 1.99833292 2.06473536 2.12595263 2.11569257],[0.57479356 0.57501511 0.57472758 0.57565356 0.56924329],[0.35087045 0.35631568 0.35241546 0.34120654 0.32753904],[0.30396126 0.3082553  0.30503698 0.29525499 0.28618626],[2.97124367 2.97096407 2.97118177 2.99220392 3.03898119]
204,"[4.10868642e-10 5.60988677e-10 6.41395560e-10 6.66141895e-10
 7.09097820e-10]",[0.11107093 0.11159856 0.1116531  0.11375152 0.11124324],[2.30815839 2.35533788 2.37177296 2.33863329 2.36336834],[0.58484432 0.58542146 0.58547868 0.58551457 0.57970185],[0.35357656 0.35861593 0.35664554 0.35655917 0.34462989],[0.20167266 0.20734169 0.20414281 0.20238527 0.19158252],[3.48031442 3.48476623 3.48502192 3.50102379 3.47749672]
205,"[3.79897245e-10 5.23018363e-10 6.00032767e-10 6.66824222e-10
 6.74985330e-10]",[0.08849456 0.08868537 0.08845341 0.08700744 0.08785216],[2.76264337 2.856487   2.90044076 2.96225405 2.91371337],[0.58632788 0.58662398 0.5861292  0.58506079 0.57853908],[0.30131141 0.30759232 0.30422184 0.29805459 0.28861018],[0.20921567 0.21566065 0.21168472 0.20363121 0.19279794],[3.02954518 3.03918672 3.03101547 3.00486697 3.02386227]
206,"[1.55666752e-10 2.15172540e-10 2.44181879e-10 2.58748698e-10
 2.90004492e-10]",[0.11491514 0.11894954 0.1173979  0.11587019 0.09699501],[2.03022051 2.08381708 2.1340378  2.16639083 2.38108296],[0.59447511 0.59464126 0.59575152 0.59363014 0.58697389],[0.46004852 0.47398033 0.46803211 0.4631752  0.39270597],[0.37847276 0.39205597 0.38659734 0.38347786 0.31687779],[3.46394209 3.49327695 3.48436086 3.5048948  3.34088722]
207,"[6.71845890e-11 9.59258860e-11 1.06830592e-10 1.08694980e-10
 1.13817469e-10]",[0.12300548 0.12484118 0.12444092 0.12384719 0.1098002 ],[1.55049974 1.66480664 1.70554551 1.734357   1.80981041],[0.58072021 0.58151794 0.58161831 0.58706977 0.57893363],[0.50097713 0.506407   0.50388713 0.49936527 0.44807922],[0.42702679 0.43377325 0.43079981 0.42383593 0.37441725],[3.51413529 3.52278339 3.52342439 3.54198714 3.39803425]
208,"[8.32885641e-11 1.17189640e-10 1.30920239e-10 1.29730002e-10
 1.41696798e-10]",[0.09099863 0.09360961 0.09280845 0.09401922 0.08068424],[1.81204892 1.96570494 2.0277404  2.00973917 2.08657316],[0.57892327 0.57900944 0.58023903 0.58052653 0.56745355],[0.39448627 0.40589594 0.40183173 0.40695958 0.3452918 ],[0.34098442 0.35162648 0.34797211 0.35709611 0.30118722],[3.189866   3.21030647 3.20525171 3.2455161  3.12040258]
209,"[1.18918043e-10 1.66404344e-10 1.87438441e-10 1.93515523e-10
 2.04641278e-10]",[0.10125997 0.10265705 0.10228458 0.10269366 0.09587357],[1.99225265 2.11777028 2.16761166 2.17006235 2.2036967 ],[0.58143715 0.5818785  0.58208189 0.58353227 0.56924076],[0.35997634 0.37046266 0.36598733 0.36770374 0.32944854],[0.30171401 0.31105477 0.30680912 0.30734085 0.27671363],[3.32647257 3.33472596 3.33465718 3.36513585 3.32131346]
210,"[6.77077369e-11 9.72616192e-11 1.07489627e-10 1.04165047e-10
 1.01990083e-10]",[0.11041063 0.11102386 0.11127609 0.11385778 0.1098485 ],[1.59098054 1.73548256 1.7730376  1.74137687 1.72011042],[0.57416293 0.57549324 0.575522   0.57585233 0.57349429],[0.47213994 0.47351177 0.47379662 0.48325682 0.47020778],[0.41010587 0.41156938 0.4121446  0.41888082 0.4043865 ],[3.32434326 3.32448435 3.3315788  3.40461353 3.37397864]
211,"[1.38054009e-10 1.94392734e-10 2.19119441e-10 2.29150902e-10
 2.23384446e-10]",[0.08208169 0.08387353 0.08309887 0.08248858 0.07676383],[2.28511222 2.45533866 2.52919458 2.57310267 2.53838963],[0.58392775 0.58532611 0.58426562 0.58489701 0.57883551],[0.35350923 0.36155129 0.35784189 0.354332   0.32585387],[0.31569853 0.32150188 0.31861149 0.3136211  0.29008053],[3.09303439 3.1105109  3.1049598  3.12914485 3.0966706 ]
212,"[2.40441718e-10 3.28692572e-10 3.76265258e-10 4.06794847e-10
 4.41791736e-10]",[0.08470164 0.08680367 0.0856249  0.08222028 0.07517273],[2.49382446 2.58710007 2.66044103 2.77003637 2.9035052 ],[0.57857975 0.57971723 0.5790382  0.581136   0.57519673],[0.28772039 0.29907411 0.29237135 0.28146317 0.25045674],[0.22629452 0.2371027  0.23102439 0.2177086  0.18592898],[3.30218999 3.32172168 3.31162753 3.27606449 3.20177135]
213,"[7.60326246e-11 1.07718944e-10 1.20419829e-10 1.22596298e-10
 1.26857514e-10]",[0.11047948 0.11074462 0.11090732 0.11181389 0.1095244 ],[1.64712791 1.78085792 1.82312143 1.81776939 1.82510247],[0.57827582 0.57695784 0.57922207 0.57892637 0.57475925],[0.44997998 0.45104864 0.45053776 0.45167623 0.44364082],[0.38117867 0.38336127 0.38223494 0.38348602 0.37273582],[3.35496296 3.34609825 3.35461968 3.40552256 3.39091336]
214,"[9.53092046e-11 1.31335313e-10 1.49721339e-10 1.66728040e-10
 1.92286014e-10]",[0.09488714 0.09625915 0.09547514 0.09343674 0.08876591],[1.87392698 2.00494825 2.07568908 2.11254971 2.20229029],[0.57535469 0.57548382 0.57496286 0.574861   0.56611751],[0.38040956 0.38821646 0.38359218 0.37475405 0.35044551],[0.3158689  0.32282247 0.31847529 0.31258204 0.28699306],[3.29971353 3.29758375 3.29822244 3.32194555 3.30601069]
215,"[1.59839580e-10 2.22634303e-10 2.51978336e-10 2.61746732e-10
 2.68824463e-10]",[0.09210502 0.09271918 0.09260357 0.09356738 0.0912941 ],[2.18855554 2.32144939 2.37262205 2.36752935 2.37097665],[0.58147018 0.58170779 0.58210275 0.57814426 0.57498736],[0.37553495 0.37923686 0.37774104 0.38125035 0.37070652],[0.30852446 0.31267692 0.3107008  0.31207097 0.304716  ],[3.28250602 3.27551097 3.28342517 3.33461026 3.34482002]
216,"[1.15506874e-10 1.63111168e-10 1.82973338e-10 1.85058795e-10
 1.83929320e-10]",[0.10693088 0.10783865 0.10738395 0.10543781 0.10116   ],[1.90653601 2.02696408 2.07117868 2.08992356 2.10157775],[0.58179289 0.58250276 0.58203877 0.58420299 0.5774219 ],[0.41200376 0.41549744 0.4136541  0.41494178 0.40417108],[0.33381339 0.33677684 0.33553956 0.33919873 0.33064428],[3.42400202 3.42588951 3.4240371  3.40904318 3.37663951]
217,"[1.06025929e-10 1.49474520e-10 1.68312748e-10 1.77798145e-10
 1.78250836e-10]",[0.08650849 0.08708586 0.08671685 0.085567   0.08596723],[1.98552345 2.15144853 2.22007383 2.2580125  2.20643337],[0.57338297 0.57132488 0.57223442 0.5744037  0.57180577],[0.36573846 0.3694898  0.36703861 0.35973869 0.35748411],[0.31453493 0.31832484 0.31572247 0.30889113 0.30673189],[3.12522906 3.12217545 3.12262518 3.13612999 3.2031499 ]
218,"[1.64807962e-10 2.28834279e-10 2.58547184e-10 2.61499878e-10
 2.74396790e-10]",[0.09463836 0.09522474 0.09524322 0.09728978 0.09466045],[2.14429399 2.26706032 2.3111678  2.28322198 2.30074028],[0.58120711 0.58108366 0.58197095 0.58050599 0.57767222],[0.40308371 0.40567878 0.40552332 0.41227561 0.40156819],[0.33401065 0.33616573 0.33547895 0.33916793 0.33132224],[3.36418861 3.36356029 3.37061112 3.42863124 3.39976811]
219,"[1.99068102e-10 2.82656268e-10 3.11657802e-10 3.07262738e-10
 3.96506910e-10]",[0.09345603 0.09384229 0.09467725 0.09828777 0.08338362],[2.32441814 2.45936387 2.47660119 2.40889318 2.71846031],[0.58793342 0.58803745 0.58772882 0.58664256 0.57699987],[0.36901985 0.37285838 0.37515573 0.38725765 0.32048357],[0.29826801 0.30380745 0.30376471 0.31105547 0.255635  ],[3.16264322 3.141345   3.16527306 3.24112505 3.15389232]
220,"[1.78821118e-10 2.50716920e-10 2.82226971e-10 2.90585166e-10
 2.99491133e-10]",[0.12098023 0.12104745 0.12125195 0.12228865 0.12057136],[1.94706936 2.0340418  2.05335233 2.03622695 2.0120061 ],[0.58156353 0.58230644 0.5811766  0.58335919 0.58052752],[0.45967274 0.46005214 0.46034532 0.46568526 0.45806947],[0.34831761 0.3492989  0.34926039 0.35421084 0.35157081],[3.62414068 3.61129547 3.61975009 3.64676885 3.65304044]
221,"[1.57981543e-10 2.19035482e-10 2.48978373e-10 2.66217170e-10
 2.78706766e-10]",[0.0983902  0.09872632 0.09863765 0.09811462 0.0970571 ],[2.03024572 2.14721697 2.19131551 2.22141518 2.21306579],[0.57704188 0.57702611 0.57635824 0.57563902 0.57352614],[0.41173396 0.41457869 0.41295367 0.40849983 0.39999933],[0.33159636 0.33465908 0.33298685 0.32940511 0.32146661],[3.25119469 3.24108447 3.24817405 3.27523188 3.32456355]
222,"[3.58721793e-10 4.86604303e-10 5.59801115e-10 6.03832861e-10
 6.59823818e-10]",[0.06839318 0.06962263 0.0689889  0.06813549 0.06479336],[3.02594297 3.15300215 3.23621538 3.29913779 3.3867911 ],[0.57689759 0.57824403 0.57825482 0.57883998 0.5720329 ],[0.27592568 0.28227921 0.27868957 0.27366543 0.25692695],[0.2209756  0.22715267 0.223712   0.21912293 0.20493872],[2.86225168 2.88183943 2.87169199 2.8665606  2.82834111]
223,"[1.08284597e-10 1.53018241e-10 1.71352364e-10 1.73131913e-10
 1.77312935e-10]",[0.10525893 0.10637195 0.10619227 0.1075508  0.100879  ],[1.91703968 2.05058836 2.09271343 2.08034182 2.08981   ],[0.58436768 0.58551423 0.58596158 0.5871487  0.57959178],[0.44314661 0.44718716 0.44597593 0.44913038 0.42185331],[0.36084018 0.36579246 0.36343253 0.3656951  0.34190193],[3.36186168 3.36359171 3.3670787  3.39956068 3.36092223]
224,"[1.02661101e-10 1.42934311e-10 1.61403249e-10 1.67536890e-10
 1.81575686e-10]",[0.11182095 0.1132568  0.1129334  0.11362534 0.10646609],[1.79520172 1.90892239 1.94925365 1.94961819 1.98226236],[0.58294303 0.58181051 0.58288915 0.58010578 0.57352858],[0.46249613 0.46823526 0.46614996 0.46783873 0.43675386],[0.3782935  0.38580094 0.3825761  0.38038801 0.34273714],[3.43998049 3.44745998 3.4461481  3.4503654  3.38798476]
225,"[8.70965820e-11 1.23465353e-10 1.38063820e-10 1.39474188e-10
 1.37807016e-10]",[0.10283041 0.10392633 0.10359732 0.10419182 0.09822615],[1.74545778 1.88864772 1.93453977 1.92876775 1.92370665],[0.57839261 0.57925055 0.57951817 0.581011   0.56693591],[0.39534228 0.40341939 0.39885892 0.39231683 0.35731372],[0.31770002 0.32522719 0.32088362 0.31760941 0.2848529 ],[3.3194712  3.32317924 3.32282901 3.33682931 3.2810584 ]
226,"[2.14907328e-10 2.99025364e-10 3.37751235e-10 3.38337793e-10
 3.42896840e-10]",[0.08940121 0.08989043 0.08986139 0.09142918 0.09046609],[2.41880121 2.54307036 2.59049232 2.57372272 2.55226722],[0.58235589 0.58170151 0.5828066  0.58464648 0.57716628],[0.37167588 0.3746697  0.37383922 0.38053471 0.37570437],[0.29986243 0.30305974 0.30165718 0.30523706 0.30153932],[3.12677635 3.13321598 3.1316631  3.15000926 3.15548161]
227,"[4.88773087e-11 7.05867699e-11 7.80802994e-11 8.01831837e-11
 8.25946008e-11]",[0.1073475  0.10939127 0.10853828 0.1069133  0.09482453],[1.38950415 1.53776841 1.58363929 1.60854418 1.61609104],[0.57256861 0.57350099 0.57260778 0.57247678 0.56513915],[0.45996303 0.46571025 0.46250099 0.45652821 0.41037803],[0.3935594  0.39832822 0.39584945 0.39058832 0.3501715 ],[3.27822086 3.29119643 3.28623294 3.30128065 3.18002018]
228,"[5.55225520e-11 7.86325210e-11 8.81596201e-11 9.32165330e-11
 9.61360287e-11]",[0.10276012 0.10407341 0.10355743 0.10162069 0.09519089],[1.4906973  1.64175899 1.69350564 1.72619845 1.73854159],[0.57008299 0.5693907  0.57078093 0.56981157 0.56344397],[0.40639837 0.41368095 0.40897787 0.39842015 0.36367292],[0.34331981 0.35017868 0.34613744 0.33552431 0.30236264],[3.22938993 3.23883752 3.23905018 3.27690112 3.18591569]
229,"[5.70786238e-11 8.23517355e-11 9.11332960e-11 9.21656568e-11
 9.49946034e-11]",[0.09423056 0.09546949 0.09478094 0.09224881 0.08514251],[1.54944207 1.72458951 1.77886342 1.80261995 1.78558988],[0.57531972 0.57615488 0.5755514  0.57668279 0.56814312],[0.4093611  0.41321842 0.41021504 0.39954233 0.36782288],[0.3511697  0.35510644 0.35252248 0.34506327 0.31823454],[3.19561964 3.2021184  3.19621884 3.16617236 3.07504132]
230,"[7.43148314e-11 1.04721606e-10 1.17391295e-10 1.19284444e-10
 1.22047155e-10]",[0.08201662 0.08317697 0.08257045 0.08079112 0.07732879],[1.73851446 1.91624769 1.9886754  2.02939869 2.06300289],[0.57084545 0.5712582  0.57104258 0.57215807 0.57097465],[0.3518698  0.35677659 0.35368884 0.34508844 0.32719393],[0.30172217 0.3063179  0.30336283 0.29772014 0.28277883],[3.22238145 3.22594046 3.22358713 3.20081672 3.14869315]
231,"[1.31186351e-10 1.81582453e-10 2.05942586e-10 2.12721954e-10
 2.22709767e-10]",[0.07919834 0.07999943 0.07966069 0.07986528 0.07872932],[2.12876255 2.29056767 2.36534238 2.38204298 2.40540136],[0.56877771 0.57016533 0.56777194 0.57131856 0.56948773],[0.29424108 0.29937009 0.29622954 0.29359226 0.28672653],[0.24491698 0.24950384 0.24681607 0.24464371 0.23818363],[3.17473683 3.18116179 3.17795388 3.18314448 3.18908825]
232,"[9.54352473e-11 1.34652674e-10 1.50357883e-10 1.45182931e-10
 1.46387754e-10]",[0.08591542 0.08681629 0.08677958 0.08979592 0.08693721],[1.92304506 2.10065724 2.15927621 2.11567103 2.0787421 ],[0.57452394 0.5743174  0.57450735 0.57574768 0.57141027],[0.35529225 0.35977658 0.35826295 0.37003793 0.35617932],[0.29269805 0.29613641 0.29515543 0.30438392 0.29577422],[3.07137915 3.07676507 3.08116994 3.1631177  3.16006739]
