epoch,stft_mean_power,wavelet_mean_power
202,"[1.663721873333512e-07, 1.990903205044328e-07, 2.096111981284698e-07, 2.1124583279448822e-07, 2.1427998714040134e-07]","[9.533998552121484e-06, 1.1447509869108343e-05, 1.2018133578944756e-05, 1.2110116576034442e-05, 1.2748699795153092e-05]"
203,"[1.8020135159907164e-07, 2.1538815415569434e-07, 2.272110611743445e-07, 2.2810572106687064e-07, 2.322812351757933e-07]","[1.0086139851229738e-05, 1.2187426173292635e-05, 1.2736902619418642e-05, 1.2257306581684406e-05, 1.287280401820287e-05]"
204,"[3.260296029773834e-07, 3.839612721990298e-07, 4.087452314691149e-07, 4.16767104143068e-07, 4.291613599720721e-07]","[1.4244801890945372e-05, 1.6810176771167958e-05, 1.7852680336593944e-05, 1.8209929060659623e-05, 1.9485204364126584e-05]"
205,"[3.157708271849838e-07, 3.7389593164999285e-07, 3.982447177377255e-07, 4.152025391671284e-07, 4.135144579187242e-07]","[1.2359289415438317e-05, 1.4733228616742312e-05, 1.5577564358495863e-05, 1.5998983075623736e-05, 1.7007001830309235e-05]"
206,"[2.4128313777751076e-07, 2.8832394574904526e-07, 3.0460248048536694e-07, 3.1068410118918764e-07, 3.120935939217251e-07]","[1.0942450548898457e-05, 1.323305801241018e-05, 1.3838276764779957e-05, 1.3705244364692523e-05, 1.4572024148324257e-05]"
207,"[1.7855411825673664e-07, 2.1493138833761075e-07, 2.260318304892431e-07, 2.2550071542293612e-07, 2.1837013340631553e-07]","[1.015673774673067e-05, 1.2312976223232462e-05, 1.2840803665373407e-05, 1.2309493214610238e-05, 1.2542409372723047e-05]"
208,"[1.7702504325124772e-07, 2.1293000756795024e-07, 2.2378876632683708e-07, 2.228137723666811e-07, 2.1876964753602787e-07]","[9.732160715568918e-06, 1.1833803727227164e-05, 1.2326806621639388e-05, 1.1899611303631097e-05, 1.1674362752127465e-05]"
209,"[1.8474896140082004e-07, 2.2183890853784362e-07, 2.3383017889138524e-07, 2.4046451000489683e-07, 2.4149664743895333e-07]","[1.0244576380198448e-05, 1.242219854847996e-05, 1.2968673118837667e-05, 1.2787648867551239e-05, 1.346786130603389e-05]"
210,"[1.7058749159498733e-07, 2.050186047047712e-07, 2.154360278085271e-07, 2.1282583479655882e-07, 2.0902776346812978e-07]","[9.880646223958441e-06, 1.195984883300716e-05, 1.2490487305003342e-05, 1.211511518555019e-05, 1.2142524376957654e-05]"
211,"[2.1558814827483733e-07, 2.5847981218443923e-07, 2.7254000981084903e-07, 2.731280833300331e-07, 2.6711305480635655e-07]","[9.849522291786768e-06, 1.1906015700282294e-05, 1.2441333244211926e-05, 1.2043440355354335e-05, 1.2546929527013825e-05]"
212,"[2.5160351266072613e-07, 2.9934592214939985e-07, 3.170670259889015e-07, 3.2222349246970677e-07, 3.22074385781259e-07]","[1.1655512324593193e-05, 1.4080759810152811e-05, 1.4718513629989066e-05, 1.414592112542539e-05, 1.4375203909314654e-05]"
213,"[1.809985107565871e-07, 2.1594817024542402e-07, 2.2800363363062482e-07, 2.2991954952461395e-07, 2.3230353936106241e-07]","[1.0366795442567495e-05, 1.2514588876503308e-05, 1.3110077578946952e-05, 1.2907765511749966e-05, 1.3326365759674088e-05]"
214,"[1.769262323511165e-07, 2.103024319376253e-07, 2.2291293275394553e-07, 2.3389616618493216e-07, 2.4397966115317895e-07]","[9.606656850664893e-06, 1.1623480563729493e-05, 1.2153830040045274e-05, 1.2363466072578358e-05, 1.3064662333997971e-05]"
215,"[2.383482263942707e-07, 2.828088793678248e-07, 3.000070357745481e-07, 3.058403063192627e-07, 3.0756873329318913e-07]","[1.178212861293229e-05, 1.414371506891999e-05, 1.4859132012008277e-05, 1.4673771720407499e-05, 1.4956469238628917e-05]"
216,"[2.077870567135732e-07, 2.480687509837404e-07, 2.620055431294961e-07, 2.6194342655804237e-07, 2.586196302322834e-07]","[1.0388997665318534e-05, 1.2538245116533783e-05, 1.3151309435774828e-05, 1.2998822916842184e-05, 1.3219050944146171e-05]"
217,"[1.9873729782345802e-07, 2.3691610316145992e-07, 2.505951471261058e-07, 2.555101934260168e-07, 2.5742666544483584e-07]","[1.0277917810465544e-05, 1.240412983966685e-05, 1.2972140184701301e-05, 1.2724595582019997e-05, 1.3466930555795253e-05]"
218,"[2.4165171629928096e-07, 2.8600381368961077e-07, 3.0347549878620035e-07, 3.068713858613525e-07, 3.1421650783388107e-07]","[1.1996736793516047e-05, 1.4325889364075995e-05, 1.508448790120912e-05, 1.5021527453315403e-05, 1.5988054025474622e-05]"
219,"[2.5255405477023724e-07, 3.011699634883166e-07, 3.17789034561326e-07, 3.2223332030303786e-07, 3.34655979489153e-07]","[1.2256822732202472e-05, 1.4700202039320175e-05, 1.5478350860780225e-05, 1.5672948207917547e-05, 1.6495330169833314e-05]"
220,"[2.721827459989277e-07, 3.220012079962362e-07, 3.418141131081637e-07, 3.472279262296401e-07, 3.5362968122747496e-07]","[1.2900471373780207e-05, 1.5323894093035644e-05, 1.621944379190077e-05, 1.6646316122800327e-05, 1.775586566256896e-05]"
221,"[2.42875838789338e-07, 2.8676953451051244e-07, 3.053113516015823e-07, 3.1398783064843335e-07, 3.2010009165487296e-07]","[1.1907919159375838e-05, 1.4220443319467375e-05, 1.4995858742990217e-05, 1.4940914457716599e-05, 1.525373760729531e-05]"
222,"[3.091562440841193e-07, 3.6295129661641345e-07, 3.8736334378087697e-07, 4.0014633921118046e-07, 4.143179877962104e-07]","[1.170506148605488e-05, 1.39423231576767e-05, 1.4699549439875244e-05, 1.4705877073266364e-05, 1.5363099972851773e-05]"
223,"[2.0726717519650833e-07, 2.4704184535249063e-07, 2.61146976597287e-07, 2.6327580303454897e-07, 2.611370684109265e-07]","[1.0691579536873823e-05, 1.2793657135982088e-05, 1.344970930857823e-05, 1.3171191646524616e-05, 1.3564539475813086e-05]"
224,"[2.0399515591053072e-07, 2.4274079714909013e-07, 2.568318646230088e-07, 2.599383368826745e-07, 2.6378625498884683e-07]","[1.0916861336616858e-05, 1.2988204753195727e-05, 1.3715770195675583e-05, 1.3804052031838385e-05, 1.4772415682318045e-05]"
225,"[1.7010352180380786e-07, 2.044161414379456e-07, 2.1487378102701968e-07, 2.137446929255282e-07, 2.0710000414617836e-07]","[9.39393565578173e-06, 1.1295975883194108e-05, 1.1848329281626247e-05, 1.16462668047439e-05, 1.1712676567297011e-05]"
226,"[2.6071463301055867e-07, 3.09139560676246e-07, 3.2747853911992606e-07, 3.2739540123490656e-07, 3.295407451313464e-07]","[1.2070386765984771e-05, 1.4411752689929274e-05, 1.5170149623245406e-05, 1.5000992376301672e-05, 1.5784357406549435e-05]"
227,"[1.467966795234544e-07, 1.7710821056146132e-07, 1.8583229852670863e-07, 1.8624596962295497e-07, 1.8249590910370482e-07]","[8.908739426271457e-06, 1.0808971329717045e-05, 1.1266496964193755e-05, 1.0878655386423234e-05, 1.1161046120009254e-05]"
228,"[1.4578972211499455e-07, 1.749448726313166e-07, 1.8410907902815616e-07, 1.8572365819021399e-07, 1.8474182353864757e-07]","[9.438459403701163e-06, 1.1286059432807723e-05, 1.1856760276773467e-05, 1.1411879387852908e-05, 1.1533822968339071e-05]"
229,"[1.4504893994421829e-07, 1.7473932665699775e-07, 1.8329872818202023e-07, 1.8249399697252316e-07, 1.8370451617624816e-07]","[8.501605377901009e-06, 1.0319785792194812e-05, 1.0745894174860548e-05, 1.0343756942992035e-05, 1.0982909786835346e-05]"
230,"[1.6147786709239624e-07, 1.9238488112694134e-07, 2.0329844893030392e-07, 2.041199121221717e-07, 2.031420570724181e-07]","[8.563820880665257e-06, 1.0281549785879583e-05, 1.0764409590126871e-05, 1.029846796838553e-05, 1.0432158639670017e-05]"
231,"[1.9463791043425385e-07, 2.306880371936038e-07, 2.4472657336362474e-07, 2.4876488397979355e-07, 2.519834229396816e-07]","[9.376896469529074e-06, 1.128171309259294e-05, 1.183200728635911e-05, 1.1564364921097597e-05, 1.1747314529559025e-05]"
232,"[1.8390678937105084e-07, 2.1911850846278622e-07, 2.3158221729106771e-07, 2.3098219396097204e-07, 2.2931763120248712e-07]","[9.327921514269359e-06, 1.117929371510051e-05, 1.1739376004892053e-05, 1.1444020132932157e-05, 1.1676581229805969e-05]"
233,"[1.6059251239199315e-07, 1.9198111636540247e-07, 2.0243462600068008e-07, 2.0332408892432312e-07, 2.0423045655173014e-07]","[9.542590490709105e-06, 1.1420822495468347e-05, 1.2008966189115984e-05, 1.1805047087353695e-05, 1.2037712279284333e-05]"
234,"[1.4548428922385405e-07, 1.7553551275984278e-07, 1.8404438993484365e-07, 1.8170662194047752e-07, 1.7943637743632751e-07]","[9.004451603678319e-06, 1.0938763667709247e-05, 1.1406748982668357e-05, 1.1057995203658324e-05, 1.1345819117426584e-05]"
235,"[2.2716188787990642e-07, 2.697209486837413e-07, 2.8609761241474425e-07, 2.9371214761976756e-07, 2.9594410378471366e-07]","[1.0134344993127946e-05, 1.211318459786773e-05, 1.2738991736983603e-05, 1.2597491448839399e-05, 1.3265244192192077e-05]"
236,"[3.50355760381487e-07, 4.120222754548444e-07, 4.342173691888103e-07, 4.572437108442724e-07, 4.314755002558116e-07]","[1.6182129463142187e-05, 1.9113379652253e-05, 1.991516720242077e-05, 1.9226820669435957e-05, 1.7970634070293953e-05]"
237,"[2.620724244132076e-07, 3.089516290697307e-07, 3.2899008302882593e-07, 3.362611756365772e-07, 3.392816837272282e-07]","[1.2514099669190026e-05, 1.4882998236101063e-05, 1.5704481755336105e-05, 1.5307860662669498e-05, 1.5196522703887716e-05]"
238,"[3.231501949112661e-07, 3.793468195312358e-07, 4.054165698079249e-07, 4.216160779882032e-07, 4.3427631266306524e-07]","[1.3239708571465413e-05, 1.557274316441867e-05, 1.6557151231209353e-05, 1.685542832308505e-05, 1.829226949705829e-05]"
239,"[3.239817772820151e-07, 3.858402874126634e-07, 4.0902566805339305e-07, 4.16821764108031e-07, 4.0477369138951174e-07]","[1.3469212164253377e-05, 1.608953423519532e-05, 1.6974541634993638e-05, 1.71053975448832e-05, 1.775330133725531e-05]"
240,"[3.200244592218355e-07, 3.832829096205629e-07, 4.0393334625204255e-07, 3.9702465648318994e-07, 3.757208755500123e-07]","[1.3200258325891286e-05, 1.5822019628990445e-05, 1.6622585696472276e-05, 1.6057608176247636e-05, 1.5812282410140477e-05]"
241,"[3.1758125209587863e-07, 3.782946124119347e-07, 3.995656235016431e-07, 3.904155707009616e-07, 3.7368840749805204e-07]","[1.4212260032838866e-05, 1.6970870056522456e-05, 1.7887179840268145e-05, 1.742777140818706e-05, 1.7015416853915747e-05]"
242,"[2.9197844543346834e-07, 3.515623509429741e-07, 3.684818199636615e-07, 3.4828977868125456e-07, 3.1777734234638414e-07]","[1.2089563394792838e-05, 1.4582778467093115e-05, 1.5253053432443655e-05, 1.4436603145674158e-05, 1.3870765208652584e-05]"
243,"[3.5249074110823217e-07, 4.2442675535751093e-07, 4.4400575365521097e-07, 4.131279881904137e-07, 3.79832926596814e-07]","[1.4551438063978785e-05, 1.7464219403067143e-05, 1.8334914297545955e-05, 1.76546462718089e-05, 1.7142375375705786e-05]"
244,"[2.906128074816466e-07, 3.488003877494017e-07, 3.6624620683243803e-07, 3.492099856979806e-07, 3.272178634214524e-07]","[1.247227838728322e-05, 1.4990087968122682e-05, 1.5723654368064842e-05, 1.5157639350639101e-05, 1.4866059212135339e-05]"
245,"[3.975412868084552e-07, 4.798078372880309e-07, 5.013405865491518e-07, 4.6249094927415165e-07, 4.110081826123219e-07]","[1.6358164260547555e-05, 1.970105796102504e-05, 2.0614819265443534e-05, 1.9230171325063627e-05, 1.7803124007265467e-05]"
246,"[2.937847012484304e-07, 3.545814761546055e-07, 3.707523852855604e-07, 3.463232496010599e-07, 3.1309610629941e-07]","[1.21819088936515e-05, 1.4651011743887735e-05, 1.5331462903065176e-05, 1.452195397408875e-05, 1.4307402790721545e-05]"
247,"[3.592938128668467e-07, 4.329757101501948e-07, 4.5263041025394297e-07, 4.172829542662133e-07, 3.81153662905645e-07]","[1.4079518116482303e-05, 1.6929368061114457e-05, 1.773095408341444e-05, 1.6908430041356486e-05, 1.6797106898677178e-05]"
248,"[4.1405133615584565e-07, 5.013949972374947e-07, 5.221255790999648e-07, 4.710222990383871e-07, 4.1401770244870477e-07]","[1.6513465621247047e-05, 1.9871603772012706e-05, 2.0780683039071078e-05, 1.934611209361482e-05, 1.8351737130734508e-05]"
249,"[2.6714721135316917e-07, 3.2242064236071295e-07, 3.3737191311013394e-07, 3.195268740336214e-07, 2.954246220769054e-07]","[1.3487105006391459e-05, 1.62390138963011e-05, 1.699137227841459e-05, 1.6082537112589983e-05, 1.5619524205046172e-05]"
250,"[2.766226918485552e-07, 3.3007827614211894e-07, 3.490238056107956e-07, 3.501835437722602e-07, 3.3887757706447226e-07]","[1.2348204576947792e-05, 1.4828584718392922e-05, 1.5593042051698523e-05, 1.5421689966360538e-05, 1.55443552909041e-05]"
251,"[3.3629491139630155e-07, 4.0113892948622824e-07, 4.238888080659111e-07, 4.2048230856798464e-07, 4.029183491279552e-07]","[1.215781283362585e-05, 1.447437700404593e-05, 1.5298067859559645e-05, 1.5579463548657173e-05, 1.6411096018987712e-05]"
252,"[3.4593891099447026e-07, 4.098669381769329e-07, 4.3379324072111046e-07, 4.313228567702063e-07, 4.2370301287928636e-07]","[1.3093806057431978e-05, 1.559752846678211e-05, 1.6482411523141033e-05, 1.6403280906862596e-05, 1.647804931352298e-05]"
253,"[2.062716876798961e-07, 2.492711142735759e-07, 2.610939502008841e-07, 2.553059891299714e-07, 2.4083280092234944e-07]","[1.0171285633618186e-05, 1.2288830440767704e-05, 1.2794810781998907e-05, 1.1975880515296771e-05, 1.2266114363674546e-05]"
254,"[1.3689523574744063e-07, 1.6521957188033836e-07, 1.7330293093197337e-07, 1.723860091248451e-07, 1.679433831281649e-07]","[9.090256995258607e-06, 1.0984940207481029e-05, 1.1474737156864933e-05, 1.095204414367764e-05, 1.1004478784997207e-05]"
255,"[1.7889035949727458e-07, 2.0523409975490068e-07, 2.1186500875205337e-07, 3.364017067088535e-07, 1.9782651570039183e-07]","[1.0335057987887866e-05, 1.2159472846382309e-05, 1.2520545309910578e-05, 1.840618153578342e-05, 1.2520823788308187e-05]"
256,"[1.3586788776384208e-07, 1.640582028964465e-07, 1.718649671412376e-07, 1.6946834583294652e-07, 1.6869742606456612e-07]","[9.065794156425654e-06, 1.0981215102023906e-05, 1.1464332098637951e-05, 1.1001880414410643e-05, 1.1212403720957078e-05]"
257,"[1.5111894914258714e-07, 1.76474764813687e-07, 1.8148525104243865e-07, 2.456392981304093e-07, 1.6916467460958738e-07]","[9.08228338825678e-06, 1.0812536718766711e-05, 1.1239501001480531e-05, 1.2962644942563631e-05, 1.1327035969682153e-05]"
258,"[1.5023167024218958e-07, 1.8047080671126112e-07, 1.8915786472271568e-07, 1.9673173878715097e-07, 1.82964902760417e-07]","[8.87634926350456e-06, 1.0703961779103639e-05, 1.1173653595845246e-05, 1.0685113570734597e-05, 1.1207575508728961e-05]"
259,"[1.5816745663370008e-07, 1.9066657958165356e-07, 1.9996978614521893e-07, 1.9686888004811867e-07, 1.9025045673246702e-07]","[9.029897754121142e-06, 1.0935453524596094e-05, 1.1416973515038984e-05, 1.1078844893784955e-05, 1.1458853907591701e-05]"
260,"[1.4451678106262712e-07, 1.7631625450113158e-07, 1.8340177101221676e-07, 1.779733616084492e-07, 1.6985591699070336e-07]","[9.175733977077038e-06, 1.1226253374748282e-05, 1.1637885221580017e-05, 1.1055613681875541e-05, 1.0792587531663306e-05]"
261,"[2.554952509847071e-07, 3.0274459559398817e-07, 3.211925058668537e-07, 3.233665502935027e-07, 3.214735058983287e-07]","[1.3472805024889427e-05, 1.5941754075205028e-05, 1.692011032045628e-05, 1.7147499150731416e-05, 1.75708055081961e-05]"
262,"[2.672310582599513e-07, 3.161246873464469e-07, 3.361505498737969e-07, 3.45216158054414e-07, 3.422586750707041e-07]","[1.4683536935150458e-05, 1.7379665054133242e-05, 1.8418388489619206e-05, 1.842350568874422e-05, 1.867338345600362e-05]"
263,"[2.621514826699872e-07, 3.082430416911764e-07, 3.2853921901269954e-07, 3.360865132059007e-07, 3.449826475382412e-07]","[1.5421457724227912e-05, 1.81112500261791e-05, 1.9329493537517845e-05, 1.9996856119548202e-05, 2.0960131306799932e-05]"
264,"[2.438993622269457e-07, 2.881211323787439e-07, 3.0519456622199827e-07, 3.115459857482992e-07, 3.272949365495977e-07]","[1.2906195633447987e-05, 1.522112581697686e-05, 1.617250840821454e-05, 1.659526068103643e-05, 1.8064088985526235e-05]"
265,"[4.795855293504978e-07, 5.764237045739098e-07, 6.027309687996606e-07, 5.521785817304845e-07, 5.152922409351773e-07]","[1.9850100342878183e-05, 2.3942696186782785e-05, 2.494417032876251e-05, 2.2672346241980554e-05, 2.211099212252905e-05]"
266,"[5.847529507444606e-07, 7.086690149009911e-07, 7.364366504969734e-07, 6.600641271009483e-07, 5.997284128625735e-07]","[2.5556121169840882e-05, 3.1010430912014705e-05, 3.213658396621736e-05, 2.8451825442588667e-05, 2.689045550520423e-05]"
267,"[5.779768426981213e-07, 7.049588558379916e-07, 7.294524662517072e-07, 6.429401592721625e-07, 5.744814215334445e-07]","[2.5427379566401624e-05, 3.091755883538097e-05, 3.200806053571381e-05, 2.8473630351661012e-05, 2.7516799454117017e-05]"
268,"[5.957402293062561e-07, 7.31462392270785e-07, 7.52669937582183e-07, 6.401718309262928e-07, 5.529020914732313e-07]","[2.7113745128044647e-05, 3.31325027345774e-05, 3.415812770500293e-05, 2.9378441089328012e-05, 2.7168858059296204e-05]"
269,"[6.003323130885863e-07, 7.399176152615268e-07, 7.592563459884057e-07, 6.375542820442646e-07, 5.459261822078667e-07]","[2.733968404125831e-05, 3.308491073795372e-05, 3.4369713004487546e-05, 3.1304191853281136e-05, 3.084063318465161e-05]"
270,"[5.942175425655576e-07, 7.27793706776344e-07, 7.50628422211157e-07, 6.484231915077809e-07, 5.601106681990642e-07]","[2.550775579457449e-05, 3.0866861330030715e-05, 3.208679434819151e-05, 2.9398001456126973e-05, 2.911169733900358e-05]"
271,"[5.737738270855897e-07, 6.969290135675688e-07, 7.234464974941498e-07, 6.419967677795168e-07, 5.72279978329183e-07]","[2.288583558580143e-05, 2.7540984877627675e-05, 2.874718387826867e-05, 2.6559103284912386e-05, 2.6317278727000182e-05]"
272,"[4.4093590784819116e-07, 5.260024982814937e-07, 5.534332556512698e-07, 5.285860736862213e-07, 5.110154128828082e-07]","[1.8812077835078435e-05, 2.2297265164857984e-05, 2.3606840525335406e-05, 2.3375937182773063e-05, 2.3661394773903372e-05]"
273,"[4.7357539172148715e-07, 5.71866306815216e-07, 5.960460845754787e-07, 5.500170629820754e-07, 5.121030076748438e-07]","[2.1623782943131033e-05, 2.5903371947017097e-05, 2.7210066934158345e-05, 2.647439625218015e-05, 2.6371377997622707e-05]"
274,"[4.678584565687811e-07, 5.600909612600212e-07, 5.888256820782427e-07, 5.679819396909192e-07, 5.507561032638733e-07]","[1.9357754079350094e-05, 2.3199210572651454e-05, 2.433561126367666e-05, 2.33965325970584e-05, 2.3876213476825474e-05]"
275,"[3.463543296672935e-07, 4.1117756339338365e-07, 4.355851011895961e-07, 4.3641765401028817e-07, 4.2717401188416727e-07]","[1.2008155156243479e-05, 1.427448155491886e-05, 1.509132504245327e-05, 1.5174358822287086e-05, 1.577810638399717e-05]"
276,"[3.119528301752575e-07, 3.695845188432562e-07, 3.919540941965596e-07, 3.916928942710052e-07, 3.863315443390754e-07]","[1.3528663294146423e-05, 1.6039769400807338e-05, 1.699759772226634e-05, 1.713970474210279e-05, 1.7574521079341085e-05]"
277,"[1.834931506322001e-07, 2.2082757408720698e-07, 2.31768520223709e-07, 2.3184363023695713e-07, 2.216864303645108e-07]","[1.0131857799163532e-05, 1.2209927299613031e-05, 1.2746852375610233e-05, 1.2429313750689724e-05, 1.2371633366488177e-05]"
278,"[1.3910761034578108e-07, 1.6684902024521096e-07, 1.746976789740247e-07, 1.7106827395367412e-07, 1.6774405525188508e-07]","[8.465692922081048e-06, 1.0177579377648298e-05, 1.0638843515474529e-05, 1.0039526057680274e-05, 9.772939421516106e-06]"
279,"[1.6063805984665487e-07, 1.9316801684674663e-07, 2.0303647650366707e-07, 2.062418843556585e-07, 2.0276398730632743e-07]","[9.733270139706114e-06, 1.1746418324315301e-05, 1.2288727186918022e-05, 1.226896537830463e-05, 1.2344227996913218e-05]"
280,"[1.6924203616241023e-07, 2.0363631738088824e-07, 2.131649737809837e-07, 2.0703296360088718e-07, 1.971434477307632e-07]","[9.581335249490217e-06, 1.1559903107193032e-05, 1.2084561731225667e-05, 1.1618091332016414e-05, 1.1389219081770163e-05]"
281,"[1.553824080752905e-07, 1.888819903058022e-07, 1.9690535363915466e-07, 1.9241679822354124e-07, 1.7962829592435478e-07]","[9.131572841731382e-06, 1.1074113599781342e-05, 1.1523385297125991e-05, 1.1035692590803273e-05, 1.0980760460638315e-05]"
282,"[1.4394441494250296e-07, 1.7430510369539772e-07, 1.824416647098656e-07, 1.787144999367872e-07, 1.7006369395921625e-07]","[8.877156961387476e-06, 1.0701967088175228e-05, 1.1191455116107912e-05, 1.0795585462111687e-05, 1.0936476222721681e-05]"
283,"[1.42224646654783e-07, 1.7318934555719432e-07, 1.8060213072691223e-07, 1.769961653087876e-07, 1.6688238839248042e-07]","[8.935627896015045e-06, 1.0868462760361526e-05, 1.1278415691832758e-05, 1.0560928211568545e-05, 1.0575553645234938e-05]"
284,"[1.8080890173707558e-07, 2.1847842382511632e-07, 2.288481642711954e-07, 2.2633514280497364e-07, 2.115218663565549e-07]","[9.996426484451223e-06, 1.2139391825890481e-05, 1.263950425754525e-05, 1.218256333000179e-05, 1.1679899846705403e-05]"
285,"[1.8729220923601548e-07, 2.2814573349328909e-07, 2.3797474469002187e-07, 2.3180481412529575e-07, 2.147000633564502e-07]","[9.572620899754599e-06, 1.1752953388189376e-05, 1.2144478273496119e-05, 1.130176945445367e-05, 1.1037276431635035e-05]"
286,"[1.445006240902396e-07, 1.75888615101463e-07, 1.8325783874213266e-07, 1.8185796212547767e-07, 1.760515001566729e-07]","[8.832119968046632e-06, 1.074237022761356e-05, 1.1149720661597481e-05, 1.0918739736356535e-05, 1.146812226504731e-05]"
287,"[1.4168936484701698e-07, 1.7269152180667414e-07, 1.7976689190519454e-07, 1.775683084486948e-07, 1.6973107376534398e-07]","[8.862395588384647e-06, 1.079110497740783e-05, 1.1225300291617718e-05, 1.1134517685720935e-05, 1.0958885533945147e-05]"
288,"[1.4393797634518424e-07, 1.743280350957439e-07, 1.821918666501689e-07, 1.7986449587020893e-07, 1.7236833900643468e-07]","[9.280640348161041e-06, 1.1255067088575116e-05, 1.1715055192620635e-05, 1.1254245995323198e-05, 1.116897861470013e-05]"
289,"[1.5496048950088055e-07, 1.882463965453636e-07, 1.961783867135879e-07, 1.9401256915063383e-07, 1.8762575946933067e-07]","[1.0195709158822688e-05, 1.24300463484386e-05, 1.2883952718535052e-05, 1.2263645313022412e-05, 1.206493565616206e-05]"
290,"[1.5053974817764955e-07, 1.8257650845703576e-07, 1.9055342726840162e-07, 1.873418382638583e-07, 1.8189665611313533e-07]","[8.925096963124128e-06, 1.0828549273483539e-05, 1.1280758321321787e-05, 1.0914590737521375e-05, 1.0895438644444799e-05]"
291,"[1.2315528689910493e-07, 1.4133648652210442e-07, 1.4800127089808246e-07, 1.6135507781220686e-07, 1.7398367724807872e-07]","[6.851989657731553e-06, 7.963375041513854e-06, 8.390745169211769e-06, 9.434039095345457e-06, 1.0144146751110444e-05]"
292,"[2.3084582653249394e-07, 2.651458344829011e-07, 2.8307501452373067e-07, 2.890095504915804e-07, 3.154438307229578e-07]","[9.489766367259465e-06, 1.115525006065601e-05, 1.1838632563041653e-05, 1.2445908463542469e-05, 1.2574153516090677e-05]"
293,"[1.850742322219245e-07, 2.1527050011546164e-07, 2.2959855249901962e-07, 2.6606841944747134e-07, 2.62988416673682e-07]","[9.966969764886933e-06, 1.1435094166974413e-05, 1.216536245164344e-05, 1.3509015677810814e-05, 1.3933302935297558e-05]"
294,"[1.3413245363684048e-07, 1.4349326339394052e-07, 1.5325500238937905e-07, 1.791193968273635e-07, 2.171242598785724e-07]","[7.1783596403166886e-06, 7.886236558377112e-06, 8.365483731702144e-06, 9.565432781629468e-06, 1.135723457413903e-05]"
295,"[4.069029026305106e-07, 4.88371496585781e-07, 5.095866586743887e-07, 4.6068366873836925e-07, 4.186843080193874e-07]","[1.8048492908300057e-05, 2.1662061171872462e-05, 2.2587258538317165e-05, 2.0613942023172024e-05, 1.9206446710077242e-05]"
296,"[3.2374925410541454e-07, 3.927184464020063e-07, 4.0632642136625694e-07, 3.579960485700862e-07, 3.2088443304469876e-07]","[1.646207055024159e-05, 1.9904654883613024e-05, 2.0484867121553698e-05, 1.703220414662637e-05, 1.5617295951671498e-05]"
297,"[3.136919229429946e-07, 3.728374372268727e-07, 3.8788737216841885e-07, 3.600641262048859e-07, 3.4852894765309237e-07]","[1.549261704998551e-05, 1.818116715436237e-05, 1.893540758564682e-05, 1.6670643163840214e-05, 1.8054381023609166e-05]"
298,"[4.439144978313495e-07, 5.389514552391962e-07, 5.590764498255601e-07, 4.973157751230832e-07, 4.517360215411894e-07]","[1.909336224511206e-05, 2.3196079121137593e-05, 2.4039856732632426e-05, 2.137877730570974e-05, 2.0092351297225667e-05]"
299,"[5.584034970531605e-07, 6.876807454027457e-07, 7.058843843074844e-07, 5.904830910249154e-07, 4.984597592462293e-07]","[2.6330156451007667e-05, 3.231644205396969e-05, 3.3223639070818105e-05, 2.8342785232251834e-05, 2.5952649449110906e-05]"
300,"[3.847633124531138e-07, 4.6232078633970417e-07, 4.83321266511309e-07, 4.610572926108308e-07, 4.3403027739893026e-07]","[1.6238720488890814e-05, 1.9432532843293986e-05, 2.0379999506904887e-05, 1.951162218437933e-05, 1.9225592679965015e-05]"
301,"[3.6130940946555924e-07, 4.3361087301621737e-07, 4.5509080577679014e-07, 4.387493711167673e-07, 4.0903972704616756e-07]","[1.5588441211232582e-05, 1.874464188662366e-05, 1.9640295481580987e-05, 1.8663032947182086e-05, 1.8104271755417016e-05]"
302,"[3.902759527696971e-07, 4.6581423755657596e-07, 4.906001654259389e-07, 4.774390106391096e-07, 4.6696069461364135e-07]","[1.5555363788177902e-05, 1.844067916618736e-05, 1.9561708753909645e-05, 2.0128024510173907e-05, 2.0906061583972537e-05]"
303,"[4.2184935839483386e-07, 5.005262318727887e-07, 5.295627410536247e-07, 5.333255321715639e-07, 5.406348615868635e-07]","[1.6343413265776884e-05, 1.947347247976632e-05, 2.0533477233255834e-05, 2.0425158957655065e-05, 2.1120764508232122e-05]"
304,"[3.745455299477913e-07, 4.440170996680718e-07, 4.705887365263452e-07, 4.685949662798286e-07, 4.6209723758042093e-07]","[1.4604854217909447e-05, 1.725027213723459e-05, 1.8324869599597845e-05, 1.874137329397626e-05, 1.9671832256368465e-05]"
305,"[3.4227504109122357e-07, 4.061296320617471e-07, 4.303858464121389e-07, 4.333473273217481e-07, 4.212472884517406e-07]","[1.475754622110585e-05, 1.7458580868693837e-05, 1.8499912644572572e-05, 1.8687332713839484e-05, 1.891119725154497e-05]"
306,"[2.907726364892228e-07, 3.404395848197549e-07, 3.6228585589555713e-07, 3.663734751167338e-07, 3.8293663033798115e-07]","[1.324683547873815e-05, 1.549944604425789e-05, 1.6498808520033507e-05, 1.6849880166743797e-05, 1.8091917429033533e-05]"
