mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-8.97253515e-08 -1.34522941e-07 -1.56112834e-07 -1.17676801e-07
 -2.06492056e-07]","[5.21343508e-06 9.76246071e-06 1.37764172e-05 1.45984044e-05
 1.57345529e-05]","[2.71799053e-11 9.53056391e-11 1.89789671e-10 2.13113410e-10
 2.47576155e-10]",[ 0.2447999   0.2135943   0.11142577 -0.19396893 -0.25546918],[4.88824197 4.27054161 4.29037243 5.36158317 6.2114681 ],"[5.21420713e-06 9.76338750e-06 1.37773017e-05 1.45988787e-05
 1.57359078e-05]",[0.03209635 0.03027344 0.03092448 0.03105469 0.02916667],"[2.32496964e-12 9.08537314e-12 1.87448677e-11 2.01595511e-11
 2.16627299e-11]",[0.37327845 0.37237695 0.3636487  0.33659466 0.30838496],"[2.06176239e-12 8.44637624e-12 1.79890193e-11 1.91453269e-11
 2.16252316e-11]",[0.33102001 0.34618675 0.34898531 0.31966063 0.30785114],"[1.39824963e-12 5.58069470e-12 1.24211151e-11 1.56418555e-11
 1.92595893e-11]",[0.22449173 0.22873272 0.24096848 0.26116479 0.27417447],"[1.63411802e-12 6.17879537e-12 1.28576457e-11 1.58684673e-11
 2.01915366e-11]",[0.26236087 0.25324672 0.24943713 0.26494843 0.28744143],"[1.20228476e-13 4.33077650e-13 8.94369590e-13 1.21447523e-12
 1.74787945e-12]",[0.01930292 0.0177503  0.01735069 0.02027753 0.02488235],594
"[6.29000663e-08 8.25686939e-08 8.30598633e-08 4.57527843e-08
 1.31015956e-07]","[3.04918487e-06 6.29714085e-06 9.32539768e-06 9.96312014e-06
 1.00139367e-05]","[9.29752839e-12 3.96539829e-11 8.69630419e-11 9.92637629e-11
 1.00278928e-10]",[0.30722678 0.15980927 0.10466336 0.09938027 0.57763502],[2.25606817 1.29918909 1.0519552  1.12516757 4.02208492],"[3.04983357e-06 6.29768215e-06 9.32576757e-06 9.96322519e-06
 1.00147937e-05]",[0.03632813 0.03450521 0.03346354 0.03164062 0.0327474 ],"[1.29382099e-12 5.63576203e-12 1.17487510e-11 1.08615940e-11
 9.75583044e-12]",[0.31035986 0.31318803 0.2973059  0.24677204 0.22475239],"[1.92814670e-12 8.66717370e-12 1.92279080e-11 2.01778939e-11
 1.86579384e-11]",[0.46252097 0.48164828 0.48656836 0.45843549 0.42983693],"[1.32525639e-12 6.06532347e-12 1.48368413e-11 2.06374138e-11
 2.04849542e-11]",[0.31790054 0.33705943 0.37545101 0.46887564 0.47192726],"[8.90103996e-13 3.37409031e-12 6.71904144e-12 6.73985362e-12
 7.79812643e-12]",[0.21351683 0.18750343 0.17002749 0.15312738 0.17965129],"[4.29941824e-14 1.51919963e-13 2.94883091e-13 3.05324038e-13
 4.42836862e-13]",[0.01031338 0.00844243 0.00746211 0.00693687 0.01020197],595
"[-1.90874181e-08 -3.12794030e-08 -3.93886385e-08 -3.47522876e-08
 -4.92919844e-08]","[2.46187806e-06 5.04120371e-06 7.34270845e-06 7.61897592e-06
 7.72822899e-06]","[6.06084359e-12 2.54137348e-11 5.39153674e-11 5.80487941e-11
 5.97255233e-11]",[ 0.05062282  0.04472784  0.02045222 -0.11408981 -0.14382139],[0.16062824 0.1819966  0.16074372 0.32119389 0.70314812],"[2.46195206e-06 5.04130075e-06 7.34281410e-06 7.61905518e-06
 7.72838619e-06]",[0.02936198 0.0281901  0.02923177 0.03001302 0.03040365],"[1.08884159e-12 4.64536816e-12 9.47458558e-12 8.49449221e-12
 7.90664713e-12]",[0.4383923  0.44880465 0.4377399  0.37894053 0.33932597],"[1.26119777e-12 5.28325969e-12 1.09649217e-11 1.08761682e-11
 1.14978298e-11]",[0.5077868  0.5104335  0.50659564 0.48518744 0.49344711],"[6.65497214e-13 2.68942214e-12 5.91269611e-12 7.53221239e-12
 8.68902652e-12]",[0.26794426 0.25983412 0.27317533 0.33601309 0.37290299],"[2.51929295e-13 1.02233977e-12 2.14688509e-12 2.30760075e-12
 2.31584790e-12]",[0.10143244 0.09877169 0.09918927 0.1029424  0.09938819],"[1.67354277e-14 6.46999696e-14 1.22956231e-13 8.52912774e-14
 7.30062052e-14]",[0.00673806 0.00625088 0.00568076 0.00380486 0.00313317],596
"[-6.51874142e-09 -2.34824316e-08 -3.99066612e-08 -3.53400837e-08
 -4.70116745e-09]","[2.48131575e-06 4.98433097e-06 7.27761104e-06 7.79815367e-06
 8.10608823e-06]","[6.15692787e-12 2.48435552e-11 5.29636224e-11 6.08112007e-11
 6.57086664e-11]",[ 0.05102949 -0.02489819 -0.06890767 -0.06641246  0.01883108],[0.65614908 0.45923383 0.3840816  0.43905985 0.51997932],"[2.48132432e-06 4.98438628e-06 7.27772045e-06 7.79823375e-06
 8.10608959e-06]",[0.03613281 0.0375651  0.03639323 0.0327474  0.02871094],"[8.44640308e-13 3.49273689e-12 7.45068319e-12 8.59297557e-12
 9.49644626e-12]",[0.32072617 0.32959765 0.33204359 0.34683329 0.36744788],"[1.14603977e-12 4.63521975e-12 9.91930203e-12 1.12552730e-11
 1.19966942e-11]",[0.43517335 0.43740986 0.44205888 0.45429006 0.46419048],"[8.20501973e-13 3.21106314e-12 7.13459049e-12 9.24637986e-12
 9.43103922e-12]",[0.31156038 0.30301706 0.31795676 0.37320627 0.36491708],"[5.57523837e-13 2.23557444e-12 4.39019214e-12 3.32348857e-12
 2.77694500e-12]",[0.21170253 0.21096352 0.19565121 0.13414404 0.10744889],"[1.71741825e-14 6.71035480e-14 1.26442059e-13 7.69344778e-14
 5.16250418e-14]",[0.00652137 0.00633233 0.00563496 0.00310526 0.00199754],597
"[2.97291921e-08 6.97671094e-08 1.08519304e-07 1.19027241e-07
 9.98063364e-08]","[2.52034387e-06 5.20877038e-06 7.61651964e-06 7.75750266e-06
 7.60475615e-06]","[6.35213320e-12 2.71312889e-11 5.80113714e-11 6.01788475e-11
 5.78323161e-11]",[0.09740435 0.08816534 0.08504461 0.09150007 0.04247008],[0.55506376 0.41377927 0.33064593 0.20516883 0.32455395],"[2.52051920e-06 5.20923760e-06 7.61729268e-06 7.75841575e-06
 7.60541106e-06]",[0.03001302 0.02753906 0.0264974  0.02714844 0.02779948],"[1.25017324e-12 5.47181777e-12 1.15380473e-11 1.06281835e-11
 9.03266764e-12]",[0.46516558 0.48069709 0.48028948 0.44753742 0.40536814],"[1.46797752e-12 6.22028509e-12 1.29677352e-11 1.21838166e-11
 1.10533562e-11]",[0.54620639 0.54644966 0.5398025  0.51304287 0.49605262],"[6.46472966e-13 2.58399503e-12 5.54838953e-12 6.48139329e-12
 6.88580324e-12]",[0.24054024 0.22700297 0.23096049 0.27292209 0.30902114],"[2.47593202e-13 1.01146997e-12 2.11198122e-12 2.10962273e-12
 2.10734651e-12]",[0.0921247  0.08885725 0.08791456 0.08883316 0.09457352],"[1.00745050e-14 3.84515434e-14 7.36563107e-14 5.56073077e-14
 5.12818712e-14]",[0.00374853 0.00337795 0.00306606 0.00234154 0.00230143],598
"[-7.50871723e-09 -2.03601524e-08 -3.58598147e-08 -5.51117153e-08
 -5.53325234e-08]","[2.55065630e-06 5.21575201e-06 7.62581361e-06 7.87247934e-06
 8.03974417e-06]","[6.50584754e-12 2.72040691e-11 5.81530332e-11 6.19759310e-11
 6.46374863e-11]",[ 0.21353676  0.21454713  0.1648021   0.03819799 -0.01457765],[0.65672032 0.63855295 0.56536151 0.47544705 0.38572056],"[2.55066735e-06 5.21579175e-06 7.62589792e-06 7.87267225e-06
 8.03993458e-06]",[0.03209635 0.03183594 0.03144531 0.03092448 0.02949219],"[1.20998869e-12 5.21601327e-12 1.10017235e-11 1.04732196e-11
 9.93712242e-12]",[0.43683724 0.44964506 0.44738386 0.41381847 0.38735916],"[1.29158908e-12 5.61232950e-12 1.20453404e-11 1.21163342e-11
 1.10745940e-11]",[0.4662971  0.4838094  0.48982243 0.47874131 0.43169896],"[6.84247106e-13 2.79745027e-12 6.11763063e-12 7.42945951e-12
 8.06366329e-12]",[0.24703092 0.24115347 0.24877277 0.29355324 0.31432981],"[3.92467201e-13 1.51362262e-12 3.05231796e-12 3.02088528e-12
 3.52663731e-12]",[0.14169082 0.13048144 0.12412217 0.1193614  0.13747192],"[1.44868748e-14 5.58574686e-14 1.07305782e-13 8.38828860e-14
 8.12143392e-14]",[0.00523014 0.00481518 0.00436358 0.00331439 0.00316582],599
"[-1.69412770e-08 -2.96497241e-08 -3.78272993e-08 -2.68486501e-08
 -2.97812923e-08]","[2.68933043e-06 5.48070311e-06 7.97959400e-06 8.32113996e-06
 8.64867249e-06]","[7.23249816e-12 3.00381066e-11 6.36739204e-11 6.92413702e-11
 7.47995358e-11]",[-0.11275096  0.00864405  0.06325221  0.10989862 -0.05885666],[1.36538487 1.16448489 1.07642564 1.12539769 1.75196019],"[2.68938379e-06 5.48078331e-06 7.97968366e-06 8.32118327e-06
 8.64872376e-06]",[0.03450521 0.03359375 0.03320312 0.02981771 0.02955729],"[1.20658047e-12 5.07966359e-12 1.03534211e-11 9.04572402e-12
 8.51402965e-12]",[0.4359241  0.4437839  0.43672117 0.40343009 0.38236496],"[1.09730224e-12 4.63801520e-12 9.65100733e-12 8.99772814e-12
 8.52020679e-12]",[0.39644309 0.40519937 0.40709242 0.40128952 0.38264237],"[6.21658968e-13 2.63690584e-12 5.85712441e-12 6.60109739e-12
 6.54729197e-12]",[0.22459847 0.23037281 0.24706135 0.29440223 0.2940388 ],"[4.96645138e-13 1.85336189e-12 3.61125520e-12 3.18652489e-12
 3.60525791e-12]",[0.17943236 0.16191863 0.15232758 0.14211577 0.16191208],"[1.40830176e-14 5.25459331e-14 1.02154794e-13 9.25588262e-14
 9.88859244e-14]",[0.00508804 0.00459067 0.00430903 0.00412803 0.00444097],600
"[4.95067530e-08 1.00783983e-07 1.50907886e-07 1.84295161e-07
 2.04173171e-07]","[3.02349603e-06 6.15064565e-06 9.00697510e-06 9.63892233e-06
 1.00891378e-05]","[9.14152826e-12 3.78304420e-11 8.11256005e-11 9.29088237e-11
 1.01790702e-10]",[-0.1118397  -0.06854158 -0.06079082 -0.10830416 -0.15699531],[0.86798149 0.81308365 0.80116388 0.9380576  1.51575875],"[3.02390132e-06 6.15147132e-06 9.00823921e-06 9.64068402e-06
 1.00912035e-05]",[0.02903646 0.02949219 0.02897135 0.02701823 0.02832031],"[1.16756860e-12 5.16030974e-12 1.10393929e-11 1.09406880e-11
 1.02047939e-11]",[0.45332668 0.48045157 0.48688392 0.47061806 0.42063611],"[1.20121201e-12 5.00239134e-12 1.03620219e-11 9.64857605e-12
 9.71325134e-12]",[0.46638925 0.46574855 0.457009   0.41503735 0.40037499],"[6.02537659e-13 2.27179009e-12 4.80417895e-12 5.76789295e-12
 7.18530673e-12]",[0.23394462 0.21151543 0.21188461 0.24810822 0.29617447],"[3.20553229e-13 1.26325719e-12 2.59868273e-12 2.62690987e-12
 2.90165535e-12]",[0.12445978 0.11761579 0.1146129  0.11299758 0.11960467],"[1.07908983e-14 4.37679896e-14 8.76649682e-14 7.23192882e-14
 6.32102988e-14]",[0.00418973 0.00407503 0.0038664  0.00311084 0.00260549],601
"[-7.47734742e-09 -2.38081838e-08 -4.49685703e-08 -7.53102282e-08
 -7.45343227e-08]","[2.91549077e-06 5.89952057e-06 8.58768156e-06 9.09045417e-06
 9.23889348e-06]","[8.50008643e-12 3.48043430e-11 7.37482745e-11 8.26363570e-11
 8.53571528e-11]",[ 0.06181893 -0.0088877  -0.05103645 -0.11729909 -0.10132976],[0.67949857 0.62087905 0.62951547 0.78834107 1.09619454],"[2.91550036e-06 5.89956861e-06 8.58779929e-06 9.09076612e-06
 9.23919413e-06]",[0.0296875  0.02936198 0.02727865 0.02688802 0.02597656],"[1.22016418e-12 5.03372786e-12 1.03505905e-11 9.69789818e-12
 9.04908890e-12]",[0.45404585 0.45308526 0.44327769 0.40244096 0.39110429],"[1.27693572e-12 5.39459498e-12 1.13547851e-11 1.10015248e-11
 1.01706587e-11]",[0.47517159 0.48556687 0.48628365 0.45653853 0.43957886],"[6.51374319e-13 2.80843004e-12 6.39586203e-12 8.32242842e-12
 8.21541368e-12]",[0.24238853 0.25278646 0.27391123 0.34536206 0.3550726 ],"[3.35952394e-13 1.28334209e-12 2.53144647e-12 2.35266017e-12
 2.24576312e-12]",[0.12501415 0.11551347 0.10841253 0.0976301  0.09706254],"[1.03553707e-14 4.14779061e-14 8.07483951e-14 5.82256220e-14
 4.80730754e-14]",[0.00385343 0.00373342 0.00345816 0.00241623 0.00207773],602
"[-1.79607001e-08 -2.10115948e-08 -1.63277118e-08  6.58046838e-09
 -1.54363517e-08]","[2.33377455e-06 4.76468435e-06 6.92826488e-06 6.97179203e-06
 6.81161350e-06]","[5.44650366e-12 2.27022170e-11 4.80008543e-11 4.86058841e-11
 4.63980785e-11]",[ 0.08361357  0.09926199  0.07161734 -0.04135286 -0.05204999],[0.31226542 0.40340732 0.39998882 0.31011721 0.01575737],"[2.33384366e-06 4.76473068e-06 6.92828412e-06 6.97179513e-06
 6.81163100e-06]",[0.03385417 0.03411458 0.03307292 0.03203125 0.03190104],"[8.14324417e-13 3.34586008e-12 6.85436307e-12 6.11112834e-12
 6.00135755e-12]",[0.35603451 0.34870169 0.33978602 0.30920741 0.32909421],"[1.10053144e-12 4.71762314e-12 9.88869842e-12 9.23319049e-12
 7.86921077e-12]",[0.48116839 0.49166527 0.49020477 0.46717574 0.43152098],"[6.16845462e-13 2.71088919e-12 6.11312775e-12 7.32952192e-12
 6.52137128e-12]",[0.26969383 0.28252576 0.30304134 0.370855   0.35761001],"[3.70870020e-13 1.48936245e-12 3.00025446e-12 2.65107795e-12
 2.42886793e-12]",[0.16214978 0.15521964 0.14872929 0.13413774 0.13319093],"[1.39570646e-14 5.34040291e-14 1.03718376e-13 8.64461098e-14
 8.30601866e-14]",[0.00610223 0.00556571 0.00514155 0.00437395 0.00455474],603
"[-2.32334516e-08 -5.25390436e-08 -8.23715074e-08 -1.01286514e-07
 -9.93294989e-08]","[2.39135902e-06 4.85091859e-06 7.02820881e-06 7.07048755e-06
 7.26790132e-06]","[5.71859794e-12 2.35314112e-11 4.93957191e-11 4.99917942e-11
 5.28223895e-11]",[-0.19356769 -0.24192183 -0.22873578 -0.0074085   0.00579996],[0.84207958 0.96270897 0.89908024 0.46386731 0.35916784],"[2.39147188e-06 4.85120310e-06 7.02869150e-06 7.07121299e-06
 7.26858005e-06]",[0.03496094 0.03326823 0.0327474  0.03014323 0.0311849 ],"[9.46854625e-13 4.06959790e-12 8.47564391e-12 7.69268686e-12
 6.89067933e-12]",[0.3977492  0.41933779 0.41961577 0.38706609 0.32931227],"[1.22883068e-12 5.15066435e-12 1.07071608e-11 9.83502208e-12
 9.54503179e-12]",[0.51620006 0.53073258 0.53009465 0.49486007 0.45616636],"[6.20163902e-13 2.31818591e-12 4.93648325e-12 6.13496568e-12
 8.13649875e-12]",[0.26051485 0.23886953 0.2443975  0.30868762 0.3888512 ],"[3.06934155e-13 1.17429724e-12 2.37542722e-12 2.28891224e-12
 2.51970639e-12]",[0.12893512 0.12100144 0.11760366 0.11516916 0.12041922],"[1.28960617e-14 4.90673922e-14 9.35056356e-14 7.03170107e-14
 6.98205509e-14]",[0.0054173  0.00505598 0.00462932 0.00353808 0.00333679],604
"[2.40244095e-08 3.45221907e-08 3.84687895e-08 2.71052873e-08
 5.40064836e-08]","[3.23551051e-06 6.65995891e-06 9.92751674e-06 1.09706877e-05
 1.08568565e-05]","[1.04685283e-11 4.43550527e-11 9.85555887e-11 1.20355989e-10
 1.17871332e-10]",[-0.02949675  0.01364288 -0.01310077 -0.09072193 -0.08217071],[0.90059491 1.06049879 1.43843392 1.7694923  0.81808574],"[3.23559971e-06 6.66004838e-06 9.92759127e-06 1.09707212e-05
 1.08569908e-05]",[0.0343099  0.03326823 0.03404948 0.03222656 0.02981771],"[1.10766323e-12 4.50158920e-12 9.34870059e-12 9.37454206e-12
 9.05677387e-12]",[0.29217074 0.28256875 0.2638215  0.2151459  0.21908837],"[1.89268187e-12 8.00630598e-12 1.81475464e-11 2.40405262e-11
 2.27564510e-11]",[0.49923682 0.50256294 0.51212603 0.55173049 0.55049114],"[1.23909597e-12 5.59523412e-12 1.38769325e-11 2.11712261e-11
 1.94759361e-11]",[0.32683904 0.35121781 0.39160877 0.48588001 0.47113367],"[6.82470578e-13 2.62815793e-12 5.21129205e-12 4.71343983e-12
 4.64532070e-12]",[0.18001675 0.16497181 0.14706331 0.10817353 0.11237288],"[1.67727774e-14 6.66758795e-14 1.29988047e-13 9.76072027e-14
 8.69634539e-14]",[0.00442419 0.0041853  0.00366828 0.00224009 0.00210369],605
"[-1.49927901e-08 -2.31060099e-08 -2.73489947e-08 -2.06228259e-08
 -3.36065243e-08]","[2.43360957e-06 4.86711546e-06 7.03344860e-06 7.17331209e-06
 7.52806440e-06]","[5.92245552e-12 2.36888129e-11 4.94693992e-11 5.14564064e-11
 5.66717536e-11]",[0.02962434 0.048911   0.05312137 0.12087777 0.04344427],[ 0.27245676  0.22432681  0.14973568 -0.07906627  0.18365243],"[2.43365575e-06 4.86717030e-06 7.03350177e-06 7.17334174e-06
 7.52813941e-06]",[0.03645833 0.03502604 0.03359375 0.03190104 0.03183594],"[1.07667198e-12 4.25747929e-12 8.56159699e-12 7.80531578e-12
 7.68979875e-12]",[0.41345222 0.41237018 0.39876969 0.35402178 0.31606653],"[1.21407125e-12 4.86340147e-12 1.02200748e-11 1.06273094e-11
 1.15897230e-11]",[0.46621484 0.47105849 0.47601587 0.48201752 0.47636143],"[6.75889412e-13 2.68094545e-12 5.98820342e-12 7.70905410e-12
 9.62183512e-12]",[0.25954793 0.25967054 0.27890988 0.34965568 0.3954772 ],"[3.48728948e-13 1.36683322e-12 2.75531244e-12 2.53892564e-12
 2.69067456e-12]",[0.13391521 0.13238849 0.12833296 0.11515677 0.11059225],"[2.19460200e-14 8.15857973e-14 1.49356975e-13 8.85795908e-14
 7.36410684e-14]",[0.00842748 0.00790222 0.00695653 0.00401766 0.0030268 ],606
"[-4.28631626e-10 -8.30863375e-09 -1.68398359e-08 -1.63283305e-08
  3.52416788e-09]","[2.32512644e-06 4.88446164e-06 7.26938511e-06 7.67279040e-06
 7.17624671e-06]","[5.40621297e-12 2.38579655e-11 5.28439599e-11 5.88717126e-11
 5.14985169e-11]",[-0.08052254 -0.08282777 -0.08643108 -0.0849015  -0.05539804],[0.56447982 0.58637574 0.60052834 0.35759918 0.30589646],"[2.32512648e-06 4.88446870e-06 7.26940462e-06 7.67280778e-06
 7.17624758e-06]",[0.0375     0.03528646 0.03502604 0.03424479 0.03489583],"[7.29531191e-13 3.15686369e-12 6.75007650e-12 6.95154955e-12
 6.18427309e-12]",[0.30338964 0.29731826 0.28939175 0.27867665 0.28967335],"[1.03428198e-12 4.51008290e-12 9.88220898e-12 1.06975540e-11
 9.46916066e-12]",[0.43012615 0.42476651 0.42367368 0.42884806 0.44353854],"[7.75263889e-13 3.72390734e-12 8.99068678e-12 1.16683313e-11
 9.86014266e-12]",[0.32240847 0.3507233  0.38545201 0.46776499 0.46185227],"[5.19505556e-13 2.16184620e-12 4.34642735e-12 3.38463698e-12
 2.61877980e-12]",[0.21604642 0.20360599 0.18634162 0.13568476 0.12266449],"[1.16811344e-14 4.62597099e-14 9.30802353e-14 8.47339754e-14
 7.67571750e-14]",[0.00485783 0.00435681 0.00399057 0.00339685 0.00359533],607
"[1.95483052e-09 1.39657755e-08 3.00793650e-08 5.04801028e-08
 3.92426011e-08]","[2.89453221e-06 5.82209305e-06 8.50358921e-06 8.93942484e-06
 9.22136696e-06]","[8.37831673e-12 3.38967675e-11 7.23110294e-11 7.99133165e-11
 8.50336086e-11]",[ 0.12372399  0.17038544  0.15801169  0.06478928 -0.02734637],[0.64525372 0.52563865 0.41223532 0.28521852 0.80531803],"[2.89453287e-06 5.82210980e-06 8.50364241e-06 8.93956737e-06
 9.22145046e-06]",[0.03541667 0.0374349  0.03548177 0.03261719 0.03125   ],"[1.33368960e-12 5.38745296e-12 1.10918042e-11 1.06614761e-11
 1.03541821e-11]",[0.35316633 0.35443725 0.34452766 0.30622667 0.28415971],"[1.92732078e-12 7.73509474e-12 1.64630383e-11 1.84806310e-11
 1.97367719e-11]",[0.51036223 0.50888718 0.51136605 0.53081412 0.54165509],"[1.04510795e-12 4.13599886e-12 9.54807515e-12 1.36489045e-11
 1.55981085e-11]",[0.27674875 0.27210485 0.29657718 0.39203376 0.42807379],"[6.27563419e-13 2.50175395e-12 4.92445516e-12 3.80360179e-12
 3.42639251e-12]",[0.1661813  0.16458887 0.15296078 0.10924982 0.09403376],"[1.30135505e-14 4.86698587e-14 9.23403426e-14 6.96452241e-14
 5.91749057e-14]",[0.00344604 0.00320196 0.00286823 0.0020004  0.00162399],608
"[ 4.27102572e-09  1.00539186e-08  1.08169677e-08 -1.75126585e-08
 -4.23463390e-08]","[2.72099407e-06 5.48472105e-06 8.05365376e-06 8.68186338e-06
 9.06173195e-06]","[7.40380874e-12 3.00821650e-11 6.48613388e-11 7.53747518e-11
 8.21149860e-11]",[-0.00140707  0.01824702  0.03340284  0.0279645  -0.05493377],[0.41248957 0.49416732 0.55080864 0.4279652  0.42924806],"[2.72099742e-06 5.48473027e-06 8.05366102e-06 8.68188105e-06
 9.06183090e-06]",[0.03483073 0.03580729 0.03424479 0.03164062 0.03079427],"[1.55155528e-12 6.01009683e-12 1.19792597e-11 1.12028572e-11
 1.17902708e-11]",[0.44081123 0.42246186 0.39529776 0.32606449 0.33200985],"[1.57515901e-12 6.37823443e-12 1.37384833e-11 1.63216180e-11
 1.69790761e-11]",[0.44751727 0.448339   0.45334952 0.47504845 0.47812477],"[7.93678648e-13 3.58079729e-12 8.93213508e-12 1.41300321e-11
 1.44352769e-11]",[0.22549146 0.25170148 0.29474717 0.41126131 0.40649229],"[5.31934406e-13 2.11278463e-12 4.21806788e-12 3.65538019e-12
 3.39331105e-12]",[0.15112749 0.1485119  0.13918997 0.10639158 0.09555444],"[1.09963570e-14 4.20009833e-14 7.96009514e-14 5.63315369e-14
 5.16446659e-14]",[0.00312417 0.00295233 0.00262671 0.00163956 0.0014543 ],609
"[-3.88572731e-09 -8.83994405e-09 -1.29619793e-08 -1.03903532e-08
 -5.70064827e-09]","[2.62275202e-06 5.34548480e-06 7.93169353e-06 8.60111103e-06
 8.97859102e-06]","[6.87882817e-12 2.85742077e-11 6.29117623e-11 7.39791110e-11
 8.06150967e-11]",[0.26479728 0.24592094 0.20804387 0.12557416 0.05063905],[0.9163174  0.84277591 0.6142784  0.16855903 0.18586594],"[2.62275490e-06 5.34549211e-06 7.93170412e-06 8.60111731e-06
 8.97859283e-06]",[0.03613281 0.03613281 0.03574219 0.03183594 0.0296224 ],"[9.92283639e-13 4.41872446e-12 9.71862111e-12 1.03948606e-11
 9.38739897e-12]",[0.34076604 0.36376284 0.36499362 0.34476712 0.29064469],"[1.41177866e-12 5.99745700e-12 1.33741889e-11 1.55571750e-11
 1.60800605e-11]",[0.48482732 0.4937289  0.50228254 0.51598599 0.4978572 ],"[9.32692116e-13 3.77445905e-12 8.73529213e-12 1.15491626e-11
 1.42264802e-11]",[0.32030136 0.31072495 0.32806361 0.38305194 0.44046821],"[4.90409334e-13 1.89443051e-12 3.70063300e-12 3.16736300e-12
 3.33143241e-12]",[0.16841439 0.15595528 0.13898139 0.10505217 0.10314498],"[1.02601556e-14 3.80313301e-14 7.26216443e-14 5.92069636e-14
 5.87683706e-14]",[0.0035235  0.00313085 0.00272739 0.00196372 0.00181954],610
"[-2.36915813e-10 -4.94030063e-09 -7.63332760e-09  7.46681070e-09
  3.02716698e-08]","[2.61194267e-06 5.51118923e-06 8.18191708e-06 8.56031261e-06
 8.35148237e-06]","[6.82224449e-12 3.03732067e-11 6.69437671e-11 7.32789520e-11
 6.97472578e-11]",[ 0.32822767  0.31488954  0.25857709  0.06717947 -0.0418169 ],[0.70885978 0.88601998 0.88536274 0.77837303 0.80019217],"[2.61194268e-06 5.51119144e-06 8.18192064e-06 8.56031587e-06
 8.35153723e-06]",[0.03313802 0.03313802 0.0327474  0.03222656 0.03053385],"[1.27347135e-12 5.55478465e-12 1.17350477e-11 1.11128386e-11
 9.94278782e-12]",[0.42677793 0.42058712 0.40682944 0.36911857 0.36352368],"[1.52477939e-12 7.00397164e-12 1.54976661e-11 1.59636505e-11
 1.37702594e-11]",[0.51099869 0.53031404 0.53727151 0.53024074 0.50346195],"[7.15597957e-13 3.25436195e-12 7.66003621e-12 9.78065781e-12
 9.24362813e-12]",[0.23981805 0.24640788 0.26555736 0.32486951 0.33796132],"[3.97084883e-13 1.60950732e-12 3.29884350e-12 3.04869299e-12
 2.77056649e-12]",[0.13307489 0.12186576 0.11436397 0.10126388 0.10129619],"[1.07724895e-14 4.12853605e-14 7.72397135e-14 5.02391504e-14
 4.51494505e-14]",[0.00361018 0.00312597 0.00267774 0.00166872 0.00165073],611
"[ 9.12205505e-09  2.48358498e-08  3.77070211e-08  2.36286168e-08
 -3.97461813e-09]","[2.73031617e-06 5.54907252e-06 8.06821535e-06 8.43714046e-06
 8.62198702e-06]","[7.45462637e-12 3.07922058e-11 6.50960989e-11 7.11853391e-11
 7.43386602e-11]",[0.19936877 0.1915771  0.17720272 0.16480533 0.20572031],[0.9013032  0.79638589 0.78766801 1.11361984 1.91257395],"[2.73033141e-06 5.54912810e-06 8.06830346e-06 8.43717355e-06
 8.62198794e-06]",[0.03040365 0.0297526  0.0296224  0.02923177 0.03261719],"[1.57819290e-12 6.34750258e-12 1.25547159e-11 1.06890298e-11
 1.03439192e-11]",[0.47422825 0.46864637 0.44757871 0.3720317  0.3432238 ],"[1.67799472e-12 6.96611100e-12 1.46283930e-11 1.53391161e-11
 1.62738274e-11]",[0.50421752 0.51431923 0.52150581 0.53387796 0.53998536],"[7.92221016e-13 3.22901352e-12 7.25499305e-12 9.81012377e-12
 1.13040794e-11]",[0.23805302 0.23840329 0.25864229 0.34144137 0.37508309],"[3.32627701e-13 1.30341244e-12 2.63296175e-12 2.53250739e-12
 2.63248919e-12]",[0.09995068 0.09623305 0.09386573 0.08814392 0.08734919],"[1.82628285e-14 7.09844763e-14 1.33825627e-13 8.75490241e-14
 6.64342165e-14]",[0.00548776 0.0052409  0.00477092 0.00304714 0.00220437],612
