epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
279,"[0.959841264075617, 0.9619870351140061, 0.9636824551280732, 0.9678017960405538, 0.9697110064511913]","[-23.085907885457054, -21.482719515388027, -20.61307842387478, -20.37942727712155, -20.491662369655945]","[0.21412953699552556, 0.2056580595677998, 0.21231039763601334, 0.17400415702619368, 0.1646254305964953]"
280,"[0.9587104532006856, 0.9608583054728979, 0.9626343167261383, 0.9666727671217064, 0.9674888313881853]","[-23.18948912930546, -21.617325031319506, -20.750903082109133, -20.49647270974614, -20.57114223618052]","[0.45172724328137, 0.447327333550775, 0.4582832145530615, 0.4786743266602276, 0.4552943101905019]"
281,"[0.9611919566029573, 0.9622272782357029, 0.9638518590283504, 0.9690842523535249, 0.971628487348278]","[-23.020369603317203, -21.439150572160848, -20.566409211916028, -20.29156583380775, -20.376907148565543]","[0.3763314557328512, 0.385023252907246, 0.35883439817786245, 0.3010848427035832, 0.3070168517676376]"
282,"[0.9582382010458975, 0.9595369687001756, 0.9606880163215032, 0.9637702958421756, 0.9656152600946156]","[-23.29437789629999, -21.728018479876493, -20.910171023309477, -20.880227307102665, -20.937468965162957]","[0.19528064849278015, 0.21041409640577718, 0.23394272333866412, 0.24674466332697498, 0.25421833255598986]"
283,"[0.9587923979386289, 0.960062682405849, 0.9623924393579492, 0.9667415716290714, 0.966546081955835]","[-23.044482506749574, -21.483476338018825, -20.627596837009115, -20.41222475678292, -20.561965009127153]","[0.5099380898275582, 0.554812046898201, 0.5852742135142498, 0.6678936043739232, 0.6540346544205368]"
284,"[0.9598807308276017, 0.9614509551500975, 0.9625804924372132, 0.9658742362278638, 0.9675857491333408]","[-23.064874454699147, -21.4689798937066, -20.61498117727144, -20.41964098182839, -20.563342338022224]","[0.449971058552127, 0.460708466328113, 0.46697975376732953, 0.47422216413063273, 0.4792624332609056]"
285,"[0.955519411260928, 0.9562050575626019, 0.9580286924672137, 0.9620604735500092, 0.9628094242545557]","[-23.3276479834652, -21.690399539658717, -20.78199681075826, -20.49113216277489, -20.677425553712446]","[0.4198027848717763, 0.5341985349646242, 0.5486650567274515, 0.499345164396083, 0.37218103252734924]"
286,"[0.9548243068777454, 0.9565648332232737, 0.9589025865611543, 0.9639376318630939, 0.9647696773610354]","[-23.65519759255679, -22.101782542023816, -21.251734037768898, -21.028148443390467, -21.01160607390827]","[0.20374955215464838, 0.12946036317873513, 0.12760378960056942, 0.19160399845728943, 0.2509200855855634]"
287,"[0.9565898210982792, 0.9569105512874695, 0.9585548659097275, 0.9635793674848543, 0.9663354642555805]","[-23.080551041636216, -21.484825432911958, -20.657810902039913, -20.61066924928168, -20.827339747324665]","[0.719721181285925, 0.6501298310742353, 0.6173634520198151, 0.6290429610863657, 0.6459404154513992]"
288,"[0.9570670475230278, 0.9585636239540655, 0.9606194332997572, 0.9672043196867551, 0.9683517533046218]","[-23.086738954217648, -21.486736934733713, -20.605407868166694, -20.346927721782237, -20.573469055338986]","[0.3395216946318837, 0.3281938469549855, 0.3435260181464745, 0.3834464402295471, 0.4609345167175975]"
289,"[0.963249395486468, 0.9647395194555018, 0.9662699708557336, 0.9696306622154226, 0.9694065975269185]","[-23.002376828133777, -21.47684512477011, -20.64010452002794, -20.47209051449, -20.53119036939474]","[0.2730582769624229, 0.24271556831116947, 0.23735121926932443, 0.22618560491965445, 0.23801134189807768]"
290,"[0.9576873225875157, 0.9582802609285688, 0.9590411115184719, 0.9642751956133285, 0.9669711865116953]","[-23.53092123697187, -22.025625853805437, -21.215939347333528, -21.075493817534344, -21.027119949575027]","[0.15904453869560506, 0.13182077912608262, 0.13061637855897903, 0.2237070458535269, 0.36530735307942536]"
291,"[0.9602333794534219, 0.9620454674562856, 0.9637170394887373, 0.9690847679070336, 0.9693148476806915]","[-23.0226567340952, -21.53663555363135, -20.716771961235064, -20.453353952166527, -20.38925800547671]","[0.6887094114205281, 0.6571311327858146, 0.6126906698113801, 0.5541919755041311, 0.56595248172322]"
292,"[0.959112043690476, 0.9607056658609743, 0.9620038808485318, 0.9667850085905929, 0.9675378346751042]","[-23.2225881270869, -21.642331582250176, -20.782097737963255, -20.558462120043377, -20.63348693291186]","[0.3572006720569397, 0.40936174328682445, 0.43541916504314176, 0.40456643232068873, 0.30660876686279837]"
293,"[0.9609956460242062, 0.9611008373144209, 0.9620732699261973, 0.9651680961241781, 0.9673727339048905]","[-23.100994462241474, -21.605289944079217, -20.793580676089938, -20.580315526656705, -20.52199694118085]","[0.2661199540732053, 0.2523410020402324, 0.25404605302380306, 0.2758125804556179, 0.34981075513998816]"
294,"[0.9588224170905946, 0.9623607016412629, 0.9647736828544092, 0.9697341395982476, 0.969432434023235]","[-23.12158572490218, -21.565137858433864, -20.72405047906655, -20.576668624010274, -20.699725459075037]","[0.5411471672854106, 0.5654953784215249, 0.5838649101815813, 0.5314598834965266, 0.4831174631158978]"
295,"[0.9623253263172684, 0.9634223110740947, 0.9652077131910217, 0.9689843607293811, 0.9690425642954862]","[-23.044783514061947, -21.348204621138663, -20.47101683107244, -20.395093739104798, -20.745050378478375]","[0.17114360381867494, 0.18617891885059157, 0.2232722760810711, 0.2657191305146436, 0.19390759714584774]"
296,"[0.9605700563795857, 0.9623157114875981, 0.9640771071318237, 0.9687275736844845, 0.9716289972430003]","[-23.197409148171836, -21.640446708110566, -20.752695671059648, -20.450069941848607, -20.536619963151754]","[0.3978161765663994, 0.42858070327618425, 0.46586600544461965, 0.5218190820101672, 0.41639768398005517]"
297,"[0.9627551816094605, 0.9636759742072984, 0.96540966350607, 0.969170133770948, 0.9705145371665523]","[-23.325733904742673, -21.81336750755972, -20.98176990326265, -20.767240994197294, -20.764141726971015]","[0.19192386504690023, 0.2101542152057471, 0.22479199637251157, 0.32746807034840497, 0.35628611621790385]"
298,"[0.9580176933286163, 0.95937889069184, 0.9611431005774699, 0.9666729249075322, 0.9686031951367831]","[-23.272881062812996, -21.734682599935535, -20.897045454496975, -20.702787668422538, -20.718617734263773]","[0.499638779998686, 0.5186155558916139, 0.507446294071109, 0.45155880929011516, 0.3062560785271468]"
299,"[0.9576273074593546, 0.9597873075228892, 0.9621033541616826, 0.9674958969478549, 0.9679327437240866]","[-23.289174829068656, -21.70932541901368, -20.862234289058872, -20.72323639667908, -20.820670797403714]","[0.40659529268063993, 0.39526507271827993, 0.3944015283184555, 0.4322275749141088, 0.4397141751006735]"
300,"[0.9604314355737749, 0.9615503321255011, 0.9632882631586253, 0.9673189277689959, 0.9690592810776673]","[-23.115703807691588, -21.57151201340148, -20.729919428901248, -20.544212528893098, -20.559799427274807]","[0.3956791956125659, 0.4681111275701387, 0.5142956967804301, 0.5680635067204978, 0.5022254501934368]"
301,"[0.9598246807463112, 0.961067676828667, 0.9628564563906068, 0.9672169830976032, 0.9692257416801904]","[-23.16510023064363, -21.63665344267391, -20.77778505343543, -20.524266471742163, -20.520665458097287]","[0.396557864385742, 0.3923843176650142, 0.4316343476382186, 0.5022796105402135, 0.41023149183830876]"
302,"[0.9596792566837511, 0.9602971252051338, 0.9616531147613, 0.9649339899441732, 0.9679748370163949]","[-23.423784726183076, -21.91808215087771, -21.10488457099995, -20.936503730757266, -20.900754998740812]","[0.27401122054319516, 0.33463336779487074, 0.32636857734872243, 0.3278076619169133, 0.30493453969861367]"
303,"[0.9594068611607207, 0.9614763737570869, 0.9633208674995047, 0.9673859688622146, 0.9684730144300937]","[-23.02894521499988, -21.528681846778518, -20.702642635680025, -20.49187801476897, -20.618850617199985]","[0.3218356827741342, 0.3814681823650165, 0.3647122613341264, 0.23469939073288915, 0.13940803597610413]"
304,"[0.9593387418432758, 0.9600458692061723, 0.9609995620086694, 0.9632543784459457, 0.9647824933089645]","[-23.172891597523407, -21.663125308817502, -20.848095299104056, -20.700055901132068, -20.698432874542803]","[0.3896021771534342, 0.382583195238034, 0.3863749972170318, 0.3873687313076777, 0.35786645707068476]"
305,"[0.9591890422782587, 0.9600837803867369, 0.9612454316518586, 0.9663729834292792, 0.9681359123146143]","[-23.41663026635095, -21.926642875953792, -21.120842298116, -20.917929313263834, -20.849118315295506]","[0.4275630251053639, 0.4705657701204234, 0.46593193097929153, 0.41798937365558786, 0.3801126521840628]"
306,"[0.9625552074809446, 0.9634154159268564, 0.9649701181193507, 0.9697954733723527, 0.9718552473959776]","[-22.795641373434275, -21.295473310497584, -20.479099927517993, -20.29084783869795, -20.388639814245465]","[0.21695632938021353, 0.19673920456028637, 0.19056226393252187, 0.21223759403644218, 0.27078935508903135]"
307,"[0.9588782077445056, 0.960524836123699, 0.9623171570076897, 0.9667280431256928, 0.9684001627990084]","[-23.275639514778117, -21.666944849589292, -20.795557807544114, -20.531238229379852, -20.586146932124926]","[0.3825264473823721, 0.3946234304054713, 0.3979856878423855, 0.414626194086285, 0.4238198662951084]"
308,"[0.954206542123862, 0.9558967927316075, 0.9582294800162944, 0.9586137645394822, 0.958962752433107]","[-22.04386534043242, -20.66903495484336, -19.843263613374, -19.490342869415674, -19.717223066872492]","[0.48744284295169754, 0.3901446007520274, 0.3567645451752206, 0.45032188677627566, 0.46427536988687107]"
309,"[0.9381930969602154, 0.938360079315865, 0.9416521375590431, 0.9532607478423071, 0.9557860239822584]","[-21.679511088033742, -20.421100546661645, -19.728410252699007, -19.545256458152128, -19.312871956118492]","[0.39348156160984693, 0.38512676810705676, 0.36922377706077397, 0.38374406408692335, 0.47995930920704716]"
310,"[0.9417708931437627, 0.9447421230604026, 0.9493263213585192, 0.9612329891609238, 0.9646318409770002]","[-22.743791683404456, -21.370102717318012, -20.544349223081063, -20.17092407720965, -20.109519235269904]","[0.2728078133237457, 0.2542082534154959, 0.2536435364617627, 0.2644884761217277, 0.28860371789024125]"
311,"[0.9421482232007276, 0.9442740743133662, 0.9487304082969125, 0.960465702169564, 0.9593617184690416]","[-21.74925296906532, -20.584952851426955, -19.813567990600696, -19.256647577695823, -19.211145779571478]","[0.7421182122299376, 0.6896556842574403, 0.6846747972934606, 0.8079454816170105, 0.8135109952886473]"
312,"[0.942692178664269, 0.945668262253545, 0.949866734709765, 0.9599333501322772, 0.9594102964991378]","[-22.636370181013973, -21.30444177657238, -20.55415129536459, -20.326671019058615, -20.228092573667283]","[0.37101243342901746, 0.331623443690077, 0.3212124104596659, 0.3124165149309767, 0.3092372057028652]"
313,"[0.9381511295207775, 0.9406981438697685, 0.9477873772512898, 0.9609079213764573, 0.9607285763225112]","[-21.674519987485034, -20.50214778786752, -19.798294705796245, -19.51405543253617, -19.685701526297528]","[0.22650779889149977, 0.2596731915454542, 0.30603532580870074, 0.45438637459548165, 0.2919907320748583]"
314,"[0.9451332757328221, 0.9473648185108614, 0.9511570931002323, 0.9625726346043775, 0.9674174776321222]","[-23.484140640329304, -22.020930998876228, -21.188794723855935, -20.900826614540534, -20.84401460289634]","[0.4504512398318159, 0.3542056695223653, 0.29834145151039404, 0.22015831034174752, 0.20782010567962622]"
315,"[0.9407910208048218, 0.9421820570635, 0.9472550960505796, 0.9577748919390927, 0.9575083938953607]","[-22.823287889922735, -21.754075257663008, -21.091849161958347, -20.534303004287604, -20.374386128894752]","[0.6628521716130755, 0.5745503474488044, 0.44980745798041394, 0.22185912062680344, 0.233616382170557]"
316,"[0.9446084181725855, 0.9505267765062815, 0.9551714395756663, 0.9656251754703434, 0.9649848170686727]","[-22.889159366151457, -21.52201652493756, -20.73970736638006, -20.439147745914376, -20.40812941913612]","[0.2668094394658486, 0.25068978743284753, 0.22454977892015207, 0.2272703780772419, 0.4223891858504825]"
317,"[0.9507647185548905, 0.9540182926763797, 0.9572224251871397, 0.9643024261634098, 0.9658545122422253]","[-23.03769497560747, -21.463582004359946, -20.571070561958738, -20.196652453052256, -20.253257116039485]","[0.7329356314224075, 0.7861532935985018, 0.816275002358462, 0.936678201691568, 0.859530737829057]"
318,"[0.9442549410686027, 0.9439885634533464, 0.9463471439733855, 0.9556002820006111, 0.9551235905759492]","[-21.460793009398035, -20.314861848881318, -19.62960625488324, -19.309102821008402, -19.392913364673543]","[1.11169675890026, 0.970949749672637, 0.9230904831634192, 0.8110163561121014, 0.6667010690058525]"
319,"[0.9266179672529827, 0.9286187070035211, 0.9344696880115958, 0.9484237218979558, 0.9471570290030809]","[-22.319015629288636, -21.142185918905994, -20.511338490306912, -20.404479766122385, -20.238731135277284]","[0.9646677721076395, 0.8539012032462747, 0.7888680940540391, 0.6224584894755943, 0.823229952777726]"
320,"[0.9409190874490413, 0.9441162515255619, 0.9483725398713114, 0.9596363773103616, 0.961994216954337]","[-23.76256311570212, -22.221747188610944, -21.34274914765758, -20.996010380709993, -21.103803184271303]","[0.49198956543200273, 0.5840567494921711, 0.619893583506396, 0.6265610481082244, 0.526003932093736]"
321,"[0.9538111332214113, 0.9567023555053925, 0.9593960875666697, 0.9656110561340786, 0.9662950152823085]","[-23.18277542709148, -21.598558050593226, -20.69995680101386, -20.313188336110283, -20.455083107867228]","[0.16980259124260494, 0.11368252444180357, 0.09535247617317436, 0.1023084484397176, 0.12497431542839242]"
322,"[0.952887413256704, 0.9560475230730535, 0.9590679507290026, 0.9665188596372102, 0.9670342529604551]","[-23.427649920906017, -21.84153693226952, -20.985436604455135, -20.742533464080378, -20.847830613743454]","[0.3212341928749455, 0.3532917665060933, 0.36489619887333213, 0.40132493754279225, 0.45604514518211253]"
323,"[0.9498020741342833, 0.9537635478322521, 0.958383334278472, 0.9664115264001784, 0.9672117765783362]","[-23.431863683651937, -21.89916518640777, -21.05193137743365, -20.70858022719136, -20.710297360737695]","[0.40643821200988955, 0.4069528900016168, 0.3975426728897889, 0.37848153777946575, 0.38856716191302904]"
324,"[0.9465686516848757, 0.9478623576134546, 0.9516692985464752, 0.9628155599607808, 0.966223176646883]","[-23.79038993461175, -22.337223526255382, -21.511259940970618, -21.177811303122667, -21.009932510360162]","[0.2249431539818952, 0.2596018038843368, 0.277104018989174, 0.2767130242751942, 0.24351703134004796]"
325,"[0.9351675927624827, 0.9416291274875699, 0.9482008177172336, 0.9618441053333671, 0.9655538670297272]","[-23.970726341318976, -22.392302759756227, -21.49001632419432, -21.09254638568769, -21.06354914996011]","[0.35224264613780953, 0.30150352273204994, 0.3050272624991394, 0.3551828048592919, 0.4543232768731337]"
326,"[0.9294761776340073, 0.9331227956174152, 0.9398703208504556, 0.9569484298343166, 0.9625253118780415]","[-23.801502611961553, -22.291010849527385, -21.43356855904123, -21.137224474744265, -21.03983625650454]","[0.41866998903236763, 0.3953815167903156, 0.3850310558629145, 0.34024067512197304, 0.2826241723190125]"
327,"[0.938560451829625, 0.9406419993785957, 0.9439176773165877, 0.9527793233470866, 0.9576751286373063]","[-24.20000544855865, -22.792912905810965, -22.03095335398328, -21.97005141009265, -21.731713707440562]","[0.3495831102992826, 0.4124604680309416, 0.43842339642591915, 0.4069491781424068, 0.3826616879385468]"
328,"[0.9192955295524361, 0.9181794199581091, 0.9220744084511845, 0.9372168764399571, 0.9492659572591954]","[-24.410484844865028, -23.030340936738597, -22.295091603476834, -22.28340424869548, -22.037825631449344]","[0.2713804582605983, 0.3210411629942129, 0.347484334831663, 0.36081538866000396, 0.284406759911369]"
329,"[0.9330297690012743, 0.9340612076723847, 0.9358182872978504, 0.9403405151381329, 0.9477696033432141]","[-24.46810089002186, -23.085246529205236, -22.354913589005346, -22.343217475762923, -22.13152808583836]","[0.44010083358352425, 0.43963558178237644, 0.42941029170843004, 0.38607438101862307, 0.34217231147467364]"
330,"[0.9355813020929357, 0.9348142038701098, 0.9353461388515434, 0.9377058806249353, 0.942548915554145]","[-24.33188936893861, -22.91783007675089, -22.184858535739032, -22.10999572582258, -21.9724948248658]","[0.4710544848321654, 0.4490946484810874, 0.44528337412304914, 0.5317755766915531, 0.5515997934531741]"
331,"[0.9041792526680856, 0.9013998559951409, 0.9048130071701534, 0.9232169762690035, 0.9390226505367926]","[-24.806559208152372, -23.368722735155266, -22.585490011531373, -22.492160017965112, -22.34835552820763]","[0.4106181614027307, 0.42969179105164895, 0.4362390588961981, 0.37133796597399255, 0.3760569672610257]"
332,"[0.9355320606535013, 0.9360196014765569, 0.9380854473430787, 0.9441049157531298, 0.9484403380202138]","[-24.46172673234487, -23.06577555296504, -22.330517638602995, -22.324615018356166, -22.092738806752564]","[0.3118329642349569, 0.3008391800779517, 0.3059129780675508, 0.3468222550552929, 0.43016952145576776]"
333,"[0.9247679153254861, 0.9230986684795909, 0.925434324725687, 0.9376095072034395, 0.9468482887516511]","[-24.57220414368294, -23.169532331312205, -22.410707906575936, -22.35128979514909, -22.179574352383536]","[0.5214940048526499, 0.48731705128753083, 0.4714649073901067, 0.530692325503329, 0.49412943241043894]"
334,"[0.9140456469559853, 0.9135278736976167, 0.9178937084875827, 0.9360785476103303, 0.9480585006063238]","[-24.616908835856833, -23.23979891208569, -22.46552824227326, -22.273343810877872, -22.026257686862955]","[0.26118207883054345, 0.2823072998022514, 0.34296751734157715, 0.4849367945197493, 0.47566089370263076]"
335,"[0.9256195556727378, 0.9277141002223942, 0.9324614300679365, 0.9461723970155456, 0.9503415379291515]","[-24.34870820849997, -22.93983882998251, -22.1788988217357, -22.129113519299235, -21.903155820685924]","[0.3586483808607931, 0.34203892680186476, 0.34856979782725694, 0.36576049234702024, 0.32383820238988076]"
336,"[0.9117411376443374, 0.9135081384218162, 0.9199445427634017, 0.9456278696745392, 0.9543276283732609]","[-21.89055270966314, -20.990862624850013, -20.435541557537455, -20.125183021387944, -20.30962808486813]","[1.0806216817521235, 0.9864744212765436, 0.9300764574168414, 0.920186646313291, 0.8070221030786345]"
337,"[0.9380752014656649, 0.9375996571960584, 0.9417164673624611, 0.9518902309847689, 0.9611603097670004]","[-24.192653906124765, -22.844615752192812, -22.08142495019278, -22.050346837965904, -21.67109161716984]","[0.2705971039222595, 0.3097527581725296, 0.3451074433656085, 0.24940769817255404, 0.15136376528745582]"
338,"[0.9332183700350319, 0.9351306832339055, 0.9385262353624226, 0.945803315017393, 0.9478909644362936]","[-24.392120095144907, -23.01203086556015, -22.244269575830852, -22.199381499824888, -22.03896865164378]","[0.576411992266796, 0.5404643311505846, 0.5196279873647343, 0.6569196282997569, 0.7186065896897144]"
339,"[0.9237941880382726, 0.9236264035279045, 0.9251068484731233, 0.9346439964171351, 0.9456814027713402]","[-24.470976335425544, -23.080275220644122, -22.359142041561864, -22.3452424502996, -22.284025813669892]","[0.3511092492800086, 0.33630830506361153, 0.34114860155974175, 0.3992198874064801, 0.45998782920466436]"
340,"[0.9286101498738191, 0.9275134699233948, 0.9291060420712486, 0.9363961527929322, 0.9460330242506696]","[-24.52979836987562, -23.155206428634017, -22.443102799030584, -22.45840979186552, -22.36552251097187]","[0.3030910509219153, 0.2774710774999323, 0.29281340550220897, 0.36925931936861567, 0.4921614588829857]"
341,"[0.9396365646676235, 0.939308917591798, 0.9401473654387359, 0.9444118331923349, 0.9485722227150694]","[-24.50235381798751, -23.116952366780144, -22.395918013126945, -22.391279417681325, -22.300105228698836]","[0.45477163701558393, 0.4632925396859667, 0.4614683898930005, 0.453304676908692, 0.49024805036369057]"
342,"[0.929988588770429, 0.9307010519634349, 0.9328706398455977, 0.9408537399851308, 0.9443669632554886]","[-24.486967792831344, -23.103345514379534, -22.372243293933437, -22.33501700728982, -22.29058615976872]","[0.32049242682783596, 0.29104466617254254, 0.28317880065210943, 0.2827414130488594, 0.3667255799082034]"
343,"[0.9260466414129737, 0.9272629380615505, 0.9299352339031626, 0.9396278776785146, 0.9457202533744687]","[-24.497610062651116, -23.162289085075198, -22.445850963118314, -22.426332039433323, -22.24276699771254]","[0.33794633498008697, 0.3134800580592978, 0.3398558553473744, 0.41409525497120286, 0.3771688467283378]"
344,"[0.9211198501105246, 0.9220385045898614, 0.9255326791086118, 0.9382828285078334, 0.9453379529046043]","[-24.386906621915468, -23.009876211048724, -22.276011298881386, -22.29973462890567, -22.23404884543245]","[0.29390348859352383, 0.2492972004031303, 0.23478259201687396, 0.23630658879095362, 0.3138641641953964]"
345,"[0.9107184305025013, 0.9106773785738275, 0.9144123566489957, 0.9300088028910388, 0.9418162213409143]","[-24.818255673177713, -23.50175313254559, -22.77355838412419, -22.666800023065306, -22.446352050683746]","[0.41490720623512817, 0.3735352214173022, 0.37960519964023204, 0.4051655328940586, 0.4475545386039501]"
346,"[0.9226924390370326, 0.9236848229108962, 0.9255396009552347, 0.9323479150765526, 0.9427961840774367]","[-24.662706429878227, -23.247575643528382, -22.515454694494398, -22.571185397610098, -22.464447806205374]","[0.2702668669383551, 0.30116483230204955, 0.3139360206468245, 0.31080262402519726, 0.164559063613066]"
347,"[0.9014310651794673, 0.8993429566943322, 0.9038182381377068, 0.9221171310073749, 0.9392892899232742]","[-25.105954839458562, -23.747257163261366, -22.980885080484992, -22.816515622996043, -22.617998479240164]","[0.39967537431574446, 0.401891083908315, 0.3554632181370328, 0.31951337275364405, 0.32518268710901915]"
348,"[0.9317229712253413, 0.9320402075223799, 0.9343651446117117, 0.9452252807284548, 0.9530498113216246]","[-24.55846845971835, -23.153959070783674, -22.386821834422495, -22.26737815378225, -22.0745900044581]","[0.251588994263452, 0.2924847245432553, 0.28654729600939194, 0.3046763997665322, 0.37674002526399364]"
349,"[0.9125335285445138, 0.9126601086325025, 0.9160347809410122, 0.930349980430193, 0.9404715955149513]","[-24.926702513586207, -23.54293472120735, -22.788809513298123, -22.68786131796787, -22.571787725768612]","[0.340201898619166, 0.3182726187438554, 0.2927970929774684, 0.3197236404862827, 0.42081191420447983]"
350,"[0.9291034756490416, 0.9297394963452393, 0.9325732557435089, 0.9402952488554165, 0.9437198121675913]","[-24.7178219408215, -23.34323843682753, -22.626389001750077, -22.644693608930883, -22.612617947458737]","[0.36858141889180285, 0.41257435792051195, 0.39136249850180355, 0.3177415025620613, 0.3716725360889977]"
351,"[0.9006121402137557, 0.8990227136790043, 0.9027689015122964, 0.9196263354454336, 0.9336641638784476]","[-24.808139593342844, -23.44694523395705, -22.72425749577586, -22.76408714277685, -22.555689364552443]","[0.30827349231444645, 0.32870355052600086, 0.34788334593987286, 0.3961859277057598, 0.4557350854352511]"
352,"[0.9039990903431038, 0.8984626168360156, 0.8996324902431043, 0.9107589075672905, 0.9187250698923038]","[-22.0739458093614, -21.01797354526311, -20.06461197466889, -19.11964908250481, -19.024097221559547]","[0.5774888058893687, 0.5898985487259665, 0.6054056164615398, 0.6577902144452334, 0.6550248313199712]"
353,"[0.9237765127251437, 0.9292316002886655, 0.9382939290339832, 0.9564624623387515, 0.9600115673977992]","[-24.16454459517726, -22.718254108472898, -21.818712749385888, -21.44901581567297, -21.48083894434969]","[0.3481803520960357, 0.323355364770156, 0.3121101307899915, 0.29728488836225225, 0.24935326265711272]"
354,"[0.9249750336137877, 0.9277264034478576, 0.933888869285864, 0.950309427019127, 0.9567453990441631]","[-24.263451997766566, -22.820363231310335, -22.00927603163952, -21.873124119997733, -21.803650768743243]","[0.31758018618384254, 0.3187944583344065, 0.3057804868224357, 0.2796548862417514, 0.2486843568755822]"
355,"[0.9326055663674039, 0.9342689474058388, 0.9381674057046688, 0.9471581874640346, 0.9515114791187848]","[-24.52478060387279, -23.061080954485472, -22.29617260427036, -22.324680820429272, -22.269712911444422]","[0.31205189947965845, 0.30836842136012776, 0.28841503025594545, 0.2514076724836699, 0.2998896880985426]"
356,"[0.922343118308984, 0.924458713256722, 0.9284241170111431, 0.9404413801705142, 0.9460663899166977]","[-24.53943185606232, -23.113126593727827, -22.378721650641072, -22.401001299515006, -22.34526848975204]","[0.3716656667296863, 0.3701701040958399, 0.36306611001810074, 0.41154191491721215, 0.45856487289737197]"
357,"[0.9272514829172652, 0.9278179732933517, 0.9282322005723784, 0.9318148702909022, 0.9372274596878856]","[-24.47095006230645, -23.065904895509487, -22.337057198667253, -22.338894269302624, -22.27766914349528]","[0.560967353469913, 0.533813942727323, 0.5338903388187485, 0.6059051060345, 0.63654152953895]"
358,"[0.9110324105776373, 0.9111612931776704, 0.9133533965517793, 0.9281075901866518, 0.9369578985692928]","[-24.568276351940444, -23.21005380259978, -22.49312092677453, -22.47541242910017, -22.29309080766385]","[0.3016954233473809, 0.3129372184282782, 0.319572702176031, 0.32443804704317825, 0.3235560850669464]"
359,"[0.9256200126172262, 0.9261167791389948, 0.9276883011124234, 0.9335089118430537, 0.9365974089464245]","[-24.75977950355694, -23.291718495469304, -22.537218607985892, -22.552419716489503, -22.614791744045476]","[0.4218418944171583, 0.4097239797375822, 0.3955539752178952, 0.3615019041088469, 0.3495086355640709]"
360,"[0.9011541974379567, 0.9002510815374972, 0.9027928438580749, 0.9201450340303421, 0.9353187568452488]","[-24.788641350554162, -23.36313927525922, -22.607183540728904, -22.50693452544911, -22.39958557338016]","[0.3309412059823711, 0.36073131503571915, 0.38272923260595226, 0.35531170580594656, 0.26012454941704655]"
361,"[0.9305026925009856, 0.9288860207620326, 0.9323990085217695, 0.9445925810315823, 0.9480327518452625]","[-21.96023774321034, -20.884104479720204, -20.270967677606635, -20.33447978573935, -20.413291947999895]","[1.2872386079953806, 1.1905901532826646, 1.1382878556118237, 1.1450238562555621, 1.0813447660543458]"
362,"[0.9324126288240657, 0.9317233280411347, 0.9363578504415625, 0.9486391766071863, 0.9537248298383116]","[-24.472950037623576, -23.076994029893253, -22.2847728056793, -22.143810166593347, -21.950568077974715]","[0.24841389606372427, 0.24209388452765482, 0.25517937534159585, 0.37618027947530663, 0.39202049054208893]"
363,"[0.9021709088515494, 0.9023582427183735, 0.907419874952755, 0.9249258704295511, 0.9401029348374684]","[-25.033017939517297, -23.6443713555812, -22.86798517904885, -22.73883489264469, -22.49257783477359]","[0.34168236288922244, 0.3037491089459723, 0.2759034671645348, 0.2240637811095327, 0.23162302011904531]"
364,"[0.9216214110368861, 0.9248790581458879, 0.9295364977730919, 0.945691657799639, 0.9515867629101588]","[-24.484686408186015, -22.997640367063315, -22.1987909615893, -22.102170934140368, -22.20346819771224]","[0.3075960749560822, 0.2723151212315463, 0.28529640718687654, 0.3796694456277076, 0.4043580040821548]"
365,"[0.9208415009474722, 0.9248090585489104, 0.9297456303016773, 0.9431159071365988, 0.9481180345173924]","[-24.664762221813405, -23.22371701711351, -22.449527000715296, -22.408834218883687, -22.359280919100712]","[0.35936282429078975, 0.3201108866946454, 0.3141615917160327, 0.3442798827119546, 0.40446660361048153]"
366,"[0.9288703574265353, 0.9293935477211241, 0.931423881436868, 0.938695443913667, 0.9457340830088946]","[-24.64794817855774, -23.27527992134646, -22.539851407027957, -22.48085478059217, -22.31031402503854]","[0.4471617457720942, 0.5331147553520872, 0.56435356011147, 0.6281372064225493, 0.4891729012678784]"
367,"[0.9251705721524145, 0.927340580545466, 0.9323404457296535, 0.9459974021104919, 0.9476496340939609]","[-24.572890607311457, -23.18240501183745, -22.41491926381079, -22.312761018986887, -22.303223559068005]","[0.4022543532032782, 0.37223814957709456, 0.36437907934211167, 0.3768278175832899, 0.3393570270805796]"
368,"[0.9280209060114636, 0.9299781535200046, 0.9347665119071736, 0.9490210208005332, 0.9558795315055288]","[-24.384775874354457, -23.009039629249283, -22.248318706044987, -22.140257130011502, -22.007953870788814]","[0.29263673850628225, 0.31140389606356667, 0.33490557202749777, 0.38907050288242057, 0.409977737650082]"
369,"[0.9200065131611125, 0.9222474548805081, 0.9285270061823178, 0.9463524708215751, 0.9531560787041752]","[-24.446447505101965, -23.013179498517744, -22.2164118131565, -22.059841336533353, -22.148943576704433]","[0.46496596963077425, 0.48302342443311175, 0.47059261550332954, 0.4423969175999595, 0.35748048001799965]"
