mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-2.83385405e-09 -5.70828844e-10 -3.46484623e-09 -2.87236838e-08
 -4.14811074e-09]","[2.55545226e-06 7.85279526e-06 1.21106957e-05 1.17164991e-05
 6.61042783e-06]","[6.53033626e-12 6.16663933e-11 1.46668951e-10 1.37276352e-10
 4.36977561e-11]",[0.1401102  0.13219774 0.13381933 0.14632668 0.13645828],[4.12283936 3.76945078 3.85014459 4.40790085 3.97089407],"[2.55545383e-06 7.85279528e-06 1.21106962e-05 1.17165343e-05
 6.61042913e-06]",[0.02174479 0.02018229 0.0203125  0.02265625 0.02096354],"[1.54156094e-12 1.45854391e-11 3.46905912e-11 3.20861377e-11
 1.03310370e-11]",[0.68217016 0.68221094 0.6823503  0.67938624 0.68241327],"[8.19925855e-13 7.79944605e-12 1.85258568e-11 1.70227063e-11
 5.50672476e-12]",[0.36283285 0.3648068  0.36439633 0.36043579 0.3637449 ],"[1.95909323e-13 1.85414009e-12 4.40431898e-12 4.16651562e-12
 1.31068593e-12]",[0.08669362 0.08672448 0.08663122 0.08822107 0.08657693],"[1.64772225e-13 1.52927129e-12 3.64887661e-12 3.56458917e-12
 1.09309460e-12]",[0.07291486 0.07152926 0.07177197 0.07547598 0.07220401],"[1.02292567e-15 9.42938632e-15 2.23895852e-14 2.45549528e-14
 6.70243840e-15]",[0.00045266 0.00044104 0.00044039 0.00051992 0.00044273],424
"[-1.95811852e-08 -5.49432022e-08 -8.64533275e-08 -9.87986519e-08
 -4.86523606e-08]","[2.28559784e-06 7.07071980e-06 1.08873662e-05 1.04306621e-05
 5.92893553e-06]","[5.22395747e-12 4.99950784e-11 1.18534742e-10 1.08798712e-10
 3.51522765e-11]","[-2.24077810e-02 -3.42741367e-02 -3.22015944e-02  1.27612554e-05
 -2.84807956e-02]",[0.38270414 0.43679998 0.42663078 0.29776337 0.40925594],"[2.28568171e-06 7.07093326e-06 1.08877094e-05 1.04311300e-05
 5.92913514e-06]",[0.02213542 0.02239583 0.02200521 0.0234375  0.02161458],"[1.04366879e-12 1.02325494e-11 2.41504342e-11 2.09161254e-11
 7.10680911e-12]",[0.5734774  0.57952292 0.57830208 0.56534756 0.57632253],"[6.39276861e-13 6.20629405e-12 1.46766441e-11 1.29870473e-11
 4.33286628e-12]",[0.35127124 0.35149497 0.35144436 0.35103038 0.35137126],"[2.55001177e-13 2.44491627e-12 5.79508892e-12 5.29096789e-12
 1.71758297e-12]",[0.1401186  0.13846843 0.13876819 0.14301099 0.13928639],"[2.64959094e-13 2.49043970e-12 5.93099828e-12 5.56991824e-12
 1.77009548e-12]",[0.1455903  0.14104666 0.14202265 0.15055081 0.14354486],"[8.64970013e-16 8.55760076e-15 2.00225683e-14 1.94154159e-14
 5.85370899e-15]",[0.00047529 0.00048466 0.00047946 0.00052478 0.0004747 ],425
"[2.10785260e-08 4.62418939e-08 7.72447742e-08 1.31539676e-07
 4.73102380e-08]","[1.94408296e-06 5.94280538e-06 9.17060472e-06 9.04968589e-06
 5.01307157e-06]","[3.77945856e-12 3.53169358e-11 8.40999910e-11 8.18968147e-11
 2.51308866e-11]",[-0.00472477  0.00977947  0.00588945 -0.00643127  0.0006527 ],[ 0.02921595 -0.00878807 -0.00213244  0.09348772  0.00980933],"[1.94419723e-06 5.94298529e-06 9.17093004e-06 9.05064182e-06
 5.01329481e-06]",[0.01927083 0.01914063 0.01940104 0.01914063 0.01901042],"[9.48428753e-13 9.23649456e-12 2.18275841e-11 1.92084080e-11
 6.43730721e-12]",[0.67201931 0.68129446 0.6795658  0.65704317 0.67660476],"[5.49796098e-13 5.30623529e-12 1.25604297e-11 1.13043918e-11
 3.71491605e-12]",[0.38956389 0.39139402 0.39104824 0.38667824 0.39046294],"[1.38312165e-13 1.25027866e-12 2.99672358e-12 3.13831853e-12
 9.05207348e-13]",[0.09800256 0.09222199 0.09329804 0.10734938 0.09514345],"[1.13130316e-13 1.02900151e-12 2.46452248e-12 2.52602022e-12
 7.43111741e-13]",[0.08015969 0.07590033 0.07672884 0.0864051  0.0781061 ],"[9.10654089e-16 9.15960072e-15 2.13453594e-14 2.02743273e-14
 6.20414622e-15]",[0.00064525 0.00067562 0.00066455 0.0006935  0.0006521 ],426
"[-4.53784824e-09 -3.34151962e-09 -8.52286095e-09 -4.12293564e-08
 -7.59004871e-09]","[2.45781122e-06 7.59555460e-06 1.16979008e-05 1.12318750e-05
 6.37251800e-06]","[6.04083597e-12 5.76924497e-11 1.36840883e-10 1.26155016e-10
 4.06089857e-11]",[0.05874033 0.08997421 0.08358551 0.01876549 0.07331595],[1.75918851 1.74837942 1.75204043 1.75540922 1.75628205],"[2.45781540e-06 7.59555534e-06 1.16979039e-05 1.12319507e-05
 6.37252252e-06]",[0.01901042 0.01848958 0.01901042 0.0186849  0.01901042],"[1.52222100e-12 1.46033636e-11 3.46297789e-11 3.12008607e-11
 1.02652042e-11]",[0.66841367 0.66859433 0.66864826 0.66646231 0.6686377 ],"[9.02846530e-13 8.69079858e-12 2.05950279e-11 1.84191850e-11
 6.09819223e-12]",[0.39644373 0.39789591 0.39765861 0.39344083 0.39721385],"[2.42452153e-13 2.31534031e-12 5.49335355e-12 5.03746760e-12
 1.63046921e-12]",[0.10646176 0.10600458 0.10606829 0.10760223 0.10620278],"[1.26180133e-13 1.17670952e-12 2.80293984e-12 2.74501268e-12
 8.38063194e-13]",[0.05540623 0.05387398 0.0541205  0.05863452 0.05458836],"[1.02427278e-15 9.88727352e-15 2.32677258e-14 2.33563736e-14
 6.86474982e-15]",[0.00044976 0.00045267 0.00044926 0.0004989  0.00044714],427
"[3.42066217e-09 1.17417859e-08 1.77317381e-08 1.30743165e-08
 9.34310193e-09]","[2.54683222e-06 7.82951449e-06 1.20725550e-05 1.16935936e-05
 6.58837870e-06]","[6.48635437e-12 6.13012971e-11 1.45746585e-10 1.36740130e-10
 4.34067338e-11]",[0.26055467 0.24287485 0.24783537 0.256919   0.25439507],[0.88759393 0.84820124 0.85594235 0.93234821 0.86886683],"[2.54683452e-06 7.82952329e-06 1.20725681e-05 1.16936009e-05
 6.58838532e-06]",[0.01744792 0.01744792 0.01731771 0.01790365 0.01783854],"[1.56855716e-12 1.50945669e-11 3.57665038e-11 3.21211665e-11
 1.05906481e-11]",[0.6679992  0.6679768  0.66807797 0.6661772  0.66813553],"[8.82001795e-13 8.54047512e-12 2.02092961e-11 1.79492269e-11
 5.97162888e-12]",[0.37561685 0.37793991 0.37748687 0.37225814 0.37673402],"[2.47059443e-13 2.39750689e-12 5.66751577e-12 5.06901691e-12
 1.67301278e-12]",[0.10521485 0.10609638 0.10586281 0.10512892 0.10554588],"[1.49048365e-13 1.43624744e-12 3.40041246e-12 3.07708118e-12
 1.00613087e-12]",[0.06347502 0.06355797 0.06351587 0.06381715 0.06347409],"[8.69752216e-16 8.63622890e-15 2.02119313e-14 1.91073062e-14
 5.90545886e-15]",[0.0003704  0.00038218 0.00037754 0.00039628 0.00037256],428
"[1.00416563e-08 2.55380051e-08 4.11009538e-08 5.58235279e-08
 2.39138646e-08]","[2.27753556e-06 6.97760664e-06 1.07638962e-05 1.05495007e-05
 5.88010317e-06]","[5.18716821e-12 4.86869945e-11 1.15861461e-10 1.11291966e-10
 3.45756133e-11]",[0.26658399 0.21286904 0.22442808 0.32369379 0.24236478],[1.46983829 1.15229295 1.21719129 1.8589364  1.32178812],"[2.27755769e-06 6.97765338e-06 1.07639746e-05 1.05496484e-05
 5.88015180e-06]",[0.02011719 0.0203776  0.0203776  0.0202474  0.01998698],"[1.19535329e-12 1.14324393e-11 2.71197993e-11 2.47370974e-11
 8.04617918e-12]",[0.6744445  0.67920641 0.67835139 0.66623597 0.67684755],"[6.43310178e-13 6.14188788e-12 1.45717478e-11 1.33953127e-11
 4.32531345e-12]",[0.36296969 0.36489235 0.36448519 0.36077148 0.36384696],"[1.81921729e-13 1.70861672e-12 4.06551171e-12 3.89716346e-12
 1.21302390e-12]",[0.10264422 0.10150969 0.10169122 0.104961   0.10204002],"[1.32424466e-13 1.21887583e-12 2.91349103e-12 2.88843470e-12
 8.75230265e-13]",[0.07471678 0.07241397 0.07287556 0.07779325 0.07362469],"[9.07524942e-16 8.92183491e-15 2.09172887e-14 2.05213587e-14
 6.12727992e-15]",[0.00051205 0.00053005 0.00052321 0.00055269 0.00051543],429
"[-6.50997221e-09 -1.19465557e-08 -2.09919728e-08 -4.51920590e-08
 -1.36936739e-08]","[2.69010573e-06 8.35157318e-06 1.28525153e-05 1.21818754e-05
 6.99167031e-06]","[7.23666884e-12 6.97487745e-11 1.65187149e-10 1.48398087e-10
 4.88834537e-11]",[-0.11408414 -0.15117583 -0.14378011 -0.06340259 -0.13169923],[1.72488621 1.84365913 1.82343892 1.50007092 1.78651308],"[2.69011361e-06 8.35158172e-06 1.28525324e-05 1.21819592e-05
 6.99168372e-06]",[0.01425781 0.01438802 0.0141276  0.01360677 0.0141276 ],"[1.77540107e-12 1.72640672e-11 4.08328253e-11 3.56469379e-11
 1.20516824e-11]",[0.72745728 0.72834203 0.72833952 0.72280443 0.72814444],"[8.37623936e-13 8.08504226e-12 1.91452376e-11 1.70877588e-11
 5.66338206e-12]",[0.34321013 0.34109437 0.34149567 0.3464844  0.34217299],"[1.80690815e-13 1.73653517e-12 4.11123393e-12 3.78624254e-12
 1.21717284e-12]",[0.07403671 0.07326151 0.07333252 0.07677273 0.07353974],"[7.06979496e-14 6.61524313e-13 1.57306628e-12 1.56139200e-12
 4.69579257e-13]",[0.02896795 0.0279086  0.02805895 0.03165997 0.02837127],"[8.96944333e-16 8.98103898e-15 2.09646325e-14 1.98645330e-14
 6.10735583e-15]",[0.00036752 0.00037889 0.00037395 0.00040279 0.000369  ],430
"[ 1.79783937e-09 -2.76442679e-09 -1.63773410e-09  2.43158819e-08
  1.40094170e-09]","[3.06651798e-06 9.39686783e-06 1.44990416e-05 1.41337612e-05
 7.92104705e-06]","[9.40353254e-12 8.83011250e-11 2.10222206e-10 1.99763206e-10
 6.27429864e-11]",[0.14296556 0.22620456 0.2110786  0.00342417 0.18468467],[3.71829697 3.83596684 3.81645949 3.51542606 3.7798049 ],"[3.06651851e-06 9.39686824e-06 1.44990417e-05 1.41337821e-05
 7.92104718e-06]",[0.0171224  0.01686198 0.01673177 0.0171224  0.01660156],"[1.76851909e-12 1.67981625e-11 3.99093709e-11 3.68362580e-11
 1.18682164e-11]",[0.69246019 0.69178784 0.69203194 0.6913782  0.69230697],"[8.73782105e-13 8.40087783e-12 1.99049296e-11 1.79946085e-11
 5.89499905e-12]",[0.34212768 0.34596791 0.3451532  0.33774006 0.34387213],"[2.20181918e-13 2.11389686e-12 5.00625684e-12 4.60741041e-12
 1.48278011e-12]",[0.0862118  0.08705524 0.08680893 0.08647629 0.0864948 ],"[1.07219456e-13 1.00255397e-12 2.38600776e-12 2.33889269e-12
 7.12685934e-13]",[0.04198157 0.04128753 0.04137358 0.04389858 0.04157301],"[1.00346811e-15 9.73078124e-15 2.28587955e-14 2.28517665e-14
 6.73059965e-15]",[0.00039291 0.00040074 0.00039637 0.0004289  0.00039262],431
"[-9.49291852e-09 -1.93367708e-08 -3.29574760e-08 -6.21287135e-08
 -2.07204865e-08]","[3.46160539e-06 1.05003760e-05 1.62349184e-05 1.61720798e-05
 8.89888930e-06]","[1.19827119e-11 1.10257897e-10 2.63572577e-10 2.61536164e-10
 7.91902308e-11]",[0.45779071 0.45549672 0.4565147  0.45100847 0.45755077],[1.84554255 1.9849007  1.95347363 1.73180465 1.90590191],"[3.46161841e-06 1.05003938e-05 1.62349519e-05 1.61721991e-05
 8.89891342e-06]",[0.01516927 0.01438802 0.01425781 0.0139974  0.01425781],"[2.57011763e-12 2.47550971e-11 5.86422751e-11 5.26332783e-11
 1.73586387e-11]",[0.73473619 0.73630028 0.73606948 0.73104512 0.73560332],"[1.09653860e-12 1.08384623e-11 2.55371515e-11 2.17616978e-11
 7.49482341e-12]",[0.3134746  0.32237251 0.32053869 0.30225712 0.31760653],"[2.15792358e-13 2.10659283e-12 4.97264265e-12 4.41093473e-12
 1.46485209e-12]",[0.06168996 0.06265719 0.0624159  0.06126528 0.06207572],"[1.22140533e-13 1.13028058e-12 2.69647471e-12 2.68560985e-12
 8.08297246e-13]",[0.03491711 0.03361837 0.03384577 0.03730153 0.03425304],"[1.08874177e-15 1.11761927e-14 2.59831657e-14 2.30346267e-14
 7.50432113e-15]",[0.00031125 0.00033242 0.00032614 0.00031994 0.00031801],432
"[1.40817470e-08 3.65227207e-08 5.85041869e-08 7.68751203e-08
 3.38160601e-08]","[2.46184775e-06 7.66202500e-06 1.17824757e-05 1.11642588e-05
 6.40345699e-06]","[6.06069437e-12 5.87066271e-11 1.38826732e-10 1.24640675e-10
 4.10042614e-11]",[-0.02243222 -0.02259268 -0.0224378  -0.02323354 -0.02235317],[0.42060106 0.39188282 0.39904365 0.43096867 0.40922982],"[2.46188803e-06 7.66211204e-06 1.17826209e-05 1.11645235e-05
 6.40354628e-06]",[0.01679687 0.01738281 0.01751302 0.01744792 0.01764323],"[1.68444358e-12 1.65405752e-11 3.90381004e-11 3.34821180e-11
 1.14840379e-11]",[0.69366438 0.70065613 0.69936865 0.68179177 0.69714886],"[9.40737115e-13 9.01245077e-12 2.13740328e-11 1.93825704e-11
 6.33827562e-12]",[0.38740142 0.38176598 0.38291639 0.39468462 0.38477073],"[2.10479770e-13 1.94176460e-12 4.63776702e-12 4.60814337e-12
 1.39193225e-12]",[0.08667688 0.08225284 0.08308572 0.09383499 0.0844985 ],"[1.42711289e-13 1.34177415e-12 3.19240211e-12 3.04750384e-12
 9.52186105e-13]",[0.0587694  0.05683734 0.05719197 0.0620559  0.05780331],"[1.16615656e-15 1.14665761e-14 2.69258831e-14 2.53255994e-14
 7.89450447e-15]",[0.00048023 0.00048572 0.00048238 0.0005157  0.00047924],433
"[-1.44117634e-08 -4.70511565e-08 -7.17407106e-08 -5.98091083e-08
 -3.84069190e-08]","[2.86302314e-06 8.87164263e-06 1.36592538e-05 1.29765186e-05
 7.43547766e-06]","[8.19690151e-12 7.87060429e-11 1.86575214e-10 1.68390034e-10
 5.52863281e-11]",[-0.24334015 -0.27564956 -0.26922494 -0.20026229 -0.25870929],[3.13797784 3.57743246 3.49159748 2.50967741 3.34907281],"[2.86305941e-06 8.87176740e-06 1.36594422e-05 1.29766564e-05
 7.43557685e-06]",[0.01705729 0.01790365 0.01816406 0.01731771 0.01764323],"[1.71879768e-12 1.68444428e-11 3.97689521e-11 3.42998015e-11
 1.17063997e-11]",[0.71862518 0.72346751 0.72263792 0.70927513 0.72113749],"[8.39797210e-13 8.26613079e-12 1.94941596e-11 1.67372764e-11
 5.72937452e-12]",[0.35111719 0.35502968 0.35422656 0.34610503 0.35294086],"[2.02158224e-13 1.92450790e-12 4.56482183e-12 4.29036726e-12
 1.35558261e-12]",[0.08452187 0.08265747 0.08294695 0.0887192  0.08350658],"[1.08019917e-13 9.99057654e-13 2.38351538e-12 2.38038286e-12
 7.14558159e-13]",[0.04516287 0.04290945 0.04331064 0.04922321 0.0440182 ],"[1.30523624e-15 1.34584116e-14 3.13037261e-14 2.67602379e-14
 9.04007859e-15]",[0.00054572 0.00057804 0.00056882 0.00055337 0.00055689],434
"[1.55551190e-08 4.93604011e-08 7.56838503e-08 6.73511537e-08
 4.08958049e-08]","[3.44464431e-06 1.03063808e-05 1.59795960e-05 1.63827913e-05
 8.79853090e-06]","[1.18655744e-11 1.06221485e-10 2.55347488e-10 2.68395852e-10
 7.74141460e-11]",[0.21355631 0.20442003 0.20768504 0.20403071 0.21134864],[2.07800868 1.75420351 1.82095434 2.46366231 1.92791842],"[3.44467943e-06 1.03064990e-05 1.59797752e-05 1.63829298e-05
 8.79862594e-06]",[0.01705729 0.01692708 0.0171875  0.01744792 0.01731771],"[2.04599152e-12 1.92693527e-11 4.58540426e-11 4.31968253e-11
 1.36730830e-11]",[0.65225446 0.64960753 0.65017403 0.65524627 0.65105353],"[1.19237056e-12 1.15121748e-11 2.72570177e-11 2.43644719e-11
 8.06182534e-12]",[0.38012329 0.38809791 0.38648294 0.36958108 0.38386952],"[3.15756907e-13 3.02738268e-12 7.17512957e-12 6.55917671e-12
 2.12663614e-12]",[0.10066212 0.10205899 0.10173766 0.09949518 0.10126129],"[2.01439100e-13 1.93261039e-12 4.58017777e-12 4.17598167e-12
 1.35728181e-12]",[0.06421803 0.06515207 0.0649433  0.06334485 0.06462793],"[1.11074253e-15 1.23227319e-14 2.82241858e-14 2.14290112e-14
 7.94939066e-15]",[0.0003541  0.00041542 0.0004002  0.00032505 0.00037852],435
"[-4.40660254e-08 -1.35826719e-07 -2.09489116e-07 -1.98601819e-07
 -1.14279727e-07]","[3.49761857e-06 1.05513299e-05 1.63307032e-05 1.64791383e-05
 8.96721409e-06]","[1.22333357e-11 1.11330562e-10 2.66691868e-10 2.71561999e-10
 8.04109285e-11]",[-0.18492489 -0.15936096 -0.16500401 -0.21008355 -0.17362356],[1.01800028 0.96180919 0.9701877  1.15944937 0.98686136],"[3.49789615e-06 1.05522041e-05 1.63320468e-05 1.64803350e-05
 8.96794226e-06]",[0.01354167 0.01367188 0.01354167 0.01289062 0.01341146],"[2.38875441e-12 2.25087725e-11 5.35459563e-11 5.05822808e-11
 1.59624793e-11]",[0.73854659 0.73598015 0.73666624 0.73889975 0.73759611],"[1.11250959e-12 1.06757978e-11 2.52987878e-11 2.30705510e-11
 7.49612304e-12]",[0.34396176 0.34907169 0.34805173 0.33701178 0.34638173],"[2.35280535e-13 2.30248012e-12 5.42832077e-12 4.86277590e-12
 1.59708011e-12]",[0.0727432  0.0752853  0.07468091 0.07103483 0.07379806],"[1.75906563e-13 1.67129859e-12 3.96850408e-12 3.69377337e-12
 1.17977588e-12]",[0.05438617 0.05464725 0.05459727 0.05395819 0.05451522],"[1.04257972e-15 1.09534531e-14 2.53230597e-14 2.19785572e-14
 7.25451739e-15]",[0.00032234 0.00035815 0.00034839 0.00032106 0.00033522],436
"[1.33712860e-08 4.51896536e-08 6.84425541e-08 5.25126412e-08
 3.62380556e-08]","[2.92039929e-06 8.91265445e-06 1.37627189e-05 1.35430112e-05
 7.52866289e-06]","[8.52873203e-12 7.94354093e-11 1.89412432e-10 1.83413153e-10
 5.66807649e-11]",[ 0.03265851  0.09292969  0.08071014 -0.04482857  0.06093028],[0.74246951 0.721237   0.72249835 0.8304888  0.72774577],"[2.92042990e-06 8.91276901e-06 1.37628891e-05 1.35431130e-05
 7.52875010e-06]",[0.01484375 0.01601562 0.01575521 0.01510417 0.01601562],"[1.49243079e-12 1.40564723e-11 3.34476457e-11 3.15261246e-11
 9.97332050e-12]",[0.66110005 0.65993555 0.6602647  0.66096481 0.66069708],"[7.90403688e-13 7.54448830e-12 1.79013430e-11 1.64469775e-11
 5.31401257e-12]",[0.35012405 0.35420523 0.35337688 0.34482111 0.35203447],"[2.28408944e-13 2.19100953e-12 5.18979887e-12 4.78579795e-12
 1.53747375e-12]",[0.101178   0.10286543 0.1024479  0.10033723 0.10185218],"[1.61112652e-13 1.48065809e-12 3.54070964e-12 3.51486828e-12
 1.06427779e-12]",[0.07136785 0.06951523 0.06989447 0.0736914  0.07050463],"[9.65266227e-16 1.03187244e-14 2.38015126e-14 1.95315904e-14
 6.78664762e-15]",[0.00042758 0.00048445 0.00046985 0.00040949 0.00044959],437
"[-3.69290217e-09 -1.62677095e-08 -2.35506181e-08 -7.13024402e-09
 -1.14958076e-08]","[2.65942232e-06 8.27463091e-06 1.27261324e-05 1.20484512e-05
 6.91723458e-06]","[7.07252709e-12 6.84695167e-11 1.61954445e-10 1.45165177e-10
 4.78481342e-11]",[-0.12767305 -0.09368918 -0.10093422 -0.1628639  -0.1122797 ],[0.53519603 0.56806505 0.56061595 0.51461055 0.54927923],"[2.65942489e-06 8.27464690e-06 1.27261542e-05 1.20484533e-05
 6.91724413e-06]",[0.0188151  0.01829427 0.0188151  0.01803385 0.0188151 ],"[1.40756034e-12 1.38329865e-11 3.26374984e-11 2.80395634e-11
 9.59778895e-12]",[0.65869615 0.66065748 0.66033492 0.65463918 0.65972952],"[7.44213755e-13 7.33266977e-12 1.72898334e-11 1.48065269e-11
 5.07994823e-12]",[0.34826978 0.35020515 0.34981482 0.34568772 0.34918373],"[2.09967350e-13 2.00124667e-12 4.74753804e-12 4.41835538e-12
 1.40967635e-12]",[0.09825844 0.09557868 0.09605409 0.10315526 0.09689785],"[1.52635079e-13 1.42308542e-12 3.39275522e-12 3.27557761e-12
 1.01493349e-12]",[0.07142865 0.06796595 0.06864358 0.07647485 0.06976415],"[1.22563812e-15 1.28290312e-14 2.97561449e-14 2.45604608e-14
 8.55445982e-15]",[0.00057356 0.00061271 0.00060204 0.00057341 0.00058801],438
"[5.75911562e-08 1.81098202e-07 2.78183786e-07 2.52568866e-07
 1.50758865e-07]","[3.51641918e-06 1.04921401e-05 1.62783264e-05 1.67557326e-05
 8.97160108e-06]","[1.23652038e-11 1.10085004e-10 2.64983909e-10 2.80754575e-10
 8.04896259e-11]",[0.15557317 0.18177716 0.17808018 0.09658714 0.17027434],[1.4670694  1.40075619 1.40988033 1.62067261 1.42952967],"[3.51689075e-06 1.04937029e-05 1.62807031e-05 1.67576360e-05
 8.97286767e-06]",[0.01751302 0.01855469 0.01842448 0.01764323 0.01816406],"[2.32022733e-12 2.22207800e-11 5.26999543e-11 4.78722010e-11
 1.56289607e-11]",[0.70351189 0.70723199 0.70655698 0.69711858 0.70538007],"[1.13957470e-12 1.10088300e-11 2.60595394e-11 2.33084768e-11
 7.70574936e-12]",[0.34552836 0.3503836  0.34938454 0.33941979 0.34778269],"[3.07592258e-13 2.88376687e-12 6.86496875e-12 6.59297858e-12
 2.04951915e-12]",[0.09326449 0.09178311 0.09203977 0.09600745 0.09250071],"[1.51158884e-13 1.40468365e-12 3.34819757e-12 3.30781709e-12
 1.00226553e-12]",[0.04583261 0.04470758 0.04488984 0.04816868 0.04523513],"[9.65345120e-16 1.02094891e-14 2.35818523e-14 2.00149669e-14
 6.74387479e-15]",[0.0002927  0.00032494 0.00031617 0.00029146 0.00030437],439
"[-1.73189597e-08 -5.41038802e-08 -8.32187671e-08 -7.66561841e-08
 -4.51948319e-08]","[4.46683864e-06 1.32653912e-05 2.06009601e-05 2.14105056e-05
 1.13715826e-05]","[1.99526474e-11 1.75970604e-10 4.24399559e-10 4.58409752e-10
 1.29312891e-10]",[-0.0345936  -0.04051569 -0.03963853 -0.02243594 -0.03783827],[0.89677205 0.82592803 0.84021918 0.99163688 0.86339304],"[4.46687221e-06 1.32655016e-05 2.06011282e-05 2.14106429e-05
 1.13716724e-05]",[0.01132812 0.01171875 0.01171875 0.01119792 0.01171875],"[2.95373767e-12 2.74554469e-11 6.55030920e-11 6.35259696e-11
 1.96157990e-11]",[0.74293064 0.73721035 0.73848809 0.74829076 0.74042559],"[1.17103153e-12 1.11646624e-11 2.64885235e-11 2.45537129e-11
 7.86488233e-12]",[0.29454044 0.29978403 0.29863413 0.28922528 0.29687091],"[2.71731624e-13 2.63749016e-12 6.23162975e-12 5.62384160e-12
 1.83892418e-12]",[0.06834654 0.07081965 0.07025599 0.06624486 0.06941275],"[1.37949528e-13 1.31448775e-12 3.11650068e-12 2.93765012e-12
 9.25072246e-13]",[0.03469737 0.03529551 0.03513573 0.03460343 0.03491814],"[1.33740616e-15 1.44900466e-14 3.33057677e-14 2.69475010e-14
 9.45014161e-15]",[0.00033639 0.00038907 0.00037549 0.00031742 0.00035671],440
"[-2.79620663e-08 -9.51958824e-08 -1.43971972e-07 -1.08432397e-07
 -7.60489074e-08]","[3.69242650e-06 1.12912503e-05 1.74304941e-05 1.70460736e-05
 9.52933212e-06]","[1.36340134e-11 1.27492333e-10 3.03822126e-10 2.90568625e-10
 9.08081707e-11]",[0.28839972 0.31084735 0.30637862 0.25688101 0.29906342],[1.70716165 1.74791951 1.73961836 1.64986422 1.72627606],"[3.69253237e-06 1.12916516e-05 1.74310887e-05 1.70464185e-05
 9.52963557e-06]",[0.01516927 0.01477865 0.01490885 0.01582031 0.01529948],"[2.64936013e-12 2.48380980e-11 5.91865555e-11 5.58112018e-11
 1.76792767e-11]",[0.71091565 0.70587775 0.70701449 0.71549137 0.70872487],"[1.12345236e-12 1.08204795e-11 2.56337380e-11 2.29931678e-11
 7.58797721e-12]",[0.30146142 0.30750888 0.30620846 0.29476902 0.30418598],"[3.00585817e-13 2.93173952e-12 6.92442012e-12 6.10457903e-12
 2.04082068e-12]",[0.08065765 0.08331756 0.08271583 0.0782598  0.08181219],"[1.50495623e-13 1.42555222e-12 3.38638766e-12 3.18502222e-12
 1.00761435e-12]",[0.04038322 0.04051299 0.04045218 0.04083151 0.04039313],"[1.16595051e-15 1.28192278e-14 2.94032670e-14 2.27805685e-14
 8.30427856e-15]",[0.00031287 0.00036431 0.00035124 0.00029204 0.0003329 ],441
"[1.87859318e-08 5.70605768e-08 8.82716184e-08 8.63086990e-08
 4.83834938e-08]","[2.57791278e-06 7.78801210e-06 1.20480596e-05 1.21622068e-05
 6.61186331e-06]","[6.64563428e-12 6.06531324e-11 1.45155741e-10 1.47919273e-10
 4.37167364e-11]",[0.09487962 0.12040853 0.11589506 0.05434466 0.10783054],[1.37009635 1.46699844 1.4491991  1.23115842 1.41818266],"[2.57798122e-06 7.78822113e-06 1.20483830e-05 1.21625130e-05
 6.61204033e-06]",[0.01627604 0.01692708 0.01627604 0.01731771 0.01640625],"[1.44196871e-12 1.34353994e-11 3.20346700e-11 3.09840081e-11
 9.58515049e-12]",[0.69692917 0.69164055 0.69283427 0.70166342 0.69463487],"[6.68122882e-13 6.33327027e-12 1.50394131e-11 1.41822269e-11
 4.47328264e-12]",[0.32291569 0.32603024 0.325267   0.32117051 0.32417833],"[2.07632390e-13 1.98051761e-12 4.69704266e-12 4.37438218e-12
 1.39418736e-12]",[0.10035243 0.10195501 0.10158594 0.0990622  0.10103661],"[1.19314256e-13 1.15583444e-12 2.73323728e-12 2.45308358e-12
 8.07256661e-13]",[0.05766671 0.05950117 0.05911347 0.0555525  0.05850181],"[9.53895188e-16 9.56073345e-15 2.23348060e-14 2.08635452e-14
 6.50367522e-15]",[0.00046103 0.00049218 0.00048305 0.00047248 0.00047132],442
