epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
212,"[0.9554351702781525, 0.9549645721271589, 0.9550914302166605, 0.9550231018390085, 0.955299384553324]","[-24.232826365434565, -22.010229889604258, -21.139009571949448, -21.160412991226806, -22.34236032140115]","[0.5756287909452411, 0.5375478429465688, 0.5451970296366322, 0.6279808929352084, 0.5575816319746891]"
213,"[0.956781754977111, 0.9568071831226328, 0.9568106037727311, 0.9563864894119233, 0.956819018832119]","[-24.25610911511706, -22.03211863712535, -21.161474811663254, -21.180501212400802, -22.365434535361278]","[0.47044262394163167, 0.46422418762810846, 0.4667212626020391, 0.4926773384253008, 0.4681799909122117]"
214,"[0.9535472927365857, 0.9532707020921081, 0.9533752700949126, 0.952898044518956, 0.9534950298537541]","[-24.879427813341273, -22.619389184148176, -21.75640467352812, -21.844556149184726, -22.972379136504248]","[0.378263988833677, 0.37043083624717427, 0.3723298854784178, 0.37557159995075395, 0.37497311273146233]"
215,"[0.9589650508790517, 0.9583654295001883, 0.9585481993877786, 0.9584255674802123, 0.9588156264061801]","[-24.210569961900838, -21.960676021234832, -21.095166293196876, -21.171134370162367, -22.30755161100442]","[0.3198199695485077, 0.3025863374575726, 0.306058467671806, 0.34813593944939436, 0.31171020991726023]"
216,"[0.9579208185430389, 0.9576370809992233, 0.9577430335503128, 0.9576802278746078, 0.9578089759120856]","[-24.2320020510955, -21.99170282617236, -21.124045377329825, -21.183633711628744, -22.333186541715556]","[0.381517264720892, 0.3861587997123292, 0.3851811079383641, 0.3787255551611429, 0.38405792119974513]"
217,"[0.9585265486311114, 0.9585106489802175, 0.9585166047448318, 0.9576959016708597, 0.9585508616405105]","[-24.538508256975664, -22.275153483674835, -21.412504691475437, -21.514443498039178, -22.629367633363728]","[0.23980291288987787, 0.2177880231589319, 0.22223597760570793, 0.27111073958509396, 0.2294272096614181]"
218,"[0.9618024921505909, 0.9610890257377548, 0.9612799779219924, 0.9615586330313054, 0.9615817566839735]","[-23.65293966480175, -21.449679586194055, -20.574771173707834, -20.551024125266167, -21.77190108549287]","[0.6393143804078143, 0.6255626716221625, 0.6284422319999399, 0.6591072566018807, 0.6330203910712163]"
219,"[0.9549190367312484, 0.9551174919393464, 0.9551668848296124, 0.9540993211695941, 0.9551043280349347]","[-24.819371655988462, -22.581822809075558, -21.713617884915987, -21.76718310864517, -22.92185168536106]","[0.30995019480554037, 0.29535015504592277, 0.29744640293785474, 0.32827634852299026, 0.3023100075923321]"
220,"[0.9568272285398379, 0.9565267595705433, 0.9566118554332848, 0.9564238224896425, 0.9567351137328017]","[-24.263555886774146, -22.00568270463496, -21.141900637972313, -21.232499736379932, -22.35696434084159]","[0.5633941375835294, 0.558478399106591, 0.5583372486409982, 0.5541789656751043, 0.5597053896130882]"
221,"[0.9609070668585871, 0.9604831117933667, 0.9605965854464639, 0.9605348373307864, 0.960711976140557]","[-23.955145679346362, -21.692458568252995, -20.829199444311108, -20.939296370203937, -22.045597405886912]","[0.5174562048725156, 0.4845888099014379, 0.49092328278184244, 0.5609846170112815, 0.5019188845170939]"
222,"[0.9604307977680734, 0.9601830531608071, 0.9602701646973095, 0.9597939015479792, 0.9603916685156815]","[-24.211673392488255, -21.94880649538334, -21.085711060130066, -21.193526694345568, -22.302234804562822]","[0.5806325229725127, 0.5675767166079319, 0.5713935464029357, 0.5597682313490209, 0.5775486943619236]"
223,"[0.9599977759244632, 0.9597554661618108, 0.9598261045303264, 0.9598228274270086, 0.9599010516910803]","[-23.913503600684333, -21.660783029537402, -20.79598599037911, -20.875157234317008, -22.00936572477508]","[0.5313834792914054, 0.48645754543811215, 0.4956877015343045, 0.6007744852131783, 0.5101762269521536]"
224,"[0.9579449574857828, 0.9576890446139665, 0.9578037423382034, 0.9575692994342849, 0.9579086467570944]","[-24.172817441041076, -21.954348623045593, -21.081936760660803, -21.101058940865915, -22.283760099162112]","[0.2587544962083929, 0.26046274023392435, 0.2613192773380651, 0.24415109162920065, 0.2623383685870685]"
225,"[0.9607121259804315, 0.9601884417648636, 0.9603176185714011, 0.9612113010398596, 0.9604502868062637]","[-23.561401390730936, -21.330327422395293, -20.460828326240406, -20.500116210893047, -21.666962033373927]","[0.32243641464490863, 0.30323562151736133, 0.30722104815334844, 0.3472940580266129, 0.3135491510543592]"
226,"[0.9620046157283998, 0.9613614507644087, 0.9615219830309913, 0.9621668556485687, 0.9617303807780495]","[-23.81525898018729, -21.62117757555257, -20.744312857260685, -20.70297844897188, -21.93838911988511]","[0.2886980744805262, 0.28903616723759473, 0.2887915905660373, 0.28999676531626534, 0.28860967591486597]"
227,"[0.959142189328454, 0.9588029703949701, 0.9588721938873458, 0.9591726107073242, 0.9589927312006283]","[-24.06438081783058, -21.843567556515705, -20.972681033056233, -20.97758560429637, -22.175809676959776]","[0.4542033848156607, 0.425805796823082, 0.43103199545397003, 0.5060334457196943, 0.43991014446535587]"
228,"[0.9654703064514638, 0.9648019565682046, 0.9649912403893259, 0.965629645222705, 0.9651854262469426]","[-23.460276674416086, -21.2543670472645, -20.379556400232207, -20.369333860457616, -21.57733344207295]","[0.5642884463922508, 0.5576038824622133, 0.5589598333272433, 0.5734773257053142, 0.5611279996261871]"
229,"[0.9635829551941096, 0.9625799820089741, 0.9628532034476006, 0.9639409476415146, 0.9632431568786608]","[-23.704108076214975, -21.46552165670288, -20.59785652272544, -20.647285505631515, -21.806608434758108]","[0.4509593665101803, 0.443710252181397, 0.4421124451327919, 0.47570950709235515, 0.44078267831180923]"
230,"[0.9646538722958717, 0.9638910219133732, 0.9640175303079773, 0.9649360179677919, 0.9642442902867319]","[-23.281573070726818, -21.122159597839577, -20.237821097420397, -20.13092654273787, -21.420296551741014]","[0.5434040639921046, 0.5372707263244781, 0.5384799143033305, 0.5579647557874247, 0.5404972994489753]"
231,"[0.966508120277587, 0.9655110326905892, 0.9657718908747148, 0.9673512997997793, 0.9660762787985517]","[-23.50907415106758, -21.312654277745285, -20.436417766025432, -20.3972780284965, -21.631330923319876]","[0.4240825438858973, 0.3906620865728941, 0.3976111931035205, 0.4740521215309871, 0.40862996591386924]"
232,"[0.9653928398350126, 0.9640295450260037, 0.9643611610964403, 0.965847375201719, 0.9648626322929441]","[-23.34845777380812, -21.20190430777026, -20.314701879429204, -20.184818396395187, -21.49284248132902]","[0.4344803871834132, 0.4265038466046347, 0.4282193579755438, 0.4421040349335622, 0.43089988709083066]"
233,"[0.9522846201120742, 0.9511876621578338, 0.9514510291728288, 0.9528158362867787, 0.9518698752684581]","[-23.31170458509806, -21.119948453001946, -20.24204481908956, -20.20567336107317, -21.435066030111383]","[0.6306422673867838, 0.6228099601390842, 0.6259534793323798, 0.6276953940056176, 0.6307815118610722]"
234,"[0.9466646752974985, 0.9474283168947761, 0.947303968922403, 0.9449209562635024, 0.947076853851045]","[-23.87997180820086, -21.626383311872498, -20.761462170046794, -20.848414517387784, -21.974981568828188]","[0.6638363138901716, 0.6590090644236439, 0.660026156965021, 0.6649750078389661, 0.6616293431263282]"
235,"[0.9458841777544132, 0.9451021855100894, 0.9453506458620605, 0.9452708574559516, 0.9456271055657731]","[-24.889615047147416, -22.6286956072598, -21.765507629568607, -21.86316900599032, -22.981558379321925]","[0.36640938958616015, 0.3777829234550396, 0.37707267992194704, 0.34218212378690366, 0.3740867492332048]"
236,"[0.9532568905247849, 0.9533609519275779, 0.9534079071896324, 0.9525349266066698, 0.9533930270962181]","[-24.7739570334292, -22.49764383986959, -21.637574065347927, -21.768031637566885, -22.858655958668507]","[0.41749606257705674, 0.4268365521196823, 0.4249038746002058, 0.40523133209840345, 0.42182810661709297]"
237,"[0.9568658370590283, 0.9566726147398967, 0.9567023513595295, 0.9565292403201533, 0.9567504694360212]","[-24.242484310805846, -22.000884252794183, -21.133589746860036, -21.1939080323514, -22.34321215113397]","[0.5415028079449078, 0.5155098407209928, 0.5212023130324593, 0.5520418701474256, 0.5308586047318531]"
238,"[0.958235476897609, 0.9570940393517954, 0.9573716527096392, 0.9584555458176015, 0.9577905614019132]","[-24.168247351962407, -21.950618101419355, -21.078287901740822, -21.091129140084394, -22.279952931723518]","[0.4760777251086024, 0.46491080975400745, 0.4672940670621832, 0.49001283680953994, 0.47102241415172186]"
239,"[0.9560608993452334, 0.9558688800451224, 0.9559963015523189, 0.9557879152244284, 0.9561074217059422]","[-24.21482662306215, -21.961226371986033, -21.096631296541226, -21.177172650700566, -22.310325533604377]","[0.5028797633103818, 0.5014639751251447, 0.5015667404392888, 0.5053010220657194, 0.5016969793241327]"
240,"[0.9395563832722461, 0.9391098569422717, 0.9392274400792415, 0.9395927090535218, 0.9394026931209736]","[-23.911071881324432, -21.661306651368204, -20.79833035609029, -20.825147094458362, -22.012033912256978]","[0.47524111033823585, 0.4714273808195324, 0.4704715203157362, 0.4202240920419099, 0.4710800556195163]"
241,"[0.9522409241960794, 0.9514894537313675, 0.9516618238154625, 0.9518494685104736, 0.9519611731174604]","[-24.31876192887015, -22.065121228414796, -21.20040608403575, -21.28354040597965, -22.41404030740225]","[0.3733394321387267, 0.35377346474572763, 0.3572847071103474, 0.40855582631291343, 0.3634924443160413]"
242,"[0.9530981196667745, 0.9530174213534425, 0.9530304949283274, 0.9529563631918441, 0.9530792295528526]","[-24.61324660532525, -22.340152115180317, -21.479188252659604, -21.607464300020133, -22.69909880618007]","[0.3841734711454293, 0.4021210835105017, 0.3980847128031188, 0.3697839119601568, 0.39115499328332176]"
243,"[0.9532005665902061, 0.9533727675455044, 0.9533958457966348, 0.9523983916775535, 0.953315154233327]","[-23.911080259241444, -21.638364253637416, -20.777313328026967, -20.905142384166638, -21.997089544128755]","[0.552628469226599, 0.6012879407283336, 0.5911419324521866, 0.49719892752513617, 0.5750946365392718]"
244,"[0.9512858241500795, 0.9511042849647444, 0.951173515260188, 0.9509648699958058, 0.9512482242085407]","[-24.823205971616506, -22.571692872258026, -21.706922592322726, -21.778286900582216, -22.920063271936712]","[0.41303513857974794, 0.4073864853636046, 0.40869061993717315, 0.3990629540206611, 0.4110587938538006]"
245,"[0.9575959336412576, 0.9573004660834293, 0.9574475892526431, 0.9574420338742929, 0.9575561239594831]","[-24.141624198224207, -21.909973893828685, -21.040240407290312, -21.0874567072676, -22.24638271158632]","[0.3882788889906723, 0.39125057662071544, 0.3906211834416389, 0.3847081074608226, 0.3896463800677924]"
246,"[0.9561245987612662, 0.9561327510932516, 0.9561974833450746, 0.955373647748099, 0.9561985603180789]","[-24.605142552941512, -22.359069407467093, -21.492934783645712, -21.55766355984056, -22.704153411602324]","[0.2529461512614299, 0.25780916619523797, 0.2568186388906531, 0.24327304973583988, 0.2552178244622528]"
247,"[0.949916097193209, 0.949272099144002, 0.9494800355748644, 0.9502694718868236, 0.9497012616846768]","[-23.844999315277242, -21.619511491981015, -20.750029196464524, -20.756308574097723, -21.95492327382369]","[0.5810516531371586, 0.554303783688867, 0.5599541774957633, 0.6142484972007244, 0.5687060715287914]"
248,"[0.9561826876060225, 0.9559147343171209, 0.9560065776763207, 0.9554723293496616, 0.956128281893447]","[-24.123461514828218, -21.876849763159328, -21.010566236966397, -21.08172746932516, -22.221823756010874]","[0.396395785844979, 0.4081107926914504, 0.40539345352450146, 0.38047424154447274, 0.40136498607307763]"
249,"[0.9561438166293108, 0.9555006748012489, 0.955661750157248, 0.9559486589658751, 0.9559102224500547]","[-24.21412846049358, -21.963348680034258, -21.098054742027337, -21.175141921273156, -22.310751339815074]","[0.26343348762929647, 0.2657279185036724, 0.2653392571752388, 0.2631750144539503, 0.2641899997226159]"
250,"[0.9586573842902969, 0.9582920788305577, 0.9583790593630598, 0.9585369919504311, 0.9585215899344416]","[-24.235252099134556, -21.997619644545324, -21.12966162163616, -21.178998623659083, -22.33805393579062]","[0.4532210216152331, 0.44872028854267426, 0.44939349113718097, 0.4618770200495221, 0.4507095776355212]"
251,"[0.9592900467608853, 0.9587380296564879, 0.9589067655433131, 0.9589755610425471, 0.9590825590621216]","[-23.975814520543558, -21.739183950569863, -20.870774568168034, -20.922747554730613, -22.078706892241616]","[0.1973461490215767, 0.19577844806838546, 0.19609688314011384, 0.1993819728304029, 0.19661166603030988]"
252,"[0.9593603607151695, 0.9587595881041242, 0.9589404353033467, 0.9594976052002898, 0.9591574884630022]","[-23.793366169937592, -21.54246134212959, -20.676807965252443, -20.76167647115603, -21.889343759323943]","[0.5074763709121608, 0.5156109293623011, 0.5126341420684297, 0.5066053508591121, 0.5081353940017491]"
253,"[0.96331981862899, 0.962939032600686, 0.9630722118620466, 0.9628983296571707, 0.9632280605976347]","[-23.485478380799147, -21.30675180323999, -20.42650187302946, -20.357461559905303, -21.615399907766616]","[0.49479770726279537, 0.469733741367148, 0.47489135838081875, 0.5330824968362827, 0.48330800524917633]"
254,"[0.9596243311154408, 0.9592231961409969, 0.9593992893207167, 0.9596643714557904, 0.9595399870250393]","[-23.681688476158264, -21.480222560241486, -20.60490619553242, -20.578134723106913, -21.801426932095595]","[0.3771570642520226, 0.39815924483638115, 0.39223637962368146, 0.3765077817227374, 0.3827488760949749]"
255,"[0.9629002700522432, 0.9624941473503986, 0.9626710772477265, 0.9626249246930199, 0.9628077506562172]","[-23.609997851309398, -21.390802633498645, -20.519035910476198, -20.5305242571863, -21.721346603396142]","[0.20463307068139086, 0.20694460044158344, 0.2064522748642136, 0.2034540352854335, 0.2056796364631977]"
256,"[0.9586767991285199, 0.9590701115109102, 0.9590176336718514, 0.9574373507847862, 0.9589140478060614]","[-24.034332642726895, -21.809520615423235, -20.939135840252675, -20.957991823259118, -22.14340943336733]","[0.2592544454102161, 0.2476766330883673, 0.2500411976444836, 0.28070896560627967, 0.2538373158911635]"
257,"[0.9614740984136554, 0.9608407024657448, 0.9610218359914465, 0.9614989472059261, 0.9612492161048216]","[-23.5956747273682, -21.436784272266678, -20.55328317059239, -20.429830688884515, -21.736043561714936]","[0.6635188902842828, 0.6284651456006544, 0.6362269437959979, 0.7070401506787395, 0.6478871043504487]"
258,"[0.9638301422339016, 0.9634023802762293, 0.963561137603664, 0.963556004060584, 0.9637365301807442]","[-23.37980317824093, -21.167462295489955, -20.293914203485954, -20.298117737225642, -21.493773028956934]","[0.7067771859182912, 0.6686069335126252, 0.6779931757208664, 0.7472758593983451, 0.6901214509138158]"
259,"[0.9013079426288515, 0.8998742759356121, 0.9000607771653781, 0.9049461630507356, 0.9004277108676306]","[-23.94530017488386, -21.71028147559919, -20.881107067041388, -20.359872389452715, -22.109687400066495]","[0.4864093242456515, 0.5069697333578286, 0.5010769701062365, 0.4924046057365274, 0.4912664818344529]"
260,"[0.8858996191693019, 0.8852033453653689, 0.8852829026173061, 0.8878310733695316, 0.8855213739225232]","[-24.336827402125135, -21.92165246764913, -21.092586343040402, -21.43748226914804, -22.36098249585801]","[0.13157723818476363, 0.11696168457174434, 0.11714863702234155, 0.17544105111904884, 0.11747437387006489]"
261,"[0.9350051306528432, 0.9348881235838573, 0.934972941862205, 0.9338845135661035, 0.9350538754367483]","[-25.554441678152866, -23.28327333404383, -22.423298749063733, -22.519543082450458, -23.64331168979529]","[0.4599221361323008, 0.4382176933405215, 0.4438664505880709, 0.43994226607715475, 0.450628220238467]"
262,"[0.9220156403352611, 0.9230954795640928, 0.9228632154368116, 0.9208732704802378, 0.9224907618552726]","[-25.41704315528513, -23.139085164033993, -22.28033307775485, -22.394206200582875, -23.50248704314439]","[0.3508401620418111, 0.3535129326032672, 0.35303784994143544, 0.34529610074462214, 0.3521808383848779]"
263,"[0.9469856364931118, 0.9469947909019362, 0.946995554083698, 0.9466210254803289, 0.9470091296972001]","[-24.701600594488113, -22.468513231382836, -21.599808961406723, -21.63607558367401, -22.80679512695058]","[0.3575002983668371, 0.37119777950087024, 0.36838569562263, 0.33931670048387835, 0.3638526963899997]"
264,"[0.9349506887157036, 0.9355222176746376, 0.9354250559093806, 0.9326377086736228, 0.9352830038727341]","[-25.090735352034084, -22.832749760644457, -21.969021824697514, -22.059311599767362, -23.18413904854326]","[0.3263229385039532, 0.3495041617073817, 0.3446207183838198, 0.2984310983138943, 0.33692826642469476]"
265,"[0.9519996079142857, 0.9511538009530635, 0.9513239297163052, 0.9524843434217319, 0.9516052728207087]","[-24.749861035319235, -22.486732131497078, -21.623985893504884, -21.72654542003025, -22.840771510322483]","[0.5221472517560019, 0.575577256854825, 0.5647246265749636, 0.46083313488658706, 0.5465723638816137]"
266,"[0.9544502223388113, 0.9547651797604872, 0.9547618620043445, 0.9538381743452472, 0.9546804270116888]","[-24.942786701486785, -22.67066552571684, -21.81012934766609, -21.923823827808878, -23.030048236524422]","[0.32068719582294364, 0.3117912700802754, 0.31458619981282016, 0.3380166923199719, 0.31802608059809323]"
267,"[0.9550790523430298, 0.9552229633438537, 0.9552510952226401, 0.9539083705176035, 0.955242452356377]","[-24.895647873572702, -22.606842572823773, -21.749470421442698, -21.90253932582438, -22.97474678486675]","[0.4573336038101108, 0.4422383207022615, 0.4446781205957323, 0.4721212781714406, 0.44768182456530287]"
268,"[0.9496676074968398, 0.9503688493315214, 0.9502023096222982, 0.9484041032451705, 0.9499691359383078]","[-24.901862359034375, -22.62170865627377, -21.762936758512836, -21.890444203211977, -22.985579478395437]","[0.2856995811475322, 0.28815766644215896, 0.287675236770476, 0.28273196274187257, 0.2869083364260314]"
269,"[0.9588890102209302, 0.9589595072998534, 0.9590000956413388, 0.9582392515810589, 0.959000788501797]","[-23.982853425880105, -21.72454554557797, -20.860416549521815, -20.9608048440092, -22.07538998799965]","[0.7873379354170948, 0.7871689971055352, 0.7871435857516, 0.7849804601201915, 0.787173685212724]"
270,"[0.949521214488509, 0.9510462540394871, 0.9508089824890557, 0.9465118311767111, 0.9503573769579027]","[-24.30984783197756, -22.041950533273376, -21.179792591990402, -21.299963594600378, -22.39792230687522]","[0.5289465753617301, 0.5536116329655154, 0.5519816083682344, 0.4885110015525381, 0.544457652036722]"
271,"[0.9326483983297871, 0.9334568851055514, 0.9333881747217452, 0.9301465503892705, 0.9331618017739346]","[-24.845605321153464, -22.577861507976756, -21.715889950695367, -21.83134018772903, -22.934091313978893]","[0.3965513272653821, 0.3825950914940155, 0.385481169122772, 0.4146552752981152, 0.39008168533343424]"
272,"[0.9097203289474044, 0.9092573154381899, 0.90932212840279, 0.910564613645026, 0.9094736191746108]","[-25.039446866888508, -22.69133763499993, -21.84592101534789, -22.12527163215296, -23.090611415133463]","[0.38815803749179917, 0.4166118108243292, 0.41075360208793144, 0.3512429413931773, 0.40137430291778925]"
273,"[0.9032300519949362, 0.9014182555904978, 0.9018801672071302, 0.9057969734520576, 0.9023683512853812]","[-25.49779847025186, -23.177003009352987, -22.326919207727304, -22.529567938029082, -23.56315218290409]","[0.27526394933363235, 0.2722924077798395, 0.27290458184542726, 0.2800748025702542, 0.27388220087625437]"
274,"[0.9364456909293206, 0.9363494770989361, 0.9364656705614334, 0.9357076382912601, 0.9365565407764023]","[-25.422057435245033, -23.15437541651205, -22.293356558935248, -22.38941127210342, -23.512070520652074]","[0.40431415012493804, 0.41538757207051635, 0.4131643383283111, 0.3908749048135999, 0.4098141093125336]"
275,"[0.9539050297009096, 0.9540938410515248, 0.9540848810654831, 0.9530606926649238, 0.9540756681537945]","[-24.556948326584347, -22.284229429965976, -21.42331950974764, -21.548313274062853, -22.64317872877479]","[0.44293300641418876, 0.43221716096890694, 0.43378404421987876, 0.44354752155165755, 0.4376798879443646]"
276,"[0.9566511663888092, 0.9566318655220857, 0.956700013693294, 0.9556145184748662, 0.9567392179420688]","[-24.549072523071857, -22.27715925223859, -21.415831122505757, -21.544351838912593, -22.63528091766472]","[0.3781552071550593, 0.37312282273018565, 0.37611774665349523, 0.3805395058079339, 0.37709651316039244]"
277,"[0.9513990190274941, 0.9521263220207837, 0.9520197941329064, 0.9497554436514485, 0.9517896988900578]","[-24.85454896635086, -22.561939616105104, -21.705469189808284, -21.864134707149976, -22.932065298979023]","[0.5059028213869456, 0.5066276032505754, 0.5074262322316203, 0.5086273088463646, 0.5073265640133119]"
278,"[0.9543133840543441, 0.9544786051210311, 0.954516994135623, 0.9529349345426268, 0.9544840217329121]","[-24.802373796698248, -22.525447663878683, -21.66534227024472, -21.800336400854928, -22.886546067282456]","[0.394296558818174, 0.42228536907108566, 0.4162696882587335, 0.3610025035572538, 0.40695004657860606]"
279,"[0.951811239656474, 0.952767405849649, 0.9526236990362577, 0.9495826882255329, 0.9523583171792376]","[-24.321708251506834, -22.051675316446207, -21.189990541308127, -21.313957723565053, -22.408842248916073]","[0.5420096284114898, 0.5244870817860041, 0.5280258979965634, 0.5668477912086323, 0.5337421137295374]"
280,"[0.9559395726391269, 0.955856661071534, 0.955899193510677, 0.9551713948482856, 0.9559200935124189]","[-24.454091584782397, -22.168645829301163, -21.30998238486801, -21.46889747516141, -22.53383269189273]","[0.32960989560644016, 0.3534567009368697, 0.3483207966683361, 0.3074823679128981, 0.34034953849166993]"
281,"[0.9558154037671, 0.9561611234244608, 0.9561211393159239, 0.9546014767773672, 0.955991206705757]","[-24.702285850620527, -22.429526907477996, -21.568686101678107, -21.692441418471454, -22.78858793203824]","[0.2515760151454623, 0.2180740503853674, 0.22501767936148317, 0.3035845718455595, 0.2359190249350203]"
282,"[0.9595119396086899, 0.9596033752514543, 0.9596466037994064, 0.9582759984493576, 0.9596562390061253]","[-24.49485962965504, -22.21444552967202, -21.354822487403126, -21.501629475196644, -22.577062494609002]","[0.23224767840950306, 0.2424970227468665, 0.24058704724379526, 0.2231206686141, 0.23740129234647678]"
283,"[0.9586696921750256, 0.9586666744923132, 0.9586935469721087, 0.9577470024221093, 0.9586955392387254]","[-24.559512260655886, -22.293849665167254, -21.431542027837615, -21.540817130960423, -22.649098324520164]","[0.37168388056648555, 0.3569376653854946, 0.35959241925153723, 0.3939485024474232, 0.36375860597905646]"
284,"[0.9559875256268303, 0.9563147141363, 0.956293420984322, 0.9549301125266303, 0.9561844813331987]","[-24.246368750709053, -22.005263586008205, -21.13803105084943, -21.19419924641942, -22.347574324611085]","[0.24024800215625047, 0.24459311826600885, 0.24406246991130406, 0.2402735430134089, 0.24319105128716262]"
285,"[0.9593414772005899, 0.9596241466989139, 0.9596468090291462, 0.9583297171148831, 0.9596015082599402]","[-24.268353687181083, -21.996718565934362, -21.135261295864574, -21.264573043845207, -22.354580293926745]","[0.47053105460609, 0.4625410490416876, 0.46420744918979445, 0.4796805333382546, 0.4668484553269236]"
286,"[0.9549085546176018, 0.9552180401563617, 0.9551903517048705, 0.9537672449118223, 0.9550975373053354]","[-24.628822045329798, -22.354006328196483, -21.493528276586776, -21.622914961062694, -22.714069880543406]","[0.5712184934768373, 0.5667507788779275, 0.5675485299307336, 0.5971572309275542, 0.5689813519420113]"
287,"[0.9602512277955064, 0.9606085146857477, 0.9606095396374658, 0.9590014878577535, 0.9605059086647774]","[-24.269718644573523, -22.004531105670818, -21.141724734098645, -21.258098486659357, -22.358928657957975]","[0.4203755108025878, 0.4315977961867669, 0.4291956000615361, 0.40765501751042726, 0.42546911981374597]"
288,"[0.9588684970143251, 0.9585653324643008, 0.9586773349037802, 0.9587364781147075, 0.95881583153106]","[-24.01604820435036, -21.778542639313173, -20.90998160769088, -20.97006621345138, -22.118027963296623]","[0.41080666408062255, 0.4051797575641141, 0.4063891478706466, 0.42318893982977485, 0.408380341276471]"
289,"[0.9626395582310096, 0.9622448504225249, 0.9624078313168086, 0.9618501157122434, 0.9625917181596253]","[-24.205370834134065, -21.940688222751362, -21.078070625085015, -21.18755803078491, -22.29524934767147]","[0.3083099547594944, 0.2747933658203713, 0.2818973719138877, 0.350075135577271, 0.29308473187637024]"
290,"[0.9618146889101479, 0.9616706240971935, 0.9617502319219124, 0.9612242329977235, 0.961785634600477]","[-24.189296975682822, -21.937886548709784, -21.07254590355669, -21.154461855317624, -22.285354261109582]","[0.6286303599046249, 0.6243469819802284, 0.6243313528020461, 0.6414327138629701, 0.6240657493882413]"
291,"[0.9618531561512802, 0.9618287273627704, 0.9619326599893895, 0.9605668726493969, 0.9619909660164273]","[-24.189068808141563, -21.907278049049857, -21.04838037947619, -21.188968312985562, -22.271303683168842]","[0.4463347144145896, 0.4663367972061648, 0.4621058188502661, 0.4234079411982157, 0.4554575172941956]"
292,"[0.9615692266444298, 0.9611416900831566, 0.9612473507236311, 0.9614297084637192, 0.9614092489123793]","[-24.125192635896298, -21.85929389653464, -20.99698148930101, -21.10786254420409, -22.214595874916025]","[0.34356956030853014, 0.38404434307255947, 0.3785980076232178, 0.3022702084839513, 0.3674146196945802]"
293,"[0.9622855488402599, 0.9622288347220949, 0.9623129665118983, 0.9618070540881254, 0.9623616684674565]","[-24.411536938254756, -22.131022961530654, -21.27156998018295, -21.415750766710246, -22.49390690800789]","[0.38296541321264044, 0.3784547077545563, 0.3806777024995102, 0.38174106259131496, 0.38164201994684294]"
294,"[0.9627828897156672, 0.9620377127715349, 0.9622086656821834, 0.9624821430520228, 0.9624744837399293]","[-23.953237505048243, -21.71366861909724, -20.84584720957005, -20.904177398585986, -22.05473859155097]","[0.797926725013215, 0.7836448973553638, 0.7865300878480308, 0.7987957253616353, 0.7913375491490754]"
295,"[0.9615100796533946, 0.9612701165852738, 0.9613736052410322, 0.9614509127682154, 0.9614878024823623]","[-24.086477737070094, -21.82458493036139, -20.96142037084839, -21.064551672139117, -22.177701094262943]","[0.5269944382821865, 0.49498679844038657, 0.5015753279297822, 0.5717797614262832, 0.5120902380296624]"
296,"[0.9660762298743982, 0.9656711074993858, 0.9657992806914409, 0.9652288064774978, 0.9660022548474472]","[-23.90926621860708, -21.67108328815313, -20.803270535224236, -20.853056279102763, -22.011868584593085]","[0.2136059081104945, 0.19337633800806817, 0.19822690404685023, 0.2395823643466971, 0.20402644640207868]"
297,"[0.9635232139246511, 0.9634162379574445, 0.9634801492341994, 0.9631181704885157, 0.963540529461721]","[-23.722916080535814, -21.510552961438922, -20.63765187010437, -20.63022953235092, -21.837850949557055]","[0.3899424621957721, 0.3706729974624188, 0.37470124581091346, 0.4079998464942778, 0.3810279208537676]"
298,"[0.9657038665989566, 0.9649672738074511, 0.9652522567057631, 0.9651503967930241, 0.965561440648244]","[-23.4400347064617, -21.2838986208516, -20.39881155769357, -20.28631363462788, -21.580181859558845]","[0.4213571434844444, 0.42942779140338244, 0.42723819041010824, 0.4224157930295691, 0.4240696921618266]"
299,"[0.9593218222141262, 0.9590609334988579, 0.9591338672137097, 0.9595676795942242, 0.9591988664537492]","[-23.860177132887674, -21.63584841941414, -20.76531035853013, -20.784278496936516, -21.969398055027153]","[0.4994386204640302, 0.4837810565042836, 0.48611783361219124, 0.5323141220884545, 0.4908080325168057]"
300,"[0.9645661851016017, 0.9633508841100791, 0.963638824753023, 0.9651058744528102, 0.9640616750666963]","[-23.48494906635789, -21.28158385335062, -20.406257430377067, -20.390596490901032, -21.60320416421524]","[0.21572230818307878, 0.22161735714397893, 0.22126548668346455, 0.20669388834484104, 0.2203653971838509]"
301,"[0.9672952782035824, 0.9665179642098038, 0.9667478178714424, 0.9670251193349634, 0.9670421943833214]","[-23.65958390348783, -21.43578637040281, -20.56458579347869, -20.592740316009333, -21.768218530375847]","[0.2566977072646109, 0.2514358277730445, 0.25254744004940494, 0.26300923218074346, 0.2542998350938939]"
302,"[0.9632308259501219, 0.9626633479231061, 0.9627937133799336, 0.9633781449805363, 0.9630330499308303]","[-23.595461462267153, -21.40483240484925, -20.527363971868404, -20.476976892016808, -21.72034764255253]","[0.31500891039943363, 0.30968372928117477, 0.3109685468824329, 0.31848678863171775, 0.3127949480032887]"
