epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
267,"[5.15341099e-12 5.08321834e-11 1.19807670e-10 1.02791213e-10
 3.51839282e-11]",[0.05732267 0.06141005 0.06187329 0.06331359 0.06146399],[0.40900718 1.09429751 1.51037237 1.44293623 0.93799686],[0.52559391 0.5247868  0.52423033 0.52688396 0.52379171],[0.24896887 0.2456649  0.24614659 0.25486779 0.24736021],[0.20385523 0.20029748 0.20098165 0.21088482 0.2021548 ],[2.4334514  2.40955759 2.41389155 2.47570879 2.42142698]
268,"[5.12202452e-12 5.00858917e-11 1.18214959e-10 1.04053817e-10
 3.48081153e-11]",[0.06020484 0.06483093 0.0652754  0.06583039 0.06474357],[0.42655533 1.12638356 1.54483995 1.49815048 0.97037804],[0.53343937 0.5331499  0.53272171 0.53195503 0.53173202],[0.23413887 0.23527429 0.23516863 0.23633005 0.23465178],[0.17895002 0.17883177 0.17881338 0.18032832 0.17882615],[2.51695854 2.49917322 2.50240481 2.54771123 2.5080231 ]
269,"[1.28192535e-11 1.22640974e-10 2.91018765e-10 2.63226750e-10
 8.63502701e-11]",[0.04618117 0.0480107  0.0480522  0.04787359 0.04776446],[0.57314843 1.54045359 2.07092808 2.02378487 1.33603539],[0.521413   0.52270321 0.52078135 0.52171256 0.52193401],[0.1748905  0.17613637 0.17570919 0.174656   0.17531353],[0.15072377 0.15182456 0.15149924 0.15069736 0.1510225 ],[2.31208418 2.30823523 2.30859787 2.32513065 2.30964562]
270,"[9.24566723e-12 8.93030119e-11 2.11493567e-10 1.87560331e-10
 6.25564494e-11]",[0.04626934 0.04860803 0.0487052  0.04881139 0.04836507],[0.56231024 1.50746196 2.08267913 2.08785646 1.30991079],[0.53109945 0.53108964 0.53182479 0.53325557 0.53233672],[0.17836082 0.17929068 0.17899548 0.17935223 0.17857472],[0.15218157 0.15263879 0.15250017 0.15345657 0.15225192],[2.21506028 2.19962564 2.20221978 2.24631037 2.2069676 ]
271,"[5.41263335e-12 5.22755882e-11 1.23777901e-10 1.10274780e-10
 3.66081175e-11]",[0.04982411 0.05426247 0.05441991 0.05383281 0.05371676],[0.50806084 1.36285165 1.91903273 1.88261834 1.17354615],[0.54994054 0.5487129  0.54915759 0.55072716 0.54848331],[0.20535152 0.2082647  0.20764232 0.20381312 0.20653009],[0.17006474 0.17123587 0.17080956 0.17091218 0.1703656 ],[2.41601178 2.41088908 2.41136042 2.43413941 2.41273886]
272,"[4.47837281e-12 4.68674776e-11 1.09153346e-10 8.25497322e-11
 3.14399798e-11]",[0.06791288 0.0736759  0.07424409 0.07565843 0.0736319 ],[0.60340087 1.61836151 2.17138608 1.94063757 1.37515695],[0.55196344 0.55099678 0.55025499 0.55270372 0.55139478],[0.2633492  0.25964442 0.25977089 0.27134792 0.26085283],[0.18586755 0.18098614 0.18169544 0.19646483 0.18303828],[2.78309125 2.75825362 2.76273726 2.82649191 2.77055079]
273,"[2.83668202e-12 2.88914995e-11 6.76002054e-11 5.51822905e-11
 1.96355556e-11]",[0.0782867  0.0899192  0.09068269 0.09026108 0.08896358],[0.48664593 1.2452764  1.67766754 1.53927928 1.06358509],[0.56076861 0.56275229 0.56265289 0.55994858 0.5614058 ],[0.32037244 0.31583524 0.3162977  0.32593504 0.31782622],[0.25946102 0.25332408 0.25430451 0.26606409 0.25651645],[3.21489398 3.19439371 3.1986474  3.23680062 3.20548108]
274,"[3.04406272e-12 2.93961133e-11 6.95385852e-11 6.31741655e-11
 2.05563690e-11]",[0.05796856 0.06560859 0.06625006 0.06662382 0.06518461],[0.38950924 1.01064812 1.4303277  1.38618611 0.86600415],[0.54600284 0.54550403 0.54600806 0.54660301 0.54651242],[0.2659105  0.26486812 0.26520751 0.26754074 0.26529682],[0.22288082 0.22271789 0.22276287 0.22479207 0.22276954],[2.66437025 2.65177717 2.65388449 2.68907937 2.65776879]
275,"[7.23491283e-12 7.02221642e-11 1.66096343e-10 1.46573625e-10
 4.90431092e-11]",[0.06895466 0.07295725 0.07327574 0.07339187 0.0727884 ],[0.47335416 1.20928583 1.57859365 1.53082935 1.05750007],[0.52573903 0.52445331 0.5250213  0.52730962 0.52520764],[0.30462384 0.30387746 0.30394605 0.30546374 0.30422104],[0.24181736 0.23988123 0.24009534 0.24625386 0.24066147],[2.60147006 2.58010346 2.58416606 2.63548238 2.59101684]
276,"[7.28031087e-12 7.06050943e-11 1.67072097e-10 1.46923121e-10
 4.93515724e-11]",[0.0507167  0.05371923 0.05390936 0.05438594 0.05351443],[0.46269085 1.2515312  1.72538961 1.66797535 1.07684783],[0.52586292 0.52661322 0.52611132 0.52917077 0.52605218],[0.20376412 0.20314231 0.20333207 0.20659477 0.20349004],[0.16499962 0.16441966 0.1643279  0.16937699 0.16447252],[2.25154655 2.24026217 2.24190732 2.2792875  2.24526901]
277,"[5.37012275e-12 5.31625499e-11 1.25191558e-10 1.06849893e-10
 3.67185880e-11]",[0.0628969  0.06684313 0.06740492 0.06962698 0.0671028 ],[0.42962274 1.13044898 1.5346236  1.47352446 0.97500083],[0.53287525 0.53155664 0.53227362 0.53158641 0.53280634],[0.2740928  0.26946916 0.27045889 0.28002743 0.27194961],[0.20898474 0.20532909 0.2060447  0.21488873 0.20721293],[2.55671641 2.51466692 2.52276663 2.62085728 2.53631751]
278,"[5.65888615e-12 5.51540788e-11 1.30352187e-10 1.13898753e-10
 3.84378712e-11]",[0.06217818 0.06665302 0.06703026 0.06755627 0.06648735],[0.42425181 1.11430899 1.51061504 1.46038228 0.96355782],[0.52549483 0.5255984  0.52508264 0.52836951 0.52457801],[0.2647762  0.26394553 0.26386797 0.26716459 0.26425641],[0.19431726 0.19319402 0.19324736 0.19804392 0.19344178],[2.43620327 2.42624403 2.42780858 2.4586253  2.43082074]
279,"[9.13844842e-12 8.84611483e-11 2.09398478e-10 1.84972915e-10
 6.18909309e-11]",[0.04408284 0.04640993 0.0464874  0.0464665  0.04613469],[0.55098006 1.50286606 2.08884647 2.04974484 1.29609876],[0.52930243 0.53035221 0.5303367  0.53258361 0.52958469],[0.16818395 0.16923761 0.16893623 0.16911415 0.16857772],[0.14789247 0.14807776 0.14786716 0.14982153 0.14777937],[2.1562687  2.14666165 2.14803092 2.18062121 2.15086261]
280,"[8.01789290e-12 7.88147085e-11 1.86003660e-10 1.58685019e-10
 5.47032182e-11]",[0.06456402 0.06735366 0.06772647 0.0694071  0.06751432],[0.48699682 1.26319759 1.65547574 1.58045398 1.09998068],[0.52093851 0.52334702 0.52338071 0.52345091 0.52288607],[0.27307712 0.26938619 0.26987128 0.27973759 0.27104409],[0.20468385 0.20157632 0.20203043 0.21160267 0.20296287],[2.55767645 2.54080586 2.54380994 2.58844042 2.54911106]
281,"[6.25192115e-12 6.06870677e-11 1.43531411e-10 1.26803294e-10
 4.23777962e-11]",[0.05565712 0.05909575 0.05944163 0.06029579 0.05907105],[0.43135589 1.14842875 1.57744824 1.53732383 0.99113359],[0.52572578 0.52526773 0.52514926 0.52687887 0.52539488],[0.23543833 0.23355908 0.23381113 0.23884755 0.23443884],[0.19169142 0.18980399 0.19006007 0.19590997 0.19054589],[2.3722298  2.35308154 2.35651505 2.40657758 2.36254526]
282,"[7.68812403e-12 7.51963938e-11 1.77633432e-10 1.53380814e-10
 5.23251422e-11]",[0.05486442 0.05798429 0.05817565 0.05845798 0.0577633 ],[0.46186799 1.23347185 1.67080653 1.6183262  1.06585799],[0.51972063 0.51882645 0.51840123 0.5220743  0.51918545],[0.22708925 0.2273808  0.22732435 0.22901569 0.22706061],[0.18515011 0.18469248 0.18471701 0.18785238 0.18480253],[2.29693305 2.28480948 2.28662813 2.32585504 2.29023508]
283,"[7.20504883e-12 6.94408634e-11 1.64477759e-10 1.47446501e-10
 4.86770721e-11]",[0.05054205 0.05417961 0.05425466 0.053326   0.05365282],[0.45415651 1.22299445 1.68771992 1.66044371 1.05465964],[0.52287944 0.52079749 0.52157251 0.52301037 0.52100067],[0.20378131 0.20679392 0.20603265 0.20157202 0.20522834],[0.16892724 0.17055309 0.17015114 0.1684364  0.16963337],[2.30835547 2.31247007 2.31104911 2.31493883 2.3093868 ]
284,"[9.84989583e-12 9.26283051e-11 2.20482805e-10 2.08434426e-10
 6.57767270e-11]",[0.04516426 0.04786338 0.04783986 0.04684591 0.04733938],[0.53822492 1.45635279 2.00780708 1.99563646 1.26002834],[0.52341342 0.52394176 0.52439289 0.52503156 0.52494541],[0.16927533 0.17217265 0.17155709 0.16768982 0.17057066],[0.13835562 0.14039982 0.13986477 0.13804202 0.13913644],[2.25857098 2.24207151 2.24468028 2.29467929 2.24967773]
285,"[9.63738467e-12 9.34360825e-11 2.21126590e-10 1.94311048e-10
 6.53278337e-11]",[0.04825865 0.0503736  0.05052509 0.05095279 0.0502665 ],[0.51322825 1.3914419  1.89663081 1.83196307 1.19997978],[0.51802349 0.5187177  0.51869143 0.52092436 0.51827855],[0.18883769 0.18850386 0.18850289 0.19073676 0.18846811],[0.16511789 0.16529854 0.16523071 0.16599958 0.16507682],[2.24908843 2.24064717 2.24190549 2.26944348 2.24443141]
286,"[6.71939672e-12 6.53528941e-11 1.54513381e-10 1.35768702e-10
 4.55924549e-11]",[0.04441594 0.04700957 0.04723861 0.04822516 0.04694288],[0.46311816 1.27475972 1.80021344 1.73577758 1.08947582],[0.52557647 0.52608383 0.52504654 0.5243064  0.52454812],[0.17374901 0.17265311 0.1728088  0.17700459 0.17306608],[0.15025528 0.15070694 0.15048161 0.15219928 0.15022997],[2.20066038 2.18348508 2.18633312 2.23587767 2.19159566]
287,"[9.62715139e-12 9.27373842e-11 2.19769148e-10 1.95631290e-10
 6.50641873e-11]",[0.05262627 0.05505473 0.0551998  0.05533163 0.0548789 ],[0.50106456 1.33551537 1.79400169 1.74030692 1.15792084],[0.51806428 0.51830945 0.51836918 0.52180981 0.51856071],[0.20798522 0.20852631 0.20819773 0.20868479 0.2081041 ],[0.16662456 0.16731472 0.16703143 0.16686135 0.16672431],[2.28526515 2.28047271 2.2809608  2.30125323 2.28227315]
288,"[1.23992524e-11 1.16187804e-10 2.76926800e-10 2.60752238e-10
 8.27384129e-11]",[0.04313333 0.04553094 0.04543595 0.04410008 0.04494122],[0.58380757 1.58087968 2.15859246 2.13053218 1.3704641 ],[0.52267651 0.52325519 0.52326916 0.52152722 0.52222107],[0.15757762 0.16121127 0.16040445 0.15485586 0.15907061],[0.12884638 0.13068483 0.13020669 0.12836881 0.12956097],[2.23435328 2.24659369 2.24345809 2.23072257 2.23909584]
289,"[1.02665099e-11 9.88514255e-11 2.34211451e-10 2.09906694e-10
 6.93404914e-11]",[0.04971222 0.05194374 0.05205154 0.05211266 0.05173926],[0.50950067 1.37229727 1.85130699 1.79204681 1.18581333],[0.51670178 0.51669963 0.51643922 0.51699214 0.51617293],[0.19349517 0.19393714 0.19396407 0.1946067  0.19367663],[0.15929174 0.1600394  0.15981779 0.16048154 0.1595221 ],[2.35520433 2.35098362 2.35130409 2.37153762 2.35239247]
290,"[1.04274734e-11 9.90725001e-11 2.35377659e-10 2.16873836e-10
 6.99921275e-11]",[0.04564375 0.0475018  0.04762094 0.04823347 0.0473832 ],[0.52001162 1.414286   1.9379888  1.88553313 1.21966069],[0.51679569 0.5159905  0.51677094 0.51856361 0.51675488],[0.17378426 0.17411407 0.17386787 0.17588112 0.1737654 ],[0.14490794 0.14673277 0.14618578 0.14492373 0.14554151],[2.24815301 2.24178538 2.24232081 2.27106421 2.24399298]
291,"[1.04291664e-11 1.02141609e-10 2.41112665e-10 2.09510934e-10
 7.09767620e-11]",[0.04421814 0.0455357  0.04575595 0.04717158 0.04569554],[0.52242903 1.44059098 1.97950195 1.89441722 1.23474681],[0.51343423 0.51518396 0.51525271 0.51611466 0.51467538],[0.16680754 0.1642366  0.16459663 0.17165405 0.1654086 ],[0.14303188 0.1403694  0.14074087 0.14812671 0.14159845],[2.12637602 2.10669054 2.11006815 2.16451399 2.11618335]
292,"[1.11295112e-11 1.07283121e-10 2.54115612e-10 2.27458665e-10
 7.52024639e-11]",[0.05529923 0.05774382 0.0578412  0.05724596 0.05748134],[0.53694476 1.40575251 1.84685895 1.79937397 1.22644753],[0.51534274 0.51565492 0.51460326 0.51645326 0.51486844],[0.22400042 0.2254055  0.22522863 0.22233466 0.22470444],[0.18057542 0.18127356 0.18103575 0.18020121 0.18092729],[2.3961562  2.39908441 2.39812208 2.39974194 2.39696602]
293,"[8.35573862e-12 8.17277919e-11 1.93032674e-10 1.67144060e-10
 5.68572731e-11]",[0.05365564 0.05602464 0.05629446 0.0573317  0.05607814],[0.47169212 1.26868586 1.71456016 1.63738008 1.09346607],[0.51366376 0.51283712 0.51338195 0.51410788 0.51255477],[0.21894919 0.21694953 0.2172583  0.22278776 0.21811985],[0.18016047 0.17863984 0.17888599 0.18392988 0.17940592],[2.42207825 2.40593529 2.40879072 2.45191731 2.41385344]
294,"[1.31997399e-11 1.23940562e-10 2.95188710e-10 2.78448900e-10
 8.81210023e-11]",[0.04067388 0.04275243 0.04267972 0.04157005 0.04225831],[0.58315948 1.59706991 2.18997959 2.14684706 1.37875895],[0.51380088 0.51555494 0.51441776 0.51164689 0.51461103],[0.14730975 0.15071061 0.15000109 0.14485338 0.14886696],[0.12142595 0.12357724 0.12299582 0.12044774 0.12227167],[2.10608027 2.12009871 2.11661957 2.09983744 2.11167072]
295,"[1.15661930e-11 1.11053592e-10 2.63267462e-10 2.37453319e-10
 7.80132392e-11]",[0.04497564 0.04690776 0.04696671 0.04673965 0.04667115],[0.53581436 1.45947119 1.98534334 1.92773256 1.25872316],[0.51451804 0.51562799 0.51563207 0.51507265 0.51561424],[0.17010349 0.17133991 0.17108644 0.1700923  0.17058465],[0.1502488  0.15005065 0.15012068 0.15095699 0.15016043],[2.31903014 2.31609496 2.3163383  2.32971515 2.3170911 ]
296,"[1.37949884e-11 1.29356737e-10 3.08082699e-10 2.93072937e-10
 9.19956719e-11]",[0.03597565 0.03810553 0.03796966 0.0362367  0.03749126],[0.57459063 1.58725558 2.21255344 2.21768392 1.36924728],[0.50858855 0.50884517 0.5086121  0.51111968 0.50853655],[0.1265614  0.13111548 0.13007587 0.12259799 0.12848506],[0.11583632 0.11960852 0.11881497 0.11248346 0.11749939],[2.09782625 2.10954496 2.10664433 2.09235543 2.10251876]
297,"[1.66246284e-11 1.51907293e-10 3.63641002e-10 3.66332364e-10
 1.09503976e-10]",[0.03810662 0.0403194  0.04013575 0.03785106 0.0396043 ],[0.63613042 1.71601247 2.34381757 2.37682924 1.49513631],[0.51403926 0.5110331  0.51174993 0.51562689 0.512694  ],[0.13492952 0.14030056 0.13920301 0.12880821 0.13741888],[0.12168624 0.12666657 0.12566735 0.11605125 0.12403802],[2.1660196  2.17593785 2.17356716 2.1596242  2.17013111]
298,"[2.20426864e-11 1.90414993e-10 4.61403516e-10 5.16262254e-10
 1.41581081e-10]",[0.02875067 0.03094765 0.03062566 0.02786557 0.02999788],[0.69879585 1.90913853 2.68158794 2.80303671 1.66591808],[0.51104586 0.51173592 0.51225951 0.514477   0.51137034],[0.09439306 0.10093127 0.09951766 0.08844344 0.09730509],[0.08386557 0.09004517 0.08871497 0.0777074  0.0866518 ],[1.82703918 1.8632363  1.85514849 1.79299475 1.84289134]
299,"[1.44867599e-11 1.33972349e-10 3.19947336e-10 3.13895221e-10
 9.59709316e-11]",[0.03877225 0.04117783 0.04099796 0.03870559 0.0404348 ],[0.62494275 1.71089637 2.34809045 2.32860447 1.47947816],[0.51628008 0.51726002 0.51623573 0.51701011 0.51627109],[0.13866466 0.14421449 0.14308789 0.13283595 0.14130059],[0.12417623 0.12874928 0.12785027 0.11962164 0.12633492],[2.03864819 2.05375601 2.05014602 2.02926283 2.04487797]
300,"[2.10791686e-11 1.90892090e-10 4.58069678e-10 4.65256849e-10
 1.38387092e-10]",[0.03769081 0.03961978 0.03942614 0.03738567 0.03894085],[0.70041598 1.87619819 2.51669469 2.50939012 1.63777487],[0.51155614 0.51212019 0.5126257  0.51191306 0.51164645],[0.13205178 0.13709864 0.13603598 0.12698845 0.13437324],[0.12253053 0.12693638 0.12605329 0.11757403 0.12464855],[2.23171437 2.24877133 2.24487578 2.21741475 2.23903607]
301,"[1.77024282e-11 1.63614512e-10 3.91000829e-10 3.80143508e-10
 1.17339536e-10]",[0.03421014 0.03605906 0.03589244 0.03426635 0.03544377],[0.63302587 1.7438467  2.40917674 2.40116773 1.50857121],[0.50846756 0.5098298  0.50961412 0.50877133 0.50962413],[0.1184087  0.12258002 0.1215403  0.11498718 0.12012729],[0.11000442 0.11307879 0.11232489 0.10702417 0.1112859 ],[1.9272168  1.94306479 1.93907541 1.92085731 1.93346413]
302,"[1.88758309e-11 1.68777338e-10 4.05870204e-10 4.26793347e-10
 1.23103605e-10]",[0.03335526 0.03555646 0.03530205 0.03275401 0.03472085],[0.66570072 1.8146303  2.51163867 2.5670748  1.57891082],[0.51326378 0.51437871 0.51414889 0.51469686 0.5136335 ],[0.1137648  0.11963505 0.11829927 0.10776495 0.11639299],[0.10830964 0.11304469 0.11199    0.10321636 0.1103705 ],[2.05003667 2.08462158 2.07713453 2.01345918 2.06553804]
303,"[2.34492012e-11 2.04886007e-10 4.95098941e-10 5.44928061e-10
 1.51321757e-10]",[0.03335057 0.03572416 0.03539301 0.03216604 0.03472529],[0.7407657  1.96789474 2.6858548  2.81910241 1.73277139],[0.50948557 0.50846045 0.50875727 0.50980958 0.50974493],[0.11276068 0.12007269 0.11848437 0.10564242 0.11605529],[0.10601645 0.11202474 0.11073624 0.09925536 0.10878288],[2.07911481 2.11919564 2.11082711 2.03135349 2.09756551]
304,"[2.14040349e-11 1.87772558e-10 4.53368014e-10 4.94868929e-10
 1.38382986e-10]",[0.02955068 0.0317266  0.03142637 0.02865224 0.03081659],[0.71050293 1.94137171 2.71880628 2.82011874 1.69322379],[0.50747278 0.50886581 0.50858678 0.507028   0.50955992],[0.09795734 0.10423422 0.10276734 0.0918546  0.10067456],[0.09339699 0.09899797 0.09761833 0.08778549 0.09570513],[1.97366598 2.01390088 2.00523951 1.93061277 1.99176958]
305,"[2.61664234e-11 2.33457417e-10 5.61876131e-10 5.89540601e-10
 1.70575233e-10]",[0.02987271 0.03171904 0.03145449 0.02917688 0.03093385],[0.75540898 2.0935297  2.86727011 2.82384367 1.80860851],[0.50686865 0.51044024 0.51016498 0.50496984 0.50924714],[0.09873738 0.10385266 0.10266769 0.09420956 0.10092771],[0.09506716 0.09941655 0.09832029 0.09100276 0.0968499 ],[1.98539175 2.0163712  2.00944154 1.95651868 1.99895142]
306,"[3.05451340e-11 2.65171563e-10 6.42040667e-10 7.08401737e-10
 1.96711744e-10]",[0.02736698 0.02966796 0.02927483 0.0259117  0.02857879],[0.81004736 2.19066133 3.02188562 3.15337054 1.92168615],[0.50770926 0.50883755 0.50940476 0.50984997 0.5088434 ],[0.08799138 0.09513837 0.09351939 0.08100943 0.0910284 ],[0.0854885  0.0917624  0.09036905 0.07939696 0.08820537],[1.93686271 1.98944297 1.97808452 1.88072382 1.96047757]
307,"[2.67896612e-11 2.49516647e-10 5.95135405e-10 5.73200375e-10
 1.78116574e-10]",[0.02936405 0.03085568 0.03066375 0.02898383 0.03026108],[0.73556995 2.07903454 2.8343669  2.72011986 1.77745667],[0.50604619 0.50606176 0.50636651 0.50609415 0.50605635],[0.09641871 0.10001242 0.09921272 0.09324675 0.09801325],[0.09256431 0.09553372 0.09495884 0.08975542 0.09406572],[1.84723773 1.87074945 1.86539609 1.82750508 1.85736959]
308,"[2.12179031e-11 1.86617341e-10 4.50300439e-10 4.89640682e-10
 1.37323050e-10]",[0.02971611 0.0321032  0.03175388 0.02871916 0.03107249],[0.69220681 1.90609502 2.66146191 2.73668783 1.65494955],[0.51060264 0.51127992 0.51019487 0.50887186 0.51075873],[0.09863017 0.10567181 0.10409068 0.09233099 0.10169211],[0.09192878 0.09823167 0.09686088 0.0859821  0.09475242],[1.93007985 1.96272333 1.95560318 1.89699737 1.94464086]
309,"[2.39990110e-11 2.09140393e-10 5.05585149e-10 5.60667675e-10
 1.54649478e-10]",[0.03059562 0.03295101 0.03260608 0.02927902 0.03193064],[0.73685606 1.98759279 2.7448857  2.86973882 1.74173823],[0.51245123 0.51055076 0.51161173 0.51162608 0.51192678],[0.10183943 0.10866987 0.10710811 0.09415695 0.10487323],[0.09709442 0.10349055 0.1020028  0.08955734 0.09996014],[1.89951179 1.9495594  1.93883184 1.84445066 1.92212119]
310,"[2.19693256e-11 2.02512697e-10 4.84119218e-10 4.75171440e-10
 1.45395644e-10]",[0.03156945 0.03318339 0.03300811 0.03136753 0.03259513],[0.70283405 1.94836887 2.67962874 2.65150667 1.68195196],[0.50906819 0.50876248 0.50789329 0.5104487  0.50959608],[0.10569206 0.10957949 0.10866793 0.10223346 0.10746111],[0.09889346 0.10208158 0.10125921 0.09604872 0.10023265],[2.02903594 2.06951902 2.06072723 1.98655399 2.04714131]
311,"[3.16263202e-11 2.87563589e-10 6.89492273e-10 6.94140717e-10
 2.08029586e-10]",[0.0263269  0.02773523 0.02752496 0.0258198  0.02712367],[0.82298359 2.28991895 3.15580479 3.13999977 1.9794453 ],[0.50921911 0.51245329 0.5105616  0.50565206 0.5100044 ],[0.083608   0.08750948 0.08669925 0.08035793 0.08548424],[0.08072869 0.0839749  0.08322585 0.07825842 0.08210158],[1.88174292 1.90992004 1.90359626 1.85612688 1.89401807]
312,"[2.96223005e-11 2.69432660e-10 6.46069365e-10 6.48187766e-10
 1.94920768e-10]",[0.02815022 0.02976648 0.02953049 0.02745    0.02907249],[0.80470308 2.20275318 3.02293866 3.06412104 1.9178758 ],[0.50294847 0.50646196 0.50675774 0.50453486 0.50503497],[0.09218633 0.09695206 0.09592005 0.08783289 0.09430726],[0.0886881  0.09277621 0.09193612 0.08473086 0.09053165],[1.92739161 1.95637894 1.94994779 1.899609   1.94014306]
313,"[2.51211748e-11 2.21729335e-10 5.34722606e-10 5.75704949e-10
 1.62893080e-10]",[0.03213735 0.03436772 0.03404593 0.03102266 0.03341201],[0.76708403 2.0631633  2.81064015 2.88677673 1.80650047],[0.5084809  0.50960857 0.50881954 0.50667125 0.50896953],[0.10794845 0.11502055 0.11340695 0.10133297 0.11096169],[0.10150761 0.10811623 0.10657824 0.09502823 0.10430028],[1.9779653  2.00831642 2.00164712 1.94770504 1.99142578]
314,"[2.49751760e-11 2.21998016e-10 5.34539184e-10 5.68276073e-10
 1.62451469e-10]",[0.0295895  0.03159125 0.03130674 0.02863433 0.0307414 ],[0.71709289 1.95667682 2.70306856 2.78376931 1.70537174],[0.50854091 0.5098882  0.50909514 0.50720676 0.50796164],[0.09788056 0.10372624 0.10239908 0.0922244  0.10043673],[0.09317034 0.09821101 0.0970567  0.08785105 0.09526397],[1.96943633 2.00891758 2.00040266 1.92718382 1.98718747]
315,"[2.48469796e-11 2.25018718e-10 5.39919554e-10 5.49078842e-10
 1.63107552e-10]",[0.02779258 0.02935147 0.02914264 0.02744089 0.02871553],[0.73424138 2.04811889 2.85224303 2.85349093 1.76826606],[0.50741921 0.50698622 0.50645907 0.50509372 0.50587987],[0.09098234 0.09497504 0.09406073 0.08752587 0.09262678],[0.08695773 0.09032068 0.08954091 0.08419893 0.08834228],[1.85456144 1.88484481 1.87790883 1.8295561  1.86756152]
316,"[2.85224452e-11 2.48753152e-10 6.01244773e-10 6.65824460e-10
 1.83861815e-10]",[0.0280249  0.03033825 0.02996168 0.02654347 0.02927262],[0.78709239 2.15595608 2.96985292 3.04529893 1.87695553],[0.50752984 0.50938597 0.50834151 0.50858825 0.50861587],[0.09208178 0.09918555 0.09757418 0.08482843 0.09516156],[0.08954586 0.09624216 0.09481343 0.08227085 0.0926019 ],[1.8541252  1.91608455 1.90280011 1.78627526 1.88209246]
317,"[2.49462770e-11 2.18212170e-10 5.27362924e-10 5.75723773e-10
 1.61149961e-10]",[0.03120336 0.03382406 0.03341316 0.02965396 0.03264403],[0.75642722 2.0329544  2.78565226 2.90377625 1.78370193],[0.50767395 0.50971324 0.50943641 0.50469983 0.50838771],[0.10335249 0.11159902 0.10988641 0.09500916 0.10708922],[0.09957372 0.10768382 0.10595467 0.09149349 0.10327185],[1.9975772  2.05126963 2.03982545 1.93767742 2.02191704]
318,"[3.05613563e-11 2.70958192e-10 6.53220586e-10 6.89909409e-10
 1.98754041e-10]",[0.02572941 0.02766702 0.02734247 0.02467216 0.02676306],[0.81148016 2.24341367 3.11664781 3.16803121 1.94924317],[0.5041773  0.50254575 0.50250056 0.50377392 0.50388229],[0.08303096 0.08881394 0.08755546 0.07809552 0.08557029],[0.08043107 0.08538251 0.08427342 0.07632367 0.08259915],[1.80374959 1.85004167 1.83979559 1.75914819 1.82416627]
319,"[3.17275832e-11 2.74935469e-10 6.65944796e-10 7.37330680e-10
 2.04158750e-10]",[0.02600243 0.02808415 0.02772106 0.02484032 0.02708803],[0.82067894 2.25150039 3.11835785 3.20470884 1.96208119],[0.50730518 0.51003048 0.50895545 0.508425   0.5076074 ],[0.08338271 0.08967461 0.0882327  0.07777524 0.08608542],[0.08143078 0.0870984  0.08585296 0.07622377 0.08394497],[1.84366162 1.89975463 1.88738228 1.78845402 1.86845903]
320,"[3.26191244e-11 2.85168823e-10 6.89485389e-10 7.49430096e-10
 2.10764148e-10]",[0.02396406 0.02572257 0.02541702 0.02309854 0.02488421],[0.80442393 2.230414   3.12236406 3.20390838 1.93723859],[0.50167277 0.49977288 0.50115671 0.50470068 0.50113438],[0.07634798 0.08147147 0.08027908 0.07193233 0.07856703],[0.07405214 0.07901378 0.07788798 0.06967492 0.07622065],[1.70664634 1.75077711 1.74065267 1.66978118 1.72556658]
321,"[2.57453631e-11 2.27827944e-10 5.49159437e-10 5.87684611e-10
 1.67152170e-10]",[0.03014648 0.03217786 0.03187345 0.02934594 0.03129092],[0.84222889 2.29524192 3.15330363 3.20034057 2.00072281],[0.51402272 0.51563871 0.51509172 0.5089537  0.51351136],[0.10043481 0.10624153 0.10502377 0.09546845 0.1030123 ],[0.09493221 0.0995065  0.09848747 0.09087473 0.09692039],[1.87476758 1.91488966 1.90578745 1.83940366 1.89213085]
322,"[1.12606325e-11 1.04192587e-10 2.48836669e-10 2.43218104e-10
 7.46330282e-11]",[0.03826871 0.04058354 0.04049896 0.03920745 0.04002195],[0.58352213 1.60431292 2.25074069 2.24345432 1.38471403],[0.5238794  0.52313156 0.52365091 0.52294857 0.52314755],[0.13878821 0.14244438 0.14153239 0.13601    0.1403762 ],[0.12721017 0.13060211 0.12972856 0.12460567 0.12859136],[2.01965582 2.02566218 2.02373828 2.02488619 2.02139295]
323,"[1.59441835e-11 1.55598355e-10 3.67683485e-10 3.19791066e-10
 1.08381122e-10]",[0.03889596 0.03984847 0.03992282 0.04065204 0.03981989],[0.6996536  1.92160221 2.61508149 2.52768205 1.65801853],[0.52770426 0.52741994 0.5277044  0.52802649 0.52822959],[0.13908226 0.1383519  0.1383664  0.14174094 0.13856996],[0.1242328  0.12307438 0.12321797 0.12699626 0.12355673],[2.07695517 2.07822456 2.07739551 2.08654384 2.07665479]
324,"[1.05398624e-11 9.79042891e-11 2.33706751e-10 2.25229863e-10
 7.00167297e-11]",[0.04216151 0.04449909 0.0444766  0.04377077 0.04404289],[0.59143287 1.59855775 2.22475989 2.22823197 1.38828291],[0.52862929 0.52612179 0.52741098 0.53123208 0.5276551 ],[0.15576713 0.15861168 0.15788246 0.15468315 0.15695359],[0.13301215 0.13533023 0.13473353 0.13210183 0.13389344],[2.1255233  2.13391727 2.1315316  2.12732352 2.12842291]
