epoch,stft_mean_power,wavelet_mean_power
186,"[3.7124399130063895e-08, 1.1514495973585723e-07, 1.7711856329621803e-07, 1.6991442221972457e-07, 9.631220805254031e-08]","[2.788876612259197e-06, 8.744180223754228e-06, 1.3430590851800771e-05, 1.2447303950662702e-05, 7.2827276167859474e-06]"
187,"[4.091092786752372e-08, 1.250254764288566e-07, 1.9298645108361155e-07, 1.906486618538545e-07, 1.0550174955856455e-07]","[2.7215111412552985e-06, 8.39020720877127e-06, 1.293086728407911e-05, 1.2425879395068814e-05, 7.050602219226446e-06]"
188,"[3.4835556678793204e-08, 1.0825399449678373e-07, 1.664940357517492e-07, 1.590080909834723e-07, 9.050903785395662e-08]","[2.3491623135206985e-06, 7.280693940541504e-06, 1.1206480791790707e-05, 1.0693693376003397e-05, 6.0989951321313715e-06]"
189,"[4.294059539735912e-08, 1.3283630108628946e-07, 2.0453827100661766e-07, 1.9597900645491094e-07, 1.113993959131572e-07]","[2.9329600132423457e-06, 9.13099401379163e-06, 1.4045293113693755e-05, 1.3207034314155357e-05, 7.633843845189301e-06]"
190,"[3.3512248501417103e-08, 1.0339000412733116e-07, 1.5920988887923867e-07, 1.5516395044953796e-07, 8.673424572053278e-08]","[2.2771543669735753e-06, 7.1277234195538485e-06, 1.0949366132536457e-05, 1.0232439087439991e-05, 5.939845132327259e-06]"
191,"[3.617825872758164e-08, 1.1227935514936114e-07, 1.72708622434554e-07, 1.6605870409926575e-07, 9.392476651674886e-08]","[2.3135013436304664e-06, 7.234754115075403e-06, 1.1117035473128694e-05, 1.0377069770278546e-05, 6.033136105182056e-06]"
192,"[4.640480336008307e-08, 1.436628685954418e-07, 2.2043619181985985e-07, 2.244857222693034e-07, 1.1979233313521865e-07]","[1.8478954082627892e-06, 5.770204375619764e-06, 8.844595149617057e-06, 8.661426903239071e-06, 4.796074756081524e-06]"
193,"[2.299735212370652e-08, 7.112143823438838e-08, 1.0882652293870734e-07, 1.1239062212315136e-07, 5.9075361915490875e-08]","[1.3244494131992581e-06, 4.152366808502047e-06, 6.37204975224649e-06, 6.037903903000366e-06, 3.4535803462398936e-06]"
194,"[2.3728122746747388e-08, 7.267607023351999e-08, 1.1203284308935608e-07, 1.1097670135717798e-07, 6.117457768611689e-08]","[1.368445365244952e-06, 4.237626573834233e-06, 6.518435637069383e-06, 6.332635322613192e-06, 3.547072820167148e-06]"
195,"[3.790480384457622e-08, 1.1647709327842477e-07, 1.7958683481164662e-07, 1.7483875087292035e-07, 9.800588807956746e-08]","[2.767990430552815e-06, 8.564348966082767e-06, 1.3188663889074015e-05, 1.2594562438068262e-05, 7.182377587239024e-06]"
196,"[3.151014827384039e-08, 9.754408578639507e-08, 1.500502415682894e-07, 1.4560059379060233e-07, 8.165440393520323e-08]","[2.141978477799591e-06, 6.641828079514073e-06, 1.0221866041528824e-05, 9.748400817878686e-06, 5.562285407530904e-06]"
197,"[3.7237782524690836e-08, 1.1570120575470441e-07, 1.7796450915041043e-07, 1.6959696620800658e-07, 9.675584648355726e-08]","[2.1440143260061315e-06, 6.677744673023386e-06, 1.0268551567967298e-05, 9.688132782717518e-06, 5.579745530498108e-06]"
198,"[3.499048374895588e-08, 1.0020037292637093e-07, 1.5581866562536205e-07, 1.851569118333582e-07, 8.684049266498031e-08]","[1.4735649829806092e-06, 4.665564821525396e-06, 7.127426450889239e-06, 6.7723504901093235e-06, 3.846494524472001e-06]"
199,"[2.4108182285147883e-08, 7.512632201662568e-08, 1.1495277415325487e-07, 1.1442340881091782e-07, 6.246106159614086e-08]","[1.266684447777238e-06, 3.983367635041014e-06, 6.1066858012338564e-06, 5.764258249371581e-06, 3.305728084185785e-06]"
200,"[3.080730168816741e-08, 9.530431127195714e-08, 1.4667982835679375e-07, 1.4190471624813227e-07, 7.98502615625331e-08]","[1.9551268066337926e-06, 6.091600942185153e-06, 9.364052093716865e-06, 8.874871884862815e-06, 5.087041121517973e-06]"
201,"[3.0062989754060827e-08, 9.280404822377839e-08, 1.4293068200928436e-07, 1.3809154180041132e-07, 7.788809640508543e-08]","[1.956008637283775e-06, 6.083994454025014e-06, 9.356569113932377e-06, 8.877476094268486e-06, 5.0860396506297204e-06]"
202,"[3.4660157736285296e-08, 1.0723802574127818e-07, 1.6508687694210933e-07, 1.59293513054592e-07, 8.989555466235035e-08]","[2.248768640508447e-06, 6.959449511429204e-06, 1.0715245415636995e-05, 1.0253778386901145e-05, 5.834613140443274e-06]"
203,"[3.699568266242102e-08, 1.1482350419368315e-07, 1.766364804163449e-07, 1.684312907682743e-07, 9.607656386522683e-08]","[2.2700066342195526e-06, 7.078096385525399e-06, 1.0881664026844652e-05, 1.0243659935528913e-05, 5.91073453864692e-06]"
204,"[3.2035443956973854e-08, 9.901288445340119e-08, 1.5247000014031097e-07, 1.465731700151871e-07, 8.305317093527665e-08]","[2.080594229287201e-06, 6.449605115202698e-06, 9.927186976190383e-06, 9.462487880442543e-06, 5.402543555894622e-06]"
205,"[3.821719563858266e-08, 1.187919723101842e-07, 1.8276693446758576e-07, 1.731098501748043e-07, 9.937883358070457e-08]","[2.6003051516111293e-06, 8.110726288603327e-06, 1.2470792909372157e-05, 1.1685108199774018e-05, 6.773817918190371e-06]"
206,"[3.4901784451729124e-08, 1.0693818863312476e-07, 1.6497016426160307e-07, 1.6141159645744722e-07, 9.011941015984911e-08]","[2.071470870556102e-06, 6.384444891473713e-06, 9.836326360550366e-06, 9.525646253622762e-06, 5.362694432440138e-06]"
207,"[3.961563527542216e-08, 1.2403324150043618e-07, 1.9048038676400966e-07, 1.786560396292117e-07, 1.0330258596008565e-07]","[2.44448691573142e-06, 7.607902821454766e-06, 1.1700791143781551e-05, 1.1058849087754574e-05, 6.359573230465438e-06]"
208,"[3.317502286736624e-08, 1.026891823455539e-07, 1.5797578620121088e-07, 1.51771303265727e-07, 8.599565834891556e-08]","[2.1366526822811394e-06, 6.610977945025822e-06, 1.017910105807712e-05, 9.747904984598152e-06, 5.542875172119935e-06]"
209,"[3.9356907057654025e-08, 1.2311508623169e-07, 1.8915875261657856e-07, 1.7729253884114174e-07, 1.026471459416807e-07]","[2.475536006866919e-06, 7.659332392148567e-06, 1.179423725321834e-05, 1.1282050334970558e-05, 6.422715117429361e-06]"
210,"[4.577354642721908e-08, 1.409873585757482e-07, 2.1730078965187192e-07, 2.1027860821889137e-07, 1.1850276543012281e-07]","[2.76331409257609e-06, 8.630463633728862e-06, 1.3266344200383197e-05, 1.2402690106215973e-05, 7.202811927135259e-06]"
211,"[4.198719190510026e-08, 1.2975134368267002e-07, 1.9985521933030647e-07, 1.9196195817720545e-07, 1.0887057915782552e-07]","[2.429051291732142e-06, 7.545456937664729e-06, 1.1609423736910152e-05, 1.1017811272667766e-05, 6.313952529929266e-06]"
212,"[4.4809534669986993e-08, 1.379030323882225e-07, 2.1254392977930698e-07, 2.055289791650489e-07, 1.159359645693496e-07]","[2.431089351120347e-06, 7.553589372056965e-06, 1.1621097204111777e-05, 1.1033657351092968e-05, 6.31954152853337e-06]"
213,"[4.734274869876139e-08, 1.4542896433863573e-07, 2.2427080411946737e-07, 2.1784369347563835e-07, 1.2241769563522816e-07]","[2.6446733092538663e-06, 8.258854689806967e-06, 1.269202207120201e-05, 1.1929724030510699e-05, 6.890181833265078e-06]"
214,"[3.6974472432343783e-08, 1.1422768962659424e-07, 1.7591968242958725e-07, 1.6962335334159178e-07, 9.582839459257602e-08]","[2.1964791063400226e-06, 6.7949329072186505e-06, 1.0461940167666767e-05, 1.0031771245661811e-05, 5.697132089207138e-06]"
215,"[4.869630385771073e-08, 1.5071844362536083e-07, 2.3201834465938684e-07, 2.2197499076716297e-07, 1.263314756018861e-07]","[2.68483797828602e-06, 8.365576201081318e-06, 1.2862962778705476e-05, 1.2129031952573527e-05, 6.988582114657281e-06]"
216,"[4.733793844488691e-08, 1.4553842454994714e-07, 2.2437395151818408e-07, 2.1782705696327363e-07, 1.2241487267847626e-07]","[2.4601065442224977e-06, 7.630525698586841e-06, 1.174394121090715e-05, 1.117892851452296e-05, 6.390167950314762e-06]"
217,"[4.275052231296287e-08, 1.3257985573887363e-07, 2.0404083356233903e-07, 1.944438140291575e-07, 1.1101746266816378e-07]","[2.405144451738783e-06, 7.488668865847484e-06, 1.1516254586819841e-05, 1.0866838918206435e-05, 6.258508252485657e-06]"
218,"[6.081493847772894e-08, 1.8629564261993933e-07, 2.8743488054773205e-07, 2.807427661003345e-07, 1.5703348350095083e-07]","[3.0202706796331107e-06, 9.443473036210831e-06, 1.4509284240604423e-05, 1.3606927798890523e-05, 7.873739746832052e-06]"
219,"[3.937368952914732e-08, 1.2091201197048043e-07, 1.8642583178560323e-07, 1.814107625917683e-07, 1.0175947964703688e-07]","[2.303830139204328e-06, 7.1193428359831395e-06, 1.0965548823596506e-05, 1.0514550032218447e-05, 5.973997376510559e-06]"
220,"[4.750316176199382e-08, 1.467775615572183e-07, 2.260524804242071e-07, 2.165910933536299e-07, 1.2316571674884392e-07]","[2.585264972483991e-06, 8.077254186475224e-06, 1.2413136229349373e-05, 1.1634741904825574e-05, 6.7382341383773855e-06]"
221,"[5.43662208211394e-08, 1.6994266234048114e-07, 2.61169025513121e-07, 2.4426638446788683e-07, 1.4176704852326984e-07]","[2.7393067337806407e-06, 8.613998480240644e-06, 1.3219156054601861e-05, 1.2234281506140813e-05, 7.1601625491131645e-06]"
222,"[4.910133948294196e-08, 1.5286983641568209e-07, 2.351458174702804e-07, 2.2142891029456045e-07, 1.2779541073568347e-07]","[2.5900035816023103e-06, 8.072034672049963e-06, 1.2412660225274771e-05, 1.1667681318919683e-05, 6.74378267695035e-06]"
223,"[5.631829472584731e-08, 1.7429347766634432e-07, 2.6834202873668523e-07, 2.5657298039803347e-07, 1.4614285230090814e-07]","[2.7962410837436285e-06, 8.56303132702968e-06, 1.321393023303937e-05, 1.2909591705797279e-05, 7.220367937073043e-06]"
224,"[4.834885207412879e-08, 1.4774965588777028e-07, 2.281368033965091e-07, 2.2359580184643047e-07, 1.247522869006179e-07]","[2.366308162209323e-06, 7.395800635030557e-06, 1.136388406949021e-05, 1.065744218131285e-05, 6.167576610728261e-06]"
225,"[6.246933931308267e-08, 1.928389241352413e-07, 2.9702397410286634e-07, 2.852142643805533e-07, 1.6190796052308852e-07]","[2.9066256943691137e-06, 9.096709588651723e-06, 1.3974076562179206e-05, 1.3065318066438655e-05, 7.581089672845078e-06]"
226,"[5.4597538620165617e-08, 1.6726296665565887e-07, 2.581078917587127e-07, 2.5194856819639075e-07, 1.410282671803665e-07]","[2.8138675372108732e-06, 8.748346957309435e-06, 1.3458704997120673e-05, 1.2735226400810404e-05, 7.317812670719714e-06]"
227,"[5.170121213106771e-08, 1.6012259523297707e-07, 2.4643084754526504e-07, 2.3705753375679215e-07, 1.3416340589931714e-07]","[2.6212723737048837e-06, 8.174044124571733e-06, 1.256337613646554e-05, 1.1882624187938665e-05, 6.823078596514115e-06]"
228,"[6.184162184721112e-08, 1.8976610973313116e-07, 2.927261730977014e-07, 2.8507618373642975e-07, 1.5984427728568437e-07]","[2.57048677037784e-06, 7.991144106993835e-06, 1.228999641726517e-05, 1.1694395298287034e-05, 6.681443168162441e-06]"
229,"[6.030881223013783e-08, 1.8676741562871112e-07, 2.875380210056131e-07, 2.7444446561755707e-07, 1.565393891153158e-07]","[2.6660691414064703e-06, 8.260977795894117e-06, 1.2714685451678972e-05, 1.2166385069130894e-05, 6.920067339996498e-06]"
230,"[6.58209763362063e-08, 1.9796472702183956e-07, 3.0666013550758045e-07, 3.1003581977313394e-07, 1.685911853743353e-07]","[2.6235511316115104e-06, 8.0584755966774e-06, 1.2425886130755735e-05, 1.209968122229734e-05, 6.782393026091188e-06]"
231,"[6.196347791022507e-08, 1.8839582744817524e-07, 2.911499776316809e-07, 2.8832839274638127e-07, 1.5947708877414573e-07]","[2.7644143630530987e-06, 8.598325142836088e-06, 1.3224368207888834e-05, 1.2543141600883605e-05, 7.188660453104865e-06]"
232,"[6.557219563272636e-08, 1.970967881315437e-07, 3.0537382180355663e-07, 3.0955071719776766e-07, 1.678932464173335e-07]","[2.6431525117488827e-06, 8.230654659155644e-06, 1.265648577679114e-05, 1.1963009877067558e-05, 6.877575542408342e-06]"
233,"[6.87270658056345e-08, 2.087659581014575e-07, 3.227417353133605e-07, 3.1986631029738197e-07, 1.768340881143601e-07]","[2.844991472474816e-06, 8.79119646427211e-06, 1.3539717529242947e-05, 1.2997840790536386e-05, 7.376131820802818e-06]"
234,"[5.345169228007137e-08, 1.661274226538458e-07, 2.5551604626534827e-07, 2.433037431185081e-07, 1.3888248476812258e-07]","[2.741768505062886e-06, 8.59645851842189e-06, 1.3202502004427804e-05, 1.2257862616964839e-05, 7.1586485057836804e-06]"
235,"[3.630003828476122e-08, 1.119906813000672e-07, 1.725475906651433e-07, 1.663560991496502e-07, 9.405570203125781e-08]","[1.990837721347824e-06, 6.170743382176429e-06, 9.496928782464866e-06, 9.077126880363825e-06, 5.168270162001771e-06]"
236,"[4.024640616087335e-08, 1.2526806443705278e-07, 1.9268674913404275e-07, 1.8182176724336694e-07, 1.0473332188553331e-07]","[2.4188647371185403e-06, 7.523577888916728e-06, 1.1573689545044437e-05, 1.093303347346446e-05, 6.292101869429079e-06]"
237,"[4.7830058114153364e-08, 1.469337774484085e-07, 2.265628763454962e-07, 2.196256574189144e-07, 1.2368355881172787e-07]","[2.5851924415253157e-06, 8.044624825759081e-06, 1.2373750748068692e-05, 1.1679356650645595e-05, 6.725916003296269e-06]"
238,"[4.6409923904460744e-08, 1.421364614824364e-07, 2.1933022856601727e-07, 2.145686764810264e-07, 1.1982997629565894e-07]","[2.44819781320835e-06, 7.593950574960567e-06, 1.1687165958799539e-05, 1.1122044875174392e-05, 6.359085428370659e-06]"
239,"[4.956906160192019e-08, 1.532804971207429e-07, 2.3600174611906626e-07, 2.2614753328616756e-07, 1.2850020339766184e-07]","[2.8745036842272886e-06, 8.831962236114234e-06, 1.3620195978087318e-05, 1.3202705894802553e-05, 7.43438420791782e-06]"
240,"[5.708101426333038e-08, 1.7597088225282425e-07, 2.708792005484554e-07, 2.647796552505962e-07, 1.4762317280332233e-07]","[2.577173070283647e-06, 8.195591357693173e-06, 1.2550025446294321e-05, 1.1333157424098058e-05, 6.773240215648866e-06]"
241,"[4.096352236436314e-08, 1.2702225160604082e-07, 1.954721489173745e-07, 1.8685415645532555e-07, 1.0636376439932005e-07]","[2.1678560534436493e-06, 6.72980727906767e-06, 1.0352869788572606e-05, 9.90251613233891e-06, 5.630782895308238e-06]"
242,"[4.152231005814256e-08, 1.2918876546664167e-07, 1.9867186371420325e-07, 1.8816587276824396e-07, 1.0797646381689127e-07]","[2.502221144884118e-06, 7.670567616378422e-06, 1.1835612285484403e-05, 1.1510268352555751e-05, 6.4654035194984955e-06]"
243,"[5.0677530900283554e-08, 1.5621880855216947e-07, 2.4074642555012824e-07, 2.3210753219447175e-07, 1.3126050940201308e-07]","[2.466678749914587e-06, 7.6232902339429535e-06, 1.173945202501106e-05, 1.1288235455145416e-05, 6.394741305844594e-06]"
244,"[3.6996967177681244e-08, 1.1408555845305923e-07, 1.7567897216862112e-07, 1.7004203459315563e-07, 9.575406589495412e-08]","[2.0214361567980445e-06, 6.210803554392118e-06, 9.573831842946518e-06, 9.351352576629468e-06, 5.224656686581784e-06]"
245,"[5.022365914456097e-08, 1.534257891201789e-07, 2.369257611633771e-07, 2.3191747106697568e-07, 1.2957489336973224e-07]","[2.6987449115947104e-06, 8.30409259382428e-06, 1.2800583122432452e-05, 1.2402854340808716e-05, 6.9830154047547736e-06]"
246,"[4.131061049471896e-08, 1.2733486186816234e-07, 1.9621389516410824e-07, 1.8943695137015434e-07, 1.0697525020715114e-07]","[2.2936931553048717e-06, 7.134150228170131e-06, 1.0972778181761415e-05, 1.0397636081127144e-05, 5.9648475862378e-06]"
247,"[5.705066228428259e-08, 1.7703757967428427e-07, 2.724783604568374e-07, 2.604880938587154e-07, 1.4825065267227518e-07]","[2.7312929130469464e-06, 8.519898295368977e-06, 1.3097118288874633e-05, 1.233111337256233e-05, 7.1129536284183464e-06]"
248,"[4.77413011659676e-08, 1.47559809131676e-07, 2.2724533935215732e-07, 2.1810896730856764e-07, 1.237995231478356e-07]","[2.434412951068475e-06, 7.522191696635755e-06, 1.1586652324583689e-05, 1.1097239051537363e-05, 6.312674812844354e-06]"
249,"[4.773206087008715e-08, 1.4822807117216423e-07, 2.2807372998219966e-07, 2.1661598327841232e-07, 1.2406797099733645e-07]","[2.4349890443568804e-06, 7.600240786067561e-06, 1.1682352651178419e-05, 1.0978133810226158e-05, 6.343619913110443e-06]"
250,"[4.753689125265275e-08, 1.4581650853426783e-07, 2.249423852948334e-07, 2.1953574804436917e-07, 1.2285100776903065e-07]","[2.574280844067656e-06, 7.91534473846477e-06, 1.2204719525360966e-05, 1.181631804586735e-05, 6.660026411925963e-06]"
251,"[5.089478666427254e-08, 1.5660508385206049e-07, 2.4141425293261203e-07, 2.3355527557337708e-07, 1.3169999679291679e-07]","[2.430216570755757e-06, 7.514498369291351e-06, 1.1571696080973453e-05, 1.1105871757666638e-05, 6.3025759287454436e-06]"
252,"[5.743832825020322e-08, 1.7826888251397384e-07, 2.7439750495836814e-07, 2.5995671751084876e-07, 1.4928874989193644e-07]","[2.8531505370997065e-06, 8.917860536796853e-06, 1.370408765184781e-05, 1.2815919302495102e-05, 7.43815509339339e-06]"
253,"[5.925840939366594e-08, 1.7980907273193437e-07, 2.779971756494811e-07, 2.764909995865079e-07, 1.523743457287394e-07]","[2.3316058560597077e-06, 7.2679996980853835e-06, 1.1172889816800672e-05, 1.0546549092315484e-05, 6.069127859589156e-06]"
254,"[5.870224534322145e-08, 1.7877364710523754e-07, 2.7618074359938007e-07, 2.737513772251475e-07, 1.511968618856176e-07]","[2.459701299802105e-06, 7.62243060522254e-06, 1.1733074111510044e-05, 1.1198182525230328e-05, 6.386016989089009e-06]"
255,"[6.165824452293807e-08, 1.8852068430365725e-07, 2.910209773047856e-07, 2.852316266775726e-07, 1.5912364497681562e-07]","[2.7795068846359932e-06, 8.683861657542897e-06, 1.3345626100222918e-05, 1.2502896041117972e-05, 7.244514665419477e-06]"
256,"[5.1560079466208405e-08, 1.5805324145150463e-07, 2.4378337962883007e-07, 2.384393444813146e-07, 1.3311414821630838e-07]","[2.477419796176605e-06, 7.722099617486572e-06, 1.1870909211050251e-05, 1.1219265784326289e-05, 6.448293181625157e-06]"
257,"[6.169429287038646e-08, 1.8447097488073668e-07, 2.860867171260317e-07, 2.9384756436336676e-07, 1.575522868094909e-07]","[2.7072869421001593e-06, 8.502528388829545e-06, 1.3051766740532194e-05, 1.2126627605296575e-05, 7.072477077884718e-06]"
258,"[6.149823809791648e-08, 1.8784153388216377e-07, 2.899832110830642e-07, 2.844049641851073e-07, 1.586120964566866e-07]","[2.5895942297411994e-06, 8.10507047332022e-06, 1.2449897026398936e-05, 1.1660034659609808e-05, 6.753745833155206e-06]"
259,"[5.1929204572023465e-08, 1.625857997911059e-07, 2.4828414398764157e-07, 2.689805240719504e-07, 1.338061455768359e-07]","[1.8912504332875157e-06, 6.057035413529529e-06, 9.249279192781879e-06, 8.484808030636727e-06, 4.9759268629442405e-06]"
260,"[4.083806165800113e-08, 1.3116526197478906e-07, 2.0032212523013564e-07, 1.8110076039149278e-07, 1.0772275977400178e-07]","[1.4694745195338894e-06, 4.66433959367604e-06, 7.13394246986956e-06, 6.703129358805856e-06, 3.848880246924261e-06]"
261,"[2.9187091834443458e-08, 9.033563295931103e-08, 1.389883032425655e-07, 1.3433164114143553e-07, 7.566473504644728e-08]","[1.9180546564409397e-06, 5.968873930486105e-06, 9.178754299703647e-06, 8.705861133027614e-06, 4.9886121526607645e-06]"
262,"[3.028881198462008e-08, 9.416374564609784e-08, 1.4477622446471678e-07, 1.3859376100838182e-07, 7.868930600012582e-08]","[1.813521354058167e-06, 5.677545521761799e-06, 8.720175939471486e-06, 8.164300395645863e-06, 4.730008014574498e-06]"
263,"[3.700656015892028e-08, 1.1277446758628528e-07, 1.7416654940983147e-07, 1.7237775546786142e-07, 9.53114090805682e-08]","[2.2030110494870135e-06, 6.754811502598868e-06, 1.0419961791699392e-05, 1.0169644162073194e-05, 5.691166926582974e-06]"
264,"[3.322356067062104e-08, 1.0281403300684115e-07, 1.5828374995332765e-07, 1.518870613787054e-07, 8.618306754102778e-08]","[1.8368251396485362e-06, 5.760441342160645e-06, 8.842886499005517e-06, 8.278222629713748e-06, 4.793293886706646e-06]"
265,"[4.023386539767507e-08, 1.2442038349371122e-07, 1.9162217915114054e-07, 1.833025799228136e-07, 1.0437630090311252e-07]","[2.5787968769145587e-06, 7.930566127256526e-06, 1.222826923679915e-05, 1.1823391073245642e-05, 6.67279434934784e-06]"
266,"[3.692788125499812e-08, 1.1437754523756882e-07, 1.7608354634052657e-07, 1.6776915765093922e-07, 9.585644616284262e-08]","[2.221988551369555e-06, 6.9761200191500475e-06, 1.071022581528059e-05, 9.937011977985393e-06, 5.804622143694863e-06]"
267,"[3.577746865946702e-08, 1.118588225943425e-07, 1.7185612835540694e-07, 1.6186121094329003e-07, 9.326099762277038e-08]","[2.2795368216081616e-06, 7.07796984690207e-06, 1.0890090486768048e-05, 1.0354022273986935e-05, 5.923210666117746e-06]"
268,"[3.606095043040115e-08, 1.1257060911465054e-07, 1.7298746976599362e-07, 1.634050610556398e-07, 9.391926403819401e-08]","[2.1395343825117697e-06, 6.709996871380314e-06, 1.0299418754182753e-05, 9.640642661216096e-06, 5.582132517322337e-06]"
269,"[5.235096066630031e-08, 1.6242284756117113e-07, 2.4994787227287785e-07, 2.372031145635646e-07, 1.3598710125180816e-07]","[2.9250429130367096e-06, 9.171745846071669e-06, 1.4086248892420629e-05, 1.306835165034785e-05, 7.637871896094945e-06]"
270,"[4.500197547141844e-08, 1.3983308915852996e-07, 2.1516906512696064e-07, 2.035053474049413e-07, 1.1701104558198554e-07]","[2.5110381005939157e-06, 7.92951958802869e-06, 1.2161755571990055e-05, 1.1104993364828263e-05, 6.5793226583203806e-06]"
271,"[3.558409988820765e-08, 1.1066011938112498e-07, 1.7016960774719333e-07, 1.6111866079622064e-07, 9.249830994674399e-08]","[1.8144571021349842e-06, 5.695987045782034e-06, 8.743546397343948e-06, 8.144158052145377e-06, 4.738389024845526e-06]"
272,"[3.298415402147496e-08, 1.0501490313136076e-07, 1.6073160265312963e-07, 1.4564373199800276e-07, 8.670269712178054e-08]","[1.561996387973491e-06, 4.972416276111915e-06, 7.606888167176439e-06, 6.983235675461608e-06, 4.101901868613814e-06]"
273,"[2.9242848758032387e-08, 9.253906427217298e-08, 1.4174712874167218e-07, 1.3082332600367562e-07, 7.659933635978545e-08]","[1.476137159202612e-06, 4.66279336666851e-06, 7.144180929048238e-06, 6.647521207249977e-06, 3.862570089768775e-06]"
274,"[2.910588159150377e-08, 9.037068541447506e-08, 1.3894607121317138e-07, 1.3345387425825523e-07, 7.555620607036559e-08]","[1.9008295271645742e-06, 5.907997020594153e-06, 9.086665479417887e-06, 8.651419533236397e-06, 4.9402269834152315e-06]"
275,"[4.436773629103076e-08, 1.378443920624067e-07, 2.1209112515473113e-07, 2.0076705543590076e-07, 1.1533673611437807e-07]","[2.9293456126830392e-06, 9.168469126484319e-06, 1.4086555417511134e-05, 1.3113301224236992e-05, 7.642597499124309e-06]"
276,"[4.002021234865096e-08, 1.2390623079573363e-07, 1.907663355375003e-07, 1.8219699749103394e-07, 1.0387386346316333e-07]","[2.587581699767464e-06, 8.045033268277193e-06, 1.237715602314869e-05, 1.1696210939417781e-05, 6.729900511735309e-06]"
277,"[3.7657129887841985e-08, 1.175761823355932e-07, 1.8065241767542982e-07, 1.704911685054535e-07, 9.805261076159718e-08]","[2.3636254860319747e-06, 7.415594371550344e-06, 1.1387379621154405e-05, 1.05655211831142e-05, 6.17326303417276e-06]"
278,"[3.7417550863359177e-08, 1.1673328907035086e-07, 1.7943548517626383e-07, 1.6929855842088175e-07, 9.744012417713875e-08]","[2.329854367113762e-06, 7.2662728226141185e-06, 1.1170896733970928e-05, 1.0502180285047042e-05, 6.067389965264312e-06]"
279,"[4.474376558943109e-08, 1.3965904747655014e-07, 2.1467036391938234e-07, 2.0098523725006997e-07, 1.1655400416973818e-07]","[2.4711474432050457e-06, 7.769442677900204e-06, 1.1926498747452135e-05, 1.0995564185233673e-05, 6.461222754979337e-06]"
280,"[4.586034489317949e-08, 1.4318518956797081e-07, 2.200952820563114e-07, 2.0585988995125523e-07, 1.1950854097827243e-07]","[3.02483459348128e-06, 9.397958359163382e-06, 1.4461388252645477e-05, 1.3664321074838857e-05, 7.86514219177474e-06]"
281,"[4.005658096455692e-08, 1.2351796639325992e-07, 1.9026672433930895e-07, 1.8362452455753085e-07, 1.0372366577302147e-07]","[2.4015822335940075e-06, 7.541840416305751e-06, 1.1578660416120228e-05, 1.0730903004968959e-05, 6.274823375129849e-06]"
282,"[4.294555566835941e-08, 1.3383509465290158e-07, 2.0575318365677368e-07, 1.9379947026529126e-07, 1.1174741005492843e-07]","[2.6869363055612224e-06, 8.429392369209018e-06, 1.294506119454623e-05, 1.1990475143162893e-05, 7.017963709343912e-06]"
283,"[4.1476504702565895e-08, 1.2901085273250868e-07, 1.984449366572253e-07, 1.87849751812106e-07, 1.0788180679597245e-07]","[2.2935818531980766e-06, 7.212236769888925e-06, 1.1068171499382558e-05, 1.0254502288198875e-05, 5.9951843727755335e-06]"
284,"[4.539427722837603e-08, 1.3998600278111322e-07, 2.156445541489261e-07, 2.0869495758716158e-07, 1.1754680941197451e-07]","[2.2902362847564906e-06, 7.11642187242677e-06, 1.0944454290250509e-05, 1.0436938861406214e-05, 5.950521666663223e-06]"
285,"[4.614851611415688e-08, 1.4377374269634146e-07, 2.211214451486434e-07, 2.0802551708171034e-07, 1.2014863674475002e-07]","[2.466161614315991e-06, 7.6782502822832e-06, 1.1808893089836232e-05, 1.1138210268355523e-05, 6.417736305884837e-06]"
286,"[3.8219446882517774e-08, 1.190712105816611e-07, 1.8306999763406427e-07, 1.7321435398132082e-07, 9.946535973831442e-08]","[2.1042914504436174e-06, 6.599005096667124e-06, 1.013200401829124e-05, 9.452693328192647e-06, 5.492768411224835e-06]"
287,"[4.716813091262725e-08, 1.4591852502878575e-07, 2.2474278744316508e-07, 2.1391643009951556e-07, 1.224040183631745e-07]","[2.7047499493703473e-06, 8.45078148469563e-06, 1.2988834133139816e-05, 1.2140265504076199e-05, 7.051005143863866e-06]"
288,"[4.91240056797091e-08, 1.5181309987522845e-07, 2.3387072050634468e-07, 2.2361365790883565e-07, 1.2741121978024223e-07]","[2.4428922279248204e-06, 7.6090527334737185e-06, 1.1699887555558945e-05, 1.1055293500868434e-05, 6.357084320805499e-06]"
289,"[5.004512655765633e-08, 1.5554138412542556e-07, 2.392918568511924e-07, 2.263475147564997e-07, 1.3010318571620558e-07]","[2.883669511636493e-06, 8.996244317220689e-06, 1.3829566760085768e-05, 1.2989244665781081e-05, 7.510810396885347e-06]"
290,"[4.900174954581583e-08, 1.5185674606879854e-07, 2.3376083016431472e-07, 2.2268912378798857e-07, 1.272389039900573e-07]","[2.7619783296478303e-06, 8.567722038653613e-06, 1.3186541411126225e-05, 1.2538764680726682e-05, 7.175012939927405e-06]"
291,"[4.68247672138422e-08, 1.4512580081588158e-07, 2.2339560034479342e-07, 2.1316526037015375e-07, 1.2158819926152722e-07]","[2.5198785454946416e-06, 7.780616447945329e-06, 1.198496285877948e-05, 1.1524502716819013e-05, 6.530892148448318e-06]"
