mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[2.54941836e-07 3.35388294e-07 3.60593564e-07 4.17723994e-07
 4.09525988e-07]","[1.41281252e-05 1.66485803e-05 1.65246686e-05 1.91233120e-05
 1.97672518e-05]","[1.99603920e-10 2.77175226e-10 2.73064672e-10 3.65701060e-10
 3.90744244e-10]",[-0.28769247 -0.23604533 -0.17079308 -0.16977185 -0.21631689],[4.56285822 4.27199534 3.55547759 3.54143615 4.09074491],"[1.41304252e-05 1.66519582e-05 1.65286025e-05 1.91278737e-05
 1.97714935e-05]",[0.01647135 0.01751302 0.01738281 0.01738281 0.01686198],"[1.22500217e-11 1.87842788e-11 2.17639892e-11 2.92313529e-11
 2.77012487e-11]",[0.58764816 0.59358406 0.58471522 0.58448829 0.59217991],"[7.66983542e-12 1.31036983e-11 1.74576282e-11 2.34977131e-11
 2.01725352e-11]",[0.36793116 0.41407746 0.46901976 0.46984271 0.4312358 ],"[4.61877251e-12 6.46816051e-12 7.15872120e-12 9.61213926e-12
 9.35136975e-12]",[0.22156803 0.20439417 0.19232748 0.19219715 0.19990771],"[8.92506163e-13 1.18352471e-12 1.35848105e-12 1.82622134e-12
 1.71406806e-12]",[0.04281459 0.03739943 0.03649719 0.03651576 0.03664227],"[1.94782492e-14 2.21955031e-14 2.39991899e-14 3.22666364e-14
 3.10981906e-14]",[0.00093439 0.00070138 0.00064477 0.00064518 0.0006648 ],397
"[8.91419587e-09 8.32447383e-09 5.75614242e-09 6.61614191e-09
 8.99239438e-09]","[8.39944136e-06 9.92294149e-06 1.03483721e-05 1.19890998e-05
 1.19064154e-05]","[7.05506151e-11 9.84647677e-11 1.07088805e-10 1.43738514e-10
 1.41762728e-10]",[-0.36218392 -0.35158841 -0.33740279 -0.3371871  -0.34712635],[0.2270579  0.10834663 0.17472916 0.17722889 0.10728273],"[8.39944609e-06 9.92294498e-06 1.03483737e-05 1.19891016e-05
 1.19064188e-05]",[0.02220052 0.0202474  0.02076823 0.02076823 0.02063802],"[9.56061406e-12 1.46817365e-11 1.80444290e-11 2.42649227e-11
 2.19488052e-11]",[0.45093715 0.47812705 0.50153975 0.50182121 0.48636888],"[9.28234868e-12 1.37624957e-11 1.70051260e-11 2.28752183e-11
 2.05269509e-11]",[0.43781245 0.44819095 0.47265262 0.47308083 0.45486166],"[7.49240983e-12 9.92208985e-12 1.03060431e-11 1.38253474e-11
 1.40592420e-11]",[0.35338796 0.32312387 0.28645353 0.28592107 0.31154214],"[9.04768598e-13 1.19274649e-12 1.36846849e-12 1.83976401e-12
 1.72602400e-12]",[0.04267443 0.03884311 0.03803619 0.03804803 0.03824738],"[1.85080064e-14 2.11566548e-14 2.48616410e-14 3.34813743e-14
 3.02272972e-14]",[0.00087295 0.00068899 0.00069102 0.00069243 0.00066981],398
"[1.61264901e-07 1.66946512e-07 1.37116312e-07 1.58103980e-07
 1.88329625e-07]","[9.82801542e-06 1.20111027e-05 1.25462014e-05 1.45320199e-05
 1.44707211e-05]","[9.65898871e-11 1.44266588e-10 1.57407170e-10 2.11179601e-10
 2.09401769e-10]",[-0.40464349 -0.35772661 -0.26847152 -0.2668533  -0.33360484],[3.70674383 3.40675474 2.73911109 2.72723916 3.22551902],"[9.82933840e-06 1.20122629e-05 1.25469507e-05 1.45328799e-05
 1.44719466e-05]",[0.02057292 0.01966146 0.01901042 0.01901042 0.01953125],"[7.89530674e-12 1.29740362e-11 1.63572747e-11 2.19977195e-11
 1.96398696e-11]",[0.51669193 0.5393175  0.54796522 0.54799219 0.54354226],"[6.09937678e-12 1.04940258e-11 1.42350360e-11 1.91658633e-11
 1.62374448e-11]",[0.39916103 0.43622599 0.47687068 0.47744692 0.44937861],"[4.09500930e-12 5.79991271e-12 6.62350333e-12 8.89858595e-12
 8.45420568e-12]",[0.26798937 0.24109648 0.22188595 0.22167551 0.23397396],"[7.97998060e-13 1.03889852e-12 1.16192576e-12 1.56139974e-12
 1.49258387e-12]",[0.05222332 0.04318596 0.03892427 0.03889653 0.04130793],"[1.74978107e-14 1.88325897e-14 2.01610696e-14 2.71162147e-14
 2.61027611e-14]",[0.00114511 0.00078285 0.00067539 0.0006755  0.00072241],399
"[-9.45924835e-08 -1.13492660e-07 -1.11760657e-07 -1.29288950e-07
 -1.34824055e-07]","[1.45659986e-05 1.72207595e-05 1.71342453e-05 1.98293274e-05
 2.04643263e-05]","[2.12168317e-10 2.96554559e-10 2.93582363e-10 3.93202226e-10
 4.18788650e-10]",[-0.0057444  -0.02368276 -0.03137744 -0.03142226 -0.02710012],[2.31357046 2.13931583 1.72614895 1.71812702 2.03384968],"[1.45663058e-05 1.72211335e-05 1.71346098e-05 1.98297489e-05
 2.04647704e-05]",[0.01705729 0.01679687 0.0171875  0.0171875  0.01601562],"[1.08281764e-11 1.58676402e-11 1.79036124e-11 2.40407918e-11
 2.31532197e-11]",[0.52696469 0.50593787 0.47970834 0.47931056 0.49781888],"[8.34122441e-12 1.39876720e-11 1.83548383e-11 2.47008854e-11
 2.14182400e-11]",[0.40593454 0.4459953  0.49179846 0.4924711  0.46051497],"[5.42628925e-12 8.86984432e-12 1.11844068e-11 1.50418530e-11
 1.34207127e-11]",[0.26407613 0.28281396 0.29967434 0.29989524 0.28855962],"[9.79478443e-13 1.35365732e-12 1.57629390e-12 2.11892031e-12
 1.97635249e-12]",[0.04766736 0.04316121 0.04223513 0.04224573 0.04249368],"[1.58072487e-14 1.99118407e-14 2.61704180e-14 3.52852805e-14
 2.96075219e-14]",[0.00076928 0.00063489 0.00070121 0.0007035  0.00063659],400
"[5.63317830e-08 8.06665090e-08 9.28792286e-08 1.07700266e-07
 1.00751734e-07]","[1.29571117e-05 1.53069673e-05 1.52602594e-05 1.76615452e-05
 1.81956664e-05]","[1.67886743e-10 2.34303249e-10 2.32875516e-10 3.11930177e-10
 3.31082277e-10]",[0.20527165 0.20955738 0.18632194 0.18578315 0.20497208],[2.31673164 2.27639739 2.07209261 2.06757763 2.23100732],"[1.29572341e-05 1.53071799e-05 1.52605420e-05 1.76618735e-05
 1.81959454e-05]",[0.01998698 0.01972656 0.0202474  0.02011719 0.02011719],"[9.66467892e-12 1.56815345e-11 1.92086259e-11 2.58194680e-11
 2.35504305e-11]",[0.44863631 0.48923281 0.52188625 0.52228267 0.50076897],"[8.59393529e-12 1.35455840e-11 1.65605034e-11 2.22632953e-11
 2.02774272e-11]",[0.39893217 0.42259539 0.44993843 0.45034752 0.43117286],"[7.36369027e-12 9.57919375e-12 9.47675435e-12 1.27006950e-11
 1.34088521e-11]",[0.34182396 0.29885187 0.25747744 0.25691284 0.28512163],"[1.20266495e-12 1.57280873e-12 1.71741979e-12 2.30664608e-12
 2.24908373e-12]",[0.05582794 0.04906852 0.04666121 0.04665942 0.04782381],"[2.10458422e-14 2.68337767e-14 3.09323928e-14 4.15962029e-14
 3.87151949e-14]",[0.00097695 0.00083716 0.00084041 0.00084142 0.00082323],401
"[-3.91439944e-07 -4.30329025e-07 -3.83322410e-07 -4.42679293e-07
 -4.96387874e-07]","[8.28471365e-06 9.53591425e-06 9.75519562e-06 1.12996146e-05
 1.13604217e-05]","[6.86364803e-11 9.09336606e-11 9.51638416e-11 1.27681290e-10
 1.29059181e-10]",[0.00805501 0.03762551 0.09895115 0.10010304 0.05347084],[0.52280041 0.70482693 0.96589349 0.97002846 0.7826787 ],"[8.29395596e-06 9.54561908e-06 9.76272389e-06 1.13082826e-05
 1.13712612e-05]",[0.02102865 0.0219401  0.02480469 0.02480469 0.02220052],"[7.53534135e-12 1.07470835e-11 1.21145862e-11 1.62704078e-11
 1.56320634e-11]",[0.36892986 0.35072618 0.33287976 0.33263892 0.34476857],"[1.04886397e-11 1.62640838e-11 1.95266016e-11 2.62440366e-11
 2.42061059e-11]",[0.51352317 0.53077097 0.53654415 0.53654389 0.53387095],"[8.37830998e-12 1.33589516e-11 1.65733283e-11 2.22855652e-11
 2.00887920e-11]",[0.41020155 0.43596331 0.45539529 0.45561527 0.44306269],"[8.58358960e-13 1.24341480e-12 1.64327808e-12 2.21365936e-12
 1.88049649e-12]",[0.0420252  0.04057828 0.04515334 0.04525696 0.04147476],"[2.34675339e-14 2.98091002e-14 3.57123515e-14 4.80653996e-14
 4.33652903e-14]",[0.00114897 0.00097281 0.00098129 0.00098267 0.00095643],402
"[4.69295156e-07 5.28198668e-07 4.84278543e-07 5.59557676e-07
 6.14327338e-07]","[1.21138010e-05 1.33567960e-05 1.27866959e-05 1.47943230e-05
 1.56149519e-05]","[1.46744175e-10 1.78403999e-10 1.63499592e-10 2.18871993e-10
 2.43826722e-10]",[ 0.66060771  0.28979343 -0.27073354 -0.27946257  0.12464631],[4.26434342 4.72408834 5.42133651 5.43017031 4.94578782],"[1.21228880e-05 1.33672358e-05 1.27958633e-05 1.48049011e-05
 1.56270317e-05]",[0.01933594 0.02076823 0.01972656 0.01985677 0.02115885],"[9.06439461e-12 1.29367686e-11 1.41072402e-11 1.89329045e-11
 1.86830804e-11]",[0.61907044 0.62686325 0.62076772 0.62057457 0.62641694],"[5.11144441e-12 7.37895489e-12 8.33559658e-12 1.11944368e-11
 1.07523306e-11]",[0.34909603 0.35755418 0.36679529 0.36692642 0.36051025],"[2.48728263e-12 3.40818080e-12 3.81046474e-12 5.11828318e-12
 4.92606135e-12]",[0.1698738  0.1651466  0.16767373 0.16776488 0.16516379],"[8.28238070e-13 1.06592087e-12 1.17389120e-12 1.57717642e-12
 1.52402361e-12]",[0.05656613 0.0516502  0.0516553  0.05169601 0.05109833],"[2.27167567e-14 2.80886466e-14 2.99553191e-14 4.02337914e-14
 3.96807497e-14]",[0.00155149 0.00136106 0.00131814 0.00131877 0.00133044],403
"[-1.29087329e-07 -1.10916016e-07 -6.40256592e-08 -7.32129796e-08
 -1.15202029e-07]","[8.33279786e-06 9.94340942e-06 1.01332886e-05 1.17328626e-05
 1.18865384e-05]","[6.94355201e-11 9.88713908e-11 1.02683537e-10 1.37660064e-10
 1.41289796e-10]",[0.60410071 0.68626546 0.71048746 0.7103378  0.70067037],[5.48424114 5.53146536 4.928618   4.91511848 5.40527639],"[8.33379767e-06 9.94402802e-06 1.01334908e-05 1.17330910e-05
 1.18870967e-05]",[0.01783854 0.0171875  0.01809896 0.01809896 0.01744792],"[7.83328171e-12 1.13045384e-11 1.27068934e-11 1.70633227e-11
 1.64539179e-11]",[0.59258959 0.61206556 0.62056286 0.62059052 0.61613293],"[6.36353522e-12 8.52712960e-12 9.18203575e-12 1.23259067e-11
 1.21923594e-11]",[0.48140293 0.46168735 0.44842041 0.4482914  0.45655473],"[1.85613287e-12 2.47079540e-12 2.74105596e-12 3.68211444e-12
 3.55284349e-12]",[0.14041689 0.13377714 0.13386415 0.13391796 0.13303967],"[6.89142524e-13 9.05920676e-13 1.02278483e-12 1.37460472e-12
 1.30577080e-12]",[0.05213379 0.04904958 0.04994945 0.04999417 0.04889586],"[1.56647167e-14 1.72530212e-14 1.89865094e-14 2.55472273e-14
 2.41449042e-14]",[0.00118504 0.00093414 0.00092724 0.00092915 0.00090413],404
"[-3.40051771e-08 -1.10803842e-07 -1.81070559e-07 -2.10832386e-07
 -1.57987624e-07]","[1.96763060e-05 2.28071350e-05 2.21029930e-05 2.55678407e-05
 2.68999789e-05]","[3.87157017e-10 5.20165408e-10 4.88542299e-10 6.53714480e-10
 7.23608864e-10]",[ 0.00639579 -0.03766316 -0.08653824 -0.08731368 -0.05256839],[0.75733065 0.77723768 0.73415273 0.73294146 0.77101396],"[1.96763354e-05 2.28074042e-05 2.21037347e-05 2.55687100e-05
 2.69004428e-05]",[0.01015625 0.00950521 0.01054688 0.01054688 0.01015625],"[1.54516773e-11 2.49087732e-11 3.08975893e-11 4.15440095e-11
 3.74947915e-11]",[0.72088469 0.72306378 0.70330702 0.70291104 0.71853331],"[6.89338846e-12 1.25612871e-11 1.90435294e-11 2.56839302e-11
 2.01000449e-11]",[0.3216051  0.36463505 0.43347874 0.43456369 0.38518822],"[2.45224736e-12 3.44937224e-12 4.21555709e-12 5.67148020e-12
 5.10269238e-12]",[0.11440749 0.10013003 0.09595671 0.09595959 0.0977857 ],"[7.20868435e-13 9.16271765e-13 1.03279229e-12 1.38835533e-12
 1.31477592e-12]",[0.0336315  0.02659798 0.02350896 0.02349052 0.02519577],"[1.68865555e-14 1.95343298e-14 2.13167522e-14 2.86598155e-14
 2.74816451e-14]",[0.00078783 0.00056705 0.00048522 0.00048491 0.00052665],405
"[-7.34170736e-08 -7.87331628e-08 -6.79172272e-08 -7.83888711e-08
 -9.00088377e-08]","[6.14257748e-06 7.31613579e-06 7.91754996e-06 9.17946751e-06
 8.85883115e-06]","[3.77312581e-11 5.35258429e-11 6.26875974e-11 8.42626239e-11
 7.84788893e-11]",[ 0.0003633  -0.02584406 -0.00432883 -0.00344879 -0.02676264],[0.87188647 0.87412745 0.87373974 0.87381596 0.87293395],"[6.14301621e-06 7.31655943e-06 7.91784125e-06 9.17980221e-06
 8.85928840e-06]",[0.02246094 0.0234375  0.02304688 0.02304688 0.02317708],"[5.65992996e-12 8.32493733e-12 1.01422515e-11 1.36400363e-11
 1.23653484e-11]",[0.52110313 0.52469292 0.52752534 0.52755153 0.5257315 ],"[4.80748469e-12 7.60087355e-12 9.75790375e-12 1.31305761e-11
 1.15140845e-11]",[0.44261949 0.4790576  0.50753439 0.5078473  0.48953873],"[2.37610527e-12 3.38080369e-12 4.01035781e-12 5.39195191e-12
 4.97301133e-12]",[0.21876523 0.21308073 0.20858932 0.20854288 0.2114351 ],"[7.62059161e-13 9.77053814e-13 1.10348682e-12 1.48339883e-12
 1.40409670e-12]",[0.0701619  0.06158043 0.05739527 0.05737297 0.0596973 ],"[1.57596606e-14 1.76092779e-14 1.98678211e-14 2.67416966e-14
 2.48374115e-14]",[0.00145097 0.00110985 0.00103338 0.00103428 0.001056  ],406
"[6.20321634e-10 1.57457194e-08 3.09236916e-08 3.60683053e-08
 2.43515857e-08]","[7.88868659e-06 8.97184706e-06 9.11758738e-06 1.05606101e-05
 1.06578313e-05]","[6.22313762e-11 8.04940397e-11 8.31303997e-11 1.11526487e-10
 1.13589369e-10]",[0.10687949 0.16008239 0.04983632 0.04671462 0.14588509],[0.16949597 0.15064025 0.33695701 0.3422927  0.17787876],"[7.88868662e-06 8.97186088e-06 9.11763982e-06 1.05606717e-05
 1.06578592e-05]",[0.02089844 0.02135417 0.02317708 0.02330729 0.02148438],"[6.96395072e-12 9.62218698e-12 1.04144978e-11 1.39783495e-11
 1.38230853e-11]",[0.42740306 0.43064605 0.43013576 0.43009927 0.43091544],"[6.84265797e-12 9.55703797e-12 1.04553402e-11 1.40351251e-11
 1.37780574e-11]",[0.41995889 0.42773027 0.43182261 0.4318462  0.42951176],"[5.75595089e-12 7.82695181e-12 8.34334371e-12 1.11961668e-11
 1.11865923e-11]",[0.35326371 0.35029936 0.34459371 0.34449441 0.34872644],"[9.47408542e-13 1.27401135e-12 1.48511522e-12 1.99680237e-12
 1.85467429e-12]",[0.05814592 0.05701905 0.06133768 0.06143953 0.05781689],"[2.21068257e-14 3.04439902e-14 3.89158982e-14 5.24042611e-14
 4.54097045e-14]",[0.00135678 0.00136254 0.00160729 0.00161242 0.00141558],407
"[1.01016074e-07 1.19020327e-07 1.14960687e-07 1.32947923e-07
 1.40567826e-07]","[7.91978246e-06 9.71863683e-06 1.03518602e-05 1.19951475e-05
 1.17636285e-05]","[6.27229542e-11 9.44519018e-11 1.07161009e-10 1.43883563e-10
 1.38382955e-10]",[-0.62619779 -0.52541731 -0.40222529 -0.40046372 -0.48624125],[3.4322166  2.79234766 2.04241448 2.03181077 2.55111554],"[7.92042666e-06 9.71936560e-06 1.03524985e-05 1.19958842e-05
 1.17644683e-05]",[0.02376302 0.02285156 0.0219401  0.02207031 0.02272135],"[5.90818391e-12 1.06845223e-11 1.49350511e-11 2.01147015e-11
 1.67270494e-11]",[0.44648907 0.48967317 0.51910244 0.51941821 0.50081094],"[5.85152591e-12 1.02646812e-11 1.44897268e-11 1.95213659e-11
 1.60697858e-11]",[0.44220735 0.47043179 0.50362415 0.50409661 0.48113235],"[4.37693169e-12 6.17654250e-12 6.88853033e-12 9.25013520e-12
 8.95244254e-12]",[0.33077037 0.28307182 0.23942689 0.23886453 0.26803778],"[7.80936409e-13 1.05485481e-12 1.24074119e-12 1.66858356e-12
 1.53959335e-12]",[0.05901637 0.04834415 0.04312485 0.04308752 0.04609571],"[1.61397047e-14 2.00067071e-14 2.62754302e-14 3.54354660e-14
 2.96762771e-14]",[0.0012197  0.00091691 0.00091326 0.00091504 0.00088851],408
"[-8.43636809e-08 -8.16983186e-08 -6.03829102e-08 -6.94737057e-08
 -8.97005027e-08]","[6.52528781e-06 8.14580026e-06 9.04360846e-06 1.04870101e-05
 9.97037339e-06]","[4.25793809e-11 6.63540618e-11 8.17868539e-11 1.09977381e-10
 9.94083456e-11]",[-0.0485381   0.02293939  0.07846876  0.07905014  0.04367313],[-0.03719159 -0.07002003  0.04031592  0.0426708  -0.047642  ],"[6.52583314e-06 8.14620994e-06 9.04381004e-06 1.04872402e-05
 9.97077689e-06]",[0.02428385 0.02389323 0.02324219 0.02324219 0.0233724 ],"[5.69549939e-12 9.52427767e-12 1.24066433e-11 1.66940754e-11
 1.45541425e-11]",[0.38475888 0.41289732 0.4297324  0.42988526 0.41963873],"[6.41684459e-12 1.11817071e-11 1.52801002e-11 2.05746310e-11
 1.73520796e-11]",[0.43348928 0.48475034 0.52926114 0.52981254 0.50031149],"[5.45111543e-12 7.57053599e-12 8.64298603e-12 1.16134833e-11
 1.10099757e-11]",[0.36824954 0.32819854 0.29936954 0.29905611 0.31744998],"[9.54084682e-13 1.24980091e-12 1.40002935e-12 1.88133660e-12
 1.79756613e-12]",[0.06445309 0.05418148 0.04849321 0.04844586 0.05182912],"[1.46679782e-14 1.78134374e-14 2.19911662e-14 2.96271627e-14
 2.59583260e-14]",[0.00099089 0.00077225 0.00076171 0.00076292 0.00074845],409
"[3.99081369e-08 3.59672259e-08 2.31763443e-08 2.65775236e-08
 3.82409874e-08]","[1.33224192e-05 1.54777436e-05 1.52483925e-05 1.76454608e-05
 1.83189368e-05]","[1.77486853e-10 2.39560547e-10 2.32513473e-10 3.11362287e-10
 3.35583444e-10]",[-0.33230565 -0.24988234 -0.16482241 -0.1636349  -0.22226971],[3.43255333 3.25811242 2.72694041 2.71633031 3.1276818 ],"[1.33224789e-05 1.54777854e-05 1.52484101e-05 1.76454808e-05
 1.83189767e-05]",[0.01770833 0.01848958 0.01861979 0.01848958 0.01861979],"[1.05159447e-11 1.62668422e-11 1.94176810e-11 2.60948138e-11
 2.41723119e-11]",[0.53368228 0.54230306 0.54098944 0.54090609 0.5428737 ],"[7.62772158e-12 1.25414685e-11 1.64360168e-11 2.21203406e-11
 1.91636154e-11]",[0.38710548 0.41810676 0.4579183  0.45852126 0.43038592],"[4.83013007e-12 6.79492094e-12 7.65759335e-12 1.02853691e-11
 9.86795558e-12]",[0.24512822 0.22652869 0.21334562 0.21320017 0.22161941],"[8.59737103e-13 1.13736588e-12 1.32388451e-12 1.78026368e-12
 1.65202729e-12]",[0.0436315  0.03791744 0.0368843  0.03690218 0.03710204],"[1.56472310e-14 2.00893015e-14 2.46241598e-14 3.31519892e-14
 2.94283102e-14]",[0.00079409 0.00066974 0.00068605 0.00068719 0.00066092],410
"[-2.57407814e-08 -5.00335353e-08 -6.89572135e-08 -8.01413549e-08
 -6.66445630e-08]","[1.44658461e-05 1.63306976e-05 1.60331544e-05 1.85572382e-05
 1.92459952e-05]","[2.09260705e-10 2.66691684e-10 2.57062041e-10 3.44371090e-10
 3.70408332e-10]",[0.35180681 0.23036733 0.17262931 0.172893   0.19943795],[3.37453121 2.25104704 2.52820979 2.54920638 2.12648072],"[1.44658690e-05 1.63307742e-05 1.60333027e-05 1.85574113e-05
 1.92461106e-05]",[0.01523437 0.01510417 0.01679687 0.01692708 0.01575521],"[1.52145757e-11 2.19512742e-11 2.46820124e-11 3.31444067e-11
 3.19518109e-11]",[0.58412508 0.59315488 0.59179993 0.59170261 0.59385813],"[8.25506389e-12 1.26959731e-11 1.57280432e-11 2.11531873e-11
 1.90182971e-11]",[0.31693226 0.34306338 0.37711086 0.37763223 0.35347512],"[6.04045790e-12 7.93133416e-12 8.36176942e-12 1.12216634e-11
 1.12618372e-11]",[0.23190807 0.21431601 0.20048992 0.20033207 0.20931313],"[1.05977091e-12 1.39635060e-12 1.54444549e-12 2.07471345e-12
 2.00414896e-12]",[0.04068722 0.03773139 0.03703113 0.03703833 0.03724922],"[2.38656541e-14 3.05639584e-14 3.45203886e-14 4.64011519e-14
 4.39184785e-14]",[0.00091626 0.00082588 0.00082769 0.00082837 0.00081627],411
"[-5.78116466e-08 -5.34969298e-08 -3.63672397e-08 -4.17656631e-08
 -5.75760568e-08]","[8.99478434e-06 1.03384978e-05 1.02423622e-05 1.18552681e-05
 1.22338012e-05]","[8.09061454e-11 1.06884537e-10 1.04905983e-10 1.40547381e-10
 1.49665893e-10]",[0.24652421 0.17640846 0.0942096  0.093026   0.15040649],[1.98438139 2.03672231 1.73167559 1.72451878 1.97880224],"[8.99497013e-06 1.03386362e-05 1.02424267e-05 1.18553416e-05
 1.22339367e-05]",[0.02174479 0.02135417 0.0234375  0.02330729 0.02226563],"[8.16752215e-12 1.10908685e-11 1.15319232e-11 1.54664886e-11
 1.57662550e-11]",[0.4887131  0.48223513 0.46028067 0.45985371 0.4767492 ],"[7.50704119e-12 1.05269396e-11 1.16485603e-11 1.56404431e-11
 1.52208970e-11]",[0.44919246 0.45771529 0.46493608 0.46502577 0.46025835],"[4.60272118e-12 6.54781810e-12 7.59392719e-12 1.02053850e-11
 9.58207186e-12]",[0.27540913 0.28470159 0.30310104 0.30342919 0.28974827],"[8.46447945e-13 1.14442067e-12 1.35359369e-12 1.82040896e-12
 1.67260183e-12]",[0.05064819 0.04975984 0.05402681 0.05412488 0.05057711],"[1.57690147e-14 2.03466239e-14 2.71065859e-14 3.65517367e-14
 3.04427538e-14]",[0.00094356 0.00088468 0.00108192 0.00108677 0.00092055],412
"[-4.94621307e-10 -5.62643031e-09 -1.07177246e-08 -1.24965506e-08
 -8.58235436e-09]","[1.27655264e-05 1.27274886e-05 1.07171733e-05 1.23751804e-05
 1.43184717e-05]","[1.62958665e-10 1.61988966e-10 1.14857803e-10 1.53145090e-10
 2.05018633e-10]",[-0.34259398 -0.37081847 -0.12852691 -0.12239603 -0.33050348],[6.06057506 4.76127963 3.19674961 3.16838716 4.31402587],"[1.27655264e-05 1.27274898e-05 1.07171786e-05 1.23751867e-05
 1.43184743e-05]",[0.02454427 0.0218099  0.02480469 0.02441406 0.02233073],"[8.16596775e-12 9.86598365e-12 9.94836548e-12 1.33483489e-11
 1.37305082e-11]",[0.46175545 0.43443734 0.4284415  0.42856382 0.42973473],"[5.82574809e-12 8.31181743e-12 9.13891196e-12 1.22673732e-11
 1.20246491e-11]",[0.32942463 0.36600141 0.39358116 0.39385788 0.37634509],"[4.90680241e-12 6.29692843e-12 6.18126172e-12 8.28371325e-12
 8.78538936e-12]",[0.27746164 0.27727807 0.26620545 0.26595797 0.27496338],"[2.10000353e-12 2.93380234e-12 3.10691210e-12 4.16772863e-12
 4.20045087e-12]",[0.11874748 0.12918664 0.1338039  0.13380964 0.13146488],"[9.81289897e-14 1.45427559e-13 1.60106583e-13 2.14847287e-13
 2.11320311e-13]",[0.00554883 0.00640374 0.00689523 0.00689791 0.00661386],413
"[9.03868335e-08 9.53888049e-08 8.05094729e-08 9.28819464e-08
 1.08399338e-07]","[1.23844551e-05 1.42578862e-05 1.38977587e-05 1.60797539e-05
 1.68212192e-05]","[1.53374729e-10 2.03287318e-10 1.93147698e-10 2.58558486e-10
 2.82953417e-10]",[-0.17094277 -0.09085659 -0.02163164 -0.02073633 -0.06734598],[3.63317896 3.97062726 3.80337059 3.79592289 3.98128138],"[1.23847850e-05 1.42582053e-05 1.38979919e-05 1.60800222e-05
 1.68215685e-05]",[0.01653646 0.01614583 0.01829427 0.01842448 0.01614583],"[9.22261022e-12 1.28193240e-11 1.40097239e-11 1.88068986e-11
 1.84669975e-11]",[0.58291197 0.59302702 0.59151301 0.59139597 0.59387729],"[7.00324373e-12 9.37047089e-12 1.03775943e-11 1.39393909e-11
 1.34777706e-11]",[0.44263766 0.4334817  0.43815868 0.43833381 0.43342952],"[2.74358045e-12 3.52958904e-12 3.65579295e-12 4.90511907e-12
 4.98037061e-12]",[0.17340708 0.16328019 0.15435344 0.15424487 0.16016296],"[7.49040981e-13 9.56473733e-13 1.05806332e-12 1.42176107e-12
 1.36754569e-12]",[0.04734288 0.04424685 0.04467313 0.04470826 0.04397869],"[1.76019067e-14 2.11649446e-14 2.36875601e-14 3.18512943e-14
 3.01010346e-14]",[0.00111252 0.0009791  0.00100013 0.00100159 0.00096801],414
"[2.43049335e-07 2.99138625e-07 3.02297635e-07 3.49860987e-07
 3.58183283e-07]","[1.30990993e-05 1.54623473e-05 1.53979583e-05 1.78205541e-05
 1.83745440e-05]","[1.71586402e-10 2.39084185e-10 2.37097119e-10 3.17572147e-10
 3.37623868e-10]",[-0.36149442 -0.34668511 -0.30058576 -0.29963207 -0.33568242],[5.85201922 5.0501519  3.9857241  3.96852008 4.73401532],"[1.31013539e-05 1.54652407e-05 1.54009254e-05 1.78239880e-05
 1.83780348e-05]",[0.02011719 0.01920573 0.01901042 0.01901042 0.01842448],"[8.64563245e-12 1.43776929e-11 1.84085730e-11 2.47625999e-11
 2.18685973e-11]",[0.57127069 0.59147479 0.59256535 0.59246452 0.59363848],"[5.46246016e-12 9.79360598e-12 1.43203760e-11 1.93033231e-11
 1.55010817e-11]",[0.3609387  0.40289294 0.46096776 0.46184706 0.42078779],"[2.60067851e-12 3.67607445e-12 4.47408920e-12 6.01875471e-12
 5.43573525e-12]",[0.171843   0.15122769 0.14401932 0.1440034  0.14755686],"[1.00241124e-12 1.24389102e-12 1.30727372e-12 1.75515499e-12
 1.75242354e-12]",[0.06623554 0.05117164 0.04208067 0.04199345 0.04757077],"[1.39225032e-14 1.65681491e-14 2.02094864e-14 2.72230405e-14
 2.40088060e-14]",[0.00091995 0.00068159 0.00065054 0.00065133 0.00065174],415
