epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
229,"[0.9528512463854177, 0.9551151260068496, 0.9546062791082677, 0.9545852400548205, 0.9552791026610863]","[-21.448837958650913, -21.389971468264555, -21.437739077653013, -21.14354749774417, -21.090112223497908]","[0.7937981602603696, 0.7971868314106992, 0.7520893346554492, 0.7514147780707953, 0.7820277686613504]"
230,"[0.9415572460915932, 0.9430641553826395, 0.9413106504774422, 0.9412475222690643, 0.943104322326818]","[-20.74817547168576, -20.473330111044127, -20.516194350972267, -20.224260888740346, -20.14190555947777]","[0.730917644412893, 0.6545257441781498, 0.577224556690126, 0.5760659311402635, 0.6294571415018185]"
231,"[0.957428408055984, 0.957985386292165, 0.9563027973037133, 0.9562606185704309, 0.9576919716936922]","[-22.340948499074205, -22.043341242279727, -21.942976405003606, -21.647995892983264, -21.67947690306076]","[0.48957801842427406, 0.41738772054130124, 0.357365772316704, 0.3569439249297006, 0.3911225902898378]"
232,"[0.9592211882942434, 0.9577196780793358, 0.9550626007222907, 0.9550034898817008, 0.9571531188185763]","[-22.13802893612777, -21.93248819788734, -21.949739464287674, -21.656506728544308, -21.604952817265318]","[0.2851465360709978, 0.29085863730708, 0.3194396901420808, 0.3200371754446985, 0.2961832189488526]"
233,"[0.9579103852989336, 0.9580552534990415, 0.9569272947831907, 0.9569207337373716, 0.9577485045474289]","[-22.24337654033541, -22.029304427036955, -22.018828094592266, -21.7250522406404, -21.694981549540767]","[0.3059376171432256, 0.3142706404437707, 0.3297015560340178, 0.3302013153590695, 0.31538565080450937]"
234,"[0.96188015344016, 0.9620093579590862, 0.9596867142322245, 0.9596491932024275, 0.9614898379280394]","[-22.147322200007533, -21.828334836243886, -21.71246814196398, -21.417334592398582, -21.458570749883375]","[0.23117616407604874, 0.2649500528374959, 0.29869836552353146, 0.29905887046275037, 0.27988466059860395]"
235,"[0.9597020781427565, 0.9592218343197615, 0.9576751781270678, 0.9576412164233946, 0.95891497619125]","[-22.109474897105294, -21.86315470288922, -21.836970669469565, -21.543148249554754, -21.52139660131135]","[0.3829107087268442, 0.38763846979456107, 0.37428450257519214, 0.3733100369682377, 0.38643661432494714]"
236,"[0.9609373049225787, 0.9602430395346131, 0.9589844085922055, 0.9589621452599246, 0.9600493422518195]","[-21.990428037232498, -21.72073700997549, -21.652758050347945, -21.3582318437467, -21.367239417119592]","[0.602518194512123, 0.5424172879792649, 0.5108196159346252, 0.510432211994732, 0.5303070097354279]"
237,"[0.9596113807030798, 0.9607835082165161, 0.9593897392127219, 0.9593609429237893, 0.9604694704085064]","[-21.866098923113807, -21.570069959098774, -21.522354339189928, -21.228507318779744, -21.21768101823761]","[0.1109734360571527, 0.09867145854526656, 0.0932347178757522, 0.09318467852776992, 0.09561890707681316]"
238,"[0.9560535475140934, 0.9560880271690624, 0.9541320302000533, 0.9540951361050248, 0.9557111152843466]","[-21.93152436943988, -21.60157298073249, -21.52040445533744, -21.22610194947233, -21.238107373331992]","[0.18461911286141008, 0.1388948280514603, 0.13298369240059313, 0.13320453222599368, 0.13111878505869803]"
239,"[0.9582944438135048, 0.9588894590490237, 0.9576259407161217, 0.9576093901456684, 0.9585099924388882]","[-22.179520384785132, -21.798589356347062, -21.633588407923128, -21.337901343271195, -21.410949199587463]","[0.37550364462199626, 0.38222286648917186, 0.4142306453109443, 0.41473060493832636, 0.39172145470851455]"
240,"[0.9601399516032555, 0.9605719496605181, 0.9600284071378085, 0.960019741898715, 0.9604842478258581]","[-21.268716698577276, -20.883669025789853, -20.80243417096692, -20.508567830520157, -20.51406689096204]","[0.5222015898275737, 0.6092970716716418, 0.6890665245752227, 0.6898568607454987, 0.6377867455213843]"
241,"[0.9626818590873379, 0.9632498241139885, 0.9613374315251105, 0.9612945894671067, 0.962936132697206]","[-22.092405504307425, -21.745903268942428, -21.64539010287986, -21.35080219651646, -21.37638103652012]","[0.21660078942337233, 0.20749496686762148, 0.20925876474566005, 0.20943230123144016, 0.20628509580578158]"
242,"[0.9626798258276047, 0.9641132218017742, 0.962527478927837, 0.9624909842729914, 0.963941643850177]","[-21.793828676339565, -21.329247638104665, -21.10806733995889, -20.811803746374995, -20.920145159825935]","[0.46320498441556823, 0.5275951244607071, 0.5320189242600659, 0.5320541714780909, 0.5327007067772052]"
243,"[0.9607152762002247, 0.9613880582090596, 0.9603724590696272, 0.9603507661400039, 0.9611083076662651]","[-21.548547331794126, -21.121359082625972, -20.97025997973582, -20.67518951693422, -20.732066541821748]","[0.5531714564556967, 0.5711914667800677, 0.5891046231811308, 0.5892762001925487, 0.5769257215629277]"
244,"[0.9653272559516416, 0.9649660013763203, 0.9638286155146155, 0.9638027744292114, 0.964699812675104]","[-21.575414430344132, -21.165729055228926, -21.03527388909497, -20.740514274151526, -20.782832671850134]","[0.27549246713465925, 0.3036733216368028, 0.32619448001842033, 0.3264569846697437, 0.3120049468063648]"
245,"[0.9657367879750287, 0.9659562856321827, 0.9647564898919074, 0.9647118127136445, 0.9658070801937789]","[-21.27011659267242, -20.91847123514603, -20.850095265327813, -20.55625086183966, -20.555276206438695]","[0.4910544131979227, 0.5288765435753267, 0.5887523761307226, 0.5899825955130565, 0.5424149964270921]"
246,"[0.9660119049989451, 0.9664343510890356, 0.9656010303503261, 0.9655765547319284, 0.966294284278611]","[-20.85437355739107, -20.44090448756628, -20.35939330824348, -20.06573879085194, -20.068233360309364]","[0.6734552780138119, 0.7340782892295886, 0.7806417712227296, 0.7811617365529668, 0.7509028717921827]"
247,"[0.9650170460387753, 0.9657496508338338, 0.9638843745414709, 0.9638445193732461, 0.9652872408763861]","[-21.8634285542318, -21.534296769510075, -21.456049685697973, -21.161800809978494, -21.17155162495499]","[0.4036325870840821, 0.3986259009672083, 0.3938310019777231, 0.39361957929466274, 0.3974597871746863]"
248,"[0.9646860983636195, 0.9647163086089321, 0.9627199070846614, 0.9626747202585423, 0.9643009733620568]","[-21.494270321327726, -21.19485440090154, -21.115767552402023, -20.82125523707417, -20.835393513161186]","[0.5133068748665691, 0.4970730151363387, 0.47021185209006605, 0.4695529358576498, 0.4962227478702679]"
249,"[0.9657912798262657, 0.9679269919627378, 0.9671295258284781, 0.9671124323707184, 0.9678969587078889]","[-21.620735398631645, -21.25527518176834, -21.078667305034116, -20.782633292309583, -20.866631545979626]","[0.4400072004809714, 0.41788864076085946, 0.4239246729599307, 0.42415685068620973, 0.40597914588758754]"
250,"[0.9655824457903288, 0.966852712514363, 0.9650726665876771, 0.9650397582368583, 0.9664190928502489]","[-21.493357207176576, -21.236340789847404, -21.16875185762974, -20.874118129921257, -20.884499329405564]","[0.4895773877845497, 0.5544204314789768, 0.5627636661594587, 0.5629481240334301, 0.5571850027674576]"
251,"[0.9629943333924411, 0.9643481553099927, 0.9644168942905161, 0.9644059628809862, 0.9644795041305899]","[-21.577898448072283, -21.199185666779613, -21.051831188666732, -20.75648968558376, -20.81577875962002]","[0.40639058792652666, 0.4106103478232808, 0.43886296285763354, 0.43951488616005563, 0.4176448658020372]"
252,"[0.9655850382297613, 0.966017291006252, 0.9644156943576655, 0.9643829725089877, 0.9657022776592137]","[-21.23100536258819, -20.839958563280327, -20.709091662255517, -20.41418766841522, -20.458921264248225]","[0.3206339623956188, 0.3525668944681286, 0.351547445865202, 0.3514767469201632, 0.3540709809817171]"
253,"[0.9633621595867006, 0.9652183308044208, 0.9644453721948276, 0.9644191083308554, 0.9650379405088607]","[-21.233096305456723, -20.888876741791783, -20.847857430046236, -20.554570779524365, -20.532263530829802]","[0.4438252064623067, 0.46181382076126715, 0.4860737149004289, 0.4864747589546527, 0.4690168878523304]"
254,"[0.9670494950685872, 0.9673327436176177, 0.9661953443122975, 0.9661619351292081, 0.9671796236174625]","[-21.00063674749197, -20.781502637293503, -20.725828339987057, -20.43110833326835, -20.437037972099453]","[0.4598558872261844, 0.4554901950578628, 0.44375162484044267, 0.4429717063018813, 0.45681319738998866]"
255,"[0.9672310281505875, 0.967481848635259, 0.9665741266973712, 0.9665476551456017, 0.9673300767280192]","[-21.24164968356274, -20.937466850035566, -20.830803669207462, -20.53574212346027, -20.57144835481716]","[0.48963190406363644, 0.493518028002472, 0.49552258160782725, 0.4960122583545593, 0.49129392122549886]"
256,"[0.9677661479272847, 0.9684325676665138, 0.9681615991845898, 0.9681481509730259, 0.968577687586853]","[-21.059502005942644, -20.708575999230398, -20.589447854997893, -20.294493701064585, -20.334482479826647]","[0.23780582471668713, 0.308471925826188, 0.3890619924402325, 0.3904227937734793, 0.33309728457045984]"
257,"[0.9654786755847966, 0.9660178387668655, 0.9651676398629669, 0.9651479763314555, 0.9657863216344442]","[-21.165480221640163, -20.830679008786543, -20.72245819102709, -20.427611166100174, -20.460789627037194]","[0.4710389469141272, 0.5257574778869469, 0.5424373187774132, 0.5423753752943036, 0.5334354079907232]"
258,"[0.9691618340479252, 0.9701070677270097, 0.9688978156330348, 0.968868133388982, 0.9699849101104503]","[-21.147780279278898, -20.879195261773976, -20.880563184864112, -20.587582126372677, -20.540285983933163]","[0.4283225120850643, 0.3795551836702657, 0.36568243601704187, 0.36565852380653563, 0.373692643907966]"
259,"[0.9649358391547171, 0.9645255263032462, 0.962798617400417, 0.9627861964932118, 0.963971822608234]","[-20.89808975294932, -20.635992586786003, -20.627352881258098, -20.33407790858463, -20.29585557695765]","[0.5211745364671244, 0.4792901553176227, 0.43688226470403446, 0.4362720257493801, 0.46540923858062067]"
260,"[0.9687341270282013, 0.9695290204484585, 0.9683195837154726, 0.9682950751107249, 0.9693727001187]","[-20.767638876158284, -20.4069585670476, -20.3026271556245, -20.008063883968227, -20.035031654471133]","[0.35872271442915554, 0.3680624698399996, 0.38854729514208813, 0.3889590853653693, 0.3732673027185531]"
261,"[0.9681720643110552, 0.9685887137794946, 0.9672184021821143, 0.9671836824057654, 0.9685364290697588]","[-20.733953424191625, -20.393048900124978, -20.354580396374697, -20.06132541348731, -20.03734118585733]","[0.45018537771763856, 0.4621963487567143, 0.4823511843165182, 0.4825171864365286, 0.46935145757237295]"
262,"[0.9613103376861665, 0.9631198672228192, 0.9620423328116925, 0.9620111250495155, 0.9631135483508031]","[-20.105747798495432, -19.91484522758618, -19.986302918786258, -19.694187755016227, -19.600015229355193]","[0.23778721898451627, 0.1764913567390672, 0.1561916538934422, 0.15617516553439326, 0.16131480066159543]"
263,"[0.967465519974665, 0.9679249872802037, 0.9653707616395147, 0.9653084080601372, 0.9673936619220646]","[-21.20247398083367, -20.999435328829207, -21.056592256180384, -20.764264772452776, -20.680161193711868]","[0.36100577568929376, 0.41283949800941067, 0.40777717671392155, 0.40742592145422873, 0.41807766489593745]"
264,"[0.963063376974716, 0.963722223720834, 0.9631349341622039, 0.9631099593096374, 0.9637508388432362]","[-21.59486300464597, -21.270587561358884, -21.198345276520477, -20.904189619935753, -20.909687228901763]","[0.5801247490152704, 0.5593258404462782, 0.52495498571776, 0.5241218185210347, 0.5534388325536104]"
265,"[0.9656486846179648, 0.9659417685311917, 0.9646194211862699, 0.9645843502949744, 0.9657093947782212]","[-21.238609828419996, -20.96596972615359, -20.946325245303903, -20.65289826362178, -20.622263227840023]","[0.3762264345836159, 0.4190204763938189, 0.48069692060285996, 0.4816352608962712, 0.4383766839612616]"
266,"[0.9649022665817142, 0.965583293920587, 0.9639366425359618, 0.963906652553556, 0.9652658913034149]","[-21.15610632952562, -20.805790449960167, -20.721463146899776, -20.427258344205, -20.439343886153093]","[0.5300224309781051, 0.5662355547892622, 0.5998386623211039, 0.6004520088716107, 0.5757841177940444]"
267,"[0.9665631063389237, 0.9669895554130735, 0.9651002733163481, 0.9650546511125339, 0.9664154113713114]","[-21.28917479136879, -20.95831595056296, -20.86696173338068, -20.57244015672189, -20.59254850167903]","[0.4425998614994915, 0.5034376559983368, 0.5786011630605842, 0.5795688548847626, 0.5285294265280427]"
268,"[0.9659042247339942, 0.9656581055068073, 0.9635043294668086, 0.9634642629707758, 0.9651434634720927]","[-21.46538323141772, -21.06072693379892, -20.9135723876236, -20.6184261375087, -20.67463366970934]","[0.5533487991790466, 0.5367787015127654, 0.5177671487493012, 0.5176225298774966, 0.5244690584331854]"
269,"[0.9655601868532175, 0.9662488840445769, 0.9649794352543936, 0.9649530422688959, 0.9658580690178152]","[-21.28158612675149, -20.878453705883175, -20.71442532980344, -20.41891260813236, -20.488708404021423]","[0.1413870163463905, 0.14970805418518005, 0.17634882209676608, 0.17681734023581627, 0.15704519758721447]"
270,"[0.9695862647474134, 0.9686999334102018, 0.9670845946631003, 0.9670376759392515, 0.9684332501627527]","[-20.9151670317445, -20.620970025674332, -20.569594660993246, -20.27564430635852, -20.268031584631476]","[0.5482598174508443, 0.49244352211002157, 0.41833078489555153, 0.417266734196624, 0.4675781742072394]"
271,"[0.9667162234585123, 0.9677054833416069, 0.9665776845278768, 0.9665407834846772, 0.9676663144273948]","[-21.009896994814994, -20.716388331424117, -20.70032789350732, -20.40717138444532, -20.37086659928947]","[0.28332015687781553, 0.28009820121552054, 0.29555926275998373, 0.2960382757154657, 0.2825696098952678]"
272,"[0.9678317071139698, 0.9679213535718241, 0.9659455857945487, 0.9659073346621839, 0.9675450693276715]","[-20.785428039723822, -20.510251015684464, -20.497092499757905, -20.203836954525688, -20.16756386199313]","[0.5145995527757191, 0.518143100534767, 0.5129101760214292, 0.5126825556960398, 0.5202761604249319]"
273,"[0.9697320224552196, 0.9704851481410752, 0.9692575736870753, 0.9692373677132756, 0.9703383343046059]","[-20.625789429159617, -20.305350436309695, -20.300233342766244, -20.00757463494259, -19.958845105157465]","[0.553948592120894, 0.5540605511048718, 0.5589542923775696, 0.5590323665305741, 0.5540959084619468]"
274,"[0.9682660337983485, 0.9674980851677518, 0.9663825303849698, 0.9663540918967917, 0.9673076957089608]","[-20.40235815097928, -20.10748617744229, -20.10434241410056, -19.81149872911276, -19.76443154738498]","[0.43841288128725153, 0.43120033905154853, 0.38513009582218594, 0.3842866162334271, 0.420589396680451]"
275,"[0.9688038957217591, 0.9685161007929615, 0.9674936838201657, 0.9674608817946865, 0.9684004983155176]","[-20.519752032644636, -20.307143543801867, -20.345960708632084, -20.05330138990922, -19.982974373873272]","[0.3178247568678742, 0.29923427879340453, 0.286204976046341, 0.2860403426120532, 0.2951345908411046]"
276,"[0.9687799533813525, 0.9699011362526704, 0.9685376001551482, 0.9685005100509889, 0.9695579440383999]","[-20.37009927281346, -20.04059084737268, -20.011041730008177, -19.7178941367549, -19.688039001247056]","[0.24491548555280282, 0.29026499891304486, 0.3389435709400528, 0.3397124633229183, 0.30541769762925464]"
277,"[0.9692009360839362, 0.9710555439698542, 0.9696316527369759, 0.9696025725144061, 0.9711680938234504]","[-20.230795757961683, -19.9298449440098, -19.89011137882704, -19.59648218934098, -19.57853767982167]","[0.46093886896695235, 0.45899608182849433, 0.46438670833862156, 0.46481809534589114, 0.4571866566260583]"
278,"[0.9697248476912335, 0.9703213522082332, 0.9693228755197296, 0.9692924933361102, 0.970154545295059]","[-20.240568354826568, -19.94795494692779, -19.93568190026327, -19.64260555350529, -19.60331734803244]","[0.43625208434440366, 0.3852838351292792, 0.3765422134894045, 0.3764884835299415, 0.38080832328997555]"
279,"[0.9715357019101017, 0.971905646980809, 0.9698746444591382, 0.9698268999587433, 0.9714951632142266]","[-20.21928759889009, -19.880003905973705, -19.812981296128893, -19.519068660768305, -19.51849325341183]","[0.2930014153592485, 0.2680496032454002, 0.24597071267018195, 0.2456143069643394, 0.2615381514335319]"
280,"[0.9706797079190322, 0.96994563084486, 0.9694731973038726, 0.9694645616552852, 0.969646584531722]","[-20.292756371386705, -19.876833824256746, -19.760719067274866, -19.466315034033133, -19.496444831275785]","[0.4537769797390945, 0.4775029153324624, 0.5001603718523965, 0.5004869037418747, 0.4851627832867049]"
281,"[0.9694045627615375, 0.969956269522336, 0.9698463419344502, 0.9698272407344928, 0.970058775210817]","[-20.139810054872907, -19.79460507854765, -19.731206998641007, -19.437422139690625, -19.433189915311473]","[0.24281357754218325, 0.2595202690053217, 0.2643756584322247, 0.2643354643209811, 0.2655081527412481]"
282,"[0.9700866019352936, 0.9703477798088244, 0.9700419936232318, 0.9700262001469617, 0.9703922126692363]","[-20.139215645646622, -19.770583119153688, -19.708735764680263, -19.415176152123166, -19.406881747946596]","[0.29181125115569745, 0.23168140958581357, 0.19805955093850602, 0.19759629151356597, 0.2201587778731737]"
283,"[0.9725338977207564, 0.9729309870397834, 0.9715260699483155, 0.9714984154113524, 0.9727029270809437]","[-20.142286951424566, -19.865614501828816, -19.85513300648669, -19.561951596321585, -19.523290920255047]","[0.5394598756635218, 0.515005503965101, 0.47414844166577735, 0.47348766443752605, 0.5045290850179215]"
284,"[0.9730738029765452, 0.9738471259494442, 0.9720979363398743, 0.9720411784172811, 0.9738030567025902]","[-20.205308166078755, -19.809702249493547, -19.709609557862265, -19.41540500403875, -19.434923741537165]","[0.5475718022380047, 0.4908645621153017, 0.456686620604795, 0.45674505378168195, 0.4732287894988307]"
285,"[0.9700695313706591, 0.9694471806341062, 0.9676061423149648, 0.9675833909141153, 0.9688335651196778]","[-20.116963878851934, -19.754240818265558, -19.679951517153, -19.386064273720457, -19.38855791105891]","[0.5768645548511433, 0.5844308024103878, 0.48243982257137424, 0.4809928204774637, 0.5536027084847706]"
286,"[0.9704303848249304, 0.9712515037336557, 0.9698518858728934, 0.969816924441905, 0.9710479215830878]","[-19.885627278294976, -19.60140875946902, -19.62301540407833, -19.33065956269312, -19.264625063010786]","[0.25776670856819556, 0.25552097167317145, 0.2548924507267723, 0.2549011770100297, 0.25509520441614175]"
287,"[0.9582574468236127, 0.959781986360966, 0.959989518068905, 0.9599802375840706, 0.9599394416216583]","[-20.33554746932379, -20.224130286119262, -20.38382383625129, -20.092943421585108, -19.937465255419855]","[0.8799580145889767, 0.8375265697557674, 0.7786356153333552, 0.7774259686121633, 0.8228123902506554]"
288,"[0.9696905783676287, 0.9704580272552155, 0.9679523213454005, 0.9679096694870603, 0.9699200513899618]","[-20.450945303723984, -20.217291788223363, -20.266472897925095, -19.974276405467737, -19.892373014733618]","[0.4434417479042245, 0.501913982797321, 0.5254163865425913, 0.5257636802209144, 0.510766903147668]"
289,"[0.9666436473885343, 0.9681737233867828, 0.9663392672335827, 0.9663051865359431, 0.9681206947918208]","[-20.872724227214146, -20.572505715092195, -20.56716045539031, -20.27431800424386, -20.228357869650154]","[0.3356378061476839, 0.33521846699834423, 0.3356694729810818, 0.33567832153378874, 0.3353623466902093]"
290,"[0.9659510519706893, 0.9667145069452076, 0.9645762861138367, 0.9645325662209883, 0.9661915438014258]","[-20.87490406173658, -20.61851930958421, -20.627114898690426, -20.334186135535962, -20.282604261221618]","[0.6963053167523792, 0.7028379655355377, 0.7081127753864389, 0.7081954482795628, 0.7044108095036614]"
291,"[0.9670783949572881, 0.967896393616372, 0.966829423581948, 0.9668083142906637, 0.9677353856035031]","[-20.61184529435562, -20.322622129454363, -20.304909811097875, -20.011677512312563, -19.977284731346412]","[0.22773797455112452, 0.1905337833087218, 0.1733244334849257, 0.17307608656091614, 0.1851645185402363]"
292,"[0.9602402951593938, 0.9609620654903206, 0.95948812568177, 0.9594529341613913, 0.9606653410191772]","[-21.20953357559255, -20.95686187751515, -20.982613424907715, -20.690050019454183, -20.624858259398817]","[0.8433245118390588, 0.8067661393239295, 0.7536308549942853, 0.7528148925115251, 0.7898883492212951]"
293,"[0.9627246366503849, 0.9644609516209212, 0.9630057387020959, 0.9629643743996557, 0.9643869858231413]","[-21.604554351952437, -21.282907065336392, -21.221486342225347, -20.927553027214053, -20.92460697667663]","[0.18371307647004675, 0.2544642029679952, 0.3475925224397649, 0.3491563035671889, 0.2824734938493457]"
294,"[0.9629377856551069, 0.9631473824445587, 0.9622639190176235, 0.962243617025985, 0.9631511348000656]","[-21.145354125856247, -20.763652540464463, -20.683254018777998, -20.389380045005836, -20.394596626463766]","[0.476276094556262, 0.46677728999463747, 0.495431026958434, 0.4961616344359672, 0.4657703401354505]"
295,"[0.9503702369560838, 0.951686678082127, 0.9524657184157345, 0.9524708949667005, 0.9520056885380953]","[-20.822163320529043, -20.60157791897799, -20.63950790110244, -20.346907151412996, -20.276166837352676]","[0.5821816550144554, 0.6511103013361115, 0.5721507570363273, 0.5707055178202454, 0.6419750141129124]"
296,"[0.9574236254606775, 0.957090717439273, 0.9562267870159825, 0.956217828475051, 0.9568242904270309]","[-21.708512463880897, -21.326628536855942, -21.221386126622583, -20.926965418982036, -20.952199608300102]","[0.5550186499368613, 0.5731829029515898, 0.5716239423699565, 0.5713101455784447, 0.576732579014914]"
297,"[0.9640452144418197, 0.9633283121634532, 0.9612832702852012, 0.9612574083191107, 0.9627782009610942]","[-21.36775121236335, -20.99057168871143, -20.908496084635374, -20.614547129505123, -20.621645837793665]","[0.26441434154126675, 0.24868763542788866, 0.23171475273235434, 0.2315971556721766, 0.24422671240195276]"
298,"[0.9653336936703326, 0.9671863023103773, 0.9676853283890259, 0.9676748010427412, 0.9674578640588801]","[-21.147803274238814, -20.826918145233908, -20.77141946728374, -20.47760715639358, -20.469958514752904]","[0.38158998614356726, 0.3739348381314814, 0.3691460576572347, 0.36907855267683515, 0.37235243314371774]"
299,"[0.9638579862650157, 0.9634379054492205, 0.9605018589545337, 0.9604505113514469, 0.9626384149952809]","[-21.178937879978363, -20.850507260230206, -20.8328450280007, -20.539962106499807, -20.500520571453436]","[0.4367110575930992, 0.4462954305448825, 0.45079260806807264, 0.450986013393394, 0.44651225208169126]"
300,"[0.96443823234746, 0.9631774396208843, 0.9605999457612139, 0.9605658220729094, 0.9624011079150006]","[-20.987455188837735, -20.625585156182566, -20.565221894655316, -20.27163692449702, -20.26294265065347]","[0.24103832592585706, 0.2520867466326572, 0.26786364910069654, 0.26817211981332184, 0.25596484798682206]"
301,"[0.9626165541020706, 0.9633303361799808, 0.9625055615435899, 0.9624810708076927, 0.9630002359615304]","[-20.921508675525754, -20.615563945870175, -20.605330291240502, -20.312422586005084, -20.269738629803943]","[0.4156983867418751, 0.4483251806479209, 0.49185403375109693, 0.4952875079507445, 0.45777509278976813]"
302,"[0.9662200726644549, 0.967088384885367, 0.9653127878764591, 0.9652782004830026, 0.9665773780996721]","[-21.041962177915757, -20.747395273222253, -20.742253810528656, -20.44935993295081, -20.40397253623223]","[0.3481810275714777, 0.2745939849454546, 0.21061214209870285, 0.209733145521852, 0.253319874919026]"
303,"[0.9656004812091366, 0.9661477139228568, 0.9647515640642014, 0.9647152035653593, 0.9660194984257179]","[-20.982246371923672, -20.68894808586764, -20.69810804617263, -20.405539273115707, -20.348563883557652]","[0.5222079194866007, 0.5351815750125444, 0.5491663849774738, 0.549397879598399, 0.539505987210823]"
304,"[0.9680706060635531, 0.9688063330388914, 0.9674844044811699, 0.9674388893073694, 0.9685840685542549]","[-20.5651883049514, -20.22882983396853, -20.15252559085099, -19.858379861109434, -19.865677660213432]","[0.5381810925040604, 0.5391188835036682, 0.545159421969916, 0.5450905412221537, 0.5408362199361331]"
305,"[0.9666567615626415, 0.9678110510111365, 0.9675842864958415, 0.9675529154240465, 0.9679305324883989]","[-21.045977043197833, -20.69036591335558, -20.61299326886696, -20.318979298711454, -20.32481643759225]","[0.6408705390787786, 0.6660498032440854, 0.6117489358111791, 0.6109959747134, 0.6505364277453873]"
306,"[0.9670988208397645, 0.9663682104608073, 0.9645045177371652, 0.964471841104614, 0.9658761233653608]","[-20.769586084001784, -20.38470252841134, -20.291480198877128, -19.997346802988556, -20.012550517522065]","[0.32504053501905045, 0.2887910170385506, 0.25994992613750234, 0.25954950461649146, 0.27899776005162047]"
307,"[0.9679610217857292, 0.9681323788509842, 0.9667608789355242, 0.9667288510486898, 0.9677358204650599]","[-21.123810227337138, -20.766360979048986, -20.664104059666606, -20.369561558307172, -20.395243971828886]","[0.3717705648351663, 0.38877159476086903, 0.40817162958823827, 0.40849463167798106, 0.39489945876153865]"
308,"[0.9688543331837399, 0.9696392603668497, 0.9683544565943896, 0.9683138461566291, 0.9697039249933952]","[-20.603130004769383, -20.290334665580787, -20.279596881209912, -19.986739163264417, -19.94359115790793]","[0.5727179449642604, 0.5607056965581199, 0.5467383954174638, 0.5466118630802043, 0.5534433129730264]"
309,"[0.9691362156439208, 0.9685916380740784, 0.9664483450316416, 0.966403682281748, 0.9679604738757883]","[-20.517803791083434, -20.17911882365545, -20.11161459558511, -19.81768670414399, -19.817575488024026]","[0.46784144988491294, 0.414192829971092, 0.3613681210904603, 0.36056382989304986, 0.39939912047984016]"
310,"[0.9666396206395955, 0.9673550303488437, 0.9665506066248675, 0.9665245907753501, 0.9672535595965416]","[-20.63556085415922, -20.2360193827757, -20.11115351104557, -19.816441940789527, -19.85541374569784]","[0.4327785189102509, 0.4133079479630473, 0.3939756494325036, 0.39367253491077714, 0.4072583985874918]"
311,"[0.9692056186676857, 0.9698185081640914, 0.9685820783691966, 0.9685633764828989, 0.9696013515147754]","[-20.465099821623795, -20.081831176241447, -20.003786309599914, -19.709976239192414, -19.713106111346228]","[0.45197564819994696, 0.42561947072985057, 0.4022601766960442, 0.4018965205504985, 0.4182307478935393]"
312,"[0.9724245869034112, 0.972565159884588, 0.9709278494894601, 0.9708948557995478, 0.9724853718902993]","[-20.621186576911022, -20.29335445857902, -20.226691134629828, -19.932690205502475, -19.933231588013264]","[0.3730153108952162, 0.42574132512899754, 0.520347371278082, 0.5219251977405949, 0.4477924688838494]"
313,"[0.9706020695561839, 0.9713865701981692, 0.9698107285796447, 0.9697694940406641, 0.9712710788284213]","[-20.23514976053074, -19.817671378421156, -19.72378718273791, -19.429882663697743, -19.441939694063382]","[0.30515898508676653, 0.2951163002996646, 0.28768344955524955, 0.28774933127929186, 0.291886089154128]"
314,"[0.969988992037674, 0.9712597006498198, 0.970548829160113, 0.9705150857061556, 0.971263879257309]","[-20.35866241457145, -19.94664553960948, -19.838853373729943, -19.54460339642839, -19.568474429515977]","[0.30745887966404717, 0.3124166915774083, 0.3098208678790995, 0.3092565500918379, 0.3229539094695401]"
315,"[0.9717455530889528, 0.9723981535220824, 0.9707665617704176, 0.9707259716976085, 0.972031271726995]","[-20.30585093972701, -19.992170319462467, -19.90659752253094, -19.612064197206838, -19.629636479858046]","[0.31971698077257543, 0.3543166591273307, 0.39808531022095134, 0.3987323181651193, 0.36672209934055294]"
316,"[0.9730450680799735, 0.9735559259727509, 0.9723618650537919, 0.9723197438319913, 0.973394314561787]","[-20.284994762978783, -19.930070067561978, -19.89491319512472, -19.601853116463573, -19.573458910139703]","[0.4197682370379231, 0.3998680172257884, 0.3864729117417886, 0.3863093755955251, 0.3930951511141065]"
317,"[0.9707509785716796, 0.9721117457083992, 0.9714082288644297, 0.9713735472306491, 0.9720689917856964]","[-20.234783252870418, -19.926430022587024, -19.876561484188112, -19.582769237701175, -19.57212258980601]","[0.42599787172967063, 0.41747324361573246, 0.4023699947864143, 0.4020471032156359, 0.41408303095563603]"
318,"[0.9720555444860755, 0.9719526716626161, 0.9704838783248143, 0.9704423420948334, 0.9718286434868708]","[-20.19632658604938, -19.845881368525625, -19.78051308060125, -19.486726387420152, -19.483460297426433]","[0.3314160354666422, 0.29863168795130685, 0.262938038150511, 0.26219118660909496, 0.2883405312985342]"
319,"[0.9705221512266108, 0.9710656293858815, 0.9699211335026428, 0.9699031782641092, 0.9706518786006466]","[-20.135811807692125, -19.76324279805865, -19.65739330134254, -19.362890430047, -19.389686856154636]","[0.38942421831424656, 0.36504996969137044, 0.34154735044013446, 0.341273971798506, 0.35613398906606464]"
