epoch,channel,lyapunov_exponent
382,0,0.051678764966069504
382,1,0.05204339708600739
382,2,0.050903243606402616
382,3,0.05169812146355138
382,4,0.05242339950506581
383,0,0.04984275231699133
383,1,0.0500040793905454
383,2,0.049802911124166585
383,3,0.0503249408589121
383,4,0.05174327332861867
384,0,0.049977008457802154
384,1,0.05000308271501971
384,2,0.050422631729693995
384,3,0.050663132501535854
384,4,0.05137152553892667
385,0,0.049548090903842004
385,1,0.049344531834340344
385,2,0.05048448372574145
385,3,0.05080018990323196
385,4,0.05232214365543589
386,0,0.04961417899984719
386,1,0.048944907033858544
386,2,0.04961264025263435
386,3,0.049746924373997636
386,4,0.050376522709914086
387,0,0.050439884144575925
387,1,0.05046128019994635
387,2,0.050212219760340765
387,3,0.0503729728433122
387,4,0.05064037707673412
388,0,0.05012598085804156
388,1,0.050124144124813017
388,2,0.04950046374445782
388,3,0.05092801083751382
388,4,0.051457177719720734
389,0,0.05509953158814793
389,1,0.05579885320216967
389,2,0.05431507289194979
389,3,0.055596240754602726
389,4,0.05625771388572527
390,0,0.05598890247322082
390,1,0.05595295927819371
390,2,0.05614426781149476
390,3,0.057101514433898624
390,4,0.05665248316733935
391,0,0.05435777048246066
391,1,0.05528234140641137
391,2,0.05373506159055444
391,3,0.05494396273829361
391,4,0.05451771602195571
392,0,0.05552663434453375
392,1,0.055466559273856124
392,2,0.05532894496299503
392,3,0.05451526234273017
392,4,0.055182109617528674
393,0,0.05424737772306206
393,1,0.0534318844267446
393,2,0.0538020897598542
393,3,0.053953778151275146
393,4,0.05616664955166652
394,0,0.053594600269917615
394,1,0.05338365515884102
394,2,0.05332496890357706
394,3,0.053868034381111055
394,4,0.05546135461630949
395,0,0.05330031583861581
395,1,0.05319725815130748
395,2,0.053263083202641504
395,3,0.05297767868133587
395,4,0.052949817561301946
396,0,0.051811228611317685
396,1,0.05164620576929519
396,2,0.051553797590203204
396,3,0.05215138269358052
396,4,0.05170849373074425
397,0,0.05111813127350567
397,1,0.05119456988422814
397,2,0.05187025347248286
397,3,0.05240610207400847
397,4,0.05291579728510061
398,0,0.0523583216398132
398,1,0.052368985252792585
398,2,0.0526113992807817
398,3,0.052768169691582795
398,4,0.05308938744259922
399,0,0.05120035677540067
399,1,0.05132918198712591
399,2,0.0510203774808265
399,3,0.050950245256183684
399,4,0.05103083066722787
400,0,0.05186695506449651
400,1,0.05151556676747853
400,2,0.051736231617280685
400,3,0.05186614422380285
400,4,0.05258227180032174
401,0,0.05121576801496981
401,1,0.05150898904788971
401,2,0.051230754234066936
401,3,0.0517376532674839
401,4,0.05252809055140617
402,0,0.05088210835176369
402,1,0.050489768981933726
402,2,0.05143404247380115
402,3,0.051232867155040926
402,4,0.052316116845908485
403,0,0.04921350957680445
403,1,0.048585698195293875
403,2,0.04913769565138069
403,3,0.04949328877058641
403,4,0.05037524265687728
404,0,0.05051603942358199
404,1,0.05004702784434104
404,2,0.05065397086263723
404,3,0.05081574580821113
404,4,0.050024872513092226
405,0,0.05311963199281182
405,1,0.0533817530308023
405,2,0.05312301617424322
405,3,0.05357255218982114
405,4,0.053667253858330384
406,0,0.051936185820763967
406,1,0.05208457328549117
406,2,0.052314627785928935
406,3,0.05299645528072074
406,4,0.053180154111205094
407,0,0.0512300527052862
407,1,0.051188186746256255
407,2,0.05142809942275263
407,3,0.051618632697829986
407,4,0.052598270585700206
408,0,0.04861566715309186
408,1,0.049342337353032194
408,2,0.048989202996262034
408,3,0.04941546166501269
408,4,0.05183342135682405
409,0,0.04884878339458351
409,1,0.0483520396989363
409,2,0.04910949468898897
409,3,0.04906218108581335
409,4,0.049851839081579925
410,0,0.0515826768634702
410,1,0.05113445231608273
410,2,0.051163765036043723
410,3,0.05077384994525176
410,4,0.05016036117205664
411,0,0.04997775078964692
411,1,0.04997651758457305
411,2,0.050640572620039244
411,3,0.05075484913508863
411,4,0.05066394444130198
412,0,0.04984934198899294
412,1,0.0499149969588667
412,2,0.049992093135472156
412,3,0.04961130799365652
412,4,0.050026579372593895
413,0,0.04834479951343336
413,1,0.04852537665762118
413,2,0.04826676358409576
413,3,0.04877891485573731
413,4,0.04998768603816049
414,0,0.04921947749436701
414,1,0.049575507174305325
414,2,0.04990871063085874
414,3,0.04974109063486251
414,4,0.049851912169897365
415,0,0.04946919957558221
415,1,0.049487874693945104
415,2,0.049271576962694325
415,3,0.04929321458502845
415,4,0.05002281587378613
416,0,0.048446058522896594
416,1,0.04867014707494345
416,2,0.04895355435264939
416,3,0.048432508196149644
416,4,0.04895708292472266
417,0,0.04854220556325554
417,1,0.04847976606719366
417,2,0.04876092084172554
417,3,0.04888198802164922
417,4,0.049889394249521046
418,0,0.04733608355756862
418,1,0.04717488905962791
418,2,0.048021280304724495
418,3,0.04844838035922372
418,4,0.04850365981048196
419,0,0.04808936129383403
419,1,0.048274898643539454
419,2,0.04819926276785135
419,3,0.04920932879682646
419,4,0.04918902778396518
420,0,0.047937093279084145
420,1,0.048251414167351576
420,2,0.04773346762411029
420,3,0.04785451062444025
420,4,0.04869901045745446
421,0,0.049217219450035966
421,1,0.04927061445000378
421,2,0.04899708101013853
421,3,0.04880928401328809
421,4,0.049946890438304296
422,0,0.04911197552446274
422,1,0.04954175209512527
422,2,0.049776808520038976
422,3,0.04962596426204759
422,4,0.04899050351952315
423,0,0.049849810056468935
423,1,0.04958719961067945
423,2,0.04982279792410137
423,3,0.0509796511683286
423,4,0.051410140212701225
424,0,0.04886278305878027
424,1,0.048496436385833674
424,2,0.04880405169575161
424,3,0.04959009543758927
424,4,0.05035482578346299
425,0,0.04777109592616348
425,1,0.048064771746100896
425,2,0.04865489094197264
425,3,0.04939467847991251
425,4,0.050891640149101657
426,0,0.04885613513593934
426,1,0.04873792907055412
426,2,0.048489694675477764
426,3,0.04989104102639602
426,4,0.04937779571972825
427,0,0.04909464379318639
427,1,0.04904606012021524
427,2,0.048993761261829
427,3,0.04889690797583691
427,4,0.05041460552421653
428,0,0.04858954746754669
428,1,0.04861572448803738
428,2,0.04948536189378118
428,3,0.049377985447108655
428,4,0.050229934243594905
429,0,0.04911936903057131
429,1,0.04915912866306188
429,2,0.0493217845151978
429,3,0.04942515062970998
429,4,0.04976070504801042
430,0,0.04947942502501486
430,1,0.04955307048051166
430,2,0.04877874372099919
430,3,0.05032636456987589
430,4,0.05062057998858728
431,0,0.04936534881591795
431,1,0.04953920069004174
431,2,0.049017350241488206
431,3,0.050488344904612355
431,4,0.05050044784454314
432,0,0.05207636248163823
432,1,0.051739394152436544
432,2,0.0516670909849537
432,3,0.052004843456547774
432,4,0.05296119053395291
433,0,0.052431668010221776
433,1,0.05304494841759962
433,2,0.05243683406284886
433,3,0.052089488337449356
433,4,0.05358428808535137
434,0,0.05487997107717601
434,1,0.05433209266983184
434,2,0.05297878063884265
434,3,0.053413650860735004
434,4,0.053556948063038894
435,0,0.057580957218092345
435,1,0.057294177528189195
435,2,0.05750702105793492
435,3,0.057851741099271825
435,4,0.059329637433586865
436,0,0.05525123170300845
436,1,0.05624529390918977
436,2,0.05627388394322575
436,3,0.056020630633845436
436,4,0.05639910259452916
437,0,0.05700863186766412
437,1,0.05763103700342444
437,2,0.056704093548430236
437,3,0.057382666231776
437,4,0.05718130489500496
438,0,0.055149894109865656
438,1,0.05559207467471863
438,2,0.05590718135398703
438,3,0.05545613370164975
438,4,0.05584185702173941
439,0,0.05367213154182584
439,1,0.05342616435001737
439,2,0.0531942590115881
439,3,0.053907531884824264
439,4,0.05329554023147367
440,0,0.05049086104778833
440,1,0.050833474945764505
440,2,0.05100911601823355
440,3,0.049665933359427906
440,4,0.049579822819630893
441,0,0.05114752024161713
441,1,0.05122349211290978
441,2,0.051861477150064214
441,3,0.05087840635521805
441,4,0.051110831142759924
442,0,0.04946788728308699
442,1,0.04928643536882539
442,2,0.048604914423655256
442,3,0.04955234161230423
442,4,0.04924210025196609
443,0,0.050628681572116266
443,1,0.050852094194611584
443,2,0.050148000362254315
443,3,0.050015344425123585
443,4,0.05086525723570694
444,0,0.05101808509048149
444,1,0.051400132333817385
444,2,0.051389834711961076
444,3,0.05078176638086884
444,4,0.05110910472892782
445,0,0.052412779351242535
445,1,0.051960156086970945
445,2,0.051507865658470445
445,3,0.05220644892478487
445,4,0.05156741523513721
446,0,0.051691408145900036
446,1,0.05125015725894865
446,2,0.051127391096209084
446,3,0.051119326102633485
446,4,0.05205327632762097
447,0,0.051321693640224625
447,1,0.05154038254095599
447,2,0.05039372255249771
447,3,0.05081563402338492
447,4,0.05181446492171084
448,0,0.05101381395759007
448,1,0.0512152838277646
448,2,0.04990902780484764
448,3,0.050405969516713105
448,4,0.051714479050287254
449,0,0.048737852364456505
449,1,0.049063015007028185
449,2,0.04938471332746974
449,3,0.049403281423653564
449,4,0.049023489431172955
450,0,0.048853008778584825
450,1,0.04906032649265766
450,2,0.04900987228998053
450,3,0.04919019499889809
450,4,0.049566752512772594
451,0,0.04903464144446859
451,1,0.04882256886824561
451,2,0.04940482172788555
451,3,0.049218303364436666
451,4,0.04975110730632592
452,0,0.050648814610072625
452,1,0.05146946360941844
452,2,0.051641292457534724
452,3,0.05003109843791047
452,4,0.05156633942639571
453,0,0.050634385300140666
453,1,0.05057749213577057
453,2,0.05083007620162341
453,3,0.05045161143070504
453,4,0.04957633715717738
454,0,0.04916058328543835
454,1,0.04899599480600348
454,2,0.04885456904929934
454,3,0.04863076300466492
454,4,0.04888409984355088
455,0,0.05142735470958407
455,1,0.05159659643276268
455,2,0.05097021645572305
455,3,0.050434790905497906
455,4,0.05069839843896556
456,0,0.05124024115261353
456,1,0.051249336984549726
456,2,0.05055006624842324
456,3,0.05074792053662295
456,4,0.050265322910780695
457,0,0.0551854334415652
457,1,0.05530447063468954
457,2,0.054860885226283
457,3,0.05547385844291336
457,4,0.0568053533821978
458,0,0.05524495682367198
458,1,0.05512914499601116
458,2,0.05512676742755226
458,3,0.05580804675996392
458,4,0.05513555148927271
459,0,0.05515168399513134
459,1,0.05590442249898012
459,2,0.0563769312351406
459,3,0.054550900361975914
459,4,0.05545556135967569
460,0,0.055326511204457404
460,1,0.05565545772447169
460,2,0.05531703275792732
460,3,0.05517710041169797
460,4,0.05700461549060556
461,0,0.056449546172839364
461,1,0.056877901917603106
461,2,0.05743933390311707
461,3,0.05834159709110692
461,4,0.059634095703711275
462,0,0.05550419101051066
462,1,0.05541635456062307
462,2,0.05522348580240211
462,3,0.055637351284507953
462,4,0.05591719454505443
463,0,0.05474706972632809
463,1,0.054067399619149414
463,2,0.054964174817876445
463,3,0.056092458269318655
463,4,0.05726039414789364
464,0,0.05518691700618253
464,1,0.054859375146543106
464,2,0.05388925495124815
464,3,0.055334013198174846
464,4,0.05556028652305658
465,0,0.049605420674739664
465,1,0.05016543700915424
465,2,0.04962509663594452
465,3,0.049759528490961887
465,4,0.05118487024936939
466,0,0.05104413819055453
466,1,0.051255964253987804
466,2,0.05129614854059313
466,3,0.050946887223517416
466,4,0.05120404530830886
467,0,0.04989247865894424
467,1,0.05011191176910213
467,2,0.0503119924575055
467,3,0.05038471611178648
467,4,0.05180277683583207
468,0,0.04922755343287224
468,1,0.04924178582565847
468,2,0.05008839258054303
468,3,0.0504940020594421
468,4,0.05087528622594068
469,0,0.049397620422070264
469,1,0.049190911273567006
469,2,0.04868178176421956
469,3,0.04933388447847409
469,4,0.05063239098740102
470,0,0.048060732700672994
470,1,0.048016597386024706
470,2,0.048255035977403715
470,3,0.04889242591262591
470,4,0.04956694027098158
471,0,0.04942170842641271
471,1,0.049191405489808375
471,2,0.04943036810976832
471,3,0.050119894652807605
471,4,0.05041351519856002
472,0,0.047688790375158975
472,1,0.04813810305005799
472,2,0.04842679150822952
472,3,0.04846011107995454
472,4,0.049689648778212504
473,0,0.048256410184312995
473,1,0.04829933766414283
473,2,0.04760918813020824
473,3,0.0484850035137347
473,4,0.048676854027133384
474,0,0.04884097356899306
474,1,0.048780915991885165
474,2,0.048514531514510226
474,3,0.04948149160176772
474,4,0.049752302776579355
475,0,0.049408210122427965
475,1,0.049848485582587566
475,2,0.04945617387274731
475,3,0.049695212603474204
475,4,0.05084633120826466
476,0,0.04984571614900846
476,1,0.049811139558973046
476,2,0.04993357471772891
476,3,0.04988676632151888
476,4,0.05091147227018257
477,0,0.048870970965290486
477,1,0.04883047074115301
477,2,0.049040449630169576
477,3,0.04819103744708351
477,4,0.048715125423948895
478,0,0.049009731929270946
478,1,0.04949592425471177
478,2,0.04935114509060467
478,3,0.049163692286607094
478,4,0.04925709205801478
479,0,0.04976118140432447
479,1,0.04947411984813467
479,2,0.04916469367898538
479,3,0.04896071279463942
479,4,0.05003407646627984
480,0,0.04973130508917445
480,1,0.04957275445578618
480,2,0.049637254437908146
480,3,0.04938198153712179
480,4,0.05105605341807143
481,0,0.04866289557815321
481,1,0.0489148690634702
481,2,0.04882748744639464
481,3,0.04939476113931911
481,4,0.04994276909982751
482,0,0.04898936891040602
482,1,0.04882858001599079
482,2,0.049712778986716805
482,3,0.04835332707912276
482,4,0.049271842846635806
483,0,0.048181875808184615
483,1,0.04801247838307695
483,2,0.04857091622049214
483,3,0.048605204624574405
483,4,0.049598471193897514
484,0,0.047641771460781655
484,1,0.04771760118537172
484,2,0.0476856190474237
484,3,0.04815878617377127
484,4,0.04838542526080271
485,0,0.04878311326666911
485,1,0.049135887723009135
485,2,0.04889282945539067
485,3,0.04842226053629466
485,4,0.05001282493893567
486,0,0.048710645833650784
486,1,0.049136899739754415
486,2,0.04835994285409493
486,3,0.04833331658774368
486,4,0.04986777041138733
487,0,0.05054171728200572
487,1,0.05065201062114302
487,2,0.04993974143001927
487,3,0.05024926147827301
487,4,0.05078289737220575
488,0,0.05559794056172285
488,1,0.05502605163464319
488,2,0.055577345638572945
488,3,0.056920178929726395
488,4,0.057252500151672
489,0,0.054224951378866966
489,1,0.054252601522786825
489,2,0.05317657008176813
489,3,0.054670794740015294
489,4,0.054770671391115106
490,0,0.056909420475954084
490,1,0.0563275298064783
490,2,0.05668289161672974
490,3,0.05585760063913264
490,4,0.056269477395450344
491,0,0.054969692573684836
491,1,0.05508727340423476
491,2,0.054797036994119
491,3,0.054368362747320625
491,4,0.05558263904621919
492,0,0.05473081989448624
492,1,0.05511419312292808
492,2,0.055717098652815586
492,3,0.055777725595243056
492,4,0.056033563556648416
493,0,0.053286164090270004
493,1,0.05314730535463714
493,2,0.05293861663928292
493,3,0.054227249859904965
493,4,0.05372860105956445
494,0,0.05283991732374105
494,1,0.052293487814437246
494,2,0.05315278583357176
494,3,0.051989906833094776
494,4,0.05101292334255492
495,0,0.050196109373314854
495,1,0.05031200349402467
495,2,0.0501435885480902
495,3,0.049815740505186404
495,4,0.04893338564063342
496,0,0.04963157681285413
496,1,0.049851157931434346
496,2,0.048961352225826905
496,3,0.04929850474125205
496,4,0.04943596623524908
497,0,0.049003713774938784
497,1,0.049160278842371896
497,2,0.04874259280128076
497,3,0.04882256305232064
497,4,0.04849498103074246
498,0,0.04862550495051545
498,1,0.04901458868459492
498,2,0.04888739458796224
498,3,0.04828905753585626
498,4,0.04775826970497674
499,0,0.04876018107438299
499,1,0.04839566980661903
499,2,0.048049328083894775
499,3,0.048943819684856525
499,4,0.04958826117727376
500,0,0.05078315620376569
500,1,0.050842105228932614
500,2,0.049824208812553374
500,3,0.049802349085996754
500,4,0.04889687134008891
501,0,0.0521960611331936
501,1,0.05247089761502759
501,2,0.05190396747383039
501,3,0.052341682049406715
501,4,0.05256402156504701
502,0,0.05227407329508961
502,1,0.05214350921337776
502,2,0.05198093437203991
502,3,0.05085417276957186
502,4,0.05169453074809031
503,0,0.050825753503916354
503,1,0.05069103845456652
503,2,0.051302916399714314
503,3,0.050546611359998196
503,4,0.05130477131343259
504,0,0.05052456662291389
504,1,0.050181779987385586
504,2,0.05095790849298712
504,3,0.05067721743543622
504,4,0.05034148221971897
505,0,0.04955964719261738
505,1,0.04931160366978834
505,2,0.049568479063988924
505,3,0.050086615334610424
505,4,0.05157346320180914
506,0,0.0502890912224266
506,1,0.04975649047155488
506,2,0.049339819149095215
506,3,0.049837895378488414
506,4,0.050586168854749064
507,0,0.04973450490120374
507,1,0.049639116541392116
507,2,0.04878413270215324
507,3,0.04920309247661476
507,4,0.04988828487327562
508,0,0.05023075758623779
508,1,0.05021706818103217
508,2,0.049833430030337376
508,3,0.05104553259292008
508,4,0.05149726020474115
509,0,0.052030763202497936
509,1,0.05222253907055997
509,2,0.05147317471910651
509,3,0.05189713229652224
509,4,0.052129269585031376
510,0,0.049457927946569266
510,1,0.049566958130908625
510,2,0.04934595146957728
510,3,0.050046637124087946
510,4,0.05085314554899105
511,0,0.051197902546638877
511,1,0.05106630813030797
511,2,0.050497729334653796
511,3,0.05175119988486117
511,4,0.051089343177456635
512,0,0.05206710600194681
512,1,0.05259504311368106
512,2,0.05262315990544181
512,3,0.0521109551914029
512,4,0.053245059651057886
513,0,0.05275481023708336
513,1,0.05241713053324364
513,2,0.05282074670688596
513,3,0.05197417997655611
513,4,0.05404576703423079
514,0,0.051255600094652194
514,1,0.05134907533570079
514,2,0.05065601078688317
514,3,0.05087508074518877
514,4,0.05186702581728506
515,0,0.04905688392300293
515,1,0.04921522248120435
515,2,0.04930543947620563
515,3,0.04949992524475612
515,4,0.05096232282585888
516,0,0.05105828320708184
516,1,0.05116211807599023
516,2,0.050581463817216406
516,3,0.05162344832952721
516,4,0.051495533607730265
517,0,0.04951377772483512
517,1,0.04945611392750465
517,2,0.050125830559885155
517,3,0.0499473048802041
517,4,0.04976536337496433
518,0,0.050518481699931075
518,1,0.05060232517384391
518,2,0.05078113862732598
518,3,0.05107011678267501
518,4,0.05071951130000348
519,0,0.04962166001959867
519,1,0.04929692679378891
519,2,0.04948283196640474
519,3,0.04928435990790369
519,4,0.050587861014156715
520,0,0.04659904109043528
520,1,0.04681404892279172
520,2,0.04676294342810374
520,3,0.04773349935982707
520,4,0.0487173354296554
521,0,0.04635485325111496
521,1,0.04670592703023607
521,2,0.046959916168616056
521,3,0.045642995662620575
521,4,0.04716022569306051
522,0,0.04972013471221012
522,1,0.04990344735611538
522,2,0.04985766847022015
522,3,0.049450352086024885
522,4,0.050493672337709586
523,0,0.04973176921830761
523,1,0.04887596212801531
523,2,0.049358684269606316
523,3,0.04938589702848927
523,4,0.050699601007395186
524,0,0.046967387754662485
524,1,0.047211988433068695
524,2,0.046983704217771115
524,3,0.04664597679586988
524,4,0.04760949605367059
525,0,0.048085331636316814
525,1,0.04779253049486406
525,2,0.04720901690754429
525,3,0.04602774218207802
525,4,0.04556398934390672
526,0,0.04713691683948985
526,1,0.047817215020773934
526,2,0.04658011817703164
526,3,0.045780800021424616
526,4,0.046669703251173575
527,0,0.046813564735586705
527,1,0.04636323715887729
527,2,0.046491780458521384
527,3,0.0457325464823382
527,4,0.04529437666179767
528,0,0.049694548488951294
528,1,0.04921252274713606
528,2,0.04880915107131738
528,3,0.04763711171419263
528,4,0.04667431473016458
529,0,0.051372840716486796
529,1,0.05154420488593396
529,2,0.05139990757350302
529,3,0.04954449734911077
529,4,0.0497143460350449
530,0,0.04972595975035536
530,1,0.05026537172791484
530,2,0.049563941222851515
530,3,0.04850237055271337
530,4,0.04828554595361106
531,0,0.05133293531951364
531,1,0.05121647751202543
531,2,0.050837027697431494
531,3,0.050179964457096334
531,4,0.05061466913120228
532,0,0.05102067468833252
532,1,0.05039966844281657
532,2,0.049996412444372335
532,3,0.049953558556601364
532,4,0.04921740079698867
533,0,0.051208957566791426
533,1,0.051263601479410184
533,2,0.050220107253717054
533,3,0.049499632891486796
533,4,0.04905730436400646
534,0,0.04991562970403018
534,1,0.04989925233399029
534,2,0.04951883854127591
534,3,0.049730592615464295
534,4,0.04973875400685195
535,0,0.048723911454840736
535,1,0.04857726716480062
535,2,0.047606548982508066
535,3,0.047179236028517924
535,4,0.04781415726385774
536,0,0.05041003777914976
536,1,0.050151801137935645
536,2,0.04981470169855065
536,3,0.04931567303129754
536,4,0.049137944682878104
537,0,0.05332907957189222
537,1,0.05340440541756267
537,2,0.05265848858159
537,3,0.052114819896464375
537,4,0.05230349038113797
538,0,0.052556817419961245
538,1,0.05239459735004842
538,2,0.051871661155306975
538,3,0.0527097217518599
538,4,0.05101000205380015
539,0,0.04995425413207285
539,1,0.04975523615513103
539,2,0.05067132086599297
539,3,0.04881311771534808
539,4,0.0489693997258328
540,0,0.04960339412254181
540,1,0.04930341800721765
540,2,0.04847088148613952
540,3,0.04719793152551548
540,4,0.046220025638429245
541,0,0.05277022733837197
541,1,0.05272824414494811
541,2,0.051620563859699174
541,3,0.05133175143531532
541,4,0.05111389009033799
542,0,0.05411700913886068
542,1,0.054101882330080654
542,2,0.05326355094955475
542,3,0.05258581466033692
542,4,0.0522596974275551
543,0,0.05183343253072736
543,1,0.052085596109781744
543,2,0.050981911777162076
543,3,0.05074463724088281
543,4,0.05060782859591597
544,0,0.05158049085417866
544,1,0.051679384568158376
544,2,0.050992295355642384
544,3,0.051029039820274034
544,4,0.05053146128751804
545,0,0.05229154103658074
545,1,0.05209757870128041
545,2,0.05129017077717332
545,3,0.05092018012954697
545,4,0.050377463653308044
546,0,0.050608585398881335
546,1,0.05042096622279283
546,2,0.04976344673001062
546,3,0.04982041742478246
546,4,0.04896688083497564
547,0,0.04962886668339224
547,1,0.0504423296265528
547,2,0.04967349044415146
547,3,0.04909333411098824
547,4,0.04922440701744586
548,0,0.04887754149511377
548,1,0.049021088095272426
548,2,0.04917930209193057
548,3,0.049140643775820954
548,4,0.048922748817544756
549,0,0.04907648400241461
549,1,0.04893511388625283
549,2,0.04868450801341059
549,3,0.048454414862258474
549,4,0.0483886913377412
550,0,0.048523632521245974
550,1,0.04842193979032045
550,2,0.04843523636871755
550,3,0.047499270719640406
550,4,0.047476380429491156
551,0,0.04992695601189698
551,1,0.04996191402586427
551,2,0.0489936964165549
551,3,0.048572994383300226
551,4,0.04901705010312237
552,0,0.04999684424245777
552,1,0.050126625876180754
552,2,0.04902747384354148
552,3,0.05017656223255923
552,4,0.049827035031541934
553,0,0.05146663216983576
553,1,0.05134490605018875
553,2,0.051069379808808345
553,3,0.05031628158770838
553,4,0.05011030579529186
554,0,0.05029243606622343
554,1,0.04995232667957319
554,2,0.05028018800293574
554,3,0.04942615692211968
554,4,0.04982349913231901
555,0,0.05026612903462173
555,1,0.05035711776165552
555,2,0.05006512672818155
555,3,0.050104135923168154
555,4,0.05044262275833206
556,0,0.052387062704720676
556,1,0.05193928749478322
556,2,0.0512612974572154
556,3,0.05141467910711641
556,4,0.050253674208330976
557,0,0.05251367269014555
557,1,0.05208140832321696
557,2,0.05232866266623843
557,3,0.05253364228687094
557,4,0.05333771425135016
558,0,0.04988987193388094
558,1,0.04956686017607739
558,2,0.050210860574088176
558,3,0.04915774456450077
558,4,0.04982893065673552
559,0,0.04860858944713151
559,1,0.04868652929921975
559,2,0.04847110977264443
559,3,0.04808873555525733
559,4,0.047853517246132
560,0,0.04976169215244706
560,1,0.050144289115182324
560,2,0.049193216578013135
560,3,0.04896302171686548
560,4,0.04915520447070437
561,0,0.04919576239614503
561,1,0.04945136433174373
561,2,0.04969129624200758
561,3,0.049431634424399906
561,4,0.04935704610213246
562,0,0.049169441534548435
562,1,0.04931111806294796
562,2,0.049316173017669114
562,3,0.04907749995750269
562,4,0.0496591717283839
563,0,0.048106148709483966
563,1,0.04788090251359338
563,2,0.04739287542409547
563,3,0.04707308820745111
563,4,0.046728156640463994
564,0,0.04977083556506118
564,1,0.04978220208066135
564,2,0.04886392385017978
564,3,0.048800269466917796
564,4,0.04869108500028444
565,0,0.050482212858898444
565,1,0.05080072162532008
565,2,0.05074700592517279
565,3,0.049117607354831595
565,4,0.04936996258464331
566,0,0.05017343024245835
566,1,0.05011217582125625
566,2,0.0501476599245656
566,3,0.04890325667620567
566,4,0.04890348061221557
567,0,0.053080702663755995
567,1,0.05279861601317789
567,2,0.0530296114112149
567,3,0.051822789937508225
567,4,0.051482303843778776
568,0,0.05112628410128696
568,1,0.05143791798640844
568,2,0.05156350107181558
568,3,0.0508736515846574
568,4,0.05085479223427657
569,0,0.0506398751211911
569,1,0.050760315142902974
569,2,0.05042299982737248
569,3,0.05031572399162309
569,4,0.050402180876623244
570,0,0.04985106084670204
570,1,0.04949962327460279
570,2,0.048905417040473485
570,3,0.049009932097839284
570,4,0.04811838312595549
571,0,0.05277940473064233
571,1,0.05223580327211468
571,2,0.05250732930196015
571,3,0.05231926614640012
571,4,0.05167827473396594
572,0,0.0519790729096816
572,1,0.051856351305170564
572,2,0.05183625439922076
572,3,0.050679241148363835
572,4,0.05104920294533847
573,0,0.05047560514379113
573,1,0.050770376097826954
573,2,0.05052309954438326
573,3,0.04942139093186118
573,4,0.04887289122802462
574,0,0.051659409247097283
574,1,0.05209609348805442
574,2,0.05159559087306813
574,3,0.051452401654631705
574,4,0.05037386849576262
575,0,0.053190547489748
575,1,0.05286672122767564
575,2,0.05321416463313854
575,3,0.05433408954707386
575,4,0.05404451386267418
576,0,0.05306062073266815
576,1,0.05282824815106728
576,2,0.05382352423696542
576,3,0.052394565614331846
576,4,0.05312751806655294
577,0,0.05518155728783227
577,1,0.054656342349561966
577,2,0.05457153842371919
577,3,0.055302838283140476
577,4,0.055501897154736
578,0,0.05123978439642469
578,1,0.05124264216795134
578,2,0.05064880073428306
578,3,0.0516376337369665
578,4,0.051492877836559536
579,0,0.05144865743538636
579,1,0.0514094897449947
579,2,0.05223517570175042
579,3,0.05109096957569671
579,4,0.051482807951671955
580,0,0.054828590310636
580,1,0.05491647273838746
580,2,0.05549894779383942
580,3,0.05367761870678453
580,4,0.05364875573642545
581,0,0.05911537893966177
581,1,0.05868519708603652
581,2,0.058851222831662095
581,3,0.05727228551637947
581,4,0.055272048089255364
582,0,0.0625833223761918
582,1,0.06195382950543504
582,2,0.06122124047983473
582,3,0.06018084627955192
582,4,0.05898515895921359
583,0,0.06349008402189019
583,1,0.06340051181605465
583,2,0.06319703902373953
583,3,0.06284751521152893
583,4,0.06073768350113484
584,0,0.06426461552943934
584,1,0.06350620480430953
584,2,0.06252205907082077
584,3,0.06256015498240311
584,4,0.06136429094037539
585,0,0.05745253696876722
585,1,0.05741047510007437
585,2,0.05845442356324845
585,3,0.05769423701182137
585,4,0.0578723125755429
586,0,0.0643385167940469
586,1,0.06390634740529529
586,2,0.06358376872782813
586,3,0.06276335346455483
586,4,0.06173671072127592
587,0,0.06431814882935603
587,1,0.06468044638204405
587,2,0.06448962583690705
587,3,0.06472922280484479
587,4,0.06307017735072558
588,0,0.0634379029016392
588,1,0.06359985195860579
588,2,0.06393417903355203
588,3,0.06235920204263352
588,4,0.06177177351348253
589,0,0.06130089685410299
589,1,0.0615475836635925
589,2,0.061580903601675153
589,3,0.06075175346017323
589,4,0.06126859818329205
590,0,0.062127041261450876
590,1,0.062091281840495005
590,2,0.06184960460319391
590,3,0.06233732871505536
590,4,0.061679336987480696
591,0,0.062318643613451304
591,1,0.0623832654094352
591,2,0.0625856465938426
591,3,0.062198404355638844
591,4,0.06044981733232854
592,0,0.061740041780872564
592,1,0.0628519533576371
592,2,0.06247252396747286
592,3,0.0625649547691393
592,4,0.06177303263834844
593,0,0.06302080550542981
593,1,0.06276051543053739
593,2,0.0623989326412939
593,3,0.06249386603090958
593,4,0.06198872432273701
594,0,0.06077693101166244
594,1,0.06122460648077598
594,2,0.060976583153403076
594,3,0.060933020089139374
594,4,0.06046351452263045
595,0,0.06093013699315186
595,1,0.0613967910162113
595,2,0.062055677984084415
595,3,0.06162620777986497
595,4,0.0617296638809333
596,0,0.061195430915896784
596,1,0.06092656789278222
596,2,0.0611268144495348
596,3,0.06131886531468065
596,4,0.061349269963112324
597,0,0.06402456720908603
