epoch,stft_mean_power,wavelet_mean_power
353,"[2.3703373551166166e-07, 3.326926551425803e-07, 3.3145084785785276e-07, 3.103472807600482e-07, 3.188562831495155e-07]","[1.6751520546922335e-05, 2.345166588158328e-05, 2.2984775685735823e-05, 2.0342514922596708e-05, 1.986309964042659e-05]"
354,"[2.1775568522116457e-07, 3.0557984978126777e-07, 3.0465150788674607e-07, 2.9067572937657266e-07, 3.058144834620682e-07]","[1.5844945528104573e-05, 2.2224272970308876e-05, 2.204326653708707e-05, 2.0272604593985013e-05, 2.0458105438612756e-05]"
355,"[2.7218172347303587e-07, 3.825683535018583e-07, 3.8548364779367297e-07, 3.989428801993718e-07, 4.422483274355943e-07]","[1.6072939109911744e-05, 2.25595494485263e-05, 2.249719339199898e-05, 2.134418308159747e-05, 2.1871876290307313e-05]"
356,"[2.996158977155245e-07, 4.2203402837406037e-07, 4.323104495925669e-07, 4.5113691733146865e-07, 4.91925948193931e-07]","[1.4729278828965231e-05, 2.0701907581929638e-05, 2.0857637239084536e-05, 2.0921815345379034e-05, 2.26536087736585e-05]"
357,"[2.3733235900445272e-07, 3.333403126859683e-07, 3.3371770029549286e-07, 3.208449800916072e-07, 3.4042562259233277e-07]","[1.5352431008143213e-05, 2.1505188054444526e-05, 2.115027700342792e-05, 1.8882383706496582e-05, 1.862811458289916e-05]"
358,"[3.9565075630757097e-07, 5.574422744016735e-07, 5.705777465904705e-07, 5.934172404053198e-07, 6.354237909028062e-07]","[2.0834712747553005e-05, 2.928227313022276e-05, 2.946472674584468e-05, 2.866835127373157e-05, 2.981359327218151e-05]"
359,"[3.0067399015122664e-07, 4.2284206075396203e-07, 4.291565144918358e-07, 4.820446135347684e-07, 5.896556789723433e-07]","[1.577746749437841e-05, 2.217154256781526e-05, 2.2315768839182127e-05, 2.2086588320926425e-05, 2.3389558283885937e-05]"
360,"[2.2209089500053216e-07, 3.122864097410432e-07, 3.146144017618192e-07, 3.089190969090442e-07, 3.2296713971882597e-07]","[1.2265296011045039e-05, 1.720329800828861e-05, 1.7045799626335683e-05, 1.543926066130311e-05, 1.5089198630605918e-05]"
361,"[2.803867129779384e-07, 3.9444860520411616e-07, 4.007331381949669e-07, 4.2109985905041513e-07, 4.748908568618933e-07]","[1.492092656646189e-05, 2.0957371613815064e-05, 2.0980379883507947e-05, 1.9906069333643324e-05, 2.0100087162184138e-05]"
362,"[2.9547241470962886e-07, 4.1631194967904104e-07, 4.2757544829990665e-07, 4.5483686489647973e-07, 5.048885459071984e-07]","[1.6103142739329255e-05, 2.2617366267213997e-05, 2.2659786973124353e-05, 2.1873447784474612e-05, 2.2977969774172723e-05]"
363,"[2.847947448970957e-07, 4.0104202909523885e-07, 4.104917234292384e-07, 4.303097440171905e-07, 4.7537131489666633e-07]","[1.885228061185973e-05, 2.647178343581565e-05, 2.6472318951471134e-05, 2.528948433858795e-05, 2.619837200116749e-05]"
364,"[2.506126876296198e-07, 3.5123368086796717e-07, 3.474633436228124e-07, 3.2425636511156294e-07, 3.457133858476294e-07]","[1.9222291113285496e-05, 2.6979699845252666e-05, 2.689150933730928e-05, 2.5230479664427166e-05, 2.5082797657573796e-05]"
365,"[2.6984334467231863e-07, 3.789267404734845e-07, 3.7906945642934793e-07, 3.6653601572128555e-07, 3.893965965830484e-07]","[2.4842172848083445e-05, 3.48664609704063e-05, 3.471342844809621e-05, 3.1917571533810594e-05, 3.094710217669496e-05]"
366,"[2.1955346687634834e-07, 3.081362111616187e-07, 3.067255128872116e-07, 2.833245513986186e-07, 2.7679333270113263e-07]","[1.7317713741692597e-05, 2.4332861619072256e-05, 2.4402471871063634e-05, 2.3047412639139463e-05, 2.270170920417275e-05]"
367,"[2.889594913035258e-07, 4.058420573944351e-07, 4.078085414873169e-07, 4.031505811904042e-07, 4.3359710947771924e-07]","[2.4778276480457326e-05, 3.4793670091453466e-05, 3.474426399674846e-05, 3.225983866446581e-05, 3.1421732132073455e-05]"
368,"[2.775547424139848e-07, 3.900683869020944e-07, 3.926818154426548e-07, 3.8369895035712066e-07, 4.0296729740332183e-07]","[2.1453722610144216e-05, 3.0126809548114192e-05, 3.0096380637966084e-05, 2.8099301578920792e-05, 2.7858906844915102e-05]"
369,"[2.2400436778180295e-07, 3.138679759408811e-07, 3.092861927030305e-07, 2.7611817479521397e-07, 2.650138364261977e-07]","[1.6402701935057784e-05, 2.2963642493438664e-05, 2.2478863398663624e-05, 1.9294243079090573e-05, 1.7502371012904646e-05]"
370,"[2.517214787419156e-07, 3.525874904537341e-07, 3.4643734525824534e-07, 3.07593365542158e-07, 2.995432325739882e-07]","[2.1394627468465328e-05, 2.992627155516724e-05, 2.9110568526492198e-05, 2.4338263030234135e-05, 2.213886193467856e-05]"
371,"[2.612376847424769e-07, 3.6669166808965407e-07, 3.656271526946081e-07, 3.4260853039182144e-07, 3.455348613135631e-07]","[1.757178821235788e-05, 2.4647691511098332e-05, 2.4473366115077014e-05, 2.2816959261904342e-05, 2.3239255927627502e-05]"
372,"[2.1699277357459834e-07, 3.0407243436981404e-07, 2.9954907671049345e-07, 2.678859188724603e-07, 2.626614110677082e-07]","[1.5253841193001997e-05, 2.1359738034605127e-05, 2.0949761051363957e-05, 1.8411931219562182e-05, 1.7801156985846094e-05]"
373,"[2.4237387832570053e-07, 3.3977743537206807e-07, 3.358369423887325e-07, 3.0604133382541886e-07, 3.050702356554754e-07]","[1.7863198113107592e-05, 2.5008892208538233e-05, 2.4489545086712524e-05, 2.1283762691303948e-05, 2.0463982963408163e-05]"
374,"[2.0346341066275503e-07, 2.8515969515783035e-07, 2.8132672446129104e-07, 2.543773027693812e-07, 2.5593599219344763e-07]","[1.3258772505066549e-05, 1.8563833947098e-05, 1.8202801976471742e-05, 1.6130688154360382e-05, 1.6062048985691832e-05]"
375,"[2.2181053592243408e-07, 3.107636616069273e-07, 3.062968997900642e-07, 2.7856912564484866e-07, 2.7949679183806884e-07]","[1.6117321141551606e-05, 2.2569555266509652e-05, 2.214809041276063e-05, 1.9609465709879502e-05, 1.9137406019038974e-05]"
376,"[2.2245901699910183e-07, 3.1203331397689355e-07, 3.0934941277642395e-07, 2.821811765709736e-07, 2.767713641552632e-07]","[1.3333561830888115e-05, 1.8690175300284843e-05, 1.846590468174154e-05, 1.6780483094058245e-05, 1.661854212031196e-05]"
377,"[2.1934297542647733e-07, 3.0757660756577664e-07, 3.0466714026464845e-07, 2.7822843083834836e-07, 2.7702621541030617e-07]","[1.4216246526775523e-05, 1.990524065524947e-05, 1.9530763506271157e-05, 1.740603951246898e-05, 1.7015734330344435e-05]"
378,"[2.721117814771862e-07, 3.81361929482608e-07, 3.7651780721904433e-07, 3.4590834906728274e-07, 3.555250470102924e-07]","[1.670792414452401e-05, 2.3375190234080112e-05, 2.2798915973037142e-05, 1.967028958052342e-05, 1.8906070654880538e-05]"
379,"[2.7723800833613765e-07, 3.8834319966686396e-07, 3.820168581248029e-07, 3.425771517361984e-07, 3.3755533008275264e-07]","[1.956670747652041e-05, 2.735333444513145e-05, 2.6534374675984357e-05, 2.2330544341172443e-05, 2.068865553502743e-05]"
380,"[2.3929988994871025e-07, 3.356747775526842e-07, 3.3276441879882085e-07, 3.0145801365134625e-07, 2.9129775888695503e-07]","[1.4831140705001626e-05, 2.077780718001518e-05, 2.0435991557651917e-05, 1.8018727231756547e-05, 1.718638934739576e-05]"
381,"[2.2865620477339196e-07, 3.2070211410373014e-07, 3.17931706474289e-07, 2.8985818382212436e-07, 2.818201981726639e-07]","[1.5191086407107949e-05, 2.1291461439909605e-05, 2.0999365965687195e-05, 1.863997927208671e-05, 1.7628984307083517e-05]"
382,"[2.743783164572842e-07, 3.85648510856329e-07, 3.8762246323021944e-07, 3.7213932468116206e-07, 3.7832569626509906e-07]","[1.7203547053123824e-05, 2.4155434087836428e-05, 2.413905721786741e-05, 2.2948745509652154e-05, 2.3685024647201195e-05]"
383,"[2.6502069613061884e-07, 3.719003244435939e-07, 3.7066289856166965e-07, 3.516477031790663e-07, 3.630010378032368e-07]","[2.0198821246329403e-05, 2.829867237168225e-05, 2.7881185099301358e-05, 2.5240076841909164e-05, 2.5096745957957254e-05]"
384,"[2.5396767629356196e-07, 3.563356017763606e-07, 3.54376726167282e-07, 3.2989775685289587e-07, 3.326790618473921e-07]","[1.783077615656175e-05, 2.4970421968742896e-05, 2.4534634390108735e-05, 2.2006074946152195e-05, 2.2038973683086393e-05]"
385,"[2.382031365002681e-07, 3.340186558282599e-07, 3.3107245705580473e-07, 3.084372395974346e-07, 3.1821553655005134e-07]","[1.6849113516333785e-05, 2.3616370151206024e-05, 2.333867119706503e-05, 2.13109501437743e-05, 2.152267567385054e-05]"
386,"[2.3460553151580124e-07, 3.2874214186718476e-07, 3.2412864209456956e-07, 2.945587146301385e-07, 2.9515233939679344e-07]","[1.6141737970165167e-05, 2.258763817992893e-05, 2.207054395179807e-05, 1.9351920685140877e-05, 1.922521853051402e-05]"
387,"[2.4295368544268283e-07, 3.400226496733527e-07, 3.321598934184619e-07, 2.9189385464024696e-07, 2.906197489392572e-07]","[1.5945734222534212e-05, 2.2326904556934075e-05, 2.1864207099725847e-05, 1.868073841453103e-05, 1.6875781435788958e-05]"
388,"[2.6813011524581023e-07, 3.7599172790349117e-07, 3.726850940363009e-07, 3.500228589425182e-07, 3.629323095588085e-07]","[1.5979460940685967e-05, 2.2367497709282104e-05, 2.1894774426336898e-05, 1.9176379079762085e-05, 1.8370198781655624e-05]"
389,"[2.2177948204620704e-07, 3.110828099452433e-07, 3.094938014126885e-07, 2.990754829484331e-07, 3.2645939358491277e-07]","[1.4407950431083917e-05, 2.0169082411465513e-05, 1.976884064265048e-05, 1.7694158771382645e-05, 1.8024828282467846e-05]"
390,"[2.5165338543870526e-07, 3.5261633415820334e-07, 3.511671872189288e-07, 3.5498702721444073e-07, 4.024552878053073e-07]","[1.680845185295728e-05, 2.3556101825754184e-05, 2.3264978283545483e-05, 2.1368366793229147e-05, 2.2036559761693795e-05]"
391,"[2.189375963997505e-07, 3.067946360975199e-07, 3.0282097451412173e-07, 2.8148472622733014e-07, 2.928909266619836e-07]","[1.795599157394602e-05, 2.5112659966174584e-05, 2.442660787095292e-05, 2.088048832247086e-05, 2.0084715112903273e-05]"
392,"[2.1620812595356553e-07, 3.0313139685869873e-07, 2.9983271051105525e-07, 2.766151107980893e-07, 2.842338063067409e-07]","[1.4054338048959874e-05, 1.969190586890166e-05, 1.9421049049404237e-05, 1.796712683283063e-05, 1.8517006528997492e-05]"
393,"[2.205097195677229e-07, 3.0958188784840166e-07, 3.0947680254517077e-07, 2.9997807606929775e-07, 3.189051611081053e-07]","[1.5186696534188686e-05, 2.131707302707406e-05, 2.1329251422523353e-05, 2.1019614699143088e-05, 2.2678158980746552e-05]"
394,"[2.2767347610266887e-07, 3.1942489847173527e-07, 3.190587119170029e-07, 3.2332842019513205e-07, 3.6636081629341507e-07]","[1.705685321282276e-05, 2.3897158803368183e-05, 2.3652032776161667e-05, 2.317360722778078e-05, 2.5658576451110923e-05]"
395,"[2.333295517593778e-07, 3.2729210017757777e-07, 3.2526569231006455e-07, 3.0499952735354104e-07, 3.1135348326823387e-07]","[1.6719715647397852e-05, 2.3405511151162087e-05, 2.294461125988565e-05, 2.051074894113345e-05, 2.051566437858255e-05]"
396,"[2.1242683016265705e-07, 2.974873926783989e-07, 2.924239443419246e-07, 2.6317054212378847e-07, 2.6337164612179243e-07]","[1.4667174921582886e-05, 2.0531231348431125e-05, 2.0091214147812362e-05, 1.7433815096786765e-05, 1.658347466085499e-05]"
397,"[2.1149760758605964e-07, 2.964094848468541e-07, 2.9289854046826446e-07, 2.759124223764169e-07, 2.9295292532699485e-07]","[1.3966576904232874e-05, 1.9557570741011096e-05, 1.91898737893222e-05, 1.7045960385327735e-05, 1.6926172732624354e-05]"
398,"[2.331923324282202e-07, 3.2682091992606044e-07, 3.228084923612273e-07, 2.948081552213896e-07, 2.957852579875236e-07]","[1.6448739916327114e-05, 2.3011851033019237e-05, 2.2430576910523612e-05, 1.9297051766512004e-05, 1.831621696999063e-05]"
399,"[2.2030236679175112e-07, 3.0864044368830735e-07, 3.0368850603942485e-07, 2.7096584849583167e-07, 2.6700535383079854e-07]","[1.4767651665471911e-05, 2.0678188502683332e-05, 2.0274355704702207e-05, 1.778342613170135e-05, 1.7228412875053714e-05]"
400,"[2.387578708784417e-07, 3.351527371905271e-07, 3.34549210208471e-07, 3.1572099519384464e-07, 3.226684494234826e-07]","[1.7305153303694217e-05, 2.4264875700780576e-05, 2.4052723264209594e-05, 2.2288518991053086e-05, 2.227682871038576e-05]"
401,"[2.1885629924705498e-07, 3.0753895346438536e-07, 3.092166644404789e-07, 3.018527223464383e-07, 3.1466664683855897e-07]","[1.4863547904371819e-05, 2.087288401706014e-05, 2.0902766191543365e-05, 2.0285382797342865e-05, 2.1264842268637524e-05]"
402,"[2.546587490367996e-07, 3.579101042613203e-07, 3.5973679052714875e-07, 3.445025043294554e-07, 3.518699613819351e-07]","[1.7216233785972287e-05, 2.4167958710215586e-05, 2.411932720456625e-05, 2.2764608957096203e-05, 2.318890872651824e-05]"
403,"[2.4804669034741084e-07, 3.4804396981577286e-07, 3.4662220588859746e-07, 3.2485865341158506e-07, 3.296642623136061e-07]","[1.623287133674688e-05, 2.2739999680478385e-05, 2.238703066969505e-05, 2.0325186001053087e-05, 2.0602903114841632e-05]"
404,"[2.4920547928499853e-07, 3.494398249741315e-07, 3.465406597887051e-07, 3.283240909834122e-07, 3.385936375603e-07]","[1.627134919157714e-05, 2.2801883843818765e-05, 2.246651039542183e-05, 1.9923439727381408e-05, 1.9178831945187994e-05]"
405,"[3.044643801034352e-07, 4.2843133328050687e-07, 4.384554807757601e-07, 4.778391878476253e-07, 5.534758175002918e-07]","[1.8557331382782958e-05, 2.6071671218643317e-05, 2.6164474972761817e-05, 2.5262062374964456e-05, 2.5910860759291654e-05]"
406,"[2.105437599653307e-07, 2.955563506475275e-07, 2.947400118594794e-07, 2.7652872113482575e-07, 2.8093772885811266e-07]","[1.5297895751897067e-05, 2.1442718738136115e-05, 2.117311464411832e-05, 1.9062297328366858e-05, 1.8626267493688465e-05]"
407,"[2.472822427343473e-07, 3.475384118940395e-07, 3.4972873762671885e-07, 3.385446744579761e-07, 3.4681951039545777e-07]","[1.798039865349478e-05, 2.5250699928374144e-05, 2.5254939437882133e-05, 2.386444326422109e-05, 2.3898630427892758e-05]"
408,"[2.389494716567929e-07, 3.356710966274022e-07, 3.36872595852716e-07, 3.294722090731565e-07, 3.493065745063907e-07]","[1.5876309279492406e-05, 2.2319817724459415e-05, 2.25208745387836e-05, 2.2546163312039646e-05, 2.4405587711356717e-05]"
409,"[2.5322743983504497e-07, 3.552202898685682e-07, 3.5277372928100416e-07, 3.2933298917011306e-07, 3.367363150240431e-07]","[1.6759543830913858e-05, 2.3484195338940448e-05, 2.3167157394641727e-05, 2.1173991751563396e-05, 2.125172633310102e-05]"
410,"[2.472537774725586e-07, 3.4654421930663126e-07, 3.418924326648599e-07, 3.057309115194096e-07, 2.9703326830280237e-07]","[1.6116188592870026e-05, 2.2584278847392777e-05, 2.2272922591483688e-05, 2.0004667842034855e-05, 1.9586375058951028e-05]"
411,"[2.2785904378467848e-07, 3.1925797264834513e-07, 3.145175754816644e-07, 2.8260981777842157e-07, 2.765233188325129e-07]","[1.5511807900911814e-05, 2.1740119601305932e-05, 2.14441884779503e-05, 1.9128435107752586e-05, 1.8423235056222587e-05]"
412,"[2.511814710791813e-07, 3.5264519757067036e-07, 3.518546101242829e-07, 3.31822513735548e-07, 3.3587358539365124e-07]","[1.6841752587545685e-05, 2.362199452642629e-05, 2.3435301057509036e-05, 2.160397044611967e-05, 2.15067987836777e-05]"
413,"[2.3724820372561642e-07, 3.3289465934092374e-07, 3.3099168620351015e-07, 3.064892638483229e-07, 3.050389677818929e-07]","[1.4432349883795493e-05, 2.021933825738552e-05, 1.993005214368042e-05, 1.835039680756271e-05, 1.893601496783292e-05]"
414,"[2.2539002969477542e-07, 3.158653027339233e-07, 3.114043500996911e-07, 2.791669043570394e-07, 2.686021748607994e-07]","[1.4577263349825557e-05, 2.0421148910176453e-05, 2.009007361655541e-05, 1.7806408902267527e-05, 1.7010643553633735e-05]"
415,"[2.479613380116092e-07, 3.4761138848563997e-07, 3.4363823516346193e-07, 3.097463745031177e-07, 3.010885730411994e-07]","[1.697621988984745e-05, 2.3767504069941208e-05, 2.3281886001895392e-05, 2.0245742708680042e-05, 1.9210327551022798e-05]"
416,"[2.3360082900904797e-07, 3.2754747209509023e-07, 3.238722613589273e-07, 2.8646376682400296e-07, 2.651487306239195e-07]","[1.4691403609769606e-05, 2.0572516165774252e-05, 2.015451996983474e-05, 1.7226710195207822e-05, 1.5676173460288454e-05]"
417,"[2.558263899734228e-07, 3.5876787900586286e-07, 3.55303574671656e-07, 3.2025664515033876e-07, 3.064482944190793e-07]","[1.771905902160096e-05, 2.481569363176497e-05, 2.4359480460178697e-05, 2.1290088308734922e-05, 2.008926263199433e-05]"
418,"[2.492810925721761e-07, 3.496337106752853e-07, 3.46405016734216e-07, 3.128751690540183e-07, 2.989983701852369e-07]","[1.4852487134442482e-05, 2.081461844302879e-05, 2.0525298782546275e-05, 1.832326129672819e-05, 1.7715807914691283e-05]"
419,"[2.518715896556127e-07, 3.5297149741614643e-07, 3.4768573559567523e-07, 3.0705647683573366e-07, 2.8850936601685035e-07]","[1.5791053611183423e-05, 2.208852986134713e-05, 2.1498323797040494e-05, 1.811667029410275e-05, 1.671913156391624e-05]"
420,"[2.5062131151791167e-07, 3.5098196481728283e-07, 3.4439322502979674e-07, 3.0113561901136485e-07, 2.850761750122884e-07]","[1.6311507538376463e-05, 2.2816570745998107e-05, 2.2213609730958894e-05, 1.8857138064871743e-05, 1.7739897304039825e-05]"
421,"[2.6619242956688855e-07, 3.733639780305635e-07, 3.701299868771915e-07, 3.372594071714916e-07, 3.311285309519039e-07]","[1.7393342812734604e-05, 2.4343884622346188e-05, 2.3815699882734045e-05, 2.096466409669299e-05, 2.0692015498141742e-05]"
422,"[2.292649235699696e-07, 3.215498933962845e-07, 3.1860630775005246e-07, 2.894116341476111e-07, 2.822810212453053e-07]","[1.4452635934877147e-05, 2.024611450947255e-05, 1.9908876015997785e-05, 1.757405882684055e-05, 1.669586859595552e-05]"
423,"[2.3548225166584527e-07, 3.3039369931381984e-07, 3.2849498758744e-07, 3.0409565765869046e-07, 3.0453624920598327e-07]","[1.4988165260863385e-05, 2.099345704292044e-05, 2.0638404955280786e-05, 1.851254511491739e-05, 1.8550541197220658e-05]"
424,"[2.3420602866498785e-07, 3.2847316698429884e-07, 3.251605961226588e-07, 2.8959666362381665e-07, 2.7411326852014865e-07]","[1.4063099369844844e-05, 1.9700850262384362e-05, 1.9378610473597254e-05, 1.7202961287949553e-05, 1.6668730533548737e-05]"
425,"[2.2900754162610977e-07, 3.212033246664803e-07, 3.1913253577322833e-07, 3.0065670082518647e-07, 3.0600913486514247e-07]","[1.4226484563660422e-05, 1.9963728521331696e-05, 1.9890158320375145e-05, 1.884760516733951e-05, 1.95076001627589e-05]"
426,"[2.3837638101682996e-07, 3.341492778233022e-07, 3.2964102095021604e-07, 2.899792615475421e-07, 2.680819369864276e-07]","[1.4191683497477568e-05, 1.986245051725538e-05, 1.9397184596799297e-05, 1.646365082741929e-05, 1.4963136604622146e-05]"
427,"[2.427801990009562e-07, 3.4010592140721545e-07, 3.3422242605218575e-07, 2.916232732818136e-07, 2.7099688858802845e-07]","[1.4768663621513757e-05, 2.0688054327999336e-05, 2.0332923820164662e-05, 1.7914010398440174e-05, 1.7167740790758644e-05]"
428,"[2.63104703475153e-07, 3.6928209054646393e-07, 3.6783239924227884e-07, 3.430008154367418e-07, 3.4000826747227317e-07]","[1.6450243456426182e-05, 2.306205544648906e-05, 2.2825368350369242e-05, 2.1082958727296004e-05, 2.1284437051528033e-05]"
429,"[2.6736581338234553e-07, 3.751591795049402e-07, 3.7301091251018923e-07, 3.436977928811421e-07, 3.3685109799703757e-07]","[1.6702303740471506e-05, 2.3402269410080335e-05, 2.3043336803469906e-05, 2.0508356291422253e-05, 1.9987529364290128e-05]"
430,"[2.5170577343333e-07, 3.531833753802704e-07, 3.514648690304133e-07, 3.268338822800712e-07, 3.2363472958646295e-07]","[1.567774082556835e-05, 2.1966479646573828e-05, 2.165569269043553e-05, 1.986888069383147e-05, 2.0207175143143706e-05]"
431,"[2.4029487271687965e-07, 3.3708506223047437e-07, 3.3416577374611315e-07, 3.005983041425497e-07, 2.8504262205830387e-07]","[1.3468848959283886e-05, 1.8875354299612318e-05, 1.860162102065137e-05, 1.650521659143657e-05, 1.575583132631151e-05]"
432,"[2.765858836280088e-07, 3.881501160326885e-07, 3.862785941603543e-07, 3.578944220451617e-07, 3.5572356378286805e-07]","[2.01530344736795e-05, 2.8254289250437124e-05, 2.792130494803445e-05, 2.496625719137359e-05, 2.3636672759983124e-05]"
433,"[3.286105725643337e-07, 4.618774542675731e-07, 4.6701606395614034e-07, 4.872005357570685e-07, 5.493085659139017e-07]","[1.8946743360459662e-05, 2.6615300115818002e-05, 2.667240918387558e-05, 2.5587806963652954e-05, 2.636549839549804e-05]"
434,"[2.859599231410495e-07, 4.0188850282904385e-07, 4.041518903297965e-07, 3.986288488793199e-07, 4.257711940349154e-07]","[1.9042172897268166e-05, 2.6694699321204097e-05, 2.6371798734780406e-05, 2.3669002918581273e-05, 2.2906037580076462e-05]"
435,"[4.699627419055716e-07, 6.637788750016756e-07, 6.880475578466594e-07, 7.250914691243433e-07, 7.627080201087533e-07]","[2.3037189211713612e-05, 3.246825291547799e-05, 3.327341605551441e-05, 3.46550015266677e-05, 3.723348997471041e-05]"
436,"[2.4240124503162087e-07, 3.3979193725628865e-07, 3.366635140645274e-07, 3.158740350511466e-07, 3.269843438983716e-07]","[1.725700000613125e-05, 2.417004141203838e-05, 2.377805808425247e-05, 2.1627399921638457e-05, 2.209069412595011e-05]"
437,"[2.565925383216218e-07, 3.606499530934036e-07, 3.635455124727047e-07, 3.616055280883658e-07, 3.876333378491687e-07]","[1.7166985315641782e-05, 2.408731324168212e-05, 2.3991920047795092e-05, 2.2916887914075373e-05, 2.4231776550091035e-05]"
438,"[2.0734112618864057e-07, 2.908136304536274e-07, 2.886987999547051e-07, 2.683985699951727e-07, 2.738295922711534e-07]","[1.3799999450331596e-05, 1.9336138912287576e-05, 1.9073545242948723e-05, 1.7529624570026548e-05, 1.7975920047101632e-05]"
439,"[2.1130912963494513e-07, 2.9662187556631087e-07, 2.956380167601773e-07, 2.760486983119532e-07, 2.7922784409718597e-07]","[1.25178483505892e-05, 1.7519959008899358e-05, 1.711859204966246e-05, 1.4767746364681006e-05, 1.4092841123014685e-05]"
440,"[2.223987673890501e-07, 3.1221293554120225e-07, 3.1138344523446473e-07, 2.891033507299658e-07, 2.8403272847646236e-07]","[1.2461097714847508e-05, 1.744527209245552e-05, 1.7074502463703995e-05, 1.4724328858259197e-05, 1.389451253649752e-05]"
441,"[2.2137407435594755e-07, 3.1088626821396657e-07, 3.1082949937281194e-07, 2.92523176092941e-07, 2.926286225286025e-07]","[1.3845571676598748e-05, 1.939105653667077e-05, 1.9024160284019584e-05, 1.646746939681787e-05, 1.5287644622754438e-05]"
442,"[2.2460967759594333e-07, 3.1542810864972867e-07, 3.153063554197973e-07, 2.958363352328734e-07, 2.930666039725109e-07]","[1.3112753200525175e-05, 1.8366034398245106e-05, 1.8050635190966975e-05, 1.609400290497322e-05, 1.574220087193753e-05]"
443,"[2.3426011906922953e-07, 3.286464722867328e-07, 3.264481487307232e-07, 3.009089870314735e-07, 2.99692626392412e-07]","[1.606603946169353e-05, 2.2503890819159335e-05, 2.2112206067549493e-05, 1.9448654328673107e-05, 1.8627281707496915e-05]"
444,"[2.3975746766813275e-07, 3.367171331217707e-07, 3.3735517071042866e-07, 3.2640325175990497e-07, 3.3994318157804595e-07]","[1.6689908874368177e-05, 2.341357506496224e-05, 2.326098791101113e-05, 2.175014461906443e-05, 2.1970258784008113e-05]"
445,"[2.40993221246497e-07, 3.382050229870263e-07, 3.3637558067743276e-07, 3.0881524818168793e-07, 3.049253197342222e-07]","[1.3945246030165922e-05, 1.9541297837742182e-05, 1.9260922510974805e-05, 1.7309207508862723e-05, 1.719417818591371e-05]"
446,"[2.3502915554874912e-07, 3.295752431085066e-07, 3.2627023431796116e-07, 2.993380866724868e-07, 3.001280825159058e-07]","[1.5223411832954757e-05, 2.1317249968037103e-05, 2.090072338404111e-05, 1.8246334506280227e-05, 1.742420312701401e-05]"
447,"[2.3325996172494326e-07, 3.2763776964614187e-07, 3.279837092287608e-07, 3.094958818718783e-07, 3.1064821318119435e-07]","[1.4720046308087566e-05, 2.0649149349118337e-05, 2.0521708635688986e-05, 1.9240779339280575e-05, 1.9753046201295572e-05]"
448,"[2.3001891799447847e-07, 3.2283136732087013e-07, 3.2162548237646535e-07, 3.0101796021877897e-07, 3.0597170865177976e-07]","[1.5494592994108926e-05, 2.1707052629236714e-05, 2.1367339166281846e-05, 1.9163821486337565e-05, 1.9126355712445342e-05]"
449,"[2.2837288766144167e-07, 3.203146525113246e-07, 3.173310388561709e-07, 2.872729080283793e-07, 2.7502148021806176e-07]","[1.4400974443270717e-05, 2.0158625563642424e-05, 1.9720170979235437e-05, 1.7048548519905637e-05, 1.5967422028928312e-05]"
450,"[2.1071328572470404e-07, 2.9575472289648767e-07, 2.945685931293051e-07, 2.7146608902360965e-07, 2.654895717280903e-07]","[1.3454396564958389e-05, 1.8863767280057126e-05, 1.8655380255264258e-05, 1.6894838916564625e-05, 1.653527313745944e-05]"
451,"[2.3144006019693566e-07, 3.24757899855893e-07, 3.2304782073602113e-07, 2.971886937576211e-07, 2.9218325646759233e-07]","[1.4837122251462024e-05, 2.0794795340924337e-05, 2.051850369936211e-05, 1.846805874240765e-05, 1.8146471137955762e-05]"
452,"[2.419613080590805e-07, 3.3977378034012574e-07, 3.391954102457223e-07, 3.1225555265520685e-07, 3.0111318979270664e-07]","[1.4301511039524653e-05, 2.0056372857637383e-05, 1.9867890298010923e-05, 1.803647062937784e-05, 1.7544811983573342e-05]"
453,"[2.566606419062554e-07, 3.5953570841112787e-07, 3.557366103508579e-07, 3.4386427186040674e-07, 3.6090920301355394e-07]","[1.6989969290478877e-05, 2.3827377650658474e-05, 2.359298098206213e-05, 2.114611033402672e-05, 1.991439265949561e-05]"
454,"[2.2925466123358213e-07, 3.216471843233947e-07, 3.195869398080418e-07, 2.9406361125205096e-07, 2.918563836504661e-07]","[1.4332909416725783e-05, 2.0084954002181167e-05, 1.978834140639577e-05, 1.7580122689213496e-05, 1.695999972219855e-05]"
455,"[2.5389739806372705e-07, 3.5709056088331295e-07, 3.616407406942622e-07, 3.652051562106427e-07, 3.8804604153114797e-07]","[1.6000426200911846e-05, 2.2452594996958358e-05, 2.2344039147244086e-05, 2.0807789506458168e-05, 2.080030862438725e-05]"
456,"[2.7569472409783314e-07, 3.8750661585462777e-07, 3.9001026676623256e-07, 3.8896161922865824e-07, 4.1741921418149687e-07]","[1.7187034645315987e-05, 2.40938932423409e-05, 2.3844521849709974e-05, 2.21818974643116e-05, 2.265875645684498e-05]"
457,"[2.080432382670072e-07, 2.9205490697345646e-07, 2.914540018788632e-07, 2.7535566786659857e-07, 2.807388373416972e-07]","[1.4839414341585955e-05, 2.078938724250618e-05, 2.0463309714123448e-05, 1.8316893509901588e-05, 1.8022652915210387e-05]"
458,"[2.522825515672212e-07, 3.5351719337734385e-07, 3.4857472651237134e-07, 3.122364534508047e-07, 3.083327279059518e-07]","[1.5695213009990548e-05, 2.198788526417016e-05, 2.164126546932391e-05, 1.9314209672338013e-05, 1.900356279004926e-05]"
