mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-1.94907627e-07 -2.69545877e-07 -2.41036655e-07 -1.09354010e-07
  2.43422101e-08]","[2.69930187e-05 3.77583476e-05 3.67554946e-05 3.11517725e-05
 2.92857281e-05]","[7.28623060e-10 1.42569281e-09 1.35096638e-09 9.70432930e-10
 8.57653868e-10]",[ 0.04878722  0.04724918  0.0341761  -0.05323221 -0.08590003],"[-3.07668889e-02 -2.90086343e-02 -1.23192813e-03  4.73698143e-01
  1.36081725e+00]","[2.69937224e-05 3.77593097e-05 3.67562849e-05 3.11519644e-05
 2.92857382e-05]",[0.01217448 0.0124349  0.0125651  0.01386719 0.01653646],"[1.08895932e-10 2.12833866e-10 2.00719097e-10 1.50369127e-10
 1.53920784e-10]",[0.67696664 0.67607455 0.67002186 0.64800255 0.64303404],"[5.73537551e-11 1.12599375e-10 1.09472358e-10 9.17962464e-11
 9.72645801e-11]",[0.35654756 0.35767603 0.36543047 0.39558787 0.40634172],"[1.57150763e-11 3.08566812e-11 3.00219539e-11 2.51445108e-11
 2.64457485e-11]",[0.09769495 0.09801738 0.1002165  0.10835806 0.11048226],"[5.25036653e-12 1.03213672e-11 1.01056335e-11 8.42068225e-12
 8.39004421e-12]",[0.03263963 0.0327862  0.03373369 0.03628819 0.03505104],"[4.20945307e-14 8.30903835e-14 8.36753772e-14 7.70868868e-14
 8.09279842e-14]",[0.00026169 0.00026394 0.00027932 0.0003322  0.00033809],935
"[2.38656197e-07 3.34869960e-07 3.31705738e-07 2.82277677e-07
 2.22830331e-07]","[2.06477326e-05 2.89266725e-05 2.84519851e-05 2.51316380e-05
 2.41594815e-05]","[4.26328860e-10 8.36752379e-10 8.09515455e-10 6.31599229e-10
 5.83680545e-10]",[-0.2087748  -0.20596522 -0.18451497 -0.06439402  0.04326786],[1.14866672 1.13240203 1.01161804 0.4149842  0.00424104],"[2.06491118e-05 2.89286107e-05 2.84539186e-05 2.51332232e-05
 2.41605091e-05]",[0.01738281 0.01686198 0.01699219 0.01686198 0.01888021],"[7.05890274e-11 1.38494593e-10 1.33520666e-10 1.00756286e-10
 8.74832393e-11]",[0.63874107 0.63862246 0.63731921 0.62266073 0.59397441],"[4.31761994e-11 8.48308744e-11 8.26368546e-11 6.60390467e-11
 6.15388168e-11]",[0.39068978 0.39116979 0.39444122 0.40811271 0.41782269],"[1.43291127e-11 2.81811186e-11 2.77204750e-11 2.42328070e-11
 2.60867182e-11]",[0.12966028 0.129948   0.13231503 0.14975559 0.17711785],"[6.49349936e-12 1.27509579e-11 1.23788103e-11 9.82189058e-12
 9.22686339e-12]",[0.05875792 0.05879687 0.05908639 0.060698   0.06264652],"[3.10732204e-14 6.12440897e-14 6.11038646e-14 5.60594096e-14
 6.14905291e-14]",[0.00028117 0.00028241 0.00029166 0.00034644 0.00041749],936
"[ 7.20919671e-08  9.58636174e-08  6.00920171e-08 -7.74941338e-08
 -2.09817705e-07]","[2.53822141e-05 3.55202829e-05 3.47036629e-05 3.02981842e-05
 2.98354588e-05]","[6.44256794e-10 1.26169050e-09 1.20434422e-09 9.17979964e-10
 8.90154599e-10]",[ 0.14722195  0.14995498  0.16369324  0.1015353  -0.16099264],[0.72060393 0.69251832 0.52896308 0.51777963 1.64722575],"[2.53823165e-05 3.55204123e-05 3.47037149e-05 3.02982833e-05
 2.98361965e-05]",[0.01269531 0.01282552 0.01321615 0.01529948 0.01503906],"[1.08370805e-10 2.12115501e-10 2.01693625e-10 1.50769625e-10
 1.43708345e-10]",[0.64223372 0.64179252 0.63896064 0.63097589 0.63390651],"[6.33760290e-11 1.23989642e-10 1.17543164e-10 8.70863123e-11
 8.32239198e-11]",[0.37558292 0.37515233 0.37237397 0.36445911 0.36710592],"[1.98139635e-11 3.88569654e-11 3.74097429e-11 2.90209132e-11
 2.74706350e-11]",[0.11742273 0.11756854 0.11851318 0.12145349 0.12117469],"[8.47331706e-12 1.66086670e-11 1.59019939e-11 1.15722615e-11
 9.62434733e-12]",[0.05021509 0.05025242 0.05037714 0.0484303  0.0424536 ],"[4.22616958e-14 8.37475928e-14 8.63083184e-14 8.45626275e-14
 8.94368947e-14]",[0.00025045 0.00025339 0.00027342 0.0003539  0.00039451],937
"[-2.29696337e-07 -3.18154995e-07 -2.87867257e-07 -1.44302672e-07
  2.40957967e-09]","[2.18141755e-05 3.05313494e-05 2.98438408e-05 2.58720227e-05
 2.49246125e-05]","[4.75858253e-10 9.32163294e-10 8.90654831e-10 6.69361559e-10
 6.21236309e-10]",[-0.34435428 -0.34201026 -0.32235659 -0.18707621 -0.05565447],[ 0.32018791  0.31116888  0.24778713 -0.01240831 -0.06387388],"[2.18153848e-05 3.05330070e-05 2.98452291e-05 2.58724251e-05
 2.49246126e-05]",[0.01425781 0.01438802 0.01438802 0.01516927 0.01529948],"[8.10561508e-11 1.58715579e-10 1.51114786e-10 1.10462684e-10
 9.81055747e-11]",[0.66901891 0.66858419 0.66521014 0.64367475 0.6155358 ],"[4.78046586e-11 9.38336052e-11 9.08801683e-11 7.19508770e-11
 6.84523552e-11]",[0.39456871 0.395271   0.40005621 0.41926342 0.42948503],"[1.31948739e-11 2.59158775e-11 2.52922396e-11 2.18468926e-11
 2.40612517e-11]",[0.10890747 0.10916979 0.11133692 0.12730356 0.15096555],"[4.38504051e-12 8.61103519e-12 8.35736352e-12 6.57236412e-12
 6.04525104e-12]",[0.03619312 0.0362737  0.03678927 0.03829768 0.03792923],"[3.40018544e-14 6.73249311e-14 6.90666364e-14 6.72104504e-14
 7.16735767e-14]",[0.00028064 0.0002836  0.00030403 0.00039164 0.0004497 ],938
"[-7.87081389e-08 -1.12440426e-07 -1.24552750e-07 -1.54618659e-07
 -1.78242847e-07]","[2.42159444e-05 3.39859666e-05 3.38578837e-05 3.18344269e-05
 3.25349088e-05]","[5.86411963e-10 1.15504593e-09 1.14635629e-09 1.01343074e-09
 1.05852029e-09]",[0.13282182 0.13406502 0.14075045 0.16835938 0.25748774],[-0.14373738 -0.14590358 -0.1391056   0.15680272  0.51869387],"[2.42160723e-05 3.39861526e-05 3.38581128e-05 3.18348024e-05
 3.25353970e-05]",[0.0140625  0.0140625  0.01419271 0.01536458 0.01510417],"[9.59898682e-11 1.88201511e-10 1.81104794e-10 1.42975645e-10
 1.41848580e-10]",[0.63787077 0.63730373 0.63358769 0.62166911 0.62028822],"[5.33301335e-11 1.04722656e-10 1.01775770e-10 8.26429656e-11
 8.15714897e-11]",[0.35438879 0.35462063 0.35605835 0.35933798 0.35670314],"[1.62293644e-11 3.19494403e-11 3.16050660e-11 2.77386828e-11
 2.90960835e-11]",[0.10784719 0.10818987 0.11056903 0.12060993 0.12723397],"[9.67016328e-12 1.89914523e-11 1.84244178e-11 1.41385805e-11
 1.21910344e-11]",[0.06426006 0.06431045 0.06445707 0.06147564 0.05331005],"[3.66653615e-14 7.23391527e-14 7.27491712e-14 6.73152822e-14
 7.19358844e-14]",[0.00024365 0.00024496 0.00025451 0.00029269 0.00031457],939
"[1.40986325e-07 1.96179753e-07 1.83442598e-07 1.15963534e-07
 4.51531068e-08]","[2.91947254e-05 4.08154380e-05 3.95859348e-05 3.31436942e-05
 3.11784916e-05]","[8.52331990e-10 1.66589998e-09 1.56704624e-09 1.09850446e-09
 9.72098341e-10]",[-0.00287934 -0.00594729 -0.02323134 -0.01463366  0.10906751],[0.59346768 0.57586212 0.47074631 0.34017154 0.55646865],"[2.91950658e-05 4.08159094e-05 3.95863599e-05 3.31438970e-05
 3.11785243e-05]",[0.01184896 0.01210938 0.01210938 0.01419271 0.01484375],"[1.35935792e-10 2.65064990e-10 2.45646478e-10 1.66535745e-10
 1.55411495e-10]",[0.70779622 0.70701867 0.70141565 0.67367832 0.65413424],"[6.82951182e-11 1.33656294e-10 1.27162126e-10 9.81844513e-11
 1.00688641e-10]",[0.3556019  0.35650689 0.36309703 0.39718041 0.4238032 ],"[1.63888093e-11 3.21468818e-11 3.11222833e-11 2.65126714e-11
 2.98116113e-11]",[0.08533394 0.08574669 0.08886615 0.10725032 0.12547846],"[4.50187010e-12 8.80458346e-12 8.34378208e-12 6.39064131e-12
 6.62848855e-12]",[0.02344053 0.02348483 0.02382472 0.02585173 0.02789962],"[2.90346608e-14 5.75842095e-14 5.99004404e-14 6.42490714e-14
 7.76649824e-14]",[0.00015118 0.0001536  0.00017104 0.0002599  0.0003269 ],940
"[1.79201880e-07 2.49398181e-07 2.33613589e-07 1.49250321e-07
 6.05661524e-08]","[2.59358604e-05 3.62920328e-05 3.54596979e-05 3.13281404e-05
 3.17165531e-05]","[6.72668857e-10 1.31711164e-09 1.25739017e-09 9.81452383e-10
 1.00593974e-09]",[-0.10129281 -0.10909519 -0.15639082 -0.23238394 -0.15274933],[0.62751555 0.6054887  0.4811846  0.44972655 0.87341203],"[2.59364795e-05 3.62928897e-05 3.54604674e-05 3.13284959e-05
 3.17166110e-05]",[0.01510417 0.01523437 0.01471354 0.01542969 0.01360677],"[1.06191158e-10 2.07690222e-10 1.96665610e-10 1.47709141e-10
 1.47318936e-10]",[0.6913956  0.69115392 0.68930736 0.67835696 0.66714938],"[5.41765165e-11 1.06273503e-10 1.02671785e-10 8.31344063e-11
 8.50336236e-11]",[0.35273563 0.35365819 0.35986168 0.38179629 0.38508376],"[1.51050905e-11 2.96132198e-11 2.85234134e-11 2.32386898e-11
 2.46035834e-11]",[0.09834711 0.09854722 0.09997375 0.10672411 0.11141993],"[7.04615139e-12 1.38224370e-11 1.33371923e-11 1.04239080e-11
 9.88232558e-12]",[0.04587649 0.04599847 0.04674648 0.04787199 0.04475316],"[4.39919109e-14 8.68573606e-14 8.73927827e-14 7.84962960e-14
 7.81612841e-14]",[0.00028643 0.00028904 0.00030631 0.0003605  0.00035396],941
"[-4.85494590e-07 -6.80850960e-07 -6.72012416e-07 -5.63008654e-07
 -4.34206359e-07]","[2.75262239e-05 3.85621869e-05 3.79478019e-05 3.39873495e-05
 3.37102224e-05]","[7.57693000e-10 1.48704226e-09 1.44003567e-09 1.15513992e-09
 1.13637910e-09]",[-0.19266746 -0.19571551 -0.2126224  -0.2057863  -0.08300674],[0.20628605 0.19699211 0.15567115 0.48607594 1.36166861],"[2.75305050e-05 3.85681969e-05 3.79537517e-05 3.39920123e-05
 3.37130187e-05]",[0.0125     0.01263021 0.01210938 0.0124349  0.01608073],"[1.17744494e-10 2.30433409e-10 2.18842780e-10 1.61711671e-10
 1.51208495e-10]",[0.69978285 0.70053581 0.70521479 0.71395074 0.69597927],"[6.07835254e-11 1.18928358e-10 1.12844106e-10 8.43353776e-11
 8.17682960e-11]",[0.3612506  0.36155162 0.363637   0.37233741 0.37636139],"[1.64098937e-11 3.19959585e-11 2.97231332e-11 2.16572083e-11
 2.34378084e-11]",[0.09752781 0.09727025 0.09578197 0.09561573 0.10787905],"[7.23078065e-12 1.41053436e-11 1.31102182e-11 9.01237609e-12
 8.48096809e-12]",[0.04297421 0.04288136 0.04224731 0.03978929 0.03903602],"[7.58398993e-14 1.49619438e-13 1.49604978e-13 1.27474418e-13
 1.15971162e-13]",[0.00045073 0.00045485 0.0004821  0.00056279 0.00053379],942
"[1.14974238e-08 1.59838390e-08 1.48572205e-08 9.05106198e-09
 2.99004669e-09]","[2.70764255e-05 3.79289619e-05 3.73410281e-05 3.40919135e-05
 3.52185866e-05]","[7.33132820e-10 1.43860615e-09 1.39435238e-09 1.16225857e-09
 1.24034884e-09]",[-0.14576792 -0.14882834 -0.17336115 -0.30339937 -0.3223509 ],[-0.0678045  -0.0811892  -0.15389707 -0.15272126  0.08515307],"[2.70764280e-05 3.79289653e-05 3.73410310e-05 3.40919147e-05
 3.52185867e-05]",[0.01451823 0.01438802 0.01386719 0.01178385 0.01230469],"[9.26828082e-11 1.81952064e-10 1.77249218e-10 1.55666184e-10
 1.79102214e-10]",[0.63947623 0.6401454  0.64557731 0.68111588 0.72045883],"[5.33126874e-11 1.04499680e-10 1.00417015e-10 7.93788407e-11
 7.98289084e-11]",[0.36783732 0.36765172 0.36573897 0.34732135 0.32112078],"[1.86184999e-11 3.63831107e-11 3.41834994e-11 2.39340124e-11
 2.13513561e-11]",[0.12846059 0.12800339 0.12450318 0.10472304 0.08588823],"[7.96668863e-12 1.56212177e-11 1.49892635e-11 1.09270770e-11
 8.94646463e-12]",[0.05496713 0.05495871 0.05459391 0.04781132 0.03598816],"[2.85880525e-14 5.62469470e-14 5.55351709e-14 5.01000523e-14
 5.63123293e-14]",[0.00019725 0.00019789 0.00020227 0.00021921 0.00022652],943
"[4.74707180e-07 6.75059993e-07 7.27828167e-07 8.37610365e-07
 9.13412041e-07]","[3.36786185e-05 4.72673996e-05 4.70787374e-05 4.39591486e-05
 4.42884546e-05]","[1.13424934e-09 2.23420707e-09 2.21640752e-09 1.93240675e-09
 1.96146721e-09]",[-0.10803421 -0.11080482 -0.12759041 -0.14562052 -0.05371881],[-0.42042669 -0.41863643 -0.38555527  0.06815235  0.7171901 ],"[3.36819639e-05 4.72722199e-05 4.70843631e-05 4.39671279e-05
 4.42978727e-05]",[0.01119792 0.01106771 0.01145833 0.01041667 0.01067708],"[1.24245734e-10 2.43301323e-10 2.32649445e-10 1.86118663e-10
 1.99096238e-10]",[0.72014644 0.72005435 0.71916371 0.71098474 0.69980959],"[5.54285373e-11 1.08511026e-10 1.03609870e-10 8.31948697e-11
 9.05866300e-11]",[0.3212719  0.3211402  0.32027783 0.31780952 0.31840578],"[1.37805716e-11 2.70054487e-11 2.59796793e-11 2.16660656e-11
 2.42803598e-11]",[0.07987421 0.07992308 0.08030813 0.0827657  0.0853438 ],"[6.89164949e-12 1.34844379e-11 1.27675036e-11 9.04123210e-12
 7.72878360e-12]",[0.03994501 0.03990742 0.03946678 0.03453806 0.02716614],"[2.33835524e-14 4.59300784e-14 4.48515600e-14 3.91710898e-14
 4.39375719e-14]",[0.00013553 0.00013593 0.00013864 0.00014964 0.00015444],944
"[-4.66021076e-09 -1.11011042e-08 -4.10895852e-08 -1.45988048e-07
 -2.43534701e-07]","[2.79098334e-05 3.91469551e-05 3.88408153e-05 3.59110625e-05
 3.62610936e-05]","[7.78958802e-10 1.53248409e-09 1.50860894e-09 1.28960441e-09
 1.31486691e-09]",[-0.21251406 -0.21979431 -0.26759403 -0.41735227 -0.42929121],[-0.20691661 -0.20559776 -0.16859083  0.34643466  0.83112336],"[2.79098338e-05 3.91469566e-05 3.88408371e-05 3.59113592e-05
 3.62619114e-05]",[0.01074219 0.01048177 0.00996094 0.00891927 0.00891927],"[1.08280057e-10 2.11828755e-10 2.01184972e-10 1.56743841e-10
 1.66101782e-10]",[0.73455812 0.73451226 0.73403657 0.72924226 0.72232536],"[4.85790813e-11 9.48516387e-11 8.89442860e-11 6.67246927e-11
 7.15497471e-11]",[0.3295543  0.32889629 0.32451906 0.31043303 0.31114776],"[1.10831999e-11 2.16284760e-11 2.02549024e-11 1.58620809e-11
 1.86963664e-11]",[0.07518702 0.07499634 0.07390134 0.07379747 0.08130472],"[3.75292515e-12 7.35098310e-12 7.03567127e-12 5.56786669e-12
 5.77751489e-12]",[0.02545937 0.0254894  0.02567011 0.0259042  0.02512463],"[2.46980622e-14 4.84957820e-14 4.72527794e-14 4.05022613e-14
 4.43095680e-14]",[0.00016755 0.00016816 0.0001724  0.00018843 0.00019269],945
"[4.56721138e-07 6.40871194e-07 6.35013336e-07 5.41123524e-07
 4.28015833e-07]","[3.40004010e-05 4.77072517e-05 4.74678072e-05 4.46031190e-05
 4.58731311e-05]","[1.15602727e-09 2.27598187e-09 2.25319272e-09 1.98943823e-09
 2.10434416e-09]",[0.06899883 0.06541154 0.04327618 0.01825799 0.12894684],[-0.4007402  -0.39978785 -0.3660133   0.04404657  0.25718382],"[3.40034684e-05 4.77115561e-05 4.74720545e-05 4.46064014e-05
 4.58751278e-05]",[0.01009115 0.01022135 0.00957031 0.01022135 0.01061198],"[1.29684242e-10 2.54270493e-10 2.45272686e-10 2.03261865e-10
 2.21025798e-10]",[0.73122312 0.73116792 0.73079844 0.72951507 0.72921328],"[5.47274854e-11 1.07235689e-10 1.02990147e-10 8.39160989e-11
 9.06186452e-11]",[0.3085803  0.30836176 0.3068627  0.30117828 0.29897107],"[1.23027095e-11 2.40396360e-11 2.26653907e-11 1.74167984e-11
 1.88849390e-11]",[0.06936869 0.06912721 0.06753231 0.0625096  0.06230561],"[6.29186621e-12 1.22852736e-11 1.14808997e-11 7.88514261e-12
 7.02468915e-12]",[0.03547662 0.03532694 0.03420774 0.0283001  0.02317601],"[1.76902216e-14 3.48676626e-14 3.49471876e-14 3.44447206e-14
 4.22579372e-14]","[9.97461128e-05 1.00263763e-04 1.04126353e-04 1.23623499e-04
 1.39418336e-04]",946
"[-8.69858240e-07 -1.22700474e-06 -1.25803861e-06 -1.22787323e-06
 -1.15106594e-06]","[3.14560099e-05 4.42741594e-05 4.49753172e-05 4.55689234e-05
 4.89760028e-05]","[9.89480559e-10 1.96020119e-09 2.02277916e-09 2.07652678e-09
 2.39864885e-09]",[-0.07672431 -0.07409495 -0.05481014  0.03142646  0.09187819],[-0.08327548 -0.09077297 -0.11708128  0.17709368  0.95545056],"[3.14680348e-05 4.42911586e-05 4.49929085e-05 4.55854632e-05
 4.89895275e-05]",[0.01041667 0.01028646 0.00976562 0.00885417 0.00859375],"[1.18010980e-10 2.31979022e-10 2.27931091e-10 2.05205562e-10
 2.35972836e-10]",[0.71064849 0.71113227 0.71471146 0.7324328  0.74674366],"[5.04953219e-11 9.90159397e-11 9.56674350e-11 8.10337410e-11
 9.11949754e-11]",[0.304077   0.30353361 0.29997932 0.2892308  0.28858944],"[1.34248895e-11 2.62463065e-11 2.48433419e-11 1.94969789e-11
 2.14836515e-11]",[0.08084313 0.08045812 0.07789995 0.06958986 0.06798571],"[5.29574208e-12 1.03342780e-11 9.63446158e-12 6.77663319e-12
 6.57046672e-12]",[0.03189035 0.03167976 0.03021027 0.02418759 0.02079245],"[2.28567365e-14 4.50695952e-14 4.50244840e-14 4.17586969e-14
 4.65320362e-14]",[0.00013764 0.00013816 0.00014118 0.00014905 0.00014725],947
"[-3.08353324e-07 -4.33455639e-07 -4.34558291e-07 -3.89005195e-07
 -3.29272795e-07]","[3.25931209e-05 4.58577909e-05 4.65391551e-05 4.79161893e-05
 5.32440727e-05]","[1.06231153e-09 2.10293699e-09 2.16589295e-09 2.29596119e-09
 2.83493128e-09]",[0.20179282 0.20751693 0.24627195 0.37157925 0.39512067],[-0.5246835  -0.52766185 -0.51626549 -0.15383409  0.15491814],"[3.25945795e-05 4.58598394e-05 4.65411838e-05 4.79177683e-05
 5.32450908e-05]",[0.00891927 0.00891927 0.00904948 0.00800781 0.0078776 ],"[1.13714283e-10 2.23106387e-10 2.17741370e-10 2.10779885e-10
 2.83430768e-10]",[0.70999631 0.71007183 0.71162662 0.73252438 0.75836675],"[5.07253915e-11 9.94459127e-11 9.61039966e-11 8.37688418e-11
 9.94381285e-11]",[0.31671343 0.31650255 0.31408897 0.29112227 0.26606346],"[1.33678252e-11 2.61709724e-11 2.49708711e-11 1.96374816e-11
 2.05465245e-11]",[0.08346451 0.08329331 0.08161029 0.06824624 0.05497569],"[6.31193275e-12 1.23371027e-11 1.16082755e-11 8.17325807e-12
 7.30138065e-12]",[0.03940973 0.03926481 0.03793839 0.02840456 0.01953607],"[3.02473892e-14 5.95683371e-14 5.91672123e-14 5.46289358e-14
 6.21845512e-14]",[0.00018886 0.00018959 0.00019337 0.00018985 0.00016639],948
"[1.29697557e-07 1.83225215e-07 1.89668564e-07 1.91577409e-07
 1.86090373e-07]","[3.20354482e-05 4.48843119e-05 4.42553060e-05 4.07642383e-05
 4.24980770e-05]","[1.02626994e-09 2.01460145e-09 1.95853211e-09 1.66172313e-09
 1.80608655e-09]",[-0.04484517 -0.05011223 -0.08119296 -0.07127278  0.18648983],[-0.36172328 -0.36246191 -0.36661327 -0.28236348  0.26040113],"[3.20357107e-05 4.48846858e-05 4.42557124e-05 4.07646885e-05
 4.24984844e-05]",[0.009375   0.00950521 0.00904948 0.00996094 0.00865885],"[1.05322519e-10 2.04951349e-10 1.88968996e-10 1.51252014e-10
 2.03217848e-10]",[0.69133116 0.69070767 0.68746538 0.69680992 0.73149221],"[5.02522103e-11 9.80430267e-11 9.17329476e-11 7.23936222e-11
 8.70406817e-11]",[0.32985271 0.33041535 0.33372261 0.33351354 0.31330703],"[1.37711854e-11 2.68748691e-11 2.50985353e-11 1.83335993e-11
 1.91419623e-11]",[0.0903933  0.09057114 0.09130796 0.08446191 0.06890239],"[4.92333339e-12 9.67002549e-12 9.40901523e-12 7.63895966e-12
 7.47137118e-12]",[0.03231649 0.03258901 0.03422981 0.03519228 0.02689355],"[2.17547972e-14 4.28217693e-14 4.24490307e-14 3.97837224e-14
 4.71448593e-14]",[0.0001428  0.00014431 0.00015443 0.00018328 0.0001697 ],949
"[2.53447657e-07 3.53189565e-07 3.33814234e-07 2.24892415e-07
 1.09158449e-07]","[3.35921821e-05 4.72071001e-05 4.75077983e-05 4.72468269e-05
 5.12278074e-05]","[1.12843470e-09 2.22851030e-09 2.25699090e-09 2.23226266e-09
 2.62428825e-09]",[ 0.01795173  0.01667735  0.00087689 -0.15519513 -0.32920028],[-0.50115929 -0.51006118 -0.53326209 -0.0657886   0.64957918],"[3.35931382e-05 4.72084213e-05 4.75089710e-05 4.72473622e-05
 5.12279237e-05]",[0.00826823 0.00852865 0.00859375 0.00885417 0.00911458],"[1.30711981e-10 2.56768097e-10 2.52058828e-10 2.39945273e-10
 3.06024044e-10]",[0.72941766 0.7296599  0.7318648  0.74801461 0.76445851],"[5.45264257e-11 1.06922912e-10 1.03404333e-10 8.90616679e-11
 1.02963593e-10]",[0.30427615 0.30384367 0.3002394  0.27764426 0.25720657],"[1.08985706e-11 2.13281843e-11 2.03192684e-11 1.62288507e-11
 1.77445571e-11]",[0.06081776 0.06060847 0.05899796 0.05059244 0.04432651],"[4.85343787e-12 9.46072647e-12 8.75289192e-12 5.98291189e-12
 5.79040584e-12]",[0.02708385 0.02688462 0.02541444 0.01865136 0.01446463],"[2.12779958e-14 4.20300569e-14 4.27337301e-14 4.35078703e-14
 5.29284598e-14]",[0.00011874 0.00011944 0.00012408 0.00013563 0.00013222],950
"[8.51365848e-08 1.32504437e-07 2.17222575e-07 5.02043391e-07
 7.62855509e-07]","[3.00523479e-05 4.21792443e-05 4.20141399e-05 3.91635734e-05
 3.92816846e-05]","[9.03143611e-10 1.77908865e-09 1.76518795e-09 1.53378548e-09
 1.54305074e-09]",[0.09344441 0.09082959 0.07600827 0.08080147 0.20107144],[-0.43757244 -0.44483575 -0.48846085 -0.53345428 -0.31111854],"[3.00524684e-05 4.21794524e-05 4.20147014e-05 3.91667912e-05
 3.92890912e-05]",[0.0093099  0.00917969 0.00878906 0.00983073 0.00839844],"[1.05493914e-10 2.06846107e-10 1.99143181e-10 1.57936553e-10
 1.57829963e-10]",[0.71988402 0.72011087 0.72141323 0.72207484 0.71408409],"[4.67777067e-11 9.16831163e-11 8.81099104e-11 7.05044584e-11
 7.28664738e-11]",[0.31920821 0.3191842  0.3191857  0.32234143 0.32967625],"[7.99044482e-12 1.56444854e-11 1.50082024e-11 1.30966505e-11
 1.62237724e-11]",[0.05452631 0.05446447 0.0543685  0.05987697 0.07340265],"[4.62018197e-12 9.03409541e-12 8.54009447e-12 6.35674489e-12
 6.29026481e-12]",[0.03152784 0.03145116 0.03093722 0.02906259 0.0284596 ],"[3.24787744e-14 6.39764919e-14 6.35247926e-14 5.52930103e-14
 5.55142323e-14]",[0.00022163 0.00022273 0.00023012 0.0002528  0.00025117],951
"[ 1.77600981e-07  2.45929631e-07  2.22047626e-07  1.09435099e-07
 -5.51199910e-09]","[3.32960072e-05 4.67295195e-05 4.65677220e-05 4.40394485e-05
 4.54980195e-05]","[1.10862410e-09 2.18364800e-09 2.16855273e-09 1.93947302e-09
 2.07006977e-09]",[ 0.05224705  0.05089865  0.04173975  0.00119513 -0.04642006],[-0.31158296 -0.3193571  -0.36264376 -0.36421013 -0.20122685],"[3.32964809e-05 4.67301667e-05 4.65682514e-05 4.40395845e-05
 4.54980198e-05]",[0.01035156 0.01035156 0.0093099  0.00891927 0.00865885],"[1.70979728e-10 3.35717355e-10 3.26520543e-10 2.72239330e-10
 2.84124542e-10]",[0.76875801 0.76900326 0.7705765  0.77493356 0.77407325],"[6.45387815e-11 1.26539761e-10 1.21917222e-10 9.86267634e-11
 1.02610124e-10]",[0.29017887 0.2898554  0.28772017 0.28074264 0.27955259],"[1.15408760e-11 2.25690237e-11 2.13802415e-11 1.64639202e-11
 1.73253763e-11]",[0.05189002 0.05169722 0.05045659 0.04686481 0.04720152],"[6.30026100e-12 1.23368037e-11 1.17545130e-11 8.74123084e-12
 8.07956996e-12]",[0.02832719 0.02825902 0.02774022 0.02488205 0.0220121 ],"[2.64710004e-14 5.21699211e-14 5.21920282e-14 4.84511043e-14
 5.37401566e-14]",[0.00011902 0.0001195  0.00012317 0.00013792 0.00014641],952
"[-1.72180621e-07 -2.44591389e-07 -2.62027580e-07 -2.95847094e-07
 -3.17744814e-07]","[3.11488326e-05 4.37097382e-05 4.35321012e-05 4.13112588e-05
 4.31452927e-05]","[9.70249775e-10 1.91054121e-09 1.89504383e-09 1.70662010e-09
 1.86151628e-09]",[-0.15664001 -0.15953084 -0.17520228 -0.19194184 -0.19300861],[-0.10048969 -0.1109383  -0.17383213 -0.24822325  0.06351659],"[3.11493085e-05 4.37104225e-05 4.35328897e-05 4.13123181e-05
 4.31464627e-05]",[0.01080729 0.01067708 0.01041667 0.00839844 0.00917969],"[1.23830913e-10 2.43335659e-10 2.38809869e-10 2.18115249e-10
 2.59311424e-10]",[0.72882532 0.72872786 0.72838322 0.73229511 0.74142654],"[5.50491084e-11 1.08075373e-10 1.05156141e-10 8.96712815e-11
 9.79742330e-11]",[0.32399974 0.32365801 0.32073201 0.30106029 0.28012918],"[1.05951253e-11 2.07281480e-11 1.96975134e-11 1.54336768e-11
 1.64926371e-11]",[0.06235919 0.06207548 0.0600785  0.05181667 0.04715596],"[5.39280047e-12 1.05242224e-11 9.80259891e-12 6.65315926e-12
 5.92948799e-12]",[0.03174013 0.03151735 0.02989847 0.02233716 0.01695367],"[3.10343937e-14 6.10385069e-14 5.98160791e-14 5.03539739e-14
 5.09243550e-14]",[0.00018266 0.00018279 0.00018244 0.00016906 0.0001456 ],953
