epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
374,"[0.9062499988052124, 0.9061777995809056, 0.9058349350032279, 0.9082530116923148, 0.9162380556672608]","[-22.090065247634993, -21.414612550752828, -21.43727670995244, -21.59791929306793, -21.54190863334313]","[0.26823513271927957, 0.270486507594931, 0.28593672046549545, 0.2868846512220283, 0.23913339235366313]"
375,"[0.903077335835552, 0.9030001316240176, 0.9025652881510079, 0.9042224811023917, 0.9124874566297918]","[-21.842431926719946, -21.16746177548839, -21.193745559463597, -21.373451034323235, -21.33593304306895]","[0.3552012577495029, 0.3496412491932436, 0.31420129146156894, 0.20943499401734883, 0.2009140995685581]"
376,"[0.8943244931087035, 0.8942164952473965, 0.8936121408903553, 0.8949779313251619, 0.903535514735121]","[-21.882639323550695, -21.2053296151535, -21.21759145876131, -21.37457002615445, -21.37824635873091]","[0.2788315161962293, 0.28099125541451386, 0.2966702947949471, 0.3829690259641762, 0.4527889993081403]"
377,"[0.8962741780061992, 0.8960822495934863, 0.8949686413245127, 0.8958165419181682, 0.9056639805734414]","[-21.937067087712258, -21.2601385315927, -21.273439550480123, -21.409150869807707, -21.357581394639894]","[0.38758912509764104, 0.38839105253517214, 0.3993772949695709, 0.4312018115183844, 0.456721043481298]"
378,"[0.8970329302494197, 0.8968999776027217, 0.896116309652792, 0.8964764146639971, 0.9061767298999598]","[-21.419412156817145, -20.745607591576455, -20.77453647400808, -20.87644145078559, -20.670151194587287]","[0.5296830168146612, 0.5342046838445185, 0.5653458960156965, 0.6216359073569191, 0.6157709570003222]"
379,"[0.9027816870902043, 0.9025724744881246, 0.9017678257752955, 0.9033349373017179, 0.9133464606539397]","[-21.274933273973215, -20.604462795733827, -20.66003473205292, -20.924899281374504, -20.8709741069324]","[0.798734584291443, 0.7943560040648785, 0.7590293386819529, 0.559667018375461, 0.3251735105209889]"
380,"[0.8945339154477157, 0.8944207488418955, 0.8939000438433788, 0.8949548945535268, 0.9035393051493936]","[-21.805979600982266, -21.12857435651725, -21.14061715719762, -21.30318397053747, -21.32175589237186]","[0.252678832505108, 0.2541413290558887, 0.2617688298881001, 0.29849739817561843, 0.34320928969378905]"
381,"[0.8887880431643784, 0.8887028395371713, 0.8884343192159961, 0.890872259791843, 0.9012021990562064]","[-21.884774798449996, -21.207873089127517, -21.222797003257778, -21.38902896637417, -21.39673971109366]","[0.3245626464306728, 0.31889564198590997, 0.2815562899035136, 0.24536069848705436, 0.27624165214743707]"
382,"[0.8984504156088021, 0.898412973479824, 0.8983919414948026, 0.900836680823459, 0.909655270096751]","[-21.39092190722121, -20.70814933646343, -20.68341040016908, -20.69544226548774, -20.594596968993088]","[0.6158652810811962, 0.6181411978990557, 0.6327623449365587, 0.654349273083476, 0.5961038871715221]"
383,"[0.9025816133599496, 0.9024998931280581, 0.9024198072982293, 0.9080344554933647, 0.9195032983721833]","[-21.524175767058573, -20.846822009391655, -20.85520807744385, -20.93967552992869, -20.810605147542052]","[0.4931408899428831, 0.4947857061186042, 0.484552726165193, 0.4295476602838184, 0.4612527861777319]"
384,"[0.9006100903459552, 0.900503748795875, 0.8999227144399179, 0.9021218456030996, 0.9135928537378998]","[-21.62108041785682, -20.94426475392363, -20.957469101541864, -21.07865994624053, -20.996582395975896]","[0.31285581000405915, 0.3147472913978813, 0.3281989488788285, 0.3825565881761558, 0.45072131054100106]"
385,"[0.8994188334965701, 0.8993708297596902, 0.8993431097488619, 0.9041439638276025, 0.916701667551364]","[-21.757129605402746, -21.08149204615082, -21.100329548349993, -21.20452681349991, -21.056407595575678]","[0.4000659308852536, 0.4035393649784776, 0.4181121132209887, 0.4296313616455617, 0.4742104497085332]"
386,"[0.8930558411374759, 0.8929866773552311, 0.8928006431500682, 0.8970538935952866, 0.9095604797646708]","[-21.81737063351945, -21.14343438738013, -21.17520844266962, -21.34822642420723, -21.260680169940503]","[0.4136140295497704, 0.414072485337203, 0.40694151595597794, 0.3809416080447274, 0.3167050298994013]"
387,"[0.8933575123269806, 0.8932402926178327, 0.8926506525840953, 0.8924744059837741, 0.8999864076419498]","[-21.620678918494797, -20.955518685334418, -21.044038432872213, -21.354836532948493, -21.15694132493598]","[0.5205087374433703, 0.5177377466113625, 0.4967185247991177, 0.3764166536772071, 0.5014326211647459]"
388,"[0.889509868255853, 0.8894948021631751, 0.889503451206502, 0.8918131876228444, 0.9010012187202909]","[-21.30676807405441, -20.631167160794085, -20.648239179385573, -20.714221270168284, -20.506062526033936]","[0.6673002689192892, 0.6673112927618223, 0.6597574742505572, 0.6569043151832176, 0.6524338760878027]"
389,"[0.9210205918107833, 0.9210342438977791, 0.9210488731650083, 0.9230199440154397, 0.9311411456924402]","[-21.65257070901209, -20.9753433251435, -20.977919214723592, -20.94630808060584, -20.646437717929754]","[0.28257129177535667, 0.267268827104561, 0.1771281574304479, 0.1118787754392859, 0.12591323764300855]"
390,"[0.9257904549646118, 0.925854891394406, 0.9261946624674768, 0.9296969460547684, 0.9350863440466674]","[-21.27435235314221, -20.597985338385357, -20.60073171509073, -20.495000662885925, -20.093361264434765]","[0.48369453629337406, 0.47696929519610093, 0.4423162703230051, 0.5399595482646653, 0.6913115671217553]"
391,"[0.9260932685376239, 0.9260147853612032, 0.9258484680936532, 0.9270984508669352, 0.9323902622343537]","[-21.67169683210406, -20.996294242538898, -21.018919692606957, -21.1722609800611, -21.100785917463888]","[0.3835835535786798, 0.3777312982486258, 0.3413809936068787, 0.2450864568392264, 0.1990522884280368]"
392,"[0.9193320666902763, 0.919298664866905, 0.919318598576531, 0.9211025463538541, 0.9286266417757553]","[-21.741772681895313, -21.064762624376883, -21.07542913280042, -21.16802991390777, -21.042416007339952]","[0.5332696691043081, 0.5377505147965511, 0.5672222896072858, 0.6244998890508461, 0.6113408310036471]"
393,"[0.9169781397234366, 0.9170278026765976, 0.9178363143374408, 0.9233025471834542, 0.9336859299571769]","[-21.787436308489983, -21.10740069628769, -21.096622384099184, -21.097081542888592, -20.907095688464132]","[0.5409072456570231, 0.5431205128775808, 0.5578397558201547, 0.5944103637626313, 0.6097064113819297]"
394,"[0.9184522506318521, 0.9182750060184359, 0.9174455342052307, 0.9217552582865823, 0.9332448284574237]","[-21.678492915016044, -21.002069571457017, -21.009505097308143, -20.985454543369176, -20.677031673194435]","[0.3540740606564837, 0.3574879351381604, 0.3810234004628999, 0.48142816963112267, 0.4429019263902633]"
395,"[0.9150670719330272, 0.914990265938407, 0.9144969229773127, 0.9170941422070775, 0.925323183662516]","[-21.664475451859488, -20.985962626276603, -20.9877933705518, -21.068618807834465, -20.968128152111774]","[0.3647356634010931, 0.36692880080279733, 0.38086229100364405, 0.4211106189809451, 0.44821039350548325]"
396,"[0.9096551678325027, 0.9095243768980552, 0.9087194829616412, 0.9098441626644167, 0.9157204083326563]","[-21.885486138881173, -21.210788517386064, -21.239744271952294, -21.4444256421094, -21.445997359653372]","[0.629272882010014, 0.6320838118612386, 0.6419179165620126, 0.5965487042706825, 0.46376763953792915]"
397,"[0.9057655538367504, 0.9056038798208333, 0.9046167451218444, 0.9042539214712652, 0.9099729452507471]","[-21.92945725746351, -21.25445684490307, -21.272492597929926, -21.29541728296429, -21.012623837790198]","[0.4069162730916456, 0.4075940701220964, 0.4118659961727641, 0.48948233780366346, 0.5713054578673804]"
398,"[0.9071710329425628, 0.9070369795573311, 0.9063630799508777, 0.9076952334919428, 0.9143213584340627]","[-21.65631502673114, -20.979987263310715, -20.996344969762795, -21.12674374317074, -21.04519384329186]","[0.6146029632015444, 0.6166168651681018, 0.6195826630673292, 0.5759104287187554, 0.5671472894387458]"
399,"[0.905814346124881, 0.905716289106031, 0.9052088495868106, 0.9067593271971929, 0.9142782520828703]","[-21.87841149840471, -21.20412809720325, -21.2359268152809, -21.45061676932968, -21.455612271144272]","[0.31301538152075076, 0.31125392483011294, 0.29919911213846223, 0.26105321027603706, 0.25861278056923975]"
400,"[0.9031824705369215, 0.9031278410287489, 0.9033735573268008, 0.9110459811423982, 0.9235399782444945]","[-21.6639719989371, -20.984549695435128, -20.980002816644124, -21.03335493076, -20.91198587906051]","[0.45268990405749765, 0.45154067679923193, 0.44196123742769905, 0.4331560473132769, 0.4367866400356318]"
401,"[0.9009720689152751, 0.9010142189064428, 0.9016424534934261, 0.9095948538995398, 0.9222710477699739]","[-21.902867645164324, -21.221032428242516, -21.199872042840372, -21.18808507625484, -21.023691819439634]","[0.2607279185978666, 0.2598008018905734, 0.25744944654232327, 0.2587789352597108, 0.26184315319514107]"
402,"[0.9000603592012342, 0.9000429373225256, 0.9002379051767071, 0.9048780901791817, 0.9156767677809574]","[-21.43610346865966, -20.756031611254382, -20.748604023503358, -20.813734838156623, -20.731746377247738]","[0.8371368852954127, 0.837293917159098, 0.8391457109629694, 0.8278485572771201, 0.8009569139842141]"
403,"[0.8861494854018039, 0.8860344488359719, 0.8854474240228792, 0.8892744069824706, 0.9016726405959286]","[-21.70347832888147, -21.025403652181577, -21.030077212631387, -21.117950345973863, -21.01606501213803]","[0.4107411565122885, 0.4118549861146347, 0.4210378361867907, 0.45189640882967613, 0.4790287380293739]"
404,"[0.9022212706586146, 0.9020839377526638, 0.9012847710380942, 0.9005492357001655, 0.905848523941914]","[-21.499644571278537, -20.822165145093166, -20.826588562532635, -20.851652786802276, -20.634049159546255]","[0.3010106382008051, 0.29675541490771146, 0.2775656226838084, 0.42120297054612077, 0.606495018192582]"
405,"[0.9108610609084776, 0.9108488083878834, 0.9107255204374697, 0.9122787759598471, 0.9180344794792266]","[-20.93085914255178, -20.240643092051663, -20.149297147240137, -19.762749950685453, -19.28819992237632]","[0.4805390414220653, 0.48322274617040056, 0.49955500247928825, 0.5616462653722749, 0.6211798708783577]"
406,"[0.9082246461088609, 0.9081920943130204, 0.9082022943575939, 0.9114478480112507, 0.9203535571654764]","[-21.915034705773177, -21.237101384015915, -21.242632106557515, -21.332728894288195, -21.230563332704232]","[0.27587651300927074, 0.2767497207551522, 0.2794176362534463, 0.2795798058251805, 0.2760990446693591]"
407,"[0.8978908135061724, 0.8979907535251697, 0.8989697291965748, 0.9075595780728143, 0.9220260375641344]","[-21.454921829153744, -20.77220566200113, -20.74450489907439, -20.70062460567301, -20.507355261563664]","[0.4201330102913012, 0.4203604791106469, 0.4220946367401729, 0.4181064915909159, 0.4481393305635077]"
408,"[0.8917060250704621, 0.8918509233322054, 0.8932969544358121, 0.9055557772931603, 0.9241323736841106]","[-21.829938935390786, -21.148112074095103, -21.12171146773029, -21.023268730332997, -20.735282380714473]","[0.23484141974541384, 0.2335589082890205, 0.23340386033240795, 0.23924726334100493, 0.2524233320634636]"
409,"[0.8897421271538524, 0.889579078135744, 0.8890491020647104, 0.8917531322725718, 0.9033171248033992]","[-21.670265598539082, -20.993195687945057, -21.003537072736318, -21.09570753149513, -20.97101172538282]","[0.3369035041729145, 0.3395722071354743, 0.36440753572026585, 0.35162254541768817, 0.3085286182764298]"
410,"[0.9011857389394226, 0.9011262615861728, 0.9009724212793463, 0.9044973941206857, 0.9128648961064236]","[-21.679077509792403, -21.00335184129315, -21.02594421059971, -21.214543533473215, -21.222807883638776]","[0.30223432153579477, 0.30468158012402746, 0.3221966963181569, 0.3400890441588179, 0.2488081621877495]"
411,"[0.8987092347448797, 0.8985937727102723, 0.8979414910531521, 0.8989441996820423, 0.9078152265920668]","[-21.818228954392353, -21.141743271713317, -21.15799829146299, -21.30303173760418, -21.253572546636164]","[0.43579925163552136, 0.4327949475928122, 0.4104406764552771, 0.28296785296726884, 0.314788069948244]"
412,"[0.8966745705237904, 0.8965964801498948, 0.896423081658259, 0.8986039190764535, 0.9060652526067695]","[-21.62386657608409, -20.944712201827034, -20.943509593698007, -21.032285713540908, -20.965576507685363]","[0.47964049669991143, 0.47494460609263245, 0.4458140449340745, 0.38088735397439294, 0.3153117444567506]"
413,"[0.8794077286874987, 0.8793502055868255, 0.8792628144093975, 0.8828893404689481, 0.8978954510281343]","[-21.889874457548657, -21.212510235993438, -21.221932619959354, -21.326608028382264, -21.2322727301182]","[0.28961151856686873, 0.2896306314553701, 0.2881368927608393, 0.3042285370670644, 0.403190398002218]"
414,"[0.8869412048213126, 0.8868174610700932, 0.8862424858495697, 0.8870000759465165, 0.8940424756653799]","[-21.935931114522134, -21.260548151811815, -21.28578592451589, -21.491307015133167, -21.521703904619965]","[0.2987752730964126, 0.298607018038018, 0.29886167828683396, 0.33777929377000704, 0.3833133266516444]"
415,"[0.8914349689986352, 0.8913780492085874, 0.8911925198784892, 0.8926062894161233, 0.90136622254204]","[-21.70001692740763, -21.024736019026296, -21.04913246238461, -21.22571031127146, -21.193767067576548]","[0.4454622482498728, 0.44468477476549134, 0.43717525279538205, 0.4283373626058349, 0.37102150435416165]"
416,"[0.8817534239646307, 0.8816470218268332, 0.8808269394759891, 0.879192260407848, 0.8841896192205261]","[-21.87888510828988, -21.20246025456346, -21.22222477158229, -21.43459264631401, -21.523758889005716]","[0.29578191935234843, 0.2964242073832541, 0.3018073624451802, 0.3306297709779957, 0.32772266172409076]"
417,"[0.8836336741438383, 0.8835517716875632, 0.8832013329979109, 0.8855935950656357, 0.8963705819782433]","[-21.609841476953747, -20.933167351407516, -20.949751882764602, -21.123483358788615, -21.137886463091593]","[0.36900495528816496, 0.37005629462010764, 0.3747660817477264, 0.35835259609501113, 0.34141951738019255]"
418,"[0.872590033000327, 0.8725954966957852, 0.8728881285730259, 0.8786330265663064, 0.894333986031876]","[-21.776323353289598, -21.100102622802318, -21.118855093117535, -21.285751935303136, -21.269286106262836]","[0.3342109597077332, 0.3338679534348328, 0.3322028426781066, 0.32506085232906246, 0.3685070409849295]"
419,"[0.8805417459444272, 0.8804036437304632, 0.8798477489258064, 0.8812393996099082, 0.8908642977733331]","[-21.752321632447348, -21.077255011862615, -21.105147700904123, -21.330174000316276, -21.38981275831007]","[0.2456861801213801, 0.2469906508018318, 0.25571308920031377, 0.3028446827564487, 0.33629778065824983]"
420,"[0.8844974764476878, 0.8843488968222135, 0.8834779049289639, 0.8839978738364677, 0.8941257209215886]","[-21.72068497803261, -21.04761702907075, -21.088378301057535, -21.35288703255948, -21.41224923234157]","[0.3604420138576227, 0.36111429594478944, 0.3711986294552068, 0.48152944510983003, 0.6053374821183767]"
421,"[0.883942592320856, 0.8838317739373686, 0.883258020758747, 0.8860220546187301, 0.9002513696196469]","[-21.616790128009246, -20.94048615195673, -20.958194473934636, -21.112550931525284, -21.074481633828047]","[0.30179122310716616, 0.302385844113425, 0.3082642489752607, 0.3444364783879182, 0.3812892347621556]"
422,"[0.888990202084988, 0.888890759869056, 0.8885234195478452, 0.889841439469159, 0.896886531416139]","[-21.86659909961581, -21.18958109946757, -21.203154304232815, -21.354402010026433, -21.33604333086826]","[0.29127382327327206, 0.2899956050104449, 0.27915340479246853, 0.2534626294169702, 0.3540146972017363]"
423,"[0.8859476005408161, 0.8859079314327949, 0.8858331814227203, 0.891219219412256, 0.9067126396853962]","[-21.81510966680095, -21.13645882167242, -21.137461541940556, -21.21540179609463, -21.113667314023797]","[0.29337866427197695, 0.29332061360447514, 0.2930809766644836, 0.3360100553862044, 0.4036747744134823]"
424,"[0.8812820936318603, 0.8811939838059969, 0.8807782658319318, 0.8827384494375949, 0.893900303746623]","[-21.91347787176589, -21.236901129652484, -21.25431032371185, -21.433126013798866, -21.45409490907469]","[0.27340916142307664, 0.27239781253181294, 0.26381851832101766, 0.24372216928754623, 0.2322192808943372]"
425,"[0.8803140148647316, 0.8803468038323257, 0.8808233162790958, 0.8886926769277985, 0.9065178800542026]","[-21.898704752710035, -21.22222536213598, -21.235354956550438, -21.318457964389737, -21.161324672362163]","[0.22167217283753948, 0.2233452909434708, 0.23743296646452017, 0.35494650713844267, 0.46230161648329066]"
426,"[0.8751608147987878, 0.8750267479066044, 0.8742172019897366, 0.8735635785236812, 0.8812889838143028]","[-21.814108059796464, -21.138088956722495, -21.16033593767054, -21.378396678852102, -21.463486700538933]","[0.4421051573715958, 0.446471400914108, 0.4795252484361435, 0.5997604087553405, 0.5729349251312882]"
427,"[0.8831083548715818, 0.8829654881472744, 0.8821662798072379, 0.8827640712123804, 0.893170223730515]","[-21.830170209110427, -21.155404098248916, -21.18526382137685, -21.417878161404797, -21.481801416891944]","[0.21248520046602293, 0.21482392245413873, 0.23082432322575025, 0.31171685471588234, 0.47101316913526825]"
428,"[0.8875043750604804, 0.8874778151091829, 0.8874983436881074, 0.8921877924368069, 0.9061400205734776]","[-21.606600996627712, -20.92533860986358, -20.909144511028533, -20.930283231963337, -20.80487109759427]","[0.4507146838952095, 0.45399364261431224, 0.47514246711200264, 0.5602295309446618, 0.6242510892119392]"
429,"[0.8831938410611591, 0.8831457498020511, 0.8829451244783161, 0.8859955766801176, 0.8990911778250121]","[-21.53215052111567, -20.852672264931215, -20.84940596706291, -20.931987507383663, -20.863748142045466]","[0.3996527564467667, 0.3961032454742874, 0.3623919676435372, 0.2521877461463928, 0.22307710926750968]"
430,"[0.8876791115829002, 0.887615268342052, 0.8873989476055368, 0.8912716608722527, 0.9042300625487988]","[-21.66467358435445, -20.984905705009407, -20.979442582536674, -21.050452740288023, -20.969981870929114]","[0.30889858496142214, 0.30879484310943134, 0.3078761400702564, 0.3939100034006003, 0.5371656730301116]"
431,"[0.88926858540943, 0.8891944955466909, 0.8889162284459632, 0.8909352479277008, 0.8993941642918581]","[-21.664087979621144, -20.98382774566512, -20.97840750911885, -21.10062190547352, -21.136930140674053]","[0.7612312239948199, 0.7656250242022354, 0.792142715240469, 0.8466412803870325, 0.8630436787189685]"
432,"[0.9077440818271907, 0.9077436039333406, 0.9078995789240846, 0.9116583723558623, 0.9228304093742737]","[-21.296931666103152, -20.61865871187226, -20.62386952266611, -20.744542609827793, -20.70960553162913]","[0.32577259196487407, 0.32573629666803916, 0.3255082476952344, 0.32919303391729243, 0.3469165062173335]"
433,"[0.9096314218913193, 0.9095001898684486, 0.9090802793515991, 0.9100721003279238, 0.9139774128821726]","[-20.808492310654692, -20.1276426643637, -20.10401471208667, -19.96745039275624, -19.61477024062023]","[0.13939871584786148, 0.1411443424841487, 0.15074985745311245, 0.13581744934382117, 0.2132941854195009]"
434,"[0.9208831940133665, 0.9207254153885651, 0.9196363876038729, 0.9186535039273286, 0.9218317146821892]","[-20.895495676481218, -20.211296077377845, -20.17289161741388, -20.081989025719146, -19.851910435428188]","[0.44821814910148333, 0.44548598191139577, 0.4290638567880568, 0.4943261430216877, 0.5487068417150194]"
435,"[0.922031669179637, 0.9218797551621363, 0.921502761745611, 0.9243826104100896, 0.9286717519685472]","[-19.658920887377896, -18.964899068656884, -18.874828563146327, -18.75782333917753, -18.689802361528166]","[0.25346333318454467, 0.25351887700634923, 0.2538109073687064, 0.25608616127212425, 0.26738355576181677]"
436,"[0.9262793906792017, 0.9263827888049128, 0.9270739405432822, 0.9305657088358732, 0.936337715165411]","[-21.367705858011444, -20.690050368039344, -20.697524401078088, -20.796534865529853, -20.701665217557842]","[0.3303446975134222, 0.3279940450702295, 0.3127525190092811, 0.26848889019265415, 0.2677978239499387]"
437,"[0.92716212447936, 0.927189749881509, 0.9278069943385762, 0.9322508178056259, 0.9388539236606694]","[-21.360872491067042, -20.679850633740145, -20.663580129966707, -20.661078941556354, -20.49114982132923]","[0.4747217465606188, 0.4751841488224457, 0.4712418047148796, 0.44453580826136124, 0.4250156386521333]"
438,"[0.9241356639095573, 0.9242665977632656, 0.9253782793250128, 0.9330448803421639, 0.9392785860580983]","[-21.79656262391295, -21.118142706572122, -21.120368003173837, -21.19902360835613, -21.09197155974534]","[0.16359423591979716, 0.16187395452959158, 0.1509251391809977, 0.10748202382375147, 0.08061961668054952]"
439,"[0.9131238505198642, 0.9130534846968905, 0.9125451500935199, 0.9132028924171304, 0.9183680500500688]","[-21.725034847840334, -21.04121521580635, -21.011297542996903, -21.02915580477119, -20.967077070943834]","[0.42617809381828486, 0.4253490894705423, 0.4201383476987383, 0.4041945933143783, 0.3943090833216089]"
440,"[0.8956498042368531, 0.895426067354992, 0.8939686295087023, 0.8902755167919496, 0.8911700475528622]","[-21.54971899871511, -20.865127982002658, -20.832037658526286, -20.865669756760788, -20.85605487272009]","[0.8074554376973753, 0.8101022260164463, 0.8288535370172717, 0.8806810276107672, 0.8882830533551833]"
441,"[0.8979467003203612, 0.8976569719849988, 0.8958901632337917, 0.8911557578542494, 0.8922610216316138]","[-21.67304171212605, -20.990090241096173, -20.9667248856739, -21.020572872339923, -21.002945253680167]","[0.6854291799653344, 0.6902552094558907, 0.7226976168998577, 0.7751535655757585, 0.7690132542376584]"
442,"[0.8928584008475998, 0.892598309186269, 0.8911745551263993, 0.8894933822811132, 0.8942931775254125]","[-21.508626246654828, -20.825227739539294, -20.800383808104197, -20.870750251633215, -20.901224214903216]","[0.3989726946645822, 0.40038201581837335, 0.4094273788345502, 0.44343488139797366, 0.47660945011861994]"
443,"[0.9045419159342971, 0.9043340931309607, 0.903321205928683, 0.9031712365572218, 0.9068551481509309]","[-21.656046181772012, -20.978421517499047, -20.98790600105061, -21.12341205165308, -21.095293613576878]","[0.4844697598639965, 0.4830256015543709, 0.473186915215898, 0.4228234419894109, 0.36009967194092163]"
444,"[0.9043752800368889, 0.9042355904025676, 0.9034142068421347, 0.9038281859687373, 0.9094038898621938]","[-21.614880028684322, -20.934529817081774, -20.92320494379334, -20.943629068969564, -20.792848000094043]","[0.2540223100567952, 0.2503785233848249, 0.23116932553893826, 0.21159563742676735, 0.22165243993716507]"
445,"[0.89974231147049, 0.8995116266109627, 0.8982363247075095, 0.8972911051811617, 0.9031985610889574]","[-21.58456693622125, -20.9043766879768, -20.898086027759785, -20.996182684667488, -20.980186478150966]","[0.31059929685362514, 0.31315150627007415, 0.33021579409809426, 0.40940976402892, 0.5360406504240737]"
446,"[0.8995901236066436, 0.8994495030009064, 0.8986517515110476, 0.8987916388397552, 0.9043231553022185]","[-21.735922950352062, -21.059283260838164, -21.075540211113307, -21.237763369336133, -21.227146722656244]","[0.38495622072203767, 0.38289216025677975, 0.3699871938933992, 0.32097318275794234, 0.2834819152333349]"
447,"[0.9005813266672106, 0.9005062479918494, 0.9003055572560127, 0.9020040718161925, 0.910232242362693]","[-21.727091454069818, -21.045189469001276, -21.02655017124805, -21.064569938402794, -20.986142286178417]","[0.6055647740069916, 0.6097114917122716, 0.6350419462605312, 0.7222726303231823, 0.7983244109432418]"
448,"[0.8976910203400118, 0.8976026156836755, 0.8972242391555215, 0.899242375431697, 0.9085303922197502]","[-21.814772603563934, -21.136432996054285, -21.13936134399825, -21.222442669106044, -21.12050151935881]","[0.3388338568079355, 0.34348290858958397, 0.3767366157041554, 0.48416376639681247, 0.5662772101156783]"
449,"[0.8885619175312383, 0.8883262113366858, 0.8870008475783722, 0.8847088879940102, 0.890355246496791]","[-21.899378600959373, -21.223886206136246, -21.248885359118557, -21.462978328328628, -21.5166372212108]","[0.42473534035809263, 0.4235730406890026, 0.4164030088082249, 0.40451571597774216, 0.35137499834604674]"
450,"[0.8880923359629805, 0.887988764334405, 0.8875698006319973, 0.8882393092891777, 0.895389168657581]","[-22.074890389206814, -21.39652521067627, -21.40197030471112, -21.536719611145816, -21.532696183286447]","[0.3625515341900607, 0.360181786304913, 0.34745161888411785, 0.3251959531547079, 0.3524110738337626]"
451,"[0.891504087568662, 0.8913917753215017, 0.8908055575544208, 0.8918546495416755, 0.9001981845775402]","[-21.877915880278838, -21.19883148911532, -21.199405262221326, -21.31510254083754, -21.29759658327134]","[0.44089109443298025, 0.4428241641765464, 0.4551635577243739, 0.43455594167535405, 0.4012591939763637]"
452,"[0.893523629431535, 0.8934909513701383, 0.8934257458756776, 0.8961073439847443, 0.9046688843617765]","[-21.637636986617288, -20.955282235788502, -20.936203204982792, -21.011261817696717, -21.01832436505017]","[0.5684389022243777, 0.5667487675390417, 0.5563902463508504, 0.5162084597992855, 0.4718123856642614]"
453,"[0.896141750857051, 0.8961049793003106, 0.8957027782022394, 0.8959398598271622, 0.9016665011006819]","[-21.563652918119434, -20.891369046937044, -20.91041754182812, -20.708245438660118, -20.15340350026375]","[0.44522451604929986, 0.44542021406962723, 0.4409307914567165, 0.4403064142587868, 0.471073615814373]"
454,"[0.8917807772706282, 0.8915825693538048, 0.8904464147438556, 0.8893903062596398, 0.8937919479980927]","[-21.849228665018963, -21.17229758937564, -21.187041165270426, -21.351417081125508, -21.355974708703776]","[0.24004733031473083, 0.24400571864487902, 0.27548344618029635, 0.3133516171914395, 0.2362406362668713]"
455,"[0.8974834240036014, 0.897302437281744, 0.8964005863424415, 0.8960642301378754, 0.901850687495946]","[-21.6158331922012, -20.934776682034318, -20.908260618517243, -20.744938957711945, -20.36608861735061]","[0.3965832820196604, 0.3935048155170241, 0.3964768404288271, 0.5276169894192921, 0.5676984124961707]"
456,"[0.8978293447727511, 0.8975780330348063, 0.8962340675991604, 0.8955989967755648, 0.8998001065171127]","[-21.294366235140043, -20.61302288957446, -20.5939633117414, -20.57238873803511, -20.380751500077583]","[0.4533533873864246, 0.4543742389199488, 0.4671274368989808, 0.5200748127170914, 0.6168946091369624]"
457,"[0.9217997079982138, 0.921813055995677, 0.922193850569667, 0.9276151102622475, 0.9355595511102349]","[-21.831574678207332, -21.152146471973804, -21.14981721401892, -21.245225528995423, -21.19945955852966]","[0.5606527047323178, 0.5611768992357541, 0.5656282422195413, 0.5916566521938748, 0.5687934029322436]"
458,"[0.9243250993851153, 0.9243539364221081, 0.9246234448024236, 0.9275083091936396, 0.9334562158073718]","[-21.047230508346406, -20.37776224355117, -20.441778944078504, -20.770221561034997, -20.79651806978064]","[0.6981414146305183, 0.6973401111910899, 0.6935586974668125, 0.6990005012028266, 0.7898989162328822]"
459,"[0.9213537580627846, 0.9213539816487677, 0.9215929249585333, 0.9260045203748157, 0.9324272719984907]","[-20.96175872155639, -20.276042731860247, -20.23113728655448, -20.162886261527934, -19.999271537565114]","[0.7058250912944302, 0.7067191369415311, 0.7095797501571789, 0.7250598465204435, 0.6901574124053877]"
460,"[0.9284660510907538, 0.9286635007439056, 0.9298621305151837, 0.9362554247349779, 0.9423534589990679]","[-21.50232309268771, -20.82628453041785, -20.84512368900276, -20.99332260635622, -20.93447678595179]","[0.43703774497591363, 0.4380608278013409, 0.4367305086713198, 0.4401526592165982, 0.46161622675016784]"
461,"[0.9300386975725464, 0.9301821134550794, 0.9312092334288107, 0.9363530953981166, 0.9411712418644619]","[-21.297732829094663, -20.616557501001424, -20.603884335185352, -20.681391951906306, -20.65623936090637]","[0.25924264294636135, 0.258852446762871, 0.25639094135171264, 0.2578006279153742, 0.261583255894504]"
462,"[0.9216070294691017, 0.9215816287984455, 0.9214963280969064, 0.9241209726701382, 0.9297643549510132]","[-21.061173608622298, -20.38187501920976, -20.378065965026096, -20.432104527525233, -20.30823620921895]","[0.30482920763631793, 0.3044543268088436, 0.3020932931002405, 0.30205373545283465, 0.30691067364910396]"
463,"[0.9265883153661453, 0.92666746814171, 0.9271721573168651, 0.9319758410125819, 0.9388721324159061]","[-21.58716938883671, -20.908316348653525, -20.90695082270277, -20.962108076156195, -20.827732769068593]","[0.32993058933711344, 0.33100229451442176, 0.3395439244552462, 0.3240547678454069, 0.30263615906043073]"
464,"[0.9156813524467631, 0.9156776325091559, 0.9157458639835371, 0.9207073230182434, 0.9304550992543356]","[-21.86103665774664, -21.18422865804387, -21.19982594242863, -21.36839624437, -21.377179693730973]","[0.2115441308032527, 0.2116600315763868, 0.21298001382542345, 0.22294198609535382, 0.23067563113410008]"
