epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
188,"[0.9584411641973877, 0.9587144932172992, 0.9580270363219668, 0.9590519897105422, 0.9580386950002198]","[-21.5868954810621, -21.398532537460873, -21.50101255867922, -21.289089675589594, -21.25599843395407]","[0.3889291336209289, 0.3732212825774889, 0.39250412370851845, 0.3444675724873034, 0.39240696306624656]"
189,"[0.9586469760459729, 0.9588105836135458, 0.9584867250144475, 0.9588534361649534, 0.9584936828682756]","[-21.310587920008338, -21.13364241609821, -21.210474557196157, -21.038658658472755, -20.965830782067368]","[0.40083803429234266, 0.405764516493963, 0.3922374822594169, 0.4047967620563694, 0.3924409099190089]"
190,"[0.9606149901340124, 0.9606574882420571, 0.9605007052092513, 0.9607100789914065, 0.9605056493546101]","[-21.286078426688075, -21.097942663353404, -21.201972766439354, -20.991195857993073, -20.956885532526016]","[0.37308903934781995, 0.3710205074161149, 0.3766320528070068, 0.36884114615655583, 0.37651550777105514]"
191,"[0.962541363036998, 0.9627630330762157, 0.9623109092918741, 0.9629896144085259, 0.9623184813837736]","[-21.09992439245085, -20.911850268140018, -21.01491427737666, -20.804235221223205, -20.769866305406172]","[0.26709829690820974, 0.27583163368556785, 0.25671019399019623, 0.28777105291014743, 0.2569753402837096]"
192,"[0.9617924059644937, 0.9620407784554648, 0.9613849124785548, 0.9623059229984391, 0.9613974844823951]","[-21.06309240434384, -20.876593232302987, -20.976187761792225, -20.77104035549131, -20.73118251082632]","[0.16157980895264334, 0.16564499579255465, 0.15615133938229678, 0.1711537855257243, 0.1562979253923013]"
193,"[0.9645749569089657, 0.9647044262202564, 0.9642314967703823, 0.9647049169626332, 0.9642467437161061]","[-20.787879295707203, -20.5989698203561, -20.70365807683006, -20.489972713818634, -20.458589417378708]","[0.27611933072555445, 0.2748858300166182, 0.27924943968591776, 0.27400873563049116, 0.27914107620121975]"
194,"[0.9646825262931159, 0.9649310579437678, 0.9643149007773996, 0.9651087000648644, 0.9643262611170555]","[-20.72573682028569, -20.528950666580712, -20.650834595666446, -20.40934620391883, -20.40552557497257]","[0.5409325256410638, 0.5349315538173226, 0.5483418001314599, 0.5270616336236285, 0.5481500473732561]"
195,"[0.967041882027427, 0.9674059141352536, 0.9665760206592344, 0.9677467010435687, 0.9665875248695008]","[-20.62613007596028, -20.428202605872357, -20.55244996558505, -20.306898156658857, -20.3071149470664]","[0.41424484880281814, 0.41316577987102493, 0.41591392114321457, 0.41188857198925993, 0.41586688278761696]"
196,"[0.9634224970096196, 0.9636507442070575, 0.9628323004195551, 0.9639053024271227, 0.962846858238474]","[-20.26881898035862, -20.085253409385064, -20.179067959229492, -19.984403605005898, -19.934129488578627]","[0.38697116284979943, 0.38367150942248196, 0.39135660200168954, 0.38005938850049503, 0.3912326549497011]"
197,"[0.9657422444659306, 0.9659826782490449, 0.9655286869469699, 0.9661291370593894, 0.9655345041407695]","[-19.99606833472296, -19.786641537351905, -19.936358222029156, -19.6502870832386, -19.690660094654625]","[0.5047002380726037, 0.5033266240395313, 0.5056806644102324, 0.5006019894680528, 0.5056689336375116]"
198,"[0.9643809986632573, 0.9645039506569429, 0.9640709940036646, 0.9645714102012414, 0.964080500723654]","[-19.816851129923947, -19.622520567557128, -19.740270569479982, -19.50762695156053, -19.494990368258026]","[0.3734888067446351, 0.37466315933680294, 0.37240018770575356, 0.37897259840253233, 0.37242337450091384]"
199,"[0.9675883697518853, 0.9678161043688093, 0.9672049620159425, 0.9680914368358053, 0.9672130011557136]","[-19.683742276258943, -19.48948617322757, -19.60710811723358, -19.37472805634901, -19.36182731023151]","[0.24699033000068527, 0.2474600674659144, 0.24649258088324774, 0.24816116964809215, 0.24650510461505468]"
200,"[0.9668805280861202, 0.966875989946355, 0.9667871906456345, 0.9668260226848958, 0.9667903337932384]","[-19.742029203952633, -19.552211207805673, -19.657488069669597, -19.44036701920354, -19.412445431696042]","[0.34841808708287414, 0.33271587324895413, 0.37445494883047903, 0.31162663619955683, 0.3736649177865012]"
201,"[0.9686562232929433, 0.9689940587732514, 0.9682600497326063, 0.9691190045901706, 0.968267037082521]","[-19.91972900340275, -19.71555597591526, -19.853779516431754, -19.58623541500205, -19.608240946355792]","[0.41233784564959486, 0.4130572916641803, 0.4115953591205323, 0.4141988596226308, 0.4116133162942158]"
202,"[0.9693827439809667, 0.9694043301808425, 0.9691223881771562, 0.9694314962246173, 0.9691314734852995]","[-19.524693399087262, -19.318770570204, -19.461431370986503, -19.187780182714462, -19.21581805155154]","[0.35691029236867167, 0.35548631851556695, 0.3585620907822556, 0.3544890234791932, 0.3585205316105125]"
203,"[0.9676445332357589, 0.9679490219835458, 0.9674784538148352, 0.9683138296236262, 0.9674831772868866]","[-19.600907821426038, -19.392415821888346, -19.539139489352607, -19.256276861112397, -19.29350922938076]","[0.4245462302744023, 0.426762801755492, 0.42221025490018244, 0.4298042649668396, 0.4222641555083284]"
204,"[0.9669132592307216, 0.9667598960471123, 0.9670589345888724, 0.9665769707328362, 0.9670517684028763]","[-19.76067140287385, -19.552358590600456, -19.69932930920531, -19.417154615646126, -19.45367789263846]","[0.6353258249277495, 0.6293223785676612, 0.6414334095127731, 0.6213131400158987, 0.6413207514522432]"
205,"[0.969090938919378, 0.9688512563331197, 0.9694278604270247, 0.9685402605853624, 0.9694138129148867]","[-19.581586518138693, -19.37567298735649, -19.518231585093478, -19.244601060741367, -19.27262120477591]","[0.2775346309992239, 0.2706396712196199, 0.2860437721300029, 0.2615057971772614, 0.2858217336340746]"
206,"[0.9686678153785121, 0.9685247477476147, 0.9687327906253516, 0.9684717119760051, 0.9687303407808555]","[-19.73694526250425, -19.51486161548701, -19.691741569249412, -19.36103497605253, -19.445684080532146]","[0.30534758694990927, 0.30603177035056867, 0.30485546087499316, 0.3081440864157459, 0.3048679238464221]"
207,"[0.9696661273432428, 0.9695582132903506, 0.9696786742298683, 0.9692545073165708, 0.9696803566645283]","[-19.78942588789151, -19.57975619371484, -19.727933814751403, -19.44082775614747, -19.482312815255654]","[0.3621987934025208, 0.3508307585917094, 0.3762148191057865, 0.33600099278975065, 0.3758466576418331]"
208,"[0.9705874355286311, 0.9706057040266314, 0.9704748449777729, 0.9705106678991895, 0.9704804177579529]","[-19.823343978829, -19.60553122267968, -19.7735399387276, -19.45789638672343, -19.527592426845853]","[0.23944141329513607, 0.2320262622404655, 0.24930290870881064, 0.2265036511117298, 0.2490329889737357]"
209,"[0.9546769661685592, 0.9549499311205442, 0.9546204806891867, 0.9554381813622683, 0.9546200828203645]","[-19.42111249656079, -19.193089534907124, -19.378764855782965, -19.027078207497265, -19.132695883196675]","[0.37349078718013756, 0.3778056667418955, 0.3693987922870947, 0.38458316204279375, 0.3694954533761597]"
210,"[0.9715540599092729, 0.9712604767113999, 0.9716456774481828, 0.9707085192311652, 0.9716435887034812]","[-19.725042186574473, -19.528265648594033, -19.650037157360313, -19.408560747390833, -19.40473496402313]","[0.41937205922079046, 0.40534434197133135, 0.4157460952881261, 0.38017988244826917, 0.41585039363911247]"
211,"[0.967138157853796, 0.9669441446587702, 0.9673092619433551, 0.9666760353114485, 0.9673060333096795]","[-19.730509209037415, -19.538092906371606, -19.64758723453636, -19.42108951593048, -19.402525820835198]","[0.19841285134437084, 0.19985520128778397, 0.19706387123907526, 0.20213349250604254, 0.19709807274991606]"
212,"[0.9689727451361971, 0.9691511229501149, 0.9688742116045439, 0.969386795809004, 0.9688779737123537]","[-19.75663002723134, -19.543774160192044, -19.701449474979224, -19.403318745508077, -19.455629160009707]","[0.3594390378633763, 0.3600019623506659, 0.35863577857672624, 0.36060219937770455, 0.35862375823694903]"
213,"[0.9708284601905687, 0.9705053422640016, 0.9711561538344828, 0.9701007639361856, 0.9711462348172133]","[-19.647550341688465, -19.43684395793322, -19.587200679177144, -19.29643289417775, -19.34155083643344]","[0.2595385227208653, 0.2579954080592973, 0.2614602110409556, 0.25659671997224914, 0.2614110938435826]"
214,"[0.9711592162531694, 0.9712184988994985, 0.9710708861737823, 0.9711402952060703, 0.9710778171747901]","[-19.673481138728185, -19.463892380566755, -19.61288774632723, -19.326154873144112, -19.36722984300209]","[0.4183447879145169, 0.41292400467154355, 0.4252840612944002, 0.40596292846864623, 0.4250999783019678]"
215,"[0.9710868317977638, 0.9710468097866606, 0.9710769604969227, 0.9710937810984135, 0.9710789651712395]","[-19.547984020985115, -19.340807705367933, -19.485129104297894, -19.206946015074767, -19.239519033098368]","[0.2727203169590658, 0.2840606302067018, 0.26035506983266604, 0.3007255482100387, 0.2606535304714105]"
216,"[0.9698555763306593, 0.9698693434717064, 0.9698305879839112, 0.9700164892900266, 0.9698306565620617]","[-19.500603368887866, -19.291152668262583, -19.437114942979758, -19.15062971211181, -19.19156887341285]","[0.32987206367470434, 0.31942637320366446, 0.3429432293507966, 0.30580149486046254, 0.3425966758800517]"
217,"[0.9683871214943938, 0.9682939197278574, 0.9685382944642958, 0.9685321363589956, 0.968540925892703]","[-19.516315900401736, -19.30386951844717, -19.458124713104088, -19.161241933159904, -19.21241994122423]","[0.41245755244751675, 0.4005876951352279, 0.42889036196939506, 0.39128652191816043, 0.4284435751016151]"
218,"[0.9712523224692451, 0.971298368506046, 0.9714827472535937, 0.9712592055381467, 0.9714766229365214]","[-19.828754045477673, -19.626156296369917, -19.756099823418836, -19.493568704929356, -19.510802497875936]","[0.46117244338797797, 0.46254847522684933, 0.4477175349663002, 0.44470060521229404, 0.4480506500551581]"
219,"[0.9716638042626868, 0.9717441394924321, 0.9715454148968958, 0.9717348387812216, 0.9715538058787138]","[-19.679794920719814, -19.45793165536188, -19.632726881017685, -19.302734119989868, -19.386740200623283]","[0.5170518144429808, 0.5233231911886038, 0.5089578690600389, 0.5313527430651935, 0.5091775759450903]"
220,"[0.9739066840434496, 0.9737030235727658, 0.9740701861859196, 0.9733371203630252, 0.974068854185446]","[-19.431811307041812, -19.21841413763422, -19.376409061621075, -19.076293832349393, -19.13060876401424]","[0.39389703906419965, 0.38572408389923085, 0.40251342671350454, 0.37211266872735604, 0.4023327615973324]"
221,"[0.9734729850155497, 0.9734024793807441, 0.9735068295638909, 0.9731061196091827, 0.9735082466870051]","[-19.47670528550318, -19.283509653832873, -19.39613201262608, -19.167098745998413, -19.150989987032638]","[0.24176841672950372, 0.23898655684465986, 0.24616144877607268, 0.23636476022434602, 0.2460387058108428]"
222,"[0.9743882655919758, 0.9745574886548777, 0.9741173593375168, 0.9745842860824347, 0.9741239409664261]","[-19.582515648820156, -19.358873946380015, -19.537408896379464, -19.201154019888705, -19.29137412140385]","[0.4803779495072563, 0.47491844196104344, 0.48802765833278483, 0.4683220857140056, 0.4877972250465575]"
223,"[0.915376423237983, 0.9160749085707839, 0.9146398294806212, 0.9170424633737897, 0.914657588726848]","[-19.009355366219594, -18.806764304911535, -18.93903583487987, -18.67679033329391, -18.693645300665967]","[0.37076109499389537, 0.36823398102550925, 0.38502912394470845, 0.3652201644898227, 0.3846700233920615]"
224,"[0.9704283627899066, 0.9705603580970058, 0.9701357906835174, 0.9704926639399338, 0.9701461376083844]","[-19.588115899762645, -19.386287706244136, -19.520294854717267, -19.26113813433293, -19.274791051242676]","[0.4163527640784486, 0.4176960550918554, 0.4156837572612744, 0.4198559056900465, 0.4156844474395381]"
225,"[0.9690523482256979, 0.9690278036292399, 0.968800801208988, 0.9690060550260685, 0.9688089850052132]","[-19.68727613330185, -19.458667758162786, -19.649924983540984, -19.296249268062347, -19.40366545814494]","[0.43612498515032716, 0.43822234680275646, 0.4334055803406047, 0.44059967728632543, 0.4334741819889702]"
226,"[0.9703220973373471, 0.9701589913479852, 0.9703473923344791, 0.9699584183745501, 0.9703499479527345]","[-19.590153612795373, -19.385758728750567, -19.524529039890716, -19.256210209988236, -19.27898204358754]","[0.22150846772839342, 0.22336151631003492, 0.21925759359671643, 0.22504018256746353, 0.2193152310142656]"
227,"[0.9737449576615237, 0.9737979704536228, 0.9738199152997156, 0.9738440187130712, 0.9738199952591362]","[-19.679664766627987, -19.458725494069803, -19.633568561253885, -19.306907043148477, -19.387526548785896]","[0.2911083536206968, 0.2906778492902875, 0.2917038210888453, 0.2901988836250099, 0.29168818785963335]"
228,"[0.9767240982587598, 0.9763460936955646, 0.9769733185279366, 0.9756788753046685, 0.9769651606907676]","[-19.318440787369738, -19.129876494136056, -19.233204892732754, -19.020634294323603, -18.988169535984085]","[0.34069364873690716, 0.3393498304313498, 0.342275307555982, 0.3374786250373168, 0.3422337337430155]"
229,"[0.9742214916332668, 0.9739375846097409, 0.9743543567538745, 0.9737393236832268, 0.9743549144604634]","[-19.538610743093155, -19.32526943939896, -19.482664651345246, -19.182713723609883, -19.236883345462495]","[0.38828360635898707, 0.40544085001867936, 0.36834470110512607, 0.42203686243522515, 0.36884935273423763]"
230,"[0.9751067386637187, 0.9750052335940732, 0.9753821590035326, 0.9746872893969074, 0.9753711122982196]","[-19.563049221965958, -19.35484878147816, -19.500784408284304, -19.21893250935419, -19.25516833467161]","[0.41197963839782253, 0.4115447442221233, 0.41241838031090056, 0.4118540370305812, 0.412435994352473]"
231,"[0.9726683233794639, 0.9727777850875431, 0.9723795289149302, 0.9727388456645111, 0.9723836621371592]","[-19.75979213596256, -19.55234385553622, -19.69229683779577, -19.412685008519862, -19.446876784840157]","[0.4111234181615475, 0.4073521175325588, 0.4152127564233485, 0.4027125719115022, 0.41512110525843504]"
232,"[0.976146634257248, 0.9760646127447786, 0.9763781780753553, 0.9760771634946631, 0.9763747900028641]","[-19.1266184890399, -18.921464386448143, -19.057818599828117, -18.786401255608553, -18.81241292335359]","[0.370081271850321, 0.37202439757511224, 0.3679348207755015, 0.37663194988234144, 0.36787924811507755]"
233,"[0.9003238832312832, 0.9009683384415408, 0.8995758432838049, 0.9019086017204102, 0.8995954425759584]","[-19.419497998528765, -19.192479534100638, -19.379054640355193, -19.03095144746688, -19.132891282746584]","[0.26697850341572876, 0.26039991013201663, 0.27245110130598515, 0.25435061184235114, 0.27230453673906285]"
234,"[0.958452472927288, 0.9583950709363076, 0.9585350294852263, 0.9582027138634647, 0.9585344248463713]","[-19.80966597599538, -19.62488272854644, -19.722227120534832, -19.52342051095259, -19.47721654185589]","[0.3732906408460508, 0.37335950989536054, 0.3689272909050182, 0.37351332377879887, 0.36904804375541356]"
235,"[0.9632232940473628, 0.9632027472488968, 0.9630888914278829, 0.9630994184131757, 0.9630904374701688]","[-19.614102111529697, -19.398835596323682, -19.562013448929633, -19.25538900496312, -19.316112381228688]","[0.4380171575898337, 0.44164425586758377, 0.43357304293839394, 0.4464433025369444, 0.4336894832367149]"
236,"[0.9677014967354408, 0.9678109318686205, 0.9676553586865242, 0.968051344026944, 0.9676566015514727]","[-19.660830989038743, -19.44794541985059, -19.6033573604923, -19.30494898692749, -19.357632869779984]","[0.3625233910665533, 0.3644839503515835, 0.36020035810159134, 0.3671909545904666, 0.3602599149723089]"
237,"[0.9696581573367962, 0.9699380412665244, 0.9693203912817464, 0.9702178835698876, 0.9693285510312989]","[-19.56963938544628, -19.36555541761983, -19.502320483801874, -19.234958907218044, -19.256836670641363]","[0.3080876046538297, 0.3096613413000868, 0.3082339027196869, 0.31199277889494126, 0.30820129891972714]"
238,"[0.9705404019117316, 0.9704984216105754, 0.9705510177439899, 0.9704150436365824, 0.9705549409943612]","[-19.413251869611386, -19.207387096135893, -19.34816499508356, -19.07453866859194, -19.10262301887823]","[0.2681647985659939, 0.2715915291057485, 0.2639446383852123, 0.27625032107926983, 0.26405237695381395]"
239,"[0.9731504233294666, 0.9733894755466621, 0.9727624084540145, 0.9736365483321769, 0.972777269907841]","[-19.441830563496257, -19.23295286522408, -19.381234048727194, -19.097081273680875, -19.135562434734013]","[0.4664974747641712, 0.46059874980781995, 0.47406357838185437, 0.45946982191142305, 0.47387207262354336]"
240,"[0.9724349293083149, 0.9724325683652183, 0.9724121484632733, 0.9723947314106566, 0.9724137874332871]","[-19.62164296613586, -19.403872523797, -19.568965699104538, -19.253313219808206, -19.32313249494345]","[0.37819132656732424, 0.3784441538151858, 0.37384463145595137, 0.3662134499769336, 0.3739759699163927]"
241,"[0.9726741302829776, 0.9727249872967939, 0.972372245489896, 0.9725503885314838, 0.9723835411575231]","[-19.70650030963229, -19.505733841668356, -19.633032405066153, -19.377094810135084, -19.38773791413804]","[0.3616319573749356, 0.36232298057442264, 0.36239491981256244, 0.36412629428438953, 0.3623423168053962]"
242,"[0.9704264185649419, 0.9703895113953648, 0.9703638379908841, 0.9702230088847057, 0.970366799575148]","[-19.466521097375583, -19.270282174375094, -19.38946753717155, -19.14968831324576, -19.144236789827048]","[0.3122850709390843, 0.31136664398669506, 0.3132227161893783, 0.309621004121458, 0.3132022773845087]"
243,"[0.9743814589245953, 0.9744421924776839, 0.9743986839559834, 0.974493090302228, 0.9744014154048063]","[-19.64698370629888, -19.423492637226527, -19.601227507208865, -19.265490883564247, -19.355215999792037]","[0.5419093390402547, 0.522498491287546, 0.5653225931489014, 0.49826160046532286, 0.5651673681707571]"
244,"[0.9747319210465536, 0.9746910379896873, 0.9746771040147342, 0.9746329315217065, 0.9746807753236205]","[-19.488943128244994, -19.27928510567071, -19.427750239617925, -19.14071520065844, -19.182116889356944]","[0.3306495554845169, 0.32860620259214735, 0.33307682476020595, 0.32575121232015936, 0.33301265384683426]"
245,"[0.9724610206317992, 0.9723523341574589, 0.9725072328790173, 0.9721467326490553, 0.9725022994759974]","[-19.679473235335, -19.467147629729542, -19.61974609363829, -19.32317985296058, -19.374100202105282]","[0.28449532620566237, 0.27258755022909115, 0.2995743841135732, 0.26042962268003633, 0.29918147462977546]"
246,"[0.9719766936911354, 0.9717115615379055, 0.9722665176921956, 0.9715041956614846, 0.972261148576332]","[-19.50950738897224, -19.298354426017486, -19.448803078810055, -19.156395228769764, -19.203176423188054]","[0.206941388174572, 0.206828389829195, 0.20718006617457377, 0.20683229370246925, 0.2071741602800445]"
247,"[0.9724559781953331, 0.9721888072242025, 0.9727044374700881, 0.9719733135403581, 0.9726999784559508]","[-19.580179536038372, -19.377180397845144, -19.50837001933299, -19.24446773529039, -19.263045604190385]","[0.3565364981220806, 0.34995452352861234, 0.3649382606300972, 0.3413488351576768, 0.3647240306965995]"
248,"[0.972679787031969, 0.9725181408604795, 0.9728529983113846, 0.9722873614303557, 0.9728478436394525]","[-19.520771688605763, -19.311184754990872, -19.459501467416356, -19.172709396032154, -19.213869706725447]","[0.4585272951365124, 0.45542165961112646, 0.46330152522705736, 0.4510192217762036, 0.4631722747488796]"
249,"[0.9736690719463053, 0.9735622003389981, 0.9737231889080175, 0.9735466123424457, 0.973718425878272]","[-19.61235270842157, -19.40825719782333, -19.542567974434085, -19.27489530855245, -19.2971822315426]","[0.35216390615063925, 0.34036629479023917, 0.3712573425126818, 0.3314424618990533, 0.3708581297229329]"
250,"[0.9745910896748734, 0.9746627943474844, 0.9744890347980515, 0.9746052494748899, 0.9744893878799841]","[-19.642928547767344, -19.42163117353949, -19.5943081953999, -19.26626054727543, -19.348374519013998]","[0.3746860323823771, 0.36047622306866134, 0.39416107942574563, 0.34317776307987646, 0.39362274270375763]"
251,"[0.9746008486718666, 0.9745621917396307, 0.974764164787546, 0.9743826249392029, 0.9747608011698367]","[-19.61240492457472, -19.41137713074826, -19.541402346279398, -19.284796977717356, -19.29601315391885]","[0.4285635643267535, 0.4229856625668055, 0.4365216717657354, 0.4176574534206905, 0.4363305392684297]"
252,"[0.9744498716174903, 0.9745114361203275, 0.9744542551017297, 0.9745605388057416, 0.9744549059353459]","[-19.479636810494135, -19.2636042022999, -19.424804487833935, -19.115251134831645, -19.179028221631448]","[0.1823502825727009, 0.1831398698159689, 0.1816071885910888, 0.18442136157528324, 0.1816241871381142]"
253,"[0.9754494893618436, 0.9751906506272, 0.9757463547515915, 0.9749230649232536, 0.9757410510794917]","[-19.50075767367297, -19.282561876853897, -19.448612925587604, -19.131474431704248, -19.202765725762195]","[0.38819586023655545, 0.38577442505276166, 0.39146759184161384, 0.38279760110068056, 0.3913683476897668]"
254,"[0.9735485138611228, 0.9735067491692322, 0.9736245716590963, 0.9734023889946299, 0.973626404749834]","[-19.644313929235313, -19.436781776865168, -19.57974590537054, -19.300113459190097, -19.334211240323675]","[0.39897982539824267, 0.39858282275920354, 0.3995512326939047, 0.39861355700863355, 0.3995259852266014]"
255,"[0.9739943679250934, 0.973962490753684, 0.9739687615978997, 0.9738121871141892, 0.9739724180558459]","[-19.517794992525488, -19.305026415520715, -19.462096467654863, -19.164238010298305, -19.216297061796716]","[0.38322028827374455, 0.3791317196167805, 0.38660968404877677, 0.3727451547480481, 0.38652143728962496]"
256,"[0.976284287504838, 0.9765848085348042, 0.9757131108520859, 0.9769461462738623, 0.9757338332612211]","[-19.527465016671613, -19.286906103593886, -19.501517115176405, -19.10590664891046, -19.255011833090368]","[0.38193868774235623, 0.37516623219313316, 0.39053999457876987, 0.36709622720742957, 0.39030641719475123]"
257,"[0.975881104003596, 0.9757554972976777, 0.9760570269528277, 0.9754877314017107, 0.9760526861080342]","[-19.601787336526076, -19.383936636424203, -19.54965947368262, -19.233751501732435, -19.3038044773971]","[0.3534829533338679, 0.35338832963501293, 0.3528155260615511, 0.3528076198976136, 0.3528438914137911]"
258,"[0.9736611589512653, 0.9735618197403303, 0.9738692139596512, 0.9733673207145624, 0.9738612478079013]","[-19.591627939081338, -19.392872897148145, -19.51646548748687, -19.26768403802047, -19.271203880194417]","[0.31127189218390916, 0.305574388438235, 0.31840790225552457, 0.298305833687363, 0.3182193265361746]"
259,"[0.9761463018514269, 0.9761800694992742, 0.9760680481194933, 0.9762486999027202, 0.9760698962262588]","[-19.596666232202384, -19.378569795574254, -19.544846730093077, -19.228072634695216, -19.2989833073748]","[0.4059183147147719, 0.4093943922999427, 0.40303527831625785, 0.42400242975168434, 0.4031021118473933]"
260,"[0.9759265495315231, 0.9757956632974449, 0.9760525215494331, 0.975426025097978, 0.9760503968763502]","[-19.626424763555946, -19.414288201220245, -19.566122447779634, -19.27020321917013, -19.320496805797905]","[0.3697791836784121, 0.37619518450166295, 0.36265213640558136, 0.38849626440626644, 0.36283004754110393]"
261,"[0.9746830926492565, 0.9745929072601532, 0.9748414724179205, 0.9745053432588932, 0.9748354290347283]","[-19.553982793071572, -19.34102416371513, -19.496379655220704, -19.19769409296368, -19.250659752839972]","[0.3459935543966992, 0.3391587031754389, 0.35412762274410825, 0.33018817394674904, 0.3539394914075202]"
262,"[0.973485933148392, 0.9731873555290486, 0.9737463228879738, 0.9729584151434308, 0.9737391878954885]","[-19.679221514926798, -19.464138007519797, -19.623492131029693, -19.317290762040273, -19.377732948871344]","[0.34146877520817365, 0.3274349158006182, 0.35884610645201437, 0.30939732675508946, 0.3584208081050868]"
263,"[0.9767826791522878, 0.9768973566248979, 0.9765886896070182, 0.9770700787513318, 0.9765950133558282]","[-19.517413900759937, -19.30723623696318, -19.455969735107033, -19.16702477932173, -19.210355788965575]","[0.38754851761040326, 0.37724545610630894, 0.39989226318619303, 0.36297744945877175, 0.39957226217543634]"
264,"[0.9733585258328008, 0.9734204391294473, 0.9733190208669024, 0.973391215313678, 0.9733203369484484]","[-19.63124296526661, -19.410906840671213, -19.583693405469823, -19.25911511995389, -19.337697761861023]","[0.4011077313547946, 0.39862581608602465, 0.4042722898014506, 0.39542512409661507, 0.40417464257386837]"
265,"[0.975655293397747, 0.9756196002673705, 0.9756028554374894, 0.9755748935556465, 0.9756035223760989]","[-19.58564886891388, -19.376339113509545, -19.523467776181874, -19.237601543389026, -19.277868475078467]","[0.2233166001907461, 0.21848481800262962, 0.23092624275514625, 0.21517276941139207, 0.23065547308733025]"
266,"[0.974360428409708, 0.9742456221161505, 0.9743928681481562, 0.9740841192114902, 0.9743873585156264]","[-19.57157416808937, -19.359273979474626, -19.5138134176719, -19.217493213684218, -19.26808725331261]","[0.4540795551635361, 0.45698564291802546, 0.449755842393332, 0.46214725069313, 0.44986744590078437]"
267,"[0.975679383060256, 0.9755149762232408, 0.9758302883157, 0.9751071920030143, 0.9758241220826016]","[-19.420579683420033, -19.204321273323693, -19.368275497610128, -19.058063244199747, -19.12239851863322]","[0.3172818352672335, 0.3132620149071842, 0.3249619818365833, 0.30903634805837077, 0.32475923942065327]"
268,"[0.9762329041389637, 0.9761917276868274, 0.9762860751387994, 0.9759732725879424, 0.9762863702574551]","[-19.743105002898428, -19.53126327197218, -19.682163381849655, -19.387244530894467, -19.436557534629483]","[0.42410029591397375, 0.42944723004258123, 0.41845760766646173, 0.43723492217384113, 0.4186000416167341]"
269,"[0.9749238418416792, 0.9749442597643733, 0.9748057748739375, 0.9750656663892446, 0.9748085204694339]","[-19.671023528447773, -19.461811682837897, -19.608492764916736, -19.322955282872144, -19.36290689396957]","[0.3700324252399937, 0.377381703683297, 0.3616167518869856, 0.3916913532506944, 0.3618369649486243]"
270,"[0.9743727285064416, 0.9744577452923078, 0.9741291271928469, 0.9744629421025268, 0.9741377930413465]","[-19.688287983893616, -19.47579004612891, -19.629983693170423, -19.33290938233059, -19.38428416882234]","[0.4603080365419251, 0.4583830230345857, 0.4608262636528859, 0.45775705035402886, 0.4608073995266144]"
271,"[0.9746910688552821, 0.9746013390639338, 0.9747218045498093, 0.9745082896849918, 0.9747241237368846]","[-19.33688301512951, -19.12465024919548, -19.280153537850214, -18.984154597146944, -19.034383414065566]","[0.315365760328185, 0.31383769097302117, 0.3176240787618007, 0.31231632850151697, 0.31755861066562513]"
272,"[0.9773793829217812, 0.9775013911465252, 0.9769299145830074, 0.9775079882456208, 0.9769439366140527]","[-19.611354528374488, -19.397306119708407, -19.555127675090905, -19.252615149301217, -19.30937175955349]","[0.26760587812694436, 0.27252369621700223, 0.2617292203695001, 0.27909247531710785, 0.26188116267191525]"
273,"[0.9744453080386077, 0.9743671510716665, 0.9744661644921224, 0.9742496091245832, 0.9744707100370942]","[-19.685708703099586, -19.4612466906157, -19.643160441668627, -19.30407166341869, -19.397037643170194]","[0.3679537744515634, 0.3637755133480838, 0.37635553929363463, 0.3608404962411302, 0.3761024516574086]"
274,"[0.9752959067249238, 0.97538265583906, 0.975090938908975, 0.9755554678541671, 0.9750980401372484]","[-19.592893535942427, -19.377038638562667, -19.53881671470836, -19.229951640792535, -19.29300600719924]","[0.17925668005884574, 0.1784287944900562, 0.18062765981352358, 0.17734427598629415, 0.18059100046824333]"
275,"[0.9738732095284183, 0.9739172351726689, 0.9737381301459488, 0.9740090529953994, 0.9737395644766295]","[-19.724239428999713, -19.52017306790754, -19.654852116773856, -19.387330832641393, -19.40945061313587]","[0.2860064393233306, 0.2835266131856863, 0.2890469802682137, 0.28024544065546897, 0.28896562144468146]"
276,"[0.9271338949342007, 0.9281307771792894, 0.9259297913488779, 0.9296482534384467, 0.9259603343542334]","[-19.261834113155842, -19.051467960652403, -19.192876655679243, -18.902629201312173, -18.9475663267009]","[0.2778128679033731, 0.28038575707032837, 0.2800202759619404, 0.28464743975577994, 0.27992272043962385]"
277,"[0.9717278807060198, 0.9713631848615695, 0.9720206537447902, 0.9710574489530854, 0.9720136560187926]","[-19.52752018771689, -19.330250126511203, -19.45284565149442, -19.209592172132457, -19.207538302879467]","[0.3281547870408695, 0.3258470804223488, 0.3308043829211951, 0.322675574246609, 0.3307408279029675]"
278,"[0.9703840986064854, 0.9704648878254556, 0.9702110343809088, 0.9704437013413536, 0.9702207585372625]","[-19.77158117512476, -19.566163236241543, -19.705028621926004, -19.432884638825016, -19.45953664255342]","[0.2870606498785244, 0.28545878321634605, 0.2890098834038787, 0.2880042505979152, 0.2889610438971608]"
