epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
133,"[5.62796935e-10 6.56793452e-10 6.35188830e-10 6.95490908e-10
 8.10868722e-10]",[0.02624006 0.02670926 0.02586753 0.0275663  0.02587918],[3.4637923  3.64243574 3.62920697 3.68752083 3.93989857],[0.52089594 0.52032456 0.52164931 0.52294606 0.52165495],[0.08315636 0.08469284 0.08195095 0.08767865 0.08197488],[0.07926415 0.0804125  0.07841137 0.08271395 0.07842088],[2.37570089 2.39741516 2.35660071 2.434303   2.35699575]
134,"[4.16567023e-10 4.86291510e-10 4.70141145e-10 5.15397482e-10
 6.00170543e-10]",[0.03155933 0.03196002 0.03125315 0.0327005  0.03126627],[2.85557029 2.99770495 2.99552128 3.03741788 3.24469641],[0.52077987 0.51998157 0.5213162  0.5186776  0.52132357],[0.10375831 0.105329   0.10253087 0.10839405 0.1025482 ],[0.09983924 0.10125818 0.09860205 0.10398315 0.0986274 ],[2.4931304  2.50288945 2.48514419 2.52039663 2.48530123]
135,"[2.45323638e-10 2.86401502e-10 2.77351546e-10 3.04280188e-10
 3.54035259e-10]",[0.04184064 0.04219198 0.04164822 0.04291101 0.04166699],[2.2401684  2.35767313 2.33760161 2.39657392 2.52863064],[0.52240597 0.52431063 0.52377564 0.52167531 0.52326733],[0.14797186 0.14946101 0.1468661  0.15230228 0.14689658],[0.13742158 0.13801009 0.13741737 0.13968438 0.13740763],[2.61359601 2.62124946 2.60746782 2.63504653 2.60758211]
136,"[2.08106225e-10 2.43951290e-10 2.34505667e-10 2.61166942e-10
 2.99363442e-10]",[0.04611254 0.0464795  0.04593116 0.04723942 0.04595398],[2.11021896 2.21433442 2.20770649 2.24411267 2.38586384],[0.52532558 0.52356788 0.52438026 0.52098353 0.52438706],[0.1681656  0.16991242 0.16697036 0.17327945 0.1669975 ],[0.15432483 0.15554225 0.15357724 0.15786543 0.15358101],[2.61614368 2.62128976 2.61281522 2.63146721 2.61285659]
137,"[1.09961744e-10 1.29028897e-10 1.24227237e-10 1.38981274e-10
 1.58567245e-10]",[0.06816901 0.06846934 0.06805414 0.06902079 0.06811478],[1.47578717 1.55158038 1.53518041 1.58535132 1.65114344],[0.52983832 0.52980654 0.52983344 0.52879666 0.53009572],[0.27963597 0.28049265 0.2788455  0.28289882 0.27888862],[0.23050783 0.23055623 0.23045636 0.2311006  0.23047153],[2.98291733 2.98952523 2.97344293 2.9965874  2.97370559]
138,"[1.17881201e-10 1.37763072e-10 1.33158957e-10 1.46642159e-10
 1.69979131e-10]",[0.05627465 0.05676342 0.05592689 0.05759888 0.05597945],[1.61504368 1.70334725 1.68971294 1.73644963 1.83394997],[0.52271297 0.52242474 0.52122698 0.52372426 0.52123672],[0.21887923 0.2212606  0.21699006 0.22572195 0.21703471],[0.19261076 0.1942919  0.19106472 0.19773722 0.19110558],[2.76950951 2.78354407 2.75485382 2.80489631 2.7552011 ]
139,"[1.00729975e-10 1.18341205e-10 1.13424599e-10 1.27377816e-10
 1.44793518e-10]",[0.05973907 0.05992279 0.05983445 0.06041801 0.0598864 ],[1.50355935 1.59154725 1.56932103 1.63190975 1.70422528],[0.52569692 0.52558415 0.52696442 0.52682788 0.52696813],[0.23733775 0.23798612 0.23773241 0.24047938 0.23770824],[0.20818304 0.20851833 0.208875   0.21067536 0.20885212],[2.78082351 2.78486164 2.77851647 2.79337233 2.77853903]
140,"[8.53352510e-11 9.96252111e-11 9.68974552e-11 1.06458204e-10
 1.23667638e-10]",[0.06429234 0.0647421  0.06400131 0.06546381 0.06407921],[1.41377579 1.49495815 1.47843528 1.53138452 1.60609145],[0.53086802 0.5326189  0.53042358 0.53216543 0.53042028],[0.25823884 0.26031597 0.25653624 0.26417302 0.25652715],[0.22148245 0.22247212 0.22099427 0.22444081 0.2209816 ],[2.67441692 2.68344916 2.66527977 2.69750879 2.66549851]
141,"[7.13316886e-10 8.58542716e-10 7.77044779e-10 9.49500511e-10
 9.92842375e-10]",[0.03307944 0.03315563 0.03320788 0.03350457 0.03320653],[3.27949782 3.45567666 3.34446072 3.55051475 3.55904548],[0.52474331 0.52447962 0.52467126 0.52574948 0.52491285],[0.10697653 0.10700459 0.1077455  0.10819363 0.10772469],[0.08626861 0.08595236 0.08735323 0.08633748 0.08731593],[2.46870065 2.46248793 2.48202296 2.46119548 2.48160841]
142,"[1.06339898e-10 1.24598845e-10 1.19839881e-10 1.33225661e-10
 1.52984183e-10]",[0.05825351 0.05875126 0.05788932 0.05957428 0.05794967],[1.57948491 1.66698824 1.65420644 1.70231823 1.79687897],[0.52966693 0.52913935 0.52887067 0.53018683 0.52859851],[0.22957805 0.23212536 0.22765924 0.23620168 0.22768715],[0.2046481  0.20663397 0.20316112 0.21009132 0.20319116],[2.9336067  2.94370116 2.92204222 2.95778043 2.92233977]
143,"[7.49970677e-11 8.91422480e-11 8.34065495e-11 9.76246572e-11
 1.06504080e-10]",[0.0728877  0.07329173 0.07268991 0.07393676 0.07278781],[1.25639893 1.33116152 1.30672562 1.37111002 1.41537269],[0.52384563 0.525143   0.52143103 0.52521798 0.52143029],[0.30526343 0.30686556 0.30440226 0.30957171 0.30441053],[0.25619565 0.25687113 0.25654604 0.25841103 0.25652486],[2.92325738 2.9312256  2.91510112 2.94337727 2.91529001]
144,"[6.75290666e-11 8.00947491e-11 7.52684540e-11 8.74344010e-11
 9.61092877e-11]",[0.07471796 0.0750763  0.07459419 0.07565526 0.07470295],[1.24698579 1.32257425 1.29602328 1.36178524 1.40553996],[0.52894273 0.52968947 0.52865475 0.53054011 0.52842639],[0.31742138 0.31825572 0.31652316 0.32072444 0.3165487 ],[0.27414428 0.274614   0.2742995  0.27612582 0.27428432],[2.90870844 2.91525863 2.90286506 2.92627888 2.90298424]
145,"[6.68796281e-11 7.97440320e-11 7.43032170e-11 8.79943924e-11
 9.48796342e-11]",[0.07682506 0.07700302 0.07683612 0.07722981 0.0769471 ],[1.20009768 1.27194677 1.24863327 1.31216632 1.35234144],[0.5279623  0.5266359  0.52922027 0.52680166 0.529472  ],[0.32718796 0.32743499 0.32665348 0.32847779 0.32668932],[0.27755725 0.2776588  0.27711242 0.27786991 0.27711564],[2.9011275  2.91135851 2.88902884 2.92490494 2.88933285]
146,"[6.53501110e-11 7.66547681e-11 7.39646389e-11 8.26826953e-11
 9.44041037e-11]",[0.08097546 0.0814241  0.08071148 0.08205245 0.08083585],[1.15113241 1.21388    1.20073475 1.2445031  1.29700494],[0.52638505 0.52544977 0.52715267 0.52693164 0.52716307],[0.34492883 0.34728326 0.34239555 0.35112195 0.34239744],[0.28274179 0.2857954  0.27931822 0.29001394 0.2793939 ],[2.95097275 2.95922839 2.94174153 2.97084448 2.94197168]
147,"[6.89923756e-11 8.17320375e-11 7.70119550e-11 8.90822817e-11
 9.83308455e-11]",[0.07453767 0.07516155 0.07409536 0.07609519 0.07420948],[1.25222669 1.32407281 1.30616916 1.35869823 1.41609039],[0.52969212 0.53092673 0.52969496 0.52962894 0.52994219],[0.3148847  0.31739822 0.31306874 0.32170427 0.31312078],[0.26761674 0.26858499 0.26727713 0.27084087 0.2672843 ],[2.87289788 2.88602854 2.8593787  2.90597036 2.85969711]
148,"[7.03671209e-11 8.19325714e-11 8.03054303e-11 8.74596406e-11
 1.02475997e-10]",[0.07289709 0.07377292 0.0720973  0.07498038 0.07221401],[1.27775501 1.34452738 1.34185583 1.37089004 1.45514214],[0.53118291 0.53092866 0.53135503 0.53007178 0.53136536],[0.3051464  0.30902004 0.30117005 0.31497432 0.30120323],[0.26069075 0.26407852 0.25681825 0.26979865 0.25690533],[2.76110132 2.78324492 2.73638613 2.81447741 2.73698993]
149,"[5.91836339e-11 6.96141101e-11 6.67980711e-11 7.54111337e-11
 8.52621599e-11]",[0.08239072 0.08300662 0.08198306 0.08388813 0.08212485],[1.16827757 1.23104318 1.22179924 1.25953267 1.32201255],[0.52997478 0.53229871 0.52980271 0.53172383 0.52978738],[0.35656894 0.35905549 0.35448982 0.36285529 0.35452167],[0.30775013 0.30912697 0.30723264 0.31121356 0.3072182 ],[3.02750221 3.03699102 3.01750424 3.05102242 3.01774145]
150,"[7.66979891e-11 9.10358505e-11 8.54476796e-11 9.95239052e-11
 1.09106886e-10]",[0.08559713 0.08634905 0.08500714 0.08744693 0.08512851],[1.18419074 1.24352623 1.23006345 1.2724455  1.31953998],[0.52431413 0.52423693 0.52311981 0.52709098 0.52311588],[0.36811198 0.36998909 0.36508192 0.37328719 0.3651197 ],[0.30456569 0.30593008 0.30311494 0.30769421 0.30315303],[3.06649669 3.07001494 3.06402088 3.07673144 3.06405861]
151,"[4.98603497e-11 5.94634719e-11 5.53458728e-11 6.55809202e-11
 7.06748649e-11]",[0.08650122 0.08667805 0.08656159 0.08682207 0.08672916],[1.10889497 1.17898626 1.14989113 1.2200711  1.24664856],[0.53342503 0.53294897 0.53443844 0.53540296 0.53444736],[0.37231099 0.37208754 0.37224954 0.37306533 0.37225965],[0.30430635 0.30472628 0.30482053 0.30645692 0.30478819],[3.14062308 3.14482896 3.13434362 3.14894542 3.1345227 ]
152,"[7.02741422e-11 8.32567636e-11 7.86069957e-11 9.10024098e-11
 1.00359246e-10]",[0.08068487 0.08155329 0.07988325 0.08270362 0.08001355],[1.17531843 1.23275809 1.23172934 1.25621426 1.32889878],[0.52838243 0.52860057 0.5298081  0.52961055 0.52981532],[0.33671279 0.33964529 0.33348405 0.34353584 0.33350618],[0.27222642 0.27350194 0.27119053 0.27541721 0.27122867],[2.96276754 2.96907731 2.954693   2.97687577 2.95491325]
153,"[6.13888167e-11 7.32850708e-11 6.81129317e-11 8.10032761e-11
 8.69779101e-11]",[0.07825856 0.0784814  0.07825831 0.07879092 0.07838241],[1.21372388 1.29145054 1.25800903 1.33752883 1.3642905 ],[0.53133938 0.53206069 0.53310657 0.53285213 0.53284684],[0.33266548 0.33324137 0.33249618 0.33447737 0.3325799 ],[0.27726892 0.27715635 0.27804415 0.27785102 0.27801782],[3.03809353 3.04432885 3.02969497 3.05142992 3.02992652]
154,"[7.18132631e-11 8.52246927e-11 7.99721083e-11 9.30828238e-11
 1.02117207e-10]",[0.08351376 0.08410062 0.08312619 0.08497935 0.08324721],[1.19814278 1.26109344 1.24583318 1.29198607 1.34068624],[0.52608933 0.52573346 0.52661509 0.52649952 0.52661205],[0.35936481 0.36151489 0.35748093 0.3647559  0.35757343],[0.30314568 0.30402518 0.30252778 0.30610405 0.30253213],[2.97370407 2.98310906 2.96504894 2.9987115  2.96523555]
155,"[5.23761586e-11 6.08408036e-11 6.02052786e-11 6.51263136e-11
 7.68085604e-11]",[0.0864397  0.08716528 0.08574857 0.08791459 0.08592094],[1.06519374 1.12473871 1.11486024 1.15785379 1.20643401],[0.5251828  0.52650499 0.5262346  0.52830298 0.52649997],[0.3754378  0.3783535  0.37184196 0.38134118 0.37182879],[0.31798312 0.32031706 0.31561706 0.32333758 0.31567519],[3.07350574 3.09022093 3.05203215 3.11007032 3.05258994]
156,"[6.44933009e-11 7.62401724e-11 7.22570647e-11 8.29871253e-11
 9.22485056e-11]",[0.08066067 0.08134149 0.08012605 0.0822774  0.08025875],[1.17915233 1.2435605  1.23000884 1.27371225 1.32996584],[0.52873335 0.52932118 0.52828865 0.52800286 0.52803481],[0.34668682 0.34874852 0.34384344 0.35311168 0.34399934],[0.29673626 0.29779859 0.29547042 0.3003956  0.2955102 ],[3.01947108 3.02232085 3.01620374 3.02633714 3.01627927]
157,"[6.83168559e-11 8.06148129e-11 7.67930985e-11 8.76665909e-11
 9.80308095e-11]",[0.08177445 0.08209625 0.08159193 0.08247815 0.08171165],[1.15193489 1.21825325 1.19558348 1.25572682 1.28948843],[0.52426832 0.52506842 0.52506968 0.52664115 0.52506309],[0.35146401 0.35234474 0.35026503 0.35470121 0.35034882],[0.29654077 0.29789443 0.29561619 0.29982183 0.2956371 ],[2.99272752 2.99665848 2.98785177 3.0017088  2.98797978]
158,"[5.21611922e-11 6.07780498e-11 5.93987656e-11 6.48289692e-11
 7.58028675e-11]",[0.08054678 0.08141224 0.07988721 0.08264754 0.08004752],[1.17767454 1.24270614 1.23557598 1.27066616 1.34257931],[0.53946492 0.53962526 0.53799076 0.53987844 0.5382566 ],[0.34655043 0.35020006 0.34296312 0.35550997 0.34310997],[0.29181623 0.29480026 0.28891255 0.29890351 0.28896544],[3.06360511 3.07503985 3.0511825  3.09159249 3.05147764]
159,"[8.49297722e-11 1.02859748e-10 9.25862956e-11 1.15812719e-10
 1.18282601e-10]",[0.08227707 0.08287423 0.08184129 0.08374837 0.08194667],[1.1984284  1.2610148  1.24251911 1.29549684 1.33290073],[0.5273524  0.52541432 0.52633874 0.52591327 0.52634247],[0.34594879 0.34727975 0.34470349 0.34831814 0.34460349],[0.27602298 0.27530989 0.27716778 0.27497048 0.27713118],[2.98075561 2.97991155 2.98343498 2.980764   2.98334444]
160,"[7.51981538e-11 8.89418145e-11 8.45668669e-11 9.74195389e-11
 1.07949075e-10]",[0.09094656 0.09133438 0.09061624 0.09170799 0.09074183],[1.10692702 1.16367235 1.14480456 1.195948   1.22385881],[0.52623705 0.52575988 0.52435219 0.52511901 0.52434463],[0.38490038 0.38479031 0.38433631 0.38632437 0.38419345],[0.30602384 0.3058909  0.30614419 0.305572   0.30610719],[2.99509399 2.99460897 2.99458582 2.99270066 2.99461931]
161,"[6.45597746e-11 7.69720841e-11 7.14776342e-11 8.45546851e-11
 9.12838911e-11]",[0.07979281 0.08051022 0.07921699 0.0815058  0.07935109],[1.17561587 1.24448699 1.22106922 1.27965275 1.32165025],[0.52710864 0.52625762 0.52838259 0.52782475 0.52839504],[0.34072024 0.34327023 0.33811375 0.34712108 0.33814455],[0.2815186  0.28322952 0.28042758 0.28623211 0.28042069],[3.02605448 3.03309723 3.01804975 3.04294818 3.01825528]
162,"[7.17623422e-11 8.58061632e-11 7.94227408e-11 9.49726496e-11
 1.01427041e-10]",[0.08509919 0.08590315 0.0844136  0.08700182 0.08454497],[1.15227384 1.21164216 1.19854649 1.24088974 1.28883978],[0.52583685 0.52534353 0.52498417 0.5268325  0.52501716],[0.36471491 0.36686806 0.36236759 0.37023079 0.36239681],[0.30240469 0.30155714 0.30311936 0.30199949 0.3030959 ],[3.01420976 3.02063117 3.00603316 3.02848481 3.0062452 ]
163,"[8.45458231e-11 9.88527688e-11 9.58644551e-11 1.05895448e-10
 1.22353070e-10]",[0.08451509 0.08508781 0.08405149 0.08587685 0.08415783],[1.16461603 1.22210729 1.20821871 1.25171681 1.29277822],[0.52379903 0.52359264 0.52332718 0.52694726 0.52332004],[0.3558293  0.35784481 0.35452277 0.36016558 0.35452827],[0.27501182 0.27500418 0.27513222 0.27534337 0.2751225 ],[2.9366773  2.93986285 2.93412095 2.94586548 2.93416666]
164,"[4.83591516e-11 5.77297122e-11 5.36333591e-11 6.37733320e-11
 6.84889762e-11]",[0.07877771 0.07869588 0.07910031 0.07847045 0.07925227],[1.09764167 1.17600711 1.13613679 1.22714624 1.23848003],[0.53003079 0.52881632 0.53101307 0.52952557 0.53101039],[0.34066281 0.33985337 0.34191613 0.33810949 0.34185478],[0.30104185 0.30038935 0.30135852 0.29872346 0.30133721],[2.98386738 2.98026023 2.98699109 2.97401394 2.98693753]
165,"[7.25775937e-11 8.59968835e-11 8.11646873e-11 9.40077824e-11
 1.03624964e-10]",[0.08572283 0.0858248  0.0858146  0.08593588 0.08592668],[1.10578392 1.16834297 1.14337031 1.20618195 1.22777215],[0.52642457 0.52610776 0.52668193 0.52403533 0.52615673],[0.35842009 0.35804664 0.3591616  0.35968084 0.35906921],[0.28676539 0.28700403 0.28674631 0.28844979 0.28675138],[2.95251016 2.95448377 2.95121088 2.95837278 2.95122721]
166,"[7.21120769e-11 8.68604934e-11 7.89566929e-11 9.68495085e-11
 1.00863092e-10]",[0.08111874 0.08170005 0.08076232 0.0825964  0.08088036],[1.20418563 1.2700479  1.24961088 1.30102887 1.34756068],[0.52557106 0.52604007 0.52697692 0.52462191 0.52696399],[0.346476   0.34815027 0.34546766 0.35020678 0.34547156],[0.29347436 0.29308335 0.29444845 0.29278652 0.29439271],[2.96708855 2.97088292 2.96287165 2.97584715 2.96297806]
167,"[6.64135278e-11 7.91109932e-11 7.35600102e-11 8.67296498e-11
 9.39439678e-11]",[0.07855234 0.07907122 0.07821338 0.07981453 0.07833618],[1.16531603 1.23282014 1.21173866 1.26688656 1.31146958],[0.52812029 0.52681764 0.52862923 0.52689575 0.5286065 ],[0.33204069 0.33327687 0.33074765 0.33578047 0.33064052],[0.27201349 0.2721904  0.27276662 0.2732885  0.27275065],[2.98931395 2.99726156 2.98040059 3.00855404 2.98062235]
168,"[7.55811117e-11 8.94826582e-11 8.43726896e-11 9.73701377e-11
 1.07729121e-10]",[0.07306833 0.0736239  0.07274032 0.07453922 0.07284016],[1.28988752 1.36327023 1.34385135 1.39850077 1.45505849],[0.52651678 0.52712602 0.52836121 0.5258287  0.5283742 ],[0.3080812  0.31050918 0.30614058 0.31488063 0.30619186],[0.25995173 0.26147039 0.25888599 0.26425288 0.25890014],[2.91057501 2.92062488 2.90107242 2.93694041 2.90128434]
169,"[6.69022156e-11 7.90967833e-11 7.49494561e-11 8.61147205e-11
 9.56871666e-11]",[0.08037236 0.08073072 0.08020499 0.08123397 0.08032401],[1.17178289 1.239247   1.21749869 1.27498992 1.31524519],[0.52878821 0.52874874 0.52800217 0.52916825 0.52775835],[0.33798722 0.33927041 0.33630481 0.34191655 0.33631983],[0.2728687  0.27537999 0.27112509 0.27947104 0.27119677],[2.95395556 2.96152214 2.94656449 2.97358308 2.94672498]
170,"[5.94319758e-11 6.94062273e-11 6.75212502e-11 7.42872978e-11
 8.61732643e-11]",[0.08364199 0.08386532 0.08364149 0.0841521  0.08377537],[1.10895904 1.17462197 1.15142224 1.21105804 1.24437596],[0.52725997 0.52721852 0.52638661 0.52642525 0.52667386],[0.35943564 0.36006036 0.35926281 0.36177667 0.35929438],[0.29930546 0.30066909 0.29851342 0.30292698 0.29856144],[3.00823704 3.01478569 3.00111344 3.0245076  3.00128945]
171,"[6.14258408e-11 7.23985065e-11 6.91695151e-11 7.86483444e-11
 8.82946707e-11]",[0.08129417 0.08222238 0.08045178 0.08344867 0.08059827],[1.14442267 1.20522916 1.19820568 1.2331107  1.29661225],[0.52839124 0.52838145 0.52961326 0.52826877 0.52938679],[0.34664818 0.34997505 0.34284165 0.35534574 0.34290435],[0.29189225 0.2932793  0.28995255 0.29590496 0.29000781],[3.06660668 3.07352024 3.0574123  3.08175174 3.05765447]
172,"[5.79738881e-11 6.86086020e-11 6.48584133e-11 7.47749584e-11
 8.28069617e-11]",[0.07452051 0.07461935 0.07473279 0.07484857 0.07485078],[1.20093442 1.28028099 1.24720836 1.32623455 1.35744237],[0.53103869 0.53194517 0.52900088 0.53308652 0.52926683],[0.31474741 0.31484078 0.31560985 0.31543742 0.31560666],[0.26015584 0.26048415 0.26077009 0.26148586 0.26076248],[2.9360254  2.94478034 2.92798235 2.95934115 2.92816221]
173,"[5.02634270e-11 5.96929206e-11 5.59996974e-11 6.53663001e-11
 7.15041579e-11]",[0.08206259 0.08247022 0.08184645 0.08294445 0.08200954],[1.08743998 1.1564476  1.1305828  1.19519456 1.22893136],[0.52895169 0.52929515 0.52878547 0.5300505  0.52854251],[0.35418911 0.35469369 0.35292368 0.35544731 0.35290577],[0.30392719 0.30407924 0.30380795 0.30438512 0.30380452],[3.00728726 3.01610096 2.99669656 3.02766249 2.99696022]
174,"[6.01462355e-11 7.11657425e-11 6.73862850e-11 7.76600425e-11
 8.60300188e-11]",[0.08459064 0.08551255 0.08376091 0.08671824 0.08391613],[1.15083893 1.21215505 1.20237163 1.24155384 1.29913718],[0.53302023 0.5324809  0.53503583 0.53318984 0.53478275],[0.35026477 0.35349225 0.34740363 0.35853844 0.34742498],[0.28461286 0.28693377 0.28214103 0.29036861 0.28221378],[3.07772055 3.08369621 3.07084594 3.0920179  3.07101377]
175,"[6.28104311e-11 7.40078354e-11 7.05045878e-11 8.00031791e-11
 9.00104129e-11]",[0.07372538 0.07419931 0.07345627 0.07490934 0.07357424],[1.20498847 1.27769447 1.25733685 1.31466567 1.36676338],[0.5282938  0.53067671 0.52870983 0.53197928 0.5287319 ],[0.31240805 0.3143033  0.31092153 0.31786996 0.31089278],[0.27450912 0.27597324 0.27308687 0.2794228  0.27308337],[2.97547131 2.98443944 2.9656894  2.99744877 2.96592456]
176,"[6.23711210e-11 7.36950438e-11 6.99609116e-11 8.02253967e-11
 8.93142219e-11]",[0.07412745 0.07478068 0.07361631 0.07568199 0.07374246],[1.24799788 1.32225305 1.3029175  1.35869106 1.41640621],[0.53268157 0.53476018 0.53290727 0.53676912 0.53241534],[0.31557822 0.31831392 0.31270244 0.32261881 0.31277366],[0.28017378 0.28211769 0.27792474 0.28529686 0.27799926],[2.96346162 2.97874901 2.94518443 2.99876914 2.94565233]
177,"[5.41218509e-11 6.38274507e-11 6.08531056e-11 6.93210640e-11
 7.76828755e-11]",[0.08092081 0.08117489 0.08093596 0.08154295 0.08107799],[1.12927903 1.19891521 1.17541954 1.23758843 1.27583395],[0.53233267 0.53208602 0.53158423 0.53287386 0.53158757],[0.34816589 0.34882737 0.34793162 0.35106637 0.3478956 ],[0.29990256 0.30127025 0.29915985 0.30354626 0.29915283],[3.00695318 3.01305508 3.00105364 3.02279696 3.00117853]
178,"[8.88567806e-11 1.04301879e-10 1.00654301e-10 1.12858372e-10
 1.28463548e-10]",[0.08487144 0.08518906 0.08453277 0.08541739 0.08463411],[1.16018455 1.21861054 1.2014158  1.25318898 1.28328114],[0.51873543 0.52016298 0.51929666 0.52021003 0.51925351],[0.36595689 0.36760232 0.36401783 0.36869297 0.36406599],[0.31598839 0.31679635 0.31491513 0.31715918 0.3149469 ],[2.9280194  2.931611   2.9249563  2.93812463 2.92502206]
179,"[5.61736578e-11 6.63099078e-11 6.30349575e-11 7.20297538e-11
 8.04730198e-11]",[0.07456101 0.07519457 0.07414848 0.07613313 0.0742842 ],[1.19093492 1.26346266 1.24508132 1.29981586 1.3562944 ],[0.53181614 0.53226239 0.53184589 0.53327898 0.53184481],[0.31752624 0.32048439 0.31493805 0.32530584 0.31500557],[0.27686183 0.27951851 0.27435405 0.28341292 0.27441734],[2.93219299 2.94363689 2.92109946 2.96184045 2.92134126]
180,"[8.47217892e-10 1.05348968e-09 8.87522205e-10 1.21711190e-09
 1.13514415e-09]",[0.03597912 0.03534449 0.03689493 0.0346577  0.03687385],[3.61365365 3.83062503 3.61263336 3.9956084  3.80621814],[0.53064876 0.53067959 0.5299803  0.5329404  0.52999177],[0.10756752 0.10496473 0.11103083 0.10238717 0.11094238],[0.07144922 0.06910953 0.07460827 0.06644662 0.07452348],[2.30201837 2.2760715  2.33659834 2.24560883 2.33566319]
181,"[1.11787650e-09 1.39536314e-09 1.17220216e-09 1.62970312e-09
 1.49909021e-09]",[0.13220654 0.12924305 0.13544128 0.1249488  0.13537614],[1.93376836 1.98590701 1.89183529 2.0576954  1.90193631],[0.56238866 0.5627983  0.56289242 0.56385962 0.56288776],[0.4745575  0.4712909  0.47747703 0.46543164 0.47747444],[0.33629509 0.3350924  0.33735684 0.33238302 0.33730645],[3.77811908 3.76394953 3.79182994 3.740715   3.7915194 ]
182,"[3.48732985e-10 4.44240249e-10 3.59309245e-10 5.36389934e-10
 4.59666693e-10]",[0.1317574  0.12653511 0.13739298 0.11899888 0.13730149],[1.83213455 1.92767627 1.77058885 2.05668618 1.79691259],[0.56464528 0.56347459 0.56523151 0.56207826 0.56545512],[0.32228164 0.31530629 0.33044599 0.30512748 0.33014071],[0.16735253 0.16214762 0.17366522 0.15465383 0.1734848 ],[3.83982251 3.82886854 3.84806746 3.80654236 3.84790789]
183,"[6.92861076e-11 8.08054766e-11 7.86529930e-11 8.60618902e-11
 1.00385274e-10]",[0.09648376 0.09685173 0.09615269 0.09712903 0.09629545],[1.30642208 1.36338642 1.35770728 1.38523155 1.44911861],[0.54637474 0.54591879 0.54635192 0.54691209 0.54659303],[0.3643986  0.36598249 0.36333693 0.36799286 0.36333134],[0.27902674 0.28093107 0.27762737 0.28403742 0.27763934],[3.206263   3.21458362 3.19519379 3.22422457 3.19549363]
184,"[9.18644895e-11 1.08319707e-10 1.02818592e-10 1.16900879e-10
 1.31277220e-10]",[0.08390537 0.08419102 0.08367121 0.08448175 0.08376646],[1.38463305 1.44796053 1.4356667  1.47372897 1.53350855],[0.53248953 0.53209876 0.53244559 0.53216139 0.53242735],[0.31886863 0.32050763 0.31858753 0.32317583 0.31864222],[0.23992634 0.24076174 0.23946841 0.2430905  0.23948755],[2.9625844  2.96746313 2.9561954  2.97331165 2.95636881]
185,"[1.06348265e-10 1.25177614e-10 1.19434099e-10 1.35007001e-10
 1.52476962e-10]",[0.07987302 0.08031736 0.07945305 0.08086044 0.07953635],[1.43180939 1.4930397  1.48750506 1.51505062 1.58684461],[0.52389289 0.52284499 0.52771398 0.5249622  0.52769309],[0.31818148 0.3202403  0.31608525 0.32283773 0.31609879],[0.24403313 0.24623449 0.24191041 0.2499885  0.24197609],[2.91589456 2.92483606 2.90532659 2.93686236 2.90559824]
186,"[1.15238550e-10 1.38148985e-10 1.26612345e-10 1.52664025e-10
 1.61731093e-10]",[0.08752491 0.0874602  0.08772255 0.08733447 0.08779314],[1.34093705 1.40216655 1.37476269 1.43461176 1.45561827],[0.5222234  0.5220775  0.52301177 0.52384744 0.52327216],[0.34375701 0.34445791 0.34378641 0.34497113 0.34369075],[0.25456945 0.25513102 0.25430093 0.25598109 0.25429551],[3.04494737 3.04371532 3.04684271 3.04258032 3.04679146]
187,"[1.66405944e-10 1.98870832e-10 1.83183420e-10 2.18380621e-10
 2.33987469e-10]",[0.08272306 0.0826177  0.08299776 0.08253762 0.08303912],[1.45857166 1.51368642 1.49362522 1.53835339 1.56966805],[0.51363117 0.51297672 0.51188705 0.51511142 0.51137123],[0.34516054 0.34491622 0.34560528 0.34515024 0.34555496],[0.2777218  0.27804374 0.27757082 0.27947009 0.2775695 ],[3.00182805 3.00089683 3.00388361 3.00086321 3.00381914]
188,"[1.41197275e-10 1.70461425e-10 1.53862995e-10 1.90175040e-10
 1.96581289e-10]",[0.08271665 0.08293076 0.08251724 0.08314386 0.08258133],[1.43006221 1.48667697 1.47146854 1.51106067 1.55465378],[0.51550884 0.51531835 0.51583186 0.51504997 0.51555864],[0.34214348 0.34314532 0.34086259 0.34457038 0.34090622],[0.26709376 0.26909566 0.26548901 0.27202139 0.26550567],[2.9791674  2.9809108  2.97646086 2.98256854 2.97654038]
189,"[1.86077687e-10 2.22113171e-10 2.05653579e-10 2.44272089e-10
 2.62654361e-10]",[0.07933894 0.08011867 0.07852643 0.08119142 0.0785883 ],[1.52494235 1.56955403 1.57608501 1.57862264 1.65577754],[0.5140067  0.51344698 0.51433394 0.51431914 0.51433456],[0.33478209 0.33843347 0.33108201 0.34326615 0.33116894],[0.28040295 0.2833587  0.2773284  0.28829145 0.27739722],[2.91186029 2.92180438 2.90000959 2.93493595 2.90031471]
190,"[1.90540109e-10 2.29987507e-10 2.07253712e-10 2.55907354e-10
 2.64815008e-10]",[0.07361899 0.07393052 0.07336059 0.07438747 0.07340534],[1.58280451 1.64406263 1.62504711 1.66881919 1.71413875],[0.51519477 0.51531161 0.51549426 0.51652022 0.51550398],[0.30024468 0.30218515 0.29832914 0.30546267 0.29838636],[0.23753708 0.23917431 0.2363898  0.2422081  0.236413  ],[2.8596882  2.86369436 2.85549691 2.86968086 2.85560148]
