mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[2.37268652e-07 2.59036953e-07 2.48773087e-07 2.70213120e-07
 2.81177801e-07]","[2.41176517e-05 2.64773458e-05 2.51583587e-05 2.78799908e-05
 2.84383691e-05]","[5.81661126e-10 7.01049842e-10 6.32943015e-10 7.77293885e-10
 8.08740837e-10]",[0.17033292 0.1457026  0.19689385 0.10929467 0.19625159],[-0.12368781  0.00355508 -0.24091081  0.22077273 -0.23834547],"[2.41188188e-05 2.64786129e-05 2.51595887e-05 2.78813002e-05
 2.84397591e-05]",[0.0125     0.0125     0.01197917 0.01289062 0.01197917],"[2.78370643e-11 3.41108781e-11 2.98318677e-11 3.88656133e-11
 3.81299509e-11]",[0.52556961 0.5186798  0.53274624 0.50851633 0.53257909],"[1.63661578e-11 2.04108530e-11 1.72228489e-11 2.38741013e-11
 2.20227859e-11]",[0.30899649 0.31036132 0.30757068 0.31236791 0.30760269],"[1.20645534e-11 1.54113764e-11 1.23543842e-11 1.86240786e-11
 1.58081799e-11]",[0.2277813  0.23434078 0.22062822 0.2436768  0.22080034],"[5.83393029e-12 7.33595336e-12 6.09408544e-12 8.69540605e-12
 7.79371468e-12]",[0.11014583 0.11154831 0.10882996 0.11377039 0.10885851],"[1.29321575e-13 1.57449676e-13 1.40779460e-13 1.79456552e-13
 1.79860404e-13]",[0.00244162 0.00239413 0.00251408 0.002348   0.0025122 ],368
"[-2.62707538e-07 -2.83166855e-07 -2.79617940e-07 -2.90213754e-07
 -3.15917493e-07]","[2.02728563e-05 2.20603928e-05 2.13614937e-05 2.29396364e-05
 2.41403766e-05]","[4.10988701e-10 4.86660932e-10 4.56313413e-10 5.26226918e-10
 5.82757785e-10]",[-0.08251589 -0.10104945 -0.06210375 -0.12825468 -0.06260036],[-0.25508594 -0.17784167 -0.33352489 -0.05512441 -0.33168719],"[2.02745584e-05 2.20622101e-05 2.13633237e-05 2.29414721e-05
 2.41424437e-05]",[0.01236979 0.01289062 0.01197917 0.01302083 0.01197917],"[2.28792420e-11 2.72779921e-11 2.52628202e-11 2.98681370e-11
 3.22664239e-11]",[0.46331802 0.45638214 0.47124272 0.4467155  0.47104171],"[1.87450693e-11 2.27829516e-11 2.02496611e-11 2.56279772e-11
 2.58777206e-11]",[0.37959861 0.38117659 0.37772922 0.38329858 0.37777616],"[1.33189682e-11 1.63920090e-11 1.41697863e-11 1.87425444e-11
 1.81153043e-11]",[0.26971689 0.27425113 0.26431763 0.28031829 0.26445645],"[5.54048649e-12 6.77978917e-12 5.95029488e-12 7.71487883e-12
 7.60508362e-12]",[0.11219809 0.11343117 0.11099446 0.1153857  0.11102289],"[4.38105198e-14 5.36840786e-14 4.75416083e-14 6.21073293e-14
 6.07463190e-14]",[0.00088719 0.00089818 0.00088682 0.00092889 0.00088681],369
"[9.73764991e-08 1.05325219e-07 1.03228172e-07 1.08467612e-07
 1.16639046e-07]","[1.65433198e-05 1.80129585e-05 1.74178381e-05 1.87446572e-05
 1.96841294e-05]","[2.73681428e-10 3.24466673e-10 3.03381083e-10 3.51362173e-10
 3.87464950e-10]",[0.40473419 0.40101091 0.40777898 0.39428111 0.40771634],[0.05117671 0.04777675 0.05616118 0.04454735 0.05602525],"[1.65436063e-05 1.80132664e-05 1.74181440e-05 1.87449710e-05
 1.96844750e-05]",[0.01647135 0.01647135 0.0155599  0.01699219 0.0156901 ],"[2.08744100e-11 2.48911021e-11 2.30226517e-11 2.72257877e-11
 2.94065936e-11]",[0.46599527 0.46195506 0.47060614 0.45628136 0.4704913 ],"[1.67165925e-11 2.01124798e-11 1.82586062e-11 2.22907476e-11
 2.33268630e-11]",[0.37317716 0.3732684  0.37322426 0.37357423 0.37321855],"[1.20701010e-11 1.48196166e-11 1.28612913e-11 1.68669115e-11
 1.64419370e-11]",[0.26945001 0.27503792 0.26289772 0.28267529 0.26306305],"[5.32991851e-12 6.34355830e-12 5.89342620e-12 6.92369655e-12
 7.52712131e-12]",[0.11898381 0.11773038 0.12046755 0.11603535 0.12043031],"[4.60184985e-14 5.36078559e-14 5.23694678e-14 5.70805683e-14
 6.68366357e-14]",[0.00102731 0.00099491 0.00107048 0.00095662 0.00106935],370
"[-7.63077941e-08 -8.78769904e-08 -7.47748086e-08 -9.81452528e-08
 -8.46639724e-08]","[1.53614042e-05 1.67069022e-05 1.61996728e-05 1.73642901e-05
 1.83066042e-05]","[2.35972740e-10 2.79120581e-10 2.62429398e-10 3.01518570e-10
 3.35131759e-10]",[-0.02438539 -0.02299166 -0.02496155 -0.01974711 -0.02497528],[-0.20673499 -0.20183306 -0.21085183 -0.19264733 -0.21078818],"[1.53615938e-05 1.67071333e-05 1.61998453e-05 1.73645674e-05
 1.83068000e-05]",[0.01790365 0.01738281 0.01790365 0.01829427 0.01790365],"[2.01736684e-11 2.39335294e-11 2.24097523e-11 2.60359696e-11
 2.86180589e-11]",[0.45379958 0.45047774 0.45765601 0.44589594 0.45755917],"[1.87892535e-11 2.23872701e-11 2.07617487e-11 2.44908222e-11
 2.65172067e-11]",[0.42265765 0.42137399 0.42400018 0.41943351 0.42396974],"[1.20771878e-11 1.46377296e-11 1.30940075e-11 1.64100456e-11
 1.67316251e-11]",[0.27167209 0.27551187 0.26740818 0.28104092 0.2675132 ],"[4.66146021e-12 5.58289878e-12 5.11965979e-12 6.15061658e-12
 6.53985402e-12]",[0.10485791 0.10508152 0.10455462 0.10533639 0.1045623 ],"[4.12530535e-14 4.89612901e-14 4.61431845e-14 5.37618135e-14
 5.89219364e-14]",[0.00092797 0.00092155 0.00094234 0.00092073 0.00094207],371
"[1.79603597e-07 1.91241954e-07 1.93865945e-07 1.92619240e-07
 2.18952312e-07]","[1.45926843e-05 1.58953109e-05 1.53641726e-05 1.65599446e-05
 1.73631361e-05]","[2.12946434e-10 2.52660909e-10 2.36057801e-10 2.74231764e-10
 3.01478494e-10]",[0.04915592 0.05501704 0.04270599 0.06346958 0.04286474],[1.38681132 1.40190807 1.36657781 1.41876444 1.36712993],"[1.45937895e-05 1.58964613e-05 1.53653957e-05 1.65610648e-05
 1.73645165e-05]",[0.02089844 0.02089844 0.02089844 0.02089844 0.02089844],"[1.65813609e-11 1.95335162e-11 1.86027585e-11 2.10907774e-11
 2.37500468e-11]",[0.41184092 0.40596039 0.41919925 0.39852147 0.41900722],"[1.62160975e-11 1.95154901e-11 1.77270479e-11 2.16671259e-11
 2.26469993e-11]",[0.40276866 0.40558575 0.39946577 0.40941188 0.39954684],"[1.19618765e-11 1.45871308e-11 1.28570412e-11 1.64622670e-11
 1.64328590e-11]",[0.2971041  0.30316084 0.28972381 0.3110633  0.28991465],"[5.08280592e-12 6.02683946e-12 5.64543788e-12 6.54554643e-12
 7.20960173e-12]",[0.12624461 0.12525436 0.12721572 0.12368159 0.12719449],"[3.54206771e-14 4.22325748e-14 3.93546585e-14 4.66175096e-14
 5.02422426e-14]",[0.00087976 0.00087771 0.00088683 0.00088086 0.00088639],372
"[8.82062110e-08 9.98859143e-08 8.83693147e-08 1.09286719e-07
 1.00001433e-07]","[1.38112812e-05 1.50452266e-05 1.45457282e-05 1.56828065e-05
 1.64379977e-05]","[1.90751487e-10 2.26358842e-10 2.11578209e-10 2.45950419e-10
 2.70207770e-10]",[0.00875636 0.00929578 0.00921492 0.0113593  0.00919783],[0.15776329 0.14099864 0.1776103  0.11907049 0.17710891],"[1.38115628e-05 1.50455581e-05 1.45459966e-05 1.56831873e-05
 1.64383019e-05]",[0.01894531 0.01933594 0.01894531 0.01894531 0.01894531],"[2.06976914e-11 2.46972970e-11 2.28510235e-11 2.70997654e-11
 2.91858972e-11]",[0.45480081 0.45045993 0.45988485 0.44455768 0.45975384],"[1.99796367e-11 2.40639412e-11 2.18051829e-11 2.67230132e-11
 2.78587306e-11]",[0.43902263 0.438908   0.43883694 0.43837725 0.43884751],"[1.23240953e-11 1.51451327e-11 1.31375291e-11 1.72862338e-11
 1.67948447e-11]",[0.27080356 0.27623571 0.26439737 0.28357175 0.26456251],"[5.16200158e-12 6.18099042e-12 5.67857611e-12 6.81827577e-12
 7.25349926e-12]",[0.11342726 0.11273657 0.11428333 0.1118503  0.11426149],"[2.85386297e-14 3.45744260e-14 3.13080757e-14 3.92635638e-14
 3.99895330e-14]",[0.00062709 0.00063061 0.00063009 0.0006441  0.00062994],373
"[-3.97310768e-07 -4.27389867e-07 -4.23881442e-07 -4.36785594e-07
 -4.78879389e-07]","[1.34152429e-05 1.45649756e-05 1.41846590e-05 1.51135039e-05
 1.60283552e-05]","[1.79968741e-10 2.12138515e-10 2.01204552e-10 2.28418000e-10
 2.56908171e-10]",[0.1847843  0.18269355 0.1870799  0.17972154 0.18701445],[-0.13657019 -0.13143457 -0.14311206 -0.12480702 -0.14294124],"[1.34211250e-05 1.45712449e-05 1.41909911e-05 1.51198142e-05
 1.60355074e-05]",[0.01953125 0.01966146 0.01927083 0.01888021 0.01940104],"[2.15160160e-11 2.56331764e-11 2.37771795e-11 2.80343879e-11
 3.03683980e-11]",[0.47140135 0.46760141 0.4756709  0.46219885 0.47556479],"[1.77212177e-11 2.14604574e-11 1.92356410e-11 2.40356314e-11
 2.45786384e-11]",[0.38825989 0.3914825  0.38481582 0.39627194 0.38489798],"[1.14954622e-11 1.40687614e-11 1.23193760e-11 1.59770691e-11
 1.57465603e-11]",[0.2518578  0.2566429  0.24645348 0.2634116  0.2465889 ],"[4.95709570e-12 5.85428558e-12 5.53106299e-12 6.32218264e-12
 7.06267773e-12]",[0.10860661 0.10679411 0.11065088 0.1042329  0.11060053],"[3.04855110e-14 3.59248368e-14 3.43220743e-14 3.89776487e-14
 4.38041748e-14]",[0.00066792 0.00065534 0.00068663 0.00064262 0.00068597],374
"[5.33570722e-07 5.76327123e-07 5.66543709e-07 5.92398309e-07
 6.40126769e-07]","[1.61719920e-05 1.76355696e-05 1.70020550e-05 1.83982111e-05
 1.92148948e-05]","[2.61533324e-10 3.11013314e-10 2.89069874e-10 3.38494173e-10
 3.69212181e-10]",[0.14118585 0.15003901 0.13023644 0.16141568 0.13052252],[0.03767345 0.05833965 0.01851756 0.09326501 0.01893918],"[1.61807918e-05 1.76449842e-05 1.70114916e-05 1.84077459e-05
 1.92255544e-05]",[0.01634115 0.01673177 0.01595052 0.01686198 0.01595052],"[2.24637511e-11 2.66917247e-11 2.49322804e-11 2.91313934e-11
 3.18397256e-11]",[0.4789679  0.47284791 0.48638556 0.46480627 0.48619455],"[1.94211619e-11 2.35455434e-11 2.10406608e-11 2.63926772e-11
 2.68865976e-11]",[0.41409438 0.41711284 0.41046681 0.42110865 0.41055999],"[1.27613835e-11 1.57075601e-11 1.35666144e-11 1.79501471e-11
 1.73445667e-11]",[0.27209583 0.27826179 0.26466112 0.28640377 0.26485259],"[4.17006797e-12 4.97833576e-12 4.59906231e-12 5.46319691e-12
 5.87420916e-12]",[0.08891341 0.08819197 0.08971973 0.0871681  0.08969953],"[2.88094586e-14 3.49316402e-14 3.15563524e-14 3.96495768e-14
 4.03093800e-14]",[0.00061427 0.00061882 0.00061561 0.00063263 0.00061553],375
"[4.20923439e-08 4.75746612e-08 4.22735014e-08 5.19273474e-08
 4.78366219e-08]","[1.64239027e-05 1.79449632e-05 1.72368426e-05 1.87830048e-05
 1.94809493e-05]","[2.69744580e-10 3.22021704e-10 2.97108743e-10 3.52801268e-10
 3.79507387e-10]",[0.08790948 0.06679343 0.10977828 0.03464972 0.10926699],[0.46105271 0.52384356 0.3901913  0.61359566 0.3919548 ],"[1.64239566e-05 1.79450262e-05 1.72368944e-05 1.87830765e-05
 1.94810081e-05]",[0.01888021 0.01888021 0.01770833 0.01927083 0.01770833],"[2.14056407e-11 2.58122584e-11 2.33768974e-11 2.87813218e-11
 2.98652533e-11]",[0.4433839  0.43896158 0.44872635 0.43315295 0.44858854],"[1.98853627e-11 2.42324216e-11 2.14333637e-11 2.73820328e-11
 2.73915141e-11]",[0.41189375 0.41209498 0.41141965 0.41209394 0.41143195],"[1.30195886e-11 1.61683460e-11 1.37235298e-11 1.87393992e-11
 1.75486478e-11]",[0.26968013 0.27495783 0.26342715 0.28202409 0.263588  ],"[5.08853978e-12 6.15650604e-12 5.54038711e-12 6.90302054e-12
 7.07868420e-12]",[0.10540103 0.10469714 0.10634934 0.10388903 0.10632479],"[3.52595339e-14 4.15277229e-14 4.00033458e-14 4.54782158e-14
 5.10414332e-14]",[0.00073035 0.00070622 0.00076788 0.00068444 0.00076666],376
"[-4.88860753e-07 -5.30824906e-07 -5.15869060e-07 -5.49629142e-07
 -5.82967902e-07]","[1.58194247e-05 1.71947488e-05 1.67041235e-05 1.78697077e-05
 1.88759223e-05]","[2.50254197e-10 2.95659386e-10 2.79027741e-10 3.19326453e-10
 3.56300441e-10]",[-0.06605761 -0.06003374 -0.07212155 -0.05060001 -0.07197562],[-0.30603906 -0.2928593  -0.31840997 -0.27058227 -0.31813429],"[1.58269764e-05 1.72029405e-05 1.67120873e-05 1.78781583e-05
 1.88849224e-05]",[0.01660156 0.01660156 0.01582031 0.01673177 0.01595052],"[2.25878979e-11 2.68782101e-11 2.50391297e-11 2.94098286e-11
 3.19770208e-11]",[0.45634014 0.45003898 0.46391421 0.44170367 0.46372026],"[2.13516081e-11 2.59700174e-11 2.30530262e-11 2.92514934e-11
 2.94605156e-11]",[0.43136355 0.43483253 0.42711654 0.43932565 0.42722673],"[1.23431703e-11 1.52134401e-11 1.31301948e-11 1.74597518e-11
 1.67857971e-11]",[0.24936735 0.25472831 0.24327059 0.2622265  0.24342212],"[4.90830492e-12 5.87950019e-12 5.39628907e-12 6.48822313e-12
 6.89292143e-12]",[0.0991618  0.09844421 0.09998012 0.09744606 0.09995888],"[2.59196595e-14 3.10080943e-14 2.89747672e-14 3.48045757e-14
 3.69963489e-14]",[0.00052365 0.00051919 0.00053683 0.00052273 0.00053651],377
"[4.29575192e-08 4.79390228e-08 4.38428266e-08 5.14837893e-08
 4.95917695e-08]","[1.50715341e-05 1.64157580e-05 1.58784181e-05 1.71120409e-05
 1.79438555e-05]","[2.27151141e-10 2.69477111e-10 2.52124161e-10 2.92821945e-10
 3.21981950e-10]",[0.02169695 0.01683048 0.02790799 0.01078015 0.02774561],[-0.02777615 -0.00993946 -0.04929141  0.01300714 -0.04872467],"[1.50715953e-05 1.64158280e-05 1.58784786e-05 1.71121184e-05
 1.79439240e-05]",[0.0186849  0.01907552 0.01855469 0.0188151  0.0186849 ],"[2.78535325e-11 3.29974651e-11 3.09705490e-11 3.57928133e-11
 3.95498546e-11]",[0.51269846 0.50744074 0.51847272 0.499792   0.51833234],"[2.29614145e-11 2.75432987e-11 2.51842472e-11 3.04256133e-11
 3.21713528e-11]",[0.42264951 0.42356562 0.42160522 0.42484724 0.4216312 ],"[1.23405971e-11 1.51108477e-11 1.32242130e-11 1.71831088e-11
 1.69028489e-11]",[0.2271527  0.23237724 0.22138431 0.23993588 0.2215253 ],"[4.57902819e-12 5.41974904e-12 5.10596979e-12 5.88530109e-12
 6.51969881e-12]",[0.08428592 0.08334584 0.08547818 0.08217925 0.08544585],"[2.82233261e-14 3.34412212e-14 3.17202320e-14 3.68087154e-14
 4.04936633e-14]",[0.00051951 0.00051426 0.00053102 0.00051398 0.0005307 ],378
"[-5.31736762e-08 -6.58087160e-08 -4.68569810e-08 -7.96516708e-08
 -5.32232172e-08]","[1.47676836e-05 1.61636932e-05 1.54705408e-05 1.69639543e-05
 1.74854247e-05]","[2.18084479e-10 2.61264976e-10 2.39337633e-10 2.87775745e-10
 3.05740076e-10]",[0.09713015 0.09898327 0.0929016  0.09899763 0.09302792],[0.13135022 0.16101115 0.10613336 0.21298549 0.10663985],"[1.47677793e-05 1.61638271e-05 1.54706118e-05 1.69641413e-05
 1.74855057e-05]",[0.01888021 0.01888021 0.01861979 0.01940104 0.01861979],"[2.75012017e-11 3.28710300e-11 3.02993469e-11 3.61464570e-11
 3.87008810e-11]",[0.50182181 0.4973908  0.50676866 0.49108261 0.50664371],"[2.30911300e-11 2.79795491e-11 2.50457681e-11 3.13589426e-11
 3.20032758e-11]",[0.42135005 0.42337494 0.41890046 0.42603986 0.41896354],"[1.28777641e-11 1.58631131e-11 1.37140900e-11 1.81990779e-11
 1.75318788e-11]",[0.23498402 0.24003405 0.22937363 0.24725108 0.22951457],"[5.26345921e-12 6.26771496e-12 5.82356741e-12 6.85609784e-12
 7.43763693e-12]",[0.09604375 0.09484046 0.09740149 0.09314635 0.09736812],"[2.93950396e-14 3.50778584e-14 3.27457804e-14 3.89625840e-14
 4.18091027e-14]",[0.00053638 0.00053078 0.00054769 0.00052934 0.00054733],379
"[2.90848201e-07 3.24437829e-07 2.97035018e-07 3.48226451e-07
 3.35954812e-07]","[1.32151669e-05 1.44915060e-05 1.38154022e-05 1.52500584e-05
 1.56155185e-05]","[1.74640635e-10 2.10003746e-10 1.90865338e-10 2.32564283e-10
 2.43844418e-10]",[0.21850459 0.21920649 0.21572986 0.2178357  0.21583159],[0.18064633 0.18954276 0.17162919 0.20263208 0.17182829],"[1.32183671e-05 1.44951373e-05 1.38185950e-05 1.52540337e-05
 1.56191320e-05]",[0.01875    0.01927083 0.01927083 0.01927083 0.01927083],"[2.77566498e-11 3.29765258e-11 3.07853200e-11 3.59467637e-11
 3.93152817e-11]",[0.50279242 0.49828427 0.50805613 0.49211176 0.50792024],"[2.30432650e-11 2.76645178e-11 2.52573162e-11 3.06058554e-11
 3.22652197e-11]",[0.41741273 0.41801839 0.41682641 0.41899464 0.41683939],"[1.24893794e-11 1.53450622e-11 1.33236928e-11 1.75198635e-11
 1.70322134e-11]",[0.22623643 0.23186806 0.2198835  0.23984721 0.22004181],"[4.67994929e-12 5.54667145e-12 5.20252718e-12 6.02203895e-12
 6.64385505e-12]",[0.08477403 0.08381171 0.08585832 0.08244181 0.085833  ],"[3.44883411e-14 4.02740011e-14 3.91912431e-14 4.31053672e-14
 5.00150849e-14]",[0.00062473 0.00060855 0.00064678 0.00059011 0.00064615],380
"[-3.57441729e-07 -3.92651840e-07 -3.72002723e-07 -4.13014318e-07
 -4.20536210e-07]","[1.45478329e-05 1.59009742e-05 1.52636972e-05 1.66548296e-05
 1.72510131e-05]","[2.11639442e-10 2.52840980e-10 2.32980451e-10 2.77383349e-10
 2.97597453e-10]",[ 0.00768514  0.01901156 -0.00655021  0.03339991 -0.00618367],[0.2314444  0.22734957 0.23699765 0.22307172 0.2368344 ],"[1.45522234e-05 1.59058214e-05 1.52682297e-05 1.66599499e-05
 1.72561381e-05]",[0.02135417 0.021875   0.02070312 0.02148438 0.02070312],"[2.65289394e-11 3.19023541e-11 2.89916973e-11 3.53313370e-11
 3.70391651e-11]",[0.45876732 0.45471635 0.46338003 0.44904727 0.46326419],"[2.51585839e-11 3.06543212e-11 2.70767543e-11 3.45654369e-11
 3.46062076e-11]",[0.43506964 0.43692766 0.43277311 0.43931298 0.43283419],"[1.52878833e-11 1.88024766e-11 1.62846582e-11 2.14883712e-11
 2.08183652e-11]",[0.26437473 0.26799883 0.26028091 0.27310867 0.26038393],"[5.93344746e-12 7.12710026e-12 6.49281173e-12 7.88065977e-12
 8.29467146e-12]",[0.10260764 0.10158526 0.10377589 0.10016006 0.1037449 ],"[2.35936061e-14 2.75332464e-14 2.69963093e-14 2.96996420e-14
 3.44408219e-14]",[0.00040801 0.00039244 0.00043149 0.00037747 0.00043077],381
"[1.07274045e-07 1.13650643e-07 1.16445235e-07 1.13638789e-07
 1.31496835e-07]","[1.36874865e-05 1.50169792e-05 1.43129276e-05 1.58298091e-05
 1.61775428e-05]","[1.87347287e-10 2.25509664e-10 2.04859897e-10 2.50582855e-10
 2.61712892e-10]",[0.17232507 0.15954416 0.18456494 0.13888268 0.18429947],[0.39835278 0.44684564 0.34184731 0.51201715 0.34327709],"[1.36879069e-05 1.50174093e-05 1.43134013e-05 1.58302170e-05
 1.61780772e-05]",[0.01946615 0.02011719 0.01920573 0.01998698 0.01920573],"[2.97468516e-11 3.56727550e-11 3.26875662e-11 3.94636055e-11
 4.17537370e-11]",[0.50278799 0.49848837 0.50818665 0.49307325 0.50804606],"[2.59033914e-11 3.16603573e-11 2.77950498e-11 3.58788697e-11
 3.55264591e-11]",[0.43782496 0.44241943 0.43212373 0.4482842  0.43227454],"[1.30081960e-11 1.59992367e-11 1.38566684e-11 1.82870592e-11
 1.77140268e-11]",[0.21986746 0.22357212 0.21542668 0.22848545 0.21553859],"[4.61089722e-12 5.51406607e-12 5.07484215e-12 6.06474939e-12
 6.48220565e-12]",[0.07793442 0.07705314 0.07889749 0.07577528 0.0788734 ],"[3.14133206e-14 3.68412790e-14 3.58136157e-14 4.01186432e-14
 4.56952365e-14]",[0.00053096 0.00051482 0.00055679 0.00050126 0.000556  ],382
"[-1.68820567e-08 -1.58957368e-08 -2.06054332e-08 -1.29847101e-08
 -2.32046114e-08]","[1.41491964e-05 1.55507633e-05 1.47550734e-05 1.64181650e-05
 1.66786364e-05]","[2.00199759e-10 2.41826239e-10 2.17712192e-10 2.69556140e-10
 2.78176912e-10]",[0.3313559  0.33373673 0.32786661 0.336262   0.32795994],[0.31142959 0.34705934 0.27610347 0.40385639 0.27692408],"[1.41492065e-05 1.55507714e-05 1.47550878e-05 1.64181701e-05
 1.66786525e-05]",[0.02070312 0.02050781 0.02057292 0.02076823 0.02057292],"[2.96371133e-11 3.56004902e-11 3.24356903e-11 3.93761297e-11
 4.14373680e-11]",[0.49209139 0.48826076 0.49622623 0.48265203 0.49612763],"[2.57869774e-11 3.13098853e-11 2.78903564e-11 3.51710126e-11
 3.56407138e-11]",[0.42816416 0.42941511 0.4266882  0.4311079  0.42672457],"[1.45836358e-11 1.80339417e-11 1.54550071e-11 2.07893708e-11
 1.97596815e-11]",[0.2421451  0.24733553 0.23644263 0.25482525 0.23658173],"[4.51268454e-12 5.38669164e-12 4.98646162e-12 5.92309833e-12
 6.36849818e-12]",[0.07492812 0.07387848 0.07628674 0.07260225 0.07624973],"[2.62564284e-14 3.10725229e-14 2.95728890e-14 3.41407137e-14
 3.77466972e-14]",[0.00043596 0.00042616 0.00045243 0.00041848 0.00045194],383
"[2.05138282e-07 2.29675999e-07 2.08530740e-07 2.47691886e-07
 2.35883027e-07]","[1.49054143e-05 1.63517713e-05 1.55713910e-05 1.72129386e-05
 1.76007047e-05]","[2.22171375e-10 2.67380424e-10 2.42468218e-10 2.96285257e-10
 3.09784805e-10]",[0.34871618 0.35222823 0.34237574 0.35432087 0.3425678 ],[0.28593209 0.28928169 0.27887938 0.28982059 0.2790864 ],"[1.49068258e-05 1.63533842e-05 1.55727873e-05 1.72147207e-05
 1.76022852e-05]",[0.02018229 0.01998698 0.01901042 0.0203776  0.01901042],"[3.26633953e-11 3.92357832e-11 3.57202606e-11 4.33569347e-11
 4.56349999e-11]",[0.512114   0.50706412 0.51767505 0.49978238 0.51753918],"[2.60566256e-11 3.18888217e-11 2.78924348e-11 3.61657114e-11
 3.56535772e-11]",[0.40852957 0.41211557 0.40423047 0.41688799 0.40434147],"[1.52394351e-11 1.89718671e-11 1.59954986e-11 2.20290737e-11
 2.04563371e-11]",[0.23893193 0.24518315 0.23181439 0.25393269 0.23199202],"[4.81693441e-12 5.70343793e-12 5.36702445e-12 6.19288696e-12
 6.85329031e-12]",[0.07552245 0.07370845 0.07778148 0.07138641 0.07772206],"[2.80489111e-14 3.33976594e-14 3.13005976e-14 3.69028993e-14
 3.99610172e-14]",[0.00043977 0.00043162 0.00045362 0.00042539 0.00045319],384
"[-1.20508288e-07 -1.35407084e-07 -1.21949413e-07 -1.46696776e-07
 -1.37961756e-07]","[1.37435362e-05 1.50217168e-05 1.44225358e-05 1.57371202e-05
 1.63001876e-05]","[1.88884788e-10 2.25651976e-10 2.08009540e-10 2.47656953e-10
 2.65696116e-10]",[0.31022644 0.31029477 0.30763786 0.30726449 0.30773368],[-0.03656705 -0.0410209  -0.03252571 -0.04818434 -0.03261261],"[1.37440646e-05 1.50223271e-05 1.44230514e-05 1.57378039e-05
 1.63007714e-05]",[0.01979167 0.01966146 0.02005208 0.01927083 0.02005208],"[2.59946854e-11 3.08938334e-11 2.88379694e-11 3.37197927e-11
 3.68280801e-11]",[0.47782382 0.4728891  0.4837966  0.46640164 0.48364482],"[2.21647532e-11 2.68084823e-11 2.40764674e-11 2.99498135e-11
 3.07639443e-11]",[0.40742356 0.410355   0.40391586 0.41425647 0.40400754],"[1.39444672e-11 1.70629477e-11 1.49328955e-11 1.93518578e-11
 1.90875003e-11]",[0.25632157 0.26118099 0.25051986 0.26766885 0.25066663],"[5.29936137e-12 6.28490099e-12 5.88773749e-12 6.83190589e-12
 7.51874470e-12]",[0.09741072 0.09620241 0.09877489 0.09449679 0.09873993],"[3.00768472e-14 3.59332896e-14 3.34419586e-14 3.98714756e-14
 4.26959139e-14]",[0.00055286 0.00055003 0.00056103 0.00055149 0.0005607 ],385
"[3.19117517e-08 3.44417259e-08 3.39181250e-08 3.53632956e-08
 3.83227083e-08]","[1.45283623e-05 1.58848425e-05 1.52533541e-05 1.66663644e-05
 1.72387995e-05]","[2.11073312e-10 2.52328223e-10 2.32664813e-10 2.77767704e-10
 2.97176207e-10]",[0.01330595 0.01904011 0.00645263 0.02681045 0.0066346 ],[0.48115805 0.50872423 0.4442351  0.54163151 0.44523692],"[1.45283974e-05 1.58848799e-05 1.52533919e-05 1.66664020e-05
 1.72388421e-05]",[0.02154948 0.02141927 0.0219401  0.02076823 0.0219401 ],"[3.25336409e-11 3.90150514e-11 3.57176384e-11 4.31150043e-11
 4.56258806e-11]",[0.51180313 0.5094969  0.51449577 0.50634834 0.51442552],"[2.66216554e-11 3.24188639e-11 2.86771484e-11 3.65388924e-11
 3.66507898e-11]",[0.41879871 0.42335739 0.41308082 0.42911761 0.41323261],"[1.38145567e-11 1.68980737e-11 1.48212395e-11 1.91870272e-11
 1.89439686e-11]",[0.21732377 0.22067166 0.21349298 0.225335   0.21359064],"[5.26089060e-12 6.19401469e-12 5.90597865e-12 6.68184087e-12
 7.53997456e-12]",[0.08276173 0.08088753 0.08507284 0.07847243 0.08501218],"[2.92812030e-14 3.45373145e-14 3.30773885e-14 3.77335176e-14
 4.22121176e-14]",[0.00046064 0.00045102 0.00047646 0.00044315 0.00047594],386
