epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
321,"[0.9104002686664302, 0.9189459976304323, 0.9370142641982945, 0.9425505707920667, 0.9504027020710568]","[-23.065818697771324, -22.707273796968447, -21.02896732439643, -20.53861121156026, -20.44160801341496]","[0.6174336396683706, 0.5268417198816039, 0.571814319172689, 0.5644381983708928, 0.5781729349647962]"
322,"[0.9101187866067174, 0.9220349629004845, 0.9380252554300826, 0.9446118861802207, 0.951419151593256]","[-23.03710757120757, -22.47402238611277, -21.005682068596624, -20.37451832800527, -20.33505239731899]","[0.5635460342935653, 0.6010447659216349, 0.5722414807076007, 0.5950379365124767, 0.5883536803697544]"
323,"[0.900852304250493, 0.9070177298558433, 0.9259914212839291, 0.9328300292525662, 0.9427715171944565]","[-23.431672752873517, -23.201458739403407, -21.58254073326392, -20.97611995194371, -20.878935179382992]","[0.5478044247423518, 0.5628418464950086, 0.5646256714576502, 0.6571391648312761, 0.6540969645028659]"
324,"[0.9059009361049474, 0.9150293651494231, 0.9341990861827186, 0.9379173765427683, 0.9452685788045084]","[-23.65577150357463, -23.18393592542647, -21.562551056955108, -21.11666172288788, -21.02277538611699]","[0.5778184833403162, 0.5075507568151005, 0.6090587719758174, 0.6355337142293415, 0.6574827297986615]"
325,"[0.9113706816947944, 0.9203472087385153, 0.9405539341104782, 0.951157767794791, 0.9564548671450473]","[-22.552955076249162, -22.299361813899232, -20.538578222657826, -19.7211467028578, -19.607567775564327]","[0.6323052533207655, 0.6399027899855506, 0.7628057904641768, 0.8962187195189105, 0.9054453567462791]"
326,"[0.903149880648655, 0.910687352275161, 0.9291901734544692, 0.9393840456217831, 0.9487770635274191]","[-23.46528795096553, -22.587174111398568, -21.056861396975393, -20.43621557705092, -20.391099194605665]","[0.42924886233793375, 0.7784597904794407, 0.8281266699295058, 0.8550075079770475, 0.8675433024429309]"
327,"[0.9157777094555791, 0.9259415043398254, 0.9435539665972672, 0.9477934743625926, 0.9547778949296971]","[-23.005980342695363, -22.65752607587625, -21.143681162074913, -20.697547326514034, -20.634837036381665]","[0.5201373653051329, 0.52190541935213, 0.5477840949420328, 0.6466652219452277, 0.6381827232728926]"
328,"[0.9059514143541978, 0.9184176608139305, 0.9364893481974731, 0.94296659780521, 0.9504173702867857]","[-23.771349454897504, -23.568831411357127, -22.225403096975196, -21.790208503821905, -21.75635540199452]","[0.34149555289791217, 0.16701864515439305, 0.1639922519913535, 0.13708947242952094, 0.1402912373008784]"
329,"[0.916372085887602, 0.9270236692266631, 0.9447266492663778, 0.949857864949247, 0.9558669273364424]","[-22.594066676896894, -22.337700223298665, -20.67014859664842, -20.028247323661823, -19.919062314786796]","[0.36531983964294534, 0.2943380058725366, 0.30110734771609843, 0.3590501401619453, 0.3648120177984785]"
330,"[0.9043910910692955, 0.9139937776446391, 0.9318156761129207, 0.9383039706848456, 0.9459026517948163]","[-23.379573113457003, -22.584388462868926, -21.132008591027382, -20.652224732524477, -20.625712200689833]","[0.6450124526893777, 0.8188804818161112, 0.8332663915154742, 0.8580638491096471, 0.8571688351353208]"
331,"[0.9009021698732871, 0.9152839405309243, 0.9354184218545759, 0.9398890123722277, 0.9475600431308913]","[-23.32285310394263, -23.153247175208534, -21.60162897384982, -21.002414955396464, -20.930763270833367]","[0.6571921944828711, 0.7308923485194914, 0.7606468338079732, 0.794191450977193, 0.7832396642988187]"
332,"[0.9119678694166017, 0.920817169736251, 0.9393140538044524, 0.9443300798677922, 0.9522268122528356]","[-22.578776482032, -22.247279141196255, -20.70844785005073, -20.156721654319384, -20.082247095824673]","[0.4209928844047668, 0.5668498038656412, 0.5120227147507039, 0.5650341743500821, 0.5462424095014545]"
333,"[0.9098423489070951, 0.9197937373394197, 0.9375975756730134, 0.9448641405225043, 0.9525499417349018]","[-22.72325131575247, -22.620328981050093, -21.086708493745324, -20.543758445965423, -20.46562981464908]","[0.36587876901367766, 0.32248342262151336, 0.46015132962982247, 0.44371396939073593, 0.5190247072005946]"
334,"[0.9101457072782343, 0.9239883413201665, 0.9423986677549998, 0.945890435021833, 0.9522669469169379]","[-22.838626443919164, -22.789917165554645, -21.30106405535143, -20.917177671802154, -20.827266571877942]","[0.5661138754664, 0.41119721150083194, 0.3964305197129984, 0.345931120439058, 0.3507892412365637]"
335,"[0.9010748266992352, 0.9152789953390517, 0.9343014214123855, 0.9383998887361399, 0.9466766070706523]","[-23.073143977377086, -22.91832897118285, -21.415196779476915, -20.97444965315421, -20.89573349718306]","[0.12406337781290203, 0.3268755085428278, 0.43378067805171827, 0.4985319904757494, 0.5141861598554979]"
336,"[0.9065893264130404, 0.9175526324214246, 0.9358851530339205, 0.9401169862418015, 0.9474383455525139]","[-23.35804161423539, -22.857713495712193, -21.337935087099567, -20.822395879306217, -20.759496841375398]","[0.2903023340535875, 0.7293703545297053, 0.7403512215105117, 0.8418826537633555, 0.8313548312709677]"
337,"[0.9174216549363821, 0.9288729930889654, 0.944529745990213, 0.9474775188614739, 0.9540339551438368]","[-22.49233287152242, -22.512664972692487, -21.144745730288847, -20.736914785171585, -20.681665250905887]","[0.8499412892736676, 0.860779382127416, 0.9085673160884197, 0.9038202756434811, 0.9046617985593846]"
338,"[0.9084449322054385, 0.9167571406208891, 0.9364160709963557, 0.9424966370573629, 0.9513355351661368]","[-22.874582236930443, -22.690227861212286, -20.913018913590662, -20.405710082658445, -20.28155212218428]","[0.6516326373013966, 0.547797562416735, 0.7412472170568856, 0.8140780012599698, 0.8792959514698325]"
339,"[0.9159633573673486, 0.9270564388312057, 0.9453619761972746, 0.9480723888139299, 0.9546261548404982]","[-22.9518800011593, -22.560809961094428, -21.188845535090874, -20.74100129379166, -20.719384873806856]","[0.41388273076705107, 0.6465445665692869, 0.7569790357929436, 0.7266826679797085, 0.774024090511979]"
340,"[0.9057710851955715, 0.919535058134812, 0.9407295865876248, 0.945737270709086, 0.9540527779915327]","[-22.604636578521244, -22.479553604123232, -21.16845508613915, -20.622393069898624, -20.590427043671898]","[0.963149646683574, 0.9133504553455397, 0.9123058249394911, 0.9591630786638917, 0.9699234778240038]"
341,"[0.9118857470370203, 0.9225585019908201, 0.939764347830776, 0.9438416457309319, 0.9510990406627191]","[-23.559519864795647, -23.043688996238807, -21.706674924272715, -21.33658067278771, -21.333744819811184]","[0.36823264588106736, 0.34980845855360165, 0.37946803786595706, 0.4245910662455337, 0.4353180583242941]"
342,"[0.9210533374956034, 0.9329549954406311, 0.9519478175310222, 0.9547443642467369, 0.9607658624742812]","[-22.368045926212716, -22.095966168205244, -20.415736550760318, -19.995287603155425, -19.888266107087134]","[0.7540481697616197, 0.7114706523331162, 0.7631179580796014, 0.7681154963351017, 0.7801588335068251]"
343,"[0.9050765708178871, 0.9133264905188206, 0.9313399073825069, 0.9376277870943721, 0.947629698941017]","[-22.898550247009098, -22.729439193228465, -20.949045565765466, -20.344665240213967, -20.22453836883724]","[0.6228149270159277, 0.5630083143239654, 0.6448639545077197, 0.7582800481632768, 0.7722997789296145]"
344,"[0.9167443048856859, 0.9298041797916586, 0.9454133814239675, 0.9487656791870457, 0.9538416568469411]","[-22.99785102024665, -22.610292832531748, -21.129309116347613, -20.70817494446375, -20.643658456239383]","[0.5699538318099479, 0.5866312490384845, 0.6559445709685088, 0.6778740040723644, 0.6648182411230462]"
345,"[0.9156604326521144, 0.9248581019901931, 0.9431965588502434, 0.9478665811224244, 0.9537845539894942]","[-22.21165429758031, -22.362802856819197, -21.192757513361396, -20.719402577432398, -20.714711458961244]","[0.9954714760264805, 0.9781574236508835, 0.8137828383427832, 0.8673457825029252, 0.8114721988611393]"
346,"[0.9143644013321041, 0.9288082456817619, 0.9480720442740468, 0.9518109045169865, 0.9586043938349315]","[-23.021019198293907, -22.5031959618983, -20.971738222064563, -20.655149648665738, -20.587247370536033]","[0.49763782849432175, 0.6671076516082676, 0.6931121419668366, 0.7061727385216626, 0.7181948468139434]"
347,"[0.9099511749852032, 0.9268783047296292, 0.9470675059427514, 0.9501433870820973, 0.9565711600249622]","[-22.89120591009544, -22.68116636085503, -21.00037469595917, -20.786195477825444, -20.656395045396874]","[0.3484016029084142, 0.5354395733682678, 0.4884897183343982, 0.46346375310709276, 0.45424382683223313]"
348,"[0.9132038835391397, 0.9273506854203192, 0.9487748971766948, 0.9561687386379012, 0.9620305579286934]","[-23.08163377691841, -22.251159677952682, -20.664598736087978, -20.092061288233136, -20.04475073058819]","[0.2846654328677202, 0.177747941041445, 0.17697989101206643, 0.16690014228359157, 0.168699145040403]"
349,"[0.9161619692733315, 0.9297396153172724, 0.9485668016534828, 0.9535413515709588, 0.9591337521344151]","[-22.935771063710302, -22.5388092531332, -20.96663140124127, -20.576566497918183, -20.49204399892956]","[0.17330763029065885, 0.22788111869568353, 0.23506491304544555, 0.2416577465336285, 0.24048912435954567]"
350,"[0.9159741241387096, 0.9298875898810356, 0.9501681514984264, 0.9536771371974181, 0.9601426413345882]","[-23.05165845179143, -22.800219636168386, -21.14302025964053, -20.85676294078487, -20.736821849316645]","[0.4003047560692847, 0.42984940402254873, 0.49357322080395655, 0.43757827081256945, 0.4575449068365434]"
351,"[0.9118460608627961, 0.9242925925757095, 0.9451984806494009, 0.9505663383894339, 0.956715503983747]","[-23.117504621436638, -22.618368019618536, -21.047202537774087, -20.589674489661416, -20.51567237906591]","[0.42250897502193757, 0.570379573325471, 0.42007442846949605, 0.43544856523981357, 0.3972135954011752]"
352,"[0.9037869262284983, 0.9242944284764196, 0.9447150184942316, 0.9510025577772664, 0.9574152503660992]","[-23.306905511615028, -22.815641371858753, -21.259414691649095, -20.786113790780227, -20.718301433618045]","[0.2178366975072428, 0.459665995590161, 0.3494767028693707, 0.39739845052980427, 0.37722916889121966]"
353,"[0.9082292955816855, 0.9186189907009737, 0.9369880203530806, 0.9418622336824523, 0.9503972520024031]","[-23.202868909371205, -23.0902816710169, -21.667207194873118, -21.218003005972566, -21.180574829346202]","[0.9465361981737364, 0.7654712777767402, 0.8159509287961673, 0.8032387738387234, 0.8210783944882581]"
354,"[0.9105001916368456, 0.9236020963379051, 0.9413017706448812, 0.9468341312637755, 0.9533365146080548]","[-22.789850436378057, -22.90598658657633, -21.390304363767576, -20.9422064946181, -20.839006075926577]","[0.21681488084127598, 0.13765255966623313, 0.12743800184986484, 0.14427501360532954, 0.14281242642380224]"
355,"[0.9125602059163523, 0.9314153239701097, 0.9523775404447838, 0.9556350042645785, 0.9613550560311307]","[-23.369814243981985, -22.87195696281765, -21.428593888499936, -21.135153492267786, -21.089096648547528]","[0.37765397251201704, 0.5111397014160438, 0.515865072796475, 0.4534079386988631, 0.4690552904458398]"
356,"[0.9075482320968329, 0.9224764627911625, 0.9455908691146603, 0.9512236900136166, 0.9581557227558504]","[-23.944431721815103, -23.461598553989557, -22.064284269392864, -21.664023256709758, -21.642075109513254]","[0.39569692120294275, 0.2525971993219622, 0.24388195378232863, 0.2519245054051346, 0.2498557247131158]"
357,"[0.897164114501592, 0.9149126702801382, 0.9377322441925013, 0.9466287593564244, 0.9541597478063847]","[-24.267583296321327, -23.988891687772686, -22.55585715619054, -21.987745296750724, -21.94382031053847]","[0.38442550063912967, 0.5910222098806327, 0.5370119274229497, 0.6397751539704807, 0.6254065307256994]"
358,"[0.8935626972553279, 0.9026045868860503, 0.9178158965412738, 0.9267680513231452, 0.934858770169461]","[-24.484751934215225, -24.21696761783132, -22.96855858722784, -22.563276981207476, -22.58429509144568]","[0.27692148406054184, 0.3416596557687344, 0.19933818710173784, 0.21759966472298184, 0.21545770203645048]"
359,"[0.895104028461754, 0.9171118897239753, 0.9383279896727597, 0.9463524997948468, 0.9529512627585912]","[-24.17136173275927, -23.755607783780853, -22.2853759594268, -21.724112733858853, -21.672498654684702]","[0.42826899853858125, 0.45810230105572985, 0.44676103111432874, 0.577655202776847, 0.55685966762595]"
360,"[0.898239059800051, 0.9254300075986492, 0.9494865064057948, 0.954230850548289, 0.9610670324260432]","[-24.379542910304384, -23.88622914239126, -22.465016017029033, -21.986583116442187, -21.95459704887892]","[0.30043581187336443, 0.4150633116596794, 0.3838574995687739, 0.3324543128836572, 0.33889377002886995]"
361,"[0.9090489172252457, 0.9118178221238318, 0.9240361710746652, 0.9376544258103583, 0.9430858806966215]","[-22.36558857238261, -22.830438312166, -20.97725409922522, -20.439856117877117, -20.315902102497926]","[0.6754590883526365, 0.36923919274954964, 0.5681453698120291, 0.531552999781368, 0.563095533205453]"
362,"[0.9012644193293331, 0.9136897701649636, 0.9331436305313963, 0.9412420036807019, 0.9483236260766355]","[-23.922369232730038, -23.76361494022992, -22.49146904700131, -22.066708238372993, -22.061721907696473]","[0.29455736607125543, 0.30174408770561445, 0.35348305626047294, 0.3567996088717746, 0.3806514368016109]"
363,"[0.9026720162662345, 0.9121633377361705, 0.9319463649672777, 0.9393077878221455, 0.9475483677045468]","[-24.158220854245716, -24.065558564358685, -22.812221375207365, -22.331324237063175, -22.340798518180588]","[0.5136334023520941, 0.3724491688773458, 0.3177019257944094, 0.4549886210040171, 0.415700601744752]"
364,"[0.9049963643400415, 0.9191344279969503, 0.934828168391603, 0.944085766306038, 0.9492728775107958]","[-23.38455922365851, -23.239865710590532, -21.971917392787848, -20.824660060921513, -20.820348258973155]","[0.712581603402986, 0.9057651440055754, 0.7495840995347696, 1.1179583030776552, 1.0729527038266051]"
365,"[0.9053074832574568, 0.9209853566866416, 0.9403535025514014, 0.9436125465012241, 0.9499105326952548]","[-23.75050690936345, -23.1326787192455, -21.571099470300492, -21.2718980532358, -21.198963768336085]","[0.3247232785317326, 0.8664345010154417, 0.7694401521836777, 0.6945764914487891, 0.672885356580558]"
366,"[0.9035892521447374, 0.9190189310373227, 0.9375178941204098, 0.9415866302193665, 0.9479166221118022]","[-23.973447225045454, -23.65562584197487, -22.149585624151506, -21.884030275020038, -21.821255356678517]","[0.21998339357930563, 0.4185784820478705, 0.43268383276154626, 0.4427333509926608, 0.4557749075209938]"
367,"[0.9162966030890037, 0.9321833197381895, 0.9496826470201519, 0.9545955417609461, 0.9596882147485079]","[-22.82908419948249, -22.613105872408983, -21.050558970179768, -20.532753779309694, -20.464129045298478]","[0.7500148450715224, 0.8040890091914669, 0.851539751830669, 0.9030627351996626, 0.9099773857568852]"
368,"[0.8985129186130955, 0.9152896515313834, 0.9358665412451622, 0.9391473414459329, 0.9478147881255187]","[-24.044917676809284, -23.636405645348642, -22.179164809190706, -21.93262175239274, -21.88204686915376]","[0.5053731849744548, 0.6385798355001605, 0.713806047071124, 0.674954513814766, 0.7018782784061255]"
369,"[0.910356755592772, 0.9240594277084192, 0.9430401100760201, 0.9482336668255138, 0.9546846762011661]","[-22.978517804628055, -22.733345602545302, -21.55337735896925, -20.806720075389748, -20.873119753827105]","[0.6517294575609437, 0.8673839994915136, 0.7887599244503236, 0.8547900662469833, 0.84633853151284]"
370,"[0.914850125541783, 0.9284868615472028, 0.949033134852872, 0.9510505665921184, 0.9567920142119445]","[-22.766481481444746, -22.904584058440687, -21.637737167837297, -21.116312079520394, -21.13550988688403]","[0.5563876769586359, 0.5217049828979065, 0.5766935690557491, 0.6192336099252671, 0.6373073019190703]"
371,"[0.9059140719351744, 0.9219590949031444, 0.9412776544905568, 0.9468501661752726, 0.953685600353427]","[-23.974250866028537, -23.59199366440967, -22.134578057917583, -21.880714143725452, -21.8286516359226]","[0.27509067594336983, 0.25704328706233187, 0.22910874291238797, 0.2262274502747888, 0.21683723099966068]"
372,"[0.9040103124690123, 0.9194352784308246, 0.9373089012596372, 0.945617656231837, 0.9514512990566235]","[-23.30524500060667, -22.97382014466154, -21.261115701200666, -20.66757132478377, -20.58306551528367]","[0.7109879774785571, 0.7683453528467341, 0.8655465380800996, 0.9559282595048121, 0.9618104790340739]"
373,"[0.9082325700919746, 0.9197204611512252, 0.9388242064474912, 0.9428320580444756, 0.9505428977480954]","[-22.833117770518506, -22.644135868190425, -21.26936199758689, -20.927790330851842, -20.931851317804806]","[0.5229034367399116, 0.6290000129432912, 0.6618815800236589, 0.6639816281170786, 0.6810052927952515]"
374,"[0.9031807775710893, 0.9212206640440291, 0.9429043680866535, 0.9471259893675233, 0.9535766685163707]","[-23.779757916998225, -23.697371719343767, -22.39750693439834, -22.03398533534321, -22.017133350253964]","[0.2917803091586212, 0.2551510681187758, 0.2984323758406388, 0.27904915328960067, 0.28913267503879286]"
375,"[0.8984989283825036, 0.9166915641965119, 0.9379652287154565, 0.941229076005772, 0.9492199356223524]","[-23.969771296366353, -23.509979832330604, -21.99654051835428, -21.606299905785946, -21.540770012837022]","[0.17216552970487645, 0.06544346735796544, 0.08784609321502529, 0.08021857936063094, 0.08624484983930418]"
376,"[0.910826707814096, 0.9201591655071578, 0.9381361958096042, 0.9433072891908649, 0.950640671293562]","[-23.24185359874616, -22.6899239434412, -21.064583462878872, -20.49495923098861, -20.428376897225377]","[0.3232116688712466, 0.4662113259555937, 0.45944293154634985, 0.39912263436865236, 0.40423971255714586]"
377,"[0.9020393739418046, 0.9133435291883031, 0.9310932484964026, 0.9350900844809399, 0.9434069740083206]","[-23.237789273846015, -22.73950311699155, -21.653783476874136, -21.462990231283456, -21.555002022441045]","[0.9887604430146033, 1.0819926831880358, 1.0307471518865088, 0.9656350167946164, 0.9221571016709484]"
378,"[0.8995842806175849, 0.9083758667398683, 0.9260150403579266, 0.9328630809941783, 0.9419267563631507]","[-23.039242886912316, -23.412736976146917, -21.71304508053894, -21.108788894125954, -20.96918177258408]","[0.9335422085161696, 0.7074425876443688, 0.8932404858141729, 0.8605884638394175, 0.8933667194328011]"
379,"[0.9057344414360203, 0.913546453429654, 0.9311290263009697, 0.9360333523254333, 0.9446711238112918]","[-22.998869731123825, -23.0940167898521, -21.599959504955724, -21.105115426559657, -21.001726305448887]","[0.6863886224289669, 0.8494448209704922, 0.8167903206162995, 0.9177872311604667, 0.890798990724373]"
380,"[0.8967832243399239, 0.9047412213240814, 0.9222702005490748, 0.9272987487372844, 0.9363818794602787]","[-24.128666420072427, -24.029765781751628, -22.653298324750885, -22.35282106601279, -22.298827653220034]","[0.08858345687319465, 0.15891571619444855, 0.1902936830993339, 0.17896245994056598, 0.16775611480117605]"
381,"[0.9054081593856064, 0.9154075295907759, 0.9355797921243947, 0.9395331660978838, 0.9484558470529585]","[-23.883648586026958, -23.679198840515976, -22.285086024828185, -22.026595318415705, -21.979615134578403]","[0.08719492737923423, 0.14166151445317343, 0.22750197461060134, 0.17355550194664193, 0.22207417353758582]"
382,"[0.9046285813697544, 0.9136172579090462, 0.933629232680956, 0.9392234035305889, 0.9476487116456742]","[-23.107207871135067, -23.2629220260487, -22.139699522450126, -21.805100328032715, -21.78641713564607]","[0.6990419580318028, 0.7542352060429707, 0.6928707674265161, 0.5635909337115947, 0.5368397666979468]"
383,"[0.9039935502746288, 0.9124796045749585, 0.9332526906177053, 0.9384425871887563, 0.9478195367641077]","[-23.75599307896018, -23.565770615903592, -22.29133231822468, -21.94917212099772, -21.944562424457136]","[0.5395745830176606, 0.6086899637594635, 0.5152123135508042, 0.44161627858475305, 0.4213303424120405]"
384,"[0.902633095341788, 0.9144878188380832, 0.9351359091399152, 0.9395889567715469, 0.9478877168792214]","[-23.641514439365114, -23.535288027721652, -22.264592012146675, -21.924176053490136, -21.921960859303116]","[0.28094274860505486, 0.3639501215589786, 0.5498068894916445, 0.5543202493995772, 0.5612582380446033]"
385,"[0.9052136466601932, 0.9124540594564393, 0.9330389088727267, 0.9377599692722793, 0.9463650216559034]","[-23.66648606109079, -23.510502837190348, -22.268292698648843, -21.923557455550753, -21.9258617460219]","[0.5090167046215832, 0.5104767243791104, 0.41150403865666607, 0.38942861684248076, 0.37355984005846704]"
386,"[0.9126138585796938, 0.922814485492759, 0.9400931220162373, 0.9446736731759514, 0.9514579506104007]","[-23.512936934829384, -23.431127151829767, -22.144917590214728, -21.80362554822256, -21.777587280239537]","[0.30324986901326817, 0.3731352322872356, 0.43514852877586574, 0.35013064711426956, 0.3509931020891544]"
387,"[0.9112007806776766, 0.921209167050626, 0.9406918228007849, 0.9464222747034725, 0.9540305821175115]","[-22.889924268778074, -22.99432835095696, -21.667962877775413, -21.304854674672313, -21.257120063676233]","[0.5118536967081802, 0.5260123476898186, 0.4058112018859625, 0.44935477378072347, 0.4568889299688532]"
388,"[0.9140065613701265, 0.930560270578864, 0.9479053938740202, 0.9517957286935202, 0.9576945975532295]","[-23.4827084183541, -23.20595381738664, -21.937818944094655, -21.647049836191417, -21.654943354999336]","[0.4653719669272315, 0.6025545372094236, 0.5140374030028241, 0.4412379819124142, 0.41472601077951077]"
389,"[0.9118599934031317, 0.923219806274966, 0.9445834183251799, 0.947766785035484, 0.9556827154419425]","[-22.770661771777384, -23.024834529326398, -21.825244915157864, -21.47128762856405, -21.424836619917237]","[0.5006953107155592, 0.2814924992318268, 0.3669409319616516, 0.3854172084036291, 0.42821590655894404]"
390,"[0.9111824243858427, 0.9248405474727917, 0.943516671607459, 0.9490480942124312, 0.9566163415036318]","[-23.354539379198098, -23.15907940774008, -21.830295869517528, -21.379964575589387, -21.346390030475522]","[0.38931073448162595, 0.3569571781821553, 0.40470714404124675, 0.3952981934589823, 0.4088997477138473]"
391,"[0.9153660537556434, 0.928649785241548, 0.9471411822043664, 0.9510473566353398, 0.9575261235824106]","[-23.12723195143091, -22.835000404138764, -21.553045697812273, -21.17353570984046, -21.1712446290682]","[0.5107943402510309, 0.5570788843536784, 0.5605801574380187, 0.46515950652676535, 0.4717373318440978]"
392,"[0.9200343202104878, 0.9297814337889405, 0.9430785926889066, 0.947151119403989, 0.9525054056806624]","[-21.771583102433983, -21.94511713388489, -20.548260293187212, -19.891903679006838, -19.846995213671125]","[0.8788826624837534, 0.5942921956210087, 0.6963474606583411, 0.80723262748732, 0.8000143441993018]"
393,"[0.9122196402969072, 0.9219915500950527, 0.941540034942182, 0.949098248587154, 0.9557344563434061]","[-22.709143156921893, -22.37972779601686, -20.87343835325617, -20.382063417029414, -20.316001817323947]","[0.6560640267197299, 0.6259049857252632, 0.5411527698618642, 0.529409836601242, 0.5272251812090665]"
394,"[0.9047551598475694, 0.9168520289246916, 0.9362462610211391, 0.9439954004592993, 0.9504398643063332]","[-22.031609665006318, -22.19044122652053, -20.215665708537514, -19.5742153495228, -19.415718748912976]","[0.2777344371931147, 0.2836305109076265, 0.2698883803023783, 0.2927074831660173, 0.2812727359205108]"
395,"[0.903153753902593, 0.9164748288767626, 0.9341600901289405, 0.9390471724045476, 0.9455708854579141]","[-23.849910032230998, -23.65982430218293, -22.259949043846493, -21.965089781968686, -21.912028624297214]","[0.19330111569576788, 0.27427015429890134, 0.4325148397227794, 0.4936882934013631, 0.5035427525063474]"
396,"[0.904108418445368, 0.9165238979399798, 0.9361903546112061, 0.9414896222366838, 0.949591891380829]","[-23.719815019752197, -23.63441038701163, -22.408680608248876, -21.982746858300352, -21.988180905892964]","[0.3246047591947729, 0.3339034245193527, 0.31121718143481747, 0.3855607591926919, 0.40857997087354303]"
397,"[0.9049878384290605, 0.9215858966570948, 0.9395952629532406, 0.9450178073837302, 0.9521461834925404]","[-23.805676952404763, -23.520939121396566, -22.249227044623257, -21.92516127831479, -21.92228149083949]","[0.251496217419851, 0.18116625694146868, 0.1595658900580834, 0.20194605108770144, 0.19875595190202167]"
398,"[0.9133505617152247, 0.92488353042136, 0.945280852361508, 0.950613640931365, 0.9583835121755458]","[-22.914828092234583, -22.67084191127237, -21.521771558985954, -21.05609140851283, -21.097037936171976]","[0.45061550355475716, 0.44887873043879134, 0.4595912961302039, 0.4607720481995035, 0.47630730754669565]"
399,"[0.9038918060965921, 0.9163020298368304, 0.9363013450910561, 0.9422067419772036, 0.9509124312061548]","[-23.776862729774255, -23.49562630276026, -22.11103535601094, -21.784403135637895, -21.74452027382941]","[0.3519482509761422, 0.4672546635349572, 0.5264178895103824, 0.539602732977383, 0.5316890666491377]"
400,"[0.9175901201331926, 0.9261668507391414, 0.9442889052293179, 0.9508595111989673, 0.9591018752416469]","[-23.168775252229022, -23.016194123370582, -21.753171089895407, -21.32659398432488, -21.318291804286655]","[0.35607990499514486, 0.46043174030523515, 0.4592150459867778, 0.3618053526873891, 0.3815892013957261]"
401,"[0.9174930283519761, 0.9262325462126848, 0.9459271024851489, 0.953382282453378, 0.9604402466509793]","[-22.91896567919611, -22.86708678138827, -21.42801823181263, -21.139477629189123, -21.062331920368834]","[0.37243486965988776, 0.41981915045049606, 0.4855418596402404, 0.47650742249428646, 0.5161507439808495]"
402,"[0.9122348911983374, 0.9250331969323342, 0.9458754393507132, 0.952167130896402, 0.9607542379144708]","[-22.58150542142957, -22.63722299581308, -21.33076561291053, -20.979902753554526, -20.9330816840225]","[0.1875667603997917, 0.22812529286670083, 0.17593485668537936, 0.21640300517695277, 0.1815103288922776]"
403,"[0.9229379544919575, 0.9355869414390459, 0.9534082375925682, 0.9583604915499511, 0.9643787309707003]","[-22.2385215045494, -22.281842247017572, -21.12413586954021, -20.781821329832052, -20.761343624494963]","[0.3754218259890633, 0.336763128351701, 0.33898119532458704, 0.31987774132061864, 0.3380180065009067]"
404,"[0.9182544018095858, 0.9307771092348133, 0.9502725463869767, 0.9547245020165734, 0.9618501711759132]","[-22.8010178057866, -22.415965980927844, -21.045207689363103, -20.668617009537464, -20.645890717768]","[0.3064219283718403, 0.319201612818535, 0.29598734256471276, 0.2946506017958932, 0.29477177528445275]"
405,"[0.9170843410520851, 0.9307417633648146, 0.9510309610156532, 0.9566080454289803, 0.9639848643376896]","[-22.670819550823627, -22.372129111884636, -21.138604394561277, -20.65904179024621, -20.677321540742476]","[0.4415256370002635, 0.5944031175161416, 0.3843238721464766, 0.5029105832662499, 0.45236653543265226]"
406,"[0.9211286677177255, 0.9324758976969669, 0.9547645171979988, 0.9603702387187911, 0.9678815232651294]","[-22.138981380062553, -21.943643865933737, -20.54189236264568, -20.13548440551552, -20.087596816278012]","[0.24448910852726483, 0.3095896745864863, 0.37484756664271723, 0.32131584222631876, 0.32643617600352626]"
407,"[0.9239799428937918, 0.9337116860883375, 0.9542942667342846, 0.9587757768738974, 0.9662509853049601]","[-22.514273402258627, -22.11249453631017, -20.743237074440987, -20.293363241525743, -20.26477141754071]","[0.21275189386872734, 0.18015951706473576, 0.2505267070624924, 0.28142166318200285, 0.316544631463093]"
408,"[0.9262224141623195, 0.9368449563480161, 0.9544677670529566, 0.959192442511153, 0.9652654972520578]","[-22.02500384975576, -21.93587530004977, -20.828031455549542, -20.434005970674434, -20.47556001416361]","[0.3890624499629561, 0.2748758552406897, 0.276373657212683, 0.49067962139256593, 0.4734797613757645]"
409,"[0.9204015214131437, 0.9313179890280133, 0.9499117113724574, 0.956153600654731, 0.9634410481308076]","[-22.62294854204198, -22.406833225191555, -21.17850125894144, -20.730857921224594, -20.73765513539988]","[0.3014322196248867, 0.4815193320394723, 0.5597238057118564, 0.509124721448667, 0.4816850553049436]"
410,"[0.9266606370135271, 0.9376118007320998, 0.9561710333247925, 0.9609329689284837, 0.9677487590118239]","[-22.06911723694736, -21.879443631416713, -20.619912769982264, -20.170333430809652, -20.160059029424545]","[0.5950469595785068, 0.5722913118632397, 0.4940949955266378, 0.6741223838838815, 0.6504492390794141]"
411,"[0.9238688339934726, 0.9340607297524499, 0.954470056089038, 0.9608484578852786, 0.9687828008616827]","[-22.050450277906208, -22.122765102664466, -20.671140697997405, -20.290999308315815, -20.1858094750011]","[0.5308570554645886, 0.48648821865597863, 0.5371662454744265, 0.4910509618847139, 0.5552347858289629]"
