mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[ 2.23767080e-08  4.79812787e-09 -1.27889431e-08 -5.83794575e-09
 -1.49777570e-08]","[2.84612557e-06 2.85161223e-06 5.09643347e-06 6.21055727e-06
 6.19403949e-06]","[8.10043075e-12 8.13169232e-12 2.59736342e-11 3.85710216e-11
 3.83661253e-11]",[-0.10948065 -0.05026482 -0.0213174  -0.07677998 -0.10284584],[0.45538675 0.03984101 0.21238713 0.24664252 0.31447684],"[2.84621353e-06 2.85161627e-06 5.09644952e-06 6.21056001e-06
 6.19405760e-06]",[0.0375651  0.03867188 0.02929688 0.02890625 0.02604167],"[1.02393183e-12 1.26493832e-12 4.75193989e-12 8.13651711e-12
 8.18583547e-12]",[0.36564338 0.3907483  0.46820516 0.50420105 0.52555831],"[9.65615130e-13 1.31840122e-12 4.40757434e-12 7.14426225e-12
 6.89586527e-12]",[0.34481864 0.40726336 0.43427507 0.44271332 0.44273786],"[5.39357505e-13 6.90335526e-13 2.11299094e-12 3.19289764e-12
 3.01342762e-12]",[0.19260316 0.21324947 0.20819145 0.19785644 0.19347224],"[7.89329597e-13 7.06258540e-13 1.41572971e-12 1.95590652e-12
 1.61250587e-12]",[0.28186754 0.2181682  0.13949081 0.12120298 0.10352833],"[4.44309972e-14 3.56908692e-14 5.39456427e-14 6.06910650e-14
 3.74945596e-14]",[0.01586619 0.01102516 0.00531522 0.00376088 0.00240728],597
"[-1.85350469e-08 -1.41251030e-08 -1.24582792e-08  1.10768292e-08
  1.69820590e-08]","[3.19236612e-06 2.90278412e-06 5.25450436e-06 6.47761232e-06
 6.57536376e-06]","[1.01912014e-11 8.42615563e-12 2.76098160e-11 4.19594614e-11
 4.32354086e-11]",[-0.19873163  0.08863678 -0.02631341 -0.03010549 -0.00515832],[2.67591739 1.045425   0.33777178 0.13318089 0.08496556],"[3.19241992e-06 2.90281848e-06 5.25451912e-06 6.47762179e-06
 6.57538569e-06]",[0.03997396 0.03736979 0.02845052 0.02623698 0.02311198],"[1.21547349e-12 1.41307778e-12 5.19580148e-12 8.20865128e-12
 8.26632544e-12]",[0.39823754 0.41745241 0.49874224 0.51035406 0.53378886],"[9.51949347e-13 1.24014638e-12 4.47023453e-12 6.79592362e-12
 6.75218012e-12]",[0.31189653 0.3663649  0.42909545 0.42252096 0.43601459],"[5.50255961e-13 6.58144801e-13 1.90642318e-12 3.11258486e-12
 2.91834801e-12]",[0.18028578 0.19442959 0.18299655 0.19351782 0.18844911],"[8.70983176e-13 7.75334687e-13 1.46357152e-12 1.96505796e-12
 1.54875772e-12]",[0.28536879 0.22904991 0.14048746 0.12217297 0.10000932],"[4.64863892e-14 3.79018898e-14 5.85075699e-14 6.36379680e-14
 3.95842795e-14]",[0.01523079 0.011197   0.00561611 0.00395654 0.00255611],598
"[ 3.24852493e-08  2.57627451e-08  2.38348615e-08 -3.25432426e-08
 -4.25214339e-08]","[2.76628509e-06 3.06712234e-06 6.14365162e-06 7.29020214e-06
 7.46050092e-06]","[7.65233322e-12 9.40723942e-12 3.77444553e-11 5.31470472e-11
 5.56590740e-11]",[-0.23826226 -0.10240503 -0.22272653 -0.08415399 -0.0756138 ],[0.56628195 0.46963438 0.53916079 0.14990471 0.06043295],"[2.76647583e-06 3.06723053e-06 6.14369786e-06 7.29027478e-06
 7.46062210e-06]",[0.04075521 0.03580729 0.02558594 0.02545573 0.02246094],"[1.07080513e-12 1.56451056e-12 6.31113854e-12 9.53481462e-12
 9.63505662e-12]",[0.37715864 0.43102994 0.49374949 0.50754021 0.51854374],"[1.02981687e-12 1.47500723e-12 5.53992223e-12 8.18545695e-12
 8.16278882e-12]",[0.36272177 0.40637135 0.43341368 0.43571361 0.43930858],"[5.62595703e-13 6.97322138e-13 2.47391428e-12 3.78596357e-12
 3.79871650e-12]",[0.19815728 0.19211549 0.19354573 0.20152764 0.204441  ],"[7.51030168e-13 7.03617039e-13 1.50008277e-12 1.88850410e-12
 1.58776049e-12]",[0.2645276  0.19384977 0.1173584  0.10052547 0.0854508 ],"[4.12949153e-14 3.37084498e-14 5.13482298e-14 5.73552620e-14
 3.56430464e-14]",[0.01454488 0.00928683 0.00401721 0.00305303 0.00191825],599
"[-1.21134608e-07 -1.27747180e-07 -1.67273374e-07 -1.57780802e-07
 -1.20876513e-07]","[3.55583447e-06 3.03259350e-06 5.29103167e-06 6.30443966e-06
 6.43340555e-06]","[1.26439588e-11 9.19662335e-12 2.79950161e-11 3.97459595e-11
 4.13887070e-11]",[ 0.09921231 -0.07142436 -0.20420492 -0.08162096 -0.05240527],[1.49202531 0.56269136 0.43880575 0.43127217 0.29085147],"[3.55789718e-06 3.03528297e-06 5.29367514e-06 6.30641374e-06
 6.43454102e-06]",[0.03567708 0.03710938 0.03144531 0.03033854 0.02610677],"[1.36162018e-12 1.14072379e-12 4.17315921e-12 6.08583125e-12
 6.50743181e-12]",[0.41353632 0.38057561 0.4440644  0.4457196  0.47237859],"[9.85359669e-13 1.01322017e-12 3.61015550e-12 5.51479681e-12
 5.65568173e-12]",[0.29926261 0.33803703 0.38415537 0.40389766 0.41054951],"[5.86529040e-13 6.56930389e-13 2.02623233e-12 3.02613371e-12
 2.93163502e-12]",[0.17813416 0.21916934 0.21561067 0.22163071 0.21280924],"[8.84493541e-13 7.52835803e-13 1.56048653e-12 2.01489104e-12
 1.70959403e-12]",[0.26862866 0.25116593 0.16605082 0.14756841 0.12410051],"[4.13227958e-14 3.49806598e-14 5.72605819e-14 6.38333135e-14
 4.20476156e-14]",[0.01255011 0.01167047 0.00609308 0.00467508 0.00305226],600
"[8.86093811e-08 1.14058196e-07 1.71104021e-07 1.92558288e-07
 1.67471393e-07]","[2.67258709e-06 3.03339340e-06 5.31441125e-06 6.31048447e-06
 6.14250034e-06]","[7.14272177e-12 9.20147554e-12 2.82429670e-11 3.98222142e-11
 3.77303105e-11]",[0.10656143 0.17923559 0.09540497 0.06495311 0.02562352],[-0.09618538 -0.00669287  0.15824793  0.3522124   0.45884155],"[2.67405561e-06 3.03553699e-06 5.31716499e-06 6.31342165e-06
 6.14478292e-06]",[0.03867188 0.03658854 0.03053385 0.03138021 0.02851562],"[7.40005144e-13 1.15635781e-12 4.61040318e-12 7.32502323e-12
 7.40004306e-12]",[0.30507237 0.39034545 0.48478065 0.50241644 0.52347106],"[8.83171715e-13 1.03026875e-12 3.70380376e-12 5.96828448e-12
 5.98318996e-12]",[0.3640938  0.34778225 0.38945236 0.40935901 0.4232444 ],"[5.46354269e-13 6.33447386e-13 1.86166478e-12 3.00510114e-12
 2.86513021e-12]",[0.22523842 0.21382941 0.19575274 0.20611705 0.20267622],"[7.60848006e-13 7.17663948e-13 1.43403398e-12 1.74043598e-12
 1.38681196e-12]",[0.31366499 0.24225794 0.15078766 0.11937486 0.09810158],"[3.92377062e-14 3.41955269e-14 5.50407559e-14 5.83970793e-14
 3.62707836e-14]",[0.01617602 0.0115432  0.0057875  0.0040054  0.00256576],601
"[-3.80473718e-08 -4.35434588e-08 -6.00662676e-08 -3.64894094e-08
 -2.56375438e-08]","[2.87658398e-06 3.03708012e-06 5.62902992e-06 6.68215418e-06
 6.68304567e-06]","[8.27473541e-12 9.22385565e-12 3.16859778e-11 4.46511844e-11
 4.46630994e-11]",[-0.06237253 -0.00567711 -0.06678013 -0.08235137 -0.08943053],[ 0.18437267 -0.17220901  0.23104837  0.20036758  0.46811306],"[2.87683559e-06 3.03739225e-06 5.62935039e-06 6.68225380e-06
 6.68309484e-06]",[0.04029948 0.03457031 0.0264974  0.0281901  0.02578125],"[1.03928799e-12 1.38645654e-12 5.65733918e-12 8.08840962e-12
 8.28923837e-12]",[0.35762216 0.40625919 0.51507929 0.50271704 0.53209494],"[9.73316262e-13 1.27779331e-12 4.40744446e-12 5.99412943e-12
 5.87950480e-12]",[0.33492109 0.37441872 0.40128111 0.37255173 0.3774116 ],"[6.35133939e-13 7.54535183e-13 2.04296037e-12 3.57868544e-12
 3.29316132e-12]",[0.21855152 0.22109374 0.1860038  0.2224252  0.21139149],"[7.87108800e-13 7.06922716e-13 1.38217196e-12 1.81264781e-12
 1.45875989e-12]",[0.27084654 0.20714234 0.12584152 0.11266108 0.09363933],"[3.55132609e-14 2.89170529e-14 4.43498582e-14 4.80685747e-14
 3.01096173e-14]",[0.01222022 0.00847327 0.00403789 0.00298759 0.00193277],602
"[ 1.16820706e-08  1.79942425e-08  2.86534203e-08 -4.74898846e-09
 -7.10874919e-09]","[2.60115783e-06 2.87342781e-06 5.40400061e-06 6.68167306e-06
 6.68195164e-06]","[6.76602208e-12 8.25658735e-12 2.92032226e-11 4.46447549e-11
 4.46484777e-11]",[ 0.0404094   0.0776797  -0.05963799 -0.12451401 -0.14676198],[0.09279625 0.16925259 0.23960265 0.34614887 0.39477738],"[2.60118407e-06 2.87348415e-06 5.40407657e-06 6.68167475e-06
 6.68195542e-06]",[0.04427083 0.04023438 0.03268229 0.02903646 0.02734375],"[8.12287517e-13 1.20376925e-12 4.73137232e-12 7.14886903e-12
 7.22511415e-12]",[0.32157019 0.36142256 0.41944396 0.40133365 0.41373591],"[9.10797858e-13 1.34792450e-12 5.08556310e-12 8.01023169e-12
 7.96170235e-12]",[0.36056869 0.40470408 0.45084355 0.44969008 0.45591559],"[5.76831351e-13 9.00646429e-13 3.09997654e-12 5.77133507e-12
 5.65709189e-12]",[0.22835728 0.27041224 0.27481803 0.32399964 0.32394534],"[7.86626148e-13 7.33463028e-13 1.53092241e-12 2.04583347e-12
 1.71814317e-12]",[0.31141131 0.2202167  0.1357188  0.11485199 0.09838703],"[4.21920881e-14 3.45631627e-14 5.16043126e-14 6.21149200e-14
 3.81138509e-14]",[0.0167031  0.01037733 0.00457481 0.0034871  0.00218254],603
"[ 9.71591480e-09  5.38514356e-09  1.51424474e-09 -2.44577441e-08
 -2.75574678e-08]","[2.44924495e-06 2.60232908e-06 4.80732771e-06 6.15001833e-06
 6.13128975e-06]","[5.99880082e-12 6.77211665e-12 2.31103997e-11 3.78227254e-11
 3.75927140e-11]",[ 0.0975509  -0.00763748  0.02518957 -0.07938844 -0.04203333],[0.12648955 0.20462229 0.57814762 0.25844431 0.36765721],"[2.44926422e-06 2.60233465e-06 4.80732795e-06 6.15006696e-06
 6.13135168e-06]",[0.04472656 0.03977865 0.03066406 0.02845052 0.02636719],"[8.58942637e-13 1.06127799e-12 4.10462991e-12 7.17458450e-12
 7.17454156e-12]",[0.36301794 0.39839267 0.48006918 0.51265193 0.52818255],"[8.21893971e-13 9.44670351e-13 3.38621343e-12 5.66709053e-12
 5.66912756e-12]",[0.34735993 0.35461938 0.39604465 0.40493563 0.41735549],"[4.98431359e-13 6.05146464e-13 1.85854359e-12 3.03950387e-12
 2.93459911e-12]",[0.21065379 0.22716566 0.21737148 0.21718436 0.21604224],"[6.87572132e-13 6.37936929e-13 1.26905082e-12 1.67273925e-12
 1.33637828e-12]",[0.29059102 0.23947486 0.14842561 0.11952372 0.09838283],"[3.26239571e-14 2.85841617e-14 4.64286136e-14 4.85559482e-14
 3.02052030e-14]",[0.01378798 0.0107302  0.0054302  0.00346951 0.00222368],604
"[-6.91003446e-10 -2.06853676e-09 -3.53519975e-09  2.11809163e-08
  2.08243002e-08]","[2.57025097e-06 2.87862467e-06 5.13527325e-06 6.52147818e-06
 6.37833475e-06]","[6.60619005e-12 8.28647999e-12 2.63710313e-11 4.25296777e-11
 4.06831541e-11]",[-0.0579858  -0.00666635 -0.01213543 -0.03815572 -0.05686294],[ 0.18509535  0.1298393   0.09831301 -0.14320105 -0.12411214],"[2.57025106e-06 2.87862541e-06 5.13527447e-06 6.52151258e-06
 6.37836874e-06]",[0.04082031 0.03535156 0.0281901  0.02740885 0.02610677],"[9.28409076e-13 1.40910265e-12 4.71462840e-12 8.41743243e-12
 7.93794303e-12]",[0.35382585 0.41804686 0.46576269 0.503049   0.50761513],"[9.31318926e-13 1.37333800e-12 4.63635110e-12 7.29167538e-12
 6.96983480e-12]",[0.35493482 0.40743635 0.4580296  0.43577065 0.4457066 ],"[5.85279843e-13 7.18208513e-13 2.11526235e-12 3.54894612e-12
 3.36909518e-12]",[0.22305592 0.21307519 0.20896881 0.21209482 0.21544671],"[7.06329966e-13 6.48216770e-13 1.27298674e-12 1.65768143e-12
 1.34933720e-12]",[0.26918931 0.19231032 0.12575959 0.09906762 0.08628734],"[4.22109064e-14 3.21014060e-14 4.72674086e-14 5.30216276e-14
 3.25318236e-14]",[0.01608699 0.00952372 0.00466959 0.00316872 0.00208034],605
"[8.85255552e-09 5.83627720e-09 4.40466266e-09 1.96248512e-08
 1.62560234e-08]","[3.32463928e-06 3.24979027e-06 5.77173567e-06 7.07698735e-06
 7.10518335e-06]","[1.10532263e-11 1.05611368e-11 3.33129327e-11 5.00837500e-11
 5.04836304e-11]",[-0.10973915 -0.02937334  0.00316275 -0.065142   -0.08649407],[1.79801354 0.28568279 0.06083064 0.03176194 0.04650054],"[3.32465107e-06 3.24979551e-06 5.77173735e-06 7.07701456e-06
 7.10520195e-06]",[0.03671875 0.03528646 0.02845052 0.02747396 0.02669271],"[1.22377463e-12 1.32569108e-12 4.56670471e-12 6.83403005e-12
 6.84223549e-12]",[0.40244553 0.37454557 0.39278493 0.37672289 0.38167189],"[1.04297682e-12 1.29558374e-12 5.02925112e-12 8.28144646e-12
 8.52676839e-12]",[0.3429891  0.36603939 0.43256882 0.45651108 0.47563809],"[6.70628752e-13 9.53169591e-13 3.28015083e-12 5.92783447e-12
 5.90847830e-12]",[0.22054023 0.26929762 0.28212769 0.32676926 0.32958528],"[7.29713798e-13 7.12835417e-13 1.64042143e-12 2.20482044e-12
 1.92198519e-12]",[0.2399707  0.20139635 0.1410936  0.12153975 0.1072117 ],"[3.84595354e-14 3.01971222e-14 4.59790517e-14 5.49857567e-14
 3.59248601e-14]",[0.01264765 0.00853155 0.00395469 0.00303107 0.00200395],606
"[ 6.39518963e-09 -6.10208109e-09 -2.09663279e-08 -1.29378102e-08
 -1.65144510e-08]","[4.38839470e-06 5.00008896e-06 8.43946852e-06 1.16988582e-05
 1.13566659e-05]","[1.92580080e-11 2.50008896e-11 7.12246289e-11 1.36863283e-10
 1.28973859e-10]",[ 1.67373509  1.01254947  0.2422736  -0.18338433 -0.28797463],[8.53341113 6.08148188 3.12431352 3.12150566 2.72505909],"[4.38839936e-06 5.00009268e-06 8.43949457e-06 1.16988653e-05
 1.13566779e-05]",[0.03932292 0.03567708 0.03053385 0.02747396 0.02526042],"[2.52936452e-12 2.82760709e-12 7.16194512e-12 1.14715320e-11
 1.02978853e-11]",[0.51797457 0.46117028 0.39121769 0.40155987 0.37755325],"[1.62454029e-12 2.27230942e-12 7.55392650e-12 1.24290086e-11
 1.21493718e-11]",[0.33268062 0.37060368 0.41262948 0.43507624 0.44543463],"[7.46872705e-13 1.43438829e-12 5.74335751e-12 1.00056538e-11
 1.02459107e-11]",[0.15294793 0.23394242 0.31372805 0.35024694 0.37564769],"[9.34456184e-13 1.02444855e-12 2.78233149e-12 3.18447686e-12
 2.95016357e-12]",[0.19136211 0.16708305 0.15198347 0.1114723  0.10816238],"[5.12122492e-14 5.47771606e-14 1.34171837e-13 1.07696207e-13
 8.93955758e-14]",[0.01048747 0.00893391 0.00732907 0.0037699  0.00327753],607
"[-6.31771237e-09  2.27586140e-08  5.96400029e-08  4.59162664e-08
  5.14820371e-08]","[2.66521718e-06 2.91249352e-06 5.29140157e-06 6.77068509e-06
 6.69601969e-06]","[7.10338259e-12 8.48261848e-12 2.79989306e-11 4.58421765e-11
 4.48366797e-11]",[-0.00750282  0.06127688 -0.02996695 -0.07717447 -0.07434435],[ 0.10808601 -0.02172262  0.0113563   0.05188172  0.06880494],"[2.66522466e-06 2.91258243e-06 5.29173767e-06 6.77084078e-06
 6.69621760e-06]",[0.0436849  0.03671875 0.03046875 0.02851562 0.0265625 ],"[8.36971536e-13 1.17512959e-12 4.44867062e-12 7.12113573e-12
 7.16958193e-12]",[0.29050463 0.32811477 0.38366386 0.37049171 0.38476006],"[1.18390979e-12 1.67094530e-12 5.82298671e-12 1.00680040e-11
 9.80629805e-12]",[0.4109235  0.46655436 0.50218812 0.52380859 0.52626107],"[8.42526312e-13 1.10407784e-12 3.55556906e-12 6.51614516e-12
 6.20152280e-12]",[0.29243263 0.30827599 0.30664067 0.33901583 0.33280857],"[7.46708226e-13 6.86654953e-13 1.37938836e-12 1.79852594e-12
 1.46659776e-12]",[0.25917511 0.19172492 0.11896171 0.09357201 0.07870588],"[4.14820442e-14 3.28389186e-14 4.80651722e-14 5.72177052e-14
 3.46534010e-14]",[0.01439801 0.00916915 0.00414525 0.00297687 0.0018597 ],608
"[ 2.96113997e-09 -1.79551826e-08 -4.52976910e-08 -5.37541005e-08
 -5.69588629e-08]","[3.03344776e-06 3.25934850e-06 7.11107479e-06 8.30403095e-06
 8.77586282e-06]","[9.20180529e-12 1.06233526e-11 5.05673847e-11 6.89569300e-11
 7.70157682e-11]",[-0.28644025 -0.0679723   0.06052903  0.11359029  0.21567318],[1.13599277 0.70218363 2.15888009 1.75605536 2.2751563 ],"[3.03344920e-06 3.25939795e-06 7.11121906e-06 8.30420493e-06
 8.77604766e-06]",[0.04205729 0.03522135 0.02897135 0.02701823 0.02428385],"[1.03022639e-12 1.57474042e-12 8.38832098e-12 1.16534176e-11
 1.29616584e-11]",[0.37199157 0.44370972 0.57377429 0.56117359 0.5925242 ],"[9.44479206e-13 1.38881071e-12 5.95051219e-12 8.96494075e-12
 9.35777961e-12]",[0.34103019 0.39132088 0.40702435 0.43170924 0.42777789],"[5.33928407e-13 6.75780201e-13 2.27243685e-12 3.65105909e-12
 3.59968984e-12]",[0.19278953 0.19041249 0.15543824 0.17581778 0.16455482],"[7.73681235e-13 6.87704768e-13 1.32026389e-12 1.73175424e-12
 1.37936208e-12]",[0.27935889 0.19377244 0.09030812 0.08339311 0.06305562],"[4.31373799e-14 3.75757415e-14 6.11479612e-14 6.83191680e-14
 4.46501087e-14]",[0.01557594 0.0105876  0.00418262 0.00328993 0.00204112],609
"[ 1.86727849e-08  3.94526091e-09 -1.09635259e-08 -1.23497508e-08
 -1.98585970e-08]","[3.42592124e-06 3.12785764e-06 5.42534091e-06 6.48217431e-06
 6.49936171e-06]","[1.17369363e-11 9.78349342e-12 2.94343240e-11 4.20185837e-11
 4.22417027e-11]",[-0.03727047  0.12552058  0.00747003 -0.06717172 -0.13655917],[0.5034744  0.51006379 0.45143209 0.22524953 0.35800832],"[3.42597212e-06 3.12786013e-06 5.42535199e-06 6.48218607e-06
 6.49939205e-06]",[0.03541667 0.03463542 0.02630208 0.028125   0.02265625],"[1.36875117e-12 1.26827389e-12 4.67074330e-12 7.51160665e-12
 7.69813002e-12]",[0.451578   0.43618198 0.51998234 0.51991504 0.54326108],"[8.94377863e-13 8.86694568e-13 3.08572092e-12 5.39691201e-12
 5.42886933e-12]",[0.29507289 0.30495006 0.34352571 0.37354668 0.38311816],"[4.94311237e-13 5.48236561e-13 1.61085684e-12 2.90418873e-12
 2.79457247e-12]",[0.16308302 0.18854832 0.17933272 0.20101311 0.19721445],"[7.76325653e-13 6.82463611e-13 1.25601060e-12 1.61975227e-12
 1.25886028e-12]",[0.25612514 0.23471139 0.13982856 0.11211098 0.08883843],"[4.37145724e-14 3.55013548e-14 5.33408669e-14 6.36650553e-14
 3.99141670e-14]",[0.0144223  0.01220955 0.00593831 0.00440657 0.00281676],610
"[-4.05758993e-08 -1.44849248e-08  9.74951011e-09 -3.59314435e-10
  1.54992819e-08]","[3.70690916e-06 2.98092135e-06 5.34402525e-06 6.68504309e-06
 7.01151797e-06]","[1.37411755e-11 8.88589209e-12 2.85586059e-11 4.46898012e-11
 4.91613843e-11]",[-0.18367153  0.02259303  0.1198022   0.14197065  0.19675041],[1.01723203 0.29340478 0.30647567 0.31123518 0.43067508],"[3.70713122e-06 2.98095654e-06 5.34403415e-06 6.68504310e-06
 7.01153510e-06]",[0.0344401  0.03671875 0.02916667 0.02643229 0.0234375 ],"[1.26596507e-12 1.16570067e-12 4.26908315e-12 7.30111432e-12
 7.60119842e-12]",[0.41069808 0.38782674 0.46427325 0.49146658 0.51786201],"[9.46702289e-13 1.10387346e-12 3.77215424e-12 6.28820995e-12
 6.29999659e-12]",[0.30712444 0.36725693 0.41023102 0.42328402 0.42921244],"[5.61221252e-13 6.58729459e-13 1.88032475e-12 3.16566533e-12
 2.98600432e-12]",[0.1820686  0.21915823 0.20448992 0.21309332 0.20343347],"[8.32011631e-13 7.02373347e-13 1.29257835e-12 1.77553843e-12
 1.40578380e-12]",[0.26991707 0.23367848 0.14057106 0.11951844 0.09577464],"[4.34753518e-14 3.65449547e-14 5.66895003e-14 6.55598525e-14
 4.15573796e-14]",[0.01410406 0.01215845 0.00616512 0.00441309 0.00283126],611
"[-4.21268602e-08 -6.19055477e-08 -9.88420864e-08 -8.95432390e-08
 -7.88324577e-08]","[3.58054345e-06 3.13493774e-06 5.85435051e-06 7.21803387e-06
 7.50855806e-06]","[1.28202914e-11 9.82783463e-12 3.42734198e-11 5.21000130e-11
 5.63784441e-11]",[-0.11632201 -0.22136993 -0.06983296  0.06197011  0.07706445],[0.26747891 0.74450429 2.18871934 1.82623715 2.12988229],"[3.58079127e-06 3.13554890e-06 5.85518485e-06 7.21858927e-06
 7.50897188e-06]",[0.03352865 0.03945312 0.03229167 0.02773437 0.02428385],"[1.27270155e-12 1.42152767e-12 5.39618662e-12 8.85060380e-12
 8.99936604e-12]",[0.41707455 0.43570834 0.52495805 0.54978145 0.57197203],"[9.70400693e-13 1.11109128e-12 3.74751057e-12 6.08367864e-12
 5.97383285e-12]",[0.31800812 0.34055738 0.36456964 0.3779057  0.37967845],"[6.06611997e-13 6.73696641e-13 1.85783147e-12 2.94881491e-12
 2.77548876e-12]",[0.19879164 0.20649281 0.1807357  0.18317437 0.17640153],"[7.79848788e-13 7.26018686e-13 1.48436027e-12 1.95293347e-12
 1.62500613e-12]",[0.25556273 0.22252989 0.14440325 0.12131224 0.10328039],"[3.76596270e-14 2.94273496e-14 4.49966009e-14 5.37739580e-14
 3.48488493e-14]",[0.01234136 0.00901969 0.00437741 0.00334033 0.00221489],612
"[7.00823043e-08 9.40512554e-08 1.44648467e-07 1.78119755e-07
 1.58446731e-07]","[2.49141466e-06 2.85497001e-06 5.16182956e-06 6.42094662e-06
 6.34272861e-06]","[6.20714699e-12 8.15085375e-12 2.66444844e-11 4.12285555e-11
 4.02302062e-11]",[ 0.04113005 -0.01324081 -0.07196537 -0.173327   -0.18772655],[0.10980639 0.33343662 0.61529957 0.80145098 0.93328183],"[2.49240015e-06 2.85651875e-06 5.16385588e-06 6.42341670e-06
 6.34470737e-06]",[0.04355469 0.04003906 0.03196615 0.02929688 0.02701823],"[8.22271670e-13 1.05422310e-12 3.64382462e-12 5.84907215e-12
 5.68194691e-12]",[0.33871563 0.36620706 0.40786529 0.41197753 0.41555509],"[8.01459263e-13 1.04217379e-12 3.63553341e-12 6.03142281e-12
 6.00593449e-12]",[0.33014245 0.36202147 0.40693723 0.42482134 0.43925025],"[5.65038879e-13 7.44900230e-13 2.52746602e-12 4.24862414e-12
 4.25353717e-12]",[0.23275459 0.25875711 0.28290759 0.29925049 0.31108686],"[7.23044877e-13 6.67970316e-13 1.36413966e-12 1.77891896e-12
 1.46258618e-12]",[0.29784147 0.23203385 0.15269264 0.12529759 0.10696776],"[3.72298466e-14 3.06667412e-14 4.59726013e-14 5.22621792e-14
 3.24440090e-14]",[0.01533597 0.01065275 0.00514586 0.00368107 0.00237283],613
"[-4.39430661e-09 -9.84056931e-09 -1.90161750e-08 -5.47792719e-08
 -5.34402930e-08]","[3.03568614e-06 3.09636994e-06 5.79041980e-06 7.09538878e-06
 7.12460877e-06]","[9.21539034e-12 9.58750679e-12 3.35289615e-11 5.03445419e-11
 5.07600501e-11]",[-0.07612968 -0.59884    -0.65709418 -0.60849871 -0.55222292],[0.71266687 1.98690059 2.81261179 2.76086539 2.602371  ],"[3.03568932e-06 3.09638557e-06 5.79045103e-06 7.09560023e-06
 7.12480919e-06]",[0.03886719 0.03769531 0.02786458 0.02675781 0.02454427],"[1.27004462e-12 1.45422532e-12 5.71157845e-12 9.11195262e-12
 9.29039412e-12]",[0.39374571 0.40859182 0.48247339 0.46690223 0.48755045],"[1.17014038e-12 1.48315577e-12 5.34094404e-12 9.57424759e-12
 9.36138379e-12]",[0.36277288 0.41672037 0.45116484 0.49059052 0.49127592],"[7.47327882e-13 9.00355113e-13 2.60492731e-12 5.09507965e-12
 4.67131487e-12]",[0.2316904  0.25297162 0.22004567 0.26107511 0.24514586],"[7.39963279e-13 6.32752237e-13 1.29278299e-12 1.79557493e-12
 1.52838765e-12]",[0.22940719 0.17778358 0.10920508 0.0920064  0.08020823],"[4.36122491e-14 3.53533845e-14 5.43557992e-14 6.15514411e-14
 3.93899927e-14]",[0.01352089 0.00993319 0.00459159 0.00315393 0.00206715],614
"[1.35887438e-09 6.57014845e-09 1.39899209e-08 1.92170669e-08
 1.93089693e-08]","[3.70930585e-06 3.15829612e-06 4.87546732e-06 5.93122087e-06
 5.80022888e-06]","[1.37589499e-11 9.97483441e-12 2.37701816e-11 3.51793810e-11
 3.36426550e-11]",[-0.35581207  0.01669324  0.15108212 -0.00953284 -0.00296918],[ 5.21052841  0.82025429 -0.08775426  0.1701395   0.14316326],"[3.70930610e-06 3.15830296e-06 4.87548739e-06 5.93125200e-06
 5.80026102e-06]",[0.03951823 0.03626302 0.03105469 0.02981771 0.02832031],"[1.48658150e-12 1.30366027e-12 4.23919673e-12 6.30559825e-12
 6.34640236e-12]",[0.43463039 0.41106948 0.46892726 0.45242103 0.47355328],"[1.10543423e-12 1.16045483e-12 4.02977778e-12 6.57365327e-12
 6.54602737e-12]",[0.32319473 0.36591402 0.44576196 0.47165374 0.48844882],"[6.08224272e-13 6.97840587e-13 1.96252052e-12 3.34876877e-12
 3.14024848e-12]",[0.17782594 0.22004273 0.21708815 0.24027116 0.23431779],"[8.03463627e-13 6.82948112e-13 1.30163569e-12 1.76656496e-12
 1.45189743e-12]",[0.23490788 0.21534685 0.14398305 0.12674945 0.10833709],"[3.73587320e-14 3.16464196e-14 5.00209425e-14 5.63922178e-14
 3.71664923e-14]",[0.01092254 0.00997873 0.00553317 0.00404609 0.00277327],615
