epoch,stft_mean_power,wavelet_mean_power
213,"[5.936346996836507e-08, 6.641432592946332e-08, 1.1873832797574728e-07, 1.2476687867044424e-07, 1.2251273195345248e-07]","[3.410534119897368e-06, 3.5665080217353002e-06, 6.142708661404421e-06, 7.66667119504455e-06, 7.52488170849285e-06]"
214,"[7.195021672866594e-08, 8.331041826530699e-08, 1.6020238528071147e-07, 1.4375256091391683e-07, 1.4588759208730773e-07]","[3.7661099422243774e-06, 4.043980440459967e-06, 6.988229311569967e-06, 8.073058582570758e-06, 7.930131484404192e-06]"
215,"[1.0699908723494386e-07, 1.2165514792907123e-07, 2.1578803729668748e-07, 2.2753589880345046e-07, 2.2524793868665765e-07]","[5.153867143112973e-06, 4.748811848090138e-06, 7.535430844023125e-06, 8.711304724489464e-06, 8.363430639633399e-06]"
216,"[6.094107110779976e-08, 5.9004448061930206e-08, 9.784640433750742e-08, 1.104580289447695e-07, 1.0754177323305026e-07]","[3.5083058820547644e-06, 3.380077435530686e-06, 5.389182959807737e-06, 6.577667291486729e-06, 6.355479925745343e-06]"
217,"[6.068456144606743e-08, 6.376839072081565e-08, 1.1268896406163885e-07, 1.3067699453417178e-07, 1.287145221757989e-07]","[3.3895283115219953e-06, 3.5194981232268477e-06, 6.054549356281255e-06, 7.664785997571004e-06, 7.524590921594001e-06]"
218,"[6.081934409985908e-08, 6.317166367931007e-08, 1.1141600737781616e-07, 1.2155787572973146e-07, 1.2105283305973106e-07]","[3.4164907693104665e-06, 3.711546661152179e-06, 6.525396621912462e-06, 7.747798969896403e-06, 7.661975857123067e-06]"
219,"[6.368189148877024e-08, 6.583027327712982e-08, 1.1236124369861017e-07, 1.26490603830329e-07, 1.2292062595710023e-07]","[3.5662835350982047e-06, 3.7285250563720052e-06, 6.334052612479591e-06, 7.857538783690908e-06, 7.656215148041997e-06]"
220,"[6.035539524100062e-08, 6.21141634716711e-08, 1.0809038634472317e-07, 1.23181406744268e-07, 1.2090071856959613e-07]","[3.373329660958864e-06, 3.7176968677394023e-06, 6.542364115827202e-06, 8.083429220202432e-06, 7.938928894003905e-06]"
221,"[7.253493759512124e-08, 8.043698703034641e-08, 1.467328263528745e-07, 1.7220433023683603e-07, 1.7171307790135424e-07]","[4.437294809468969e-06, 5.228446707522441e-06, 9.757129037230235e-06, 1.2069157797218957e-05, 1.206999606455051e-05]"
222,"[6.761510914114363e-08, 6.993917504051261e-08, 1.2485684468347603e-07, 1.484526310465967e-07, 1.466926011623455e-07]","[4.258437146895619e-06, 4.655464361168254e-06, 8.230478555559876e-06, 1.0063869745546813e-05, 9.95767329038433e-06]"
223,"[6.752756608531988e-08, 6.902586651188306e-08, 1.2083412852004998e-07, 1.408285583827933e-07, 1.3874593813028926e-07]","[3.842220417551907e-06, 4.161000979457177e-06, 7.609203837776659e-06, 9.507798226834416e-06, 9.435545932662933e-06]"
224,"[7.779632905160955e-08, 8.344899703334066e-08, 1.6026856281105508e-07, 1.8814108972178949e-07, 1.8877083061933539e-07]","[4.882898825961359e-06, 5.5543262369591846e-06, 1.0309896885316895e-05, 1.2678846599691794e-05, 1.2621074833968361e-05]"
225,"[7.818144203270497e-08, 8.777496102344229e-08, 1.636835377923138e-07, 1.9082621826478447e-07, 1.9087142445090935e-07]","[4.674234688674938e-06, 5.854658057142273e-06, 1.1467225409930242e-05, 1.343117529218594e-05, 1.3659845878566912e-05]"
226,"[8.265665807576818e-08, 1.0214300747701878e-07, 2.1002425443886704e-07, 2.385000612485052e-07, 2.441772192249448e-07]","[4.977854164215373e-06, 6.412792252051458e-06, 1.3139072324924745e-05, 1.484294415023388e-05, 1.5131521039687544e-05]"
227,"[7.148741063764932e-08, 8.671762163063878e-08, 1.6383210894767338e-07, 1.8474511818781853e-07, 1.8445550077933858e-07]","[4.230580388290483e-06, 4.764240786788643e-06, 8.554999497949881e-06, 1.0222738134692496e-05, 1.0113818467439329e-05]"
228,"[6.967618169759065e-08, 7.796972304918281e-08, 1.4566405963400594e-07, 1.6781548460564812e-07, 1.6656180347666878e-07]","[4.077533947403595e-06, 4.8072081676089735e-06, 9.043311812628121e-06, 1.0616370104166374e-05, 1.0575161062210624e-05]"
229,"[7.767943715002081e-08, 8.731074571065035e-08, 1.6067484610376156e-07, 1.808714053325663e-07, 1.7815075776727506e-07]","[4.531790350488545e-06, 5.539053797631145e-06, 1.0820528215232262e-05, 1.2039610627163142e-05, 1.2163535837970588e-05]"
230,"[8.433873076643305e-08, 9.574022401920522e-08, 1.9227378387871447e-07, 2.1853434661907936e-07, 2.220703845215399e-07]","[4.852730285141289e-06, 6.3528475320579655e-06, 1.257201819277376e-05, 1.4078505230328373e-05, 1.4216382291681082e-05]"
231,"[7.692383685286662e-08, 8.09099643145503e-08, 1.462097997320649e-07, 1.654378541674277e-07, 1.6431682609455652e-07]","[4.3306049203167765e-06, 4.769444059023834e-06, 8.943642199756029e-06, 1.0506084121604914e-05, 1.0583855860732429e-05]"
232,"[7.813592846849283e-08, 8.980744617787449e-08, 1.760044124747131e-07, 1.9983214660476224e-07, 2.0082901631504034e-07]","[4.51867527206975e-06, 4.9930814381207855e-06, 9.801146806642941e-06, 1.1235404800129669e-05, 1.1264246383913823e-05]"
233,"[8.335940309291805e-08, 8.675391770769169e-08, 1.6458620484338175e-07, 1.9103666009706357e-07, 1.919543726562057e-07]","[4.430747720270406e-06, 4.876049790335816e-06, 9.209688115499534e-06, 1.1138911035241386e-05, 1.1149319362727613e-05]"
234,"[7.451419818785092e-08, 8.059025593009139e-08, 1.5311311271154906e-07, 1.7925859787060815e-07, 1.7990977326495405e-07]","[4.288928736166677e-06, 4.532517764349026e-06, 8.71201808675393e-06, 1.0770387869448796e-05, 1.0861217792214298e-05]"
235,"[8.105719917052789e-08, 9.478511561525181e-08, 1.9098452244085622e-07, 2.2559985009415906e-07, 2.291260961062925e-07]","[4.328014991987953e-06, 5.559345055057462e-06, 1.1069136911510299e-05, 1.2896722574105608e-05, 1.3071818160441623e-05]"
236,"[8.39990475270927e-08, 9.19740190384321e-08, 1.82034041369284e-07, 2.091285708223549e-07, 2.1304029147913745e-07]","[4.5207343938211064e-06, 4.911865333674734e-06, 9.179799297210094e-06, 1.1139225444151923e-05, 1.1211603992441517e-05]"
237,"[8.006521085597554e-08, 9.423735020352856e-08, 1.7501449749236303e-07, 1.9934041282757443e-07, 1.9835987573523334e-07]","[4.407469706956275e-06, 5.551279199446004e-06, 1.087978270331097e-05, 1.243492055594603e-05, 1.2551888792882585e-05]"
238,"[7.862597569359357e-08, 9.530250296220801e-08, 1.7464639510702046e-07, 2.0026315673651554e-07, 1.9924881782082642e-07]","[4.520735438526805e-06, 5.236084516170131e-06, 9.897641494849886e-06, 1.1953744010733308e-05, 1.201823713391047e-05]"
239,"[8.549089224797942e-08, 9.806833652001697e-08, 1.8732936227903037e-07, 2.1099979072306055e-07, 2.1249426428966632e-07]","[4.928843275302205e-06, 5.829625306951425e-06, 1.1525689300106198e-05, 1.3165824121029576e-05, 1.3383873799262105e-05]"
240,"[7.884559730648446e-08, 8.94764716356596e-08, 1.6416442277609464e-07, 1.911152465239692e-07, 1.895403359603295e-07]","[4.389160795461296e-06, 5.300941942516438e-06, 9.913057122933274e-06, 1.2160092894508021e-05, 1.2126375613686217e-05]"
241,"[7.907449542820902e-08, 9.254889155887126e-08, 1.7221255454418744e-07, 1.9974393526301527e-07, 1.9919644819316313e-07]","[4.662646209242413e-06, 5.186898816024066e-06, 9.628654649329354e-06, 1.1925037320196657e-05, 1.188062140412605e-05]"
242,"[8.284754881305479e-08, 9.186274743631738e-08, 1.7350766872370498e-07, 2.0468186523728844e-07, 2.053133319410582e-07]","[5.071558127282377e-06, 6.003845443270941e-06, 1.195571481617309e-05, 1.3747728914229915e-05, 1.4070189607108149e-05]"
243,"[8.806522768364124e-08, 9.66116881356314e-08, 1.8234510578612645e-07, 2.140925949791071e-07, 2.142180862978669e-07]","[4.54954282840085e-06, 5.034340356830976e-06, 9.329089122581473e-06, 1.1493437056512209e-05, 1.1423020819647593e-05]"
244,"[9.186006110195778e-08, 9.527392850879804e-08, 1.6883310871078577e-07, 2.0803653673163777e-07, 2.0664312989573943e-07]","[5.006999214782379e-06, 5.207038001513982e-06, 9.335952258301901e-06, 1.1635634680696116e-05, 1.1624865020017029e-05]"
245,"[8.72953074000634e-08, 8.772966408347968e-08, 1.646500203070296e-07, 1.9095947567703477e-07, 1.9216855612329587e-07]","[4.426102663261906e-06, 4.861558050167969e-06, 9.218824468002696e-06, 1.1138693501004365e-05, 1.1226039731797915e-05]"
246,"[8.013939801223431e-08, 8.932313832069239e-08, 1.6557691319003272e-07, 1.9331082373397244e-07, 1.9276275887584648e-07]","[4.4648940357257165e-06, 5.4602841430849445e-06, 1.0245277295593386e-05, 1.284664158341412e-05, 1.282222867983364e-05]"
247,"[8.784371038846242e-08, 9.69029121988806e-08, 1.8919499689038714e-07, 2.2204014228842508e-07, 2.246209242465737e-07]","[4.90186100254742e-06, 5.435035070457697e-06, 1.0865405255906807e-05, 1.3556067473300253e-05, 1.3839678391762137e-05]"
248,"[9.17217477965257e-08, 1.1238691620721423e-07, 2.2057737499141984e-07, 2.5586284693342434e-07, 2.5809541945985156e-07]","[5.263197240684364e-06, 6.553951735659446e-06, 1.3272035652340461e-05, 1.5675472815454183e-05, 1.6007417948782897e-05]"
249,"[9.450258960363643e-08, 1.0468088259820515e-07, 1.9168627039854077e-07, 2.3340745569278894e-07, 2.3281374130243322e-07]","[5.166156930262954e-06, 6.295535181596802e-06, 1.1793965982687068e-05, 1.4185654327581205e-05, 1.4075589915113538e-05]"
250,"[8.579490922149909e-08, 1.009545891721851e-07, 1.8453239301443744e-07, 2.0973465629856814e-07, 2.076189768976836e-07]","[4.946042879860221e-06, 5.559397982161203e-06, 1.0354685916897961e-05, 1.2486821679129992e-05, 1.2490871846088173e-05]"
251,"[9.24219766864288e-08, 9.829433720411682e-08, 1.8908593288218465e-07, 2.2160255629397174e-07, 2.2413202014363866e-07]","[5.034763240920822e-06, 5.85577350324257e-06, 1.1548300557216119e-05, 1.4113566526987545e-05, 1.4367427486345442e-05]"
252,"[9.282984482192738e-08, 9.798652544807199e-08, 2.0557962042881918e-07, 2.5028408312853606e-07, 2.591824976217355e-07]","[4.862433814761598e-06, 5.119864665883758e-06, 9.573456628875052e-06, 1.1766518502834125e-05, 1.1878995250922554e-05]"
253,"[9.582743655806667e-08, 1.0288781283354353e-07, 1.939897790963547e-07, 2.346320234997771e-07, 2.337482540148811e-07]","[5.482277385377073e-06, 5.988520074847557e-06, 1.1066483402280577e-05, 1.4047491696953318e-05, 1.3949440010444242e-05]"
254,"[9.02345277378655e-08, 9.660505726076336e-08, 1.7843158863053255e-07, 2.183122099592582e-07, 2.1861115707055452e-07]","[5.308738534096045e-06, 5.644824242223412e-06, 1.0309726458507184e-05, 1.3266989030116653e-05, 1.3188758679324632e-05]"
255,"[1.199112467258638e-07, 1.3552134493807866e-07, 2.542879711097912e-07, 3.0021532488829076e-07, 3.0111474131136684e-07]","[6.177612053210339e-06, 6.921460458048352e-06, 1.3404473821918508e-05, 1.6054795618660383e-05, 1.625018817785868e-05]"
256,"[1.0790529039878392e-07, 1.1083643429969021e-07, 2.0304505114569983e-07, 2.4685342008279825e-07, 2.4525466686569026e-07]","[5.476978044876938e-06, 6.113756974134811e-06, 1.133433658365249e-05, 1.3930932283911668e-05, 1.3885637786492037e-05]"
257,"[1.0948719304500279e-07, 1.2289685713380042e-07, 2.3197174185310937e-07, 2.7930219570251747e-07, 2.807439543538495e-07]","[5.50062760984342e-06, 6.158374406325894e-06, 1.119895654781356e-05, 1.4166092315737951e-05, 1.3927837322813765e-05]"
258,"[8.75070117683251e-08, 9.166338444444652e-08, 1.70309162869785e-07, 2.119569128800528e-07, 2.123759172994248e-07]","[4.665275327807059e-06, 4.802960376486926e-06, 8.952705154274075e-06, 1.0904607721222684e-05, 1.0989494903192467e-05]"
259,"[1.0628103780956796e-07, 1.2709957208231514e-07, 2.4773687788676183e-07, 2.996933754331766e-07, 3.022946504549356e-07]","[5.352158308526083e-06, 6.024680588742556e-06, 1.138620097506635e-05, 1.4544231802999897e-05, 1.4580003208078562e-05]"
260,"[8.31419021629702e-08, 8.980500919266442e-08, 1.694806662252582e-07, 1.9751177106580222e-07, 1.9835233736990385e-07]","[4.3631499361444594e-06, 5.277566665321466e-06, 1.0431392787246973e-05, 1.2271617630542975e-05, 1.2480493061465123e-05]"
261,"[9.690777987817504e-08, 1.1329809755087e-07, 2.1916532389890556e-07, 2.639461904016798e-07, 2.6581215222950844e-07]","[5.24475811262238e-06, 5.9704256171738574e-06, 1.1156913864761908e-05, 1.3264689615340348e-05, 1.326923039859953e-05]"
262,"[8.487069861585963e-08, 1.0060525547039675e-07, 1.9150309454990685e-07, 2.2920549966728083e-07, 2.298586140576525e-07]","[4.568031936721664e-06, 5.265577140365793e-06, 9.931778617258782e-06, 1.2286468114958354e-05, 1.2379986817137367e-05]"
263,"[9.371832238201178e-08, 1.1013668094426015e-07, 2.0230817547889643e-07, 2.4645494732827565e-07, 2.429774300179053e-07]","[5.267088863815276e-06, 6.3977882809767914e-06, 1.2344242202770673e-05, 1.4898530423607892e-05, 1.4985444627425821e-05]"
264,"[1.061306554597429e-07, 1.0749379481202787e-07, 2.1088921040022643e-07, 2.555070614201916e-07, 2.615488273517908e-07]","[5.838075973262332e-06, 6.29851791296147e-06, 1.205297176573515e-05, 1.4316834192582178e-05, 1.4506378022095917e-05]"
265,"[1.1175608463889604e-07, 1.3159166297095172e-07, 2.529507564122664e-07, 3.0027624526921335e-07, 3.016849559365263e-07]","[6.185379281921959e-06, 7.529224998420152e-06, 1.4410275090877792e-05, 1.6926942018407907e-05, 1.69588322450317e-05]"
266,"[1.1354202271455854e-07, 1.339027710200048e-07, 2.5254864923077465e-07, 3.2153079278561047e-07, 3.206692804153758e-07]","[6.679398328307879e-06, 7.458307286737494e-06, 1.3713608184776228e-05, 1.7167559690353644e-05, 1.7018345444529388e-05]"
267,"[1.0895020045414422e-07, 1.417999529874574e-07, 2.776757416202306e-07, 3.313099197270302e-07, 3.325472106298219e-07]","[6.2310022216363645e-06, 7.422870610060073e-06, 1.3586209393134357e-05, 1.623020048456785e-05, 1.616871565706269e-05]"
268,"[1.223772149503662e-07, 1.4242627297324622e-07, 2.8598151190095935e-07, 3.5124982031128234e-07, 3.5674269042202916e-07]","[6.884025361634003e-06, 7.291814549330465e-06, 1.3534999930344274e-05, 1.681588139039816e-05, 1.686704412641368e-05]"
269,"[1.1517872834223861e-07, 1.3606042121853652e-07, 2.606525474395589e-07, 3.132847845515925e-07, 3.1596784313151177e-07]","[5.480316445173156e-06, 6.3735243226712905e-06, 1.2112206446435425e-05, 1.4839085467426645e-05, 1.4858854539071007e-05]"
270,"[1.1308578639048966e-07, 1.356133355078998e-07, 2.7341618719493104e-07, 3.301164772775004e-07, 3.3588204452492513e-07]","[5.965222707490361e-06, 7.5169346508134795e-06, 1.4510826873537453e-05, 1.74483782265092e-05, 1.746846506991663e-05]"
271,"[1.0964199641117905e-07, 1.3267785413769253e-07, 2.67802197766675e-07, 3.316531125405089e-07, 3.3683500849438543e-07]","[5.740732174530253e-06, 6.67638557686641e-06, 1.2704386060998254e-05, 1.5472577664724625e-05, 1.5520800456592597e-05]"
272,"[1.1583602665687067e-07, 1.4190577737297586e-07, 2.8950541161640327e-07, 3.583482403913961e-07, 3.6358122106128724e-07]","[6.092768841719979e-06, 6.926623867792222e-06, 1.3391127985341086e-05, 1.641159412578112e-05, 1.6486645353978432e-05]"
273,"[1.300720717087223e-07, 1.4166186262799498e-07, 2.7801545308808086e-07, 3.4674246520411555e-07, 3.490942424409265e-07]","[6.868537590736289e-06, 7.596037618272821e-06, 1.400331895235018e-05, 1.773218371033168e-05, 1.740689419391402e-05]"
274,"[1.3332882471349536e-07, 1.6917091557767444e-07, 3.3310909521334044e-07, 4.093039818497376e-07, 4.1198781366543775e-07]","[6.131781678730136e-06, 7.442200331262231e-06, 1.446173578634173e-05, 1.8021112576742852e-05, 1.81551082119512e-05]"
275,"[1.2852226360610741e-07, 1.500991299548911e-07, 2.816326796958502e-07, 3.3887465437101913e-07, 3.377773721663701e-07]","[6.002269994365447e-06, 6.914732117073603e-06, 1.3043023837596797e-05, 1.5841419048756676e-05, 1.5910861426797263e-05]"
276,"[1.3002425400709053e-07, 1.473854286688984e-07, 2.8784811682846336e-07, 3.554716224719495e-07, 3.606805656959062e-07]","[6.324378871928363e-06, 7.5604020299484475e-06, 1.3807988894906088e-05, 1.7239168508410376e-05, 1.703752572147902e-05]"
277,"[1.1727209187812478e-07, 1.4867649249960712e-07, 3.068211933387777e-07, 3.8891487044448016e-07, 3.959606990631923e-07]","[6.420515020800448e-06, 7.1376286624937584e-06, 1.3615352558144374e-05, 1.7570030359014727e-05, 1.7589441495095803e-05]"
278,"[1.571268869559784e-07, 1.742185548275887e-07, 3.6205851941037595e-07, 4.54858504838026e-07, 4.7033909405029905e-07]","[6.863268094345541e-06, 8.137098625112726e-06, 1.5126277564268435e-05, 1.835885650415726e-05, 1.835207356039393e-05]"
279,"[1.4058892375219403e-07, 1.6613709211037918e-07, 3.12377046019436e-07, 3.867498268454461e-07, 3.880646290672002e-07]","[6.848123269248341e-06, 7.476216094570679e-06, 1.3314088567990407e-05, 1.6915559254863404e-05, 1.66624663218712e-05]"
280,"[1.4476539118746915e-07, 1.7876287580608845e-07, 3.7328341583796167e-07, 4.697410091866446e-07, 4.805105027371239e-07]","[6.7927927958922186e-06, 7.841726218251775e-06, 1.544013065153844e-05, 1.924519110598228e-05, 1.9417638226193375e-05]"
281,"[1.211719182635201e-07, 1.5963104628781342e-07, 3.1848025471817393e-07, 3.9678387904939486e-07, 4.0059864512496323e-07]","[6.4362183990060815e-06, 7.529992142061238e-06, 1.4578237495545286e-05, 1.7796151921801423e-05, 1.7951714154918943e-05]"
282,"[1.4368820328038218e-07, 1.8205770751528683e-07, 3.816287435444547e-07, 4.569214491999856e-07, 4.684698997350125e-07]","[6.821394373698115e-06, 7.35509920028222e-06, 1.3986869496064351e-05, 1.7501919901691497e-05, 1.7716351327601984e-05]"
283,"[1.483410417542936e-07, 1.680107584360561e-07, 3.5618334389382877e-07, 4.457999551783541e-07, 4.6178108095554205e-07]","[7.050330485609192e-06, 7.702152210991688e-06, 1.4243157472400046e-05, 1.799605532181955e-05, 1.7905237811038954e-05]"
284,"[1.3465655402187567e-07, 1.634607031235715e-07, 3.228451455928051e-07, 4.1089874963378755e-07, 4.135540207475986e-07]","[6.41034758615681e-06, 7.608255735035694e-06, 1.5088774381022482e-05, 1.8831432372477973e-05, 1.9008454077436145e-05]"
285,"[1.4585618506280838e-07, 1.656759704234141e-07, 3.2041475786439616e-07, 3.8603603678735704e-07, 3.887386262014971e-07]","[6.736550011586164e-06, 7.4176496171060754e-06, 1.4102226346010033e-05, 1.6949521191346933e-05, 1.702171854057561e-05]"
286,"[1.442818881128195e-07, 1.7714209787914039e-07, 3.645680315499523e-07, 4.465750380768553e-07, 4.5660968225167527e-07]","[6.155985918452251e-06, 6.782212448813843e-06, 1.3012431248613678e-05, 1.641330029597292e-05, 1.648846481565007e-05]"
287,"[1.325389915336332e-07, 1.6189301905638176e-07, 3.267037467739161e-07, 4.071033422812916e-07, 4.1397626158736123e-07]","[6.942458006654113e-06, 7.291964654209052e-06, 1.3691010497512395e-05, 1.6853827373407416e-05, 1.6988983026641537e-05]"
288,"[1.5717295409700628e-07, 1.769475908339957e-07, 3.583163744646309e-07, 4.395836462556602e-07, 4.531052893936233e-07]","[7.227661526674297e-06, 8.09309216605009e-06, 1.5325947834386966e-05, 1.8484353252739236e-05, 1.859917537158119e-05]"
289,"[1.699779041976601e-07, 1.8240379281453352e-07, 3.6917785145151733e-07, 4.468584425809953e-07, 4.55280657150119e-07]","[6.950530041314966e-06, 7.113498279997055e-06, 1.3155615237872589e-05, 1.6705692331127534e-05, 1.6667883670044275e-05]"
290,"[1.4847425598263126e-07, 1.7327626274918107e-07, 3.440226256698928e-07, 4.2703356232571766e-07, 4.3424896467745363e-07]","[6.811583273811771e-06, 7.0387027183182955e-06, 1.3662204549404403e-05, 1.6932824711947297e-05, 1.7229910883334475e-05]"
291,"[1.5248240737156032e-07, 1.7503304867039968e-07, 3.498671674607991e-07, 4.3230412533541166e-07, 4.393252381603508e-07]","[7.283655623113312e-06, 7.67204009785354e-06, 1.4228986622291573e-05, 1.7822018564674385e-05, 1.787477269221363e-05]"
292,"[1.2827687838056466e-07, 1.776876202447027e-07, 3.6314053657492165e-07, 4.442753594559636e-07, 4.4995646870769125e-07]","[5.81830310881715e-06, 6.223406945133732e-06, 1.1627678026117875e-05, 1.4206570516221997e-05, 1.436870543586591e-05]"
293,"[1.2606870903926315e-07, 1.6465557255040487e-07, 3.2489005735486206e-07, 4.02652272625497e-07, 4.0374410792834584e-07]","[6.243291898054823e-06, 6.766960565843977e-06, 1.2729150216887221e-05, 1.6282283032940148e-05, 1.620891988351555e-05]"
294,"[1.3547773483812042e-07, 1.6652616991268247e-07, 3.223367893224153e-07, 3.930310705694749e-07, 3.9660684481692695e-07]","[6.480142937557842e-06, 7.208735648093188e-06, 1.4236568794229167e-05, 1.802173117256897e-05, 1.8312290239857982e-05]"
295,"[1.4597187850125383e-07, 1.6400393450380002e-07, 3.241009962014512e-07, 4.0457381996824973e-07, 4.0847059766874003e-07]","[6.56658679149783e-06, 7.008165422796308e-06, 1.3097949624023558e-05, 1.6968960273950252e-05, 1.7062530582886614e-05]"
296,"[1.4370671944808958e-07, 1.6669897491477048e-07, 3.279062502168565e-07, 4.1436051988285994e-07, 4.1763550642717145e-07]","[6.8013719869324e-06, 6.984951013219758e-06, 1.314025965739948e-05, 1.6262609812434874e-05, 1.6395957927999677e-05]"
297,"[1.418473222324656e-07, 1.8205435593684577e-07, 3.800654962220459e-07, 4.7180837910157776e-07, 4.855808163369598e-07]","[7.345900518438706e-06, 7.366754402544556e-06, 1.3786396815599166e-05, 1.673674448103628e-05, 1.6804143604033718e-05]"
298,"[1.3776050069787425e-07, 1.790447433349776e-07, 3.528835644001765e-07, 4.3755946271099836e-07, 4.3898769128401505e-07]","[6.794808923788007e-06, 6.875105360407598e-06, 1.2124702445033125e-05, 1.5453259496163245e-05, 1.528371357096131e-05]"
299,"[1.487583387504569e-07, 1.7581334691264264e-07, 3.6163784160356736e-07, 4.521447008947752e-07, 4.5949273149817623e-07]","[6.979344861935971e-06, 7.532645096101979e-06, 1.4861379100255818e-05, 1.8404156925130966e-05, 1.8774706679173116e-05]"
300,"[1.5075307774468724e-07, 1.8159963729798727e-07, 3.8063296810756086e-07, 4.658830710847636e-07, 4.800534839548109e-07]","[7.467792133148373e-06, 7.636027366141042e-06, 1.3713589414510318e-05, 1.6848549223338807e-05, 1.671208203753002e-05]"
301,"[1.1579707285880374e-07, 1.3507831124866556e-07, 2.6225311445621007e-07, 3.226932319026074e-07, 3.2501566719544283e-07]","[4.8160540971719225e-06, 5.225174224114058e-06, 9.801999733926846e-06, 1.2232005433198583e-05, 1.2201020004717344e-05]"
302,"[1.0306659273019372e-07, 1.3865257566808722e-07, 2.794475224287874e-07, 3.3350533081713636e-07, 3.3758014866641015e-07]","[5.7586714529074855e-06, 6.7761461090741184e-06, 1.314985582602214e-05, 1.5409149752621268e-05, 1.555233383881481e-05]"
303,"[1.2269731017074955e-07, 1.5351524649063645e-07, 2.9879494326110254e-07, 3.682261141623039e-07, 3.6908928483899866e-07]","[5.410398388512871e-06, 6.410270176450946e-06, 1.2918538351355174e-05, 1.5605854594092917e-05, 1.588850148142449e-05]"
304,"[1.3885082943631725e-07, 1.6359376594860384e-07, 3.188809123053776e-07, 3.840144715889374e-07, 3.845064622341936e-07]","[5.252351320576058e-06, 6.6916457911692814e-06, 1.2839585990126897e-05, 1.571937910997747e-05, 1.571045478975406e-05]"
305,"[1.3672362509437418e-07, 1.6230998619485242e-07, 3.319608395871498e-07, 4.074969788898296e-07, 4.1701535810637025e-07]","[6.212328179842437e-06, 6.422431748031953e-06, 1.1932652065838858e-05, 1.4896277373285941e-05, 1.5063951128347991e-05]"
306,"[1.3394152297148362e-07, 1.6968019465943962e-07, 3.5011888029637373e-07, 4.2725976981081973e-07, 4.3668114073238637e-07]","[6.559859871879205e-06, 7.439825450230638e-06, 1.4203579226314437e-05, 1.7945409498186277e-05, 1.804016360160671e-05]"
307,"[1.6917444920471515e-07, 2.01788843051074e-07, 4.464360083928282e-07, 5.542676364975789e-07, 5.781719862831328e-07]","[7.1814723812507085e-06, 7.4856217265195685e-06, 1.3908865953677307e-05, 1.7619703079605113e-05, 1.7842030225191632e-05]"
308,"[1.1674813763158444e-07, 1.3472117468217186e-07, 2.8208700277750016e-07, 3.5723594085750675e-07, 3.671900142335957e-07]","[6.186196143959098e-06, 6.6140712163295235e-06, 1.2243693257058448e-05, 1.5099517773343896e-05, 1.5406007035028685e-05]"
309,"[8.288974606606944e-08, 1.027775485627208e-07, 1.887146927659281e-07, 2.2577373236183924e-07, 2.214014719431588e-07]","[4.200558910989001e-06, 4.995903297122557e-06, 9.214955249862013e-06, 1.134312484537105e-05, 1.124211446051779e-05]"
310,"[1.4310017503012065e-07, 1.4536261156332368e-07, 2.9208889884693743e-07, 4.0327369814331237e-07, 4.108897516416122e-07]","[6.6320366892677215e-06, 7.616025160075648e-06, 1.439971232682124e-05, 1.7379715872932304e-05, 1.7348312304296936e-05]"
311,"[9.624971997748402e-08, 1.1434150422047233e-07, 2.3110167101971482e-07, 2.882881704392064e-07, 2.9279604647035245e-07]","[4.998803878232044e-06, 5.845557991323834e-06, 1.0945075276293497e-05, 1.3615359679311951e-05, 1.3575641944854526e-05]"
312,"[1.0556646641420138e-07, 1.1591678653603437e-07, 2.2659350944736812e-07, 2.8642995815176603e-07, 2.9044374727474926e-07]","[5.016775405922899e-06, 5.8417913683622656e-06, 1.0744376210307611e-05, 1.338190508256095e-05, 1.331383313028879e-05]"
313,"[9.210964259353622e-08, 1.0541634496775968e-07, 2.0778114179829007e-07, 2.5114469930142494e-07, 2.5564916753984315e-07]","[4.885648541995068e-06, 5.084679571215043e-06, 8.951597906908467e-06, 1.110046502999826e-05, 1.103114746564638e-05]"
314,"[1.0483267479302116e-07, 1.1638515325069508e-07, 2.2906627706702285e-07, 2.8769807148502574e-07, 2.9268844907084017e-07]","[5.9073021756522485e-06, 6.211423958375369e-06, 1.0712016714953933e-05, 1.285604235879297e-05, 1.2680677954031792e-05]"
315,"[9.922867575800534e-08, 1.0894341684487755e-07, 2.1881478092117587e-07, 2.7015827075774493e-07, 2.7596409788623276e-07]","[5.533248745009111e-06, 5.722323814218671e-06, 1.0283808070393911e-05, 1.2434651882225417e-05, 1.2392712247282447e-05]"
316,"[1.0235121380814369e-07, 1.1790744665335137e-07, 2.4273005290381775e-07, 3.285085871464872e-07, 3.371639233701637e-07]","[5.223065566087141e-06, 5.46615212393678e-06, 1.014419807140253e-05, 1.2961845229231911e-05, 1.300258434848758e-05]"
317,"[8.966872490848906e-08, 1.0541966953722496e-07, 2.0389821373092765e-07, 2.5730032606364e-07, 2.5812030723471155e-07]","[4.987919571680376e-06, 5.359058804876764e-06, 9.2780930519773e-06, 1.1764743529311016e-05, 1.1577263492173746e-05]"
318,"[9.574183895985107e-08, 1.1255153663402159e-07, 2.021013445064776e-07, 2.516747634635286e-07, 2.468094858440931e-07]","[5.341913458410805e-06, 5.375360811394942e-06, 8.715034079918594e-06, 1.1174603562694554e-05, 1.0739450417470987e-05]"
