epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
221,"[1.02356389e-11 1.47681209e-11 5.99953037e-11 8.08599893e-11
 8.30100392e-11]",[0.13805838 0.11033538 0.09197341 0.09602462 0.09251355],[0.79499201 0.8248526  1.21937906 1.25791628 1.23159649],[0.5797326  0.56197894 0.54665603 0.53724205 0.53293165],[0.54868114 0.47972323 0.39650771 0.41446432 0.39821789],[0.48400029 0.41713669 0.3415393  0.35046106 0.33409094],[3.66707362 3.31958554 3.03890894 3.00744018 2.95803871]
222,"[9.38884804e-12 1.13583187e-11 4.30912939e-11 5.83935993e-11
 5.98245979e-11]",[0.12948777 0.10956995 0.09289476 0.09514204 0.09127229],[0.77001501 0.77610805 1.18550441 1.24108499 1.21254073],[0.57740479 0.56426616 0.55384965 0.54365976 0.53995235],[0.54199699 0.47980462 0.39660576 0.41039938 0.39088227],[0.47224374 0.40963204 0.33093804 0.34790739 0.33192457],[3.55974316 3.35676256 3.17618772 3.16407603 3.12527846]
223,"[8.37297193e-12 9.75093319e-12 3.54825395e-11 4.95802058e-11
 5.03815604e-11]",[0.14466655 0.11879377 0.09823942 0.09824151 0.09373515],[0.75118842 0.75924425 1.1555018  1.24755241 1.22702782],[0.580912   0.56946319 0.55712888 0.55280698 0.54603256],[0.57585515 0.51402347 0.42965283 0.42818105 0.40864305],[0.50755315 0.44583013 0.37175882 0.36969767 0.35498646],[3.76110308 3.5336845  3.25627517 3.2340479  3.18315981]
224,"[1.48752516e-11 1.92322998e-11 1.02881233e-10 1.51529436e-10
 1.70626972e-10]",[0.11194918 0.09047861 0.06338196 0.06294916 0.05770106],[0.9095558  0.96136979 1.67800569 1.83318694 1.83225   ],[0.57282266 0.56228331 0.5449478  0.54136818 0.53419826],[0.47601125 0.39971948 0.25238744 0.24707723 0.21826976],[0.41639542 0.34889644 0.21923297 0.21276852 0.18563212],[3.24745487 3.07133934 2.53644128 2.53949851 2.42587407]
225,"[1.56962700e-11 2.70173960e-11 1.04635759e-10 1.46387188e-10
 1.47992691e-10]",[0.10224178 0.07868306 0.06825621 0.06540311 0.06361737],[0.93161712 1.06774615 1.55982141 1.72459862 1.65083496],[0.5708872  0.55951303 0.54160522 0.53893935 0.53277632],[0.45117728 0.33580813 0.27396893 0.25880585 0.24969968],[0.39103315 0.28126274 0.21778349 0.20908588 0.19881781],[3.17355914 2.80194203 2.61401682 2.57786505 2.54606783]
226,"[1.79136174e-11 3.74896451e-11 2.09153227e-10 2.71548745e-10
 3.01150928e-10]",[0.10227685 0.07100229 0.05457547 0.05354648 0.05083085],[0.98925306 1.23828274 2.03347069 2.20268075 2.17743189],[0.57222846 0.56041202 0.53727959 0.53773538 0.52882135],[0.44485442 0.29710993 0.20607119 0.20112909 0.18749258],[0.38242847 0.2565743  0.17320667 0.17081904 0.15683019],[3.14735969 2.69546973 2.38190969 2.40670772 2.3494566 ]
227,"[1.13202463e-11 2.62086797e-11 1.25826126e-10 1.80073846e-10
 1.93472451e-10]",[0.11949906 0.07978908 0.06133997 0.05899886 0.05559785],[0.81871173 1.1048009  1.87209143 2.00097136 1.98736743],[0.57368247 0.56611697 0.55266746 0.54359218 0.53730014],[0.51029562 0.33908294 0.23739526 0.22281453 0.20552753],[0.44344282 0.28207472 0.18893937 0.18222533 0.16546233],[3.44920031 2.82684756 2.42695606 2.33846023 2.25635021]
228,"[1.04084666e-11 1.77770432e-11 8.29263004e-11 1.03722729e-10
 1.09939764e-10]",[0.12028568 0.08758277 0.06545041 0.06646698 0.06196192],[0.81157212 0.96458772 1.62456751 1.70059081 1.67319319],[0.57906161 0.56753316 0.5538158  0.54671856 0.54404744],[0.51869783 0.38538781 0.26054471 0.26821766 0.24325997],[0.4555687  0.33726027 0.22257223 0.23295664 0.20953284],[3.44579096 2.88833082 2.44626896 2.50612626 2.41949662]
229,"[1.36902407e-11 2.11776691e-11 8.81001125e-11 1.02297232e-10
 1.04661865e-10]",[0.12052954 0.09156062 0.0735075  0.07582138 0.07229923],[0.88212543 0.99082006 1.48920205 1.52449795 1.45252429],[0.57311399 0.56345738 0.54635693 0.54363699 0.53572379],[0.48318882 0.38707146 0.30219428 0.3139751  0.29696122],[0.41822394 0.32503542 0.24445587 0.25367752 0.2377259 ],[3.38365285 2.95180357 2.66757637 2.74979602 2.69704483]
230,"[2.37450982e-11 2.80234033e-11 1.50825025e-10 1.90306249e-10
 2.14792221e-10]",[0.08619894 0.08126505 0.06248255 0.06098616 0.05664029],[1.09554667 1.04881017 1.77935273 1.92497467 1.95176139],[0.56986079 0.55316295 0.5344246  0.53996695 0.5332502 ],[0.36707079 0.35112645 0.24876386 0.23920293 0.21563823],[0.32230045 0.30098287 0.21157097 0.20531875 0.18575395],[2.94671956 2.88849337 2.58394874 2.61323113 2.5348892 ]
231,"[1.39337544e-11 1.74690589e-11 6.96708798e-11 9.09437520e-11
 9.40541339e-11]",[0.11079503 0.09183889 0.07671406 0.07509445 0.07243628],[0.89018603 0.92954538 1.41950976 1.52993557 1.47771986],[0.57489734 0.56701888 0.54927982 0.54711135 0.53876779],[0.4819305  0.40437659 0.3146919  0.3087259  0.29261863],[0.41637112 0.34256692 0.25456624 0.25164198 0.23334707],[3.2734685  3.13785924 2.86709443 2.88142493 2.83725031]
232,"[1.54203905e-11 2.43787091e-11 1.17898446e-10 1.57964330e-10
 1.70521804e-10]",[0.1010476  0.07897174 0.05991646 0.05773567 0.05366978],[0.92596614 1.05606487 1.76675007 1.94374372 1.92315066],[0.57310818 0.56281839 0.54281509 0.53862631 0.53106263],[0.44684083 0.34213552 0.23650658 0.22406729 0.20346334],[0.38665978 0.29070174 0.19995699 0.18919289 0.17058748],[3.24852987 2.81151108 2.50756067 2.50081252 2.44174678]
233,"[1.81758232e-11 2.29896544e-11 9.66664944e-11 1.30539029e-10
 1.37532992e-10]",[0.09755636 0.08373053 0.06828959 0.06745834 0.06398546],[0.99720277 1.03015499 1.60890475 1.7427665  1.70926046],[0.57288167 0.56194306 0.54664159 0.54221429 0.53541061],[0.43080257 0.36619409 0.27897162 0.27377032 0.25443311],[0.3805776  0.31722647 0.23022927 0.22664934 0.20740329],[3.06987428 3.00010189 2.70253809 2.75560938 2.68078129]
234,"[1.32045409e-11 1.96347274e-11 9.78730070e-11 1.38777000e-10
 1.52989794e-10]",[0.10946499 0.08516986 0.06166313 0.05921063 0.05424733],[0.87870538 0.99466528 1.72171887 1.90342008 1.88396823],[0.57622016 0.56614859 0.55291992 0.54760387 0.53753403],[0.47649413 0.37213447 0.23920946 0.22935676 0.20315228],[0.41844399 0.3208742  0.20042146 0.1992458  0.17585204],[3.26883939 2.95508543 2.56237853 2.55023606 2.4623345 ]
235,"[1.66397135e-11 3.29450202e-11 1.84551213e-10 2.53466939e-10
 2.81284385e-10]",[0.10142349 0.07130904 0.05249429 0.05041493 0.04721532],[0.96830511 1.19947279 2.0436241  2.26256955 2.23580412],[0.57379607 0.56110462 0.54221269 0.54163165 0.53499692],[0.44594633 0.30026487 0.19601874 0.18546913 0.16928458],[0.38838312 0.25612012 0.16112045 0.15780084 0.1419341 ],[3.27042303 2.76907548 2.4445681  2.445198   2.38611759]
236,"[2.41964432e-11 2.83389641e-11 1.68732796e-10 2.24349090e-10
 2.60100285e-10]",[0.08547458 0.07862384 0.05410322 0.05264446 0.04753855],[1.12396639 1.11349651 2.05926923 2.2225626  2.26883027],[0.56847041 0.55989655 0.54833851 0.54519047 0.53728879],[0.36697689 0.33412932 0.20179087 0.19555828 0.17000753],[0.31608221 0.28218382 0.16096815 0.15878437 0.13680999],[3.04344732 2.94615703 2.57219482 2.48196568 2.39673315]
237,"[1.58842204e-11 2.66736653e-11 1.08268109e-10 1.39345635e-10
 1.43257270e-10]",[0.10394535 0.08476497 0.07488427 0.07184418 0.0699816 ],[0.94460856 1.05313348 1.53411396 1.66618102 1.60485138],[0.57378887 0.55676878 0.54510018 0.53962146 0.53308321],[0.45997883 0.36938814 0.3098802  0.29696142 0.28649414],[0.40118456 0.31193515 0.24376741 0.2440816  0.23176304],[3.16033374 2.93741816 2.77168075 2.74366905 2.71470514]
238,"[1.64835217e-11 3.40396862e-11 1.37913820e-10 1.84125314e-10
 1.89050941e-10]",[0.1016395  0.07245612 0.06241061 0.05937651 0.05770691],[0.94174577 1.20053039 1.80163072 1.96040874 1.88378453],[0.57083019 0.55882903 0.54265511 0.54027985 0.53423502],[0.44298629 0.30421483 0.24399141 0.23037215 0.21921205],[0.38482172 0.25556669 0.19258174 0.19115881 0.17934312],[3.27322251 2.83981079 2.56631552 2.52047922 2.46894544]
239,"[1.99919149e-11 2.81338602e-11 1.25376897e-10 1.61533427e-10
 1.72288904e-10]",[0.09306726 0.07992762 0.06589144 0.06475361 0.06173534],[1.01093852 1.06237418 1.65989178 1.76817291 1.740515  ],[0.56916017 0.55450995 0.5365967  0.53514513 0.52928218],[0.41191121 0.34419652 0.26322494 0.25621463 0.24018409],[0.35887692 0.2940293  0.21833637 0.21584212 0.19997906],[3.07658958 2.87035343 2.5940609  2.63721989 2.5748946 ]
240,"[1.44154418e-11 2.32182965e-11 9.83798829e-11 1.30968277e-10
 1.35920067e-10]",[0.10702772 0.08333368 0.06694633 0.06628958 0.06306991],[0.90619431 1.03050236 1.60550417 1.72708886 1.66929813],[0.57543814 0.56230807 0.54907668 0.54267466 0.53343374],[0.47115859 0.36545912 0.27335266 0.27010734 0.25284988],[0.41129051 0.31264295 0.22598054 0.22503501 0.2095552 ],[3.28784366 2.95034476 2.64117532 2.69965963 2.63539202]
241,"[1.46141701e-11 3.01725968e-11 1.36818519e-10 1.78480187e-10
 1.88562742e-10]",[0.10977681 0.07240309 0.0544389  0.05551341 0.05184411],[0.91116402 1.17082882 1.91568609 2.00273578 1.96179438],[0.57424962 0.56406078 0.54940403 0.54164525 0.53361193],[0.48009954 0.30636614 0.20576486 0.21147265 0.19212305],[0.42000745 0.26671248 0.17427945 0.17989315 0.16181603],[3.29327913 2.66822972 2.31860724 2.37498626 2.30900272]
242,"[1.78758141e-11 2.54360537e-11 1.07189879e-10 1.43729193e-10
 1.51502150e-10]",[0.10002365 0.08465804 0.07500178 0.07185961 0.07016563],[0.95935526 1.0071603  1.47153995 1.62188343 1.57082083],[0.56705697 0.5539073  0.53853838 0.53199262 0.52668425],[0.44089435 0.37010313 0.31011044 0.29885611 0.28827691],[0.38386275 0.31304364 0.24776218 0.24706764 0.23343175],[3.14705063 2.90649504 2.70111643 2.67270229 2.63572328]
243,"[2.74903933e-11 4.17165903e-11 1.61663520e-10 2.36174395e-10
 2.35830383e-10]",[0.07705248 0.06033791 0.04893176 0.04704077 0.04496179],[1.20596755 1.37632824 2.12332486 2.36518389 2.24352439],[0.57147196 0.56265985 0.54542501 0.54120106 0.53476869],[0.33106371 0.2402321  0.18012181 0.17037926 0.16095466],[0.28870244 0.20960952 0.15509059 0.14711152 0.1374391 ],[2.90029474 2.62944215 2.37519639 2.31650204 2.27977509]
244,"[3.04456469e-11 3.95407771e-11 1.35901847e-10 2.42869887e-10
 2.37209768e-10]",[0.07780245 0.0633709  0.05439164 0.04779991 0.04681876],[1.24715356 1.3349146  1.93430406 2.30842093 2.16191262],[0.57202444 0.56170882 0.55126808 0.54331609 0.53728652],[0.33429561 0.25543206 0.20465871 0.17117324 0.16628349],[0.28911391 0.22048347 0.17003714 0.14318242 0.13668841],[2.85102146 2.53910472 2.37599621 2.23902197 2.23051912]
245,"[2.38083575e-11 2.29678563e-11 9.95503818e-11 1.39503929e-10
 1.49999913e-10]",[0.08354288 0.08014578 0.06368355 0.06001965 0.05634181],[1.14205696 1.03806395 1.63480199 1.79006292 1.74515346],[0.57318716 0.56119403 0.54570319 0.54249138 0.53474585],[0.36441398 0.34833563 0.25439573 0.2358745  0.21573872],[0.31730847 0.30506138 0.2159629  0.20102847 0.1818729 ],[2.88979417 2.87412426 2.56444135 2.50579581 2.43943553]
246,"[1.48535913e-11 2.19960874e-11 8.72215398e-11 1.18026129e-10
 1.21492309e-10]",[0.11043834 0.08621572 0.07157438 0.07083224 0.0682332 ],[0.90957245 0.99465504 1.48677691 1.58701378 1.52541844],[0.57655983 0.55980512 0.54314408 0.53897018 0.53171196],[0.48139096 0.38010182 0.29606484 0.29257288 0.27779191],[0.4102067  0.32934171 0.25033768 0.24398835 0.230097  ],[3.35092028 3.1482389  2.86078646 2.8490097  2.79524336]
247,"[2.07143403e-11 3.27125820e-11 1.50515815e-10 1.97581131e-10
 2.11993208e-10]",[0.09166287 0.07235783 0.05927395 0.06018618 0.05756771],[1.04383528 1.16835766 1.8199898  1.8878147  1.83938456],[0.57071001 0.55853995 0.53891023 0.53284446 0.52672043],[0.40405078 0.30544766 0.2310788  0.23627156 0.22206107],[0.34827634 0.2648362  0.19407551 0.19958307 0.1861152 ],[3.04866758 2.79394087 2.56573094 2.61750485 2.56822129]
248,"[2.30385985e-11 4.52979791e-11 2.09949524e-10 3.02421159e-10
 3.18292547e-10]",[0.09210909 0.06660839 0.05470391 0.05178437 0.05008727],[1.07066057 1.30990036 2.00632169 2.24140425 2.16685882],[0.5676361  0.55517912 0.53631904 0.53119928 0.52533147],[0.40618118 0.2744473  0.20919873 0.19335355 0.18454269],[0.35391536 0.23498331 0.17824035 0.16431679 0.15711336],[3.10959876 2.74192646 2.48585617 2.44888118 2.40888399]
249,"[3.16764156e-11 4.29327018e-11 1.63308904e-10 2.54146665e-10
 2.59346577e-10]",[0.07644649 0.06500159 0.05594722 0.05094543 0.04901406],[1.24842471 1.27786957 1.82872661 2.13270987 2.03681393],[0.5696621  0.55570773 0.53911634 0.53245164 0.52427281],[0.32824319 0.2647615  0.21401446 0.1900369  0.1807106 ],[0.28439061 0.22574659 0.17654201 0.16141906 0.15292623],[2.80323188 2.50811276 2.3719921  2.29995691 2.28005958]
250,"[2.03091429e-11 3.07711933e-11 1.17322884e-10 1.52586854e-10
 1.55114204e-10]",[0.08982119 0.0724926  0.06464978 0.06401603 0.06271778],[1.04755103 1.15834999 1.68039124 1.77682634 1.69581115],[0.57100635 0.5560504  0.54344632 0.53675306 0.53072323],[0.39887584 0.30854505 0.26029021 0.25934092 0.2511038 ],[0.35526516 0.27107767 0.2177808  0.22211732 0.20984563],[2.94743697 2.88963621 2.75901069 2.73768105 2.70576095]
251,"[2.27964960e-11 2.87298983e-11 1.31803264e-10 1.79264334e-10
 1.95117872e-10]",[0.08777307 0.07756269 0.06352302 0.06128098 0.05823462],[1.10220793 1.11158148 1.71021993 1.845484   1.79803433],[0.57121978 0.55889269 0.54175248 0.53922841 0.53198795],[0.38748633 0.33426086 0.25356092 0.24161756 0.22531147],[0.34108703 0.28379752 0.207926   0.19959532 0.18442672],[2.92805379 2.8586631  2.61440871 2.61726309 2.55809024]
252,"[3.76883364e-11 3.57802329e-11 2.29139637e-10 3.89211390e-10
 4.56516578e-10]",[0.06985977 0.06472177 0.04268957 0.03757878 0.0342395 ],[1.36185461 1.27048824 2.42815053 2.91964972 2.94499066],[0.56894299 0.55987845 0.54542116 0.53957453 0.53120989],[0.27891555 0.26414412 0.14921359 0.12641581 0.11174183],[0.23978689 0.23214818 0.13045109 0.10815717 0.09381031],[2.55534434 2.78650774 2.32688657 2.21779159 2.11401731]
253,"[2.51834807e-11 3.19897068e-11 1.32712825e-10 2.07036088e-10
 2.15841303e-10]",[0.08874963 0.07615302 0.06308698 0.05782248 0.05513658],[1.10852037 1.13590213 1.71810127 1.94915915 1.88618038],[0.56569823 0.55504119 0.53898126 0.53376942 0.52092641],[0.39169057 0.32755795 0.25358208 0.2261181  0.21255444],[0.34281921 0.28372912 0.21708544 0.19343779 0.18120952],[3.11185825 2.8983382  2.63133226 2.54858104 2.49095336]
254,"[2.09840911e-11 2.77891072e-11 1.12167656e-10 1.69430094e-10
 1.76112778e-10]",[0.09144263 0.07487365 0.06059435 0.05805455 0.05510866],[1.05264881 1.11799937 1.717831   1.88072755 1.80686861],[0.57029558 0.5589005  0.54075958 0.53447083 0.52274612],[0.40532941 0.32328007 0.24178324 0.22857929 0.21303759],[0.35678187 0.28833814 0.21714587 0.2096084  0.19441242],[3.01966059 2.87015302 2.63979687 2.5744695  2.52645365]
255,"[5.58771900e-11 7.57251513e-11 2.88928458e-10 4.23574886e-10
 4.29027166e-10]",[0.06098635 0.05058237 0.04370528 0.04185875 0.0407203 ],[1.58408431 1.66342668 2.35834319 2.5769122  2.44089249],[0.56266843 0.55425956 0.53233555 0.52603908 0.51774414],[0.24358385 0.18987437 0.15563476 0.14736363 0.1421953 ],[0.21603484 0.17046762 0.14093197 0.13437691 0.12915393],[2.52899689 2.43286888 2.27421672 2.24134175 2.21243869]
256,"[4.77094301e-11 4.30393774e-11 1.66835285e-10 2.62664174e-10
 2.78095370e-10]",[0.06251043 0.06133669 0.05108005 0.04794082 0.04542584],[1.514243   1.3320814  1.98100799 2.21514494 2.14135051],[0.56785509 0.55314592 0.53433673 0.5268971  0.51830548],[0.25155061 0.24798652 0.19169632 0.1760479  0.16379864],[0.22472495 0.22358186 0.17206827 0.15986388 0.14754916],[2.51257024 2.54860254 2.39254217 2.29062405 2.24657679]
257,"[5.31974079e-11 6.51636943e-11 2.52415629e-10 3.73234568e-10
 3.84785977e-10]",[0.05672059 0.05333806 0.04696756 0.04716194 0.04560515],[1.57738567 1.57444393 2.33680185 2.49968784 2.43809499],[0.56557473 0.55338836 0.54002936 0.53435752 0.5265714 ],[0.22138634 0.20493953 0.170701   0.17135513 0.16328504],[0.19700581 0.18240684 0.14711821 0.14760203 0.13752013],[2.46216178 2.47764465 2.32244392 2.34236458 2.30836426]
258,"[2.43133984e-11 2.85967596e-11 1.27298665e-10 2.19968171e-10
 2.34441387e-10]",[0.07943754 0.06941855 0.0527627  0.0468058  0.04376835],[1.1338002  1.17541259 1.92405293 2.27784379 2.1676123 ],[0.56823635 0.56401727 0.55026345 0.5384046  0.52919009],[0.33853075 0.28432047 0.19320055 0.16454058 0.15122081],[0.29538471 0.25179433 0.16781257 0.14554577 0.13172377],[2.81665937 2.61560569 2.24621876 2.1204848  2.06241583]
259,"[4.39432832e-11 8.04011670e-11 3.46090728e-10 5.56010516e-10
 5.79085220e-10]",[0.07048191 0.05313291 0.04401004 0.04021436 0.03904524],[1.4412371  1.83623383 2.97988402 3.20249678 3.19282066],[0.57236131 0.56062959 0.54158763 0.53773623 0.52920115],[0.28134534 0.19716426 0.15241059 0.13630482 0.13110241],[0.21917428 0.15657084 0.11833302 0.10855585 0.10305554],[2.79261112 2.43953703 2.18200572 2.10942471 2.07498426]
260,"[2.08663139e-11 2.79760054e-11 1.32695155e-10 1.79903592e-10
 1.95712216e-10]",[0.08480975 0.07322753 0.05755609 0.0553263  0.05196113],[1.06622876 1.12387786 1.80281887 1.99087534 1.93111231],[0.57102456 0.56214843 0.54341864 0.54282609 0.53228708],[0.37131595 0.30974325 0.21514432 0.20835353 0.18969775],[0.31935509 0.26496467 0.173974   0.17022264 0.15357682],[3.05518875 2.65326693 2.36275281 2.41129733 2.35290216]
261,"[3.04521596e-11 4.74378462e-11 2.36126915e-10 3.60531720e-10
 3.91014725e-10]",[0.07714108 0.06453879 0.04942308 0.04451391 0.04164717],[1.20696736 1.35971453 2.24712148 2.57977223 2.52485141],[0.56547334 0.55065177 0.53683242 0.53610869 0.5286121 ],[0.32826446 0.26490259 0.18253558 0.15943175 0.145879  ],[0.2827911  0.2353185  0.16041136 0.1428775  0.12913446],[2.90802173 2.77330689 2.48921129 2.35345947 2.2883283 ]
262,"[1.82766981e-11 3.23847668e-11 1.44886106e-10 2.14751364e-10
 2.26004495e-10]",[0.08923724 0.06888797 0.05555319 0.05267395 0.05005681],[0.9822624  1.1784056  1.87972077 2.08831813 2.0194768 ],[0.56271191 0.55653597 0.54236435 0.53220025 0.5257903 ],[0.39647648 0.28791645 0.21177199 0.1979676  0.18415498],[0.34786654 0.25040168 0.1775106  0.17185973 0.15946256],[3.0919807  2.79633274 2.5274432  2.50069529 2.44571149]
263,"[2.66743449e-11 3.82344146e-11 1.41190880e-10 2.18619734e-10
 2.18362221e-10]",[0.08027896 0.07077911 0.0634579  0.05789066 0.05658561],[1.13785724 1.19442275 1.68580153 1.93249459 1.82827407],[0.56461516 0.54894423 0.5306749  0.52649472 0.51783317],[0.34713635 0.29588213 0.25710213 0.22725003 0.22015985],[0.30195728 0.25883    0.22857051 0.20576486 0.20065065],[2.94617814 2.85264902 2.73037598 2.66911522 2.64871103]
264,"[3.59968359e-11 3.93722226e-11 1.90901576e-10 2.96944740e-10
 3.30002491e-10]",[0.06973063 0.06574015 0.05186366 0.04760511 0.04474697],[1.28694716 1.24786764 2.00627311 2.31174714 2.26616049],[0.55867128 0.55002096 0.53199026 0.52711633 0.52090505],[0.29354957 0.27174348 0.19544575 0.17424789 0.16034683],[0.25787177 0.24437649 0.17045106 0.15291012 0.13923002],[2.81059927 2.72348568 2.44117522 2.4232557  2.35441872]
265,"[3.94353404e-11 6.10627790e-11 2.77076175e-10 4.20543467e-10
 4.53154438e-10]",[0.06817881 0.05717974 0.04581409 0.04242871 0.03984203],[1.34550145 1.46593727 2.25651179 2.54300552 2.45964632],[0.56185326 0.54989539 0.53261348 0.52681702 0.51507785],[0.28559734 0.2256634  0.16570345 0.14968935 0.13821323],[0.25981105 0.20350914 0.15060533 0.13913062 0.12805003],[2.73326734 2.55221019 2.33013499 2.25370213 2.19761988]
266,"[4.56278678e-11 6.92430587e-11 3.07597753e-10 5.43274191e-10
 5.76156336e-10]",[0.06486643 0.05382216 0.04234925 0.037616   0.03540122],[1.40141288 1.55318466 2.40209175 2.76399896 2.64909813],[0.56121998 0.54662629 0.52943488 0.51498576 0.50924774],[0.26650732 0.20793288 0.15024262 0.12887068 0.11950838],[0.23583559 0.19323858 0.13896287 0.12060591 0.10991739],[2.56116256 2.55075054 2.30628598 2.20475483 2.13614099]
267,"[3.99630116e-11 8.68062305e-11 3.85448815e-10 5.35597704e-10
 5.66014798e-10]",[0.06713646 0.04731023 0.037546   0.03662069 0.03452945],[1.37504793 1.76904212 2.68811295 2.92654051 2.78669721],[0.56409295 0.54376278 0.52349655 0.52646693 0.51500078],[0.27930441 0.17442046 0.12874805 0.12517526 0.11619674],[0.24747917 0.16224421 0.12089795 0.11725194 0.10854028],[2.53084107 2.29497286 2.11167912 2.10341326 2.05752409]
268,"[5.88627453e-11 8.87325843e-11 4.33898803e-10 6.96166779e-10
 7.55309483e-10]",[0.0590624  0.04804577 0.03665293 0.03391072 0.03180792],[1.53196916 1.70981877 2.72330475 3.04696478 2.9343251 ],[0.56012242 0.54768802 0.5282655  0.52295945 0.51218326],[0.23204597 0.17717317 0.12372627 0.11238081 0.10379856],[0.19897224 0.15718824 0.1126865  0.1036427  0.09519092],[2.56436584 2.29006463 2.05629112 1.98971641 1.94512115]
269,"[5.27474211e-11 7.23090196e-11 3.13708584e-10 4.70752379e-10
 5.01393395e-10]",[0.05691209 0.04883529 0.03907891 0.03768067 0.03538747],[1.59771739 1.67633557 2.53871488 2.78180782 2.6455778 ],[0.56633615 0.55224204 0.52993962 0.52480893 0.51453972],[0.22362806 0.18248367 0.13541213 0.12920639 0.11942145],[0.20302133 0.16918603 0.12575417 0.11998883 0.11111377],[2.37185472 2.29449996 2.05506578 2.0343707  1.97018456]
270,"[3.86118723e-11 6.88256403e-11 3.39588419e-10 4.95575590e-10
 5.40595412e-10]",[0.06919873 0.05398709 0.04125194 0.03941738 0.03667324],[1.34410516 1.56948268 2.47742183 2.68999779 2.58996281],[0.56359541 0.54883122 0.52890259 0.52126951 0.51233377],[0.29140091 0.20872163 0.14483359 0.1369565  0.12492531],[0.26307245 0.19329441 0.1346164  0.12969573 0.11802718],[2.72596253 2.50704967 2.23988343 2.15733207 2.09402153]
271,"[4.24750303e-11 6.30511635e-11 3.10137415e-10 4.97436687e-10
 5.43212770e-10]",[0.06318054 0.05323913 0.04021124 0.03722368 0.03461096],[1.42805881 1.57051387 2.56773751 2.8756126  2.78283256],[0.56733107 0.55497551 0.53304503 0.52643193 0.51780595],[0.25781497 0.20459886 0.14038896 0.12716335 0.11594998],[0.23199091 0.18984608 0.13274863 0.12035518 0.109893  ],[2.63611234 2.49974866 2.21003987 2.16109693 2.09272777]
272,"[4.68451229e-11 8.30744898e-11 4.15166991e-10 6.53066795e-10
 7.02584279e-10]",[0.06108702 0.0471228  0.03649479 0.03355107 0.031833  ],[1.47846574 1.72247695 2.69147989 3.01006582 2.85504628],[0.56369845 0.54625891 0.52130211 0.5191882  0.50826524],[0.24663833 0.17353262 0.12434862 0.11216668 0.1049117 ],[0.22422385 0.16100273 0.11681175 0.10576163 0.09874541],[2.6615791  2.38857762 2.1175516  2.03808131 1.98911821]
273,"[6.11900871e-11 7.89301387e-11 3.66986916e-10 5.83601733e-10
 6.24167405e-10]",[0.06046973 0.05229511 0.03962909 0.03725171 0.03451843],[1.67908056 1.70235547 2.61475254 2.88847893 2.75832015],[0.55685982 0.54200966 0.52540634 0.51846311 0.50950822],[0.23060004 0.19761221 0.13773912 0.12779103 0.11596717],[0.20114605 0.17443348 0.12560576 0.1196302  0.1087016 ],[2.54617816 2.43201542 2.17910558 2.12445882 2.06265168]
274,"[7.46959268e-11 1.25265457e-10 5.46354686e-10 8.76453930e-10
 9.19834988e-10]",[0.05052159 0.04022929 0.03284615 0.03076549 0.02940026],[1.84952083 2.07880441 2.9892121  3.26414051 3.0305343 ],[0.56346294 0.54645079 0.52333873 0.51605195 0.50373244],[0.19001598 0.14099152 0.10859371 0.10013188 0.09475671],[0.17289949 0.13446277 0.1028129  0.09435347 0.08868451],[2.30741656 2.14961193 1.99174194 1.92862761 1.89408941]
275,"[6.70182803e-11 9.94839737e-11 3.96122851e-10 5.71437211e-10
 5.86359207e-10]",[0.05084038 0.04233659 0.0349725  0.03455478 0.03294607],[1.8099362  1.93287068 2.76365861 2.97230119 2.75516896],[0.56703463 0.55018387 0.52741219 0.52072951 0.50971925],[0.19202477 0.15038051 0.11784988 0.11622401 0.10957058],[0.17618674 0.13892739 0.10944525 0.10762736 0.10095827],[2.36706339 2.11702023 1.96414763 1.94467191 1.91596518]
276,"[6.72866717e-11 9.04967516e-11 4.15015529e-10 6.38696114e-10
 6.84953390e-10]",[0.05601181 0.04739114 0.03649546 0.03464629 0.03242979],[1.72629357 1.7732564  2.75065109 2.95587155 2.84118734],[0.55817141 0.5461043  0.52389011 0.51685784 0.50732316],[0.21318147 0.17504802 0.12402751 0.11646538 0.10747945],[0.18689888 0.16057856 0.11321082 0.10969495 0.10071287],[2.39481877 2.16193039 1.93330347 1.89371755 1.84399464]
277,"[4.81841496e-11 8.75458895e-11 4.58327256e-10 7.53370601e-10
 8.22439797e-10]",[0.06011557 0.04594455 0.03452933 0.03227064 0.03025612],[1.48607097 1.74642555 2.76415968 3.02451283 2.87262735],[0.56310444 0.54519119 0.52296466 0.50784687 0.4976381 ],[0.24145446 0.16808465 0.11605371 0.10714577 0.09906268],[0.22017367 0.1563078  0.10842486 0.10095757 0.09348096],[2.53682245 2.20802802 1.9599192  1.94137839 1.89033219]
278,"[1.23908066e-10 1.35398996e-10 7.30063255e-10 1.23338329e-09
 1.38382669e-09]",[0.04130217 0.03962486 0.02983981 0.02733265 0.02563926],[2.1586517  2.04208864 3.23596788 3.63622848 3.4892825 ],[0.5591336  0.541987   0.51389695 0.51196307 0.50190637],[0.14481341 0.13839252 0.09628658 0.08718184 0.08106108],[0.12925519 0.13152286 0.09321267 0.08315631 0.07685156],[2.08069015 2.1380224  1.86723222 1.79218061 1.73229575]
