mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[1.10035288e-07 1.56906873e-07 1.80769322e-07 1.76953421e-07
 1.51951918e-07]","[1.32130858e-05 1.57661087e-05 1.56080628e-05 1.52109093e-05
 1.37716535e-05]","[1.74585637e-10 2.48570184e-10 2.43611624e-10 2.31371761e-10
 1.89658439e-10]",[0.40412602 0.2472569  0.074858   0.06976635 0.13177681],[2.70606444 1.86643556 0.94250636 0.91493511 1.24796447],"[1.32135440e-05 1.57668895e-05 1.56091096e-05 1.52119385e-05
 1.37724917e-05]",[0.02311198 0.02259115 0.02324219 0.02324219 0.02324219],"[3.26005393e-11 4.57465400e-11 4.43078150e-11 4.20713517e-11
 3.46084868e-11]",[0.47700035 0.47363389 0.47408596 0.47423068 0.47320475],"[3.29866309e-11 4.60575184e-11 4.33281750e-11 4.10720549e-11
 3.43249791e-11]",[0.48264951 0.47685359 0.46360398 0.46296655 0.46932832],"[1.89160216e-11 2.73134589e-11 2.67152941e-11 2.53577943e-11
 2.08750847e-11]",[0.27677299 0.28278816 0.28584903 0.2858345  0.28542679],"[1.99506917e-12 2.86960997e-12 3.10371524e-12 2.96410590e-12
 2.30394132e-12]",[0.02919119 0.02971032 0.03320922 0.03341157 0.03150198],"[3.00348997e-14 3.51410658e-14 2.87774807e-14 2.72288720e-14
 2.35609599e-14]",[0.00043946 0.00036383 0.00030791 0.00030693 0.00032215],757
"[3.39297540e-08 4.93644131e-08 5.79602159e-08 5.67734064e-08
 4.83973582e-08]","[1.27826480e-05 1.51786027e-05 1.51632465e-05 1.47881268e-05
 1.33049834e-05]","[1.63396090e-10 2.30389980e-10 2.29924045e-10 2.18688694e-10
 1.77022582e-10]",[0.46140668 0.24629879 0.04199359 0.03687292 0.10389125],[1.98831917 1.23950963 0.59081769 0.57727865 0.7707056 ],"[1.27826930e-05 1.51786830e-05 1.51633573e-05 1.47882358e-05
 1.33050714e-05]",[0.02369792 0.02402344 0.02376302 0.02363281 0.02402344],"[3.19078436e-11 4.28242308e-11 4.04189130e-11 3.83780598e-11
 3.17101453e-11]",[0.47380705 0.45209398 0.43425671 0.43389192 0.43921322],"[3.54559224e-11 4.95997097e-11 4.71436573e-11 4.47158122e-11
 3.71617927e-11]",[0.5264933  0.52362248 0.50650668 0.50554482 0.5147233 ],"[1.91615469e-11 2.96503045e-11 3.18709608e-11 3.03623457e-11
 2.40303267e-11]",[0.2845343  0.31301728 0.34241838 0.34326843 0.33284102],"[2.24345113e-12 3.28256773e-12 3.62073998e-12 3.46007008e-12
 2.67005716e-12]",[0.03331353 0.03465396 0.03890086 0.03911861 0.03698262],"[3.91849938e-14 4.58317085e-14 3.63184164e-14 3.42954473e-14
 3.02695587e-14]",[0.00058187 0.00048384 0.0003902  0.00038774 0.00041926],758
"[-2.58035308e-08 -2.88448792e-08 -2.43890379e-08 -2.35699565e-08
 -2.31211125e-08]","[1.90880137e-05 2.15124581e-05 2.02505610e-05 1.97144861e-05
 1.81258572e-05]","[3.64352267e-10 4.62785853e-10 4.10085221e-10 3.88660963e-10
 3.28546701e-10]",[ 0.20084247  0.09538683 -0.03963835 -0.04259921  0.00163948],[2.11594918 1.50187124 0.75861365 0.73559242 1.01402044],"[1.90880311e-05 2.15124774e-05 2.02505757e-05 1.97145002e-05
 1.81258720e-05]",[0.03151042 0.02949219 0.02753906 0.02792969 0.02740885],"[5.01010826e-11 6.22459505e-11 5.32440793e-11 5.03940170e-11
 4.32406944e-11]",[0.44499973 0.43428129 0.43469163 0.43518675 0.43198486],"[4.36641094e-11 5.78627343e-11 5.06831221e-11 4.79144522e-11
 4.12455645e-11]",[0.38782629 0.40370021 0.41378364 0.41377402 0.41205303],"[2.40062635e-11 3.27982935e-11 2.94594071e-11 2.78632498e-11
 2.38090498e-11]",[0.21322455 0.22882911 0.24051045 0.24061819 0.23785809],"[1.95373906e-11 2.39708949e-11 1.91645405e-11 1.80654972e-11
 1.60947702e-11]",[0.17353185 0.16724158 0.15646182 0.15600791 0.1607906 ],"[1.27446466e-12 1.53152814e-12 1.17633847e-12 1.10686638e-12
 1.00474694e-12]",[0.01131984 0.01068526 0.00960378 0.00955855 0.01003766],759
"[-2.05310371e-08 -4.74864975e-08 -7.49581070e-08 -7.40725164e-08
 -5.70084030e-08]","[2.26821481e-05 2.50389141e-05 2.16850385e-05 2.10087706e-05
 2.02114877e-05]","[5.14479844e-10 6.26947218e-10 4.70240897e-10 4.41368444e-10
 4.08504234e-10]",[0.14152506 0.18118481 0.18681612 0.18543635 0.19307298],[3.97957046 3.29926653 2.20845201 2.1633583  2.64118866],"[2.26821574e-05 2.50389591e-05 2.16851681e-05 2.10089012e-05
 2.02115681e-05]",[0.03326823 0.03066406 0.0280599  0.0280599  0.02779948],"[4.31766159e-11 5.04264676e-11 3.55800266e-11 3.33173918e-11
 3.16376268e-11]",[0.38139728 0.3534724  0.30935089 0.30751057 0.32689234],"[4.19057983e-11 5.89296362e-11 5.43970068e-11 5.14877073e-11
 4.35867357e-11]",[0.37017161 0.41307673 0.47295531 0.4752177  0.45035521],"[2.62997137e-11 3.75726623e-11 3.58444464e-11 3.39815331e-11
 2.83162441e-11]",[0.23231647 0.2633716  0.31164989 0.31364042 0.29257451],"[2.24219715e-11 2.59485975e-11 1.87095342e-11 1.75580713e-11
 1.63898988e-11]",[0.19806274 0.18189085 0.16267023 0.16205628 0.16934685],"[1.82229383e-12 2.05458631e-12 1.40274926e-12 1.31293908e-12
 1.25830075e-12]",[0.01609709 0.01440195 0.01219622 0.01211807 0.01300126],760
"[7.64850803e-08 9.84688377e-08 1.01660808e-07 9.91060779e-08
 8.89447313e-08]","[1.24621760e-05 1.44200924e-05 1.37320844e-05 1.33643534e-05
 1.22876995e-05]","[1.55305832e-10 2.07939066e-10 1.88570142e-10 1.78605941e-10
 1.50987558e-10]",[0.29209262 0.25117802 0.14003588 0.13500822 0.18735404],[2.66143304 1.99183797 1.15908999 1.12973433 1.45887926],"[1.24624107e-05 1.44204286e-05 1.37324607e-05 1.33647208e-05
 1.22880214e-05]",[0.03847656 0.03613281 0.03313802 0.03313802 0.03339844],"[2.34605683e-11 3.08625256e-11 2.71060659e-11 2.56375224e-11
 2.19916012e-11]",[0.4296655  0.4167551  0.39706405 0.39627621 0.40471903],"[2.60033368e-11 3.64119939e-11 3.40457811e-11 3.22569719e-11
 2.70732628e-11]",[0.47623469 0.49169289 0.49872068 0.49859227 0.49823861],"[1.44181613e-11 2.13330303e-11 2.16518432e-11 2.05827852e-11
 1.66752123e-11]",[0.26405952 0.28807264 0.3171677  0.31814572 0.30687969],"[7.13188122e-12 8.28964461e-12 6.59867165e-12 6.23511707e-12
 5.47753421e-12]",[0.1306159  0.11194002 0.09666085 0.09637548 0.10080495],"[5.88141015e-13 6.13266610e-13 3.91019960e-13 3.65970372e-13
 3.55973306e-13]",[0.01077143 0.00828131 0.00572787 0.00565676 0.0065511 ],761
"[-4.48994780e-08 -7.07967690e-08 -8.90917044e-08 -8.74679830e-08
 -7.26590752e-08]","[1.62673023e-05 1.94770816e-05 1.93507058e-05 1.88603667e-05
 1.70537476e-05]","[2.64625123e-10 3.79356709e-10 3.74449813e-10 3.55713432e-10
 2.90830309e-10]",[-0.00078736 -0.03429093 -0.07775419 -0.07879693 -0.06415408],[0.55437354 0.35559439 0.29940886 0.30463774 0.28147985],"[1.62673642e-05 1.94772103e-05 1.93509108e-05 1.88605695e-05
 1.70539024e-05]",[0.03294271 0.0297526  0.02949219 0.0296224  0.02949219],"[2.11049645e-11 3.18126406e-11 3.46286767e-11 3.30384829e-11
 2.58341150e-11]",[0.25901236 0.26926594 0.28894831 0.28982018 0.2808426 ],"[3.44058997e-11 5.31628336e-11 5.66275960e-11 5.39200386e-11
 4.28803377e-11]",[0.42224915 0.44997649 0.47251151 0.47299736 0.46615205],"[3.05148755e-11 4.70743202e-11 4.99832925e-11 4.75864774e-11
 3.78991001e-11]",[0.37449625 0.39844259 0.41707017 0.4174381  0.41200102],"[1.72429137e-11 2.05742522e-11 1.63052735e-11 1.53818589e-11
 1.36619267e-11]",[0.21161504 0.1741429  0.13605432 0.13493274 0.14851877],"[1.03684442e-12 1.20819371e-12 9.20107860e-13 8.66638196e-13
 7.83123028e-13]",[0.01272476 0.01022629 0.00767756 0.00760232 0.00851333],762
"[2.54052920e-08 4.97562246e-08 7.23685013e-08 7.13574331e-08
 5.63744331e-08]","[8.29881037e-06 9.94966289e-06 1.01202738e-05 9.87749484e-06
 8.81543320e-06]","[6.88702536e-11 9.89957916e-11 1.02419942e-10 9.75649044e-11
 7.77118625e-11]",[-0.10269382 -0.07174469 -0.02166681 -0.01979449 -0.04056192],[ 0.15522191  0.05229233 -0.0901303  -0.09470127 -0.04039682],"[8.29884926e-06 9.94978730e-06 1.01205326e-05 9.87775259e-06
 8.81561345e-06]",[0.03450521 0.0328776  0.03144531 0.03170573 0.03105469],"[7.17568726e-12 1.01026102e-11 9.94482651e-12 9.45138103e-12
 7.70835090e-12]",[0.27583599 0.27396621 0.2697034  0.26950751 0.27152226],"[1.24295493e-11 1.80482252e-11 1.81678501e-11 1.72724365e-11
 1.40030156e-11]",[0.47779633 0.48943825 0.49271156 0.49252604 0.49324824],"[9.84955860e-12 1.44552657e-11 1.48492357e-11 1.41298981e-11
 1.13498055e-11]",[0.37862056 0.39200309 0.40271083 0.4029161  0.39979043],"[4.25930169e-12 5.30757837e-12 4.94204817e-12 4.70211925e-12
 3.84168716e-12]",[0.16372908 0.14393282 0.1340282  0.13408162 0.13532124],"[2.60605778e-13 2.96685496e-13 2.48742315e-13 2.36101466e-13
 1.99696183e-13]",[0.01001778 0.00804562 0.00674588 0.00673247 0.00703418],763
"[-1.37010295e-08 -2.76540670e-08 -4.08916199e-08 -4.03388795e-08
 -3.16954727e-08]","[1.05446377e-05 1.21525217e-05 1.15258207e-05 1.12159394e-05
 1.03268019e-05]","[1.11189384e-10 1.47683783e-10 1.32844544e-10 1.25797297e-10
 1.06642837e-10]",[-0.23715801 -0.1774832  -0.05735929 -0.05224948 -0.10626853],[3.26858622 2.54147989 1.66100249 1.63241062 1.9654067 ],"[1.05446466e-05 1.21525531e-05 1.15258933e-05 1.12160120e-05
 1.03268505e-05]",[0.0360026  0.03248698 0.03125    0.03125    0.03170573],"[1.60772374e-11 2.11719199e-11 1.81522077e-11 1.71400330e-11
 1.49223482e-11]",[0.42764943 0.42532927 0.41487693 0.4142719  0.41995304],"[1.61628531e-11 2.18946300e-11 1.92970657e-11 1.82343510e-11
 1.57260308e-11]",[0.42992678 0.43984802 0.44104318 0.44072139 0.44257072],"[9.87375487e-12 1.32887790e-11 1.18442426e-11 1.12031383e-11
 9.58158396e-12]",[0.26263876 0.26696241 0.27070553 0.27077809 0.26965027],"[5.38069648e-12 6.59992298e-12 5.74679238e-12 5.44848786e-12
 4.60897639e-12]",[0.14312483 0.1325879  0.13134554 0.13168909 0.12970838],"[3.31011886e-13 3.68510649e-13 2.93192162e-13 2.77679921e-13
 2.40573287e-13]",[0.00880481 0.00740312 0.00670104 0.00671148 0.00677035],764
"[7.94481355e-09 3.63975827e-08 6.98093311e-08 6.92982431e-08
 5.04214187e-08]","[8.15108597e-06 9.75760834e-06 9.72046949e-06 9.47580044e-06
 8.55450038e-06]","[6.64402024e-11 9.52109206e-11 9.44875272e-11 8.97907940e-11
 7.31794768e-11]",[0.12843472 0.15806562 0.17819297 0.17835166 0.17388015],[0.42387475 0.51061987 0.56290977 0.56244813 0.55604223],"[8.15108984e-06 9.75767623e-06 9.72072017e-06 9.47605383e-06
 8.55464898e-06]",[0.03808594 0.0344401  0.03138021 0.03111979 0.03248698],"[1.00957805e-11 1.46209296e-11 1.42779007e-11 1.35497479e-11
 1.11719795e-11]",[0.38230081 0.39225792 0.39849993 0.39855076 0.39719471],"[1.00931170e-11 1.47910522e-11 1.44500042e-11 1.37080820e-11
 1.13291063e-11]",[0.38219994 0.39682206 0.40330338 0.40320798 0.402781  ],"[7.12718797e-12 1.05861375e-11 1.06611850e-11 1.01287739e-11
 8.24901261e-12]",[0.26988797 0.28401041 0.29755645 0.29792661 0.29327517],"[4.91041406e-12 5.88974504e-12 4.93769429e-12 4.67460359e-12
 4.01840939e-12]",[0.18594454 0.15801315 0.13781233 0.13749826 0.14286554],"[3.24340428e-13 3.59567755e-13 2.61180226e-13 2.45871551e-13
 2.25032626e-13]",[0.01228192 0.00964667 0.00728961 0.00723204 0.00800053],765
"[-6.49827111e-08 -9.39975883e-08 -1.09771098e-07 -1.07502882e-07
 -9.18330083e-08]","[2.04164989e-05 2.28677521e-05 2.12603816e-05 2.06862115e-05
 1.91280947e-05]","[4.16833429e-10 5.22934085e-10 4.52003824e-10 4.27919348e-10
 3.65884007e-10]",[ 0.03182679 -0.05451595 -0.13651136 -0.13802004 -0.11390651],[1.40553801 1.01924627 0.38088006 0.36241469 0.6043938 ],"[2.04166024e-05 2.28679453e-05 2.12606649e-05 2.06864909e-05
 1.91283151e-05]",[0.03190104 0.03222656 0.03196615 0.03170573 0.03313802],"[2.19700684e-11 2.78001637e-11 2.59406968e-11 2.46692061e-11
 2.02134311e-11]",[0.24743158 0.22913888 0.22837919 0.22900428 0.22504509],"[2.56250905e-11 3.81537168e-11 3.90901031e-11 3.71746129e-11
 2.99953913e-11]",[0.28859522 0.31447656 0.34414519 0.34509199 0.33395198],"[3.36994748e-11 5.01021010e-11 4.98828298e-11 4.73563581e-11
 3.88302884e-11]",[0.37953065 0.41295942 0.43916323 0.43960915 0.43231481],"[2.44123631e-11 3.08972712e-11 2.50795908e-11 2.36320129e-11
 2.10470137e-11]",[0.27493722 0.25466635 0.2207981  0.21937601 0.23432573],"[1.47078012e-12 1.81585320e-12 1.46319047e-12 1.37966137e-12
 1.22547274e-12]",[0.01656424 0.01496691 0.01288178 0.0128074  0.01364373],766
"[1.09777860e-07 1.09380257e-07 7.35657337e-08 7.01991460e-08
 7.73767856e-08]","[1.24741283e-05 1.36644877e-05 1.35054804e-05 1.32020127e-05
 1.17129225e-05]","[1.55603878e-10 1.86718223e-10 1.82398001e-10 1.74293140e-10
 1.37192555e-10]",[-0.02519095 -0.03723956 -0.01978146 -0.02934739  0.01929115],[0.8172479  0.73742968 0.86935432 0.89601376 0.78154441],"[1.24746114e-05 1.36649254e-05 1.35056808e-05 1.32021994e-05
 1.17131781e-05]",[0.0360026  0.03763021 0.03632813 0.03606771 0.03789062],"[7.45474781e-12 8.84593798e-12 9.15200298e-12 8.77644844e-12
 6.67576570e-12]",[0.12866539 0.11193292 0.12277069 0.12407266 0.1137326 ],"[2.60247677e-11 3.73186248e-11 3.60576386e-11 3.42069154e-11
 2.83169419e-11]",[0.44917507 0.4722148  0.48369969 0.48358318 0.48242545],"[3.48808851e-11 4.89931381e-11 4.55702219e-11 4.31562615e-11
 3.63592603e-11]",[0.60202744 0.61993937 0.61130743 0.61010009 0.61943951],"[8.93398266e-12 1.14876030e-11 1.01622252e-11 9.62543529e-12
 8.17166956e-12]",[0.15419628 0.14535949 0.13632244 0.13607478 0.13921777],"[4.06590659e-13 4.97856211e-13 4.52447699e-13 4.30142922e-13
 3.54713839e-13]",[0.00701756 0.00629967 0.00606942 0.00608093 0.00604313],767
"[-1.17651103e-07 -1.24168937e-07 -9.45628086e-08 -9.08923942e-08
 -9.38528562e-08]","[1.37411193e-05 1.61913109e-05 1.59042761e-05 1.54987466e-05
 1.40552960e-05]","[1.88818361e-10 2.62158549e-10 2.52945997e-10 2.40211145e-10
 1.97551345e-10]",[-0.05532636 -0.18140093 -0.34484997 -0.35093136 -0.28427375],[0.0662356  0.17128151 0.43340389 0.44744746 0.31427801],"[1.37416230e-05 1.61917870e-05 1.59045572e-05 1.54990131e-05
 1.40556093e-05]",[0.03398437 0.03502604 0.03476563 0.03463542 0.03580729],"[8.50834139e-12 1.14161559e-11 1.10918193e-11 1.05507036e-11
 8.57280598e-12]",[0.11845702 0.1097614  0.1092753  0.10953443 0.1079045 ],"[3.43784352e-11 5.05669242e-11 4.96776335e-11 4.71380745e-11
 3.88623065e-11]",[0.47863231 0.48617908 0.48941823 0.48937421 0.48915344],"[4.83608953e-11 7.13568495e-11 6.95535957e-11 6.59577987e-11
 5.46636764e-11]",[0.67330252 0.68606521 0.68523388 0.68475529 0.68804268],"[7.18601359e-12 9.85757619e-12 9.62375081e-12 9.14967833e-12
 7.45312717e-12]",[0.10004697 0.09477633 0.09481207 0.09498938 0.09381128],"[3.29989545e-13 3.96831585e-13 3.41669262e-13 3.23993832e-13
 2.74322823e-13]",[0.00459427 0.00381536 0.00336609 0.00336361 0.00345286],768
"[7.22390514e-08 8.58395967e-08 7.98005260e-08 7.74542019e-08
 7.27319533e-08]","[1.26746616e-05 1.52862232e-05 1.51729907e-05 1.47841085e-05
 1.33964030e-05]","[1.60647046e-10 2.33668619e-10 2.30219648e-10 2.18569863e-10
 1.79463612e-10]",[0.15979566 0.1268608  0.07978564 0.07806119 0.09721091],[0.74637153 0.74554843 0.85991268 0.86701887 0.80085769],"[1.26748674e-05 1.52864642e-05 1.51732006e-05 1.47843114e-05
 1.33966004e-05]",[0.03307292 0.03294271 0.03222656 0.03235677 0.0328125 ],"[7.26128639e-12 1.06129349e-11 1.09593457e-11 1.04331898e-11
 8.34860328e-12]",[0.13193607 0.12650686 0.12602294 0.12615466 0.12534229],"[2.82784543e-11 4.44868913e-11 4.74830737e-11 4.51951403e-11
 3.60249820e-11]",[0.51381365 0.53028657 0.54601405 0.54648459 0.54086336],"[3.28715504e-11 5.04408897e-11 5.19945759e-11 4.94198715e-11
 3.99822328e-11]",[0.59726925 0.60125861 0.5978924  0.59756863 0.60027579],"[7.05000815e-12 1.03707040e-11 1.04515551e-11 9.93305187e-12
 8.06998723e-12]",[0.12809718 0.12361945 0.12018379 0.12010716 0.12115927],"[2.04275405e-13 3.00800299e-13 3.07382643e-13 2.92375789e-13
 2.35698459e-13]",[0.00371164 0.00358556 0.00353463 0.00353531 0.00353867],769
"[-5.27790519e-08 -5.91791268e-08 -5.03005993e-08 -4.86182290e-08
 -4.75755708e-08]","[8.02634975e-06 9.71103350e-06 9.84958326e-06 9.60894268e-06
 8.60611429e-06]","[6.44222903e-11 9.43041716e-11 9.70142903e-11 9.23317795e-11
 7.40652032e-11]",[ 0.03419665 -0.0311192  -0.07604082 -0.07601196 -0.06838421],[0.41557286 0.45015155 0.39743034 0.39385601 0.42809802],"[8.02652328e-06 9.71121382e-06 9.84971169e-06 9.60906568e-06
 8.60624579e-06]",[0.03183594 0.03209635 0.03164062 0.03151042 0.03209635],"[6.09511692e-12 8.68244499e-12 8.51437872e-12 8.08676031e-12
 6.62729000e-12]",[0.22444095 0.21692624 0.21160076 0.21150878 0.2129679 ],"[1.56178156e-11 2.35408773e-11 2.39238474e-11 2.27315553e-11
 1.84732593e-11]",[0.57509601 0.58815621 0.59455944 0.59454261 0.59363801],"[1.33919957e-11 1.98330947e-11 1.98897650e-11 1.88932184e-11
 1.54147366e-11]",[0.49313448 0.49551925 0.49430375 0.49415112 0.49535241],"[2.81224185e-12 4.06572896e-12 4.12952679e-12 3.92877882e-12
 3.16600322e-12]",[0.1035554  0.10158006 0.10262769 0.102757   0.10173948],"[5.91852409e-14 8.23499048e-14 8.40868501e-14 8.01189810e-14
 6.38349107e-14]",[0.00217938 0.00205747 0.00208974 0.00209551 0.00205133],770
"[-1.50716387e-07 -1.56813415e-07 -1.16037925e-07 -1.11355108e-07
 -1.16683463e-07]","[1.35105715e-05 1.59537552e-05 1.57394632e-05 1.53411561e-05
 1.38842828e-05]","[1.82535541e-10 2.54522306e-10 2.47730703e-10 2.35351071e-10
 1.92773310e-10]",[-0.3147677  -0.33096971 -0.33093492 -0.33041702 -0.33389257],[5.79932888 3.95575576 2.0503713  1.99946027 2.64686976],"[1.35114121e-05 1.59545259e-05 1.57398910e-05 1.53415603e-05
 1.38847731e-05]",[0.03450521 0.03398437 0.03255208 0.03268229 0.03151042],"[1.09939399e-11 1.63820646e-11 1.69781660e-11 1.61570720e-11
 1.29542932e-11]",[0.15767388 0.17437244 0.19983479 0.20086586 0.18989152],"[1.97210685e-11 3.08793314e-11 3.39138720e-11 3.23388520e-11
 2.53479159e-11]",[0.2828374  0.32868288 0.39916983 0.4020389  0.3715644 ],"[2.40229714e-11 3.48897054e-11 3.53323857e-11 3.36032528e-11
 2.71509239e-11]",[0.34453482 0.37136973 0.41586588 0.41775802 0.39799393],"[2.68026882e-11 3.08145052e-11 2.03787250e-11 1.90022896e-11
 1.87310492e-11]",[0.38440122 0.32799287 0.23985973 0.23623781 0.27457054],"[1.83673678e-12 2.00204407e-12 1.18067218e-12 1.09417222e-12
 1.14307055e-12]",[0.02634228 0.02130997 0.01389664 0.01360283 0.01675579],771
"[1.40359012e-07 1.63542335e-07 1.47700140e-07 1.43172246e-07
 1.36214104e-07]","[1.12981042e-05 1.35428921e-05 1.34894913e-05 1.31492602e-05
 1.18752236e-05]","[1.27647158e-10 1.83409927e-10 1.81966375e-10 1.72903044e-10
 1.41020935e-10]",[0.23062559 0.23407061 0.23429691 0.23412601 0.23508404],[1.82663741 1.59903796 1.44094819 1.43987685 1.47257912],"[1.12989760e-05 1.35438795e-05 1.34902999e-05 1.31500396e-05
 1.18760048e-05]",[0.03203125 0.03372396 0.03307292 0.03307292 0.03346354],"[8.47784070e-12 1.24657614e-11 1.25203705e-11 1.18969894e-11
 9.68333799e-12]",[0.19021372 0.18952378 0.18869992 0.18867231 0.18899616],"[2.01320931e-11 3.10202379e-11 3.25709885e-11 3.09892296e-11
 2.48305823e-11]",[0.45169525 0.47161762 0.49089147 0.49145286 0.48463503],"[2.16620122e-11 3.29180680e-11 3.43465972e-11 3.26794181e-11
 2.62060774e-11]",[0.4860214  0.50047137 0.51765244 0.51825727 0.51148148],"[8.01813602e-12 1.06423445e-11 9.47524933e-12 8.96676359e-12
 7.64687341e-12]",[0.17989952 0.16180138 0.14280558 0.14220236 0.14924913],"[2.29957274e-13 2.92394269e-13 2.53857664e-13 2.40244841e-13
 2.05672475e-13]",[0.00515945 0.00444543 0.003826   0.00381    0.00401425],772
"[6.61574641e-08 5.66433766e-08 2.33354720e-08 2.13961889e-08
 3.20332946e-08]","[1.12036801e-05 1.45597481e-05 1.59449763e-05 1.55943575e-05
 1.35703515e-05]","[1.25522448e-10 2.11986264e-10 2.54242268e-10 2.43183987e-10
 1.84154441e-10]",[-0.01106671 -0.03596716 -0.04204077 -0.0417272  -0.04301269],[0.52808194 0.71388529 1.00024243 1.01136951 0.89102572],"[1.12038754e-05 1.45598583e-05 1.59449933e-05 1.55943722e-05
 1.35703893e-05]",[0.03248698 0.03157552 0.03079427 0.03092448 0.03040365],"[7.87174383e-12 1.22935418e-11 1.40959258e-11 1.34752445e-11
 1.03119815e-11]",[0.17922704 0.1781391  0.18494351 0.18536874 0.18141682],"[2.11300693e-11 3.41240264e-11 3.86869739e-11 3.69276060e-11
 2.86059191e-11]",[0.48109794 0.49447292 0.50758672 0.50798514 0.50325874],"[2.17231721e-11 3.51818042e-11 3.96395593e-11 3.78206930e-11
 2.94121655e-11]",[0.49460195 0.50980061 0.52008497 0.52027066 0.51744289],"[7.54274176e-12 1.06668605e-11 1.02539690e-11 9.72916740e-12
 8.05256900e-12]",[0.17173619 0.15456774 0.13453568 0.13383679 0.14166739],"[2.97748602e-13 3.94862774e-13 3.54521355e-13 3.35718550e-13
 2.84773510e-13]",[0.00677926 0.00572174 0.00465144 0.00461823 0.00500997],773
"[-1.70833499e-08 -1.99212464e-08 -1.80107978e-08 -1.74610499e-08
 -1.66022149e-08]","[6.77595424e-06 8.17606213e-06 8.25978500e-06 8.05670861e-06
 7.22800037e-06]","[4.59135559e-11 6.68479919e-11 6.82240483e-11 6.49105536e-11
 5.22439894e-11]",[ 0.099463    0.03456723 -0.08323154 -0.08822845 -0.03579849],[0.17351164 0.21800063 0.31377989 0.31750017 0.27649966],"[6.77597578e-06 8.17608640e-06 8.25980464e-06 8.05672753e-06
 7.22801944e-06]",[0.03183594 0.03170573 0.03144531 0.0311849  0.03222656],"[7.30503931e-12 1.05164112e-11 1.05212525e-11 1.00017501e-11
 8.12196181e-12]",[0.39578899 0.38822906 0.37475883 0.37418657 0.38018441],"[9.21771324e-12 1.38297771e-11 1.46464349e-11 1.39532158e-11
 1.10677805e-11]",[0.49941818 0.51054691 0.52169461 0.52201923 0.51807651],"[5.43046537e-12 8.40066416e-12 9.29810647e-12 8.87314334e-12
 6.90951887e-12]",[0.29422407 0.31012309 0.33119132 0.33196301 0.32343065],"[2.30483015e-12 3.15080500e-12 3.04191480e-12 2.89041281e-12
 2.36767085e-12]",[0.12487632 0.11631668 0.10835064 0.10813644 0.11082933],"[1.19701488e-13 1.53387084e-13 1.35733050e-13 1.28587736e-13
 1.09056083e-13]",[0.00648546 0.00566251 0.00483471 0.00481074 0.00510485],774
"[-2.12467148e-08 -2.79086822e-08 -2.94973799e-08 -2.87818324e-08
 -2.55833508e-08]","[7.33712730e-06 8.85466259e-06 8.93240076e-06 8.71200285e-06
 7.82254471e-06]","[5.38334370e-11 7.84050496e-11 7.97877833e-11 7.58989937e-11
 6.11922058e-11]",[0.09386139 0.09403233 0.08907691 0.08879191 0.09150023],[0.6366663  0.52119983 0.30437282 0.29562254 0.3896737 ],"[7.33715806e-06 8.85470657e-06 8.93244946e-06 8.71205039e-06
 7.82258655e-06]",[0.03085938 0.03203125 0.03111979 0.03098958 0.03072917],"[9.07854281e-12 1.31274918e-11 1.32159956e-11 1.25665090e-11
 1.01780597e-11]",[0.42195495 0.4159948  0.40981429 0.40962557 0.41187628],"[9.88493539e-12 1.51667619e-11 1.60441363e-11 1.52738209e-11
 1.21769285e-11]",[0.45943468 0.48061688 0.497512   0.49787476 0.49276465],"[5.54866375e-12 8.56923485e-12 9.21599526e-12 8.78054317e-12
 6.94461197e-12]",[0.25789228 0.27154899 0.28577844 0.28621593 0.28102812],"[2.65377353e-12 3.59415618e-12 3.44839253e-12 3.27652356e-12
 2.68750058e-12]",[0.1233428  0.11389459 0.10693107 0.10680356 0.10875528],"[1.18514292e-13 1.41457622e-13 1.16973747e-13 1.10662339e-13
 9.57788553e-14]",[0.00550834 0.00448263 0.00362723 0.00360722 0.00387589],775
