epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
191,"[0.967179106159512, 0.9682903728395773, 0.9701536722850377, 0.970164863072576, 0.9695357759916392]","[-20.78931024765538, -20.470618067016233, -20.48678605879481, -20.536898930619394, -20.745882601604897]","[0.6445687563720154, 0.6380214995836057, 0.5988391712599446, 0.5969800401881082, 0.618055616986643]"
192,"[0.9687445413972653, 0.9707757995987969, 0.9727769241865847, 0.9728081624683178, 0.9724812974177657]","[-20.677822241257473, -20.32812370995147, -20.315146951936885, -20.364538618755233, -20.583066130532096]","[0.1424119606227636, 0.12301015930703244, 0.12900093337953084, 0.12955549649487005, 0.1246252713950317]"
193,"[0.9630383100688099, 0.9639573202726249, 0.9645116627486239, 0.9644526781025881, 0.9646447810112563]","[-19.91566340061034, -19.736343918776576, -19.899246172114253, -19.952993114151077, -20.113041303307885]","[0.42241812530139666, 0.40700325758902545, 0.4264874975449297, 0.42846980096321885, 0.41040401633009727]"
194,"[0.9614532183799488, 0.9642453916546201, 0.9651767583533257, 0.9651346573263083, 0.9651149532646529]","[-20.571786449303513, -20.311268412626095, -20.47873949428951, -20.536427421765467, -20.670644622036246]","[0.22850584383099215, 0.2137659446975886, 0.20120202746943214, 0.20111338768503717, 0.2049293023224829]"
195,"[0.9660095776108656, 0.9677412229072644, 0.9689125832493659, 0.9689323328654825, 0.9685906404072042]","[-20.517384926518176, -20.28157227768718, -20.433567034736768, -20.489131990486616, -20.639497555120993]","[0.529844213672886, 0.5053772518114679, 0.4821145121623869, 0.4837592765970765, 0.47848857165424197]"
196,"[0.9658293043065532, 0.9683901088008676, 0.9698837123155185, 0.9699188644923299, 0.9695612699129122]","[-20.92342922662113, -20.595388306216055, -20.601756375061395, -20.65159732574333, -20.864011590841802]","[0.37814706005962645, 0.47732092490013184, 0.5119038101314564, 0.5061812936067424, 0.5483273399474381]"
197,"[0.9550139372356109, 0.9536158600177302, 0.9505229803905757, 0.9503776263865711, 0.9518725492106073]","[-20.335211918256743, -20.098875250772863, -20.261157079120238, -20.317435875035077, -20.461447566060833]","[0.3339207651028754, 0.34892495812979735, 0.2500751819610456, 0.24390520544575542, 0.3004559023255034]"
198,"[0.9654249552525833, 0.9659439360223158, 0.9627910707460579, 0.9625414739079561, 0.964523019794048]","[-20.833249191136126, -20.69285713041131, -20.965084165035684, -21.024281540849287, -21.12983306508017]","[0.5297827563664055, 0.46034467232244536, 0.3762036970714329, 0.3738431815580012, 0.39960386125630504]"
199,"[0.9698418362297686, 0.9705758348516375, 0.9698914139472672, 0.9698065953908263, 0.9704122701626543]","[-20.949098154915365, -20.615446407173977, -20.585235466927347, -20.633082705554802, -20.86484776442153]","[0.4864639579430367, 0.4714521779176318, 0.492980049904064, 0.4950774028739121, 0.47475887961533586]"
200,"[0.9734569534903005, 0.9732661297298012, 0.9712578709707157, 0.9711339422094198, 0.9723372033774061]","[-20.741933099763926, -20.525815462092833, -20.681556431868547, -20.73650684780073, -20.89014059223096]","[0.4565176045804647, 0.3928755217782195, 0.3348639198696519, 0.3337362027036745, 0.34404925498353867]"
201,"[0.9701695542867332, 0.9718712375430983, 0.9711355487037685, 0.9710483764124687, 0.9718613560071241]","[-21.059049676253846, -20.73190476177799, -20.688306111635754, -20.73516129637373, -20.975811438552167]","[0.357177825360996, 0.37483580487703133, 0.40649441331204395, 0.4081117199760489, 0.3836625396315053]"
202,"[0.9718978379167011, 0.9730598209721931, 0.9726652323634493, 0.9726220572720519, 0.9729831729761562]","[-21.02338300645786, -20.63130794467798, -20.54838122354816, -20.594974446198773, -20.84355195786237]","[0.6187053175064678, 0.667417305170785, 0.6489662580997936, 0.6477134140994113, 0.6619644124130025]"
203,"[0.9488323775013583, 0.9484106687686533, 0.9475769318449407, 0.9475399710762045, 0.9478256928759897]","[-20.470975981089616, -20.21208191908175, -20.334054439444706, -20.388610255837893, -20.55070729279559]","[0.5215311117786506, 0.5083792190748265, 0.5468397555494349, 0.551140572265882, 0.5105416230732402]"
204,"[0.9538578440247115, 0.9543239700423499, 0.9529486653315724, 0.9527971308754007, 0.9539651533437702]","[-20.594879941935087, -20.394634358471876, -20.65175589256987, -20.712997372532726, -20.80895085955174]","[0.4421783840878034, 0.398608944937867, 0.32912188158181593, 0.3255303805957962, 0.3594505177311045]"
205,"[0.934841075755425, 0.9371779637893898, 0.9383339791934848, 0.9383182902322573, 0.938219214761748]","[-20.845043806638444, -20.520155718594058, -20.518253469203533, -20.567487473512248, -20.78531298296692]","[0.521001663684886, 0.5041129580245085, 0.4688048765207625, 0.4673746803222431, 0.48337314461274533]"
206,"[0.9345279542408377, 0.9377376607903077, 0.938465898816253, 0.9383796830858262, 0.9387749357126897]","[-21.446074957264475, -21.018098007216615, -20.977371869154137, -21.027515997924514, -21.245380060862356]","[0.2817705022662968, 0.31543484181207293, 0.35671143064951166, 0.35817628429786974, 0.3413659143407109]"
207,"[0.9372014707261236, 0.9399382691423949, 0.9398656217973564, 0.939785232373166, 0.9405150753458437]","[-21.33036184758194, -21.10338765279365, -21.26778996079831, -21.323799582840905, -21.46915027104476]","[0.5771621354913647, 0.5556227513967068, 0.49683730866247916, 0.4930236711161078, 0.527693104280385]"
208,"[0.9428163011615609, 0.9441962573906533, 0.9428092522236452, 0.9426734065866982, 0.9438256962316477]","[-20.66027041140819, -20.396468183552514, -20.552130404799822, -20.609148680170172, -20.74967246593267]","[0.1423219670145254, 0.15478374477947116, 0.1309874173748983, 0.12930385110944204, 0.14278476167304927]"
209,"[0.9400638402662578, 0.9421921906997032, 0.9425489411845854, 0.9424976611077984, 0.942663814094701]","[-21.095865206089623, -20.790691047744403, -20.885938732752564, -20.940573428775416, -21.106739588666283]","[0.09291944661076866, 0.09259319802039878, 0.18064317500045549, 0.1868325182700183, 0.11730629413756222]"
210,"[0.9355405504080617, 0.937332591712335, 0.9404044818589579, 0.940449020328529, 0.9395455319615549]","[-21.558880724652067, -21.215943537493988, -21.190515978543253, -21.238947430694825, -21.465971706154097]","[0.40274738929720727, 0.4007677270564381, 0.420809983682685, 0.4224620001506663, 0.4033432104587157]"
211,"[0.9484965450208173, 0.9496905761205744, 0.948643350185206, 0.9485377330345507, 0.9492948009630687]","[-21.14736811686699, -20.811878267679653, -20.818446997650454, -20.868549495169493, -21.07915548537924]","[0.4491467941463664, 0.43476241324762555, 0.5569497135787805, 0.5632167686285692, 0.4942835950915112]"
212,"[0.9339823342646759, 0.9368282328368792, 0.9385466270218467, 0.9385884139128104, 0.9380710427591383]","[-21.210240283632263, -21.03506938116881, -21.258175369157556, -21.315745725227043, -21.44059628402981]","[0.7720486087514233, 0.6903564352985477, 0.497046172105375, 0.47844961164377664, 0.5788761557546985]"
213,"[0.9439128773897281, 0.9464677454535645, 0.9469050831974771, 0.9468681622220206, 0.9471509709625175]","[-20.84059791773057, -20.562046709687625, -20.660965510663225, -20.714801852183125, -20.885478011903007]","[0.4762787223765209, 0.5475449106903827, 0.47378829217401136, 0.46987967194758096, 0.5198661465706562]"
214,"[0.9464750399993119, 0.9491356658695614, 0.9503453521668359, 0.9503212554519569, 0.9504184328836812]","[-21.337980266436187, -21.045029448720257, -21.084980105880337, -21.135631096223346, -21.337104939916156]","[0.4213148365940541, 0.41781513121784297, 0.4230487611281869, 0.423855317105477, 0.4164408129401119]"
215,"[0.9539586453028891, 0.9558727539806615, 0.9576307373726924, 0.9576260699219818, 0.9573966471921292]","[-20.941060742461655, -20.609327510602217, -20.6165915852773, -20.666613911080248, -20.877670255206887]","[0.5049380383919817, 0.4494672250481012, 0.42109800635253786, 0.4236170592076071, 0.41486400723705014]"
216,"[0.9680078465484644, 0.9686502156129355, 0.9685740464234246, 0.9685354755306734, 0.9688609347320697]","[-20.963587703092518, -20.590485035356163, -20.570256678860552, -20.619966475066768, -20.83751588295179]","[0.5942206000261796, 0.5947107009664151, 0.5929381346361533, 0.593010514211578, 0.5930053926588084]"
217,"[0.970517693995404, 0.970756743062339, 0.9699646322515139, 0.9699422153179699, 0.9701211909461199]","[-20.465418144706423, -20.175482893111912, -20.24791974921801, -20.30049902776876, -20.483877509314116]","[0.48376511996758126, 0.4776777123861601, 0.4607401471264585, 0.4590699491122168, 0.47514899375835074]"
218,"[0.9627968489045268, 0.9632339462402318, 0.9629634940263034, 0.9629034639077604, 0.9631912774146296]","[-21.166513521217176, -20.869385039008307, -20.97436911773287, -21.02933512226125, -21.19170970874572]","[0.18799911150414877, 0.2237351284787105, 0.22233317537683042, 0.22037392335233658, 0.24449840139051726]"
219,"[0.9579642462167389, 0.9581029777794421, 0.9569078789306769, 0.9568548033795381, 0.957318221416816]","[-21.4780484248373, -21.195351729100935, -21.30152731027515, -21.356004410127408, -21.521317756682162]","[0.47357799491802854, 0.4286994807599082, 0.3864863024415389, 0.38348669648585754, 0.40998162522133047]"
220,"[0.9575677526044739, 0.9576089269143016, 0.9552710667461657, 0.9551364436690669, 0.9565095598822091]","[-21.836907694833965, -21.5175835718216, -21.595949142889175, -21.65001314419958, -21.822729895709777]","[0.46223523695415175, 0.40272515542107806, 0.36789229485232056, 0.36703981391016427, 0.3791781050304871]"
221,"[0.944944869356996, 0.9470113298689826, 0.9485230314820843, 0.9485483420147861, 0.9481135507298005]","[-22.412720417149455, -22.02569805185748, -21.98266807997551, -22.031435558518957, -22.258904161610907]","[0.5810616830524987, 0.5335826309216481, 0.4707965216995912, 0.4680450817187261, 0.4955011312098324]"
222,"[0.9362306163502244, 0.9390533057362118, 0.940063334234777, 0.940040478451281, 0.9401179234899308]","[-22.996552938561255, -22.53364376495299, -22.370986647728174, -22.41502871241052, -22.69332340970571]","[0.3714110509992631, 0.3407906657052703, 0.34121444419522595, 0.3418636917796874, 0.33480178618304596]"
223,"[0.9357947030773476, 0.9383595019098364, 0.9409637472687536, 0.9409946992231939, 0.9402632924332021]","[-22.781761401619203, -22.350703902934608, -22.230414288410486, -22.275978509848233, -22.53733876506878]","[0.15558378107690313, 0.1721576386541014, 0.20785398923269496, 0.20941509184728507, 0.1930454446285546]"
224,"[0.9363077862958722, 0.9402176957975431, 0.9420868194560545, 0.9421288231432697, 0.9415856918676367]","[-22.815196375480873, -22.405391502438047, -22.29053128674966, -22.335828302355704, -22.59829894470287]","[0.3115154976775955, 0.3520869141513746, 0.41772194337892193, 0.4204215302802535, 0.3939901349772202]"
225,"[0.945036084902229, 0.947211611324356, 0.9474412914963541, 0.9474002032699068, 0.9475892839702872]","[-22.479262653924888, -22.02362331495683, -21.897649613249996, -21.94354964392233, -22.203433743712665]","[0.3467416660082898, 0.3246653314948782, 0.28618651172606, 0.2833487198278684, 0.31317945294455496]"
226,"[0.932887081874867, 0.9353451894753598, 0.9381478448450621, 0.9381902096826347, 0.9374649002090835]","[-22.90288420653231, -22.487272999871042, -22.36066452707603, -22.405458830640377, -22.67316562620435]","[0.29557399444790544, 0.37861199074672014, 0.3984622206129028, 0.39452778615911027, 0.4176135206537609]"
227,"[0.9398832009643066, 0.9421261673424833, 0.9436679792131216, 0.943674088052665, 0.9433618744186434]","[-22.649652088611344, -22.238298789419154, -22.14839740355746, -22.19514613603692, -22.44372037959542]","[0.42193467307523164, 0.37461062745027196, 0.34799068324137367, 0.3470302935584821, 0.3571529884599853]"
228,"[0.9393205190315369, 0.9424012397951577, 0.9438008172876571, 0.9438069484675681, 0.9436046896347877]","[-22.660954961446592, -22.264758209658122, -22.19685875815099, -22.244448773042432, -22.483898750934863]","[0.2641357355629489, 0.2534230224810456, 0.24669679286319549, 0.24688443914654382, 0.2485921608406961]"
229,"[0.9313935198333587, 0.933893621757753, 0.9352313338989379, 0.9352354248284855, 0.9348969242466696]","[-22.845774874870486, -22.42152165403805, -22.31742985597296, -22.36373292301194, -22.617567422250787]","[0.45463241443457386, 0.44606010732839874, 0.37349660753061553, 0.3705011726085633, 0.4033463865073843]"
230,"[0.9377757335600034, 0.9401303618534462, 0.9416963718801906, 0.9417557438555555, 0.9413683360298795]","[-22.587631013999054, -22.13810525171065, -22.01358943106872, -22.059409375786466, -22.31961671983928]","[0.5424622096565769, 0.5164121201505449, 0.48259546660197733, 0.48051566434510806, 0.49287021972225387]"
231,"[0.9380471349677646, 0.9407358976117941, 0.9429935722671043, 0.9430441117148493, 0.942237577471038]","[-22.323503789318668, -21.954930776319745, -21.95747666113886, -22.008431400150435, -22.213991228175416]","[0.4189671191680864, 0.41255391056000995, 0.37451060480374054, 0.37183871420790554, 0.39601621356937056]"
232,"[0.9274814729849636, 0.9316800191002484, 0.9351471515315811, 0.9352261308558094, 0.9342006558158531]","[-23.299883447907572, -22.814287197299045, -22.59025869993788, -22.631590136740844, -22.93815046502835]","[0.3169147249579179, 0.3037493907683152, 0.3326642601348828, 0.3317152269708098, 0.3249506740637258]"
233,"[0.9299246325820762, 0.9322895471654342, 0.935039094994224, 0.9350928735993422, 0.9343332431505891]","[-23.09440194237191, -22.674550385859398, -22.553897601172675, -22.599140279511843, -22.862817309364587]","[0.31600249338961217, 0.3312827223551922, 0.32998534562992177, 0.3300631581183753, 0.3324021055344614]"
234,"[0.9316532125652299, 0.9342034346884207, 0.9364258456240729, 0.9364672005493255, 0.9358731883131602]","[-23.064938931585683, -22.62694111217495, -22.480252888948336, -22.524543089453886, -22.798811003962435]","[0.5066993707999652, 0.533236362558015, 0.5389327212560069, 0.5388802728145667, 0.5378860768776967]"
235,"[0.9412908002455469, 0.9427979896621116, 0.9428466425782158, 0.9428334143731287, 0.942996913030152]","[-22.57187059812163, -22.167447476562256, -22.09114823723464, -22.13847889794694, -22.380932722071915]","[0.34090255458361257, 0.34427189077794845, 0.2988016717723464, 0.29771403847362854, 0.31290362066521893]"
236,"[0.9333975946565516, 0.9348968231719763, 0.9356679634759913, 0.9356796555778274, 0.9354764627527483]","[-21.22753326506668, -20.718755965810995, -20.560089035596203, -20.60547983877637, -20.873697396036334]","[0.7490451193862725, 0.7707419722597629, 0.7908942887857644, 0.7915264111629966, 0.7841931530699857]"
237,"[0.9411968965989786, 0.9433181163339174, 0.9440696922430425, 0.9440573714176388, 0.9441957556841105]","[-22.78029613116553, -22.34798716065846, -22.224784972043352, -22.270223585953072, -22.53292544381721]","[0.2742910800440427, 0.29854378780569707, 0.3270093509047022, 0.3265710593588543, 0.32361655478228857]"
238,"[0.9488879918043626, 0.9494971400350766, 0.9499215403888829, 0.9499188752462977, 0.9499025259441493]","[-22.494689988860184, -22.066955068913757, -21.95199688806766, -21.997775395005327, -22.256867614954498]","[0.38258045846453254, 0.37399903107486715, 0.3563666226554157, 0.3551987690519083, 0.36430733836047624]"
239,"[0.9401577277186477, 0.943667791824273, 0.9457134246575446, 0.9457241070673608, 0.9454653030221203]","[-22.605529823083952, -22.19291766402117, -22.123667624000475, -22.171651192905998, -22.408567215709866]","[0.6363706495015088, 0.6308938221235602, 0.5451879361690192, 0.541840671104034, 0.5780303323103293]"
240,"[0.933755211734956, 0.9368475769159104, 0.9383349356204741, 0.9382955638610377, 0.9382356981617047]","[-22.890253236738868, -22.523490631270953, -22.459120815087758, -22.50602339394443, -22.7495861043851]","[0.27695689384077243, 0.315102028305556, 0.368024936212929, 0.368855392378314, 0.349914042499835]"
241,"[0.9331885310008833, 0.9362401222406374, 0.9386270954759725, 0.9387037631030115, 0.937780509380478]","[-22.63678888781346, -22.286504057249235, -22.29284278956613, -22.343427023463573, -22.550833416380534]","[0.4398510922291285, 0.4376850060441604, 0.43919454610918224, 0.4386850014593502, 0.4372320090729814]"
242,"[0.9305070064665559, 0.9336944921644381, 0.9365378694028561, 0.9365904565871388, 0.935762924990332]","[-22.62183897187227, -22.17314785290609, -22.0606813940426, -22.107167062750584, -22.36096591906032]","[0.49304153949155133, 0.5099982371389904, 0.5138387615263993, 0.5125392225179909, 0.5225101796969777]"
243,"[0.931657319482631, 0.9353765209814638, 0.9389149381148982, 0.9390498285964877, 0.9376760462118395]","[-22.59941750402716, -22.171794894866295, -22.066067569439287, -22.112361180515766, -22.3664581388151]","[0.19613488519837155, 0.17155885066985158, 0.1621325696059796, 0.1622396854044435, 0.16226376376238233]"
244,"[0.9420360455467508, 0.9436946654602145, 0.9434987471552936, 0.9434180219024505, 0.9439545458444645]","[-22.524842414946615, -22.150592486157652, -22.131351023887305, -22.181163321772985, -22.39789676457667]","[0.5420269318222936, 0.5296155625139451, 0.5384673696070894, 0.5378968027103999, 0.5381207647044062]"
245,"[0.9417758138381063, 0.9448261646133385, 0.9471060340093516, 0.9471176945245712, 0.9464608674089257]","[-22.830516965071645, -22.393660559867097, -22.279377512263274, -22.325446156849367, -22.582440707932875]","[0.41225887739976474, 0.3760540463716316, 0.3112608537969222, 0.30952291357252554, 0.3320455036840823]"
246,"[0.9370790580902603, 0.939277390625578, 0.9403557138074363, 0.9403212087963068, 0.9405292398950457]","[-22.985136209898386, -22.560621147804078, -22.46249814197897, -22.50914499628402, -22.759664141947674]","[0.43660440511034965, 0.4028252321934162, 0.36468134368786387, 0.3639162427664969, 0.3800603577229272]"
247,"[0.9325336633660315, 0.9358565942458388, 0.9393358699357482, 0.9394403185898962, 0.9381523570083017]","[-22.4725469144989, -21.995262361032985, -21.842908551854805, -21.88789098029291, -22.158126734313196]","[0.3932288579865013, 0.4615930317001092, 0.5296028114439391, 0.5299861735853449, 0.5147690270007784]"
248,"[0.9396265778412861, 0.9424227722443101, 0.9452802114941322, 0.9453342304151104, 0.9444070144373801]","[-22.28593203794952, -21.81389528579899, -21.6870480779822, -21.733326747946915, -21.990702126312765]","[0.14015937215120505, 0.14735153940792936, 0.15824476082914163, 0.15868603404093842, 0.1540149808268189]"
249,"[0.929459318967477, 0.9328320244005674, 0.9367081506337459, 0.9368497453624082, 0.9352580475082325]","[-22.734927680177627, -22.302218425369038, -22.191049699976514, -22.237171949170786, -22.49326949939979]","[0.3924904209545465, 0.3783870826968439, 0.36714039097165974, 0.3678499305338646, 0.36723939134907013]"
250,"[0.9412645350916529, 0.9440093740339931, 0.9453940116563769, 0.9453559712799796, 0.945401481363735]","[-22.659832978592224, -22.239998419304733, -22.131821235764313, -22.177775236701933, -22.43468124192837]","[0.507951399744531, 0.5221017534706736, 0.5871732052157939, 0.5893842743022336, 0.5680407755130429]"
251,"[0.9398249241836413, 0.9416590623805863, 0.9409688973785462, 0.9409030813423903, 0.9414951354418855]","[-22.639680300547436, -22.24025920091236, -22.17147655442501, -22.21910365424787, -22.458403141592743]","[0.3895117644624791, 0.4401106826521484, 0.4878238165344224, 0.48627904899921404, 0.4777794582969511]"
252,"[0.9398797258293231, 0.9417124135399932, 0.9430970607482556, 0.9431270970877449, 0.9427246164648566]","[-22.67257975777339, -22.290212204438447, -22.25226686394106, -22.301201968646975, -22.52678357161796]","[0.44425898322074736, 0.41921667773053434, 0.4042408781976071, 0.40339711119057753, 0.4125034379656292]"
253,"[0.9460696425161759, 0.9478646774169289, 0.9483691192649991, 0.9483495744520833, 0.9485044066961344]","[-22.208831219508067, -21.814334680263546, -21.748159223378856, -21.795795349138505, -22.03463779008055]","[0.32629616238619424, 0.3376464118504035, 0.34434149060756086, 0.3454606022820123, 0.3415819986467728]"
254,"[0.9381208465126064, 0.9413069809503702, 0.9436522066263694, 0.9437435814196216, 0.9426635838293045]","[-22.839858520410857, -22.406249487942855, -22.232419784422053, -22.27512439225818, -22.564598788920193]","[0.35189918092580225, 0.27850297312582667, 0.22678115640482244, 0.22655529602378696, 0.23266702826884442]"
255,"[0.9429344010581833, 0.945250399797108, 0.9471712724603519, 0.9472524339436119, 0.9464685458153385]","[-22.28985248911042, -21.896312173364496, -21.74071790529417, -21.783343467229894, -22.070716637533373]","[0.4681989954879341, 0.39572139553634905, 0.49634283839841264, 0.500174987057028, 0.4582879892685057]"
256,"[0.9378530926782827, 0.9413097756798697, 0.9448560180891117, 0.9449308461955975, 0.9438655728503377]","[-22.69798119479489, -22.2896286078488, -22.17610281098407, -22.22142534818295, -22.48346670615935]","[0.4627819132348106, 0.4814846429492524, 0.4861877942288165, 0.4841504368250208, 0.4964706749677378]"
257,"[0.9346711334450927, 0.9373876961184301, 0.9390869677616771, 0.939106576452947, 0.9389086628971839]","[-22.49806327341042, -21.986141875951468, -21.705696292365996, -21.74475728527563, -22.075760708223285]","[0.5153267415964504, 0.5349738424078031, 0.6322831469694955, 0.6361621779724114, 0.5948493288582316]"
258,"[0.9248322845964695, 0.9267240713197024, 0.9273637945559458, 0.9274116434364241, 0.9270141385634297]","[-22.16964274754224, -21.773608804674154, -21.493100483166735, -21.5295691481888, -21.87995426085218]","[0.4147493808241665, 0.5400485108622863, 0.7028376322164567, 0.7080834895365328, 0.648714458884855]"
259,"[0.9192293669678113, 0.922662235467089, 0.9251629393700533, 0.9252160075035684, 0.9244497910869587]","[-21.192678047740728, -20.72314162720503, -20.621765692357613, -20.66944547898058, -20.913317352837552]","[0.19521125747323934, 0.3068648350080286, 0.2669822144159037, 0.26446397033567076, 0.29147935881212533]"
260,"[0.9450476924023806, 0.9476611080361825, 0.9474409530735146, 0.94736836381795, 0.947861556954669]","[-22.554363068009646, -22.112786352565216, -21.999627473819423, -22.045880245138566, -22.30138636100191]","[0.3054213256443919, 0.31667722643051266, 0.3267686958636207, 0.3272488941229719, 0.3222166914974885]"
261,"[0.9474396125285299, 0.9503712160156159, 0.9514121259867012, 0.9514408445629516, 0.9511668140714187]","[-22.339088307998924, -21.907192841739228, -21.799588619569636, -21.84589375474469, -22.10018613286215]","[0.1506104730308094, 0.15958651090121073, 0.22083087489559203, 0.2246641494082744, 0.18529871796508765]"
262,"[0.9458458705153323, 0.9486689154886555, 0.950885629952599, 0.9509613336256859, 0.9500427724001581]","[-22.146425424816197, -21.654775455841467, -21.394876192455452, -21.43451555862835, -21.758404032566713]","[0.2830480843467933, 0.293465997136397, 0.3909660075820704, 0.39327186790824337, 0.3626388884024262]"
263,"[0.9400782718306954, 0.9415469814758218, 0.9422621531505682, 0.942306134052352, 0.9418047425408029]","[-22.738428634890184, -22.26048078518354, -22.072718826527204, -22.115779095709488, -22.404728691841584]","[0.333052655397538, 0.39113865789360047, 0.45421420996242473, 0.4561390322999238, 0.43386445166847193]"
264,"[0.9328952022520554, 0.9339935225767495, 0.9362727084664285, 0.9363296350785777, 0.9354284143353649]","[-22.78211657718768, -22.362723376095754, -22.230154991594375, -22.274719170172638, -22.54490684171089]","[0.5241470092750073, 0.45355673372308336, 0.35730608111163653, 0.3571280424396646, 0.36688169818782873]"
265,"[0.9392513038712123, 0.9418253324025266, 0.9424903872409196, 0.9424790454196752, 0.9425789356875929]","[-22.802009036415573, -22.399623374450506, -22.29341185946394, -22.33896893575938, -22.598218975985947]","[0.4903874751566123, 0.5305734191118959, 0.5442767178753081, 0.543183091069688, 0.5547903813980124]"
266,"[0.9299208999935608, 0.9318712452811663, 0.934062639364847, 0.9341279649703673, 0.9332937216040315]","[-23.10329115932836, -22.642937352481578, -22.469982929746664, -22.513409077221716, -22.797612834298647]","[0.27984719053197354, 0.27054598172022587, 0.25793656684787103, 0.257838753286593, 0.2592790642957792]"
267,"[0.9444784870055428, 0.9462268738492781, 0.9472837237961483, 0.9473190017387327, 0.9469119738928788]","[-22.511923755665425, -22.123547508488166, -22.03992658932269, -22.08637995695076, -22.336079837407052]","[0.4190201702121758, 0.38977113838826544, 0.3222976168838677, 0.3203917614029221, 0.3427491236289652]"
268,"[0.9399680032289965, 0.9436000246853508, 0.9450455566322555, 0.9450727655167694, 0.9446419841819454]","[-22.638588398957992, -22.195979321600696, -22.05377952605562, -22.09843028233745, -22.369453035861305]","[0.30564146270344794, 0.3236638387707591, 0.31421510386272494, 0.31349132888611153, 0.3191814397407472]"
269,"[0.940361962849239, 0.9421186235570909, 0.9433541491485551, 0.943380564288991, 0.9431756900787754]","[-22.646696441216733, -22.241014699660795, -22.16011784868146, -22.207224274242552, -22.45196086071345]","[0.14249530277766012, 0.12205619742956236, 0.1102752524660766, 0.11024289056465063, 0.10984518380025356]"
270,"[0.9319843996429574, 0.935003421666938, 0.9385405888634127, 0.9386970524471556, 0.937117787564575]","[-22.733134131166583, -22.294997410445088, -22.119821123693463, -22.162575105282286, -22.451920355109085]","[0.39817274798131735, 0.4321245094016058, 0.4783403556871513, 0.48032002445712724, 0.461163819601045]"
271,"[0.934920919738588, 0.9373080713216405, 0.9397776417527004, 0.9398619832846661, 0.9388213902112055]","[-22.814182254977673, -22.38459718317404, -22.23665829347639, -22.28066174453318, -22.557152648843037]","[0.28944521479186597, 0.2998852438873478, 0.2702017915875992, 0.2683191895864945, 0.2886020273607377]"
272,"[0.9375752002946683, 0.9388521705600403, 0.9410758568394398, 0.9411092760111327, 0.9403937638389991]","[-22.739415793035054, -22.369588060515426, -22.298758700139885, -22.34538343940614, -22.591874456436212]","[0.4248329392139203, 0.4027747795390001, 0.35532725566496803, 0.3532909328880656, 0.37466144344931396]"
273,"[0.9356642256623959, 0.9382316558112498, 0.9400167873271624, 0.9401146123641787, 0.9394396881291085]","[-22.67006991660045, -22.22274770230393, -22.064880131744488, -22.108795109956176, -22.387330085847974]","[0.3633182878519056, 0.3691397993469193, 0.35315879667362027, 0.35236850081809107, 0.3593953696725232]"
274,"[0.9386191099287752, 0.9420049368987876, 0.9438394730351497, 0.9438614188817822, 0.9434074710746615]","[-22.564211640195346, -22.10957512634659, -21.949242634945325, -21.993205129972182, -22.27173670147137]","[0.21234132237012315, 0.1951054901973549, 0.18510872947617896, 0.18490954284162925, 0.18694496969661253]"
275,"[0.9487279478314931, 0.9502586140226248, 0.9517601665967399, 0.9518060700346256, 0.951217737911584]","[-22.104750785822812, -21.767271396172397, -21.764380543705844, -21.81397747677179, -22.02951696381269]","[0.45167028526732056, 0.37877459305522243, 0.3092239422157222, 0.30747031076572556, 0.3270268049249436]"
276,"[0.935070245384041, 0.9384952021910811, 0.9416547589235668, 0.9417224704828238, 0.9405988122432817]","[-22.921782037309324, -22.54229388969442, -22.455104867369304, -22.50109422355956, -22.754555238521604]","[0.2379632562132275, 0.2216337634115367, 0.22080954442630837, 0.22110721740060169, 0.21826521180450068]"
277,"[0.9366960805318204, 0.9384606388281149, 0.9410613883411864, 0.9410989513530842, 0.9404820426871239]","[-22.887424278883174, -22.501867999946047, -22.403839946959447, -22.44938904201031, -22.70751610366335]","[0.31558967286817113, 0.31876411494262924, 0.34160281087914385, 0.3428192061372443, 0.33047940078399735]"
278,"[0.9313988431495046, 0.9341692397116432, 0.9375396339082998, 0.937661808184706, 0.9364478691877517]","[-22.66713050724713, -22.272363994521296, -22.21039795333012, -22.258284813547114, -22.49474105154015]","[0.32415800575662307, 0.28079993006705467, 0.25664058106119086, 0.2575276179304179, 0.2560056133719576]"
279,"[0.9360591599755824, 0.9384896153076426, 0.9408287529105531, 0.9408781027792088, 0.9403697522538935]","[-22.793367561261867, -22.359387150162718, -22.219742417451226, -22.264307403746887, -22.535555085472986]","[0.3522803664745571, 0.3452535150466242, 0.35067488299639576, 0.3515975472902448, 0.3482599890907797]"
280,"[0.9368273289686537, 0.9408662093310549, 0.9431143512988768, 0.9431824268715883, 0.9425075952631381]","[-22.58787090227424, -22.12317272111417, -21.998528007679102, -22.04474061978228, -22.302245902952105]","[0.35356834127900416, 0.3898264304320307, 0.4027820431275116, 0.4027076439693813, 0.407168239649362]"
281,"[0.933610436007021, 0.9371028114553235, 0.9413162400798124, 0.9414513181448622, 0.939776162087287]","[-22.65791075826901, -22.21761763899567, -22.087602520771004, -22.13286727976344, -22.39775904025444]","[0.4327841812228378, 0.41290647907950273, 0.3909389502211531, 0.38979974205768847, 0.40101723374700343]"
