epoch,stft_mean_power,wavelet_mean_power
237,"[5.574161898474206e-08, 1.1551733084397441e-07, 1.5683977955642196e-07, 2.287422333412588e-07, 3.0536115094934205e-07]","[3.3679443870734303e-06, 6.865826534771279e-06, 9.322247928977805e-06, 1.2962605548830584e-05, 1.810076033926154e-05]"
238,"[5.870056673695043e-08, 1.207693421224567e-07, 1.639741892691893e-07, 2.3552970077878146e-07, 3.189070405410983e-07]","[3.5281248725113226e-06, 7.1486020040844506e-06, 9.70647615018064e-06, 1.336290122124027e-05, 1.882973128564186e-05]"
239,"[5.6175756944715124e-08, 1.13940162632118e-07, 1.5470645535382844e-07, 2.123047339707791e-07, 3.0013034135417036e-07]","[3.405792428246663e-06, 6.909373161900611e-06, 9.381588011601994e-06, 1.2858503872651046e-05, 1.8200867389585327e-05]"
240,"[5.229648875266068e-08, 1.0692164274167957e-07, 1.4517245409243054e-07, 2.0416717059101418e-07, 2.82014348307295e-07]","[3.354840543299774e-06, 6.768162326759949e-06, 9.18990953746759e-06, 1.2394807599417127e-05, 1.781176620554905e-05]"
241,"[6.463700005936066e-08, 1.3378939169812344e-07, 1.8164925083872138e-07, 2.6591399677301685e-07, 3.5362741471765736e-07]","[3.1007767102930993e-06, 6.347120000627106e-06, 8.618067102395141e-06, 1.2283761992313283e-05, 1.6749227645541115e-05]"
242,"[5.4254888623409786e-08, 1.11718505330946e-07, 1.5168490405172012e-07, 2.1779549461466538e-07, 2.950161101515209e-07]","[3.1197198017221956e-06, 6.324860531057245e-06, 8.58796754122414e-06, 1.1752528612935698e-05, 1.665943195857656e-05]"
243,"[5.6045075975796584e-08, 1.1520133988467747e-07, 1.5641314796249989e-07, 2.2458582347074527e-07, 3.041851253591705e-07]","[3.637888774380914e-06, 7.410035108133487e-06, 1.00613882865185e-05, 1.3950645625094523e-05, 1.953312286527517e-05]"
244,"[5.459822088479951e-08, 1.1070428591870948e-07, 1.5031362553861281e-07, 2.0659359346016455e-07, 2.9162419129108205e-07]","[3.6606111260818857e-06, 7.38941470185259e-06, 1.0033550969376987e-05, 1.3513555078949238e-05, 1.944799569606928e-05]"
245,"[5.8100767088341586e-08, 1.1922940678351133e-07, 1.6188303866937033e-07, 2.3231366895900738e-07, 3.14775866570637e-07]","[3.112021255188753e-06, 6.356349909664778e-06, 8.630578683434842e-06, 1.2148993744693592e-05, 1.6765343762424928e-05]"
246,"[5.997993556846787e-08, 1.229059250231696e-07, 1.668757571370168e-07, 2.3755017957971601e-07, 3.2437347107600694e-07]","[3.5364997937508413e-06, 7.199296536990803e-06, 9.775077550278772e-06, 1.360674213957473e-05, 1.8977376595596428e-05]"
247,"[6.182619978958125e-08, 1.2737188444018125e-07, 1.7293855261620345e-07, 2.485345262912714e-07, 3.3637141542142323e-07]","[3.1101803834978673e-06, 6.307975731603993e-06, 8.565166037920096e-06, 1.1785135767563035e-05, 1.6617277313350625e-05]"
248,"[5.8118547642202974e-08, 1.1827505614229914e-07, 1.6059176662877226e-07, 2.2221505508906143e-07, 3.117448490780366e-07]","[3.7140434909659068e-06, 7.506277734407287e-06, 1.0192149181419996e-05, 1.3783944117578089e-05, 1.9759747327919185e-05]"
249,"[6.038524608079789e-08, 1.250376295851558e-07, 1.6976339212738582e-07, 2.505812546531043e-07, 3.306349026867616e-07]","[3.2408589933098395e-06, 6.670957309128867e-06, 9.05738291550593e-06, 1.3053423426524661e-05, 1.7618077772342118e-05]"
250,"[4.942066534014592e-08, 1.015365923380717e-07, 1.3785688498892885e-07, 2.0716139706322383e-07, 2.6840566718301207e-07]","[3.2353453534540057e-06, 6.662235321475793e-06, 9.045508475142473e-06, 1.3002877042792895e-05, 1.7594667153930653e-05]"
251,"[9.906380228393303e-08, 2.0154407083754436e-07, 2.736411473738808e-07, 4.394470401513278e-07, 5.330518165312201e-07]","[3.351613396073729e-06, 6.871896829548535e-06, 9.330151732597563e-06, 1.4755412828709206e-05, 1.8169718279211285e-05]"
252,"[4.107014927571319e-08, 8.516671649483613e-08, 1.1562946817930565e-07, 1.744350317343099e-07, 2.253501959646782e-07]","[2.191485039271518e-06, 4.517319338155279e-06, 6.133461652334794e-06, 8.850443978172962e-06, 1.1932967964550699e-05]"
253,"[3.723248673876607e-08, 7.708651166652974e-08, 1.0466087528239493e-07, 1.553915032241605e-07, 2.038295531113625e-07]","[2.1615314357693255e-06, 4.4428701165535046e-06, 6.0323292593946515e-06, 8.629659096558799e-06, 1.1729797416917363e-05]"
254,"[3.691561408967524e-08, 7.639858919526583e-08, 1.0372643424517555e-07, 1.5240663963392855e-07, 2.0196104443427577e-07]","[2.347783839136991e-06, 4.872752162427538e-06, 6.615830970426144e-06, 9.669781808179446e-06, 1.28843610195253e-05]"
255,"[3.4441013487472885e-08, 7.088343844945872e-08, 9.623914009639442e-08, 1.3927601387300775e-07, 1.8718707681200833e-07]","[2.4184156661648236e-06, 4.992497609727991e-06, 6.778436525585619e-06, 9.721493602498717e-06, 1.3187877014256645e-05]"
256,"[3.821384844526603e-08, 7.857245125870707e-08, 1.0668226823008571e-07, 1.5486943590069116e-07, 2.0749791107529955e-07]","[2.7878045002485784e-06, 5.757937431507239e-06, 7.817792237456296e-06, 1.126432619877574e-05, 1.5212597158738929e-05]"
257,"[4.4829345753746825e-08, 9.179826412032772e-08, 1.2463977669495948e-07, 1.7651704099149508e-07, 2.422202406798263e-07]","[3.0989553494598224e-06, 6.381402734779352e-06, 8.664329335240999e-06, 1.2425781985768237e-05, 1.6852393998532012e-05]"
258,"[4.029462002251077e-08, 8.290143341543629e-08, 1.1255742467868927e-07, 1.6173004431585168e-07, 2.1893301282395006e-07]","[2.681510882402721e-06, 5.500250564688275e-06, 7.468062328805751e-06, 1.0565830332429817e-05, 1.4515337114697891e-05]"
259,"[4.151102756546554e-08, 8.547490417976379e-08, 1.160511258296073e-07, 1.6780033275607296e-07, 2.2575440829995596e-07]","[2.936456544137625e-06, 6.044429374938478e-06, 8.206791830665028e-06, 1.1718095134631767e-05, 1.596063638462052e-05]"
260,"[3.6795638198110946e-08, 7.542621659303338e-08, 1.0240998197441058e-07, 1.4560777599291332e-07, 1.9904784679901348e-07]","[2.7646415654521077e-06, 5.6726547720719205e-06, 7.702059921509517e-06, 1.090334091949532e-05, 1.4970841622077622e-05]"
261,"[3.6336934823938516e-08, 7.48512069188709e-08, 1.0162602573622547e-07, 1.473743577013064e-07, 1.976954419248104e-07]","[2.5700432263109084e-06, 5.275670066989046e-06, 7.163139219328247e-06, 1.0196107655789004e-05, 1.392541502708798e-05]"
262,"[4.108054178642951e-08, 8.436388306474376e-08, 1.1454325671441161e-07, 1.6260738287083667e-07, 2.2267119625209119e-07]","[2.6180162505275025e-06, 5.366120517461125e-06, 7.285890207673158e-06, 1.0307034652096447e-05, 1.4160002184106626e-05]"
263,"[3.8782509403182405e-08, 7.99844932175897e-08, 1.0859530257988065e-07, 1.5667406394048176e-07, 2.1128916007869829e-07]","[2.4673922726993005e-06, 5.0452573676298976e-06, 6.8501605311069686e-06, 9.648961077539045e-06, 1.330855172412941e-05]"
264,"[4.421143798313646e-08, 9.083250942307653e-08, 1.2332635988978684e-07, 1.7724316707445797e-07, 2.3983147180171715e-07]","[2.6746899166659456e-06, 5.504320642372346e-06, 7.473493993110698e-06, 1.0718738167928588e-05, 1.4535198996160193e-05]"
265,"[4.300621018824386e-08, 8.888066689301674e-08, 1.2067650908738697e-07, 1.7576587526285434e-07, 2.34873866801938e-07]","[2.7579808319348704e-06, 5.679999025183603e-06, 7.712025802785146e-06, 1.1048121438131505e-05, 1.5000374589617558e-05]"
266,"[3.81112837229034e-08, 7.851315964007418e-08, 1.0659838917624911e-07, 1.5289001835694723e-07, 2.0735622533242598e-07]","[2.6238114746749337e-06, 5.391827132477814e-06, 7.320788356088127e-06, 1.0377452083099952e-05, 1.4232644956054955e-05]"
267,"[4.4724166803526434e-08, 9.225761949674734e-08, 1.2525942196157162e-07, 1.8184956257651845e-07, 2.4374996828970166e-07]","[2.7202048136587432e-06, 5.622689308286695e-06, 7.634021873158954e-06, 1.1062170519679387e-05, 1.4858039471811347e-05]"
268,"[4.1394113364280475e-08, 8.535793663818228e-08, 1.1589148820285266e-07, 1.66926443169667e-07, 2.254721727403321e-07]","[2.808498845271863e-06, 5.771038342857599e-06, 7.83565618780971e-06, 1.1118893943219487e-05, 1.5233889891354837e-05]"
269,"[3.796465909542291e-08, 7.813592814685948e-08, 1.0608643649083738e-07, 1.523318424583786e-07, 2.0632299642913484e-07]","[2.854450973313915e-06, 5.802535100051596e-06, 7.878665115832593e-06, 1.0836548163338794e-05, 1.528957396799083e-05]"
270,"[3.904321820653193e-08, 8.083857586237e-08, 1.0975276777744321e-07, 1.610554705316708e-07, 2.136992161961508e-07]","[2.6654566770870754e-06, 5.462299039345461e-06, 7.416449587463525e-06, 1.0504844848175944e-05, 1.4413622301096634e-05]"
271,"[3.796474500846686e-08, 7.925907116250621e-08, 1.0760578997021386e-07, 1.617405227389243e-07, 2.0986116110048585e-07]","[2.356401524684017e-06, 4.863209580781795e-06, 6.602909122359786e-06, 9.571063271768012e-06, 1.2848795411772685e-05]"
272,"[4.0106550510358346e-08, 8.287978219219163e-08, 1.125258016360219e-07, 1.6426168262109705e-07, 2.1900519092762622e-07]","[2.7314563091347153e-06, 5.61242022773021e-06, 7.620358025041213e-06, 1.0883230507950256e-05, 1.481653940555858e-05]"
273,"[3.6613692303545494e-08, 7.555386676716798e-08, 1.0258081754068065e-07, 1.4945199929257347e-07, 1.9964949180809246e-07]","[2.5055288892093858e-06, 5.136333067221392e-06, 6.973970893710761e-06, 9.90120727247112e-06, 1.3554902003881049e-05]"
274,"[3.609637917704674e-08, 7.438360696757455e-08, 1.0099075696624379e-07, 1.459348507313133e-07, 1.9648796977650245e-07]","[2.7348027540066633e-06, 5.6211104177854946e-06, 7.63208262749988e-06, 1.0814885636463588e-05, 1.4837956208128815e-05]"
275,"[3.7950938222986764e-08, 7.810508026830263e-08, 1.0604375187750283e-07, 1.5260338867900653e-07, 2.0625354194904877e-07]","[2.7602885889502373e-06, 5.6296455849355255e-06, 7.643754284074002e-06, 1.0614830678673835e-05, 1.4841853122192298e-05]"
276,"[3.8190148136624655e-08, 7.851215483687844e-08, 1.0659902859741686e-07, 1.5350244114094271e-07, 2.0735068343501177e-07]","[2.5733945558211434e-06, 5.291368404441096e-06, 7.184306053853397e-06, 1.0287418384419581e-05, 1.3970917907423998e-05]"
277,"[4.0969157255423885e-08, 8.452377671896104e-08, 1.1475808223136868e-07, 1.6745847454817634e-07, 2.2332723302724357e-07]","[2.8454052364559822e-06, 5.8302455043252534e-06, 7.916092835322237e-06, 1.1187881758458234e-05, 1.538403350307762e-05]"
278,"[4.025442468409861e-08, 8.313325651073156e-08, 1.1287133225033836e-07, 1.639087544640582e-07, 2.1965243379207115e-07]","[2.7229600685488625e-06, 5.585902900627916e-06, 7.584375745192395e-06, 1.0751110161370927e-05, 1.4741964309396486e-05]"
279,"[3.662851738129393e-08, 7.523642756315114e-08, 1.021498811201642e-07, 1.464149771704383e-07, 1.9864749716900716e-07]","[2.634693257429418e-06, 5.3679508738251194e-06, 7.288530325643968e-06, 1.01174658707486e-05, 1.4150472088338973e-05]"
280,"[3.947917089463563e-08, 8.138382940129338e-08, 1.1049567812001587e-07, 1.601358060392267e-07, 2.1498996321262607e-07]","[2.7116003215529327e-06, 5.526558135332557e-06, 7.503840739862529e-06, 1.0471437763650293e-05, 1.4570014069925198e-05]"
281,"[4.062010191155116e-08, 8.404861901669373e-08, 1.141135446481953e-07, 1.660265141983807e-07, 2.221497336245305e-07]","[2.7635918754958624e-06, 5.624487156114321e-06, 7.636826971805861e-06, 1.0581090189575122e-05, 1.4824134631914052e-05]"
282,"[4.140960537818322e-08, 8.561228593780396e-08, 1.1623487760629984e-07, 1.6930859273486419e-07, 2.2625725265191975e-07]","[2.857749763804782e-06, 5.869078142450583e-06, 7.968759994202106e-06, 1.1297357994429696e-05, 1.549134357104054e-05]"
283,"[4.184326947723603e-08, 8.593572881447296e-08, 1.1667841152900683e-07, 1.6826779020097385e-07, 2.2688847985935985e-07]","[2.767735714521881e-06, 5.63691271196838e-06, 7.653744695958132e-06, 1.072617982224039e-05, 1.4861684705744138e-05]"
284,"[4.022966427213427e-08, 8.27551571366796e-08, 1.123579803750886e-07, 1.6125831278246725e-07, 2.1851019088790273e-07]","[2.9186305977566967e-06, 5.960075070442986e-06, 8.092436277179808e-06, 1.130281326044617e-05, 1.571724271592793e-05]"
285,"[4.405104340060494e-08, 9.030027161865828e-08, 1.226043815836089e-07, 1.7437825315750206e-07, 2.3830973445511304e-07]","[3.2205429089971066e-06, 6.590554196060157e-06, 8.948532674825782e-06, 1.2544814208754877e-05, 1.7385371313938764e-05]"
286,"[3.8728108649057765e-08, 7.990795476579137e-08, 1.084910908347259e-07, 1.584557606031035e-07, 2.1111869295905374e-07]","[2.5563650750450188e-06, 5.234438807177027e-06, 7.107100429509632e-06, 1.0064294008210353e-05, 1.3811112915110488e-05]"
287,"[4.010906106331887e-08, 8.220498168547064e-08, 1.1161272922870472e-07, 1.5884126260777545e-07, 2.1694832651982e-07]","[2.546816757411075e-06, 5.179148553330472e-06, 7.032154510481043e-06, 9.751345611912589e-06, 1.3649842955710255e-05]"
288,"[4.547713131007695e-08, 9.43330547202103e-08, 1.2807541413109927e-07, 1.8925388155781019e-07, 2.4950507376421587e-07]","[2.731328371718522e-06, 5.627774241454129e-06, 7.64097039936458e-06, 1.1102669045994577e-05, 1.4866762346819708e-05]"
289,"[4.4758548411516206e-08, 9.23805966681159e-08, 1.2542632697108354e-07, 1.8387012663283602e-07, 2.441812730295533e-07]","[2.6815341522504086e-06, 5.471777438930758e-06, 7.4295115687588875e-06, 1.03943036921617e-05, 1.4428611169337139e-05]"
290,"[4.364098764761913e-08, 8.982084989197186e-08, 1.219522379557952e-07, 1.7545215062796258e-07, 2.3717586401479736e-07]","[2.8956365673122723e-06, 5.9311058026916205e-06, 8.053069656718824e-06, 1.1329617004003265e-05, 1.5648248114679897e-05]"
291,"[4.31423247023087e-08, 8.887164380746836e-08, 1.2066292753153403e-07, 1.739591300946157e-07, 2.3472516549031084e-07]","[2.869614383488183e-06, 5.854193876816201e-06, 7.948710250497358e-06, 1.1091358869823047e-05, 1.5435802154167438e-05]"
292,"[5.2345192732034684e-08, 1.0745528072248957e-07, 1.4589508128561877e-07, 2.0906288187050165e-07, 2.8363921629828295e-07]","[2.9285785964418938e-06, 6.002951896704884e-06, 8.150615113892805e-06, 1.156570642840639e-05, 1.584197374442788e-05]"
293,"[5.4820296592451e-08, 1.1370017665235378e-07, 1.5436991682785214e-07, 2.2599010305104885e-07, 3.006195415747522e-07]","[3.164062488936418e-06, 6.525384257991163e-06, 8.859691241577696e-06, 1.277541805504001e-05, 1.723742655205471e-05]"
294,"[4.24020008781511e-08, 8.748594487978638e-08, 1.1878117827897518e-07, 1.7218375020209994e-07, 2.3115411739993262e-07]","[2.9017372684310697e-06, 5.935670268009663e-06, 8.059301646464534e-06, 1.1314454782198503e-05, 1.5657657970203562e-05]"
295,"[3.664921182229926e-08, 7.529494235047931e-08, 1.0223120693177209e-07, 1.468902318479903e-07, 1.9879779513836916e-07]","[2.9120067519562573e-06, 5.924683500166496e-06, 8.044506809109687e-06, 1.1098455666935905e-05, 1.561366611022162e-05]"
296,"[5.1233020945448083e-08, 1.0813408686453323e-07, 1.4680655002530967e-07, 2.2658568326350197e-07, 2.8675720786722133e-07]","[2.7525190129662065e-06, 5.723669112006096e-06, 7.771017228084223e-06, 1.173006973635114e-05, 1.515002486640026e-05]"
297,"[4.061435810912246e-08, 8.450021810190412e-08, 1.1472412156456509e-07, 1.6997822259848413e-07, 2.2354459035853814e-07]","[2.9349551659971917e-06, 6.0247416741872725e-06, 8.180143431779254e-06, 1.1630444682595893e-05, 1.5902542339643343e-05]"
298,"[4.0210826258304324e-08, 8.285309005893494e-08, 1.1249155402687967e-07, 1.6206199352656847e-07, 2.188203389002467e-07]","[2.8009589044730975e-06, 5.732007299290066e-06, 7.782714821006982e-06, 1.0935216555436734e-05, 1.5120852162523749e-05]"
299,"[4.303278739576293e-08, 8.81314450596557e-08, 1.1966140558976746e-07, 1.6984372448662167e-07, 2.3253969655601418e-07]","[3.024510188243524e-06, 6.133136676239066e-06, 8.327644953221612e-06, 1.1396722264317067e-05, 1.6154336592405974e-05]"
300,"[4.32169885265089e-08, 8.864632270250974e-08, 1.2035839867491306e-07, 1.7356055651030948e-07, 2.340110667738008e-07]","[2.827549844870191e-06, 5.774552246883692e-06, 7.840591852989921e-06, 1.1065868570567097e-05, 1.5231325873215582e-05]"
301,"[5.276275634898493e-08, 1.0914160525880815e-07, 1.4818220936779358e-07, 2.1636983431816308e-07, 2.8846968844496686e-07]","[2.9581228442108874e-06, 6.10694808865088e-06, 8.291641238384346e-06, 1.2014052470233811e-05, 1.6135484486813187e-05]"
302,"[4.487673451312262e-08, 9.21479454176241e-08, 1.2511361146908098e-07, 1.7868472727020656e-07, 2.432406768484704e-07]","[2.999255516125487e-06, 6.103257598588639e-06, 8.286959743438636e-06, 1.143552821052183e-05, 1.6084952365398038e-05]"
303,"[5.131507215650332e-08, 1.0699225676700912e-07, 1.4526038372686812e-07, 2.188834011266829e-07, 2.83233939940159e-07]","[3.052851672330422e-06, 6.272681350380958e-06, 8.516771025454445e-06, 1.2203464435179556e-05, 1.6561011058615462e-05]"
304,"[4.3058297396906675e-08, 8.978646880419821e-08, 1.2190060094259116e-07, 1.8141845220892802e-07, 2.3761740629311723e-07]","[2.681194040698185e-06, 5.510863766554449e-06, 7.4823596826581715e-06, 1.0685820802568092e-05, 1.4549366665979557e-05]"
305,"[4.402134175509141e-08, 9.13047406222296e-08, 1.2396470340652292e-07, 1.8313483188723986e-07, 2.4144576798903567e-07]","[2.851949499115268e-06, 5.848948313616889e-06, 7.941431326210682e-06, 1.1247218952768555e-05, 1.5435469992198362e-05]"
306,"[5.0679098544749e-08, 1.0546435182611266e-07, 1.4318792250889965e-07, 2.1289658609647455e-07, 2.7905467736435194e-07]","[2.9815182890843115e-06, 6.13966459868316e-06, 8.335973509539617e-06, 1.214076920353664e-05, 1.6219651583663315e-05]"
307,"[3.984335388019562e-08, 8.193551441772075e-08, 1.1124420186868766e-07, 1.5952457711408077e-07, 2.163505282850677e-07]","[3.11768608563394e-06, 6.358548625484228e-06, 8.633419208287365e-06, 1.195691171365406e-05, 1.676283817973763e-05]"
308,"[3.98604257803335e-08, 8.21659798218168e-08, 1.115569783119232e-07, 1.618889328611152e-07, 2.1705401422069761e-07]","[2.8880477047414723e-06, 5.893724858801962e-06, 8.002389923622476e-06, 1.113816222588229e-05, 1.5540105885698633e-05]"
309,"[4.810603513700916e-08, 9.995387864332869e-08, 1.3570732258052088e-07, 1.9986093995226947e-07, 2.6436028022780647e-07]","[2.7562378219073525e-06, 5.676868394507921e-06, 7.707765870670381e-06, 1.1103141233927509e-05, 1.4993471482749629e-05]"
310,"[4.332923409020269e-08, 8.936352757765577e-08, 1.213319373637939e-07, 1.7644946281048186e-07, 2.3607167867308533e-07]","[2.819160787718913e-06, 5.771408578280118e-06, 7.836365186456518e-06, 1.1055130392850278e-05, 1.5227188794489567e-05]"
311,"[4.7251473121506194e-08, 9.817741589269685e-08, 1.3329255451944258e-07, 2.0051671802722486e-07, 2.59717653314892e-07]","[2.928624845453213e-06, 6.031760115770596e-06, 8.189394718263373e-06, 1.1734028038721642e-05, 1.59288740754305e-05]"
312,"[4.7115643138253325e-08, 9.734812190915452e-08, 1.321709434157103e-07, 1.918128596981854e-07, 2.571968975307206e-07]","[3.262776755018456e-06, 6.697936405523176e-06, 9.094282473697502e-06, 1.2818626752598927e-05, 1.767658932886027e-05]"
313,"[5.789760277106431e-08, 1.2076146637615897e-07, 1.63953576365352e-07, 2.437489550730109e-07, 3.1958987475360467e-07]","[2.7996999399572975e-06, 5.800654882368635e-06, 7.875607772051013e-06, 1.1572293554278657e-05, 1.5337176928240554e-05]"
314,"[5.3942921751956874e-08, 1.1070609321553277e-07, 1.5031072850826945e-07, 2.1456862552114082e-07, 2.9220465553978184e-07]","[2.860327216801237e-06, 5.850903314689531e-06, 7.944239937611372e-06, 1.1166742361689666e-05, 1.543413237530236e-05]"
315,"[4.714389376064304e-08, 9.779694419527629e-08, 1.3277836371697447e-07, 1.9445060833123076e-07, 2.585779706378507e-07]","[2.8367801267229873e-06, 5.808038816877661e-06, 7.885928400422144e-06, 1.1164376001308378e-05, 1.532461720023427e-05]"
316,"[5.615982536742456e-08, 1.1682612875712361e-07, 1.5861317810019566e-07, 2.3550878930396113e-07, 3.0906890293492944e-07]","[2.813531795682718e-06, 5.800347104809502e-06, 7.87546567156585e-06, 1.1410279753029909e-05, 1.532338815954021e-05]"
317,"[6.007353949304326e-08, 1.2611053102080377e-07, 1.7121420617461176e-07, 2.594928844040496e-07, 3.3408770599144167e-07]","[2.86482487563879e-06, 5.93767547664114e-06, 8.061748762545052e-06, 1.1862611895073482e-05, 1.570037344702082e-05]"
318,"[5.046096735317782e-08, 1.0372245959295555e-07, 1.408289357573768e-07, 2.0082700985163356e-07, 2.73824751342373e-07]","[2.8698379089700407e-06, 5.823894249102251e-06, 7.907616876637524e-06, 1.0893522907173857e-05, 1.534321700756711e-05]"
319,"[5.2240693964158786e-08, 1.0804596683990658e-07, 1.466940298941913e-07, 2.1511429987051763e-07, 2.855664857390772e-07]","[2.7982718145560327e-06, 5.743523138630598e-06, 7.798277352804605e-06, 1.120636175583728e-05, 1.5162842436526013e-05]"
320,"[5.063295592532486e-08, 1.0422345654556393e-07, 1.4150531305997887e-07, 2.0283086775622698e-07, 2.7523296544694013e-07]","[3.3485928245943755e-06, 6.781117883297682e-06, 9.207414427010248e-06, 1.2555561538643102e-05, 1.7857416620726462e-05]"
321,"[5.5510798332569185e-08, 1.1573241805346037e-07, 1.5712803835798726e-07, 2.3439075874659048e-07, 3.062732543649384e-07]","[3.236303475357965e-06, 6.66274929963371e-06, 9.046255661024556e-06, 1.2947243329749131e-05, 1.7594226925632847e-05]"
322,"[5.318703029852193e-08, 1.0983467187154641e-07, 1.4912262200287293e-07, 2.1434247873170262e-07, 2.9015426779544775e-07]","[2.843286530369739e-06, 5.781102426652783e-06, 7.849393071991338e-06, 1.0843965230206173e-05, 1.5234132013932509e-05]"
323,"[5.379915670293047e-08, 1.1174136940516229e-07, 1.5170942980184172e-07, 2.2484200089393422e-07, 2.9556899031519275e-07]","[3.0242925163649505e-06, 6.193121084473078e-06, 8.408695009874974e-06, 1.1936320193025708e-05, 1.6342019650259827e-05]"
324,"[5.6525972015827814e-08, 1.1688886445025698e-07, 1.5870385737369842e-07, 2.3175389539409456e-07, 3.0891961426113657e-07]","[2.813110251334096e-06, 5.7231499286783406e-06, 7.770948214168954e-06, 1.0802071819081555e-05, 1.5084641850154389e-05]"
325,"[5.959392408473856e-08, 1.2394048744217868e-07, 1.682742598861868e-07, 2.5013312966347694e-07, 3.2791826567728103e-07]","[2.957806854503559e-06, 6.093129642615776e-06, 8.272941740937458e-06, 1.1978276972603365e-05, 1.6094905301570415e-05]"
326,"[5.227641474872603e-08, 1.0798460750716212e-07, 1.466115631278719e-07, 2.131989309494468e-07, 2.853696977788219e-07]","[3.2987232724368e-06, 6.704338613928017e-06, 9.103134022716638e-06, 1.2525575376522092e-05, 1.7665688193638572e-05]"
327,"[4.96663241016348e-08, 1.034037721336695e-07, 1.4039004521545618e-07, 2.1313801662322105e-07, 2.73731462479212e-07]","[2.8545570534779575e-06, 5.932179046054541e-06, 8.05407846709039e-06, 1.2056476906563727e-05, 1.569592351488428e-05]"
328,"[5.563338618360243e-08, 1.1589866579105521e-07, 1.573529364963842e-07, 2.3510743885432634e-07, 3.0673986708964944e-07]","[3.2233817457034e-06, 6.666676151509771e-06, 9.051484751206803e-06, 1.3199687872393455e-05, 1.7620479944140397e-05]"
329,"[4.345879656972198e-08, 8.948541977393188e-08, 1.2149527511580683e-07, 1.7481535857053778e-07, 2.3631946182013745e-07]","[2.6705036697349148e-06, 5.4667988124457115e-06, 7.422659192664089e-06, 1.0506530586770623e-05, 1.4424001798695366e-05]"
330,"[3.9749139222546156e-08, 8.155801090628251e-08, 1.1073454727524328e-07, 1.591008462890917e-07, 2.1529793359722196e-07]","[2.861087709840242e-06, 5.864357911478618e-06, 7.962412986586155e-06, 1.126396021253444e-05, 1.5474899137587093e-05]"
331,"[3.800024488638111e-08, 7.812704348027419e-08, 1.0607515069806999e-07, 1.5339502876691284e-07, 2.0629271222631574e-07]","[2.7404266976065135e-06, 5.639795518913209e-06, 7.657421355194786e-06, 1.0996917323384678e-05, 1.4893822160562247e-05]"
332,"[4.312236518542282e-08, 8.903987108251737e-08, 1.2089135941801613e-07, 1.7486895822734842e-07, 2.3525031066970655e-07]","[2.986149419579226e-06, 6.114769217734226e-06, 8.302337459303722e-06, 1.1775872174690325e-05, 1.6134916046571024e-05]"
333,"[4.131245316621109e-08, 8.508944860635067e-08, 1.1552795576730805e-07, 1.6625788375615754e-07, 2.2474206261067621e-07]","[3.095927697146808e-06, 6.318622715621618e-06, 8.579311039706952e-06, 1.1937790978604093e-05, 1.6660382520272063e-05]"
334,"[4.198083462685532e-08, 8.652516163935482e-08, 1.174750580712653e-07, 1.7106988451203887e-07, 2.2862942930472007e-07]","[2.6860554237809497e-06, 5.525014973644027e-06, 7.501479119309969e-06, 1.0718264650230566e-05, 1.4587747664810947e-05]"
335,"[4.529851921563075e-08, 9.398641568127304e-08, 1.276052866309133e-07, 1.8791833454543477e-07, 2.485578580819023e-07]","[3.01829038694625e-06, 6.18982758170831e-06, 8.404259806423065e-06, 1.1864899897013264e-05, 1.6334091389565915e-05]"
336,"[5.1689140427626435e-08, 1.0637149976036811e-07, 1.444221567807959e-07, 2.0787618338985872e-07, 2.808994201225148e-07]","[3.0614312841082813e-06, 6.266725771823703e-06, 8.508812042856242e-06, 1.2031651954936679e-05, 1.653440927791899e-05]"
337,"[4.544121789982376e-08, 9.442948674499412e-08, 1.2820471684572018e-07, 1.8994162904693756e-07, 2.4981896971979067e-07]","[2.7314989161517577e-06, 5.6363982903575354e-06, 7.65272263966475e-06, 1.1063259289600623e-05, 1.489110660431271e-05]"
338,"[5.581491791505672e-08, 1.151067759410205e-07, 1.5628304803305465e-07, 2.2614501708984002e-07, 3.0409814866603596e-07]","[3.059418938858335e-06, 6.268451218744295e-06, 8.510984213348068e-06, 1.2212270541788588e-05, 1.6547436607624945e-05]"
339,"[4.488825567773389e-08, 9.188646886492059e-08, 1.247598495425045e-07, 1.7698480837130003e-07, 2.42438404707349e-07]","[3.0287510866553404e-06, 6.191026415171844e-06, 8.406091656446198e-06, 1.179455386908477e-05, 1.6329539617703378e-05]"
340,"[5.112582425119435e-08, 1.0572920275486803e-07, 1.4355008613815786e-07, 2.0930148739208268e-07, 2.794592388983682e-07]","[3.115125653308816e-06, 6.3351876497631076e-06, 8.601859300350362e-06, 1.1930509690967772e-05, 1.669624669439368e-05]"
341,"[5.6083802997433015e-08, 1.1518560672838195e-07, 1.5639379055711175e-07, 2.223284333690422e-07, 3.040751435050758e-07]","[3.4631037813435485e-06, 7.062647322227537e-06, 9.589599712607219e-06, 1.3328797161293735e-05, 1.8620272448765826e-05]"
342,"[5.378221130620138e-08, 1.1062347268489095e-07, 1.5019632413292937e-07, 2.151005745739914e-07, 2.9210784064678233e-07]","[3.017753873272548e-06, 6.1797573984448816e-06, 8.39057411437447e-06, 1.1840039956751551e-05, 1.6304826936438025e-05]"
