mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-1.45310346e-09 -2.45228710e-09 -3.32727691e-09 -1.69587445e-09
 -6.23169234e-09]","[1.62913727e-06 3.36601369e-06 4.57015826e-06 6.65102818e-06
 8.89495591e-06]","[2.65408824e-12 1.13300482e-11 2.08863465e-11 4.42361758e-11
 7.91202407e-11]",[-0.24620005 -0.24864793 -0.24866684 -0.23604403 -0.24865941],[1.09541205 1.10356182 1.10352596 1.01113775 1.1024989 ],"[1.62913792e-06 3.36601459e-06 4.57015947e-06 6.65102839e-06
 8.89495810e-06]",[0.0233724  0.02259115 0.02259115 0.02441406 0.02272135],"[5.09717865e-13 2.18676305e-12 4.03114264e-12 8.70843213e-12
 1.52850047e-11]",[0.49657028 0.49986495 0.49985427 0.51068055 0.50044421],"[5.71490033e-13 2.41240526e-12 4.44727525e-12 9.10883122e-12
 1.68142558e-11]",[0.55674911 0.55144376 0.55145395 0.53416079 0.5505132 ],"[1.69057443e-13 7.13266215e-13 1.31496039e-12 2.67298776e-12
 4.97046263e-12]",[0.1646968  0.16304317 0.16305267 0.15674956 0.16273722],"[7.00003939e-14 2.98200267e-13 5.49717196e-13 1.21624668e-12
 2.08357608e-12]",[0.06819482 0.06816462 0.06816392 0.07132323 0.06821807],"[1.05466334e-15 4.47896528e-15 8.25071894e-15 2.03674621e-14
 3.13513681e-14]",[0.00102746 0.00102383 0.00102307 0.00119439 0.00102647],413
"[2.13926598e-08 4.41012961e-08 5.98731474e-08 8.42805907e-08
 1.16436796e-07]","[1.40570588e-06 2.93298561e-06 3.98208357e-06 5.98240815e-06
 7.76381075e-06]","[1.97600902e-12 8.60240460e-12 1.58569896e-11 3.57892073e-11
 6.02767573e-11]",[0.08990745 0.08481566 0.08477637 0.06202805 0.08371307],[0.32916775 0.2567641  0.25694981 0.05808926 0.24447581],"[1.40586865e-06 2.93331715e-06 3.98253366e-06 5.98300180e-06
 7.76468382e-06]",[0.02773437 0.02734375 0.02734375 0.02799479 0.02747396],"[3.94224149e-13 1.72781390e-12 3.18480588e-12 7.31553773e-12
 1.21198374e-11]",[0.51164635 0.51274938 0.51274964 0.5123     0.51286417],"[3.66616644e-13 1.59735094e-12 2.94433576e-12 6.68716455e-12
 1.11947625e-11]",[0.47581577 0.47403293 0.47403427 0.46829563 0.47371862],"[1.31411792e-13 5.69658734e-13 1.05004326e-12 2.36725698e-12
 3.98951408e-12]",[0.17055364 0.16905302 0.16905561 0.16577671 0.16882065],"[7.91383248e-14 3.47215264e-13 6.40000459e-13 1.55011513e-12
 2.43854853e-12]",[0.10271018 0.10304027 0.10303925 0.10855306 0.10318985],"[1.07156180e-15 4.56183917e-15 8.40594348e-15 2.05989943e-14
 3.19386213e-14]",[0.00139073 0.00135378 0.00135335 0.00144253 0.00135152],414
"[-1.05800885e-08 -2.38148411e-08 -3.23255013e-08 -5.63822724e-08
 -6.37485159e-08]","[1.42174520e-06 2.86962590e-06 3.89641237e-06 5.51867281e-06
 7.55876122e-06]","[2.02135943e-12 8.23475278e-12 1.51820294e-11 3.04557496e-11
 5.71348711e-11]",[-0.05672232 -0.06275564 -0.0627971  -0.0602874  -0.0633159 ],[0.30396762 0.21379857 0.21409495 0.15087761 0.20447463],"[1.42178457e-06 2.86972471e-06 3.89654646e-06 5.51896083e-06
 7.55903003e-06]",[0.0265625  0.02747396 0.02760417 0.0296875  0.02786458],"[3.03886416e-13 1.25988410e-12 2.32271484e-12 4.77807349e-12
 8.76346288e-12]",[0.44150359 0.4331092  0.43313345 0.41750087 0.43184622],"[3.20554400e-13 1.35759149e-12 2.50263400e-12 5.27653835e-12
 9.47065893e-12]",[0.4657198  0.46669798 0.46668428 0.46105598 0.46669546],"[1.45289610e-13 6.20741044e-13 1.14423784e-12 2.44147140e-12
 4.33554439e-12]",[0.21108507 0.21339158 0.21337431 0.2133321  0.21364711],"[9.02146736e-14 3.99008113e-13 7.35515308e-13 1.79859151e-12
 2.80554786e-12]",[0.13106905 0.13716665 0.13715686 0.15715822 0.13825188],"[1.17932501e-15 5.08387614e-15 9.36665766e-15 2.33274319e-14
 3.56403435e-14]",[0.00171339 0.00174768 0.00174667 0.00203832 0.00175629],415
"[-3.25876735e-09 -5.20483761e-09 -7.07532888e-09 -1.75834310e-09
 -1.30837548e-08]","[1.40954497e-06 2.93793632e-06 3.98881027e-06 5.98271732e-06
 7.77580771e-06]","[1.98681702e-12 8.63146982e-12 1.59106074e-11 3.57929065e-11
 6.04631855e-11]",[0.08984598 0.10459026 0.10462668 0.13594033 0.10697064],[0.70524941 0.66261289 0.66271826 0.46671016 0.65369271],"[1.40954874e-06 2.93794093e-06 3.98881654e-06 5.98271757e-06
 7.77581872e-06]",[0.0266276  0.02597656 0.02597656 0.02701823 0.02597656],"[4.60142218e-13 2.02214186e-12 3.72744065e-12 8.55415045e-12
 1.41889900e-11]",[0.5585089  0.56088276 0.56089135 0.55952561 0.56113253],"[3.61317304e-13 1.57699221e-12 2.90691001e-12 6.69188461e-12
 1.10576178e-11]",[0.43855774 0.43741132 0.43742096 0.4377151  0.43729604],"[1.40180763e-13 6.03225615e-13 1.11190935e-12 2.45866315e-12
 4.21949682e-12]",[0.17014784 0.16731707 0.16731597 0.16082076 0.1668686 ],"[8.33861929e-14 3.66121180e-13 6.74817931e-13 1.61990128e-12
 2.57078998e-12]",[0.10121204 0.10155126 0.10154408 0.10595748 0.10166713],"[1.08004911e-15 4.68081526e-15 8.63129028e-15 2.20753067e-14
 3.28762745e-14]",[0.00131094 0.00129832 0.0012988  0.00144394 0.00130016],416
"[1.91141085e-09 3.42474497e-09 4.64980069e-09 3.74471042e-09
 8.81316296e-09]","[1.49723905e-06 3.12463915e-06 4.24224792e-06 6.35375422e-06
 8.27083740e-06]","[2.24172476e-12 9.76336980e-12 1.79966674e-11 4.03701927e-11
 6.84067513e-11]",[0.03917615 0.03862589 0.03861115 0.02347273 0.03822332],[0.52159298 0.45436027 0.45465794 0.283355   0.44343045],"[1.49724027e-06 3.12464102e-06 4.24225047e-06 6.35375532e-06
 8.27084210e-06]",[0.02610677 0.02636719 0.02636719 0.02597656 0.02623698],"[5.28362277e-13 2.30994940e-12 4.25794021e-12 9.59946994e-12
 1.61931745e-11]",[0.58845674 0.59229517 0.59229394 0.59642606 0.59281029],"[4.34926276e-13 1.87075404e-12 3.44850903e-12 7.48895532e-12
 1.30808645e-11]",[0.48439358 0.47968089 0.47969932 0.46529737 0.47887282],"[1.23990705e-13 5.19501681e-13 9.57667262e-13 1.95174798e-12
 3.61725425e-12]",[0.13809306 0.13320566 0.13321477 0.12126434 0.1324228 ],"[6.59851667e-14 2.91960980e-13 5.38107455e-13 1.35552391e-12
 2.05400844e-12]",[0.07349014 0.07486185 0.07485257 0.08422025 0.07519448],"[1.32575753e-15 5.94274714e-15 1.09445816e-14 2.97664100e-14
 4.19376074e-14]",[0.00147655 0.00152378 0.00152243 0.00184942 0.00153528],417
"[-3.45196794e-09 -7.30578479e-09 -9.92147948e-09 -1.50102934e-08
 -1.93762514e-08]","[1.41776564e-06 2.99197392e-06 4.06199084e-06 6.27953325e-06
 7.93436963e-06]","[2.01005941e-12 8.95190794e-12 1.64997696e-11 3.94325378e-11
 6.29542215e-11]",[-0.01392294 -0.01649507 -0.0164847  -0.0108805  -0.01663204],[0.11478652 0.09397415 0.09404507 0.03645646 0.09057995],"[1.41776984e-06 2.99198284e-06 4.06200296e-06 6.27955119e-06
 7.93439329e-06]",[0.02285156 0.02324219 0.02324219 0.02285156 0.02324219],"[4.57230892e-13 2.10481075e-12 3.87917403e-12 1.00437276e-11
 1.48799103e-11]",[0.5865345  0.59759487 0.59756465 0.6202686  0.59925983],"[3.74067935e-13 1.68192553e-12 3.10000104e-12 7.66799450e-12
 1.18491459e-11]",[0.47985329 0.4775299  0.47753749 0.4735509  0.4772016 ],"[1.29117282e-13 5.53711031e-13 1.02069152e-12 2.23303650e-12
 3.87094826e-12]",[0.16563129 0.15720885 0.15723171 0.13790522 0.15589501],"[5.35480685e-14 2.33014700e-13 4.29528471e-13 9.97622760e-13
 1.63363136e-12]",[0.06869131 0.0661572  0.06616641 0.06161    0.06579137],"[9.79379128e-16 4.26242445e-15 7.85933195e-15 2.10935003e-14
 2.99912172e-14]",[0.00125634 0.00121018 0.00121069 0.00130267 0.00120784],418
"[2.23623793e-09 4.98304345e-09 6.76996801e-09 1.15940435e-08
 1.33282613e-08]","[1.41847461e-06 3.00790868e-06 4.08358481e-06 6.40199884e-06
 7.98317568e-06]","[2.01207023e-12 9.04751462e-12 1.66756649e-11 4.09855892e-11
 6.37310940e-11]",[0.16528983 0.16000216 0.160047   0.1354919  0.15892486],[0.55881564 0.47921679 0.47951856 0.26148324 0.46596716],"[1.41847638e-06 3.00791281e-06 4.08359042e-06 6.40200934e-06
 7.98318681e-06]",[0.02460937 0.02460937 0.02460937 0.02395833 0.02473958],"[5.34766085e-13 2.40443157e-12 4.43171811e-12 1.08392007e-11
 1.69349806e-11]",[0.62649693 0.62877487 0.6287733  0.62812519 0.62900523],"[4.06837796e-13 1.83648873e-12 3.38478221e-12 8.44339767e-12
 1.29456607e-11]",[0.47662452 0.48025403 0.48023377 0.48928984 0.48083246],"[1.11760572e-13 4.93946252e-13 9.10414615e-13 2.17471774e-12
 3.47068727e-12]",[0.13093137 0.12917023 0.12916986 0.12602359 0.12890953],"[4.78351810e-14 2.11235379e-13 3.89344150e-13 9.79600275e-13
 1.48584711e-12]",[0.05604057 0.05523946 0.05524025 0.05676725 0.05518788],"[9.50622390e-16 4.09784352e-15 7.54692764e-15 1.90592470e-14
 2.87160970e-14]",[0.00111369 0.00107161 0.00107076 0.00110447 0.00106658],419
"[9.53650599e-09 1.93967400e-08 2.63379684e-08 3.56185767e-08
 5.10973510e-08]","[1.61947299e-06 3.40445254e-06 4.62211896e-06 7.03588111e-06
 9.02171068e-06]","[2.62269276e-12 1.15902971e-11 2.13639837e-11 4.95036230e-11
 8.13912636e-11]",[-0.37052704 -0.33046252 -0.33057769 -0.20303243 -0.3234505 ],[0.86594994 0.76702395 0.76727219 0.50798633 0.75068761],"[1.61950107e-06 3.40450779e-06 4.62219400e-06 7.03597127e-06
 9.02185538e-06]",[0.02226563 0.02291667 0.02291667 0.02265625 0.02304688],"[5.24336078e-13 2.36731252e-12 4.36336059e-12 1.07090962e-11
 1.66826228e-11]",[0.59636801 0.60343348 0.60340946 0.61405597 0.60441464],"[4.00732403e-13 1.80222175e-12 3.32190286e-12 8.20481033e-12
 1.26970630e-11]",[0.45578398 0.45939052 0.45938619 0.47046106 0.46001704],"[1.35130979e-13 5.83872129e-13 1.07629721e-12 2.40367088e-12
 4.08697642e-12]",[0.15369492 0.14883037 0.14884122 0.13782568 0.14807194],"[5.52560835e-14 2.41775812e-13 4.45678315e-13 1.08721723e-12
 1.69785787e-12]",[0.06284702 0.06162922 0.06163289 0.06234067 0.06151372],"[1.03980159e-15 4.49490715e-15 8.28844111e-15 2.12578358e-14
 3.15694098e-14]",[0.00118265 0.00114576 0.00114621 0.00121892 0.00114377],420
"[-6.49801137e-09 -1.38564102e-08 -1.88120968e-08 -2.89624018e-08
 -3.67751959e-08]","[1.61110936e-06 3.27051104e-06 4.44059444e-06 6.78748822e-06
 8.63323495e-06]","[2.59567336e-12 1.06962425e-11 1.97188790e-11 4.60699963e-11
 7.45327456e-11]",[ 0.06572054  0.00864535  0.00883984 -0.12238045 -0.00267384],[1.1503207  0.91554185 0.91590777 1.49687101 0.90195879],"[1.61112246e-06 3.27054040e-06 4.44063429e-06 6.78755001e-06
 8.63331327e-06]",[0.02513021 0.02604167 0.02617188 0.02591146 0.02630208],"[3.41382773e-13 1.49466982e-12 2.75494942e-12 6.58363495e-12
 1.04916200e-11]",[0.47700046 0.47914044 0.47911837 0.49386235 0.47966735],"[3.15329280e-13 1.37479598e-12 2.53402635e-12 5.78228639e-12
 9.63647968e-12]",[0.44059696 0.44071295 0.44069723 0.43375028 0.44057111],"[1.61707306e-13 6.91286345e-13 1.27433286e-12 2.70226964e-12
 4.82813425e-12]",[0.22594713 0.22160295 0.22162159 0.20270705 0.22073792],"[6.80690984e-14 2.95093551e-13 5.44014888e-13 1.28050269e-12
 2.06876708e-12]",[0.09511022 0.09459698 0.09461064 0.09605515 0.09458216],"[2.49350453e-15 1.04903220e-14 1.93362465e-14 4.08349006e-14
 7.31072677e-14]",[0.00348407 0.00336284 0.0033628  0.00306317 0.0033424 ],421
"[-7.75502743e-09 -1.52481324e-08 -2.07054160e-08 -2.51373172e-08
 -3.99420922e-08]","[1.46603842e-06 3.04531888e-06 4.13467799e-06 6.10403743e-06
 8.05451974e-06]","[2.14926866e-12 9.27396708e-12 1.70955621e-11 3.72592729e-11
 6.48752882e-11]",[0.12069135 0.12791721 0.12794112 0.12584195 0.12869712],[0.1817448  0.15257216 0.15261211 0.07152935 0.14769547],"[1.46605893e-06 3.04535705e-06 4.13472983e-06 6.10408919e-06
 8.05461878e-06]",[0.02356771 0.02382812 0.02382812 0.02421875 0.02408854],"[4.80833533e-13 2.07392371e-12 3.82304667e-12 8.28673043e-12
 1.45057742e-11]",[0.57896482 0.58171668 0.58171532 0.58188858 0.58203697],"[3.89977166e-13 1.64223374e-12 3.02730712e-12 6.29976470e-12
 1.14458758e-11]",[0.46956596 0.46063158 0.46063548 0.4423652  0.45926007],"[1.22486205e-13 5.23339594e-13 9.64712068e-13 2.08707889e-12
 3.65617927e-12]",[0.1474839  0.14679198 0.14679072 0.14655326 0.14670237],"[5.90527803e-14 2.53345793e-13 4.67050538e-13 1.06034497e-12
 1.77270789e-12]",[0.07110461 0.07106118 0.07106648 0.0744567  0.07112902],"[1.30901105e-15 5.72432575e-15 1.05503297e-14 2.69488694e-14
 4.02484355e-14]",[0.00157616 0.00160562 0.00160534 0.00189233 0.00161495],422
"[-3.44010954e-09 -6.31211180e-09 -8.57989909e-09 -7.86296664e-09
 -1.63445686e-08]","[1.43832422e-06 3.02373661e-06 4.10521386e-06 6.26877826e-06
 8.01325047e-06]","[2.06877657e-12 9.14298312e-12 1.68527809e-11 3.92975809e-11
 6.42121831e-11]",[0.042779   0.04166965 0.04174459 0.01951796 0.04111381],[0.29018629 0.23487382 0.23498532 0.07969613 0.22546324],"[1.43832834e-06 3.02374320e-06 4.10522283e-06 6.26878319e-06
 8.01326714e-06]",[0.02447917 0.0234375  0.0234375  0.02382812 0.0234375 ],"[4.16764198e-13 1.88375498e-12 3.47190249e-12 8.55890168e-12
 1.32768564e-11]",[0.53237327 0.54300576 0.54295849 0.56538426 0.54460618],"[4.06106481e-13 1.77995433e-12 3.28099739e-12 7.53968420e-12
 1.24859027e-11]",[0.51875914 0.51308448 0.51310352 0.49805675 0.51216188],"[1.32375404e-13 5.63058752e-13 1.03800619e-12 2.20904853e-12
 3.93071188e-12]",[0.16909592 0.16230569 0.1623301  0.14592541 0.1612347 ],"[5.76902716e-14 2.47074013e-13 4.55504804e-13 1.04760124e-12
 1.72891078e-12]",[0.07369337 0.07122084 0.07123478 0.06920248 0.07091856],"[1.17348402e-15 5.07590629e-15 9.35576714e-15 2.39207937e-14
 3.56263226e-14]",[0.001499   0.00146317 0.00146312 0.00158016 0.00146136],423
"[1.46283711e-08 2.88404146e-08 3.91691371e-08 4.80114678e-08
 7.55874530e-08]","[1.47119530e-06 3.02866550e-06 4.11214565e-06 6.12115328e-06
 8.00363732e-06]","[2.16441562e-12 9.17281471e-12 1.69097418e-11 3.74685175e-11
 6.40582103e-11]",[ 0.1170409   0.02596832  0.02624739 -0.23465869  0.01030798],[1.43483298 1.30554794 1.30582768 1.27194539 1.29038232],"[1.47126803e-06 3.02880281e-06 4.11233219e-06 6.12134157e-06
 8.00399424e-06]",[0.02610677 0.02545573 0.02545573 0.02779948 0.02623698],"[4.64996108e-13 1.99821566e-12 3.68350353e-12 8.05345701e-12
 1.39727008e-11]",[0.52833183 0.52762007 0.52761579 0.52227556 0.52742974],"[4.37126563e-13 1.87844336e-12 3.46271957e-12 7.57339478e-12
 1.31353097e-11]",[0.49666626 0.49599472 0.49599125 0.49114299 0.4958206 ],"[1.63486552e-13 7.00022077e-13 1.29044208e-12 2.79295932e-12
 4.89212257e-12]",[0.18575457 0.18483775 0.18483968 0.18112649 0.18466372],"[7.86899073e-14 3.43215301e-13 6.32742480e-13 1.51777002e-12
 2.40865553e-12]",[0.08940802 0.09062449 0.09063244 0.09842906 0.0909199 ],"[3.55559591e-15 1.50640397e-14 2.77795543e-14 5.87609515e-14
 1.05153353e-13]",[0.00403989 0.00397759 0.00397907 0.00381071 0.00396924],424
"[-9.66289090e-09 -1.86697776e-08 -2.53561203e-08 -2.89173648e-08
 -4.87547471e-08]","[1.39618250e-06 2.94409285e-06 3.99706132e-06 6.15358367e-06
 7.80610329e-06]","[1.94932556e-12 8.66768269e-12 1.59764992e-11 3.78665920e-11
 6.09352485e-11]",[0.05201173 0.06029979 0.06023509 0.07339336 0.06145078],[0.25824111 0.22537961 0.22551703 0.12020096 0.21951406],"[1.39621593e-06 2.94415204e-06 3.99714175e-06 6.15365161e-06
 7.80625554e-06]",[0.02630208 0.02643229 0.02643229 0.02591146 0.02643229],"[4.51559019e-13 2.02980071e-12 3.74122596e-12 9.09058410e-12
 1.42936541e-11]",[0.53601334 0.54283661 0.54281534 0.55741044 0.54387537],"[4.22990017e-13 1.86862075e-12 3.44433865e-12 8.01405839e-12
 1.31221739e-11]",[0.50210113 0.4997317  0.49973989 0.49140075 0.4993004 ],"[1.46940457e-13 6.26142110e-13 1.15431633e-12 2.43845468e-12
 4.37135729e-12]",[0.17442248 0.16745135 0.16748002 0.14951956 0.16633071],"[7.39040658e-14 3.26868188e-13 6.02479820e-13 1.48111932e-12
 2.29836661e-12]",[0.08772622 0.08741549 0.08741394 0.0908183  0.08745314],"[1.11403835e-15 5.02473652e-15 9.25437561e-15 2.55872855e-14
 3.54671891e-14]",[0.0013224  0.00134378 0.00134272 0.00156894 0.00134953],425
"[6.47009480e-09 1.43525971e-08 1.94834009e-08 3.29539976e-08
 3.83368634e-08]","[1.40406587e-06 2.93829972e-06 3.98926393e-06 6.02003776e-06
 7.78122257e-06]","[1.97140098e-12 8.63360524e-12 1.59142267e-11 3.62408546e-11
 6.05474246e-11]",[-0.02653994 -0.01070366 -0.01074588  0.02973307 -0.00815288],[0.32881008 0.30403216 0.30427342 0.27904591 0.30095403],"[1.40408078e-06 2.93833477e-06 3.98931151e-06 6.02012795e-06
 7.78131701e-06]",[0.02597656 0.02558594 0.02558594 0.0250651  0.02571615],"[4.15786336e-13 1.83823452e-12 3.38830502e-12 7.88146025e-12
 1.29103729e-11]",[0.54220721 0.54592552 0.54591257 0.55016098 0.54641501],"[3.40725392e-13 1.49433163e-12 2.75445142e-12 6.36362757e-12
 1.04845100e-11]",[0.4443238  0.443792   0.44378816 0.44420951 0.44374346],"[1.26927115e-13 5.48623272e-13 1.01134116e-12 2.24180547e-12
 3.83993213e-12]",[0.16551962 0.16293212 0.16294397 0.15648799 0.16252021],"[7.96521013e-14 3.42680093e-13 6.31707241e-13 1.43171053e-12
 2.39830655e-12]",[0.10387052 0.10177037 0.1017786  0.09993976 0.10150525],"[1.29203816e-15 5.56139046e-15 1.02504601e-14 2.50865235e-14
 3.89793994e-14]",[0.00168489 0.00165164 0.00165152 0.00175115 0.00164975],426
"[2.14443835e-09 3.61334911e-09 4.91139462e-09 2.49676891e-09
 9.18895084e-09]","[1.56704069e-06 3.23314807e-06 4.38978291e-06 6.40454643e-06
 8.54278855e-06]","[2.45561651e-12 1.04532464e-11 1.92701940e-11 4.10182149e-11
 7.29792361e-11]",[0.00583624 0.01950991 0.01936758 0.05349446 0.02165131],[1.55333376 1.45287205 1.45330655 1.12276443 1.43518068],"[1.56704215e-06 3.23315009e-06 4.38978565e-06 6.40454691e-06
 8.54279349e-06]",[0.02460937 0.02630208 0.02630208 0.02792969 0.0265625 ],"[4.05651104e-13 1.79802833e-12 3.31425005e-12 7.84722028e-12
 1.26360364e-11]",[0.47090321 0.47783959 0.47781875 0.49530167 0.47895718],"[3.87746730e-13 1.68932207e-12 3.11403207e-12 7.04067305e-12
 1.18385485e-11]",[0.45011878 0.44895009 0.44895312 0.44439393 0.44872914],"[1.80222152e-13 7.66344588e-13 1.41271018e-12 2.95035172e-12
 5.34757691e-12]",[0.20921227 0.20366186 0.20367184 0.18622061 0.20269492],"[1.05436793e-13 4.57004688e-13 8.42467574e-13 1.94256170e-12
 3.20211181e-12]",[0.12239711 0.12145244 0.12145939 0.12261081 0.12137306],"[2.85609477e-15 1.20163245e-14 2.21532706e-14 4.70947064e-14
 8.37718177e-14]",[0.00331552 0.00319343 0.00319386 0.00297253 0.00317529],427
"[-1.66773036e-09 -4.67977285e-09 -6.34784406e-09 -1.56592961e-08
 -1.28870009e-08]","[4.12026181e-06 8.48088769e-06 1.15148391e-05 1.67920481e-05
 2.24024708e-05]","[1.69765574e-11 7.19254560e-11 1.32591519e-10 2.81972880e-10
 5.01870700e-10]",[0.29493409 0.72269122 0.72152133 1.50703203 0.78710908],[11.03579992 10.87656348 10.87647854 11.76007924 10.88216653],"[4.12026215e-06 8.48088898e-06 1.15148408e-05 1.67920554e-05
 2.24024746e-05]",[0.02447917 0.02526042 0.02526042 0.02623698 0.02539062],"[1.08078983e-12 4.21110343e-12 7.76489781e-12 1.42296495e-11
 2.90142777e-11]",[0.54834946 0.53165812 0.53171093 0.50474196 0.52917458],"[7.19697360e-13 2.84526042e-12 5.24616221e-12 9.39568923e-12
 1.96317793e-11]",[0.36514561 0.35921839 0.35923741 0.33327586 0.35805263],"[3.46395617e-13 1.45009850e-12 2.67325180e-12 5.35735201e-12
 1.00930278e-11]",[0.17574726 0.18307711 0.1830542  0.19003141 0.18408088],"[2.32124466e-13 9.99198149e-13 1.84184682e-12 4.11305283e-12
 6.99109118e-12]",[0.11777065 0.12615026 0.12612273 0.14589469 0.12750646],"[2.14837970e-14 8.77289078e-14 1.61720038e-13 2.97081247e-13
 6.07893122e-13]",[0.01090002 0.01107591 0.01107398 0.01053781 0.01108701],428
"[-1.70975209e-09 -1.82174770e-09 -2.48253126e-09  5.76815462e-09
 -4.07066952e-09]","[1.65709248e-06 3.39259411e-06 4.60629155e-06 6.53574926e-06
 8.95152049e-06]","[2.74595547e-12 1.15096948e-11 2.12179218e-11 4.27160184e-11
 8.01297191e-11]",[-0.09423712 -0.06989482 -0.06997537 -0.00368783 -0.06579785],[0.06186147 0.04468773 0.0446735  0.00322132 0.04188635],"[1.65709336e-06 3.39259460e-06 4.60629222e-06 6.53575180e-06
 8.95152141e-06]",[0.021875   0.02291667 0.02291667 0.02402344 0.02278646],"[4.75732237e-13 2.01561857e-12 3.71566228e-12 7.72048646e-12
 1.40580281e-11]",[0.44059839 0.44510157 0.44509268 0.4578908  0.44585398],"[6.45047642e-13 2.68166801e-12 4.94369205e-12 9.68538712e-12
 1.86426854e-11]",[0.59740949 0.5921828  0.59219622 0.57442619 0.59125757],"[2.40187700e-13 9.96581870e-13 1.83718491e-12 3.55980985e-12
 6.92515195e-12]",[0.22244932 0.22007148 0.22007317 0.21112713 0.21963298],"[5.51848886e-14 2.32096124e-13 4.27860709e-13 9.34911632e-13
 1.61894434e-12]",[0.05110937 0.05125293 0.05125269 0.05544825 0.05134524],"[1.25865214e-15 5.30783840e-15 9.78131908e-15 2.28590087e-14
 3.70680174e-14]",[0.0011657  0.00117211 0.00117169 0.00135573 0.00117562],429
"[-2.48004672e-09 -6.67226652e-09 -9.05046953e-09 -2.12143791e-08
 -1.82956384e-08]","[1.56374648e-06 3.20154394e-06 4.34688118e-06 6.14967410e-06
 8.44692077e-06]","[2.44530305e-12 1.02498836e-11 1.88953760e-11 3.78184916e-11
 7.13504706e-11]",[ 0.00143109 -0.00321426 -0.00321721 -0.01711854 -0.00401847],[0.02189027 0.01023085 0.01024633 0.00557655 0.00883634],"[1.56374845e-06 3.20155089e-06 4.34689061e-06 6.14971069e-06
 8.44694059e-06]",[0.0235026  0.02402344 0.02402344 0.02591146 0.02402344],"[3.88243482e-13 1.64447031e-12 3.03139616e-12 6.30647355e-12
 1.14690579e-11]",[0.46889673 0.47191184 0.47190284 0.47911839 0.47239227],"[4.61540749e-13 1.94624846e-12 3.58775355e-12 7.35076861e-12
 1.35630154e-11]",[0.55742069 0.55851278 0.55851199 0.55845607 0.55863906],"[1.74934483e-13 7.22689636e-13 1.33232452e-12 2.56180955e-12
 5.01861725e-12]",[0.21127517 0.20738945 0.20740533 0.19462701 0.20670887],"[5.79789489e-14 2.48285910e-13 4.57657727e-13 1.04396610e-12
 1.73686728e-12]",[0.07002343 0.07125034 0.07124439 0.07931269 0.0715388 ],"[1.25935693e-15 5.40134193e-15 9.95556370e-15 2.50264352e-14
 3.78733642e-14]",[0.00152097 0.00155002 0.0015498  0.00190132 0.00155994],430
"[1.31909593e-09 2.18197166e-09 2.96353850e-09 1.22455185e-09
 5.52868849e-09]","[1.87529477e-06 3.79914943e-06 5.15851221e-06 7.14563866e-06
 1.00078093e-05]","[3.51673046e-12 1.44335364e-11 2.66102483e-11 5.10601519e-11
 1.00156248e-10]",[-0.10610635 -0.05826897 -0.05838206  0.07795245 -0.05018788],[0.60140381 0.56382037 0.5639799  0.50256225 0.5585933 ],"[1.87529523e-06 3.79915006e-06 5.15851306e-06 7.14563877e-06
 1.00078109e-05]",[0.02233073 0.02233073 0.02233073 0.02545573 0.02298177],"[4.33116006e-13 1.78745331e-12 3.29533143e-12 6.39721054e-12
 1.24135248e-11]",[0.42181198 0.41769058 0.41770155 0.40387931 0.41695739],"[5.16281649e-13 2.13841223e-12 3.94225864e-12 7.63933756e-12
 1.48565639e-11]",[0.50280706 0.49970236 0.49970317 0.48229933 0.49901653],"[2.86669695e-13 1.19400530e-12 2.20124322e-12 4.33844378e-12
 8.30358041e-12]",[0.27918782 0.27901415 0.2790198  0.27390183 0.27890863],"[8.72941061e-14 3.83373657e-13 7.06657681e-13 1.79381313e-12
 2.69574636e-12]",[0.08501579 0.08958643 0.08957278 0.11324999 0.09054732],"[2.86986572e-15 1.19969857e-14 2.21154911e-14 4.56503561e-14
 8.35578049e-14]",[0.00279496 0.00280345 0.00280326 0.00288207 0.00280662],431
